title_length,production_companies
17, Hughes Entertainment
18, Mosaic Media Group
13, Vinyl Films
12, Omnilab Media
8, Intrepid Pictures
16, De Line Pictures
4, Stillking Films
12, Gary Sanchez Productions
14, Flower Films (II)
15, Storyline Entertainment
21, Wintergreen Productions
10, Good Machine
23, Appian Way
20,Columbia Pictures
3, Moving Picture Company (MPC)
14,New Line Cinema
6,Ingenious Film Partners
7, Robert Simonds Productions
9,Endgame Entertainment
10,Summit Entertainment
23,Paramount Pictures
14, Blockbuster Movie Entertainers
10, Canal+
13, DC Entertainment
10, Impact Pictures
7, Overbrook Entertainment
12,Relativity Media
11, Stillking Films
7, Canadian Film or Video Production Tax Credit (CPTC)
15, Canal+
10, Regency Enterprises
13, Warner Bros.
5,Original Film
11,HanWay Films
12, Relativity Media
13, Di Bonaventura Pictures
12, United Artists
10,DNA Films
11, Marvel Enterprises
15, Neal Street Productions
10, Relativity Media
38, Metro-Goldwyn-Mayer (MGM)
20, Watermark
12, Eyetronics
11,Fox Searchlight Pictures
21,Studio Babelsberg
17, Sony Pictures Worldwide Acquisitions (SPWA)
7, Newmarket Capital Group
9, Figment Films
33,Paramount Pictures
10, Endgame Entertainment
18, Curmudgeon Films
6,Cloud Eight Films
25, Warner Bros.
12, Cruise/Wagner Productions
14,Summit Entertainment
6, Hollywood Partners
15, Provident Films
26, Roth Films
9,Legendary Pictures
20, The Kennedy/Marshall Company
4, Five Star Institute
20, Portobello Studios
7,Summit Entertainment
13,Columbia Pictures
10,Revolution Studios
18,Screen Gems
13, Fox 2000 Pictures
17, Twentieth Century Fox Film Corporation
15, Misher Films
5, Metrol Technology
9,Universal Pictures
6, Walt Disney Animation Studios
41, Sunswept Entertainment
5, Scott Rudin Productions
15, Walt Disney Animation Studios
13, LStar Capital
37, Mr. Smith Productions
10, Aperture Entertainment
22, Liaison Films
16,Lionsgate
31,Tapestry Films
14, DC Comics
17, Original Film
14,Rainforest Films
17,Walt Disney Pictures
23, Twentieth Century Fox Film Corporation
8, Beacon Pictures
8, Don Carmody Productions
5,Universal Pictures
16, Dentsu
4,Open Road Films
10, Nora Ephron Productions
12,Contrafilm
31, Wonderland Sound and Vision
8, Tim Burton Productions
15, Vinyl Films
40, Propeler
7,Worldview Entertainment
34,Universal Pictures
15, Amblin Entertainment
15, Happy Madison Productions
15,Jerry Bruckheimer Films
7, QED International
11,Columbia Pictures Corporation
13,Columbia Pictures Corporation
19, Lou Yi Inc.
6, Dimension Films
22, Touchstone Pictures
6, Misher Films
12, Warner Bros.
28,Paramount Pictures
7, Original Film
16, TSG Entertainment
13, Sidney Kimmel Entertainment
4,Lawrence Bender Productions
14,Twentieth Century Fox Film Corporation
15, Kernos Filmproduktionsgesellschaft & Company
18, Nickelodeon Movies
17, Initial Entertainment Group (IEG)
15,Bel Air Entertainment
15, Section Eight Productions
9, Imagi Animation Studios
21,Twentieth Century Fox Film Corporation
2,Walt Disney Pictures
40, Ozumi Films
28, 1492 Pictures
17, Universal Pictures
13, Rob Thomas Productions
11, TSG Entertainment
16, Henceforth
8,Wildgaze Films
9, Clubdeal
8, Sony Pictures Entertainment
18,Miramax Films
7, Metro-Goldwyn-Mayer (MGM)
33, Warner Bros.
39,The Javelina Film Company
12, Voltage Pictures
34, Silver Pictures
17,The Weinstein Company
10,Big Talk Productions
14, Red Hour Films
14, Global Entertainment Productions GmbH & Company Medien KG
9, Baumgarten Merims Productions
5,Kramer & Sigman Films
7, Dune Entertainment III
23, Regency Enterprises
17,Universal Pictures
11, Monarch Pictures
17,Miramax Films
58,Plan B Entertainment
16,Paramount Classics
30, BBC Films
16, Original Film
5, Outpost Studios
18, Working Title Films
9, Media Rights Capital
18, Screen Gems
37, The
31, Summertime Entertainment
21, Spectacle Entertainment Group
12, New Regency Pictures
10, Closest to the Hole Productions
7,Warner Bros.
39, MIRACLE Productions GmbH & Co. KG
16, The
23, Studio Babelsberg
15, Strike Entertainment
15, Red Horizon Productions
10, Dark Castle Entertainment
10, Silver Pictures
11, Davis-Films
9, Alcon Entertainment
8, Reliance Entertainment
14, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
40,Walt Disney Pictures
14,Village Roadshow Pictures
11, Eyetronics
16, Dentsu
28, Picturehouse Entertainment
8, Item 7
29,Columbia Pictures
9, Davis Entertainment
16, Babbo Inc.
8,StudioCanal
10,Village Roadshow Pictures
10, Bona Fide Productions
3,Universal Pictures
12, Prana Studios
12, A113
17, Scott Free Productions
10,Columbia Pictures Corporation
18, 2S Films
15, Annapurna Pictures
9, New Regency Pictures
28, Goldmann Pictures
14, Constantin Film Produktion
26,Davis-Films
14, Relativity Media
8, Imaginary Forces
5, NuAmerica Entertainment
7,Universal Pictures
17, Imhotep Productions
4, Cin̩+
19, Tim Burton Productions
27,Double Feature Films
50, Sunswept Entertainment
16, The
9, Regency Enterprises
6,Triggerfish Animation
28,Miramax Films
13, The Safran Company
8, Constantin Film Produktion
21,Jerry Bruckheimer Films
9, Relativity Media
20,Warner Bros.
16, NPV Entertainment
12, Mandeville Films
9, Happy Madison Productions
17, Fortis Films
9, DreamWorks Animation
12, GK Films
34,Marvel Studios
13, Media Farm
23, Midnight Picture Show
7, Strike Entertainment
7,Columbia Pictures
19, Disney
11, TSG Entertainment
20,Sony Pictures
19, Valhalla Motion Pictures
8, Irwin Allen Productions
5,Paramount Pictures
27,Studio Babelsberg
12, Revolution Studios
19,Isle of Man Film
23, Bulletproof Cupid
10,Imagine Entertainment
41, Harry Potter Publishing Rights
31, Tim Burton Productions
12, Rogue Marble
10, Kennedy Miller Productions
14, Legendary Pictures
12,Paramount Pictures
24, Donners' Company
17,Grindstone Entertainment Group
8, Twentieth Century Fox Film Corporation
19, Millennium Films
10, Canal+
14, Zucker/Netter Productions
8, Pioneer Pictures
7,Twentieth Century Fox Film Corporation
39, Fox 2000 Pictures
14,Miramax Films
16, Les Films Alain Sarde
18, Regency Enterprises
12, Escape Artists
15,Lions Gate Family Entertainment
15, Blue Tulip Productions
13, Syncopy
8,Touchstone Pictures
13,Canal Plus
15, Icon Entertainment International
15,Universal Pictures
8, Wessler Entertainment
8, Legendary Pictures
8, Katira Productions GmbH & Co. KG
16, River Road Entertainment
17, Captivate Entertainment
8,Paramount Vantage
10, Universal Pictures International (UPI)
8, DiNovi Pictures
15, Blind Wink Productions
6, Daybreak Productions
7, Hyde Park Entertainment
20,Twentieth Century Fox Film Corporation
12,Morgan Creek Productions
21, Parallel Zide
16,Columbia Pictures
8,Paramount Vantage
5, Twisted Pictures
12, Screen Gems
23,Marvel Studios
4,Paramount Pictures
7,Film 4
17, Indian Paintbrush
16,Twentieth Century Fox Film Corporation
10, CBS Films
22,Ingenious Media
9, Virgin Produced
14, Section Eight
8, Thunder Road Pictures
8, Camelot Pictures
14,Ghost House Pictures
15,Millennium Films
17,Studio Babelsberg
11, Prospect Park
16, Atmosphere Entertainment MM
5, Anonymous Content
8, Scott Free Productions
12, Warner Bros.
13, DC Entertainment
30, Sunswept Entertainment
13,DreamWorks SKG
19, Washington Square Films
23, Kurtzman/Orci
14, Anonymous Content
15, Centropolis Entertainment
34, Bad Robot
10, Baltimore Spring Creek Productions
8, Apotheosis Media Group
13,Lietuvos Kinostudija
10, Global Entertainment Productions GmbH & Company Medien KG
12,Pariah Entertainment Group
15, Amblin Entertainment
9,Bazelevs Production
13,DNA Films
20, Nine Yards Productions
21, Allspark Pictures
31, Di Bonaventura Pictures
32, VIP Medienfonds 4
17, The Zanuck Company
7, New Regency Pictures
19, Morag Loves Company
9, Rhythm and Hues
36, KC Medien AG
30, TSG Entertainment
11, Walden Media
16, Participant Media
8,Marvel Studios
18,Appian Way
22, Mid Atlantic Films
15,Walt Disney Pictures
15,Universal Studios
8, Albert S. Ruddy Productions
12, WV Films II
7,CBS Films
8, Malpaso Productions
12,Walt Disney Pictures
14, Stephen J. Cannell Productions
11, Overbrook Entertainment
19, Stage 6 Films
10, Post No Bills Films
9,Amblin Entertainment
4, Virtual Studios
9,Dune Entertainment
14, Screen Gems
31, Tall Trees Productions
19, Material
10,Tig Productions
5, Bad Hat Harry Productions
34, Wigram Productions
16, Jersey Films
12, Trancas International Films
10, Intrepid Pictures
9,Summit Entertainment
13, Energy Entertainment
12, Czech Anglo Productions
17, Warner Bros.
24, Antena 3 Films
15, Alta Loma Entertainment
20, Sony Pictures Animation
8, Imagenation Abu Dhabi FZ
13,Universal Pictures
12, Telecinco Cinema
13, KMP Film Invest
9,Walt Disney Pictures
11,Fox 2000 Pictures
17,Wessler Entertainment
10,Marvel Studios
8, Warner Bros.
10,DreamWorks SKG
17, Fear of God Films
9, 8:38 Productions
27,New Line Cinema
8, Dino De Laurentiis Company
18, Roth Films
17, Jerry Bruckheimer Films
28,Village Roadshow Pictures
25, One Race Productions
4, Xingu Films
9, The
8,DreamWorks SKG
16, Zephyr Films
16,Imagine Entertainment
56,Dune Entertainment
11, Blinding Edge Pictures
19, New Regency Pictures
6, Major Studio Partners
20, A Band Apart
24, Twentieth Century Fox Film Corporation
8, Warner Bros.
15, Finestkind
35, Kennedy/Marshall Company
34, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
11,Anarchos Productions
14, Dune Entertainment
18,Paramount Pictures
13, Demarest Films
12,Metro-Goldwyn-Mayer (MGM)
14,Universal Pictures
13, Warner Bros.
4,Columbia Pictures
9,Relativity Media
21, Terra Firma Films
9, WWE Studios
7, Sanctum Australia
5,Dimension Films
13,Paramount Pictures
4, Wintergreen Productions
32, Imagenation Abu Dhabi FZ
21, Solana Films
18, Kennedy/Marshall Company
5, Happy Madison Productions
16, World 2000 Entertainment
16,American Zoetrope
7,Walt Disney Pictures
16, Prelude Pictures
42, Mutual Film Company
10, Metropolis Films
10, Forward Pass
7, Touchstone Pictures
11,Fox International Productions
11, Entertainment Manufacturing Company
5,Twentieth Century Fox Film Corporation
24, Escape Artists
7,Vanguard Films
16, Revolution Studios
9, Columbia Pictures Corporation
7,Marvel Studios
16,Twentieth Century Fox Film Corporation
15, Current Entertainment
15,TriStar Pictures
11, Ascendant Pictures
8, Laika Entertainment
20, Happy Madison Productions
12, Odd Lot Entertainment
13, Legendary Pictures
14, Fuji Television Network
18, Kernos Filmproduktionsgesellschaft & Company
11, WideAwake
17, Brightlight Pictures
7, Colombia Pictures
19, Red Wagon Productions
9,Columbia Pictures
16,Universal Pictures
12, Endgame Entertainment
14, Color Force
19,Celador Films
10, Wonderland Sound and Vision
13, RatPac-Dune Entertainment
14, China Film Group
9, Captivity Productions
7, American Entertainment Partners L.P.
16, Studio Mir
9,Village Roadshow Pictures
18,Lakeshore Entertainment
12, Syncopy
12, Vertigo Entertainment
14, Anarchos Productions
7, Cin̩+
15, Cruise/Wagner Productions
26,BBC Films
9, Ram Bergman Productions
12,Emmett/Furla Films
20, Major Studio Partners
8,Lionsgate
6, Envision Entertainment Corporation
6, Michael De Luca Productions
9, Michaels-Goldwyn
9, Outlander Productions
15, Sea Breeze Productions Inc.
6, Baldwin Entertainment Group
21, Warner Independent Pictures (WIP)
15, Jerry Bruckheimer Films
11, Mars Media Beteiligungs
13, Yucaipa Films
15, Curse Productions
17, Cross Creek Pictures
34, Michael Cerenzie Productions
7, Warner Bros.
14, Lucamar Productions
16, Screen Gems
10,Universal Pictures
9, Universal Pictures
13, StudioCanal
6,Dune Entertainment
12, Aegis Film Fund
7, Pixar Animation Studios
25, Working Title Films
17, BenderSpink
11, Bad Robot
12,Touchstone Pictures
11, Australian Film Finance Corporation (AFFC)
29, Studio Canal
27, Touchstone Pictures
8, Tapestry Films
14, Metro-Goldwyn-Mayer (MGM)
13,Twentieth Century Fox Film Corporation
14, TSG Entertainment
12, Robert Simonds Productions
10,DreamWorks SKG
9, Madhouse Entertainment
6, Stars Road Entertainment
8,New Line Cinema
7, Don Carmody Productions
8, NPV Entertainment
46, Nu Image Films
20, Anonymous Content
13, Sony Pictures Entertainment
3, Province of British Columbia Production Services Tax Credit
7,Universal Pictures
11,New Line Cinema
10, Senator International
5,Plan B Entertainment
4, De Milo
19,Paramount Pictures
16,Universal Pictures
16, Wheelhouse Entertainment
18, Immortal Entertainment
19, WV Films LLC
10,New Line Cinema
15, China Film Co-Production Corporation
11, Touchstone Pictures
9, Deep River Productions
17, Emmett/Furla Films
30, MTV Films
9, K/O Paper Products
16, Warner Bros.
14, Shangri-La Entertainment
7, Aversano Films
16, Waverly Films
10,StudioCanal
10, Focus Features
15,DreamWorks Animation
10,Walt Disney Pictures
11,Dune Entertainment
9, Closest to the Hole Productions
20, Participant Productions
28, Lawrence Bender Productions
17,Columbia Pictures
12, Di Bonaventura Pictures
12,Village Roadshow Pictures
27,Jerry Bruckheimer Films
12, Ozla Pictures
12,Columbia Pictures
15, Mandate Pictures
21,Twentieth Century Fox Film Corporation
14,Treehouse Pictures
3, Media Rights Capital
21,Summit Entertainment
3, Everest Entertainment
8,Universal Pictures
9, Partnership Pictures
37, Alloy Entertainment
17, Film Colony
11, Brookwell-McNamara Entertainment
11,Legendary Pictures
31, Nickelodeon Movies
5, Canal Plus
10,Tessalit Productions
34, Walden Media
16,Paramount Pictures
18,New Line Cinema
27, Jersey Films
30,Twentieth Century Fox Film Corporation
6, FilmDistrict
24, Weinstein Company
18, Sidney Kimmel Entertainment
10,Mandate Pictures
15, Dune Entertainment
4, Centropolis Entertainment
4, No Trace Camping
19, The
7, Splendid Medien AG
13, Mosaic Media Group
8, Stuber Productions
9,Alcon Entertainment
11, Italian Tax Credit
16, Bedford Falls Company
10, Touchstone Pictures
14, Catch 23 Entertainment
4, Lunar Industries
22,Original Film
13, Double Feature Films
15, Grosvenor Park Productions
9, Playtone
17, Marc Platt Productions
6,Front Street Productions
22, Lucky Red
18,Paramount Pictures
11, Pictures in Paradise
6,Endgame Entertainment
23, Columbia Pictures Corporation
14, Vertigo Entertainment
4,Columbia Pictures
36,Blumhouse Productions
17, Mosaic Media Group
5, Gary Sanchez Productions
10, David Kirschner Productions
11, Cinema Four
8, LivePlanet
23, Warner Bros.
16, Focus Features
5, Blinding Edge Pictures
12, Firm Films
10, A Hot Dog
5, Nickelodeon Movies
17,Columbia Pictures
12,Davis-Films
9, Tezuka Production Company Ltd.
10, uFilm
59,Walt Disney Pictures
15, Andell Entertainment
13, Working Title Films
13, Universal Pictures
8, Cineblue Internationale Filmproduktionsgesellschaft
18, Robert Simonds Productions
6, Eagle Vision Inc.
9, Millennium Films
20, Moonlighting Films
10, Pacific Film and Television Commission
11, UK Film Council
7,Paramount Pictures
45, Sony Pictures Animation
12, The
10,France 3 Cin̩ma
7,Lions Gate Films
14, Marty Katz Productions
20, Studio Canal
8, Beacon Communications
14,Harbour Pictures
20, Relativity Media
4, John Wells Productions
9,Ascendant Pictures
13, Twentieth Century Fox Film Corporation
11, Touchstone Pictures
16, Toho-Towa
8, BenderSpink
11,Cliffjack Motion Pictures
17, RatPac Entertainment
21, Twentieth Century Fox Animation
7, Walt Disney Animation Studios
9, Legendary Pictures
2,Warner Bros.
7, Motion Picture KAPPA Produktionsgesellschaft
11, Double Nickel Entertainment
10,Revolution Studios
17,Universal Pictures
43, Jerry Bruckheimer Films
13, Wayans Bros. Entertainment
19, Business Location Sudtirol Alto Adige
21, Blumhouse Productions
10, Foqus Arte Digital
11, Warner Bros.
17,Eon Productions
18, Dylan Sellers Productions
11, Dimension Films
18, UK Film Council
27, Sunswept Entertainment
7,Dark Castle Entertainment
24, Long Distance Films
16,United Artists
13,DC Comics
14, Relativity Media
28,Lucasfilm
19, Craven-Maddalena Films
15, Revolution Studios
8,Miramax Films
5, Marc Platt Productions
26, Metro-Goldwyn-Mayer (MGM)
12,BBC Films
16, Cinerenta-Cinebeta
6, Twentieth Century Fox Film Corporation
9, Participant Media
12, Syncopy
14, UK Film Council
6, Twentieth Century Fox Film Corporation
10,Milagro Films
18,Legendary Pictures
10,Walt Disney Pictures
18,The Weinstein Company
10,Lionsgate
40,Paramount Pictures
13, Vinyl Films
11, Flynn Picture Company
8, Imprint Entertainment
20, Tyler Perry Company
10, Scion Films
31,New Line Cinema
11,Columbia Pictures
16,Imagine Entertainment
11, The
7, FilmWorks
15, QED International
18, Evamere Entertainment
13, Village Roadshow Pictures
9,Universal Pictures
42, Second Mate Productions
15, Warner Bros.
31, Mandate Pictures
6, Dune Entertainment
9, NPV Entertainment
10, Tribeca Productions
18, The
11, Cloud Atlas Productions
13, Metro-Goldwyn-Mayer (MGM)
16,Columbia Pictures
18, Silver Pictures
12, Clifford Werber Productions
10, Shutt/Jones Productions
19, Alphaville Productions
12, Silver Pictures
7,Media Rights Capital
23,Touchstone Pictures
11, Indochina Productions
14,Grosvenor Park Media Ltd.
10, Good Universe
18, De Line Pictures
9,Blueprint Pictures
18, Red Granite Pictures
25, Warner Independent Pictures (WIP)
15,DC Comics
13,Universal Pictures
11,Paramount Pictures
29,Distant Horizons
7, Phoenix Pictures
9, The Department of Trade and Industry of South Africa
8,Smokewood Entertainment Group
8, Miramax
27, Gran Via Productions
46,Warner Bros.
24, Gold Circle Films
5, Harpo Films
21,Lionsgate
12,Universal Pictures
16, Point Grey Pictures
15, Kevin Messick Productions
8, Jolie Pas
42, Jerry Bruckheimer Films
8, The
21, Warner Bros.
47, Scott Rudin Productions
9, Yucaipa Films
41, Iron Film
11, Vinyl Films
6, Phoenix Pictures
19, Hachiko
9, Warner Bros.
21, Saturn Films
7, Grive Productions
9, The
11, GK Films
11, Denver and Delilah Productions
12, Platinum Dunes
4, Imagi Animation Studios
13, Regency Enterprises
7,Miramax Films
10, Warner Bros.
15, Quinta Communications
24, Scion Films
17,DreamWorks SKG
22,Millennium Films
10, Mandeville Films
8,The Weinstein Company
9, Hand Made Films
34, Walt Disney
19, Phase 1 Productions
14,Grosvenor Park Media Ltd.
26, Bad Hat Harry Productions
45, Cruel and Unusual Films
12,Walt Disney Pictures
36, Bad Robot
19,The Zanuck Company
10,Ghoulardi Film Company
31,Paramount Pictures
28, Twentieth Century Fox Film Corporation
18, Sidney Kimmel Entertainment
31, Benderspink
9,Oops Doughnuts Productions
8,Section Eight
14, Fox Atomic
13, TPS Star
5,Blackfriars Bridge Films
19,Plan B Entertainment
5,Isle of Man Film
14,Imagine Entertainment
7, Radar Pictures
11, Blinding Edge Pictures
10, Mikona Productions GmbH & Co. KG
31,Prana Animation Studios
38,Splendid Pictures
27, Spyglass Entertainment
36, Lionsgate
8, Reliance Entertainment
17, Warner Bros.
15, Mandate Pictures
5, Mod Producciones
14, Regency Enterprises
38, Maverick Films
17,Turner Pictures
17,20th Century Fox
18,Mike Zoss Productions
9, Mad Chance
9,New Line Cinema
8, Parkes+MacDonald Image Nation
16,DreamWorks SKG
2, Bad Hat Harry Productions
8, STX Entertainment
11, Blue Yonder Films
6, Kickstart Productions
31,Bazelevs Production
9, Fox Atomic
5, Mandate Pictures
5,New Line Cinema
5, Lawrence Gordon Productions
8, Dimension Films
17,Blueprint Pictures
13, River Road Entertainment
15, Relativity Media
12, Stage 6 Films
5,Miramax Films
11, Village Roadshow Pictures
3, Warner Bros.
36, Room 101
9, Fantail Films Inc.
36,Alcon Entertainment
12,Village Roadshow Pictures
35, Sony
20,Universal
27,Universal Pictures
11,Village Roadshow Pictures
8,Miramax Films
23,Twentieth Century Fox Film Corporation
21, NALA Films
18, DreamWorks Pictures
19, Chockstone Pictures
18, Lago Film
14, Company Films
18,Tiger Aspect Productions
36, Hammer & Tongs
14, Cin̩+
19,Paramount Pictures
17, Saturn Films
27, I Could Never Ltd.
19, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
13, Stone Village Pictures
35, Warner Bros.
29, Relativity Media
16,Lawrence Bender Productions
17, NPV Entertainment
18, Focus Features
10, New Redemption Pictures
31, Color Force
19, Davis Entertainment
26, Epsilon Motion Pictures
5, Scope Pictures
11, Furst Films
12, Camp / Thompson Pictures
14, Media Magik Entertainment
30,Dimension Films
25, CBS Films
5, Open City Films
17, On Entertainment
27, Cross Creek Pictures
33, Apatow Productions
12, New Regency Pictures
8,Gaumont
10,David Foster Productions
16, Reliance BIG Entertainment
16,DreamWorks SKG
28,The Weinstein Company
8, Marv Films
18, Offspring Entertainment
9,The Mark Gordon Company
12, Scion Films
12, Knightsbridge Entertainment
9, Kennedy/Marshall Company
17, Super Cool ManChu
13, Mirage Enterprises
6, Tollin/Robbins Productions
29, MTV Films
34,Columbia Pictures
12, Cin̩Cin̩ma
9, Rising Star
13, GK Films
22,Lakeshore Entertainment
18, Zentropa Entertainments
20, Trademark Films
36, Everyman Pictures
27, Moving Pictures
27,Paramount Pictures
16, Anonymous Content
8, Columbia Pictures Corporation
12, Touchstone Pictures
12,Jerry Bruckheimer Films
26,DreamWorks SKG
4, A24
30,1492 Pictures
41, Warner Bros.
19, MHF Zweite Academy Film
13,Crystal Sky Worldwide
39, Warner Bros.
40, United Plankton Pictures
11, Nickelodeon Movies
12,Legendary Pictures
12, Warner Bros.
17, Revolution Studios
23, Bird and a Bear Entertainment
10, Original Film
10, Intellectual Properties Worldwide
14, Imagine Entertainment
12, NPV Entertainment
8, Apatow Productions
14, Screen Queensland
10, Pacific Data Images (PDI)
18,Black Bear Pictures
33,Columbia Pictures
11, StudioCanal
11, Premiere Picture
17, Walt Disney Animation Australia
14, Reliance Entertainment
11, Film4
11, Dark Castle Entertainment
8, Davis Entertainment
28, Havana Nights LLC
8, City Productions
20,TriStar Pictures
18,The Weinstein Company
7, Runteldat Entertainment
7,Paramount Pictures
17, Nu Image Films
12,Regency Enterprises
13, Visual Arts Entertainment
9,Rogue Pictures
17, Jaffilms Inc.
30, Dune Entertainment III
14,Universal Pictures
9, Good Universe
15, Silver Pictures
10, Morgan Creek Productions
9, Dimension Films (US version)
12,Columbia Pictures
5, Regency Enterprises
15, Fortis Films
24, TSG Entertainment
9, Point Grey Pictures
7,Wild Bunch
14,Revolution Studios
15,Wendy Finerman Productions
13, New Regency Pictures
14,Village Roadshow Pictures
17, Dune Entertainment
11, Polygram Filmed Entertainment
20,Fox Searchlight Pictures
8,Universal Pictures
19, Freestyle Releasing
16, Section Eight
17,Revolution Studios
15,New Line Cinema
5,DreamWorks Animation
8, Max Stronghold Productions Inc.
20,Walden Media
18,Castle Rock Entertainment
26,DreamWorks Animation
3,DC Comics
7, ASAF
25,Icon Productions
11, Hemisphere Media Capital
12,Universal Pictures
59, The
9, Scott Rudin Productions
5,Paramount Vantage
15, Platinum Dunes
15,Miramax Films
14, Iron Horse Entertainment (II)
22, Atmosphere Entertainment MM
8, Columbia Pictures Corporation
33, Working Title Films
7, H2F Entertainment
17,Warner Bros.
49,WingNut Films
22, Big Screen Productions
5, Patalex Productions
14, Paradox Entertainment
20, Warner Bros.
7, Le Grisbi Productions
5,Universal Pictures
14, Zero Gravity Management
16, Kenio Films
9,Universal Pictures
44,Lucasfilm
28, Platinum Dunes
11, Franchise Pictures
15, StudioCanal
11,DreamWorks
6,Bold Films
14, Marvel Enterprises
10, 98 MPH Productions
7,Columbia Pictures Corporation
18,Paramount Pictures
16, Indian Paintbrush
9, Dune Entertainment III
9, Brothers Dowdle Productions
31, Artisan Entertainment
11,Spyglass Entertainment
21, Radar Pictures
7, Electric Entertainment
7, Stars Road Entertainment
20, Virgin Produced
37, Film4
15, Sony Pictures Entertainment
11, Blue Tulip Productions
21,Lionsgate
5,Universal Pictures
19,Max Films Productions
16, Flower Films (II)
8, Warner Bros.
9, Miramax Films
9, EFTI
22, Columbia Pictures Corporation
16, Scott Free Productions
5,Universal Pictures
11, Path̩
21, Original Film
14, Appian Way
16, Tapestry Films
8,United Artists
18, Skydance Productions
17, Kalima Productions GmbH & Co. KG
19, The
11, World 2000 Entertainment
23, Warner Bros.
13, Marvel Entertainment
12,Robert Simonds Productions
9,DreamWorks SKG
17,Twentieth Century Fox Film Corporation
19,Paramount Pictures
16, CBS Films
19, FilmEngine
11,Regency Enterprises
6, EuropaCorp
11,Summit Entertainment
34, Saturn Films
14,Universal Pictures
19, Fox 2000 Pictures
12, DreamWorks Animation
4, Warner Bros.
6, Marc Platt Productions
29,Universal Pictures
25, Affirm Films
22,Columbia Pictures
16, Overbrook Entertainment
5, Overbrook Entertainment
13,Ghoulardi Film Company
31, Carousel Productions
18, Marshall Production
18,Pandora Pictures
24, Reliance Entertainment
14,Fox Searchlight Pictures
7, Touchstone Pictures
9, Quinta Communications
14, Virtual Studios
4, Radiant Productions
15, Mad Chance Productions
16, Universal Pictures
12, Touchstone Pictures
10,Columbia Pictures
13,New Line Cinema
19, Legendary Pictures
27, Temple Hill Entertainment
21, New Wave Entertainment
10, Key Creatives
15, Brownstone Productions
13, Gimages
15, Focus Films
14, Material Entertainment
8, Open Road Films
11,Walt Disney Pictures
7, Red Wagon Entertainment
9, Birnbaum/Barber
11, FilmWorks
10, The Kennedy/Marshall Company
9,Twentieth Century Fox Film Corporation
14, Paramount Vantage
8, Bob Yari Productions
27, Imprint Entertainment
17, Antietam Filmworks
14, Moving Picture Company (MPC)
16, One Race Productions
12, Sean Bailey Productions
13, Cruise/Wagner Productions
21,Paramount Pictures
35, Jerry Bruckheimer Films
25, DNA Films
10, Edge City
11, Don Simpson/Jerry Bruckheimer Films
17, Obelisk Productions
14,Paramount Pictures
37, Natural Nylon Entertainment
9, Epsilon Motion Pictures
13,Dimension Films
11,BBC Films
8, Hungarian National Film Office
17,New Line Cinema
9, Focus Features
11,New Line Cinema
40, Heyday Films
16, DreamWorks SKG
11, Silvatar Media
44,Warner Bros.
10,Universal Pictures
36, Skydance Productions
17,New Line Cinema
19, TSG Entertainment
21, Optional Pictures
4,Walt Disney Pictures
8,Universal Pictures
16, France 2 Cin̩ma
21, Olive Bridge Entertainment
21, Aldrich Group
35,Walt Disney Pictures
11,New Line Cinema
9, Overture Films
19,DreamWorks SKG
13, Spyglass Entertainment
7, Alpha Core
14, Original Film
14, Anarchos Productions
8, Munich Film Partners & Company (MFP) GHS Productions
12, Imagenation Abu Dhabi FZ
8, Internationale Filmproduktion Blackbird Erste
14, Touchstone Pictures
11, Path̩ Renn Productions
22,New Line Cinema
15,RabbitBandini Productions
15, Warner Bros.
16,Columbia Pictures
18, DreamWorks Pictures
10,Huayi Brothers Media Corporation
12, Yuma
9, Imagenation Abu Dhabi FZ
11, Regency Enterprises
18,Summit Entertainment
14,Entertainment Films
19,Village Roadshow Pictures
11, Epsilon Motion Pictures
12,Lions Gate Films
12, Metro-Goldwyn-Mayer (MGM)
18,Walt Disney Pictures
10, Morgan Creek Productions
17, Morgan Creek Productions
9,Universal Pictures
83,Twentieth Century Fox Film Corporation
24, Walt Disney Feature Animation
8, Participant Productions
18,Birdsong Pictures
15,Fox Searchlight Pictures
10, Sony Pictures Animation
8, Mediastream Vierte Film GmbH & Co. Vermarktungs KG
5, Reliance BIG Entertainment
12,Village Roadshow Pictures
23, Stillking Films
13, Tim Burton Productions
12, StudioCanal
19, The
14, Sony Pictures Home Entertainment
15, Film Capital Europe Funds (FCEF )
14,Columbia Pictures
19,Columbia TriStar
22,ARP S̩lection
14,Walt Disney Pictures
13,Spyglass Entertainment
40, Stillking Films
6,Groundswell Productions
15, Working Title Films
13,Walt Disney Pictures
31, Vision View Entertainment
14,Twentieth Century Fox Film Corporation
30,Paramount Pictures
13,Laika Entertainment
14, NPV Entertainment
18, Double Feature Films
27, Di Bonaventura Pictures
14, Morgan Creek Productions
14,Tree Line Films
7, Metro-Goldwyn-Mayer (MGM)
11,Sunswept Entertainment
8, Vast Entertainment
4, Summit Entertainment
22, Waverly Films
12, Kurtzman/Orci
14,DNA Films
15, Participant Media
10, Media Rights Capital
7, Metro-Goldwyn-Mayer (MGM)
6,Screen Gems
9, Bad Robot
46, 21 Laps Entertainment
27, Spyglass Entertainment
