Restaurant_id,City,Ranking,Rating,Price Range,Number of Reviews,URL_TA,Cuisine Style
id_1971,Vienna,1973,4.0,NaN,9.0,/Restaurant_Review-g190454-d12630204-Reviews-O_Sfizio-Vienna.html,Other
id_1974,Paris,1975,4.0,$$ - $$$,152.0,/Restaurant_Review-g187147-d6385547-Reviews-BALLS-Paris_Ile_de_France.html,"  Vegetarian Friendly, European"
id_1976,Paris,1977,4.0,$$ - $$$,345.0,/Restaurant_Review-g187147-d807906-Reviews-Le_Plomb_du_Cantal-Paris_Ile_de_France.html,"French,   European"
id_198,Zurich,200,4.0,$$$$,211.0,/Restaurant_Review-g188113-d797737-Reviews-Conti-Zurich.html,"Italian,   Mediterranean,   European,   Vegetarian Friendly"
id_1981,Budapest,1982,3.5,NaN,8.0,/Restaurant_Review-g274887-d10073699-Reviews-Fozelekfalo_Food_Bar-Budapest_Central_Hungary.html,Other
id_1986,Prague,1989,5.0,NaN,NaN,/Restaurant_Review-g274707-d4768291-Reviews-Restaurace_U_Divadla-Prague_Bohemia.html,"European,   Czech"
id_1989,Munich,2005,4.0,NaN,15.0,/Restaurant_Review-g187309-d1820729-Reviews-La_Villetta-Munich_Upper_Bavaria_Bavaria.html,Other
id_199,Luxembourg,200,4.0,$$ - $$$,145.0,/Restaurant_Review-g190356-d3675106-Reviews-AQUA_Restaurant-Luxembourg_City.html,"  Seafood,   Gluten Free Options, European"
id_1993,Amsterdam,1998,4.5,NaN,12.0,/Restaurant_Review-g188590-d9832010-Reviews-YAY_Health_Store_More-Amsterdam_North_Holland_Province.html,Other
id_1994,Munich,2010,3.5,$,50.0,/Restaurant_Review-g187309-d2517446-Reviews-Dean_David-Munich_Upper_Bavaria_Bavaria.html,"Fast Food,   Vegetarian Friendly,   Vegan Options,   Healthy"
id_20,Budapest,21,4.5,$$$$,956.0,/Restaurant_Review-g274887-d696038-Reviews-KOLLAZS_Brasserie_Bar-Budapest_Central_Hungary.html,"  Hungarian,   Vegetarian Friendly, European,   Central European,   Gluten Free Options,   Vegan Options"
id_2006,Amsterdam,2011,4.5,$$ - $$$,15.0,/Restaurant_Review-g188590-d3591150-Reviews-Cafe_Bos-Amsterdam_North_Holland_Province.html,"  European, Dutch"
id_2016,Munich,2032,4.0,NaN,5.0,/Restaurant_Review-g187309-d5818174-Reviews-Konditorei_Cafe_Mische-Munich_Upper_Bavaria_Bavaria.html,Other
id_2024,Paris,2025,4.5,$$ - $$$,93.0,/Restaurant_Review-g187147-d780204-Reviews-Charonne_Cafe-Paris_Ile_de_France.html,"  French,   European, Bar"
id_2040,Madrid,2042,3.5,$$ - $$$,339.0,/Restaurant_Review-g187514-d1109944-Reviews-Samm-Madrid.html,"  Vegetarian Friendly, Mediterranean,   Spanish"
id_2041,Madrid,2043,3.5,$$ - $$$,172.0,/Restaurant_Review-g187514-d6868018-Reviews-El_Pescador-Madrid.html,"Mediterranean,   Vegetarian Friendly,   Spanish"
id_2042,Stockholm,2045,3.5,NaN,2.0,/Restaurant_Review-g189852-d5936523-Reviews-Pub_Diset-Stockholm.html,Pub
id_2044,Barcelona,2045,4.5,$$ - $$$,89.0,/Restaurant_Review-g187497-d8118086-Reviews-Origano_cucina_siciliana-Barcelona_Catalonia.html,"  Mediterranean, Italian"
id_2044,Budapest,2045,3.5,NaN,5.0,/Restaurant_Review-g274887-d10498197-Reviews-Pizza_Escobar-Budapest_Central_Hungary.html,Italian
id_2045,Madrid,2047,4.5,$$ - $$$,20.0,/Restaurant_Review-g187514-d10302313-Reviews-Pizzeria_La_Margaritena-Madrid.html,"  Mexican, Italian,   Venezuelan,   South American"
id_2047,Prague,2050,5.0,$$ - $$$,NaN,/Restaurant_Review-g274707-d12243659-Reviews-Teodoro_ristorant_caffe-Prague_Bohemia.html,"  Mediterranean, Italian"
id_205,Barcelona,206,4.5,$$ - $$$,613.0,/Restaurant_Review-g187497-d3499028-Reviews-Caravelle-Barcelona_Catalonia.html,"  International,   Vegetarian Friendly,   Cafe, Brew Pub,   Gluten Free Options,   Vegan Options"
id_2055,Amsterdam,2060,4.5,NaN,8.0,/Restaurant_Review-g188590-d10488130-Reviews-Viet_View-Amsterdam_North_Holland_Province.html,Other
id_206,Vienna,207,4.5,$$ - $$$,55.0,/Restaurant_Review-g190454-d10395526-Reviews-DiningRuhm-Vienna.html,"  Vegan Options,   Vegetarian Friendly,   Fusion, Japanese,   International,   Asian"
id_2068,Barcelona,2069,4.0,$$ - $$$,112.0,/Restaurant_Review-g187497-d797017-Reviews-Brasseria_Gallega-Barcelona_Catalonia.html,"Seafood,   Spanish,   Mediterranean"
id_2073,Paris,2074,4.0,$$ - $$$,128.0,/Restaurant_Review-g187147-d1048529-Reviews-Le_Cafe_Parisien-Paris_Ile_de_France.html,"  Cafe,   Bar,   European,   Pub, French"
id_2074,Amsterdam,2079,4.5,NaN,5.0,/Restaurant_Review-g188590-d11909263-Reviews-Eetwinkel_Zwaan_II-Amsterdam_North_Holland_Province.html,Other
id_2074,Prague,2077,5.0,NaN,NaN,/Restaurant_Review-g274707-d7124393-Reviews-Sen-Prague_Bohemia.html,Vietnamese
id_2089,Milan,2091,4.5,$$ - $$$,103.0,/Restaurant_Review-g187849-d2701946-Reviews-Lo_Scarabeo-Milan_Lombardy.html,"  Mediterranean, Italian,   Seafood"
id_2098,Barcelona,2099,4.0,$,41.0,/Restaurant_Review-g187497-d7952588-Reviews-Mescladis-Barcelona_Catalonia.html,"  Spanish,   Mediterranean, Cafe,   Vegetarian Friendly"
id_2108,Budapest,2109,3.5,NaN,2.0,/Restaurant_Review-g274887-d11616946-Reviews-Pajtas_Onkiszolgalo_Etterem-Budapest_Central_Hungary.html,Other
id_211,Barcelona,212,4.5,$$ - $$$,773.0,/Restaurant_Review-g187497-d2470800-Reviews-B_Burger-Barcelona_Catalonia.html,"  Contemporary, American,   Vegetarian Friendly"
id_2111,Paris,2112,4.0,$$ - $$$,121.0,/Restaurant_Review-g187147-d695083-Reviews-Apollon-Paris_Ile_de_France.html,"Mediterranean,   Greek,   Vegan Options,   Vegetarian Friendly"
id_213,Helsinki,214,4.5,$,100.0,/Restaurant_Review-g189934-d784491-Reviews-Soppakeittio_Tapaste_oy-Helsinki_Uusimaa.html,"Soups,   International"
id_2137,Lisbon,2140,5.0,NaN,2.0,/Restaurant_Review-g189158-d3193915-Reviews-A_pestiqueria_da_estrela-Lisbon_Lisbon_District_Central_Portugal.html,"  Portuguese, European"
id_214,Dublin,215,4.0,$$ - $$$,1774.0,/Restaurant_Review-g186605-d4236147-Reviews-Oliver_Saint_John_Gogarty-Dublin_County_Dublin.html,"  European,   Soups,   British,   Pub, Irish,   Bar,   Vegetarian Friendly"
id_214,Milan,215,4.0,$$$$,1613.0,/Restaurant_Review-g187849-d5264429-Reviews-Ceresio_7_Pools_Restaurant-Milan_Lombardy.html,"  Vegetarian Friendly, Italian,   Vegan Options,   Gluten Free Options,   Mediterranean"
id_2155,Lyon,2156,3.5,NaN,20.0,/Restaurant_Review-g187265-d1324782-Reviews-La_Croissanterie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,Other
id_216,Copenhagen,217,4.5,$$ - $$$,125.0,/Restaurant_Review-g189541-d8121703-Reviews-Stempel_Bar_Kitchen-Copenhagen_Zealand.html,"  Vegan Options,   Cafe,   European,   Vegetarian Friendly, Bar"
id_2170,Lyon,2171,4.0,NaN,5.0,/Restaurant_Review-g187265-d5962368-Reviews-L_appart_68-Lyon_Rhone_Auvergne_Rhone_Alpes.html,Other
id_2171,Berlin,2173,3.5,$$ - $$$,130.0,/Restaurant_Review-g187323-d1359957-Reviews-Speisekombinat-Berlin.html,"  European,   Italian,   Grill,   Vegetarian Friendly,   German, Mediterranean"
id_2171,Lyon,2172,3.0,$,52.0,/Restaurant_Review-g661468-d4098079-Reviews-Courte_Paille-Ecully_Lyon_Rhone_Auvergne_Rhone_Alpes.html,Steakhouse
id_2173,Madrid,2175,4.0,$$ - $$$,33.0,/Restaurant_Review-g187514-d8811850-Reviews-Quinta_La_Candela-Madrid.html,Spanish
id_2177,Lisbon,2180,3.5,$$ - $$$,110.0,/Restaurant_Review-g189158-d7247750-Reviews-Marisqueira_Azul-Lisbon_Lisbon_District_Central_Portugal.html,"  Mediterranean,   European, Seafood,   Portuguese"
id_2185,Amsterdam,2190,5.0,NaN,NaN,/Restaurant_Review-g188590-d12049003-Reviews-A_Piece_Of_Finland-Amsterdam_North_Holland_Province.html,Other
id_2188,Hamburg,2192,3.5,NaN,4.0,/Restaurant_Review-g187331-d4553147-Reviews-Molly_Malone-Hamburg.html,Other
id_2192,Lisbon,2195,4.0,NaN,7.0,/Restaurant_Review-g189158-d5981466-Reviews-Aya_Bistrot-Lisbon_Lisbon_District_Central_Portugal.html,Japanese
id_2198,Milan,2200,4.0,$,75.0,/Restaurant_Review-g187849-d4909559-Reviews-Boom_Milano-Milan_Lombardy.html,"Bar,   Pub,   Brew Pub"
id_2224,Lisbon,2227,4.5,NaN,9.0,/Restaurant_Review-g189158-d697252-Reviews-Porto_de_Abrigo-Lisbon_Lisbon_District_Central_Portugal.html,Other
id_2224,Paris,2225,4.5,$$ - $$$,140.0,/Restaurant_Review-g187147-d782237-Reviews-Le_porte_pot-Paris_Ile_de_France.html,"  Wine Bar, French"
id_2228,Prague,2233,4.0,$$ - $$$,11.0,/Restaurant_Review-g274707-d10412920-Reviews-Caffe_Mio-Prague_Bohemia.html,Cafe
id_2233,Stockholm,2236,3.0,NaN,21.0,/Restaurant_Review-g189852-d10769792-Reviews-Americain-Stockholm.html,Other
id_2236,Lisbon,2239,3.5,$$ - $$$,185.0,/Restaurant_Review-g189158-d2091250-Reviews-Restaurant_33-Lisbon_Lisbon_District_Central_Portugal.html,"  Portuguese, Mediterranean,   European"
id_2243,Stockholm,2247,3.0,$$ - $$$,86.0,/Restaurant_Review-g189852-d1043439-Reviews-Soap_Bar-Stockholm.html,"Pub,   Scandinavian"
id_2255,Hamburg,2259,3.5,NaN,9.0,/Restaurant_Review-g187331-d4727188-Reviews-Restaurante_O_Pescador-Hamburg.html,Other
id_2256,London,2261,4.5,$$ - $$$,273.0,/Restaurant_Review-g186338-d3253550-Reviews-That_s_Amore-London_England.html,"  Gluten Free Options, Italian,   Pizza,   Vegetarian Friendly,   Vegan Options"
id_2259,Vienna,2261,4.5,NaN,3.0,/Restaurant_Review-g190454-d7097810-Reviews-Eiscafe_Renzo-Vienna.html,Other
id_2265,Stockholm,2269,3.5,NaN,6.0,/Restaurant_Review-g189852-d5972350-Reviews-Sushi_by_Kyoto-Stockholm.html,Sushi
id_2273,Paris,2274,4.0,$$ - $$$,157.0,/Restaurant_Review-g187147-d1019904-Reviews-L_Orient_d_Or-Paris_Ile_de_France.html,"  Asian, Chinese"
id_2273,Vienna,2275,4.5,NaN,2.0,/Restaurant_Review-g190454-d11903856-Reviews-Gasthaus_Hausmannskost-Vienna.html,Other
id_2288,Lyon,2289,3.5,NaN,3.0,/Restaurant_Review-g1080938-d10533412-Reviews-Mevlana_Restaurant-Decines_Charpieu_Lyon_Rhone_Auvergne_Rhone_Alpes.html,Other
id_229,Helsinki,230,4.0,$$ - $$$,47.0,/Restaurant_Review-g189934-d4476199-Reviews-Cafe_Bar_Valimo-Helsinki_Uusimaa.html,"  Pub, Cafe,   European,   Gluten Free Options,   Bar,   Vegetarian Friendly"
id_230,Oporto,231,4.0,$$ - $$$,352.0,/Restaurant_Review-g189180-d4007924-Reviews-KYOTO_na_Baixa-Porto_Porto_District_Northern_Portugal.html,"  Gluten Free Options,   Asian,   Sushi, Japanese"
id_2309,Madrid,2311,3.5,$$ - $$$,307.0,/Restaurant_Review-g187514-d1172837-Reviews-El_Madrono-Madrid.html,"Mediterranean,   Spanish"
id_2355,Barcelona,2356,4.5,$$$$,15.0,/Restaurant_Review-g187497-d12254437-Reviews-Atempo_Restaurant-Barcelona_Catalonia.html,"Mediterranean,   Diner,   Contemporary,   European,   Fusion"
id_2356,Berlin,2358,4.5,$,19.0,/Restaurant_Review-g187323-d4342126-Reviews-Destille-Berlin.html,German
id_2361,Brussels,2362,4.0,$$ - $$$,23.0,/Restaurant_Review-g1136493-d4506544-Reviews-Azul-Ixelles_Brussels.html,"Spanish,   Wine Bar"
id_237,Stockholm,238,4.5,$$ - $$$,154.0,/Restaurant_Review-g189852-d1496204-Reviews-Proviant_Ostermalm-Stockholm.html,"  Scandinavian,   Vegetarian Friendly, Swedish,   Gluten Free Options"
id_2387,Prague,2392,4.5,NaN,3.0,/Restaurant_Review-g274707-d1971797-Reviews-Piano_Terra-Prague_Bohemia.html,"European,   Czech"
id_239,Athens,240,4.5,$,62.0,/Restaurant_Review-g189400-d6513977-Reviews-Streetwok-Athens_Attica.html,"  Vegan Options,   Asian,   Fast Food,   Fusion,   Vegetarian Friendly, Chinese"
id_2393,Paris,2394,4.0,$$ - $$$,142.0,/Restaurant_Review-g187147-d1071288-Reviews-Quedubon-Paris_Ile_de_France.html,"French,   European"
id_2406,Milan,2408,4.0,$$ - $$$,184.0,/Restaurant_Review-g187849-d813925-Reviews-La_Villetta-Milan_Lombardy.html,"  Seafood, Italian"
id_2407,Brussels,2408,4.0,$$ - $$$,8.0,/Restaurant_Review-g188644-d2549710-Reviews-Le_Mayeur-Brussels.html,Grill
id_241,Munich,243,4.5,$$ - $$$,152.0,/Restaurant_Review-g187309-d1178760-Reviews-Wirtshaus_Kurgarten-Munich_Upper_Bavaria_Bavaria.html,"  Vegetarian Friendly, German,   European,   Central European"
id_2410,Lisbon,2413,4.0,NaN,2.0,/Restaurant_Review-g189158-d3393987-Reviews-Coffe_House-Lisbon_Lisbon_District_Central_Portugal.html,"European,   Portuguese"
id_2423,Rome,2424,3.5,$$ - $$$,481.0,/Restaurant_Review-g187791-d5504724-Reviews-Ristorante_Est_Est_Est-Rome_Lazio.html,"  European,   Mediterranean, Italian,   Pizza,   Vegetarian Friendly,   Delicatessen"
id_2427,Rome,2428,4.5,$,69.0,/Restaurant_Review-g187791-d5263694-Reviews-Pizza_Mix-Rome_Lazio.html,"  Pizza, Italian"
id_2434,Lyon,2435,3.0,NaN,4.0,/Restaurant_Review-g187265-d3543959-Reviews-Vietnam_City-Lyon_Rhone_Auvergne_Rhone_Alpes.html,Vietnamese
id_2443,Amsterdam,2449,4.0,$$ - $$$,12.0,/Restaurant_Review-g188590-d7283420-Reviews-Cafe_Leuten-Amsterdam_North_Holland_Province.html,International
id_245,Stockholm,246,4.0,$$ - $$$,92.0,/Restaurant_Review-g189852-d8774485-Reviews-STHLM_Brunch_Club-Stockholm.html,"  European, British,   Vegetarian Friendly,   Vegan Options,   Cafe"
id_2454,Munich,2471,3.5,$$ - $$$,10.0,/Restaurant_Review-g187309-d5509232-Reviews-Restaurant_Thai_Magie-Munich_Upper_Bavaria_Bavaria.html,Thai
id_2458,Amsterdam,2464,4.5,$$ - $$$,12.0,/Restaurant_Review-g188590-d3671977-Reviews-Sane-Amsterdam_North_Holland_Province.html,"Cafe,   Contemporary"
id_246,Rome,247,4.5,$$ - $$$,537.0,/Restaurant_Review-g187791-d6988362-Reviews-Ristorante_A_Maidda-Rome_Lazio.html,"Italian,   Mediterranean,   Seafood"
id_2460,Milan,2462,3.5,$,170.0,/Restaurant_Review-g187849-d3738693-Reviews-Miyoshi-Milan_Lombardy.html,"  Sushi, Japanese,   Seafood"
id_2465,Madrid,2467,4.5,NaN,39.0,/Restaurant_Review-g187514-d1965515-Reviews-Casa_Piluca-Madrid.html,Other
id_2468,Madrid,2470,4.0,NaN,20.0,/Restaurant_Review-g187514-d10398981-Reviews-Mamavaca-Madrid.html,Other
id_2469,Brussels,2470,4.0,NaN,7.0,/Restaurant_Review-g188644-d8073030-Reviews-Le_Dolores-Brussels.html,Other
id_2473,Rome,2474,4.5,$,102.0,/Restaurant_Review-g187791-d7707930-Reviews-Convivium-Rome_Lazio.html,Pizza
id_2476,Barcelona,2477,5.0,$,17.0,/Restaurant_Review-g187497-d10445344-Reviews-Merenda_Sinoira-Barcelona_Catalonia.html,"Italian,   Street Food"
id_2480,Paris,2481,4.5,$$ - $$$,151.0,/Restaurant_Review-g187147-d1208595-Reviews-Au_Gout_Dujour-Paris_Ile_de_France.html,"  European, French"
id_2484,Madrid,2486,4.0,$$ - $$$,55.0,/Restaurant_Review-g187514-d6701548-Reviews-Taberna_de_Paula-Madrid.html,"Mediterranean,   Spanish,   European"
id_249,Ljubljana,250,3.5,$$ - $$$,101.0,/Restaurant_Review-g274873-d4068550-Reviews-Taverna_Tatjana-Ljubljana_Upper_Carniola_Region.html,"  European, Seafood,   Vegetarian Friendly,   Slovenian,   Mediterranean"
id_2491,Rome,2492,4.0,$,69.0,/Restaurant_Review-g187791-d10242690-Reviews-Tiramisu_Roma_Trastevere-Rome_Lazio.html,Italian
id_2502,Rome,2503,4.5,$$ - $$$,138.0,/Restaurant_Review-g187791-d795704-Reviews-Om-Rome_Lazio.html,"Indian,   Vegetarian Friendly"
id_2512,Vienna,2514,3.5,$$ - $$$,65.0,/Restaurant_Review-g190454-d947018-Reviews-En-Vienna.html,"Japanese,   Asian,   Sushi"
id_252,Bratislava,253,4.0,NaN,10.0,/Restaurant_Review-g274924-d12111665-Reviews-Vespa_Caffeterria-Bratislava_Bratislava_Region.html,Other
id_253,Prague,254,4.5,$$ - $$$,307.0,/Restaurant_Review-g274707-d3192062-Reviews-Restaurace_Kulovy_Blesk-Prague_Bohemia.html,"  Czech,   Pub,   European, Bar,   Eastern European,   Central European"
id_254,Lyon,255,4.0,$,233.0,/Restaurant_Review-g187265-d7596737-Reviews-La_Cabane-Lyon_Rhone_Auvergne_Rhone_Alpes.html,"  European, French,   Vegetarian Friendly"
id_2540,Hamburg,2545,3.0,NaN,2.0,/Restaurant_Review-g187331-d1039067-Reviews-Holstenstube-Hamburg.html,Other
id_2556,Barcelona,2557,4.0,$$ - $$$,24.0,/Restaurant_Review-g187497-d11795167-Reviews-Gelatiamo-Barcelona_Catalonia.html,"Italian,   Spanish"
id_2561,Prague,2567,3.5,$$ - $$$,89.0,/Restaurant_Review-g274707-d2175380-Reviews-Prvni_Novomestsky_Restauracni-Prague_Bohemia.html,"Bar,   Czech,   Pub,   European,   Central European"
id_257,Copenhagen,258,4.5,$$ - $$$,92.0,/Restaurant_Review-g189541-d10292470-Reviews-Bistro_Avenue-Copenhagen_Zealand.html,"  Vegetarian Friendly, Italian,   Contemporary,   European,   Danish"
id_2575,Paris,2576,4.0,$$ - $$$,205.0,/Restaurant_Review-g187147-d719805-Reviews-Paradis_Thai-Paris_Ile_de_France.html,"  Thai,   Vegetarian Friendly, Asian"
id_2599,Milan,2601,4.5,$$ - $$$,15.0,/Restaurant_Review-g187849-d5264440-Reviews-Antica_Salumeria_Crescenzago-Milan_Lombardy.html,"Italian,   Gastropub"
id_2601,Paris,2602,4.5,$$ - $$$,76.0,/Restaurant_Review-g187147-d1503730-Reviews-Drogheria-Paris_Ile_de_France.html,"  Pizza, Italian,   Vegetarian Friendly"
id_2608,Hamburg,2615,4.5,NaN,7.0,/Restaurant_Review-g187331-d8517072-Reviews-Eiscafe_San_Remo-Hamburg.html,Italian
id_2614,Munich,2633,3.0,$$ - $$$,110.0,/Restaurant_Review-g187309-d2267111-Reviews-Shanghai_Restaurant-Munich_Upper_Bavaria_Bavaria.html,"  Asian,   Vegetarian Friendly, Chinese"
id_2617,Lisbon,2620,4.0,NaN,2.0,/Restaurant_Review-g189158-d12999507-Reviews-Churrasqueria_Central_Santa_Barbara-Lisbon_Lisbon_District_Central_Portugal.html,Other
id_2620,London,2625,4.0,$$ - $$$,372.0,/Restaurant_Review-g186338-d3192453-Reviews-Vinoteca-London_England.html,"European,   International,   Gluten Free Options,   Vegetarian Friendly"
id_2622,Prague,2628,4.5,$,4.0,/Restaurant_Review-g274707-d7123553-Reviews-Passcal-Prague_Bohemia.html,Cafe
id_2647,Madrid,2649,5.0,NaN,19.0,/Restaurant_Review-g187514-d8362902-Reviews-Lemme_s-Madrid.html,Other
id_266,Oporto,267,4.0,$$$$,129.0,/Restaurant_Review-g189180-d10878563-Reviews-Oficina-Porto_Porto_District_Northern_Portugal.html,"  Portuguese, Mediterranean,   European,   Vegetarian Friendly"
id_2660,Madrid,2662,4.0,NaN,39.0,/Restaurant_Review-g187514-d9562461-Reviews-Ottawa_Burger-Madrid.html,Other
id_2663,Vienna,2665,4.0,NaN,2.0,/Restaurant_Review-g190454-d12233546-Reviews-Marktwirtschaft-Vienna.html,Other
id_2664,Berlin,2666,4.0,$$ - $$$,32.0,/Restaurant_Review-g187323-d2208132-Reviews-Il_Mondo-Berlin.html,"  Central European,   Mediterranean, Italian,   European"
id_268,Dublin,269,4.0,$$ - $$$,637.0,/Restaurant_Review-g186605-d4580777-Reviews-Cleaver_East-Dublin_County_Dublin.html,"  Gluten Free Options,   European,   Vegetarian Friendly, Irish"
id_2681,Lisbon,2684,4.0,NaN,5.0,/Restaurant_Review-g189158-d5979704-Reviews-Pastelaria_Anaflor-Lisbon_Lisbon_District_Central_Portugal.html,Other
id_2690,Vienna,2692,4.0,NaN,NaN,/Restaurant_Review-g190454-d12845029-Reviews-Grunstern-Vienna.html,Other
id_2694,Hamburg,2702,3.0,NaN,5.0,/Restaurant_Review-g187331-d938657-Reviews-Goldener_Engel-Hamburg.html,International
id_270,Vienna,271,4.0,$$ - $$$,384.0,/Restaurant_Review-g190454-d2021717-Reviews-Vapiano-Vienna.html,"  Gluten Free Options,   Vegan Options,   European,   Italian, Mediterranean,   Pizza,   Vegetarian Friendly"
id_270,Warsaw,271,4.0,$$ - $$$,85.0,/Restaurant_Review-g274856-d8797372-Reviews-Latem_Bar_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,"  Vegetarian Friendly,   European,   Pub,   Steakhouse,   Polish, Bar,   Eastern European"
id_2711,Madrid,2713,4.5,$,9.0,/Restaurant_Review-g187514-d12354572-Reviews-La_Tragona_Bar_de_Tapas-Madrid.html,"  Pub, Bar,   Mediterranean,   Cafe"
id_2711,Milan,2713,5.0,$,6.0,/Restaurant_Review-g187849-d12078773-Reviews-Kronos_Caffe-Milan_Lombardy.html,"  Pub,   Bar, Italian"
id_2721,Amsterdam,2728,4.0,NaN,NaN,/Restaurant_Review-g188590-d7787852-Reviews-Gyroswagen-Amsterdam_North_Holland_Province.html,Greek
id_2727,Hamburg,2736,1.0,NaN,NaN,/Restaurant_Review-g187331-d11871901-Reviews-Mai_Mai-Hamburg.html,Other
id_2734,Milan,2736,4.5,NaN,13.0,/Restaurant_Review-g187849-d9984284-Reviews-La_Caveja_Vigentina-Milan_Lombardy.html,Other
id_2753,Milan,2755,4.0,$,60.0,/Restaurant_Review-g187849-d4424572-Reviews-Caffe_Picchio-Milan_Lombardy.html,Bar
id_2763,Madrid,2765,5.0,NaN,11.0,/Restaurant_Review-g187514-d10060659-Reviews-Gaditaun-Madrid.html,Other
id_2769,Milan,2771,3.5,$$ - $$$,346.0,/Restaurant_Review-g187849-d1097475-Reviews-Pizzeria_Grand_Italia-Milan_Lombardy.html,"  Vegetarian Friendly,   Pizza,   Mediterranean, Italian,   European"
id_2773,Amsterdam,2780,4.0,NaN,NaN,/Restaurant_Review-g188590-d10467094-Reviews-A_Loja-Amsterdam_North_Holland_Province.html,Other
id_2778,Madrid,2780,4.5,NaN,7.0,/Restaurant_Review-g187514-d12548187-Reviews-Que_trabaje_Rita-Madrid.html,Other
id_2783,Rome,2784,4.0,$,161.0,/Restaurant_Review-g187791-d3567816-Reviews-Il_Gianfornaio-Rome_Lazio.html,"  International,   Pizza, Italian,   Vegetarian Friendly"
id_279,Dublin,280,4.0,$$ - $$$,257.0,/Restaurant_Review-g186605-d1785149-Reviews-Little_Venice-Dublin_County_Dublin.html,"  Gluten Free Options, Italian,   Vegan Options,   European,   Vegetarian Friendly,   Pizza"
id_2791,Brussels,2792,3.0,$$ - $$$,12.0,/Restaurant_Review-g947638-d8155327-Reviews-Hong_Yun-Watermael_Boitsfort_Brussels.html,Chinese
id_2792,Prague,2798,4.5,NaN,3.0,/Restaurant_Review-g274707-d4768668-Reviews-Na_Louzi-Prague_Bohemia.html,"  Czech, European"
id_2792,Rome,2793,4.0,$$ - $$$,157.0,/Restaurant_Review-g187791-d2437956-Reviews-Hostaria_Pizzeria_da_Baffo-Rome_Lazio.html,"  Mediterranean, Italian,   Seafood"
id_2793,Rome,2794,4.5,$,82.0,/Restaurant_Review-g187791-d7803810-Reviews-Pala_Pizza_da_Mirko-Rome_Lazio.html,Pizza
id_2802,Prague,2808,3.5,$$ - $$$,19.0,/Restaurant_Review-g274707-d4769349-Reviews-Restaurace_U_Pramene-Prague_Bohemia.html,"  Czech, European"
id_2806,Rome,2807,3.5,$$ - $$$,1079.0,/Restaurant_Review-g187791-d1182786-Reviews-Ginza_Gold-Rome_Lazio.html,"  Seafood,   Asian,   Gluten Free Options, Japanese,   Vegan Options,   Vegetarian Friendly,   Sushi"
id_2825,Brussels,2826,3.0,$$ - $$$,113.0,/Restaurant_Review-g1136493-d1093016-Reviews-Sushi_Shop-Ixelles_Brussels.html,"  Asian, Japanese,   Fast Food,   Sushi"
id_283,Ljubljana,284,4.0,$$ - $$$,11.0,/Restaurant_Review-g274873-d8841562-Reviews-Moderna_Speciality_Cafe-Ljubljana_Upper_Carniola_Region.html,Cafe
id_284,Milan,285,4.0,$$ - $$$,905.0,/Restaurant_Review-g187849-d1926746-Reviews-Izu-Milan_Lombardy.html,"  Asian,   Gluten Free Options,   Sushi, Japanese,   Fusion,   Vegetarian Friendly,   Soups,   Contemporary,   Seafood"
id_284,Paris,285,5.0,$,93.0,/Restaurant_Review-g187147-d11929974-Reviews-Cook_n_Saj-Paris_Ile_de_France.html,"  Mediterranean, Lebanese,   Middle Eastern,   Vegan Options,   Vegetarian Friendly"
id_2847,Lisbon,2850,4.0,NaN,NaN,/Restaurant_Review-g189158-d13139218-Reviews-Cafe_Cunha-Lisbon_Lisbon_District_Central_Portugal.html,Other
id_2851,Berlin,2853,5.0,NaN,4.0,/Restaurant_Review-g187323-d12417709-Reviews-Gia_Bao_Quan-Berlin.html,Other
id_2858,London,2863,4.0,$$ - $$$,459.0,/Restaurant_Review-g186338-d4052905-Reviews-Cucina_Asellina-London_England.html,"  Vegetarian Friendly,   Mediterranean, Italian,   Gluten Free Options"
id_2866,Barcelona,2867,4.5,$,35.0,/Restaurant_Review-g187497-d5865146-Reviews-Restaurante_Macao-Barcelona_Catalonia.html,"Chinese,   Asian,   Vegetarian Friendly"
id_2882,Brussels,2883,2.5,$$ - $$$,393.0,/Restaurant_Review-g188644-d802232-Reviews-Le_Falstaff-Brussels.html,"  European,   Belgian, French"
id_2889,Rome,2890,4.5,$,15.0,/Restaurant_Review-g187791-d12323685-Reviews-La_Piada_Loca-Rome_Lazio.html,"  Argentinean, Italian"
id_29,Ljubljana,30,4.5,$$ - $$$,87.0,/Restaurant_Review-g274873-d12089348-Reviews-Ek_Bistro-Ljubljana_Upper_Carniola_Region.html,"  Vegan Options,   Central European,   Gluten Free Options,   European, Cafe,   Vegetarian Friendly"
id_2904,Vienna,2906,3.5,NaN,3.0,/Restaurant_Review-g190454-d12350248-Reviews-Oskar-Vienna.html,Italian
id_2926,Milan,2928,4.0,NaN,28.0,/Restaurant_Review-g187849-d6632829-Reviews-Don_Tannino_Bar_a_Vin-Milan_Lombardy.html,Other
id_2928,Paris,2929,4.5,$$ - $$$,51.0,/Restaurant_Review-g187147-d7990468-Reviews-Nous_Paradis-Paris_Ile_de_France.html,Vegetarian Friendly
