original_title,title_length,production_companies
Legally Blonde,14,"Marc Platt Productions,  Metro-Goldwyn-Mayer (MGM)"
"Legally Blonde 2: Red, White & Blonde",37," Metro-Goldwyn-Mayer (MGM), Type A Films"
Legend,6,"Working Title Films,  Anton Capital Entertainment (ACE)"
Legend of the Guardians: The Owls of Ga'Hoole,45," Cruel and Unusual Films,  Animal Logic, Village Roadshow Pictures,  Warner Bros."
Legends of Oz: Dorothy's Return,31,Prana Animation Studios
Legion,6,Bold Films
Lemony Snicket's A Series of Unfortunate Events,47," DreamWorks Pictures,  Scott Rudin Productions, Paramount Pictures,  Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG"
Les MisÃ©rables,15," CAMERON MACKINTOSH, Universal Pictures,  Working Title Films"
Let Me In,9," Overture Films,  EFTI,  Exclusive Media Group"
Let's Be Cops,13,Twentieth Century Fox Film Corporation
Letters from Iwo Jima,21," Malpaso Productions,  Amblin Entertainment,  Warner Bros., DreamWorks SKG"
License to Wed,14," Warner Bros. Pictures, Village Roadshow Pictures,  Underground,  Robert Simonds Productions,  Phoenix Pictures"
Life as We Know It,18,"Josephson Entertainment,  Village Roadshow Pictures Asia,  Gold Circle Films"
Life of Pi,10," Fox 2000 Pictures, Ingenious Film Partners,  Ingenious Media,  Dune Entertainment,  Big Screen Productions"
Limitless,9," Many Rivers Productions, Rogue Pictures,  Boy of the Year"
Lions for Lambs,15," Metro-Goldwyn-Mayer (MGM),  United Artists,  Andell Entertainment,  Wildwood Enterprises, Cruise/Wagner Productions"
Little Black Book,17,"Revolution Studios,  Blue Star Pictures"
Little Boy,10,Metanoia Films
Little Fockers,14," Relativity Media, Paramount Pictures,  Dreamworks Pictures,  Everyman Pictures,  Universal Pictures"
Little Man,10," Wayans Bros. Entertainment, Revolution Studios"
Little Miss Sunshine,20," Big Beach Films,  Bona Fide Productions"
Live Free or Die Hard,21," Dune Entertainment,  Twentieth Century Fox Film Corporation,  Cheyenne Enterprises"
Lo imposible,12," Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA), Summit Entertainment,  Telecinco Cinema,  Canal+ EspaÃ±a,  Apaches Entertainment"
Lockout,7," EuropaCorp, Canal+"
London Boulevard,16,"GK Films,  London Boulevard"
Lone Survivor,13," Leverage Management, Universal Pictures,  Weed Road Pictures,  Closest to the Hole Productions"
Looney Tunes: Back in Action,28," Warner Bros. Animation,  Goldmann Pictures"
Looper,6," FilmDistrict,  Ram Bergman Productions,  DMG Entertainment"
Lord of War,11," Entertainment Manufacturing Company, Saturn Films,  Rising Star,  Ascendant Pictures,  Endgame Entertainment"
Lords of Dogtown,16, TriStar Pictures
Love & Basketball,17,40 Acres & A Mule Filmworks
Love & Other Drugs,18," Dune Entertainment,  Fox 2000 Pictures, Bedford Falls Productions,  Regency Enterprises"
Love Actually,13,DNA Films
Love Happens,12," Camp / Thompson Pictures, Universal Pictures"
Love in the Time of Cholera,27, Grosvenor Park Media Ltd.
Love the Coopers,16," Groundswell Productions,  CBS Films"
Lucky Number Slevin,19,"The Weinstein Company,  VIP Medienfonds 4,  Ascendant Pictures,  FilmEngine,  Capitol Films"
Lucy,4," TF1 Films Production, Universal Pictures,  EuropaCorp,  CinÃ©+,  Canal+"
MacGruber,9,Relativity Media
Machete,7," Overnight Films,  Troublemaker Studios, Dune Entertainment"
Machete Kills,13,"Open Road Films,  Overnight Films,  AR Films,  Demarest Films"
Machine Gun Preacher,20," Relativity Media,  1984 Private Defense Contractors, Mpower Pictures,  Virgin Produced"
Mad Max: Fury Road,18," Kennedy Miller Productions, Village Roadshow Pictures"
Madagascar,10,"DreamWorks SKG,  DreamWorks Animation,  Pacific Data Images (PDI)"
Madagascar 3: Europe's Most Wanted,34,DreamWorks Animation
Madagascar: Escape 2 Africa,27,DreamWorks Animation
Made of Honor,13,Columbia Pictures
Magic Mike,10,"Nick Wechsler Productions,  Extension 765"
Magic Mike XXL,14,Warner Bros.
Maid in Manhattan,17,"Columbia Pictures,  Hughes Entertainment,  Shoelace Productions"
Maleficent,10,"Walt Disney Pictures,  Roth Films"
Mama,4," Toma 78, Universal Pictures,  De Milo"
Mamma Mia!,10," Relativity Media,  Littlestar,  Playtone,  Internationale Filmproduktion Richter"
Man of Steel,12," DC Entertainment,  Warner Bros.,  Cruel and Unusual Films"
Man of Tai Chi,14,"Universal Pictures,  Company Films,  China Film Group Corporation (CFGC),  Dalian Wanda Group"
Man of the Year,15," Morgan Creek Productions, Universal Pictures"
Man on Fire,11," Scott Free Productions,  Fox 2000 Pictures,  Epsilon Motion Pictures,  New Regency Pictures, Regency Enterprises"
Man on a Ledge,14,"Summit Entertainment,  Di Bonaventura Picture"
Mandela: Long Walk to Freedom,29," Pathe,  Film Afrika Worldwide"
Mao's Last Dancer,17,Great Scott Productions Pty. Ltd.
Marie Antoinette,16," Columbia Pictures Corporation, American Zoetrope,  Commission du Film France,  Tohokushinsha Film"
Marley & Me,11,"Sunswept Entertainment,  Dune Entertainment III"
Master and Commander: The Far Side of the World,47," Twentieth Century Fox Film Corporation, Universal Pictures"
Max,3," Warner Bros., Sunswept Entertainment,  Metro-Goldwyn-Mayer (MGM)"
Max Keeble's Big Move,21,Walt Disney Pictures
Max Payne,9,"Dune Entertainment,  Foxtor Productions,  Firm Films"
Maze Runner: The Scorch Trials,30, TSG Entertainment
Me and Orson Welles,19," CinemaNX,  Freestyle Releasing"
"Me, Myself & Irene",18,"Twentieth Century Fox Film Corporation,  Conundrum Entertainment"
Mean Girls,10,Paramount Pictures
Meet Dave,9," Regency Enterprises,  Deep River Productions,  Guy Walks into a Bar Productions"
Meet the Fockers,16," Everyman Pictures,  Tribeca Productions, DreamWorks SKG"
Meet the Parents,16,"DreamWorks SKG,  Universal Pictures,  Nancy Tenenbaum Films,  Tribeca Productions"
Meet the Robinsons,18,Walt Disney Pictures
Meet the Spartans,17,Regency Enterprises
Megamind,8,DreamWorks Animation
Memento,7,"Summit Entertainment,  Newmarket Capital Group,  I Remember Productions,  Team Todd"
Memoirs of a Geisha,19," Spyglass Entertainment, DreamWorks SKG,  Red Wagon Productions"
Men in Black 3,14," Media Magik Entertainment,  Imagenation Abu Dhabi FZ,  Hemisphere Media Capital"
Men in Black II,15,"Columbia Pictures,  Amblin Entertainment,  Parkes+MacDonald Image Nation"
Metallica: Through the Never,28,Exclusive Media Group
Miami Vice,10," Metropolis Films,  Foqus Arte Digital,  Forward Pass,  Motion Picture ETA Produktionsgesellschaft, Universal Pictures"
Michael Clayton,15,"Castle Rock Entertainment,  Mirage Enterprises,  Section Eight Productions"
Milk,4,Focus Features
Million Dollar Arm,18,Walt Disney Pictures
Million Dollar Baby,19," Warner Bros.,  Albert S. Ruddy Productions, Lakeshore Entertainment,  Epsilon Motion Pictures"
Mindhunters,11," Intermedia Films, Avenue Pictures Productions,  Weed Road Pictures,  Egmond Film & Television"
Minions,7,Universal Pictures
Minority Report,15," Cruise/Wagner Productions,  Blue Tulip Productions"
Miracle,7,Walt Disney
Mirror Mirror,13," Goldmann Pictures, Relativity Media,  Rat Entertainment,  Misher Films"
Mirrors,7," Luna Pictures,  New Regency Pictures,  Castel Film Romania,  ASAF"
Miss Congeniality,17," Fortis Films,  Castle Rock Entertainment, Village Roadshow Pictures,  NPV Entertainment"
Miss Potter,11,BBC Films
Mission to Mars,15," The Jacobson Company,  Touchstone Pictures, Spyglass Entertainment"
Mission: Impossible - Ghost Protocol,36," Bad Robot,  Revolution Sun Studios,  Skydance Productions, Paramount Pictures"
Mission: Impossible - Rogue Nation,34," Bad Robot,  Skydance Productions, Paramount Pictures"
Mission: Impossible II,22," Cruise/Wagner Productions, Paramount Pictures,  Munich Film Partners & Company (MFP) MI2 Productions"
Mission: Impossible III,23,"Paramount Pictures,  Cruise/Wagner Productions,  MI 3 Film,  Studio Babelsberg"
Moms' Night Out,15," Provident Films,  Pure Flix Entertainment,  Affirm Films,  FourBoys Entertainment"
Monkeybone,10,20th Century Fox
Monster,7,Newmarket Films
Monster House,13," Sony Pictures Animation,  Sony Pictures Entertainment,  ImageMovers,  Amblin Entertainment"
Monster-in-Law,14," BenderSpink,  Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,  Spring Creek Productions, New Line Cinema"
Monsters University,19,"Walt Disney Pictures,  Pixar Animation Studios"
Monsters vs Aliens,18,DreamWorks Animation
"Monsters, Inc.",14," Pixar Animation Studios, Walt Disney Pictures"
Monte Carlo,11,"Dune Entertainment,  Fox 2000 Pictures,  Regency Enterprises,  Dune Entertainment III"
Moon,4," Limelight Fund,  Xingu Films,  Lunar Industries"
Moonrise Kingdom,16," Moonrise,  Indian Paintbrush, Scott Rudin Productions,  American Empirical Pictures"
Morning Glory,13," Goldcrest Pictures, Bad Robot"
Mortdecai,9," Mad Chance, Lionsgate,  OddLot Entertainment"
Moulin Rouge!,13,"Bazmark Films,  Twentieth Century Fox Film Corporation"
Movie 43,8," Relativity Media,  Wessler Entertainment,  Virgin Produced,  Witness Protection Films"
Mr. & Mrs. Smith,16," New Regency Productions,  Weed Road Pictures,  Dutch Oven, 20th Century Fox"
Mr. Bean's Holiday,18,"Tiger Aspect Productions,  Working Title Films"
Mr. Brooks,10," Element Films,  Relativity Media"
Mr. Deeds,9,"New Line Cinema,  Out of the Blue... Entertainment,  Happy Madison Productions"
Mr. Nobody,10,"Pan EuropÃ©enne Production,  Virtual Films"
Mr. Peabody & Sherman,21,20th Century Fox
Mud,3,FilmNation Entertainment
Mulholland Drive,16," Canal+,  Babbo Inc."
Munich,6," Amblin Entertainment,  Universal Pictures, DreamWorks SKG,  Alliance Atlantis Communications,  Peninsula Films"
Murder by Numbers,17," Warner Bros. Pictures, Castle Rock Entertainment"
Music and Lyrics,16,"Village Roadshow Pictures,  Reserve Room,  Castle Rock Entertainment"
Mutant Chronicles,17," Paradox Entertainment, Isle of Man Film,  First Foot Films"
My Best Friend's Girl,21," New Wave Entertainment,  Terra Firma Films,  Superfinger Entertainment,  Management 360"
My Big Fat Greek Wedding,24," Playtone Productions, MPH Entertainment"
My Blueberry Nights,19," Jet Tone Production,  StudioCanal,  Lou Yi Inc., Block 2 Pictures"
My Life in Ruins,16,Fox Searchlight Pictures
My Sister's Keeper,18," Curmudgeon Films,  Gran Via Productions, Mark Johnson Productions"
My Soul to Take,15,Relativity Media
My Week with Marilyn,20," UK Film Council,  Lip Sync Post, BBC Films,  Trademark Films"
Mystic River,12,"Village Roadshow Pictures,  NPV Entertainment,  Warner Bros."
Nacho Libre,11,"Paramount Pictures,  Nickelodeon Movies,  Black & White Productions"
Nanny McPhee,12," Metro-Goldwyn-Mayer (MGM),  Three Strange Angels, Universal Pictures"
Nanny McPhee and the Big Bang,29," Studio Canal,  Working Title Films,  Three Strange Angels"
National Lampoonâ€™s Van Wilder,31,"Tapestry Films,  Artisan Entertainment"
National Treasure,17," Jerry Bruckheimer Films,  Saturn Films"
National Treasure: Book of Secrets,34,"Jerry Bruckheimer Films,  Walt Disney,  Sparkler Entertainment,  Junction Entertainment"
Nebraska,8," Bona Fide Productions, Paramount Vantage"
Need for Speed,14," Touchstone Pictures,  Bandito Brothers,  Reliance Entertainment"
Neighbors,9," Point Grey Pictures, Universal Pictures,  Good Universe"
Never Back Down,15,"Summit Entertainment,  Mandalay Pictures"
Never Let Me Go,15,"Fox Searchlight Pictures,  Film4"
New in Town,11," The Safran Company,  Epidemic Pictures,  Edmonds Entertainment Group (EEG),  Gold Circle Films"
Next,4," Broken Road Productions, Paramount Pictures,  Revolution Studios,  Virtual Studios,  Saturn Films"
Nick and Norah's Infinite Playlist,34," Mandate Pictures,  Depth of Field"
Night at the Museum,19," Twentieth Century Fox Film Corporation, Ingenious Film Partners,  1492 Pictures,  21 Laps Entertainment"
Night at the Museum: Battle of the Smithsonian,46," 1492 Pictures,  Dune Entertainment, Twentieth Century Fox Film Corporation,  21 Laps Entertainment,  Museum Canada Productions"
Night at the Museum: Secret of the Tomb,39," 1492 Pictures,  21 Laps Entertainment"
Nim's Island,12,Walden Media
Ninja Assassin,14," Legendary Pictures,  Anarchos Productions, Studio Babelsberg,  Silver Pictures"
No Country for Old Men,22," Scott Rudin Productions, Miramax Films"
No Escape,9," Brothers Dowdle Productions, Bold Films"
No Good Deed,12,"Sony Pictures,  Screen Gems"
No Reservations,15," Storefront Pictures, Village Roadshow Pictures,  Castle Rock Entertainment,  WV Films III"
No Strings Attached,19," Katalyst Films,  The,  Montecito Picture Company, Paramount Pictures"
Noah,4," Protozoa Pictures,  Regency Enterprises, Paramount Pictures"
Non-Stop,8," Canal+,  Silver Pictures"
Norbit,6," Davis Entertainment,  Tollin/Robbins Productions, DreamWorks SKG"
North Country,13,"Warner Bros.,  Nick Wechsler Productions"
Not Another Teen Movie,22," Neal H. Moritz Productions,  Columbia Pictures Corporation, Original Film"
Notes on a Scandal,18,"Fox Searchlight Pictures,  DNA Films,  BBC Films,  Scott Rudin Productions,  Ingenious Film Partners"
Now You See Me,14," SOIXAN7E QUIN5E,  See Me Louisiana"
Nutty Professor II: The Klumps,30,Imagine Entertainment
"O Brother, Where Art Thou?",26," Studio Canal,  Touchstone Pictures"
Oblivion,8,"Universal Pictures,  Monolith Pictures (III),  Radical Studios,  Relativity Media"
Obsessed,8,Sony Pictures
Ocean's Eleven,14,"Village Roadshow Pictures,  Section Eight,  NPV Entertainment,  Jerry Weintraub Productions,  Warner Bros."
Ocean's Thirteen,16," Jerry Weintraub Productions,  Warner Bros.,  Section Eight, Village Roadshow Pictures"
Ocean's Twelve,14," Warner Bros.,  Jerry Weintraub Productions,  WV Films III"
Oculus,6," WWE Studios, Intrepid Pictures"
Old Dogs,8," Tapestry Films, Walt Disney Pictures"
Old School,10, The Montecito Picture Company
Oldboy,6," Good Universe,  OB Productions, Vertigo Entertainment"
Olympus Has Fallen,18, Millennium Films
On the Road,11," Vanguard Films,  VideoFilmes,  Canal+"
Once Upon a Time in Mexico,26, Dimension Films
One Day,7,Film 4
One Hour Photo,14,"Fox Searchlight Pictures,  Catch 23 Entertainment"
One for the Money,17,"Lakeshore Entertainment,  Sidney Kimmel Entertainment"
Open Range,10,"Tig Productions,  Touchstone Pictures,  Beacon Pictures"
Open Season,11,Sony Pictures Animation
Original Sin,12,Metro-Goldwyn-Mayer (MGM)
Orphan,6," Studio Babelsberg StudioBabelsberg Motion Pictures,  Studio Canal,  Don Carmody Productions, Dark Castle Entertainment"
Osmosis Jones,13,"Conundrum Entertainment,  Warner Bros. Animation,  Warner Bros."
Ouija,5," Platinum Dunes,  Hasbro,  Media Rights Capital"
Our Brand Is Crisis,19,"Participant Media,  Smokehouse Pictures"
Our Idiot Brother,17,The Weinstein Company
Out Cold,8," Touchstone Pictures, Spyglass Entertainment"
Out of Time,11," Monarch Pictures, Original Film,  Metro-Goldwyn-Mayer (MGM)"
Out of the Furnace,18," Red Granite Pictures, Appian Way,  Scott Free Productions,  Energy Entertainment"
Outlander,9," Outlander Productions,  VIP Medienfonds 4,  Rising Star"
Over the Hedge,14," DreamWorks Animation, Pacific Data Images (PDI)"
Oz: The Great and Powerful,26,Walt Disney Pictures
P.S. I Love You,15,"Wendy Finerman Productions,  Alcon Entertainment"
Pacific Rim,11,"Legendary Pictures,  Indochina Productions,  Warner Bros."
Paddington,10," TF1 Films Production,  Heyday Films,  StudioCanal, The Weinstein Company"
Pain & Gain,11," De Line Pictures, Paramount Pictures"
Pan,3," Moving Picture Company (MPC),  Berlanti Productions"
Pandorum,8," Constantin Film Produktion, Impact Pictures"
Panic Room,10," Indelible Productions, Columbia Pictures Corporation"
Paparazzi,9,20th Century Fox
ParaNorman,10, Laika Entertainment
Paranoia,8," Relativity Media, Gaumont,  Reliance Entertainment,  IM Global,  Kintop Pictures"
Paranormal Activity 3,21,"Paramount Pictures,  Solana Films,  Blumhouse Productions"
Paranormal Activity 4,21," Blumhouse Productions, Paramount Pictures,  Solana Films"
Paranormal Activity: The Ghost Dimension,40," Blumhouse Productions, Paramount Pictures"
Paranormal Activity: The Marked Ones,36," Room 101,  Solana Films, Blumhouse Productions"
Parental Guidance,17," Chernin Entertainment, 20th Century Fox,  Walden Media"
Parker,6,SND
Pathfinder,10," Dune Entertainment,  Major Studio Partners"
Paul,4," Big Talk Productions,  Working Title Films,  Relativity Media, Universal Pictures"
Paul Blart: Mall Cop,20," Relativity Media, Columbia Pictures,  Happy Madison Productions"
Paul Blart: Mall Cop 2,22," Sony Pictures Home Entertainment, Columbia Pictures,  Sony Pictures Releasing,  Sony Pictures Entertainment (SPE),  Happy Madison Productions"
Pay It Forward,14," Warner Bros., Bel Air Entertainment"
Paycheck,8," Davis Entertainment, Paramount Pictures,  DreamWorks SKG,  Lion Rock Productions,  Province of British Columbia Film Incentive BC"
Pearl Harbor,12," Touchstone Pictures, Jerry Bruckheimer Films"
Penguins of Madagascar,22,DreamWorks Animation
People Like Us,14, Touchstone Pictures
Percy Jackson & the Olympians: The Lightning Thief,50," Dune Entertainment,  Sunswept Entertainment,  1492 Pictures,  Fox 2000 Pictures"
Percy Jackson: Sea of Monsters,30," Dune Entertainment, 1492 Pictures,  Fox 2000 Pictures"
Perfect Stranger,16," Revolution Studios, Columbia Pictures"
Perfume: The Story of a Murderer,32," Rising Star,  Ikiru Films,  VIP Medienfonds 4"
Peter Pan,9,"Columbia Pictures,  Revolution Studios,  Quinta Communications,  Universal Pictures"
Philomena,9," Baby Cow Productions,  Yucaipa Films,  PathÃ©,  The Weinstein Company, BBC Films"
Pineapple Express,17," Apatow Productions, Columbia Pictures"
Piranha 3D,10," Chako Film Company, The Weinstein Company,  Dimension Films,  Atmosphere Entertainment MM"
Piranha 3DD,11," Mark Canton Productions,  Intellectual Properties Worldwide"
Pirates of the Caribbean: At World's End,40," Jerry Bruckheimer Films,  Second Mate Productions"
Pirates of the Caribbean: Dead Man's Chest,42," Second Mate Productions,  Jerry Bruckheimer Films"
Pirates of the Caribbean: On Stranger Tides,43," Jerry Bruckheimer Films, Walt Disney Pictures,  Moving Picture Company (MPC)"
Pirates of the Caribbean: The Curse of the Black Pearl,54,Walt Disney Pictures
Pitch Black,11, Polygram Filmed Entertainment
Pitch Perfect,13,Brownstone Productions
Pitch Perfect 2,15,"Universal Pictures,  Brownstone Productions,  Gold Circle Films"
Pixels,6,Columbia Pictures
Planes,6, Walt Disney Animation Studios
Planes: Fire & Rescue,21," Prana Studios,  Prana Animation Studios, Walt Disney Pictures"
Planet 51,9,"TriStar Pictures,  Ilion Animation Studios,  Hand Made Films"
Planet of the Apes,18,Twentieth Century Fox Film Corporation
Point Break,11," DMG Entertainment,  Alcon Entertainment, Studio Babelsberg"
Poltergeist,11," TSG Entertainment, Ghost House Pictures,  Vertigo Entertainment,  Metro-Goldwyn-Mayer (MGM)"
Pompeii,7," Constantin Film International, Impact Pictures,  FilmDistrict,  Don Carmody Productions"
Poseidon,8," Radiant Productions, Virtual Studios,  Next Entertainment,  Irwin Allen Productions"
Possession,10," Baltimore Spring Creek Productions,  Focus Features, Warner Bros. Pictures"
Post Grad,9," The Montecito Picture Company,  Fox Atomic"
Precious,8,Smokewood Entertainment Group
Predators,9," Dune Entertainment III,  Davis Entertainment,  Troublemaker Studios"
Predestination,14," Screen Queensland,  Blacklab Entertainment,  Wolfhound Pictures"
Premium Rush,12,Pariah Entertainment Group
Premonition,11," Hyde Park Films, TriStar Pictures"
Pride & Prejudice,17," StudioCanal, Universal Pictures,  Scion Films,  Working Title Films"
Priest,6," Michael De Luca Productions,  Stars Road Entertainment,  Buckaroo Entertainment"
Prince of Persia: The Sands of Time,35, Jerry Bruckheimer Films
Prisoners,9,"Alcon Entertainment,  8:38 Productions,  Madhouse Entertainment"
Project Almanac,15," MTV Films, Paramount Pictures,  Platinum Dunes,  Insurge Pictures"
Project X,9,Silver Pictures
Prom,4,"Walt Disney Pictures,  Rickshaw Productions"
Prometheus,10,"Twentieth Century Fox Film Corporation,  Scott Free Productions,  Brandywine Productions,  Dune Entertainment"
Promised Land,13," Imagenation Abu Dhabi FZ,  Focus Features, Participant Media,  Sunday Night,  Media Farm"
Proof,5,"Miramax Films,  Endgame Entertainment,  Hart-Sharp Entertainment"
Public Enemies,14," Dentsu, Universal Pictures,  Appian Way,  Relativity Media"
Punisher: War Zone,18," MHF Zweite Academy Film, Lionsgate,  Marvel Knights"
Push,4," Infinity Features Entertainment, Icon Productions"
Puss in Boots,13,DreamWorks
Quantum of Solace,17,Eon Productions
Quarantine,10," Andale Pictures, Vertigo Entertainment,  Screen Gems"
Quartet,7,Headline Pictures
Queen of the Damned,19," Material,  NPV Entertainment,  WV Films LLC, Village Roadshow Pictures"
Quills,6," Charenton Productions, Fox Searchlight Pictures,  Industry Entertainment,  Walrus & Associates"
R.I.P.D.,8," Dark Horse Entertainment, Universal Pictures"
RED,3," DC Entertainment,  Di Bonaventura Pictures"
Race to Witch Mountain,22," Gunn Films, Walt Disney Pictures"
Racing Stripes,14,Alcon Entertainment
Radio,5," Tollin/Robbins Productions, Revolution Studios"
Rambo,5," Lionsgate,  Emmett/Furla Films,  Millennium Films,  Nu Image Films, Rogue Marble"
Rango,5,"Paramount Pictures,  Nickelodeon Movies,  GK Films,  Paramount Animation"
Rat Race,8,"Paramount Pictures,  Alphaville Films"
Ratatouille,11," Pixar Animation Studios, Walt Disney Pictures"
Ray,3,Universal Pictures
Ready to Rumble,15," Warner Bros., Bel Air Entertainment"
Real Steel,10," ImageMovers,  Touchstone Pictures, DreamWorks SKG,  21 Laps Entertainment"
Red Dawn,8," FilmDistrict, Contrafilm"
Red Dragon,10," Metro-Goldwyn-Mayer (MGM), Universal Pictures"
Red Eye,7,"DreamWorks SKG,  BenderSpink,  Craven-Maddalena Films"
Red Planet,10," Mars Production Pty. Ltd.,  Warner Bros.,  NPV Entertainment,  The Canton Company"
Red Riding Hood,15," Warner Bros.,  Random Films, Appian Way"
Red Tails,9," Lucasfilm Ltd.,  Partnership Pictures, Twentieth Century Fox Film Corporation"
Redemption,10,Lionsgate
Reign Over Me,13," Relativity Media,  Happy Madison Productions,  Sunlight Productions,  Madison 23"
Reign of Fire,13," Spyglass Entertainment,  Tripod Entertainment,  World 2000 Entertainment,  Touchstone Pictures"
Reindeer Games,14,Dimension Films
Remember the Titans,19," Run It Up Productions Inc.,  Jerry Bruckheimer Films"
Rendition,9," MID Foundation, Anonymous Content,  Level 1 Entertainment"
Reno 911!: Miami,16,20th Century Fox
Rent,4,"Columbia Pictures,  1492 Pictures"
Repo Men,8," Relativity Media,  Stuber Productions,  Dentsu, Universal Pictures"
Rescue Dawn,11,Metro-Goldwyn-Mayer (MGM)
Resident Evil,13," Davis-Films, Impact Pictures,  Constantin Film Produktion,  New Legacy"
Resident Evil: Afterlife,24,"Impact Pictures,  Davis-Films"
Resident Evil: Apocalypse,25, Constantin Film Ltd.
Resident Evil: Extinction,25,"Impact Pictures,  Davis-Films,  Resident Evil Productions"
Return to Me,12,"Metro-Goldwyn-Mayer (MGM),  JLT Productions"
Return to Never Land,20," Walt Disney Animation Canada, Walt Disney Pictures,  Walt Disney Television Animation,  Walt Disney Animation Australia"
Revolutionary Road,18," Scott Rudin Productions, DreamWorks SKG,  Evamere Entertainment,  BBC Films,  Neal Street Productions"
Ricki and the Flash,19,"Columbia TriStar,  Clinica Estetico,  LStar Capital"
Riddick,7," Riddick Canada Productions,  Radar Pictures, One Race Productions"
Ride Along,10," Cube Vision, Universal Pictures"
Riding in Cars with Boys,24,Columbia Pictures
Righteous Kill,14," Millennium Films,  Nu-Image Films,  Emmett/Furla Films,  InVenture Entertainment, Grosvenor Park Media Ltd."
Rio,3," Twentieth Century Fox Animation, Blue Sky Studios"
Rio 2,5,"Blue Sky Studios,  Twentieth Century Fox Animation"
Rise of the Guardians,21,DreamWorks Animation
Rise of the Planet of the Apes,30,20th Century Fox
Road Trip,9,DreamWorks SKG
Road to Perdition,17," Twentieth Century Fox Film Corporation, DreamWorks SKG"
Robin Hood,10," Scott Free Productions,  Relativity Media"
RoboCop,7," Strike Entertainment,  Metro-Goldwyn-Mayer (MGM), Columbia Pictures"
Robots,6," Twentieth Century Fox Animation, Blue Sky Studios"
Rock Star,9,"Warner Bros. Pictures,  Bel Air Entertainment"
Rock of Ages,12, Corner Store Entertainment
Rock the Kasbah,15," Venture Forth, Shangri-La Entertainment,  Dune Films,  QED International"
RockNRolla,10," Toff Guy Films,  Warner Bros.,  Dark Castle Entertainment"
Rocky Balboa,12," Revolution Studios,  Metro-Goldwyn-Mayer (MGM),  Rogue Marble"
Role Models,11," Internationale Filmproduktion Stella-del-SÃ¼d,  WideAwake,  Relativity Media"
Romeo Must Die,14,"Silver Pictures,  Warner Bros."
Room,4, No Trace Camping
Rules of Engagement,19," Seven Arts Pictures, Paramount Pictures"
Rumor Has It...,15," Spring Creek Productions,  Section Eight,  Warner Bros., Village Roadshow Pictures"
Run All Night,13," RatPac-Dune Entertainment,  Energy Entertainment"
Run Fatboy Run,14,"Entertainment Films,  Beech Hill Films"
Runaway Jury,12," New Regency Pictures,  Epsilon Motion Pictures"
Runner Runner,13," Double Feature Films,  Appian Way, 20th Century Fox,  New Regency Pictures,  Stone Village Pictures"
Running Scared,14," Pierce/Williams Entertainment, International Production Company,  Zero Gravity Management,  True Grit Productions"
Rush,4," Exclusive Media Group,  Cross Creek Pictures,  Working Title Films, Revolution Films"
Rush Hour 2,11,New Line Cinema
S.W.A.T.,8,"Original Film,  Chris Lee Productions,  Columbia Pictures Corporation"
Sabotage,8,"Open Road Films,  QED International,  Roth Films,  Crave Films,  Albert S. Ruddy Productions"
Safe,4,"Lawrence Bender Productions,  87Eleven,  IM Global"
Safe Haven,10,Temple Hill Productions
Safe House,10," Dentsu,  Relativity Media, Universal Pictures,  Bluegrass Films"
Sahara,6," Baldwin Entertainment Group,  Mace Neufeld Productions,  Bristol Bay Productions, Paramount Pictures"
Salt,4,Columbia Pictures
San Andreas,11," Flynn Picture Company, New Line Cinema,  Village Roadshow Pictures,  Warner Bros."
Sanctum,7,"Universal Pictures,  Relativity Media,  Sanctum Australia,  Wayfare Entertainment"
Savages,7," Relativity Media, Ixtlan"
Save the Last Dance,19,MTV Films
Saving Mr. Banks,16," BBC Films,  Essential Media & Entertainment,  Hopscotch Features,  Ruby Films"
Saving Silverman,16," NPV Entertainment,  Columbia Pictures Corporation, Village Roadshow Pictures"
Saw 3D,6," Twisted Pictures,  Serendipity Productions"
Saw III,7," Twisted Pictures, Lions Gate Films,  Evolution Entertainment"
Saw IV,6,"Lions Gate Films,  Twisted Pictures"
Saw V,5,"Lionsgate,  Twisted Pictures"
Saw VI,6,Lionsgate
Scary Movie,11," Dimension Films,  Wayans Bros. Entertainment, Gold/Miller Productions"
Scary Movie 2,13," Dimension Films,  Wayans Bros. Entertainment, Gold/Miller Productions,  Brad Grey Pictures"
Scary Movie 3,13, Brad Grey Pictures
Scary Movie 4,13,Dimension Films
Scary Movie 5,13,Dimension Films
School for Scoundrels,21,Dimension Films
Scooby-Doo,10,Atlas Entertainment
Scott Pilgrim vs. the World,27,"Universal Pictures,  Marc Platt Productions"
Scream 3,8," Craven-Maddalena Films,  Dimension Films, Konrad Pictures"
Scream 4,8,Dimension Films
Seabiscuit,10," The Kennedy/Marshall Company, Universal Pictures,  DreamWorks Pictures,  Touchstone Pictures,  Spyglass Entertainment"
Season of the Witch,19, Relativity Media
Secret Window,13," Mel's Cite du Cinema,  Pariah Entertainment Group, Columbia Pictures Corporation,  Grand Slam Productions"
Secret in Their Eyes,20," Route One Films,  Gran Via Productions, Ingenious Media"
Secretariat,11," Mayhem Pictures,  Fast Track Productions"
Seed of Chucky,14,Rogue Pictures
Seeking Justice,15," Ram Bergman Productions,  Maguire Entertainment,  Fierce Entertainment, Endgame Entertainment"
