original_title,title_length,production_companies
District 9,10, Block / Hanson
High Crimes,11, Epsilon Motion Pictures
The Road,8, Nick Wechsler Productions
Stardust,8,Paramount Pictures
Boys and Girls,14,Dimension Films
The Last Witch Hunter,21,Summit Entertainment
Running Scared,14, True Grit Productions
Country Strong,14,Maguire Entertainment
88 Minutes,10, Brightlight Pictures
Zodiac,6, Warner Bros.
Transformers,12,Paramount Pictures
Not Another Teen Movie,22, Columbia Pictures Corporation
The Switch,10,Mandate Pictures
Zodiac,6,Paramount Pictures
The Mortal Instruments: City of Bones,37,Constantin Film Produktion
The Guard,9, Crescendo Productions
Moulin Rouge!,13, Twentieth Century Fox Film Corporation
Planes: Fire & Rescue,21,Walt Disney Pictures
Mystic River,12, NPV Entertainment
Shutter Island,14,Paramount Pictures
The Grand Budapest Hotel,24, Studio Babelsberg
Diary of a Wimpy Kid: Rodrick Rules,35, Color Force
Gran Torino,11, Gerber Pictures
"Yours, Mine & Ours",18, Columbia Pictures Corporation
Reign of Fire,13, Spyglass Entertainment
Drive,5, FilmDistrict
Finding Forrester,17, Finding Forrester Productions
The Number 23,13,New Line Cinema
Be Cool,7, Nina Saxon Film Design
Cold Mountain,13, Bona Fide Productions
Little Fockers,14,Paramount Pictures
Swimming Pool,13,France 2 CinÃ©ma
The Hitchhiker's Guide to the Galaxy,36, Hammer & Tongs
Dragonfly,9, Kalima Productions GmbH & Co. KG
North Country,13,Warner Bros.
Lara Croft Tomb Raider: The Cradle of Life,42, Mutual Film Company
The Texas Chainsaw Massacre,27, Focus Features
Hot Tub Time Machine,20,United Artists
Runaway Jury,12, New Regency Pictures
The Flintstones in Viva Rock Vegas,34,Universal Pictures
Spy Kids,8, Miramax
Dan in Real Life,16,Touchstone Pictures
Big Momma's House 2,19,Twentieth Century Fox Film Corporation
Grown Ups 2,11, Sony Pictures Entertainment (SPE)
A History of Violence,21, DC Comics
Leap Year,9, Birnbaum/Barber
Run Fatboy Run,14, Beech Hill Films
Date Movie,10,Regency Enterprises
Prometheus,10, Dune Entertainment
The Invention of Lying,22, Wintergreen Productions
Showtime,8, NPV Entertainment
Final Destination 3,19, Zide-Perry Productions
The Dilemma,11, Spyglass Entertainment
God's Not Dead,14,Pure Flix Entertainment
Quarantine,10, Screen Gems
A.I. Artificial Intelligence,28, Amblin Entertainment
A Walk Among the Tombstones,27, Jersey Films
Crocodile Dundee in Los Angeles,31,Bungalow Productions
Gulliver's Travels,18, Dune Entertainment III
Captivity,9,Foresight Unlimited
Transformers: Revenge of the Fallen,35, Di Bonaventura Pictures
The Change-Up,13, Relativity Media
The Counselor,13, Scott Free Productions
After Earth,11, Overbrook Entertainment
Take Me Home Tonight,20, Relativity Media
Itâ€™s a Boy Girl Thing,23, Scion Films
Spider-Man 3,12, Marvel Enterprises
Scary Movie 2,13,Gold/Miller Productions
Blood Ties,10, Canal+
Don't Say a Word,16, Village Roadshow Pictures
Behind Enemy Lines,18, Davis Entertainment
The Butler,10,Laura Ziskin Productions
The Ugly Truth,14,Lakeshore Entertainment
Mutant Chronicles,17,Isle of Man Film
Vacation,8,New Line Cinema
Rush,4, Working Title Films
American Wedding,16,Universal Pictures
Ghost Rider,11,Columbia Pictures Corporation
Around the World in 80 Days,27, 80 Days Productions
Paul,4,Universal Pictures
King Arthur,11, Touchstone Pictures
Queen of the Damned,19, NPV Entertainment
The Cell,8, Avery Pix
Collateral Damage,17, Bel Air Entertainment
X2,2, Marvel Enterprises
The Invisible,13,Spyglass Entertainment
Predestination,14, Screen Queensland
The Hunger Games: Mockingjay - Part 2,37,Studio Babelsberg
Fast & Furious 6,16,Universal Pictures
Agora,5, Mod Producciones
Bad Company,11,Jerry Bruckheimer Films
Looper,6, FilmDistrict
Friday Night Lights,19, MDBF Filmgesellschaft mbH & Company KG
The Hunger Games: Mockingjay - Part 1,37, Color Force
Cake,4, Cinelou Films
The Hills Have Eyes,19, Craven-Maddalena Films
16 Blocks,9, Alcon Entertainment
Never Let Me Go,15,Fox Searchlight Pictures
Side Effects,12,Di Bonaventura Pictures
Pride & Prejudice,17,Universal Pictures
AVP: Alien vs. Predator,23, Davis Entertainment
Gone In Sixty Seconds,21, Touchstone Pictures
Yes Man,7,The Zanuck Company
The Darkest Hour,16,Summit Entertainment
Star Wars: The Force Awakens,28, Bad Robot
Saw 3D,6, Serendipity Productions
Inside Out,10, Walt Disney Studios Motion Pictures
Neighbors,9, Point Grey Pictures
Collateral Damage,17, Warner Bros.
Love Happens,12, Camp / Thompson Pictures
The Host,8, Open Road Films
Babylon A.D.,12, Canal+
Duplicity,9, Medienproduktion Poseidon Filmgesellschaft
The Bounty Hunter,17, Original Film
The Bourne Supremacy,20, The Kennedy/Marshall Company
Zoolander,9, Red Hour Productions
Begin Again,11, Apatow Productions
The Hitcher,11, Platinum Dunes
The Runaways,12,River Road Entertainment
Pearl Harbor,12, Touchstone Pictures
Sorority Row,12, Karz Entertainment
The Debt,8, Marv Films
Poseidon,8, Next Entertainment
The Way Back,12, Exclusive Films
Vanity Fair,11, Focus Features
The Guard,9,UK Film Council
Yogi Bear,9, Warner Bros. Animation
Ice Age,7, Twentieth Century Fox Animation
The Ant Bully,13, DNA Films
Drive,5, Odd Lot Entertainment
Annapolis,9,Touchstone Pictures
Prince of Persia: The Sands of Time,35, Jerry Bruckheimer Films
The Secret Life of Walter Mitty,31, Big Screen Productions
Disconnect,10, Wonderful Films PLC
Smart People,12, Corduroy Films
Knight and Day,14,Tree Line Films
Training Day,12,Village Roadshow Pictures
Fred Claus,10,Silver Pictures
Blue Crush,10, Shutt/Jones Productions
The Skeleton Key,16, MFPV Film
Hugo,4,Paramount Pictures
Something Borrowed,18,Alcon Entertainment
Max Payne,9, Firm Films
Run All Night,13, Energy Entertainment
Shall We Dance?,15,Miramax Films
Escape from Planet Earth,24, The
Machete Kills,13, Overnight Films
X-Men,5, Marvel Enterprises
Defiance,8, Pistachio Pictures
Johnny English,14, StudioCanal
The Kite Runner,15, China Film Co-Production Corporation
The Mexican,11, Newmarket Capital Group
Rules of Engagement,19, Seven Arts Pictures
Valiant,7, Scanbox
Along Came Polly,16, Jersey Films
Journey to the Center of the Earth,34, Walden Media
Julie & Julia,13, Easy There Tiger Productions
Around the World in 80 Days,27, Babelsberg Film
Road to Perdition,17, Twentieth Century Fox Film Corporation
Adventureland,13, This Is That Productions
X-Men: First Class,18, Ingenious Media
Jennifer's Body,15,Dune Entertainment
Igor,4, Exodus Productions
Death Sentence,14, Dune Entertainment
Escape Plan,11, Emmett/Furla Films
Kiss of the Dragon,18, Canal+
Street Kings,12,Fox Searchlight Pictures
21 & Over,9, Mandeville Films
What Lies Beneath,17, ImageMovers
Itâ€™s a Boy Girl Thing,23, Icon Entertainment International
Monster-in-Law,14, Spring Creek Productions
The Smurfs 2,12, Kerner Entertainment Company
Keeping the Faith,17,Spyglass Entertainment
The International,17,Studio Babelsberg
The Rite,8, Mid Atlantic Films
28 Weeks Later,14, UK Film Council
Gone Girl,9, TSG Entertainment
Straight Outta Compton,22, Broken Chair Flickz
The Spirit,10, Media Magik Entertainment
Drive Angry,11, Nu Image Films
Nanny McPhee,12,Universal Pictures
Poltergeist,11, TSG Entertainment
Becoming Jane,13, 2 Entertain
The Eagle,9, Focus Features
A Most Violent Year,19,Participant Media
Argo,4, Warner Bros.
San Andreas,11,New Line Cinema
Wedding Crashers,16,New Line Cinema
Inkheart,8, Internationale Filmproduktion Blackbird Erste
Elf,3, Gold/Miller Productions
The Wedding Ringer,18, Screen Gems
Blood Ties,10, Mars Distribution
Resident Evil: Afterlife,24, Davis-Films
The Cold Light of Day,21, Picture Machine
Transporter 2,13, TPS Star
Black Nativity,14, Fox Searchlight
27 Dresses,10, Fox 2000 Pictures
Lara Croft Tomb Raider: The Cradle of Life,42,Paramount Pictures
The November Man,16, SPD Films
The Hours,9,Paramount Pictures
The Whole Ten Yards,19, MHF Zweite Academy Film
Dracula Untold,14,Universal Pictures
The Number 23,13, Firm Films
Insomnia,8, Witt/Thomas Productions
Our Brand Is Crisis,19,Participant Media
Wrong Turn,10, Regency Enterprises
Mr. & Mrs. Smith,16, Weed Road Pictures
Paranoia,8, IM Global
The Prince,10, Emmett/Furla Films
The Nanny Diaries,17, FilmColony
Spanglish,9, Columbia Pictures Corporation
A Guy Thing,11,Metro-Goldwyn-Mayer (MGM)
The Man from U.N.C.L.E.,23, Warner Bros.
The Purge: Anarchy,18, 5150 Action
The Big Bounce,14, Shangri-La Entertainment
Goosebumps,10, Scholastic Entertainment
Constantine,11, Lonely Film Productions GmbH & Co. KG.
World Trade Center,18, Double Feature Films
Escape from Planet Earth,24, Mainframe Entertainment
Space Chimps,12, Starz Animation
The Mortal Instruments: City of Bones,37, Unique Features
Rendition,9, MID Foundation
The Whole Ten Yards,19, Franchise Pictures
Hachi: A Dog's Tale,19, Stage 6 Films
The Last Witch Hunter,21, One Race Films
Harry Potter and the Chamber of Secrets,39,1492 Pictures
All About Steve,15, Fortis Films
The Art of War,14, Morgan Creek Productions
Men in Black 3,14, Imagenation Abu Dhabi FZ
Hart's War,10, David Ladd Films
Admission,9,Focus Features
Limitless,9,Rogue Pictures
Centurion,9,PathÃ© Pictures International
The Adjustment Bureau,21, Electric Shepherd Productions
Big Hero 6,10, Walt Disney Animation Studios
Gamer,5, Lionsgate
White Noise,11, Canadian Film or Video Production Tax Credit (CPTC)
102 Dalmatians,14,Walt Disney Pictures
Upside Down,11, France 2 CinÃ©ma
Avengers: Age of Ultron,23, Revolution Sun Studios
50/50,5,Summit Entertainment
Riddick,7, Radar Pictures
Confessions of a Shopaholic,27, Touchstone Pictures
Never Let Me Go,15, Film4
War of the Worlds,17, DreamWorks SKG
Grudge Match,12, Warner Bros.
Out of Time,11,Original Film
After Earth,11,Columbia Pictures
Clockstoppers,13,Paramount Pictures
The Gambler,11, Winkler Films
American Hustle,15, Atlas Entertainment
The Bourne Identity,19, Kalima Productions GmbH & Co. KG
The Counselor,13, Kanzaman
Aloha,5,Columbia Pictures
Blade II,8, Marvel Entertainment
Legend,6, Anton Capital Entertainment (ACE)
Rumor Has It...,15, Spring Creek Productions
Max,3, Metro-Goldwyn-Mayer (MGM)
Tears of the Sun,16, Michael Lobell Productions
21,2,Columbia Pictures
Leap Year,9, Spyglass Entertainment
Spider-Man 2,12,Laura Ziskin Productions
Mr. Brooks,10, Relativity Media
I Now Pronounce You Chuck & Larry,33, Happy Madison Productions
Hotel for Dogs,14, Nickelodeon Movies
Paycheck,8, DreamWorks SKG
The Princess Diaries 2: Royal Engagement,40,Walt Disney Pictures
Skyfall,7,Columbia Pictures
The Boondock Saints II: All Saints Day,38, Stage 6 Films
Outlander,9, Rising Star
Aliens in the Attic,19,Twentieth Century Fox Film Corporation
Highlander: Endgame,19, Dimension Films
Kill Bill: Vol. 2,17,Miramax Films
Kill Bill: Vol. 2,17, A Band Apart
Tears of the Sun,16,Columbia Pictures
The Good German,15,Warner Bros.
Battle: Los Angeles,19, Original Film
The Last Samurai,16,Cruise/Wagner Productions
Hot Pursuit,11, Pacific Standard
The Greatest Game Ever Played,29,Walt Disney Pictures
"10,000 BC",9, The Department of Trade and Industry of South Africa
National Treasure: Book of Secrets,34, Sparkler Entertainment
Men in Black II,15, Amblin Entertainment
Year One,8, Apatow Productions
Planet of the Apes,18,Twentieth Century Fox Film Corporation
Avengers: Age of Ultron,23, Prime Focus
Sucker Punch,12, Cruel and Unusual Films
"I, Frankenstein",15,Lakeshore Entertainment
Smokin' Aces,12,Universal Pictures
Into the Wild,13,Paramount Vantage
My Blueberry Nights,19, Lou Yi Inc.
Bridget Jones: The Edge of Reason,33, Working Title Films
Space Cowboys,13, Clipsal Films
High Fidelity,13,Buena Vista
The Internship,14, Regency Enterprises
Snitch,6,Front Street Productions
Paul Blart: Mall Cop 2,22, Sony Pictures Entertainment (SPE)
Yes Man,7, Heyday films
Transformers: Age of Extinction,31, Platinum Dunes
U-571,5, Canal Plus
A History of Violence,21,New Line Cinema
The Whole Nine Yards,20, Warner Bros.
Jurassic World,14, Dentsu
The Words,9, CBS Films
Lone Survivor,13,Universal Pictures
The Devil's Double,18, Staccato Films
The Other Woman,15,Twentieth Century Fox Film Corporation
Sweet November,14,Bel Air Entertainment
Centurion,9, UK Film Council
Crazy Heart,11,Fox Searchlight Pictures
The Darkest Hour,16, New Regency Pictures
Death Race,10, Impact Pictures
School for Scoundrels,21,Dimension Films
Dallas Buyers Club,18, Truth Entertainment
Bruce Almighty,14, Shady Acres Entertainment
The Spy Next Door,17,Robert Simonds Productions
The Wedding Date,16,Universal Pictures
Ouija,5, Platinum Dunes
Get Carter,10, Morgan Creek Productions
The Girl Next Door,18, Epsilon Motion Pictures
Predestination,14, Blacklab Entertainment
Intolerable Cruelty,19, Universal Pictures
Red Tails,9, Lucasfilm Ltd.
1408,4,Dimension Films
A Walk Among the Tombstones,27, Exclusive Media Group
Conviction,10, Prescience
Crash,5, Bull's Eye Entertainment
Lo imposible,12,Summit Entertainment
Little Fockers,14, Dreamworks Pictures
Firewall,8, Thunder Road Pictures
Fantastic Four,14, Marvel Entertainment
The Rum Diary,13, Infinitum Nihil
What Happens in Vegas,21, Mosaic Media Group
DodgeBall: A True Underdog Story,32, Red Hour Films
Eight Below,11, Spyglass Entertainment
Under the Skin,14, UK Film Council
Million Dollar Baby,19, Epsilon Motion Pictures
Race to Witch Mountain,22,Walt Disney Pictures
Transformers,12, Platinum Dunes
Music and Lyrics,16, Reserve Room
Jack Ryan: Shadow Recruit,25, Etalon film
Life as We Know It,18,Josephson Entertainment
City By The Sea,15, Franchise Pictures
Austin Powers in Goldmember,27, Gratitude International
What Women Want,15, Wind Dancer Productions
Just Married,12, Mediastream Dritte Film GmbH & Co. Beteiligungs KG
Billy Elliot,12,BBC Films
The Day the Earth Stood Still,29, Hammerhead Productions
The Village,11, Blinding Edge Pictures
Sherlock Holmes: A Game of Shadows,34, Warner Bros.
Daddy Day Camp,14, TriStar Pictures
Jeepers Creepers,16, Cinerenta-Cinebeta
Pixels,6,Columbia Pictures
Saving Mr. Banks,16, Hopscotch Features
American Hustle,15,Columbia Pictures
In Bruges,9, Film4
Ocean's Eleven,14, NPV Entertainment
Step Up Revolution,18,Summit Entertainment
Lucky Number Slevin,19, FilmEngine
Larry Crowne,12,Universal Pictures
Annie,5, Overbrook Entertainment
A Lot Like Love,15, Kevin Messick Productions
Ghost Rider,11, Relativity Media
Fantastic Four,14, Marvel Enterprises
Daredevil,9, Regency Enterprises
The Karate Kid,14, Overbrook Entertainment
August Rush,11,Warner Bros.
Poltergeist,11,Ghost House Pictures
Albert Nobbs,12,Chrysalis Films
Maid in Manhattan,17, Hughes Entertainment
Zookeeper,9, Broken Road Productions
Conviction,10,Oceana Media Finance
Ouija,5, Hasbro
Spring Breakers,15, Muse Productions
Insomnia,8,Section Eight
Zodiac,6, Phoenix Pictures
Hitman: Agent 47,16, Infinite Frameworks Studios
Little Miss Sunshine,20, Bona Fide Productions
The Assassination of Jesse James by the Coward Robert Ford,58, Virtual Studios
Pacific Rim,11, Indochina Productions
A Mighty Heart,14, Paramount Vantage
Transsiberian,13, Castelao Producciones
John Tucker Must Die,20, Dune Entertainment
Superbad,8,Columbia Pictures
Taken 2,7, Canal+
Avatar,6, Lightstorm Entertainment
Mandela: Long Walk to Freedom,29, Pathe
Chappie,7, Genre Films
The Bucket List,15, Two Ton Films
True Grit,9, Scott Rudin Productions
Exodus: Gods and Kings,22, Chernin Entertainment
The Rum Diary,13, GK Films
Bandits,7, Metro-Goldwyn-Mayer (MGM)
The Dukes of Hazzard,20, Warner Bros.
Crazy Heart,11, Butcher's Run Films
Vertical Limit,14, Global Entertainment Productions GmbH & Company Medien KG
17 Again,8, Offspring Entertainment
Insomnia,8, Alcon Entertainment
Erin Brockovich,15,Jersey Films
Brick Mansions,14, EuropaCorp
Get Him to the Greek,20,Universal Pictures
No Good Deed,12,Sony Pictures
Night at the Museum: Battle of the Smithsonian,46, 21 Laps Entertainment
Resident Evil,13, New Legacy
The Express,11,Davis Entertainment
The Hoax,8,Miramax Films
Titan A.E.,10, Fox Animation Studios
What Just Happened,18, Art Linson Productions
Meet Dave,9, Guy Walks into a Bar Productions
The Game Plan,13,Walt Disney Pictures
House of 1000 Corpses,21, Spectacle Entertainment Group
The Skeleton Key,16, Double Feature Films
Safe Haven,10,Temple Hill Productions
Cloud Atlas,11, ARD Degeto Film
Bangkok Dangerous,17, International Production Company
Sex Tape,8, Media Rights Capital
Annabelle,9,New Line Cinema
Disconnect,10, Exclusive Media Group
Shooter,7, Di Bonaventura Pictures
Carol,5, Film4
Les MisÃ©rables,15, CAMERON MACKINTOSH
Annabelle,9, RatPac-Dune Entertainment
Monster House,13, Amblin Entertainment
Righteous Kill,14, Nu-Image Films
The Adjustment Bureau,21, Gambit Pictures
Vacancy,7,Screen Gems
Case 39,7, Anonymous Content
Olympus Has Fallen,18, Millennium Films
Godsend,7, 2929 Productions
50 First Dates,14, Happy Madison Productions
The Water Horse,15,Revolution Studios
Queen of the Damned,19, WV Films LLC
Swordfish,9, NPV Entertainment
Paul Blart: Mall Cop,20,Columbia Pictures
The House Bunny,15, Happy Madison Productions
The Hundred-Foot Journey,24, Imagenation Abu Dhabi FZ
Charlie Wilson's War,20, Playtone Production
Straight Outta Compton,22, Cube Vision
Showtime,8, Tribeca Productions
The Constant Gardener,21,Studio Babelsberg
Edge of Tomorrow,16, 3 Arts Entertainment
Dallas Buyers Club,18, Universal Pictures
The Last Samurai,16, Bedford Falls Company
Mindhunters,11, Egmond Film & Television
Skyline,7, Transmission Pictures
Secretariat,11, Mayhem Pictures
The Transporter,15,TF1 Films Productions
Daddy's Little Girls,20, The
Never Back Down,15, Mandalay Pictures
The Boat That Rocked,20, Medienproduktion Prometheus Filmgesellschaft
Doom,4, Babelsberg Film
No Escape,9, Brothers Dowdle Productions
Cinderella Man,14, Touchstone Pictures
Wrong Turn,10,Summit Entertainment
The Fourth Kind,15,Universal Pictures
Sex and the City,16, Home Box Office (HBO)
Defiance,8, Bedford Falls Company
Click,5, Revolution Studios
Edge of Tomorrow,16, Province of British Columbia Production Services Tax Credit
Dinner for Schmucks,19, Spyglass Entertainment
Finding Forrester,17,Fountainbridge Films
Bridget Jones's Diary,21,Miramax Films
Master and Commander: The Far Side of the World,47, Twentieth Century Fox Film Corporation
The Dictator,12,Paramount Pictures
The Grand Budapest Hotel,24, Scott Rudin Productions
Rocky Balboa,12, Rogue Marble
Quills,6, Industry Entertainment
Friday Night Lights,19,Universal Studios
The Expendables 3,17, Ex3 Productions
The Box,7, Radar Pictures
Aquamarine,10,Fox 2000 Pictures
Hostel: Part II,15,Lions Gate Films
August Rush,11, Southpaw Entertainment
Juno,4, Mandate Pictures
Pineapple Express,17,Columbia Pictures
Ex Machina,10, Film4
Fantastic Four,14, Constantin Film Produktion
A Very Harold & Kumar Christmas,31,New Line Cinema
Suffragette,11,Ruby Films
The Lake House,14, Vertigo Entertainment
The Twilight Saga: Eclipse,26, Sunswept Entertainment
Cloud Atlas,11, X-Filme Creative Pool
Identity Thief,14,Stuber Productions
Elizabeth: The Golden Age,25, StudioCanal
Killing Them Softly,19,Plan B Entertainment
Pain & Gain,11, De Line Pictures
Evolution,9,DreamWorks SKG
The Runaways,12, Road Rebel
2012,4,Columbia Pictures
Virgin Territory,16, Red Lion Sarl
Ouija,5, Media Rights Capital
Journey 2: The Mysterious Island,32, Contrafilm
Cast Away,9,DreamWorks SKG
The Internship,14, TSG Entertainment
Shutter Island,14, Phoenix Pictures
Ladder 49,9, Beacon Communications
Taken 2,7, M6 Films
Rango,5, Nickelodeon Movies
The Da Vinci Code,17, Imagine Entertainment
Undisputed,10, Amen Ra Films
Taking Lives,12, Atmosphere Entertainment MM
Paul Blart: Mall Cop 2,22, Happy Madison Productions
The Last Witch Hunter,21, NeoReel
Alexander,9, Egmond Film & Television
Lucky Number Slevin,19, Capitol Films
Wrong Turn,10, Stan Winston Studio
The Bad Lieutenant: Port of Call - New Orleans,46,Saturn Films
Hot Pursuit,11,New Line Cinema
The Covenant,12, Inc.
United 93,9, StudioCanal
Lo imposible,12, Telecinco Cinema
Jeepers Creepers,16, VCL Communications
S.W.A.T.,8, Columbia Pictures Corporation
Bewitched,9, Red Wagon Entertainment
The Adventures of Rocky & Bullwinkle,36,Universal Pictures
Dolphin Tale 2,14, Color Force
The Number 23,13, Contrafilm
Summer Catch,12,Tollin/Robbins Productions
Concussion,10,Village Roadshow Pictures
The Maze Runner,15,Ingenious Media
Hustle & Flow,13,MTV Films
The Wolf of Wall Street,23, EMJAG Productions
John Wick,9, MJW Films
Righteous Kill,14, Emmett/Furla Films
Osmosis Jones,13, Warner Bros. Animation
Dinner for Schmucks,19,Paramount Pictures
The Bourne Supremacy,20,Universal Pictures
Interstellar,12, Warner Bros.
Eat Pray Love,13, Plan B Entertainment
Street Kings,12, Dune Entertainment III
Pirates of the Caribbean: On Stranger Tides,43, Jerry Bruckheimer Films
Safe,4,Lawrence Bender Productions
A Man Apart,11," ""DIA"" Productions GmbH & Co. KG"
Ninja Assassin,14, Legendary Pictures
Solomon Kane,12, Wandering Star Pictures
Spider-Man 2,12, Marvel Enterprises
Sisters,7,Little Stranger
Dracula Untold,14, Michael De Luca Productions
Connie and Carla,16,Universal Pictures
Angels & Demons,15, Panorama Films
Saving Mr. Banks,16, Ruby Films
Along Came a Spider,19, AZL Productions KG
Men in Black II,15, Parkes+MacDonald Image Nation
Miami Vice,10, Forward Pass
Seven Psychopaths,17, Film4
Les MisÃ©rables,15,Universal Pictures
The Ghost Writer,16, France 2 CinÃ©ma
The Bling Ring,14, A24
Defiance,8, Defiance Productions
Abduction,9, Tailor Made
Reign Over Me,13, Happy Madison Productions
Ocean's Eleven,14, Jerry Weintraub Productions
Reign Over Me,13, Sunlight Productions
Team America: World Police,26, Scott Rudin Productions
P.S. I Love You,15,Wendy Finerman Productions
The Maze Runner,15, Gotham Group
Land of the Dead,16,Universal Pictures
Cast Away,9, Playtone
The Boy in the Striped Pyjamas,30, BBC Films
Things We Lost in the Fire,26, Province of British Columbia Production Services Tax Credit
The Last King of Scotland,25, Scottish Screen
Neighbors,9,Universal Pictures
Begin Again,11, Exclusive Media Group
New in Town,11, Epidemic Pictures
Master and Commander: The Far Side of the World,47,Universal Pictures
We Were Soldiers,16, Motion Picture Production GmbH & Co. Erste KG
Rush,4,Revolution Films
Walk Hard: The Dewey Cox Story,30, Apatow Productions
Couples Retreat,15, Stuber Productions
Vantage Point,13,Columbia Pictures
The Tailor of Panama,20,Columbia Pictures
Space Cowboys,13,Village Roadshow Pictures
The Equalizer,13, Escape Artists
Harry Potter and the Order of the Phoenix,41, Warner Bros.
16 Blocks,9,Donners' Company
The Cell,8,New Line Cinema
Cirque du Freak: The Vampire's Assistant,40,Universal Pictures
Black Mass,10, RatPac-Dune Entertainment
Accepted,8, Shady Acres Entertainment
Bruce Almighty,14,Universal Pictures
Ted 2,5,Universal Pictures
I Am Legend,11, Original Film
Radio,5, Tollin/Robbins Productions
Return to Never Land,20, Walt Disney Television Animation
Life as We Know It,18, Village Roadshow Pictures Asia
The Curious Case of Benjamin Button,35,Paramount Pictures
Old School,10, The Montecito Picture Company
Transporter 3,13, EuropaCorp
The Skeleton Key,16, Daniel Bobker Productions
The Maze Runner,15, Dayday Films
Mirrors,7, New Regency Pictures
The Four Feathers,17, Marty Katz Productions
The Thing,9, Morgan Creek Productions
When the Game Stands Tall,25, Affirm Films
16 Blocks,9, Nu Image Entertainment GmbH
Paddington,10, StudioCanal
High Fidelity,13, Touchstone Pictures
The Wild,8, Contrafilm
Notes on a Scandal,18, Scott Rudin Productions
Eagle Eye,9, K/O Paper Products
Jem and the Holograms,21, Allspark Pictures
Alexander,9, Warner Bros.
About Schmidt,13,New Line Cinema
Alice in Wonderland,19, Zanuck Company
Traffic,7, Splendid Medien AG
Mission: Impossible - Ghost Protocol,36, Skydance Productions
Spider-Man 3,12, Laura Ziskin Productions
Shoot 'Em Up,12,New Line Cinema
This Is 40,10,Apatow Productions
30 Minutes or Less,18,Columbia Pictures
Capote,6, Province of British Columbia Production Services Tax Credit
Shark Tale,10,DreamWorks SKG
Bad Company,11, Stillking Films
Secretariat,11, Fast Track Productions
Untraceable,11, Screen Gems
Don't Be Afraid of the Dark,27, Tequila Gang
G-Force,7, Jerry Bruckheimer Films
Corpse Bride,12,Tim Burton Animation Company
X-Men: Days of Future Past,26, TSG Entertainment
Resident Evil: Extinction,25, Resident Evil Productions
How to Lose Friends & Alienate People,37, Film4
Promised Land,13, Sunday Night
Nanny McPhee and the Big Bang,29, Three Strange Angels
The East,8,Scott Free Productions
Sex and the City,16,New Line Cinema
People Like Us,14, Touchstone Pictures
Harry Brown,11,HanWay Films
The Night Before,16, Point Grey Pictures
The Wedding Planner,19,Columbia Pictures Corporation
Scary Movie 3,13, Brad Grey Pictures
Norbit,6, Davis Entertainment
A Dangerous Method,18, Lago Film
12 Years a Slave,16, Film4
The Hurt Locker,15, Grosvenor Park Media Ltd.
Taken,5, Grive Productions
The Musketeer,13, Carousel Picture Company
Doomsday,8, Internationale Filmproduktion Blackbird Dritte
Jack the Giant Slayer,21, Big Kid Pictures
The Green Hornet,16, Reliance BIG Entertainment
Killers,7,Katalyst Films
Love & Other Drugs,18, Regency Enterprises
Corpse Bride,12, Laika Entertainment
Looper,6, Ram Bergman Productions
Disturbia,9,Paramount Pictures
The Break-Up,12, Wild West Picture Show Productions
AVP: Alien vs. Predator,23, Stillking Films
Chloe,5,StudioCanal
Contraband,10,Universal Pictures
Frida,5, Lions Gate Films
Guess Who,9,Columbia Pictures
Mission to Mars,15, Touchstone Pictures
Anchorman: The Legend of Ron Burgundy,37,Apatow Productions
Underworld: Rise of the Lycans,30, UW3 Film Productions
Life of Pi,10, Big Screen Productions
Peter Pan,9, Quinta Communications
The Mummy Returns,17, Imhotep Productions
Twilight,8, Goldcrest Pictures
The Aviator,11,Appian Way
The Hundred-Foot Journey,24, Participant Media
The Woman in Black,18, Film i VÃ¤st
Collateral,10, DreamWorks SKG
Jackass Presents: Bad Grandpa,29, Dickhouse Productions
Miami Vice,10, Motion Picture ETA Produktionsgesellschaft
Transformers,12, Amblin Entertainment
Inherent Vice,13, Warner Bros.
The Great Debaters,18, Marshall Production
Poltergeist,11, Vertigo Entertainment
The Love Guru,13, Goldcrest Pictures
Fun Size,8, Fake Empire
How Do You Know,15, Road Rebel
Step Brothers,13, Apatow Productions
Baby Boy,8,Columbia Pictures
Whatever It Takes,17,Columbia Pictures Corporation
Exodus: Gods and Kings,22, Babieka
Perfume: The Story of a Murderer,32, Rising Star
How High,8,Universal Pictures
Sin City: A Dame to Kill For,28, Aldamisa Entertainment
Gothika,7,Columbia Pictures Corporation
The Ring,8, Parkes+MacDonald Image Nation
Funny People,12,Columbia Pictures
The Dilemma,11,Imagine Entertainment
The Weather Man,15, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
The Princess Diaries,20, Bottom of the Ninth Productions
Get Carter,10, The Canton Company
Angels & Demons,15, Imagine Entertainment
Hotel Transylvania 2,20, Sony Pictures Animation
Notes on a Scandal,18, Ingenious Film Partners
Cursed,6, Kalis Productions GmbH & Co. Zweite KG
Begin Again,11,Likely Story
The Perfect Game,16, Perfect Game
Gladiator,9, Red Wagon Entertainment
The Fault in Our Stars,22, TSG Entertainment
The Intern,10, Warner Bros.
Wanted,6, Spyglass Entertainment
Sideways,8, Michael London Productions
Doom,4, Reaper Productions
Final Destination,17,New Line Cinema
Lions for Lambs,15,Cruise/Wagner Productions
Rat Race,8, Alphaville Films
X-Men: The Last Stand,21,20th Century Fox
Fantastic Mr. Fox,17, Indian Paintbrush
