ranking,rating,reviews_number,cuisine_style
1792.0,4.0,5.0,"Asian,  Thai"
1792.0,4.5,61.0,"Pizza,  Seafood"
1793.0,3.0,46.0,unknown
1793.0,4.0,9.0,unknown
1793.0,4.0,55.0,"Mediterranean,  Spanish"
1793.0,4.5,8.0,Italian
1794.0,3.0,2.0,Pizza
1794.0,4.0,6.0,Turkish
1794.0,4.0,25.0,"Sushi,  Seafood"
1794.0,4.5,6.0,French
1794.0,4.5,7.0,unknown
1794.0,4.5,29.0,"European,  French"
1794.0,4.5,54.0,"Bar,  Mediterranean,  Spanish,  Cafe,  European,  Pub,  Gastropub,  Vegetarian Friendly"
1794.0,4.5,68.0,"Italian,  Fast Food,  Vegetarian Friendly,  Vegan Options"
1794.0,4.5,133.0,"Mediterranean,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
1794.0,5.0,NaN,unknown
1795.0,3.5,261.0,"Mediterranean,  European,  Spanish,  Vegetarian Friendly,  Vegan Options"
1795.0,4.0,5.0,"American,  Polish,  European"
1795.0,4.0,10.0,unknown
1795.0,4.0,232.0,"Japanese,  Sushi,  Vegetarian Friendly"
1795.0,4.0,328.0,"Italian,  Pizza,  Fast Food,  Vegetarian Friendly,  Vegan Options"
1795.0,4.5,2.0,unknown
1795.0,4.5,18.0,"European,  Portuguese"
1796.0,3.0,NaN,unknown
1796.0,3.5,4.0,unknown
1796.0,4.0,12.0,unknown
1796.0,4.0,13.0,"European,  Hungarian"
1796.0,4.0,21.0,"Fast Food,  American"
1796.0,4.0,132.0,"French,  European"
1796.0,4.0,177.0,"Bar,  Fast Food,  Spanish,  Pub"
1796.0,4.5,3.0,unknown
1796.0,5.0,NaN,unknown
1797.0,3.5,82.0,"Peruvian,  Latin,  South American"
1797.0,3.5,891.0,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly,  Vegan Options"
1797.0,4.0,13.0,Cafe
1797.0,4.0,226.0,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options"
1797.0,4.5,152.0,"Contemporary,  Mediterranean,  Spanish,  European,  Fusion,  Vegetarian Friendly"
1798.0,3.0,48.0,"Cafe,  Irish,  Contemporary,  Healthy,  Vegetarian Friendly"
1798.0,3.5,11.0,"Polish,  European"
1798.0,4.0,14.0,unknown
1798.0,4.0,83.0,"Cafe,  European,  Vegetarian Friendly,  Vegan Options"
1798.0,4.0,187.0,"International,  Italian,  Bar,  Cafe,  Mediterranean,  European"
1798.0,4.5,8.0,Fast Food
1798.0,4.5,10.0,"Asian,  Fusion,  Japanese"
1798.0,4.5,216.0,"Italian,  Seafood,  Mediterranean,  European,  Gluten Free Options,  Vegetarian Friendly"
1799.0,4.0,63.0,"Bar,  European,  Pub,  Central European,  Grill"
1799.0,4.0,81.0,"Mediterranean,  Spanish,  Wine Bar"
1799.0,4.0,292.0,"French,  European,  Vegetarian Friendly,  Vegan Options"
1799.0,4.5,3.0,"unknown, unknown"
1799.0,4.5,15.0,"European,  Czech"
1799.0,5.0,55.0,"Barbecue,  Mediterranean,  European,  Greek,  Vegetarian Friendly,  Vegan Options"
1799.0,5.0,NaN,unknown
1800.0,3.0,NaN,Thai
1800.0,3.5,10.0,"unknown, Mexican"
1800.0,3.5,27.0,unknown
1800.0,3.5,1618.0,"Seafood,  Mediterranean,  Spanish,  Soups"
1800.0,4.0,210.0,French
1800.0,4.5,10.0,European
1800.0,4.5,71.0,"Italian,  Pizza,  Mediterranean,  European,  Street Food,  Vegetarian Friendly,  Vegan Options"
1800.0,5.0,4.0,unknown
1800.0,5.0,5.0,unknown
1801.0,3.0,5.0,unknown
1801.0,3.0,67.0,unknown
1801.0,3.5,3.0,Italian
1801.0,4.0,31.0,unknown
1801.0,4.0,45.0,unknown
1801.0,4.5,20.0,"German,  Vegetarian Friendly,  Gluten Free Options"
1801.0,4.5,50.0,"French,  Vegetarian Friendly"
1801.0,5.0,3.0,Indonesian
1802.0,4.0,65.0,unknown
1802.0,4.0,143.0,"Mediterranean,  Spanish"
1802.0,4.5,51.0,French
1802.0,5.0,5.0,unknown
1803.0,3.0,6.0,unknown
1803.0,3.5,127.0,"Cafe,  European,  Vegetarian Friendly,  Vegan Options"
1803.0,4.0,13.0,unknown
1803.0,4.0,25.0,"European,  Portuguese"
1803.0,4.0,559.0,"Bar,  British,  Pub,  Vegetarian Friendly,  Gluten Free Options"
1803.0,4.5,6.0,Healthy
1804.0,4.0,11.0,unknown
1804.0,4.0,31.0,"Pizza,  Fast Food,  Italian"
1804.0,4.0,33.0,unknown
1804.0,4.0,80.0,"Italian,  Mediterranean,  Pizza,  European,  Vegetarian Friendly"
1804.0,4.0,90.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options"
1804.0,4.0,188.0,"French,  European"
1804.0,4.5,82.0,"Italian,  Mediterranean,  Spanish"
1804.0,5.0,2.0,unknown
1804.0,5.0,4.0,unknown
1804.0,5.0,9.0,unknown
1805.0,3.5,2.0,Indian
1805.0,3.5,375.0,"Bar,  Mediterranean,  Spanish"
1805.0,4.5,33.0,Italian
1805.0,4.5,70.0,unknown
1805.0,5.0,2.0,unknown
1805.0,5.0,4.0,American
1806.0,3.0,11.0,unknown
1806.0,3.5,5.0,unknown
1806.0,3.5,709.0,"Seafood,  Mediterranean,  Spanish,  Soups"
1806.0,4.0,20.0,unknown
1806.0,4.0,48.0,unknown
1806.0,4.0,197.0,"French,  European,  Wine Bar"
1806.0,4.0,261.0,"Bar,  British,  Pub,  Gastropub,  Vegetarian Friendly,  Gluten Free Options"
1806.0,4.5,27.0,"Japanese,  Sushi,  Asian"
1806.0,5.0,5.0,unknown
1806.0,5.0,8.0,"Middle Eastern,  Vegetarian Friendly,  Vegan Options"
1806.0,5.0,NaN,unknown
1807.0,3.0,27.0,"Irish,  Bar,  European,  Pub"
1807.0,3.5,136.0,"European,  Portuguese"
1807.0,3.5,362.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly"
1807.0,4.0,2.0,Turkish
1807.0,4.0,156.0,"Italian,  Pizza,  Vegetarian Friendly"
1807.0,4.5,20.0,"Chinese,  Japanese,  Vegetarian Friendly"
1807.0,5.0,NaN,unknown
1808.0,3.5,2.0,unknown
1808.0,3.5,39.0,Japanese
1808.0,3.5,391.0,"Spanish,  Vegetarian Friendly,  Gluten Free Options"
1808.0,4.0,216.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly"
1808.0,5.0,9.0,"Seafood,  Mediterranean"
1809.0,4.0,5.0,Pizza
1809.0,4.5,5.0,unknown
1809.0,4.5,136.0,"Asian,  Korean,  Vegetarian Friendly"
1810.0,3.5,17.0,"French,  Healthy"
1810.0,3.5,126.0,"Belgian,  European,  French"
1810.0,4.0,239.0,"Italian,  Bar,  Pub,  European,  Vegetarian Friendly"
1811.0,3.0,5.0,unknown
1811.0,3.0,26.0,unknown
1811.0,3.5,16.0,unknown
1811.0,4.0,63.0,Spanish
1811.0,5.0,2.0,unknown
1811.0,5.0,7.0,"Cafe,  International"
1812.0,4.0,14.0,"Czech,  European"
1812.0,4.0,68.0,"Asian,  Vietnamese,  Vegetarian Friendly,  Vegan Options"
1812.0,4.0,134.0,"Asian,  Thai,  Vegetarian Friendly"
1812.0,4.5,6.0,"European,  Portuguese"
1812.0,5.0,5.0,Fast Food
1813.0,3.5,73.0,"Mexican,  Pub,  American,  Bar"
1813.0,4.0,9.0,unknown
1813.0,4.0,44.0,Spanish
1813.0,4.0,86.0,"French,  European"
1813.0,4.0,330.0,"Pizza,  Vegetarian Friendly,  Gluten Free Options"
1813.0,4.5,24.0,unknown
1813.0,5.0,5.0,"International,  European,  Contemporary,  Pub,  Healthy"
1814.0,3.0,3.0,"Latin,  Cafe,  International,  Contemporary,  Fusion"
1814.0,4.0,2.0,"Chinese,  German,  Delicatessen,  Minority Chinese"
1814.0,4.5,173.0,"Wine Bar,  French,  European,  Contemporary,  Vegetarian Friendly"
1814.0,5.0,5.0,"European,  Czech"
1815.0,3.0,NaN,"Italian,  French"
1815.0,3.5,13.0,unknown
1815.0,3.5,30.0,"European,  Portuguese"
1815.0,3.5,353.0,"Chinese,  Japanese,  Seafood,  Sushi,  Fusion"
1815.0,4.0,93.0,"Vegetarian Friendly,  Vegan Options"
1815.0,4.5,125.0,"Italian,  Vegetarian Friendly,  Gluten Free Options"
1815.0,5.0,3.0,Indian
1816.0,3.5,8.0,unknown
1816.0,3.5,82.0,"European,  Hungarian,  Steakhouse,  Pub,  Central European"
1816.0,4.0,139.0,"Mediterranean,  European,  Spanish,  Fusion"
1816.0,4.5,6.0,German
1817.0,3.5,1067.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
1817.0,5.0,4.0,"Indian,  Asian,  Nepali, Asian,  Indonesian"
1818.0,3.0,2.0,unknown
1818.0,4.0,3.0,unknown
1818.0,4.5,19.0,unknown
1819.0,3.0,118.0,"Bar,  American,  Pub"
1819.0,4.0,164.0,"Bar,  British,  Pub,  Vegetarian Friendly"
1819.0,4.5,4.0,unknown
1819.0,4.5,27.0,"Wine Bar,  Italian,  Diner,  Vegetarian Friendly"
1819.0,4.5,58.0,"Pizza,  Fast Food,  Italian,  Vegetarian Friendly,  Vegan Options"
1819.0,4.5,110.0,"Italian,  Pizza,  Street Food,  Vegetarian Friendly"
1820.0,3.5,11.0,unknown
1820.0,3.5,12.0,unknown
1820.0,4.0,5.0,"American,  Bar,  British"
1820.0,4.0,13.0,Greek
1820.0,4.0,92.0,"Portuguese,  European"
1820.0,4.0,228.0,"Italian,  Bar,  Cafe,  International,  Mediterranean,  European,  Vegetarian Friendly"
1820.0,4.5,7.0,unknown
1820.0,4.5,305.0,"European,  British,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
1820.0,5.0,NaN,"Austrian,  European"
1821.0,3.0,16.0,unknown
1821.0,3.0,NaN,unknown
1821.0,3.5,38.0,unknown
1821.0,3.5,81.0,"American,  Fast Food"
1821.0,3.5,489.0,"Spanish,  Seafood,  Mediterranean,  European,  Vegetarian Friendly"
1821.0,4.0,9.0,unknown
1821.0,4.0,13.0,Italian
1821.0,4.0,35.0,"Italian,  International,  Barbecue,  European,  Central European"
1821.0,4.0,74.0,Italian
1821.0,4.5,4.0,unknown
1821.0,4.5,74.0,"Japanese,  Sushi,  Asian,  Vegetarian Friendly,  Vegan Options"
1822.0,3.5,567.0,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly"
1822.0,4.0,19.0,Turkish
1822.0,4.0,46.0,"Bar,  Pub"
1822.0,4.5,19.0,"American,  Belgian,  European"
1822.0,4.5,47.0,unknown
1822.0,4.5,195.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly,  Gluten Free Options"
1823.0,3.0,NaN,unknown
1823.0,3.5,6.0,unknown
1823.0,3.5,62.0,"Japanese,  Sushi,  Asian"
1823.0,3.5,72.0,Vegetarian Friendly
1823.0,3.5,86.0,"Mexican,  Indian,  Vegetarian Friendly"
1823.0,3.5,214.0,"German,  Cafe,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
1823.0,4.0,9.0,unknown
1823.0,4.0,27.0,"International,  European,  Portuguese"
1823.0,4.5,2.0,unknown
1824.0,4.0,4.0,"European,  Swedish"
1824.0,4.0,127.0,"Bar,  Mediterranean,  European,  Spanish"
1824.0,4.5,4.0,French
1824.0,4.5,23.0,"Sri Lankan,  Indian,  Vegetarian Friendly,  Vegan Options"
1824.0,5.0,26.0,"Bar,  Mediterranean,  Spanish,  Pub,  Healthy,  Vegetarian Friendly,  Vegan Options"
1824.0,5.0,NaN,"Peruvian,  South American"
1825.0,3.0,NaN,unknown
1825.0,3.5,27.0,"Chinese,  Vietnamese"
1825.0,3.5,63.0,"Italian,  Mediterranean,  European,  Pizza,  Vegetarian Friendly,  Vegan Options"
1825.0,4.0,163.0,"Italian,  Seafood,  Mediterranean,  European,  Vegetarian Friendly"
1825.0,4.5,40.0,"Mediterranean,  European,  Spanish,  Contemporary,  Vegetarian Friendly,  Vegan Options"
1825.0,4.5,191.0,"European,  British,  International,  Vegetarian Friendly,  Gluten Free Options"
1825.0,5.0,4.0,unknown
1825.0,5.0,NaN,unknown
1826.0,3.5,3.0,Italian
1826.0,3.5,669.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly"
1826.0,4.0,383.0,"Peruvian,  Latin,  Vegetarian Friendly,  Vegan Options"
1826.0,4.5,39.0,"Asian,  Vietnamese,  Vegetarian Friendly"
1826.0,4.5,129.0,"African,  Moroccan,  Tunisian,  Mediterranean,  Middle Eastern,  Vegetarian Friendly,  Gluten Free Options"
1826.0,5.0,3.0,unknown
1827.0,2.0,9.0,unknown
1827.0,3.0,16.0,unknown
1827.0,3.0,NaN,unknown
1827.0,4.0,35.0,"Italian,  Pizza,  European,  Mediterranean, Italian,  Mediterranean"
1827.0,4.0,352.0,"French,  Bar,  European,  Vegetarian Friendly"
1828.0,3.5,14.0,unknown
1828.0,3.5,19.0,"Bar,  Pub"
1828.0,3.5,46.0,unknown
1828.0,3.5,214.0,"Italian,  Pizza,  Seafood,  Mediterranean,  Vegetarian Friendly"
1828.0,4.0,5.0,unknown
1828.0,4.0,49.0,"Mexican,  Fast Food,  Bar,  Vegetarian Friendly,  Vegan Options"
1828.0,4.0,274.0,"Bar,  Pub"
1828.0,4.0,498.0,"Chinese,  Asian,  Vegetarian Friendly,  Vegan Options"
1828.0,4.5,6.0,"European,  Portuguese"
1828.0,4.5,31.0,"Chinese,  Asian"
1828.0,5.0,2.0,unknown
1829.0,3.0,NaN,Irish
1829.0,4.0,148.0,"Indian,  Asian,  Pakistani,  Vegetarian Friendly,  Halal"
1829.0,4.5,20.0,"Peruvian,  South American"
1829.0,5.0,7.0,"Italian,  Dutch,  Mediterranean,  European"
1830.0,3.5,10.0,Pub
1830.0,4.0,12.0,unknown
1830.0,4.0,137.0,"Bar,  Mediterranean,  Spanish,  Vegetarian Friendly"
1830.0,5.0,2.0,unknown
1830.0,5.0,5.0,unknown
1831.0,3.0,18.0,European
1831.0,3.5,3.0,Pub
1831.0,3.5,198.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly"
1831.0,3.5,231.0,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options"
1831.0,4.0,3.0,unknown
1831.0,4.5,17.0,unknown
1831.0,4.5,102.0,"Cafe,  British,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
1831.0,5.0,6.0,"Dutch,  European"
1831.0,5.0,9.0,unknown
1832.0,3.0,19.0,unknown
1832.0,4.0,4.0,"Bar,  Cafe,  Pub"
1832.0,4.0,15.0,Contemporary
1832.0,4.0,171.0,"Mediterranean,  Spanish,  Vegetarian Friendly"
1832.0,4.5,4.0,Cafe
1832.0,4.5,111.0,"Mediterranean,  Italian,  Vegetarian Friendly,  Vegan Options"
1833.0,3.0,7.0,"American,  Fast Food"
1833.0,3.0,9.0,unknown
1833.0,3.5,12.0,"Japanese,  Sushi"
1833.0,4.0,24.0,"Belgian,  European"
1833.0,4.0,68.0,"Chinese,  Asian,  Vegetarian Friendly"
1833.0,5.0,11.0,unknown
1834.0,3.0,31.0,unknown
1834.0,3.5,3.0,American
1834.0,4.0,13.0,Pizza
1834.0,4.0,15.0,unknown
1834.0,4.0,18.0,"Pizza,  International,  European,  Grill,  Hungarian"
1834.0,4.0,72.0,"Indian,  Vegetarian Friendly,  Vegan Options"
1834.0,4.0,77.0,"Italian,  Cafe,  Bar,  Pub,  Vegetarian Friendly"
1834.0,4.0,447.0,"Italian,  Mediterranean"
1835.0,3.0,23.0,Spanish
1835.0,3.5,4.0,Mexican
1835.0,4.0,5.0,unknown
1835.0,4.0,225.0,"Brazilian,  Latin"
1836.0,3.0,4.0,unknown
1836.0,4.0,12.0,"European,  Swedish,  Vegetarian Friendly"
1836.0,4.0,91.0,"French,  Vegetarian Friendly"
1836.0,4.0,238.0,"French,  European,  Vegetarian Friendly"
1836.0,4.5,4.0,unknown
1836.0,5.0,6.0,unknown
1837.0,3.0,33.0,unknown
1837.0,3.5,130.0,"Dutch,  Cafe,  European"
1837.0,4.0,9.0,unknown
1837.0,4.0,44.0,"Mediterranean,  Spanish,  Vegetarian Friendly"
1837.0,4.5,63.0,Italian
1837.0,4.5,173.0,"Mediterranean,  Barbecue,  European,  Turkish,  Middle Eastern,  Vegetarian Friendly,  Halal,  Gluten Free Options"
1838.0,3.0,5.0,unknown
1838.0,3.5,14.0,French
1838.0,3.5,177.0,"Italian,  Pizza,  Mediterranean"
1838.0,3.5,1406.0,"Israeli,  Vegetarian Friendly,  Vegan Options,  Kosher,  Gluten Free Options"
1838.0,4.0,24.0,"Chinese,  Vietnamese,  Vegetarian Friendly"
1838.0,4.0,91.0,"Mediterranean,  Spanish,  International"
1838.0,4.5,67.0,"Mediterranean,  Spanish,  Delicatessen,  Wine Bar"
1838.0,5.0,8.0,"Spanish,  Wine Bar"
1839.0,3.0,108.0,"Cafe,  European"
1839.0,3.5,541.0,"Mediterranean,  Spanish,  Bar,  European,  Vegetarian Friendly"
1839.0,4.0,9.0,unknown
1839.0,4.0,191.0,"Italian,  Seafood,  Mediterranean,  European,  Vegetarian Friendly,  Gluten Free Options"
1839.0,4.5,30.0,"Pizza,  Middle Eastern,  Vegetarian Friendly"
1839.0,4.5,80.0,"Cafe,  British,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
1840.0,3.5,8.0,unknown
1840.0,3.5,169.0,"Steakhouse,  Argentinean,  South American"
1840.0,4.0,4.0,unknown
1840.0,4.5,44.0,unknown
1841.0,3.0,78.0,"Cafe,  European,  Vegetarian Friendly,  Vegan Options"
1841.0,3.5,17.0,Italian
1841.0,3.5,36.0,German
1841.0,3.5,580.0,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options"
1841.0,4.0,4.0,International
1841.0,4.0,224.0,"French,  Seafood,  European,  Gluten Free Options"
1841.0,4.5,9.0,"Moroccan,  Mediterranean,  Spanish,  Arabic"
1841.0,4.5,74.0,Bar
1841.0,4.5,82.0,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly"
1841.0,5.0,2.0,Cafe
1842.0,4.0,15.0,"Chinese, Sushi"
1842.0,4.0,45.0,"Mediterranean,  Spanish,  Contemporary"
1842.0,4.0,212.0,"French,  European,  International"
1842.0,4.5,17.0,Chinese
1842.0,4.5,42.0,"Latin,  Fast Food,  Street Food,  Venezuelan,  Spanish,  South American,  Vegetarian Friendly"
1842.0,4.5,166.0,"Spanish,  Fusion,  Gluten Free Options,  Vegetarian Friendly"
1842.0,5.0,4.0,"European,  Portuguese"
1843.0,3.5,6.0,unknown
1843.0,3.5,179.0,Asian
1843.0,4.0,2.0,"International,  European,  Hungarian"
1843.0,4.0,4.0,Pizza
1843.0,4.0,6.0,unknown
1843.0,4.0,17.0,Italian
1843.0,4.0,124.0,"Spanish,  Mediterranean"
1843.0,4.5,132.0,"French,  European"
1843.0,5.0,3.0,unknown
1843.0,5.0,NaN,unknown
1844.0,3.0,9.0,"French,  International"
1844.0,3.5,7.0,"European,  Swedish"
1844.0,3.5,18.0,"Asian,  Japanese,  Sushi"
1844.0,4.0,625.0,"American,  Fast Food,  Diner,  Vegetarian Friendly"
1844.0,4.5,4.0,"Indian,  Middle Eastern,  Pakistani,  Halal"
1844.0,4.5,6.0,Eastern European
1844.0,4.5,15.0,unknown
1844.0,5.0,2.0,unknown
1844.0,5.0,3.0,"Healthy,  Vegetarian Friendly,  Vegan Options"
1845.0,3.5,7.0,French
1845.0,3.5,86.0,"Mediterranean,  European,  Spanish,  Vegetarian Friendly"
1845.0,4.5,7.0,Japanese
1846.0,2.5,2.0,Italian
1846.0,3.0,16.0,unknown
1846.0,3.5,8.0,"Japanese,  Sushi"
1846.0,3.5,36.0,"Sushi,  Asian,  Chinese"
1846.0,4.0,151.0,"Mediterranean,  European,  Spanish"
1846.0,4.0,451.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly,  Gluten Free Options"
1846.0,4.5,12.0,unknown
1847.0,3.5,2.0,unknown
1847.0,4.0,21.0,"International,  Mediterranean"
1847.0,4.0,22.0,French
1847.0,4.0,323.0,"Italian,  Mediterranean,  Vegetarian Friendly"
1847.0,4.5,4.0,International
1847.0,4.5,7.0,Cafe
1847.0,4.5,97.0,"Mediterranean,  European,  Spanish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
1848.0,3.5,268.0,"Italian,  Seafood,  Mediterranean,  Soups"
1848.0,4.5,2.0,Sushi
1848.0,4.5,6.0,unknown
1848.0,5.0,28.0,Spanish
1848.0,5.0,NaN,unknown
1849.0,3.5,4.0,unknown
1849.0,3.5,9.0,unknown
1849.0,3.5,25.0,"American,  Pizza"
1849.0,4.0,6.0,"Lebanese,  Mediterranean"
1849.0,4.0,35.0,Thai
1849.0,5.0,3.0,Cafe
1850.0,3.5,13.0,"European,  Swedish"
1850.0,3.5,32.0,"European,  Eastern European,  Central European,  Hungarian"
1850.0,3.5,81.0,"Italian,  Bar,  Pub,  European"
1850.0,4.0,27.0,unknown
1850.0,4.0,67.0,"Spanish,  Mediterranean,  European"
1850.0,4.5,13.0,Russian
1850.0,4.5,241.0,"Italian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
1850.0,5.0,8.0,Delicatessen
1851.0,3.0,35.0,"American,  Fast Food"
1851.0,3.5,42.0,unknown
1851.0,4.0,4.0,Italian
1851.0,4.0,128.0,unknown
1851.0,4.0,209.0,"Italian,  Pizza,  Cafe,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options"
1851.0,4.0,290.0,"Seafood,  Asian,  Thai,  Vegetarian Friendly,  Vegan Options"
1851.0,5.0,2.0,unknown
1852.0,3.0,14.0,"Irish,  Bar,  Pub"
1852.0,3.5,16.0,unknown
1852.0,3.5,21.0,"Japanese,  Sushi,  Asian"
1852.0,3.5,23.0,Italian
1852.0,4.0,20.0,unknown
1852.0,4.0,33.0,"European,  Steakhouse,  Seafood,  Gluten Free Options"
1852.0,4.0,47.0,"Mediterranean,  Middle Eastern"
1852.0,4.0,131.0,"Italian,  Vegetarian Friendly"
1852.0,4.5,117.0,"Seafood,  Vegetarian Friendly"
1852.0,5.0,2.0,"European,  Portuguese"
1853.0,4.0,18.0,"Steakhouse,  International"
1853.0,4.0,404.0,"Italian,  European,  Vegetarian Friendly"
1853.0,4.0,464.0,"Asian,  Thai,  Vegetarian Friendly,  Vegan Options"
1853.0,4.5,3.0,unknown
1853.0,4.5,6.0,unknown
1853.0,4.5,17.0,Italian
1853.0,5.0,3.0,unknown
1853.0,5.0,5.0,unknown
1854.0,3.0,11.0,Italian
1854.0,3.5,284.0,"Seafood,  Mediterranean,  Spanish,  Gluten Free Options"
1854.0,4.0,7.0,Chinese
1854.0,4.0,132.0,"Italian,  Pizza,  Seafood"
1854.0,4.0,340.0,"French,  Bar,  European,  Vegetarian Friendly"
1854.0,4.5,43.0,"Indian,  Asian,  Street Food,  Vegetarian Friendly,  Vegan Options"
1855.0,3.0,2.0,unknown
1855.0,3.0,9.0,unknown
1855.0,3.0,14.0,unknown
1855.0,3.5,6.0,Thai
1855.0,4.0,331.0,"Indian,  Asian,  Balti,  Vegetarian Friendly,  Vegan Options"
1855.0,5.0,NaN,"Italian,  American,  Austrian,  Pizza,  European"
1856.0,3.5,4.0,unknown
1856.0,3.5,16.0,"European,  Gastropub,  Swedish"
1856.0,4.0,12.0,unknown
1856.0,4.0,14.0,German
1856.0,4.0,47.0,"Bar,  European,  Central European,  Hungarian,  Pub,  Eastern European"
1856.0,4.5,7.0,unknown
1856.0,4.5,43.0,"Bar,  Pub,  European,  Vegetarian Friendly"
1856.0,4.5,349.0,"French,  European,  Gluten Free Options,  Vegetarian Friendly"
1857.0,3.0,113.0,"Swedish,  Scandinavian,  European"
1857.0,3.5,125.0,"Belgian,  Brew Pub,  Bar,  European"
1857.0,5.0,3.0,unknown
1858.0,2.5,11.0,Thai
1858.0,3.0,9.0,American
1858.0,3.0,124.0,"French,  Steakhouse,  Grill"
1858.0,4.0,2.0,unknown
1858.0,4.0,16.0,International
1858.0,4.0,256.0,"Bar,  British,  Pub,  Vegetarian Friendly,  Gluten Free Options"
1858.0,4.5,8.0,Cafe
1858.0,4.5,75.0,"Mediterranean,  Spanish,  Wine Bar"
1859.0,3.5,4.0,"Cafe,  Contemporary"
1859.0,4.0,9.0,"European,  Swedish"
1859.0,4.0,12.0,unknown
1859.0,4.0,13.0,"European,  Hungarian"
1859.0,4.5,46.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options"
1859.0,5.0,30.0,French
1860.0,3.5,16.0,French
1860.0,4.5,3.0,unknown
1860.0,4.5,16.0,Italian
1860.0,4.5,174.0,"Italian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
1860.0,5.0,3.0,"European,  Portuguese"
1861.0,3.5,5.0,unknown
1861.0,4.0,26.0,European
1861.0,4.0,194.0,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options,  Halal"
1861.0,4.0,499.0,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly"
1861.0,5.0,3.0,Japanese
1862.0,3.0,102.0,"Mediterranean,  European,  Spanish"
1862.0,4.0,7.0,unknown
1862.0,4.0,17.0,"Cafe,  European,  Contemporary"
1862.0,5.0,26.0,"Italian,  International"
1863.0,3.0,9.0,unknown
1863.0,3.5,27.0,"Italian,  Mediterranean,  European"
1863.0,4.0,60.0,"Italian,  Mediterranean,  European,  Pizza"
1863.0,4.5,7.0,"Dutch,  International,  European"
1863.0,4.5,25.0,unknown
1863.0,4.5,89.0,"Italian,  Seafood,  Mediterranean,  Vegetarian Friendly"
1863.0,5.0,2.0,unknown
1864.0,3.5,59.0,"European,  Central European,  Hungarian,  International,  Eastern European"
1864.0,4.0,133.0,Italian
1864.0,4.0,265.0,Spanish
1864.0,4.5,48.0,"Mediterranean,  Fusion"
1864.0,5.0,2.0,"European,  Portuguese"
1865.0,4.5,8.0,"Dutch,  Cafe,  European,  Diner"
1865.0,4.5,53.0,"Bar,  Pub"
1865.0,5.0,NaN,"Bar,  Barbecue,  Pub"
1866.0,3.5,7.0,"Italian,  Pizza"
1866.0,3.5,9.0,"Seafood,  Asian,  Japanese,  Sushi"
1866.0,3.5,18.0,Greek
1866.0,3.5,22.0,"Czech,  European"
1866.0,3.5,248.0,"Steakhouse,  European"
1866.0,4.0,43.0,"Asian,  Indonesian"
1866.0,4.0,152.0,"Seafood,  Barbecue,  Grill,  Pizza"
1866.0,4.5,4.0,unknown
1866.0,5.0,2.0,unknown
1867.0,3.0,27.0,unknown
1867.0,3.5,7.0,Japanese
1867.0,3.5,43.0,"Irish,  Cafe,  International,  Fusion"
1867.0,3.5,279.0,"Italian,  Pizza,  Seafood,  Mediterranean,  Vegetarian Friendly"
1867.0,4.0,101.0,Spanish
1867.0,4.0,305.0,"Mexican,  Latin,  Central American"
1867.0,4.5,5.0,French
1867.0,5.0,6.0,unknown
1868.0,3.0,11.0,unknown
1868.0,4.0,11.0,German
1868.0,4.0,45.0,Sushi
1868.0,4.5,4.0,unknown
1868.0,4.5,8.0,unknown
1868.0,5.0,NaN,unknown
1869.0,3.5,40.0,"Italian,  European,  Gastropub"
1869.0,3.5,331.0,"International,  European,  Czech,  Bar,  Central European,  Vegetarian Friendly"
1869.0,3.5,390.0,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly,  Vegan Options"
1869.0,4.0,858.0,"Chinese,  Asian,  Vegetarian Friendly"
1869.0,4.5,155.0,"French,  European,  Contemporary"
1870.0,3.5,14.0,"Thai,  Asian"
1870.0,4.0,5.0,unknown
