Index,popularity,budget,original_title,genres,release_year
7626,0.356032,0,The Visitor,Drama,2007
6087,1.596994,19000000,The Goonies,Comedy,1985
10317,0.39481700000000003,30000000,Body of Evidence,Romance,1993
7470,0.907749,0,Wild Hogs,Comedy,2007
9012,0.962802,71000000,Doctor Dolittle,Comedy,1998
2247,0.245627,0,Abandoned,Mystery,2010
5938,0.147188,0,Go Goa Gone,Comedy,2013
1589,0.47206400000000004,0,Red Riding: In the Year of Our Lord 1983,Thriller,2009
6980,2.175284,110000000,Ocean's Twelve,Crime,2004
5174,0.19486199999999998,17000000,Good Boy!,Science Fiction,2003
5462,1.91745,175000000,47 Ronin,Action,2013
9886,0.663446,2135161,Marnie,Mystery,1964
722,1.638781,130000000,Pompeii,Romance,2014
1903,0.021121,0,Deadline,Thriller,2009
3571,0.545038,7000000,Blue Crush 2,Romance,2011
1211,0.11264600000000001,18000000,Midnight Sun,Adventure,2014
5960,0.134357,0,The Contractor,Crime,2013
1345,0.474001,6000000,Cross of Iron,History,1977
635,8.691294000000001,165000000,Big Hero 6,Family,2014
8409,0.312053,3000000,Dead & Buried,Horror,1981
5236,2.6047990000000003,125000000,Batman & Robin,Action,1997
2661,1.4460629999999999,45000000,Training Day,Action,2001
237,0.5478270000000001,0,X+Y,Drama,2015
10116,0.390468,0,The Parent Trap,Family,1961
4190,1.353693,62000000,Clear and Present Danger,Thriller,1994
8178,0.37809299999999996,14000000,Vampire in Brooklyn,Comedy,1995
10839,0.276133,0,"It's the Great Pumpkin, Charlie Brown",Animation,1966
6335,0.5091289999999999,50000000,The Adventures of Sharkboy and Lavagirl,Family,2005
6282,0.738384,45000000,Rebound,Comedy,2005
1128,0.370212,0,Bird People,Romance,2014
761,1.026924,0,Enemy,Thriller,2014
8062,0.085136,0,Metalstorm: The Destruction of Jared-Syn,Science Fiction,1983
5222,0.040005,0,The Young Black Stallion,Drama,2003
3501,0.8476360000000001,0,Submarine,Romance,2011
5548,0.934716,23000000,Behind the Candelabra,Drama,2013
535,0.124481,0,Hitchcock/Truffaut,Documentary,2015
3637,0.414037,0,The Veteran,Action,2011
7583,0.436123,0,The Air I Breathe,Thriller,2007
5552,0.9214379999999999,28000000,Third Person,Romance,2013
10851,0.342791,0,Born Free,Action,1966
5392,0.20686300000000002,37000000,Switchback,Action,1997
4983,1.428302,25000000,Mystic River,Drama,2003
5085,0.413383,0,In America,Romance,2003
9314,0.046709,0,Stepfather II: Make Room For Daddy,Thriller,1989
10006,0.610615,4000000,Death Warrant,Mystery,1990
4978,1.5694350000000001,95000000,Lara Croft Tomb Raider: The Cradle of Life,Action,2003
5274,0.855982,15000000,Wag the Dog,Comedy,1997
1958,1.5793700000000002,20000000,Remember Me,Drama,2010
10409,0.485288,25000000,The Dirty Dozen,Action,1967
6398,0.333513,5000000,Hellraiser: Hellworld,Horror,2005
10726,0.897684,360000,Easy Rider,Action,1969
9469,0.777228,0,Dirty Rotten Scoundrels,Crime,1988
5264,1.008461,40000000,The Rainmaker,Drama,1997
968,0.360727,0,Obvious Child,Comedy,2014
6259,0.9184760000000001,20000000,Proof,Mystery,2005
6692,0.60214,0,Stick It,Comedy,2006
7601,0.408767,16000000,Things We Lost in the Fire,Drama,2007
6235,1.200307,29000000,The Jacket,Drama,2005
8793,0.284476,35000000,Dungeons & Dragons,Science Fiction,2000
8263,0.808779,0,White Men Can't Jump,Comedy,1992
2938,1.09571,0,The Scorpion King: Rise of a Warrior,Action,2008
3924,1.9367279999999998,70000000,xXx,Action,2002
6224,1.330824,110000000,Mr. & Mrs. Smith,Comedy,2005
9706,0.135106,0,Who's That Girl,Thriller,1987
9684,0.221631,0,The Stepfather,Mystery,1987
7677,0.255302,0,Welcome,Comedy,2007
4605,0.40752,0,Partysaurus Rex,Animation,2012
10712,0.160842,0,Battle of the Bulge,War,1965
8964,0.078907,0,Forbidden World,Science Fiction,1982
8541,0.512197,0,Jane Eyre,Drama,1996
8997,1.170499,130000000,Godzilla,Action,1998
10117,0.386204,0,The Comancheros,Action,1961
1224,0.097665,0,The Perfect Wave,Drama,2014
9250,0.13551400000000002,0,Her Alibi,Romance,1989
9641,0.406719,15000000,No Way Out,Mystery,1987
913,0.46628400000000003,0,Cloud 9,Romance,2014
2023,0.856916,15000000,Never Let Me Go,Drama,2010
1774,0.22600900000000002,7000000,Crazy Heart,Drama,2009
3603,0.477405,0,TRON: The Next Day,Thriller,2011
2590,0.186474,0,Flawless,Drama,1999
170,0.8809379999999999,6000000,We Are Your Friends,Music,2015
2270,0.222257,0,"Montevideo, Bog te video!",History,2010
8724,0.632783,83000000,The Flintstones in Viva Rock Vegas,Romance,2000
3409,1.710793,90000000,Rio,Comedy,2011
6311,0.613793,9000000,Three,Drama,2005
906,0.476645,0,Roald Dahl's Esio Trot,Comedy,2014
7939,0.354864,0,All of Me,Science Fiction,1984
8132,0.623009,20000000,Hackers,Thriller,1995
2596,0.16333699999999998,7000000,Outside Providence,Drama,1999
5513,1.138355,1030064,Kill Your Darlings,Romance,2013
905,0.48019399999999995,18000000,Wolves,Action,2014
438,0.22479699999999997,0,The Eichmann Show,Drama,2015
10059,0.285403,0,Desperate Hours,Thriller,1990
4155,0.128012,0,Tuck Everlasting,Fantasy,2002
5410,0.143585,0,Leave it to Beaver,Adventure,1997
8351,0.202017,0,The Mambo Kings,Drama,1992
5595,0.721548,0,The Art of the Steal,Comedy,2013
8303,0.44076899999999997,0,Cool World,Comedy,1992
3878,0.277237,0,The Greatest Movie Ever Sold,Comedy,2011
7765,0.132769,0,Hounddog,Family,2007
50,2.883233,11800000,Carol,Romance,2015
2061,0.659899,15000000,Unthinkable,Adventure,2010
10608,0.600434,12000000,Papillon,Crime,1973
8931,0.323363,4300000,Class of 1984,Crime,1982
1818,0.159638,1500000,Beautiful,Drama,2009
4198,1.180484,28000000,The Stand,Adventure,1994
5722,0.364964,8000000,Wolf Creek 2,Thriller,2013
4413,1.586368,120000000,The Twilight Saga: Breaking Dawn - Part 2,Romance,2012
9465,0.891508,9000000,Child's Play,Horror,1988
7829,1.691143,34000000,Moonraker,Adventure,1979
1330,2.379469,14000000,The Spy Who Loved Me,Action,1977
5779,0.30409899999999995,0,The Truth About Emanuel,Drama,2013
10713,0.151644,300000,Repulsion,Horror,1965
4742,0.22647399999999998,0,Jesus Henry Christ,Family,2012
9419,0.210794,33000,Begotten,Horror,1991
2503,0.42499799999999993,0,K-911,Action,1999
7556,0.494874,230400,Goal! II: Living the Dream,Drama,2007
7922,0.517691,10000000,Body Double,Mystery,1984
2985,0.743689,20000000,Doubt,Mystery,2008
9289,0.178696,6000000,The Wizard,Adventure,1989
7472,0.9060389999999999,10000000,Run Fatboy Run,Comedy,2007
5229,0.049777999999999996,0,A Wrinkle in Time,Family,2003
4815,0.15368900000000002,0,3 Zimmer/KÃ¼che/Bad,Comedy,2012
8377,1.771093,28000000,For Your Eyes Only,Adventure,1981
9644,0.38911799999999996,0,Death Wish 4: The Crackdown,Crime,1987
3943,1.271588,5000000,My Big Fat Greek Wedding,Romance,2002
2871,0.026782999999999998,0,Double Take,Drama,2001
3193,0.768409,37000000,Nim's Island,Comedy,2008
5012,0.876158,40000000,Cheaper by the Dozen,Drama,2003
4234,0.5901489999999999,26000000,Highlander III: The Sorcerer,Fantasy,1994
802,0.8003439999999999,0,The Bag Man,Drama,2014
4966,1.7816150000000002,20000000,The Jungle Book 2,Family,2003
7321,0.76363,0,Smokey and the Bandit II,Comedy,1980
8461,2.055908,75000000,The Rock,Adventure,1996
7322,0.7075819999999999,0,Private Benjamin,Comedy,1980
7310,2.4320009999999996,19000000,The Shining,Thriller,1980
8817,0.20355399999999998,10000000,Gun Shy,Thriller,2000
6913,0.0979,0,Waist Deep,Adventure,2006
5592,0.72458,0,Horns,Drama,2013
564,0.093212,0,Junun,Documentary,2015
10537,0.356864,111000,Henry: Portrait of a Serial Killer,Drama,1986
1314,0.010047,0,Main Tera Hero,Romance,2014
1850,0.22288200000000002,9000000,Against the Dark,Action,2009
33,3.6482099999999997,40000000,Bridge of Spies,Drama,2015
6746,0.405342,20000000,The Grudge 2,Horror,2006
2201,0.318587,4600000,4.3.2.1,Romance,2010
9647,0.09996000000000001,0,The Hidden,Action,1987
7796,0.08081100000000001,0,How to Hook Up Your Home Theater,Animation,2007
1,28.419936,150000000,Mad Max: Fury Road,Action,2015
5710,0.292658,0,Tom and Jerry's Giant Adventure,Animation,2013
2216,0.28946900000000003,2500000,Lake Placid 3,Action,2010
1100,0.217415,0,Petals on the Wind,Drama,2014
1919,9.363643,160000000,Inception,Action,2010
3697,0.309008,0,"Guns, Girls and Gambling",Thriller,2011
10357,0.24680300000000002,0,King of the Hill,Drama,1993
2745,0.44392299999999996,48000000,Riding in Cars with Boys,Comedy,2001
9337,0.691822,16500000,My Girl,Comedy,1991
502,0.154161,0,Whitney,Romance,2015
3658,0.373356,0,What A Man,Romance,2011
1460,1.0180049999999998,22000000,The Informant!,Comedy,2009
3143,0.33511599999999997,20000000,My Best Friend's Girl,Comedy,2008
2662,1.406682,17000000,The Others,Thriller,2001
7552,0.49988999999999995,0,The Condemned,Action,2007
884,0.535291,0,Lizzie Borden Took An Ax,Drama,2014
2015,0.914278,80000000,Legend of the Guardians: The Owls of Ga'Hoole,Animation,2010
198,0.7141310000000001,0,Barbie in Princess Power,Family,2015
1001,0.30353800000000003,0,Flowers in the Attic,TV Movie,2014
8471,1.325627,40000000,A Time to Kill,Thriller,1996
4255,0.45308999999999994,0,The Getaway,Action,1994
3411,1.64314,80000000,Zookeeper,Family,2011
10143,1.136943,12000000,Spartacus,History,1960
9648,0.36762100000000003,2000000,The Brave Little Toaster,Adventure,1987
105,1.5100959999999999,23000000,The Wedding Ringer,Comedy,2015
6094,1.012186,15000000,The Color Purple,Drama,1985
6453,0.225647,0,The Triangle,Adventure,2005
5530,1.049952,16000000,The Colony,Science Fiction,2013
2345,0.13001600000000002,0,ProtÃ©ger et servir,Comedy,2010
10730,0.575,12000000,Battle of Britain,History,1969
5344,0.38756,0,Beverly Hills Ninja,Comedy,1997
9415,0.22055,48000000,Billy Bathgate,Crime,1991
9943,0.36394099999999996,0,Macbeth,History,1971
7956,0.187368,0,Breakin' 2: Electric Boogaloo,Music,1984
10694,0.484904,0,Ten Little Indians,Crime,1965
1783,0.216906,15000000,"Give 'em Hell, Malone",Thriller,2009
5811,0.27420700000000003,10000000,Force of Execution,Action,2013
10273,0.636582,30,Striking Distance,Thriller,1993
3880,0.060996,0,These Amazing Shadows,Documentary,2011
9527,0.31548200000000004,0,School Daze,Drama,1988
4871,0.201455,0,A Mother's Nightmare,Mystery,2012
10125,0.560343,0,Mysterious Island,Science Fiction,1961
9594,3.474728,18000000,Predator,Science Fiction,1987
6627,0.916551,70000000,Basic Instinct 2,Crime,2006
10269,0.657479,0,Son in Law,Drama,1993
6144,0.334805,0,Kiss of the Spider Woman,Drama,1985
8313,0.36799699999999996,23000000,Unlawful Entry,Thriller,1992
264,0.471393,0,Cartel Land,Drama,2015
633,10.739009,125000000,The Hunger Games: Mockingjay - Part 1,Thriller,2014
6161,0.229931,25000000,Return to Oz,Adventure,1985
9554,0.200403,15000000,Punchline,Drama,1988
4603,0.409718,20000000,Fire with Fire,Crime,2012
9480,0.597387,0,Spoorloos,Thriller,1988
338,0.354624,0,Turbo Kid,Adventure,2015
3206,0.659884,27000000,How to Lose Friends & Alienate People,Romance,2008
7583,0.436123,0,The Air I Breathe,Crime,2007
6768,0.360145,20000000,Man of the Year,Romance,2006
7459,0.9963290000000001,0,High School Musical 2,Family,2007
2706,0.6353770000000001,21150000,Crocodile Dundee in Los Angeles,Comedy,2001
1923,4.8405879999999994,250000000,Harry Potter and the Deathly Hallows: Part 1,Fantasy,2010
8915,0.492302,0,Tenebre,Mystery,1982
7029,0.976399,57000000,Thunderbirds,Family,2004
9771,0.41086999999999996,0,Il portiere di notte,Drama,1974
4013,0.5737359999999999,60000000,Reign of Fire,Fantasy,2002
5684,0.43343400000000004,0,A Case of You,Romance,2013
2620,0.10041,0,Johnny Tsunami,TV Movie,1999
4450,1.049943,17000000,The Woman in Black,Horror,2012
10766,0.591799,0,Paradise Alley,Drama,1978
7024,1.052176,105000000,The Chronicles of Riddick,Action,2004
6248,1.051177,15000000,Match Point,Drama,2005
3565,0.570634,4798235,The Awakening,Drama,2011
2976,0.780936,0,Management,Comedy,2008
10531,0.38562199999999996,0,Something Wild,Romance,1986
8688,1.0602120000000002,31000000,Frequency,Science Fiction,2000
8453,0.059877,1000000,The Prowler,Horror,1981
3426,1.401424,0,Page Eight,Thriller,2011
8961,0.36809400000000003,0,Diner,Drama,1982
9278,0.231985,0,An Innocent Man,Thriller,1989
10263,0.710505,28000000,Hocus Pocus,Fantasy,1993
698,2.160156,20000000,Inherent Vice,Crime,2014
6287,0.7195020000000001,55000000,Flightplan,Drama,2005
8996,1.175952,65000000,I Still Know What You Did Last Summer,Mystery,1998
5462,1.91745,175000000,47 Ronin,Fantasy,2013
8206,0.279794,0,The Addiction,Drama,1995
6123,0.500115,0,The Man with One Red Shoe,Action,1985
2849,0.148963,10000000,Bones,Action,2001
9576,0.138906,0,I'm Gonna Git You Sucka,Comedy,1988
2104,0.534678,0,The Whistleblower,Thriller,2010
4677,0.31077899999999997,0,After,Thriller,2012
10360,0.22561599999999998,0,Cronos,Thriller,1993
2729,0.5098779999999999,21000000,The Tailor of Panama,Thriller,2001
7088,0.575292,30000000,First Daughter,Family,2004
8084,1.441055,12000000,Clueless,Drama,1995
7429,1.368087,15000000,28 Weeks Later,Science Fiction,2007
2005,0.997641,75000000,Killers,Action,2010
8680,1.209516,90000000,Gone In Sixty Seconds,Action,2000
849,0.622166,0,What We Do in the Shadows,Comedy,2014
8708,0.770457,55000000,Shanghai Noon,Adventure,2000
3310,0.102845,0,Dear Zachary: A Letter to a Son About His Father,Crime,2008
6285,0.726858,35000000,Two for the Money,Thriller,2005
8775,0.33960799999999997,40000000,The Art of War,Adventure,2000
7030,0.9618469999999999,40000000,The Princess Diaries 2: Royal Engagement,Family,2004
10254,0.7874140000000001,35000000,Dennis the Menace,Family,1993
9343,0.649755,6500000,Boyz n the Hood,Crime,1991
5561,0.8736879999999999,13500000,La migliore offerta,Romance,2013
6771,0.357119,0,Hellboy Animated: Sword of Storms,Action,2006
10381,0.12898199999999999,2000000,Return of the Living Dead 3,Horror,1993
355,0.330484,0,Reversal,Thriller,2015
2930,1.22837,80000000,Bedtime Stories,Fantasy,2008
6423,0.287286,7500000,Man-Thing,Horror,2005
7514,0.59846,27500000,Rendition,Drama,2007
7218,0.164872,0,The Toolbox Murders,Mystery,2004
8455,0.254886,0,Prince of the City,Drama,1981
10402,1.022408,2500000,Bonnie and Clyde,Drama,1967
6832,0.326984,4000000,The History Boys,Drama,2006
2718,0.561179,80000000,Evolution,Action,2001
396,0.27858299999999997,0,Back in Time,History,2015
1227,0.130742,0,Sex Ed,Comedy,2014
10598,0.971417,0,Westworld,Drama,1973
4572,0.468765,0,Saints and Soldiers: Airborne Creed,Drama,2012
7203,0.19252,0,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo,Adventure,2004
7894,1.020675,40000000,Dune,Action,1984
4544,0.526637,0,Maximum Conviction,Thriller,2012
794,0.8701040000000001,16000000,The Homesman,Western,2014
5333,0.419759,0,Robinson Crusoe,Adventure,1997
2472,0.6403310000000001,40000000,The Talented Mr. Ripley,Crime,1999
8683,1.161107,26000000,"O Brother, Where Art Thou?",Comedy,2000
267,0.470124,0,Chi-Raq,Music,2015
7810,0.057897000000000004,10000000,Margot at the Wedding,Drama,2007
8187,0.33010500000000004,0,Children of the Corn III: Urban Harvest,Thriller,1995
8388,0.6157600000000001,1250000,Friday the 13th Part 2,Thriller,1981
10002,0.662154,0,Awakenings,Drama,1990
7271,0.881814,1800000,Conquest of the Planet of the Apes,Science Fiction,1972
4380,2.6231430000000002,17000000,Pitch Perfect,Music,2012
10515,0.515686,0,Pretty in Pink,Comedy,1986
7276,0.432033,3200000,Slaughterhouse-Five,Fantasy,1972
8599,0.32448899999999997,0,Black Sheep,Comedy,1996
8605,0.313033,42000000,The Mirror Has Two Faces,Romance,1996
4451,1.046157,39000000,Frankenweenie,Family,2012
8311,0.45287299999999997,0,Beyond The Law,Thriller,1992
8122,0.758379,0,Father of the Bride Part II,Comedy,1995
8136,0.602056,55000000,First Knight,Action,1995
1398,3.038063,130000000,Watchmen,Science Fiction,2009
1433,1.297769,18500000,The Invention of Lying,Romance,2009
3957,1.0644049999999998,84000000,Scooby-Doo,Mystery,2002
3286,0.135015,0,Jolene,Romance,2008
4538,0.5464829999999999,11500000,Universal Soldier: Day of Reckoning,Thriller,2012
3712,0.292536,0,Doomsday Prophecy,Science Fiction,2011
3479,0.954335,0,Honey 2,Comedy,2011
8603,0.314037,17000000,Carpool,Family,1996
306,0.399947,0,A Royal Night Out,Romance,2015
2078,0.6195510000000001,0,Sinners and Saints,Thriller,2010
9668,0.288138,0,Steel Dawn,Adventure,1987
9052,0.537708,0,A Knight in Camelot,Family,1998
1155,0.281505,0,In My Dreams,Drama,2014
4036,0.48231199999999996,30000000,Confessions of a Dangerous Mind,Comedy,2002
221,0.606113,0,Extinction,Science Fiction,2015
10682,0.133551,0,Deep End,Romance,1970
3156,0.31438,2000000,No Man's Land: The Rise of Reeker,Horror,2008
4242,0.544269,10000000,A Low Down Dirty Shame,Crime,1994
5852,0.22277600000000003,10,Hross Ã­ oss,Comedy,2013
4295,0.317848,0,Trapped in Paradise,Action,1994
7531,0.564132,4000000,Battle for Terra,Adventure,2007
1138,0.18545,0,An Honest Liar,Comedy,2014
8993,1.2424979999999999,50000000,The Negotiator,Adventure,1998
10099,0.095605,0,Puppet Master II,Horror,1990
2485,0.54872,0,Annie,Music,1999
4019,0.557277,30000000,About Schmidt,Drama,2002
7328,0.5807479999999999,8000000,Used Cars,Action,1980
2202,0.315527,4000000,Dirty Girl,Drama,2010
5884,0.194655,0,Free Ride,Drama,2013
6706,0.537204,0,Catch a Fire,Thriller,2006
2477,0.617279,80000000,Fantasia 2000,Family,1999
3670,0.3554,0,Adele - Live at the Royal Albert Hall,Music,2011
8074,2.216699,35000000,Species,Horror,1995
1696,0.32232,100000000,Dragonball Evolution,Action,2009
1481,0.8342,13000000,I Love You Phillip Morris,Comedy,2009
9463,1.0798860000000001,20000000,Cocktail,Drama,1988
70,2.29573,13000000,Eye in the Sky,Thriller,2015
6788,0.312609,13000000,The Astronaut Farmer,Comedy,2006
1453,1.075405,4500000,After.Life,Mystery,2009
4363,6.591277000000001,250000000,The Dark Knight Rises,Crime,2012
6836,0.254596,12000000,The Namesake,Drama,2006
6182,0.390167,0,Secret Admirer,Romance,1985
4559,0.493205,0,Hyde Park on Hudson,Comedy,2012
8528,0.566517,7000000,Flirting with Disaster,Comedy,1996
4558,0.49394399999999994,0,V/H/S,Horror,2012
8021,0.373977,0,Gorky Park,Drama,1983
2205,0.308417,0,Minions: Orientation Day,Animation,2010
9986,1.513223,22000000,Ghost,Fantasy,1990
560,0.097214,0,Digging Up the Marrow,Mystery,2015
4143,0.25098899999999996,0,Below,Horror,2002
10671,0.244412,0,Performance,Crime,1970
9599,1.503371,13000000,RoboCop,Thriller,1987
2490,0.508128,48000000,The Thomas Crown Affair,Comedy,1999
7635,0.32477,0,Flood,Foreign,2007
9694,0.184469,0,Less Than Zero,Drama,1987
2524,1.104937,24000000,Muppets from Space,Comedy,1999
8086,1.2760049999999998,50000000,Casper,Fantasy,1995
9073,0.423925,20000000,Playing by Heart,Drama,1998
9182,2.640852,35000000,Batman,Fantasy,1989
5027,0.712023,0,Batman: Mystery of the Batwoman,Fantasy,2003
4391,1.9746720000000002,7000000,Magic Mike,Comedy,2012
856,0.599079,36000000,Dolphin Tale 2,Drama,2014
10027,0.438396,47000000,Dick Tracy,Action,1990
10688,0.02076,0,There Was a Crooked Man...,Western,1970
3589,0.49518,4317946,Pina,Documentary,2011
4540,0.5438689999999999,5600000,Dracula 3D,Romance,2012
8413,0.299056,0,Garde Ã  vue,Drama,1981
3641,0.476179,0,Recoil,Action,2011
4961,2.491591,70000000,Big Fish,Drama,2003
3465,1.052549,0,A Cinderella Story: Once Upon a Song,Comedy,2011
4057,0.391625,0,Rollerball,Action,2002
4373,3.151021,42000000,21 Jump Street,Action,2012
5526,1.06549,44000000,The Host,Science Fiction,2013
3725,0.275946,25000000,Cat Run,Comedy,2011
8704,0.886238,82000000,The 6th Day,Action,2000
4992,1.204207,50000000,Shanghai Knights,Action,2003
39,3.227329,11000000,Brooklyn,Romance,2015
9231,0.438179,10000000,Dead Calm,Thriller,1989
9428,0.189644,0,Only the Lonely,Comedy,1991
132,1.25358,0,Shaun the Sheep Movie,Animation,2015
3215,0.239048,4000000,Oorlogswinter,History,2008
3124,0.35843800000000003,0,The Poker House,Drama,2008
8667,1.889388,48000000,Bedazzled,Fantasy,2000
5449,2.196946,61000000,2 Guns,Drama,2013
9611,1.011111,13000000,"Good Morning, Vietnam",War,1987
5141,0.10239,0,Harvie Krumpet,Comedy,2003
5514,1.134425,9000000,All Is Lost,Adventure,2013
5918,0.16608599999999998,0,Gerontophilia,Comedy,2013
2998,0.68078,25000000,Stop-Loss,Drama,2008
1635,0.39805100000000004,0,The Limits of Control,Drama,2009
6614,1.0389540000000002,40000000,The Wicker Man,Mystery,2006
4207,0.936924,0,It Could Happen to You,Romance,1994
3035,0.560837,0,Camp Rock,Family,2008
6873,0.188603,15000000,The Return,Thriller,2006
10396,0.014991999999999998,0,The Thief and the Cobbler,Family,1993
4804,0.16203,0,40 Days and Nights,Thriller,2012
6171,0.183801,0,To Live and Die in L.A.,Action,1985
6630,0.9128629999999999,0,Undisputed II: Last Man Standing,Thriller,2006
10,6.200282,245000000,Spectre,Adventure,2015
1727,0.2856,0,Mrs. Miracle,Fantasy,2009
1079,0.23236500000000002,0,De toutes nos forces,Drama,2014
660,3.5823150000000004,180000000,Maleficent,Fantasy,2014
4530,0.5807760000000001,6000000,The Words,Drama,2012
3793,0.10326800000000001,0,Wake Wood,Thriller,2011
6995,1.557067,0,Mulan II,Action,2004
8167,0.421018,0,A Kid in King Arthur's Court,Family,1995
2709,0.612923,53000000,Angel Eyes,Romance,2001
1612,0.426205,50000000,Street Fighter: The Legend of Chun-Li,Science Fiction,2009
770,0.9678459999999999,2000000,The Babadook,Drama,2014
4211,0.8484729999999999,14000000,New Nightmare,Horror,1994
9952,0.275523,1300000,Vanishing Point,Action,1971
2901,1.682909,35000000,What Happens in Vegas,Comedy,2008
7288,0.26058400000000004,3352254,The Getaway,Action,1972
7916,0.550313,15000000,The Last Starfighter,Science Fiction,1984
6560,3.145562,80000000,Ice Age: The Meltdown,Family,2006
2993,0.714882,18000000,RockNRolla,Action,2008
8057,0.136046,980385,BMX Bandits,Crime,1983
6314,0.600522,15000000,The Wedding Date,Romance,2005
6643,0.826011,160000000,Poseidon,Drama,2006
2732,0.49354799999999993,0,Down to Earth,Romance,2001
314,0.38340599999999997,0,Spring,Romance,2015
7777,0.11490999999999998,11000000,September Dawn,History,2007
5163,0.20739899999999997,20000000,Frank Herbert's Children of Dune,Fantasy,2003
4903,0.050524,12000000,Katy Perry: Part of Me,Documentary,2012
3111,0.388417,0,Prom Night,Horror,2008
3384,2.776061,90000000,The Girl with the Dragon Tattoo,Thriller,2011
8960,0.063324,0,Megaforce,Science Fiction,1982
8357,0.139537,0,Innocent Blood,Crime,1992
9156,0.640131,0,Little Voice,Comedy,1998
1853,0.11445799999999999,250000,Big Fan,Comedy,2009
5295,0.6853819999999999,30000000,Mimic,Fantasy,1997
9036,0.651772,90000000,Mighty Joe Young,Action,1998
8716,0.697146,80000000,Red Planet,Science Fiction,2000
7421,1.552842,130000000,4: Rise of the Silver Surfer,Adventure,2007
9422,0.20205399999999998,0,"He Said, She Said",Comedy,1991
6286,0.722961,2000000,Harsh Times,Action,2005
8140,0.5727949999999999,0,The Langoliers,Science Fiction,1995
7001,1.473411,31000000,Ella Enchanted,Family,2004
10460,0.198774,0,The Nutty Professor,Romance,1963
2898,1.841839,105000000,"10,000 BC",Drama,2008
7532,0.5514060000000001,20000000,The Nanny Diaries,Drama,2007
6330,0.527458,0,The Batman vs Dracula,Animation,2005
10635,0.17533900000000002,0,The Offence,Crime,1973
447,0.355707,0,Last Cab to Darwin,Drama,2015
9854,0.613969,0,Hatari!,Comedy,1962
5802,0.210216,0,Kill for Me,Thriller,2013
8448,0.06954400000000001,0,Gregory's Girl,Comedy,1981
2082,0.608691,0,All Good Things,Crime,2010
8018,0.419263,350000,Valley Girl,Comedy,1983
10727,0.859806,3600000,Midnight Cowboy,Drama,1969
5597,0.71023,0,Coherence,Thriller,2013
1478,0.850476,40000000,Whiteout,Crime,2009
8609,0.301638,0,Darkman III: Die Darkman Die,Thriller,1996
5341,0.362661,35000000,For Richer or Poorer,Comedy,1997
7575,0.45571999999999996,0,Chapter 27,Drama,2007
3431,1.301204,0,Arthur Christmas,Comedy,2011
1804,0.187796,0,Mega Shark vs Giant Octopus,Science Fiction,2009
3676,0.351234,1150000,Don't Let Him In,Foreign,2011
6778,0.340571,0,Happily N'Ever After,Family,2006
3240,0.204746,2500000,Little Ashes,Drama,2008
1700,0.317799,5000000,Hardwired,Action,2009
6466,0.197571,0,Bob the Butler,Comedy,2005
10684,0.09215,25000000,Waterloo,Action,1970
9917,0.068176,0,Robin and the 7 Hoods,Comedy,1964
212,0.654335,0,Knight of Cups,Drama,2015
1256,0.07628,0,Banksy Does New York,Documentary,2014
5454,2.063266,70000000,Olympus Has Fallen,Action,2013
6150,0.30898200000000003,945000,Loose Screws,Comedy,1985
10001,0.731244,0,Look Who's Talking Too,Comedy,1990
7528,0.569416,10000000,In the Land of Women,Drama,2007
6843,0.245865,0,Alien Autopsy,Comedy,2006
708,1.8947060000000002,145000000,Mr. Peabody & Sherman,Adventure,2014
1357,0.31235799999999997,3000000,The Hobbit,Adventure,1977
8769,0.372923,35000000,Bounce,Drama,2000
10648,1.9369619999999999,4000000,The Aristocats,Comedy,1970
9105,0.301614,0,The Rugrats Movie,Family,1998
9343,0.649755,6500000,Boyz n the Hood,Drama,1991
10826,0.4189,0,A Man for All Seasons,Drama,1966
8061,0.089401,425000,The House on Sorority Row,Horror,1983
2577,0.212029,24000000,Play It to the Bone,Drama,1999
4456,0.988109,3730500,The Sweeney,Crime,2012
5641,0.547299,0,Minions: Training Wheels,Comedy,2013
1955,1.624483,80000000,The Book of Eli,Science Fiction,2010
4025,0.53098,30000000,The Quiet American,Action,2002
1612,0.426205,50000000,Street Fighter: The Legend of Chun-Li,Adventure,2009
9829,0.28936300000000004,0,The Adventure of Sherlock Holmes' Smarter Brother,Comedy,1975
6621,0.956715,0,The Pink Panther,Action,2006
5485,1.41459,50000000,Escape Plan,Action,2013
2003,1.004446,20000000,Vampires Suck,Horror,2010
4411,1.588457,260000000,John Carter,Fantasy,2012
4077,0.462287,12000000,Crossroads,Comedy,2002
10021,0.48016899999999996,11000000,Cry-Baby,Comedy,1990
672,3.007018,132000000,Penguins of Madagascar,Comedy,2014
2070,0.642315,0,Greenberg,Drama,2010
4481,0.7778689999999999,30000000,Hope Springs,Drama,2012
8095,1.1151520000000001,0,A Close Shave,Family,1995
10077,0.07848200000000001,49000000,The Adventures of Ford Fairlane,Mystery,1990
10360,0.22561599999999998,0,Cronos,Horror,1993
6140,0.184013,26000000,Silverado,Crime,1985
9691,0.18825799999999998,19000000,River's Edge,Crime,1987
4254,0.45960200000000007,0,Angels in the Outfield,Family,1994
7718,0.203044,1000000,Taxi to the Dark Side,Documentary,2007
8359,0.144296,0,Sidekicks,Adventure,1992
6190,5.939927,150000000,Harry Potter and the Goblet of Fire,Family,2005
