original_title,title_length,production_companies
Ghosts of Mars,14, Animationwerks
Sweeney Todd: The Demon Barber of Fleet Street,46, Parkes+MacDonald Image Nation
Men in Black 3,14, Parkes/MacDonald Productions
Toy Story 3,11, Pixar Animation Studios
Mad Max: Fury Road,18,Village Roadshow Pictures
Carrie,6, Misher Films
Just My Luck,12,Regency Enterprises
X2,2,Twentieth Century Fox Film Corporation
Skyline,7, Relativity Media
Dolphin Tale,12, Arc Productions
30 Days of Night,16, Dark Horse Entertainment
Fantastic Four,14, Marv Films
Secretariat,11,Walt Disney Pictures
The Amazing Spider-Man 2,24, Matt Tolmach Productions
The Matrix Reloaded,19, Heineken Branded Entertainment
Crash,5, Yari Film Group
Child 44,8, Scott Free Productions
Jeepers Creepers 2,18,United Artists
Leap Year,9, BenderSpink
House of 1000 Corpses,21,Universal Pictures
Disturbia,9, Montecito Picture Company
The Princess and the Frog,25, Walt Disney Animation Studios
Marie Antoinette,16,American Zoetrope
Quarantine,10, Screen Gems
White Chicks,12, Gone North Productions
Disconnect,10, Exclusive Media Group
Aliens in the Attic,19, Regency Enterprises
No Reservations,15, Castle Rock Entertainment
Almost Famous,13, DreamWorks Pictures
The Internship,14, 21 Laps Entertainment
The Sentinel,12,Twentieth Century Fox Film Corporation
The Forgotten,13, Jinks/Cohen Company
The Lone Ranger,15, Infinitum Nihil
Brooklyn's Finest,17, Langley Productions
Death at a Funeral,18, Screen Gems
Dungeons & Dragons,18,New Line Cinema
Righteous Kill,14, Nu-Image Films
Harold & Kumar Escape from Guantanamo Bay,41,New Line Cinema
The Cat's Meow,14, Dan Films
Mr. Nobody,10,Pan EuropÃ©enne Production
Gone Baby Gone,14, The Ladd Company
Let Me In,9, Exclusive Media Group
Focus,5, Zaftig Films
S.W.A.T.,8, Columbia Pictures Corporation
Empire State,12, Emmett/Furla Films
Cloudy with a Chance of Meatballs 2,35,Columbia Pictures
Into the Blue,13, Mandalay Pictures
Attack the Block,16, Studio Canal
Sicko,5,The Weinstein Company
"I, Robot",8,Twentieth Century Fox Film Corporation
The Bad Lieutenant: Port of Call - New Orleans,46, Nu Image Films
The Lake House,14, Vertigo Entertainment
Funny People,12, Relativity Media
The Ghost Writer,16,Studio Babelsberg
My Blueberry Nights,19,Block 2 Pictures
The Chronicles of Narnia: Prince Caspian,40, Ozumi Films
Fantastic Four,14,Twentieth Century Fox Film Corporation
Tower Heist,11, Image Entertainment
Escape Plan,11, Envision Entertainment
Two Weeks Notice,16,Village Roadshow Pictures
Brokeback Mountain,18,River Road Entertainment
Deception,9,Rifkin-Eberts
Banlieue 13,11,Canal Plus
The Fault in Our Stars,22, Temple Hill Entertainment
X2,2, Bad Hat Harry Productions
Tammy,5,New Line Cinema
North Country,13, Participant Media
Click,5,Original Film
New in Town,11, The Safran Company
Flight of the Phoenix,21, Optional Pictures
12 Years a Slave,16,Plan B Entertainment
Cinderella Man,14, Touchstone Pictures
Gladiator,9, Mill Film
Charlie's Angels,16,Columbia Pictures
The Girl with the Dragon Tattoo,31,Columbia Pictures
Post Grad,9, Fox Atomic
Clockstoppers,13, Valhalla Motion Pictures
Sex Tape,8, LStar Capital
The Cave,8, City Productions
Antwone Fisher,14,Fox Searchlight
High Crimes,11, Epsilon Motion Pictures
Piranha 3DD,11,Dimension Films
Evolution,9, The
The Boy in the Striped Pyjamas,30,Miramax Films
The Longest Yard,16, MTV Films
The Four Feathers,17, Jaffilms Inc.
Sin City,8, Miramax
Cloudy with a Chance of Meatballs,33,Columbia Pictures
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",59, The
Paul Blart: Mall Cop,20, Happy Madison Productions
Suite FranÃ§aise,16, Alliance Films
Justin Bieber: Never Say Never,30, Scooter Braun Films
Beastly,7,CBS Films
Mortdecai,9,Lionsgate
Obsessed,8,Sony Pictures
Safe House,10, Bluegrass Films
We Own the Night,16,Columbia Pictures
The Scorpion King,17, Kalima Productions GmbH & Co. KG
Predestination,14, Screen Queensland
Up in the Air,13,Paramount Pictures
Stolen,6,Saturn Films
Sex and the City 2,18, Home Box Office (HBO)
The Water Horse,15,Revolution Studios
The Cave,8, Cineblue Internationale Filmproduktionsgesellschaft
Alfie,5,Paramount Pictures
The Way Back,12, Imagenation Abu Dhabi FZ
Quills,6, Walrus & Associates
RoboCop,7, Metro-Goldwyn-Mayer (MGM)
Edge of Tomorrow,16,Village Roadshow Pictures
San Andreas,11, Warner Bros.
Panic Room,10, Indelible Productions
Valkyrie,8,United Artists
Ted,3, Media Rights Capital
Catwoman,8, Maple Shade Films
Love Happens,12,Universal Pictures
The Assassination of Jesse James by the Coward Robert Ford,58, Warner Bros.
Prometheus,10, Scott Free Productions
The Weather Man,15, Escape Artists
Fantastic Four,14, Marvel Enterprises
Shrek,5,DreamWorks SKG
Lara Croft: Tomb Raider,23, Lawrence Gordon Productions
The Town,8, Thunder Road Pictures
Jumping the Broom,17, Stage 6 Films
Taking Lives,12, Atmosphere Entertainment MM
Alice in Wonderland,19, Roth Films
Street Kings,12,Fox Searchlight Pictures
The Hangover Part II,20, Living Films
Frida,5,Miramax Films
The Bucket List,15, Two Ton Films
Annie,5, Overbrook Entertainment
The Bourne Legacy,17,Universal Pictures
John Carter,11,Walt Disney Pictures
Vicky Cristina Barcelona,24, Antena 3 TelevisiÃ³n
High Crimes,11,Twentieth Century Fox Film Corporation
V for Vendetta,14, DC Comics
Troy,4, Nimar Studios
A Nightmare on Elm Street,25, Platinum Dunes
The Machinist,13, Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)
Perfume: The Story of a Murderer,32, Nouvelles Ã‰ditions de Films (NEF)
Angels & Demons,15, Skylark Productions
Flight of the Phoenix,21, Davis Entertainment
The X Files: I Want to Believe,30, Crying Box Productions
Life of Pi,10, Dune Entertainment
Crocodile Dundee in Los Angeles,31, Vision View Entertainment
The Mist,8,Darkwoods Productions
Finding Nemo,12, Disney Enterprises
Reindeer Games,14,Dimension Films
The Golden Compass,18, Ingenious Film Partners
The Dressmaker,14, Film Art Media
Upside Down,11, France 2 CinÃ©ma
John Q,6,New Line Cinema
The Island,10, Parkes/MacDonald Productions
The Monuments Men,17,Columbia Pictures
Shutter Island,14, Phoenix Pictures
Snow White and the Huntsman,27, Roth Films
A Scanner Darkly,16, Detour Filmproduction
Creed,5,New Line Cinema
Rocky Balboa,12, Metro-Goldwyn-Mayer (MGM)
TMNT,4, Mirage Studios
The Family,10,Canal Plus
Smokin' Aces,12, Scion Films
Broken Flowers,14, Five Roses
The Wedding Planner,19, Intermedia Films
The X Files: I Want to Believe,30, Dune Entertainment III
Four Brothers,13, Di Bonaventura Pictures
Freedom Writers,15, Jersey Films
Along Came Polly,16,Universal Pictures
Herbie Fully Loaded,19,Walt Disney Pictures
Slackers,8, Screen Gems
Agent Cody Banks 2: Destination London,38, Dylan Sellers Productions
Gnomeo & Juliet,15,Starz Animation
Sydney White,12,Morgan Creek Productions
Final Destination 2,19,New Line Cinema
No Country for Old Men,22, Mike Zoss Productions
Seven Pounds,12, Overbrook Entertainment
Are We There Yet?,17, Cube Vision
Elf,3, Gold/Miller Productions
A Mighty Heart,14, Paramount Vantage
The Village,11,Scott Rudin Productions
The Grudge,10, Colombia Pictures
Furious 7,9, Dentsu
"Yours, Mine & Ours",18, Columbia Pictures Corporation
How to Train Your Dragon 2,26, Mad Hatter Entertainment
Resident Evil: Apocalypse,25, Constantin Film Ltd.
Furious 7,9, Media Rights Capital
Basic,5,Intermedia Films
Hercules,8,Paramount Pictures
Hansel & Gretel: Witch Hunters,30, MTV Films
Mr. & Mrs. Smith,16, Summit Entertainment
Around the World in 80 Days,27, Mostow/Lieberman Productions
Gone Baby Gone,14,Miramax Films
Ã†on Flux,9, Valhalla Motion Pictures
"Big Mommas: Like Father, Like Son",33, Runteldat Entertainment
Sabotage,8, Albert S. Ruddy Productions
Taxi,4, Robert Simonds Productions
La migliore offerta,19, Regione Lazio
Broken City,11, Inferno International
Get Smart,9, Mad Chance
The Sorcerer's Apprentice,25, Junction Entertainment
Monte Carlo,11, Fox 2000 Pictures
Perfume: The Story of a Murderer,32, Rising Star
"I, Robot",8, Overbrook Entertainment
Oldboy,6, Good Universe
No Escape,9,Bold Films
The Punisher,12, Valhalla Motion Pictures
Austin Powers in Goldmember,27, Gratitude International
Miss Potter,11,BBC Films
Bullet to the Head,18, After Dark Films
U-571,5, Canal Plus
Inside Out,10, Pixar Animation Studios
A Dangerous Method,18, The Movie Network
xXx: State of the Union,23,Original Film
The Amityville Horror,21, Metro-Goldwyn-Mayer (MGM)
Fred Claus,10, Jessie Nelson Productions
The Twilight Saga: New Moon,27, Maverick Films
White Noise,11,Universal Pictures
Club Dread,10,Fox Searchlight Pictures
Thank You for Smoking,21,Fox Searchlight Pictures
This Must Be the Place,22, Lucky Red
One Day,7,Film 4
Date Movie,10, Epsilon Motion Pictures
Thank You for Smoking,21, Room 9 Entertainment
Crimson Peak,12,Legendary Pictures
Winter's Tale,13, Weed Road Pictures
Spring Breakers,15, Muse Productions
21 Grams,8, Mediana Productions Filmgesellschaft
Anger Management,16, Revolution Studios
Nanny McPhee,12, Three Strange Angels
Swordfish,9, Silver Pictures
The Last Witch Hunter,21, One Race Films
American Wedding,16, LivePlanet
United 93,9, Sidney Kimmel Entertainment
National Treasure: Book of Secrets,34,Jerry Bruckheimer Films
Taken 2,7, EuropaCorp
The Queen,9, Granada Film Productions
Percy Jackson & the Olympians: The Lightning Thief,50, Fox 2000 Pictures
Looper,6, FilmDistrict
Young Adam,10,Recorded Picture Company (RPC)
"Me, Myself & Irene",18,Twentieth Century Fox Film Corporation
Lucy,4, TF1 Films Production
The Brothers Grimm,18, Atlas Entertainment
"10,000 BC",9, The Department of Trade and Industry of South Africa
Fury,4, Huayi Brothers Media
We Were Soldiers,16, Wheelhouse Entertainment
Leap Year,9, Octagon Films
Connie and Carla,16,Universal Pictures
Runner Runner,13, Appian Way
Tooth Fairy,11, Twentieth Century Fox
The Words,9,Serenade Films
Self/less,9,Endgame Entertainment
EuroTrip,8, Blue Sea Productions
Hachi: A Dog's Tale,19, Scion Films
The Eagle,9, Twins Financing
Big Trouble,11,Touchstone Pictures
Land of the Dead,16, Atmosphere Entertainment MM
Miss Congeniality,17, Castle Rock Entertainment
The Mummy: Tomb of the Dragon Emperor,37, Sommers Company
Coyote Ugly,11,Jerry Bruckheimer Films
Law Abiding Citizen,19, The
Lara Croft Tomb Raider: The Cradle of Life,42, Mutual Film Company
17 Again,8, Offspring Entertainment
The Jacket,10, Mandalay Pictures
Vicky Cristina Barcelona,24, TelevisiÃ³ de Catalunya (TV3)
Meet Dave,9, Deep River Productions
Around the World in 80 Days,27, 80 Days Productions
Prom,4,Walt Disney Pictures
The Hunger Games: Mockingjay - Part 2,37,Studio Babelsberg
Bandslam,8,Summit Entertainment
The SpongeBob SquarePants Movie,31, Paramount Animation
Seeking Justice,15, Aura Film Partnership
There Will Be Blood,19, Paramount Vantage
21 Jump Street,14, Relativity Media
Open Range,10, Touchstone Pictures
American Sniper,15, Malpaso Productions
The Amityville Horror,21, Radar Pictures
9,1, Relativity Media
Looper,6,Endgame Entertainment
The Back-Up Plan,16,Escape Artists
Finding Forrester,17, Finding Forrester Productions
Post Grad,9,Dune Entertainment
W.,2, Global Entertainment Group
Terminator 3: Rise of the Machines,34, Warner Bros.
Akeelah and the Bee,19, Cinema Gypsy Productions
Hancock,7, Weed Road Pictures
Dead Silence,12, Twisted Pictures
Dungeons & Dragons,18, Sweetpea Entertainment
Oculus,6, Blumhouse Productions
Chloe,5, The
Becoming Jane,13, Bueprint Pictures
Need for Speed,14, Bandito Brothers
Killer Joe,10, ANA Media
Hansel & Gretel: Witch Hunters,30, Gary Sanchez Productions
Man on Fire,11,Regency Enterprises
The Danish Girl,15, Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique
License to Wed,14, Phoenix Pictures
Life as We Know It,18, Village Roadshow Pictures Asia
Jack and Jill,13, Broken Road Productions
The Lady in the Van,19, TriStar Productions
Becoming Jane,13, 2 Entertain
Alexander,9, Intermedia Films
Tenacious D in The Pick of Destiny,34,Red Hour Films
Failure to Launch,17, Failure to Launch Productions
Planes: Fire & Rescue,21, Prana Studios
The Patriot,11, Columbia Pictures Corporation
What's Your Number?,19, Contrafilm
The Pursuit of Happyness,24, Escape Artists
Case 39,7, Misher Films
The Animal,10,Revolution Studios
Constantine,11, Lonely Film Productions GmbH & Co. KG.
A Most Violent Year,19,Participant Media
Life of Pi,10,Ingenious Film Partners
Rush,4,Revolution Films
Click,5, Revolution Studios
Inglourious Basterds,20, A Band Apart
Black Swan,10, Protozoa Pictures
Moms' Night Out,15, FourBoys Entertainment
The Big Short,13, Regency Enterprises
Step Brothers,13, Mosaic Media Group
The Dukes of Hazzard,20, Gerber Pictures
The Fountain,12, Protozoa Pictures
Bad Santa,9, Dimension Films (US version)
The Wedding Planner,19, Prufrock Pictures
Inglourious Basterds,20,Universal Pictures
Charlie Wilson's War,20, Playtone Production
The Spirit,10, Media Magik Entertainment
Final Destination 5,19, Parallel Zide
Don't Say a Word,16,20th Century Fox
Finding Forrester,17, Columbia Pictures Corporation
Blade: Trinity,14,New Line Cinema
Daredevil,9, Regency Enterprises
The Curious Case of Benjamin Button,35,Paramount Pictures
16 Blocks,9,Donners' Company
Zookeeper,9, Metro-Goldwyn-Mayer (MGM)
Contagion,9, Warner Bros.
Michael Clayton,15, Section Eight Productions
Confessions of a Teenage Drama Queen,36,Walt Disney Pictures
Star Wars: The Force Awakens,28, Bad Robot
Quills,6, Industry Entertainment
Hustle & Flow,13,MTV Films
Pride & Prejudice,17, Focus Features
The Kingdom,11, MDBF Zweite Filmgesellschaft
Bandits,7, Metro-Goldwyn-Mayer (MGM)
Dr. Dolittle 2,14,Twentieth Century Fox Film Corporation
Riddick,7, Riddick Canada Productions
Jeepers Creepers 2,18, Jeepers Creepers II
I Now Pronounce You Chuck & Larry,33, Happy Madison Productions
The Young Victoria,18,GK Films
Mission: Impossible II,22,Paramount Pictures
The Queen,9,BIM Distribuzione
The Holiday,11,Columbia Pictures
The Wrestler,12, Protozoa Pictures
The Wolverine,13, Bad Hat Harry Productions
The Last King of Scotland,25, Cowboy Films
Transcendence,13, Syncopy
Killer Joe,10, Picture Perfect (I)
Cosmopolis,10, Prospero Pictures
Spotlight,9,Participant Media
The Social Network,18,Columbia Pictures
The Host,8,Nick Wechsler Productions
Paul,4, Working Title Films
American Sniper,15, Mad Chance Productions
Death Race,10,Universal Pictures
"Crazy, Stupid, Love.",20,Warner Bros.
No Escape,9, Living Films
The Lake House,14,Village Roadshow Pictures
The Frozen Ground,17,Grindstone Entertainment Group
The Day the Earth Stood Still,29, 3 Arts Entertainment
"10,000 BC",9, Legendary Pictures
Training Day,12, WV Films II
Juno,4, Mandate Pictures
The Animal,10, Happy Madison Productions
Killing Them Softly,19, Inferno Entertainment
Racing Stripes,14,Alcon Entertainment
Blood Diamond,13, Warner Bros.
Edge of Tomorrow,16, 3 Arts Entertainment
Beauty Shop,11,Metro-Goldwyn-Mayer (MGM)
Friday the 13th,15,New Line Cinema
The Next Three Days,19,Lionsgate
Tangled,7,Walt Disney Pictures
Cowboys & Aliens,16, Reliance Entertainment
Harry Potter and the Deathly Hallows: Part 1,44, Heyday Films
Legend,6, Anton Capital Entertainment (ACE)
Underworld,10, Underworld Produktions GmbH
The Night Before,16,Sony Pictures
Elektra,7, Marvel Enterprises
Fever Pitch,11, Alan Greenspan Productions
The Company Men,15, Battle Mountain Films
The Interpreter,15,Universal Pictures
Land of the Lost,16,Universal Pictures
Centurion,9,PathÃ© Pictures International
A Mighty Heart,14, Revolution Films
Insomnia,8,Section Eight
Why Did I Get Married Too?,26, The Tyler Perry Company
Evolution,9, Columbia Pictures Corporation
Killing Them Softly,19, 1984 Private Defense Contractors
Assault on Precinct 13,22, Liaison Films
The Fountain,12, Muse Entertainment Enterprises
Punisher: War Zone,18, Valhalla Motion Pictures
The SpongeBob SquarePants Movie,31,Paramount Pictures
Speed Racer,11,Village Roadshow Pictures
Vampires Suck,13, Regency Enterprises
Transformers: Revenge of the Fallen,35, DreamWorks SKG
Master and Commander: The Far Side of the World,47, Samuel Goldwyn Films
Knowing,7, Goldcrest Pictures
Death at a Funeral,18,Parabolic Pictures
Ghosts of the Abyss,19,Walt Disney Pictures
Swimming Pool,13, FOZ
The House Bunny,15, Relativity Media
2012,4, The Mark Gordon Company
Dinner for Schmucks,19, DreamWorks SKG
Rules of Engagement,19, Seven Arts Pictures
Four Christmases,16, Spyglass Entertainment
Skyline,7,Rogue Pictures
Hercules,8, Metro-Goldwyn-Mayer (MGM)
Moonrise Kingdom,16, Moonrise
This Is 40,10,Apatow Productions
It's Complicated,16, Scott Rudin Productions
King Arthur,11, Green Hills Productions
Dan in Real Life,16,Touchstone Pictures
The Eye,7, VN Productions
Step Up,7, Offspring Entertainment
Sylvia,6,Focus Films
Final Destination 3,19, Matinee Pictures
The Martian,11, TSG Entertainment
The Lord of the Rings: The Two Towers,37, The Saul Zaentz Company
State of Play,13,Universal Pictures
The Darkest Hour,16,Summit Entertainment
The Bourne Identity,19, The
Whisper,7, H2F Entertainment
Devil,5, Relativity Media
30 Days of Night,16, Ghost House Pictures
Drag Me to Hell,15, Ghost House Pictures
Harry Potter and the Deathly Hallows: Part 1,44,Warner Bros.
50 First Dates,14, Happy Madison Productions
Get Rich or Die Tryin',22, MTV Films
Unleashed,9, TF1 Films Production
Night at the Museum: Battle of the Smithsonian,46, Dune Entertainment
Aloha,5, Regency Enterprises
Finding Neverland,17, Film Colony
Resident Evil: Apocalypse,25,Impact Pictures
Resident Evil: Extinction,25, Resident Evil Productions
A Serious Man,13,Mike Zoss Productions
Crocodile Dundee in Los Angeles,31,Bungalow Productions
The Cold Light of Day,21, Galavis Film
The Heat,8, Big Screen Productions
Journey to the Center of the Earth,34, Walden Media
The Transporter Refueled,24,EuropaCorp
Behind Enemy Lines,18,Twentieth Century Fox Film Corporation
Sorority Row,12,Summit Entertainment
(500) Days of Summer,20, Dune Entertainment III
Cloudy with a Chance of Meatballs 2,35, Sony
Big Eyes,8,The Weinstein Company
The Butterfly Effect,20,New Line Cinema
Ocean's Thirteen,16, Section Eight
Step Up,7,Summit Entertainment
The Musketeer,13, The
Identity Thief,14, Aggregate Films
Cloudy with a Chance of Meatballs,33, Sony Pictures Animation
Step Up 2: The Streets,22, Touchstone Pictures
Ouija,5,Universal Pictures
The Adventures of Rocky & Bullwinkle,36,Universal Pictures
The Twilight Saga: Breaking Dawn - Part 2,41,Summit Entertainment
The Wolf of Wall Street,23, Appian Way
Cirque du Freak: The Vampire's Assistant,40,Universal Pictures
The Reaping,11, Eyetronics
The Good German,15, Sunset Gower Studios
Red Riding Hood,15, Random Films
Elizabeth: The Golden Age,25, StudioCanal
Paranormal Activity 3,21, Blumhouse Productions
The Dukes of Hazzard,20,Village Roadshow Pictures
American Gangster,17, Universal Pictures
The Prince,10,Grindstone Entertainment Group
Robin Hood,10, Relativity Media
Room,4, Duperele Films
A Walk to Remember,18,Pandora Pictures
Looney Tunes: Back in Action,28,Lonely Film Productions GmbH & Co. KG.
The Hangover,12, Warner Bros.
Run Fatboy Run,14,Entertainment Films
Meet Dave,9, Regency Enterprises
The Incredible Hulk,19, MVL Incredible Productions
House of the Dead,17, Herold Productions
Victor Frankenstein,19, Moving Picture Company (MPC)
Super 8,7, K/O Camera Toys
Hall Pass,9,New Line Cinema
Trespass,8, Millennium Films
Shutter Island,14,Paramount Pictures
The Possession,14,Ghost House Pictures
Legally Blonde,14, Metro-Goldwyn-Mayer (MGM)
Hancock,7, Overbrook Entertainment
Stuck on You,12, Conundrum Entertainment
District 9,10, Block / Hanson
Bridget Jones: The Edge of Reason,33,Miramax Films
A Most Violent Year,19, FilmNation Entertainment
The Tourist,11, GK Films
Jem and the Holograms,21, Hasbro Studios
Enchanted,9,Walt Disney Pictures
We Bought a Zoo,15, Dune Entertainment
Land of the Lost,16, Relativity Media
Eight Below,11, Mandeville Films
The Lovely Bones,16, Key Creatives
The Bourne Legacy,17, The
Diana,5, Le Pacte
Sherlock Holmes,15, Warner Bros.
Zoolander,9, Village Roadshow Pictures
Eastern Promises,16, TÃ©lÃ©film Canada
X-Men: First Class,18,Ingenious Film Partners
Orphan,6, Studio Canal
Fast & Furious 6,16, One Race Productions
Epic Movie,10,Twentieth Century Fox Film Corporation
Room,4,Element Pictures
The Sitter,10,Twentieth Century Fox Film Corporation
Pacific Rim,11, Disney Double Dare You (DDY)
The Ladies Man,14,SNL Studios
Transformers,12, Di Bonaventura Pictures
Righteous Kill,14, Emmett/Furla Films
Thirteen Days,13,New Line Cinema
DodgeBall: A True Underdog Story,32, Mediastream Vierte Film GmbH & Co. Vermarktungs KG
National Lampoonâ€™s Van Wilder,31, Artisan Entertainment
Saw III,7, Evolution Entertainment
Ghosts of Mars,14,Screen Gems
Jack Reacher,12, TC Productions
Dracula Untold,14,Universal Pictures
Promised Land,13,Participant Media
This Is the End,15, Sony Pictures Entertainment (SPE)
Red Eye,7,DreamWorks SKG
The Hundred-Foot Journey,24, Reliance Entertainment
New in Town,11, Edmonds Entertainment Group (EEG)
The Day After Tomorrow,22, Mel's Cite du Cinema
"I, Robot",8, Laurence Mark Productions
House of Wax,12, Dark Castle Entertainment
Wanderlust,10,Relativity Media
Collateral Damage,17, Warner Bros.
Transformers: Dark of the Moon,30, Di Bonaventura Pictures
Out of the Furnace,18, Relativity Media
Arbitrage,9,Lionsgate
"Tomorrow, When the War Began",28,Omnilab Media
Black Swan,10,Fox Searchlight Pictures
The Water Diviner,17, RatPac Entertainment
The Book of Eli,15, Silver Pictures
Dumb and Dumber To,18, Conundrum Entertainment
Mama,4, Toma 78
The Little Prince,17, Zippcast Films
Big Momma's House,17,Twentieth Century Fox Film Corporation
Arthur,6,Warner Bros.
Jem and the Holograms,21,Universal Pictures
About Last Night,16,Screen Gems
Lord of War,11, Rising Star
Doom,4, Stillking Films
U-571,5, Dino De Laurentiis Company
Van Helsing,11,Universal Pictures
Eat Pray Love,13,Columbia Pictures
Queen of the Damned,19, Material
Whisper,7, Gold Circle Films
Inherent Vice,13, Warner Bros.
It's Complicated,16, Waverly Films
Seeking Justice,15, Fierce Entertainment
Meet Dave,9, Guy Walks into a Bar Productions
Annabelle,9,New Line Cinema
Collateral,10, Parkes/MacDonald Productions
The Spy Next Door,17,Robert Simonds Productions
Contraband,10, Relativity Media
Nanny McPhee,12, Metro-Goldwyn-Mayer (MGM)
Mr. Deeds,9, Happy Madison Productions
The Lone Ranger,15,Walt Disney Pictures
Corky Romano,12,Robert Simonds Productions
Taken,5, Canal+
Law Abiding Citizen,19, Evil Twins
Daddy's Home,12,Paramount Pictures
Seabiscuit,10,Universal Pictures
I Am Legend,11,Village Roadshow Pictures
Child 44,8,Summit Entertainment
Becoming Jane,13,Ecosse Films
The Bling Ring,14, A24
The Purge: Anarchy,18, Why Not Productions
Oculus,6, WWE Studios
27 Dresses,10, Fox 2000 Pictures
Suffragette,11, PathÃ©
Machete Kills,13, Demarest Films
Eragon,6, Twentieth Century Fox Film Corporation
Everest,7, Free State Pictures
Tristan & Isolde,16, Epsilon Motion Pictures
Halloween: Resurrection,23,Dimension Films
Training Day,12, Warner Bros.
Veronica Mars,13, Rob Thomas Productions
Just My Luck,12, New Regency Pictures
Everything Must Go,18,Birdsong Pictures
Everest,7, Walden Media
Poltergeist,11,Ghost House Pictures
The Ugly Truth,14, Relativity Media
St. Vincent,11, Crescendo Productions
Date Night,10, 21 Laps Entertainment
Elysium,7, Sony Pictures Entertainment (SPE)
New in Town,11,Lionsgate
Blood Ties,10, Canal+
A Beautiful Mind,16, Universal Pictures
Carnage,7, Canal+
Runner Runner,13, Double Feature Films
Wanderlust,10, Apatow Productions
Invictus,8, Malpaso Productions
Paranormal Activity 3,21,Paramount Pictures
He's Just Not That Into You,27, Flower Films (II)
Captain America: The First Avenger,34,Marvel Studios
Poseidon,8, Irwin Allen Productions
World War Z,11, Skydance Productions
Muppets Most Wanted,19, Disney
Old School,10,DreamWorks SKG
Ghost Rider,11,Columbia Pictures Corporation
You Don't Mess With the Zohan,29,Columbia Pictures
Mortdecai,9, Mad Chance
National Treasure,17, Saturn Films
Planes: Fire & Rescue,21,Walt Disney Pictures
Save the Last Dance,19,MTV Films
Surrogates,10, Top Shelf Productions
Spy Kids 3-D: Game Over,23,Dimension Films
"10,000 BC",9, Warner Bros.
Young Adult,11,Paramount Pictures
Surf's Up,9,Sony Pictures Animation
17 Again,8,New Line Cinema
Mama,4, De Milo
Wall Street: Money Never Sleeps,31,Twentieth Century Fox Film Corporation
Spider-Man 3,12, Marvel Enterprises
The Expendables 3,17, LionsGate
Bridget Jones's Diary,21, Studio Canal
The Ugly Truth,14,Lakeshore Entertainment
Hereafter,9, Malpaso Productions
Intolerable Cruelty,19, Mike Zoss Productions
Red Planet,10,Village Roadshow Pictures
Me and Orson Welles,19, Freestyle Releasing
Nacho Libre,11, Nickelodeon Movies
Collateral Damage,17,David Foster Productions
Lucky Number Slevin,19, Ascendant Pictures
Horrible Bosses 2,17,New Line Cinema
The Hunger Games,16, Color Force
Fur: An Imaginary Portrait of Diane Arbus,41,River Road Entertainment
Body of Lies,12,Scott Free Productions
Jobs,4,Open Road Films
Step Up 2: The Streets,22,Summit Entertainment
Snitch,6,Front Street Productions
Zookeeper,9, Broken Road Productions
The Matrix Revolutions,22, NPV Entertainment
Lawless,7, Yucaipa Films
The Constant Gardener,21, Epsilon Motion Pictures
Burnt,5, PeaPie Films
Nanny McPhee and the Big Bang,29, Studio Canal
2 Fast 2 Furious,16, Universal Pictures
The Railway Man,15,Archer Street Productions
Me and Orson Welles,19, CinemaNX
The Polar Express,17,Castle Rock Entertainment
Jonah Hex,9,Warner Bros.
Child 44,8, Worldview Entertainment
The Game Plan,13, Monkey Dance Productions
Hannibal Rising,15, Dino De Laurentiis Company
The Bad Lieutenant: Port of Call - New Orleans,46,Saturn Films
On the Road,11, Vanguard Films
Wanted,6, Marc Platt Productions
Defiance,8, The
V for Vendetta,14, Virtual Studios
Bedazzled,9, KirchMedia
The SpongeBob Movie: Sponge Out of Water,40,Paramount Pictures
Hotel Rwanda,12, Industrial Development Corporation of South Africa
Get Carter,10, The Canton Company
Alvin and the Chipmunks: The Squeakquel,39, Fox 2000 Pictures
Unknown,7,Studio Babelsberg
"Legally Blonde 2: Red, White & Blonde",37, Marc Platt Productions
The Woman in Black,18, UK Film Council
The Eagle,9, Film4
Godzilla,8, Disruption Entertainment
Victor Frankenstein,19, Davis Entertainment
Meet the Spartans,17, New Regency Pictures
Black Hawk Down,15, Revolution Studios
Jurassic Park III,17,Universal Studios
Wrath of the Titans,19, A.I.E.
Killer Joe,10,Voltage pictures
Traffic,7, Splendid Medien AG
Catch Me If You Can,19,DreamWorks SKG
Piranha 3D,10, Intellectual Properties Worldwide
Alpha and Omega,15, Crest Animation Productions
Million Dollar Baby,19, Albert S. Ruddy Productions
Man of Steel,12, Cruel and Unusual Films
Daddy's Home,12, Gary Sanchez Productions
The Rite,8,New Line Cinema
The Princess Diaries,20, BrownHouse Productions
R.I.P.D.,8,Universal Pictures
The Wrestler,12, Wild Bunch
Our Idiot Brother,17,The Weinstein Company
True Grit,9, Scott Rudin Productions
12 Years a Slave,16, Regency Enterprises
War Horse,9, Kennedy/Marshall Company
Edge of Darkness,16, Warner Bros.
Rush Hour 2,11,New Line Cinema
Red Planet,10, The Canton Company
Prom,4, Rickshaw Productions
Transformers,12, DreamWorks SKG
X-Men: First Class,18, Donners' Company
The Maze Runner,15,Ingenious Media
A Mighty Wind,13,Castle Rock Entertainment
Stuart Little 2,15,Columbia Pictures
