original_title,title_length,production_companies
Hope Springs,12," Management 360,  Mandate Pictures,  Metro-Goldwyn-Mayer (MGM),  Escape Artists, Columbia Pictures"
Horrible Bosses,15,"New Line Cinema,  Rat Entertainment"
Horrible Bosses 2,17," BenderSpink,  RatPac Entertainment, New Line Cinema"
Horton Hears a Who!,19," Blue Sky Studios, Twentieth Century Fox Film Corporation,  Twentieth Century Fox Animation"
Hostage,7,"Miramax Films,  Syndicate Films International,  Cheyenne Enterprises,  Stratus Film Co.,  Yari Film Group"
Hostel: Part II,15," Screen Gems,  Next Entertainment, Lions Gate Films"
Hot Pursuit,11," Warner Bros.,  Pacific Standard,  Metro-Goldwyn-Mayer (MGM), New Line Cinema"
Hot Tub Time Machine,20," Metro-Goldwyn-Mayer (MGM), United Artists,  New Crime Productions"
Hotel Rwanda,12," Endgame Entertainment,  United Artists,  Miracle Pictures,  Industrial Development Corporation of South Africa, Lions Gate Films"
Hotel Transylvania,18,"Columbia Pictures,  Sony Pictures Animation"
Hotel Transylvania 2,20,"Columbia Pictures,  Sony Pictures Animation"
Hotel for Dogs,14," Nickelodeon Movies, DreamWorks SKG"
House of 1000 Corpses,21,"Universal Pictures,  Spectacle Entertainment Group"
House of Wax,12," Dark Castle Entertainment, Village Roadshow Pictures,  Warner Bros."
House of the Dead,17," Mindfire Entertainment,  Brightlight Pictures, Boll Kino Beteiligungs GmbH & Co. KG,  Herold Productions"
How Do You Know,15," Road Rebel,  Gracie Films, Columbia Pictures"
How High,8," Jersey Films,  Native Pictures Productions, Universal Pictures"
How the Grinch Stole Christmas,30,"Imagine Entertainment,  Universal Pictures"
How to Lose Friends & Alienate People,37," Lipsync Productions,  Film4,  Intandem Films,  Aramid Entertainment Fund, UK Film Council"
How to Lose a Guy in 10 Days,28,Paramount Pictures
How to Train Your Dragon,24," Vertigo Entertainment,  Mad Hatter Entertainment, DreamWorks Animation"
How to Train Your Dragon 2,26,"DreamWorks Animation,  Mad Hatter Entertainment"
Hugo,4," Infinitum Nihil, Paramount Pictures,  GK Films"
Hulk,4," Marvel Enterprises,  Valhalla Motion Pictures, Universal Pictures,  Good Machine"
Hustle & Flow,13,MTV Films
I Am Legend,11," Weed Road Pictures, Village Roadshow Pictures,  Heyday Films,  Original Film,  Warner Bros."
I Am Number Four,16," Reliance BIG Entertainment,  Bay Films,  Touchstone Pictures, DreamWorks SKG"
I Am Sam,8,New Line Cinema
I Could Never Be Your Woman,27," I Could Never Ltd., Scott Rudin Productions,  Bauer Martinez Studios"
I Don't Know How She Does It,28,The Weinstein Company
I Know Who Killed Me,20,"TriStar Pictures,  360 Pictures"
I Love You Phillip Morris,25,EuropaCorp
"I Love You, Man",15,"DreamWorks SKG,  De Line Pictures,  Bernard Gayle Productions,  The Montecito Picture Company"
I Now Pronounce You Chuck & Larry,33,"Universal Pictures,  Happy Madison Productions"
I Spy,5,Colombia Pictures
I Think I Love My Wife,22,Fox Searchlight Pictures
I'm Not There.,14," Dreamachine,  Rising Star, Endgame Entertainment,  John Wells Productions,  Killer Films"
"I, Frankenstein",15," Sidney Kimmel Entertainment,  Lionsgate,  Hopscotch Films, Lakeshore Entertainment"
"I, Robot",8,"Twentieth Century Fox Film Corporation,  Overbrook Entertainment,  Laurence Mark Productions,  Mediastream Vierte Film GmbH & Co. Vermarktungs KG,  Davis Entertainment"
Ice Age,7," Twentieth Century Fox Animation,  Blue Sky Studios, Twentieth Century Fox Film Corporation"
Ice Age: Continental Drift,26," Twentieth Century Fox Animation, Blue Sky Studios"
Ice Age: The Meltdown,21,"Blue Sky Studios,  Twentieth Century Fox Animation"
Identity,8,"Konrad Pictures,  Columbia Pictures Corporation"
Identity Thief,14," Aggregate Films, Stuber Productions,  DumbDumb"
If I Stay,9," Metro-Goldwyn-Mayer (MGM), New Line Cinema"
Igby Goes Down,14,United Artists
Igor,4," Exodus Productions, Exodus Film Group"
Immortals,9," Mark Canton Productions, Virgin Produced"
In Bruges,9," Twins Financing, Blueprint Pictures,  Scion Films,  Focus Features,  Film4"
In Time,7,"Regency Enterprises,  New Regency Pictures,  Strike Entertainment"
In the Heart of the Sea,23," Warner Bros.,  K. JAM Media, Imagine Entertainment,  Spring Creek Productions,  Roth Films"
In the Land of Women,20,"Castle Rock Entertainment,  Land Films Inc.,  Anonymous Content"
In the Valley of Elah,21," Blackfriars Bridge Films, Summit Entertainment,  Samuels Media,  Warner Independent Pictures (WIP),  NALA Films"
Inception,9,"Legendary Pictures,  Syncopy,  Warner Bros."
Indiana Jones and the Kingdom of the Crystal Skull,50,"Lucasfilm,  Paramount Pictures"
IndigÃ¨nes,10,Tessalit Productions
Inglourious Basterds,20," Zehnte Babelsberg,  Visiona Romantica,  A Band Apart, Universal Pictures"
Inherent Vice,13," Warner Bros., Ghoulardi Film Company"
Inkheart,8,"New Line Cinema,  Internationale Filmproduktion Blackbird Erste"
Inside Man,10," Universal Pictures, Imagine Entertainment"
Inside Out,10," Walt Disney Studios Motion Pictures, Walt Disney Pictures,  Pixar Animation Studios"
Insidious: Chapter 3,20,Sony Pictures
Insomnia,8," Witt/Thomas Productions, Section Eight,  Alcon Entertainment"
Insurgent,9,"Summit Entertainment,  NeoReel,  Mandeville Films,  Red Wagon Entertainment"
Interstellar,12," Legendary Pictures, Paramount Pictures,  Warner Bros.,  Syncopy,  Lynda Obst Productions"
Into the Blue,13," Metro-Goldwyn-Mayer (MGM),  Mandalay Pictures, Columbia Pictures Corporation"
Into the Storm,14," Village Roadshow Pictures,  Broken Road Productions, New Line Cinema"
Into the Wild,13," Into the Wild,  River Road Entertainment,  Art Linson Productions, Paramount Vantage"
Into the Woods,14," Marc Platt Productions,  Lucamar Productions, Walt Disney Pictures"
Intolerable Cruelty,19," Alphaville Productions,  Universal Pictures,  Mike Zoss Productions, Imagine Entertainment"
Invictus,8," Malpaso Productions,  Revelations Entertainment, Spyglass Entertainment,  Mace Neufeld Productions,  Warner Bros."
Iron Man,8,Marvel Studios
Iron Man 2,10,Marvel Studios
Iron Man 3,10,Marvel Studios
It's Complicated,16," Scott Rudin Productions,  Waverly Films, Universal Pictures,  Dentsu,  Relativity Media"
Itâ€™s a Boy Girl Thing,23,"Prospero Pictures,  Scion Films,  Alliance Atlantis Motion Picture Production,  Icon Entertainment International,  Rocket Pictures"
J. Edgar,8,"Imagine Entertainment,  Malpaso Productions,  Wintergreen Productions"
Jack Reacher,12,"Paramount Pictures,  Mutual Film Company,  TC Productions,  Skydance Productions"
Jack Ryan: Shadow Recruit,25," Mace Neufeld Productions,  Skydance Productions, Paramount Pictures,  Di Bonaventura Pictures,  Etalon film"
Jack and Jill,13,"Columbia Pictures,  Broken Road Productions,  Happy Madison Productions"
Jack the Giant Slayer,21," Original Film,  Warner Bros.,  Legendary Pictures,  Big Kid Pictures, New Line Cinema"
Jackass Number Two,18,Paramount Pictures
Jackass Presents: Bad Grandpa,29," MTV Films, Paramount Pictures,  Dickhouse Productions"
Jackass: The Movie,18,Paramount Pictures
Jarhead,7," Motion Picture KAPPA Produktionsgesellschaft,  Red Wagon Entertainment, Universal Pictures,  Neal Street Productions"
Jason X,7," Crystal Lake Entertainment, New Line Cinema,  Sean S. Cunningham Films"
Jay and Silent Bob Strike Back,30," View Askew Productions, Dimension Films,  Miramax"
Jeepers Creepers,16," Cinerenta-Cinebeta,  VCL Communications,  American Zoetrope, United Artists,  Cinerenta Medienbeteiligungs KG"
Jeepers Creepers 2,18," Myriad Pictures,  American Zoetrope, United Artists,  Jeepers Creepers II"
"Jeff, Who Lives at Home",23,Indian Paintbrush
Jem and the Holograms,21," Allspark Pictures,  Blumhouse Productions,  Hasbro Studios, Universal Pictures"
Jennifer's Body,15,"Dune Entertainment,  Fox Atomic"
Ji jie hao,10,Huayi Brothers Media Corporation
Jimmy Neutron: Boy Genius,25," Universal Cartoon Studios,  Paramount Animation, Nickelodeon Movies"
Jobs,4," Dillywood, Open Road Films,  Five Star Institute,  Silver Reel"
Joe Dirt,8," Happy Madison Productions, Columbia Pictures"
John Carter,11,Walt Disney Pictures
John Q,6,"New Line Cinema,  Evolution Entertainment,  Burg/Koules Productions"
John Tucker Must Die,20," Major Studio Partners,  Landscape Entertainment,  John US Productions,  Dune Entertainment, Twentieth Century Fox Film Corporation"
John Wick,9,"Thunder Road Pictures,  87Eleven,  MJW Films,  DefyNite Films,  Warner Bros."
Johnny English,14," StudioCanal, Universal Pictures"
Johnny English Reborn,21,Universal Pictures
Johnson Family Vacation,23," Bird and a Bear Entertainment, Fox Searchlight Pictures,  Hallway Pictures,  Catch Productions"
Jonah Hex,9,Warner Bros.
Journey 2: The Mysterious Island,32," Walden Media,  Contrafilm, New Line Cinema"
Journey to the Center of the Earth,34,"New Line Cinema,  Walden Media"
Joy Ride,8," New Regency Pictures,  Epsilon Motion Pictures,  Bad Robot, Regency Enterprises,  LivePlanet"
Julie & Julia,13," Scott Rudin Productions,  Easy There Tiger Productions, Columbia Pictures"
Jumper,6,"Dune Entertainment,  New Regency Pictures,  Hypnotic"
Jumping the Broom,17," Our Stories Films,  Stage 6 Films,  TDJ Enterprises / New Dimensions Entertainment,  Sony Pictures Worldwide Acquisitions (SPWA), TriStar Pictures"
Juno,4,"Fox Searchlight Pictures,  Mandate Pictures"
Jupiter Ascending,17," Dune Entertainment,  Anarchos Productions,  Warner Bros., Village Roadshow Pictures"
Jurassic Park III,17," Amblin Entertainment, Universal Studios"
Jurassic World,14," Legendary Pictures,  Amblin Entertainment,  Fuji Television Network,  Dentsu, Universal Studios"
Just Go With It,15,"Columbia Pictures,  Happy Madison Productions"
Just Like Heaven,16,"DreamWorks SKG,  MacDonald/Parkes Productions"
Just Married,12,"Twentieth Century Fox Film Corporation,  Robert Simonds Productions,  Mediastream Dritte Film GmbH & Co. Beteiligungs KG"
Just My Luck,12," Cheyenne Enterprises, Regency Enterprises,  New Regency Pictures"
Justin Bieber: Never Say Never,30," Magical Elves Productions, Insurge Pictures,  Scooter Braun Films"
K-19: The Widowmaker,20," National Geographic Society, Paramount Pictures,  New Regency Pictures,  Palomar Pictures (II),  Intermedia Films"
K-PAX,5,"Intermedia Films,  Lawrence Gordon Productions,  IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,  PathÃ© Pictures International"
Katy Perry: Part of Me,22," MTV Films, Paramount Pictures,  Imagine Entertainment,  Insurge Pictures"
Keeping the Faith,17,"Spyglass Entertainment,  Touchstone Pictures,  Triple Threat Talent"
Khumba,6,Triggerfish Animation
Kick-Ass,8,Lions Gate
Kicking & Screaming,19,Universal Pictures
Kill Bill: Vol. 1,17," Super Cool ManChu,  A Band Apart, Miramax Films"
Kill Bill: Vol. 2,17," A Band Apart, Miramax Films,  Super Cool ManChu"
Kill the Messenger,18," Bluegrass Films, The Combine"
Killer Elite,12," Omnilab Media,  Ambience Entertainment,  Open Road Films,  International Traders, Current Entertainment"
Killer Joe,10," Worldview Entertainment,  ANA Media,  Picture Perfect (I), Voltage pictures"
Killers,7,"Katalyst Films,  Lionsgate,  Aversano Films"
Killing Them Softly,19," Chockstone Pictures, Plan B Entertainment,  Inferno Entertainment,  1984 Private Defense Contractors,  Annapurna Pictures"
King Arthur,11,"Jerry Bruckheimer Films,  World 2000 Entertainment,  Green Hills Productions,  Touchstone Pictures"
King Kong,9," Universal Pictures,  Big Primate Pictures,  MFPV Film, WingNut Films"
Kingdom of Heaven,17," Dune Films,  Scott Free Productions,  Kanzaman,  Twentieth Century Fox Film Corporation, Studio Babelsberg"
Kingsman: The Secret Service,28," TSG Entertainment,  Marv Films, Twentieth Century Fox Film Corporation,  Cloudy Productions"
Kiss of the Dragon,18," Immortal Entertainment, Twentieth Century Fox Film Corporation,  Canal+,  EuropaCorp,  Current Entertainment"
Knight and Day,14," Regency Enterprises,  Twentieth Century Fox Film Corporation,  Dune Entertainment,  Pink Machine, Tree Line Films"
Knockaround Guys,16,Lawrence Bender Productions
Knocked Up,10,"Universal Pictures,  Apatow Productions"
Knowing,7," Escape Artists,  Kaplan/Perrone Entertainment,  Goldcrest Pictures, Summit Entertainment,  Mystery Clock Cinema"
Krampus,7,"Universal Pictures,  Legendary Pictures"
Kung Fu Panda,13,DreamWorks Animation
Kung Fu Panda 2,15,DreamWorks Animation
La migliore offerta,19," Business Location Sudtirol Alto Adige,  Regione Lazio,  Friuli Venezia Giulia Film Commission, Paco Cinematografica,  Warner Bros."
Ladder 49,9," Touchstone Pictures,  Beacon Communications, Casey Silver Productions,  Fantail Films Inc.,  Beacon Pictures"
Lady in the Water,17,"Legendary Pictures,  Warner Bros.,  Blinding Edge Pictures"
Lakeview Terrace,16," Overbrook Entertainment, Screen Gems"
Land of the Dead,16," Romero-Grunwald Productions,  Exception Wild Bunch,  Atmosphere Entertainment MM, Universal Pictures"
Land of the Lost,16," Mosaic Media Group,  Sid & Marty Krofft Pictures, Universal Pictures,  Relativity Media"
Lara Croft Tomb Raider: The Cradle of Life,42," Toho-Towa,  Mutual Film Company, Paramount Pictures,  British Broadcasting Corporation (BBC),  Lawrence Gordon Productions"
Lara Croft: Tomb Raider,23," British Broadcasting Corporation (BBC),  Mutual Film Company,  Lawrence Gordon Productions,  Toho-Towa, Paramount Pictures"
Larry Crowne,12,"Universal Pictures,  Playtone Productions,  Vendome Pictures"
Last Holiday,12,Paramount Pictures
Last Vegas,10," Outlaw Sinema,  CBS Films,  Good Universe,  Gidden Media, Laurence Mark Productions"
Law Abiding Citizen,19,"Film Department,  Warp Films,  The,  Evil Twins"
Lawless,7," Annapurna Pictures,  Pie Films Inc.,  Yucaipa Films, The Weinstein Company,  Benaroya Pictures"
Leap Year,9," BenderSpink,  Octagon Films, Universal Pictures,  Spyglass Entertainment,  Birnbaum/Barber"
Left Behind,11,Stoney Lake Entertainment
Legally Blonde,14,"Marc Platt Productions,  Metro-Goldwyn-Mayer (MGM)"
"Legally Blonde 2: Red, White & Blonde",37," Marc Platt Productions,  Metro-Goldwyn-Mayer (MGM), Type A Films"
Legend,6," Anton Capital Entertainment (ACE), Working Title Films,  Cross Creek Pictures"
Legend of the Guardians: The Owls of Ga'Hoole,45," Warner Bros., Village Roadshow Pictures,  Cruel and Unusual Films,  Animal Logic"
Legends of Oz: Dorothy's Return,31,"Prana Animation Studios,  Summertime Entertainment"
Legion,6,Bold Films
Lemony Snicket's A Series of Unfortunate Events,47," DreamWorks Pictures,  Scott Rudin Productions,  Nickelodeon Movies,  Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG, Paramount Pictures"
Les MisÃ©rables,15," Working Title Films,  CAMERON MACKINTOSH, Universal Pictures,  Relativity Media"
Let Me In,9," Overture Films,  Exclusive Media Group, Hammer Film Productions,  EFTI"
Let's Be Cops,13," WideAwake, Twentieth Century Fox Film Corporation,  Genre Films"
Letters from Iwo Jima,21," Warner Bros., DreamWorks SKG,  Malpaso Productions,  Amblin Entertainment"
License to Wed,14,"Village Roadshow Pictures,  Warner Bros. Pictures,  Phoenix Pictures,  Robert Simonds Productions,  Underground"
Life as We Know It,18," Gold Circle Films,  Village Roadshow Pictures Asia, Josephson Entertainment"
Life of Pi,10," Fox 2000 Pictures,  Ingenious Media,  Dune Entertainment, Ingenious Film Partners,  Big Screen Productions"
Lilo & Stitch,13," Walt Disney Feature Animation, Walt Disney Pictures"
Limitless,9," Relativity Media,  Many Rivers Productions,  Virgin Produced, Rogue Pictures,  Boy of the Year"
Lions for Lambs,15," Andell Entertainment,  Wildwood Enterprises,  United Artists, Cruise/Wagner Productions,  Metro-Goldwyn-Mayer (MGM)"
Little Black Book,17,"Revolution Studios,  Blue Star Pictures"
Little Boy,10,Metanoia Films
Little Fockers,14," Relativity Media, Paramount Pictures,  Everyman Pictures,  Dreamworks Pictures,  Universal Pictures"
Little Man,10,"Revolution Studios,  Wayans Bros. Entertainment"
Little Miss Sunshine,20," Big Beach Films, Fox Searchlight Pictures,  Bona Fide Productions"
Live Free or Die Hard,21," Wintergreen Productions, Ingenious Film Partners,  Cheyenne Enterprises,  Dune Entertainment,  Twentieth Century Fox Film Corporation"
Lo imposible,12,"Summit Entertainment,  Telecinco Cinema,  Canal+ EspaÃ±a,  Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),  Apaches Entertainment"
Lockout,7," EuropaCorp,  CinÃ©+, Canal+"
London Boulevard,16," Henceforth,  Projection Pictures, GK Films,  London Boulevard"
Lone Survivor,13," Leverage Management,  Closest to the Hole Productions, Universal Pictures,  Herrick Entertainment,  Weed Road Pictures"
Looney Tunes: Back in Action,28," Goldmann Pictures,  Warner Bros. Animation,  Baltimore Spring Creek Productions, Lonely Film Productions GmbH & Co. KG.,  Warner Bros."
Looper,6," Ram Bergman Productions,  FilmDistrict, Endgame Entertainment,  DMG Entertainment"
Lord of War,11,"Saturn Films,  Endgame Entertainment,  Entertainment Manufacturing Company,  Rising Star,  Ascendant Pictures"
Lords of Dogtown,16," TriStar Pictures, Columbia Pictures"
Love & Basketball,17,40 Acres & A Mule Filmworks
Love & Other Drugs,18,"Bedford Falls Productions,  Dune Entertainment,  Regency Enterprises,  Stuber Productions,  Fox 2000 Pictures"
Love Actually,13,DNA Films
Love Happens,12," Camp / Thompson Pictures,  Stuber Productions, Universal Pictures,  Scion Films,  Relativity Media"
Love in the Time of Cholera,27,"New Line Cinema,  Grosvenor Park Media Ltd."
Love the Coopers,16," Groundswell Productions,  CBS Films, Imagine Entertainment"
Lucky Number Slevin,19," FilmEngine,  Ascendant Pictures, The Weinstein Company,  Capitol Films,  VIP Medienfonds 4"
Lucy,4," Canal+, Universal Pictures,  TF1 Films Production,  CinÃ©+,  EuropaCorp"
MacGruber,9,Relativity Media
Machete,7," Troublemaker Studios, Dune Entertainment,  Overnight Films,  Dune Entertainment III"
Machete Kills,13," AR Films, Open Road Films,  Demarest Films,  Aldamisa Entertainment,  Overnight Films"
Machine Gun Preacher,20," Relativity Media,  Moonlighting Films,  1984 Private Defense Contractors,  Virgin Produced, Mpower Pictures"
Mad Max: Fury Road,18,"Village Roadshow Pictures,  Kennedy Miller Productions"
Madagascar,10," Pacific Data Images (PDI),  DreamWorks Animation, DreamWorks SKG"
Madagascar 3: Europe's Most Wanted,34,DreamWorks Animation
Madagascar: Escape 2 Africa,27,DreamWorks Animation
Made of Honor,13," Original Film, Columbia Pictures"
Magic Mike,10," Extension 765, Nick Wechsler Productions"
Magic Mike XXL,14," Iron Horse Entertainment (II), Warner Bros."
Maid in Manhattan,17,"Columbia Pictures,  Hughes Entertainment,  Shoelace Productions,  Revolution Studios"
Maleficent,10," Roth Films, Walt Disney Pictures"
Mama,4,"Universal Pictures,  Toma 78,  De Milo"
Mamma Mia!,10," Internationale Filmproduktion Richter,  Littlestar, Universal Pictures,  Playtone,  Relativity Media"
Man of Steel,12," Warner Bros., Legendary Pictures,  Cruel and Unusual Films,  Syncopy,  DC Entertainment"
Man of Tai Chi,14," Village Roadshow Pictures,  Company Films,  Dalian Wanda Group,  China Film Group Corporation (CFGC), Universal Pictures"
Man of the Year,15,"Universal Pictures,  Morgan Creek Productions"
Man on Fire,11," Epsilon Motion Pictures,  New Regency Pictures, Regency Enterprises,  Fox 2000 Pictures,  Scott Free Productions"
Man on a Ledge,14," Di Bonaventura Picture, Summit Entertainment"
Mandela: Long Walk to Freedom,29," Origin Pictures, Distant Horizons,  Videovision Entertainment,  Pathe,  Film Afrika Worldwide"
Mao's Last Dancer,17,Great Scott Productions Pty. Ltd.
Marie Antoinette,16," Columbia Pictures Corporation,  Pricel, American Zoetrope,  Commission du Film France,  Tohokushinsha Film"
Marley & Me,11," Dune Entertainment III, Sunswept Entertainment"
Marmaduke,9,Twentieth Century Fox Film Corporation
Mars Needs Moms,15,Walt Disney Animation Studios
Master and Commander: The Far Side of the World,47,"Universal Pictures,  Twentieth Century Fox Film Corporation,  Miramax,  Samuel Goldwyn Films"
Match Point,11,DreamWorks
Max,3," Warner Bros.,  Metro-Goldwyn-Mayer (MGM), Sunswept Entertainment"
Max Keeble's Big Move,21," Karz Entertainment, Walt Disney Pictures"
Max Payne,9," Firm Films,  Abandon Entertainment,  Foxtor Productions, Dune Entertainment,  Collision Entertainment"
Maze Runner: The Scorch Trials,30," TSG Entertainment,  Temple Hill Entertainment, Gotham Group"
Me and Orson Welles,19," Freestyle Releasing,  CinemaNX, Isle of Man Film"
"Me, Myself & Irene",18," Conundrum Entertainment, Twentieth Century Fox Film Corporation"
Mean Girls,10,Paramount Pictures
Meet Dave,9," Deep River Productions,  Regency Enterprises,  Guy Walks into a Bar Productions, 20th Century Fox"
Meet the Fockers,16,"DreamWorks SKG,  Everyman Pictures,  Universal Pictures,  Tribeca Productions"
Meet the Parents,16," Nancy Tenenbaum Films,  Universal Pictures,  Tribeca Productions, DreamWorks SKG"
Meet the Robinsons,18," Walt Disney Animation Studios, Walt Disney Pictures"
Meet the Spartans,17," New Regency Pictures, Regency Enterprises"
Megamind,8,DreamWorks Animation
Memento,7," I Remember Productions,  Team Todd, Summit Entertainment,  Newmarket Capital Group"
Memoirs of a Geisha,19," Red Wagon Productions,  Spyglass Entertainment, DreamWorks SKG,  Columbia Pictures Corporation"
Men in Black 3,14," Imagenation Abu Dhabi FZ,  Media Magik Entertainment,  Parkes/MacDonald Productions, Amblin Entertainment,  Hemisphere Media Capital"
Men in Black II,15," Columbia Pictures Corporation, Columbia Pictures,  Amblin Entertainment,  Parkes+MacDonald Image Nation"
Men of Honor,12,Fox 2000 Pictures
Metallica: Through the Never,28," Picturehouse Entertainment, Exclusive Media Group"
Miami Vice,10," Motion Picture ETA Produktionsgesellschaft,  Metropolis Films,  Forward Pass,  Foqus Arte Digital, Universal Pictures"
Michael Clayton,15,"Castle Rock Entertainment,  Section Eight Productions,  Mirage Enterprises"
Milk,4,Focus Features
Million Dollar Arm,18,Walt Disney Pictures
Million Dollar Baby,19,"Lakeshore Entertainment,  Malpaso Productions,  Warner Bros.,  Epsilon Motion Pictures,  Albert S. Ruddy Productions"
Mindhunters,11," Egmond Film & Television,  Intermedia Films, Avenue Pictures Productions,  Dimension Films,  Weed Road Pictures"
Minions,7," Illumination Entertainment, Universal Pictures"
Minority Report,15," Blue Tulip Productions,  Twentieth Century Fox Film Corporation,  Cruise/Wagner Productions,  Amblin Entertainment, DreamWorks SKG"
Miracle,7,Walt Disney
Mirror Mirror,13," Yucaipa Films,  Rat Entertainment,  Misher Films,  Goldmann Pictures, Relativity Media"
Mirrors,7,"Regency Enterprises,  New Regency Pictures,  ASAF,  Castel Film Romania,  Luna Pictures"
Miss Congeniality,17," NPV Entertainment, Village Roadshow Pictures,  Fortis Films,  Castle Rock Entertainment,  Warner Bros."
Miss Potter,11,BBC Films
Mission to Mars,15," Touchstone Pictures, Spyglass Entertainment,  The Jacobson Company,  Red Horizon Productions"
Mission: Impossible - Ghost Protocol,36," TC Productions,  Bad Robot, Paramount Pictures,  Skydance Productions,  Revolution Sun Studios"
Mission: Impossible - Rogue Nation,34," TC Productions, Paramount Pictures,  Skydance Productions,  China Movie Channel,  Bad Robot"
Mission: Impossible II,22," Munich Film Partners & Company (MFP) MI2 Productions, Paramount Pictures,  Cruise/Wagner Productions"
Mission: Impossible III,23,"Paramount Pictures,  Studio Babelsberg,  MI 3 Film,  Cruise/Wagner Productions,  China Film Co-Production Corporation"
Moms' Night Out,15," Pure Flix Entertainment,  FourBoys Entertainment,  Provident Films,  Affirm Films, TriStar Pictures"
Moneyball,9," Scott Rudin Productions, Columbia Pictures"
Monkeybone,10,"20th Century Fox,  1492 Pictures"
Monster,7,Newmarket Films
Monster House,13," Sony Pictures Animation,  ImageMovers,  Amblin Entertainment,  Sony Pictures Entertainment, Columbia Pictures"
Monster-in-Law,14," Spring Creek Productions,  BenderSpink,  Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG, New Line Cinema"
Monsters University,19," Pixar Animation Studios, Walt Disney Pictures"
Monsters vs Aliens,18,DreamWorks Animation
"Monsters, Inc.",14," Pixar Animation Studios, Walt Disney Pictures"
Monte Carlo,11," Dune Entertainment III, Dune Entertainment,  Fox 2000 Pictures,  DiNovi Pictures,  Regency Enterprises"
Moon,4," Lunar Industries,  Limelight Fund, Liberty Films UK,  Xingu Films"
Moonrise Kingdom,16,"Scott Rudin Productions,  Moonrise,  American Empirical Pictures,  Indian Paintbrush"
Morning Glory,13,"Bad Robot,  Goldcrest Pictures"
Mortdecai,9," OddLot Entertainment,  Huayi Brothers Media, Lionsgate,  Mad Chance"
Moulin Rouge!,13," Twentieth Century Fox Film Corporation, Bazmark Films"
Movie 43,8," Virgin Produced,  Witness Protection Films,  Relativity Media, Greenestreet Films,  Wessler Entertainment"
Mr. & Mrs. Smith,16,"20th Century Fox,  Weed Road Pictures,  Summit Entertainment,  Dutch Oven,  New Regency Productions"
Mr. 3000,8,Touchstone Pictures
Mr. Bean's Holiday,18,"Tiger Aspect Productions,  Working Title Films"
Mr. Brooks,10," Eden Rock Media,  Relativity Media,  Element Films, Tig Productions"
Mr. Deeds,9," Out of the Blue... Entertainment, New Line Cinema,  Happy Madison Productions,  Columbia Pictures Corporation"
Mr. Nobody,10," Virtual Films, Pan EuropÃ©enne Production"
Mr. Peabody & Sherman,21,20th Century Fox
Mud,3,"FilmNation Entertainment,  Everest Entertainment"
Mulholland Drive,16," Babbo Inc., Asymmetrical Productions,  Les Films Alain Sarde,  The Picture Factory,  Canal+"
Munich,6," Peninsula Films, DreamWorks SKG,  Universal Pictures,  Alliance Atlantis Communications,  Amblin Entertainment"
Muppets Most Wanted,19,"Buena Vista,  Disney"
Murder by Numbers,17," Schroeder Hoffman Productions,  Warner Bros. Pictures, Castle Rock Entertainment"
Music and Lyrics,16," Reserve Room,  Castle Rock Entertainment, Village Roadshow Pictures,  Flower Films (II)"
Mutant Chronicles,17," Paradox Entertainment,  Edward R. Pressman Film, Isle of Man Film,  First Foot Films"
My Best Friend's Girl,21," New Wave Entertainment, Lionsgate,  Terra Firma Films,  Management 360,  Superfinger Entertainment"
My Big Fat Greek Wedding,24," Playtone Productions,  Gold Circle Films, MPH Entertainment"
My Bloody Valentine,19,Lionsgate
My Blueberry Nights,19," Lou Yi Inc.,  StudioCanal, Block 2 Pictures,  Jet Tone Production"
My Life in Ruins,16," 26 Films, Fox Searchlight Pictures"
My Sister's Keeper,18," Curmudgeon Films,  Gran Via Productions, Mark Johnson Productions"
My Soul to Take,15,"Relativity Media,  Rogue"
My Week with Marilyn,20,"BBC Films,  Lip Sync Post,  The Weinstein Company,  Trademark Films,  UK Film Council"
Mystic River,12," NPV Entertainment,  Malpaso Productions, Village Roadshow Pictures,  Warner Bros."
Nacho Libre,11,"Paramount Pictures,  Nickelodeon Movies,  Black & White Productions"
Nanny McPhee,12,"Universal Pictures,  Studio Canal,  Working Title Films,  Three Strange Angels,  Metro-Goldwyn-Mayer (MGM)"
Nanny McPhee and the Big Bang,29," Relativity Media,  Working Title Films,  Three Strange Angels,  Studio Canal, Universal Pictures"
National Lampoonâ€™s Van Wilder,31," Artisan Entertainment, Tapestry Films"
National Treasure,17,"Walt Disney Pictures,  Jerry Bruckheimer Films,  Junction Entertainment,  Saturn Films"
National Treasure: Book of Secrets,34," Sparkler Entertainment,  Walt Disney, Jerry Bruckheimer Films,  Junction Entertainment,  Saturn Films"
Nebraska,8," Bona Fide Productions, Paramount Vantage"
Need for Speed,14," Electronic Arts, DreamWorks SKG,  Bandito Brothers,  Reliance Entertainment,  Touchstone Pictures"
Neighbors,9," Good Universe,  Point Grey Pictures, Universal Pictures"
Never Back Down,15," Mandalay Pictures,  Baumgarten Management and Productions (BMP), Summit Entertainment"
Never Let Me Go,15," Film4,  DNA Films, Fox Searchlight Pictures"
New Year's Eve,14,New Line Cinema
