Index,popularity,budget,revenue,original_title,genres,release_year
2480,0.598565,80,0,Instinct,Mystery,1999
10145,0.875173,0,0,Let's Make Love,Romance,1960
348,0.5114310000000001,0,0,The Ones Below,Thriller,2015
7363,0.17666700000000002,0,0,Breaker Morant,War,1980
10271,0.6420399999999999,0,0,Joshua Tree,Action,1993
8184,0.35223699999999997,40000000,0,Kiss of Death,Drama,1995
8000,0.771263,22000000,67642693,Sudden Impact,Thriller,1983
9604,1.186793,16000000,30857814,The Princess Bride,Romance,1987
6060,0.007821,0,0,TINY: A Story About Living Small,Documentary,2013
7949,0.282143,0,0,Savage Streets,Action,1984
3522,0.7605029999999999,195000000,1123746996,Transformers: Dark of the Moon,Science Fiction,2011
2663,1.213215,25000000,80936232,Jimmy Neutron: Boy Genius,Comedy,2001
4406,1.6182590000000001,11000000,0,LOL,Comedy,2012
1217,0.10762100000000001,0,0,Over the Garden Wall,Animation,2014
8915,0.492302,0,0,Tenebre,Thriller,1982
2860,0.114896,0,0,Halloweentown II: Kalabar's Revenge,TV Movie,2001
6499,0.249669,0,0,The Truth About Love,Romance,2005
7762,0.13498800000000002,0,0,Jump In!,Romance,2007
5703,0.393664,0,1031243,Ain't Them Bodies Saints,Romance,2013
9569,0.154945,20000000,51684798,Biloxi Blues,Drama,1988
2450,0.920974,38000000,58401898,The Ninth Gate,Horror,1999
6236,1.148377,72000000,96889998,Jarhead,War,2005
7103,0.49419700000000005,45000000,14793624,Surviving Christmas,Comedy,2004
4191,1.309466,34000000,50282766,Natural Born Killers,Thriller,1994
9324,1.231168,24000000,83531958,Point Break,Thriller,1991
7259,0.042066,0,0,Saint Ralph,Drama,2004
10440,1.1393209999999998,2500000,11403529,The Birds,Horror,1963
9831,0.273975,0,14200000,The Eiger Sanction,Drama,1975
7126,0.41941999999999996,20000000,16605763,Paparazzi,Action,2004
3133,0.345926,11500000,69564,Assassination of a High School President,Comedy,2008
3149,0.32288,8000000,2033165,Mutant Chronicles,Adventure,2008
4503,0.6573760000000001,0,9128263,Ruby Sparks,Comedy,2012
2222,0.279938,0,0,Ben Hur,History,2010
8994,1.22669,90000000,142940100,Meet Joe Black,Fantasy,1998
2088,0.597254,25000000,19829957,My Soul to Take,Drama,2010
9797,0.081732,0,0,Madhouse,Horror,1974
6962,5.827781,130000000,789804554,Harry Potter and the Prisoner of Azkaban,Adventure,2004
2053,0.6986939999999999,13000000,0,Game of Death,Adventure,2010
2016,0.912689,32000000,69055695,Takers,Action,2010
6672,0.682902,0,0,Bo bui gai wak,Action,2006
2910,1.5373370000000002,9000000,0,Starship Troopers 3: Marauder,Adventure,2008
6396,0.336382,0,0,8MM 2,Thriller,2005
7771,0.12468900000000001,0,0,Les Deux mondes,Fantasy,2007
4957,2.793616,40000000,244931766,Love Actually,Comedy,2003
3349,0.042151999999999995,0,0,The Horribly Slow Murderer with the Extremely Inefficient Weapon,Comedy,2008
9769,0.463337,3000000,47000000,Airport 1975,Drama,1974
59,2.5507470000000003,70000000,17752940,Blackhat,Crime,2015
0,32.985763,150000000,1513528810,Jurassic World,Adventure,2015
7903,0.725581,0,0,Nineteen Eighty-Four,Romance,1984
3616,0.444626,0,0,Age of Heroes,War,2011
7918,0.539505,25000000,5778353,Sheena,Science Fiction,1984
3129,0.34920300000000004,12000000,0,Cadillac Records,Drama,2008
9259,0.360554,0,0,The Package,Crime,1989
5380,0.245162,35000000,25105255,Midnight in the Garden of Good and Evil,Crime,1997
10539,0.3478,2700000,3500000,The Wraith,Crime,1986
4128,0.192065,2000000,2506446,Full Frontal,Drama,2002
2645,2.179727,115000000,274703340,Lara Croft: Tomb Raider,Action,2001
4500,0.668285,11000000,59520298,Quartet,Drama,2012
6662,0.709677,0,84500122,The Santa Clause 3: The Escape Clause,Adventure,2006
644,5.947136,40000000,463360063,Lucy,Science Fiction,2014
6291,0.707056,20000000,12482775,The Weather Man,Comedy,2005
760,1.027357,15000000,59209,Walk of Shame,Comedy,2014
10212,0.126723,0,0,Cannonball,Action,1976
10830,0.380321,0,0,Cul-de-sac,Comedy,1966
8410,0.308408,18000000,12000000,Blow Out,Thriller,1981
5811,0.27420700000000003,10000000,0,Force of Execution,Action,2013
1580,0.486687,10000000,0,Ninja,Action,2009
8663,2.977558,123000000,345141403,How the Grinch Stole Christmas,Family,2000
5122,0.317456,780000,0,Saints and Soldiers,Adventure,2003
2473,0.637814,27000000,56870414,Lake Placid,Thriller,1999
2744,0.446532,0,0,The Curse of the Jade Scorpion,Romance,2001
2696,0.711201,17000000,0,Replicant,Adventure,2001
10524,0.43816400000000005,0,0,Jumpin' Jack Flash,Romance,1986
9541,0.248819,0,0,Eight Men Out,Drama,1988
979,0.34694400000000003,0,0,By the Gun,Crime,2014
145,1.0733489999999999,1800000,0,Bone Tomahawk,Drama,2015
6017,0.069606,0,0,Willow Creek,Adventure,2013
7217,0.166159,0,0,Criminal,Comedy,2004
5001,1.024891,60000000,96269812,Paycheck,Action,2003
6539,0.075624,3000000,9879971,Tsotsi,Drama,2005
166,0.90686,0,0,Kill Me Three Times,Comedy,2015
8245,2.248239,80000000,280000000,Batman Returns,Crime,1992
7295,0.513571,0,0,Avanti!,Romance,1972
8108,0.888985,50000000,30303072,Assassins,Action,1995
3720,0.28038,0,957240,Texas Killing Fields,Thriller,2011
9884,0.812194,500000,1000549,A Hard Day's Night,Comedy,1964
3727,0.273056,0,0,DC Showcase: Catwoman,Adventure,2011
109,1.449072,8900000,50136,Heist,Action,2015
10384,0.09373,0,0,The Adventures of Huck Finn,Action,1993
7524,0.572591,0,0,Battlestar Galactica: Razor,Drama,2007
3984,0.782771,36000000,102244770,John Q,Drama,2002
2362,0.021644999999999998,0,0,Yes or No: à¸­à¸¢à¸²à¸à¸£à¸±à¸ à¸à¹‡à¸£à¸±à¸à¹€à¸¥à¸¢,Comedy,2010
7735,0.169079,0,0,Catacombs,Thriller,2007
4924,0.023496,0,0,Mental,Comedy,2012
5519,1.0990229999999999,7500000,0,Saving Santa,Comedy,2013
8480,1.10451,54000000,128769345,The Nutty Professor,Fantasy,1996
6402,0.32793,0,0,Kirikou et les bÃªtes sauvages,Animation,2005
7608,0.396494,0,0,Tin Man,Fantasy,2007
3696,0.311289,0,0,Zombie Apocalypse,Science Fiction,2011
10640,0.13938599999999998,0,0,The Seven-Ups,Action,1973
2590,0.186474,0,4488529,Flawless,Comedy,1999
1670,0.088773,35000000,0,BaarÃ¬a,Drama,2009
1445,1.145724,15000000,8459458,Chloe,Thriller,2009
3084,0.428849,0,2960993,Killshot,Crime,2008
9630,0.5137,20000000,66673516,Dragnet,Action,1987
6099,0.7901229999999999,0,24467000,The Emerald Forest,Drama,1985
10756,1.5627,20000000,187884007,Jaws 2,Horror,1978
9525,0.319332,22000000,0,Gorillas in the Mist,Drama,1988
5056,0.49676000000000003,7500000,0,Code 46,Romance,2003
2456,0.82073,10000000,30652890,Dogma,Fantasy,1999
1515,0.66342,0,199436,Bitch Slap,Thriller,2009
340,0.350599,0,0,Circle,Horror,2015
7401,2.191408,65000000,422610419,300,War,2007
6263,0.887848,52000000,77944725,Hostage,Crime,2005
3112,0.388151,30000000,0,Far Cry,Action,2008
9398,0.272537,0,0,Critters 3,Science Fiction,1991
718,1.737699,4900000,3494070,Mommy,Drama,2014
1491,0.790326,20000000,5210988,Bandslam,Drama,2009
7046,0.8379059999999999,110000000,103951461,Home on the Range,Comedy,2004
4774,0.119504,0,0,The Liability,Comedy,2012
9215,0.5108,24000000,0,Lock Up,Crime,1989
4924,0.023496,0,0,Mental,Drama,2012
2578,0.20768000000000003,23000000,0,Animal Farm,Drama,1999
2631,0.18171199999999998,0,0,Mulholland Dr.,Romance,1999
5732,0.354271,70000000,18662027,Legends of Oz: Dorothy's Return,Animation,2013
246,0.524315,10000000,3334927,By the Sea,Romance,2015
3708,0.29530100000000004,0,0,The Phantom of the Opera at the Royal Albert Hall,Drama,2011
10289,0.523397,0,63000000,Dave,Comedy,1993
10730,0.575,12000000,0,Battle of Britain,History,1969
529,0.13173900000000002,0,0,Most Likely to Die,Horror,2015
2919,1.435434,37000000,163720069,Burn After Reading,Drama,2008
1510,0.694443,15000000,100734718,My Bloody Valentine,Mystery,2009
2809,0.20342000000000002,0,0,The Fourth Angel,Action,2001
8807,0.22519699999999998,9000000,0,Down to You,Comedy,2000
10585,0.058401999999999996,0,0,Dead End Drive-In,Thriller,1986
6166,0.213085,0,0,Howling II: Stirba - Werewolf Bitch,Horror,1985
5533,1.03439,0,0,Pleasure or Pain,Thriller,2013
7721,0.201139,12000000,0,Urban Justice,Action,2007
8357,0.139537,0,0,Innocent Blood,Horror,1992
7637,0.32337,15000000,20380,The Good Night,Music,2007
10752,0.041727,0,0,Downhill Racer,Drama,1969
8376,1.94717,2800000,26279000,Private Lessons,Romance,1981
7318,0.9155479999999999,35000000,27107960,Flash Gordon,Science Fiction,1980
9670,0.421153,0,80640528,Moonstruck,Comedy,1987
1299,0.021498,0,0,The After,Fantasy,2014
5721,0.36947800000000003,0,0,Child of God,Drama,2013
9213,0.531317,0,0,The War of the Roses,Thriller,1989
5520,1.094958,200000000,491868548,Oz: The Great and Powerful,Fantasy,2013
8143,0.55207,0,0,I.D.,Drama,1995
5,9.1107,135000000,532950503,The Revenant,Adventure,2015
10817,0.064029,0,321952,The Last Waltz,Documentary,1978
4461,0.953111,40000000,24719215,Big Miracle,Romance,2012
4529,0.582396,61000000,0,AstÃ©rix & ObÃ©lix - Au service de Sa MajestÃ©,Adventure,2012
2725,0.522846,4000000,44909486,Monster's Ball,Drama,2001
6613,1.057194,50000000,69834815,Curious George,Family,2006
4576,0.46342700000000003,0,0,Stand Up Guys,Action,2012
1516,0.661609,70000000,39041505,Agora,Adventure,2009
6149,0.31762199999999996,0,8800000,Gotcha!,Thriller,1985
1156,0.24077600000000002,0,2710,Julia,Thriller,2014
9616,0.81981,0,49230280,"Planes, Trains and Automobiles",Drama,1987
9030,0.6990069999999999,1350000,3897569,"Lock, Stock and Two Smoking Barrels",Comedy,1998
9514,0.35674,7500000,18869631,Above the Law,Drama,1988
10612,0.42076800000000003,0,0,Charley Varrick,Thriller,1973
1771,0.23095300000000002,21000000,0,Everybody's Fine,Drama,2009
1890,0.08649,0,0,Hamlet,Drama,2009
8141,0.570524,10000000,0,Dead Presidents,History,1995
10049,0.322112,0,0,Lord of the Flies,Drama,1990
6065,0.010334999999999999,30000000,68129518,Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,Action,2013
1589,0.47206400000000004,0,0,Red Riding: In the Year of Our Lord 1983,Drama,2009
2147,0.426522,0,0,Bloomington,Drama,2010
132,1.25358,0,59700000,Shaun the Sheep Movie,Animation,2015
9028,0.718275,90000000,69131860,Babe: Pig in the City,Fantasy,1998
2764,0.381751,75000000,67631903,Bandits,Comedy,2001
8150,0.514668,0,0,Just Cause,Action,1995
7337,0.5458430000000001,5100000,0,Somewhere in Time,Fantasy,1980
1414,1.752134,150000000,413106170,Night at the Museum: Battle of the Smithsonian,Fantasy,2009
8897,1.161942,1000000,78868508,48 Hrs.,Drama,1982
7974,0.202992,9000000,0,The Ice Pirates,Action,1984
7710,0.21562800000000001,25000000,0,Arn: Tempelriddaren,Adventure,2007
6098,0.873551,12000000,68706993,Witness,Romance,1985
10734,0.41181599999999996,0,0,Paint Your Wagon,Western,1969
5671,0.46541400000000005,3500000,0,Justice League: The Flashpoint Paradox,Fantasy,2013
7816,0.027512,0,0,Rocket Science,Comedy,2007
7716,0.34806,0,0,Creepshow 3,Science Fiction,2007
0,32.985763,150000000,1513528810,Jurassic World,Thriller,2015
672,3.007018,132000000,373552094,Penguins of Madagascar,Comedy,2014
5442,2.815499,92000000,304654182,A Good Day to Die Hard,Thriller,2013
7127,0.40923000000000004,0,0,Hawking,TV Movie,2004
5598,0.707968,25000000,2054941,Man of Tai Chi,Action,2013
3466,1.0488950000000001,45000000,160078586,Johnny English Reborn,Crime,2011
6700,0.5642159999999999,40000000,23937870,Stormbreaker,Family,2006
922,0.449196,0,0,Walking on Sunshine,Music,2014
8945,0.197996,0,14056528,The Beastmaster,Action,1982
9122,0.236078,0,10224116,Air Bud: Golden Receiver,Family,1998
8233,0.11821500000000001,8000000,0,White Man's Burden,Drama,1995
177,0.842202,0,30229977,Far from the Madding Crowd,Romance,2015
1069,0.751476,5000000,4013786,My Old Lady,Romance,2014
1396,3.1549139999999998,90000000,886686817,Ice Age: Dawn of the Dinosaurs,Animation,2009
6888,0.150038,0,0,The Prince & Me 2: The Royal Wedding,Family,2006
9573,0.279333,0,0,Funny Farm,Comedy,1988
4303,0.282609,25000000,22200000,Don Juan DeMarco,Comedy,1994
10685,0.085301,0,0,The Vampire Lovers,Horror,1970
5332,0.425112,32000000,3566637,Cats Don't Dance,Music,1997
9608,1.065222,17000000,19300000,Superman IV: The Quest for Peace,Action,1987
8177,0.3856,0,0,Village of the Damned,Thriller,1995
9150,0.173959,0,7985929,My Giant,Comedy,1998
9773,0.378621,500000,0,Foxy Brown,Thriller,1974
911,0.46692100000000003,0,0,Out of the Dark,Horror,2014
7860,0.159632,2700000,37799643,The Black Stallion,Adventure,1979
9763,0.837644,60000,0,Dark Star,Comedy,1974
3815,0.165548,4000000,0,Quarantine 2: Terminal,Mystery,2011
8125,0.705828,8,16,The Prophecy,Horror,1995
8296,0.47527200000000003,0,28590665,Final Analysis,Romance,1992
4263,0.420671,0,0,Little Giants,Comedy,1994
10202,0.261838,0,0,Two-Minute Warning,Thriller,1976
9665,0.313707,18000000,18532286,Project X,Action,1987
5257,1.172353,160000000,164508066,Speed 2: Cruise Control,Thriller,1997
2237,0.2596,650000,33245,Stake Land,Horror,2010
761,1.026924,0,3396726,Enemy,Mystery,2014
1393,3.7449559999999997,30000000,210819611,District 9,Action,2009
7283,0.338541,0,0,Chato's Land,Western,1972
9930,0.632691,0,0,The Omega Man,Science Fiction,1971
8703,0.8990739999999999,0,0,The Land Before Time VII: The Stone of Cold Fire,Adventure,2000
9760,1.6195549999999999,7000000,97572000,The Man with the Golden Gun,Adventure,1974
6120,0.555541,25000000,0,Lifeforce,Action,1985
10819,0.044675,0,78000000,Hooper,Action,1978
3636,0.41462899999999997,8000000,100915,Wuthering Heights,Drama,2011
9351,0.5332279999999999,26000000,124033791,City Slickers,Action,1991
8348,0.134051,0,0,Deep Cover,Action,1992
6570,1.9573310000000002,270000000,391081192,Superman Returns,Action,2006
1079,0.23236500000000002,0,0,De toutes nos forces,Drama,2014
8506,0.7301810000000001,0,34585416,That Thing You Do!,Comedy,1996
8544,0.49153900000000006,13000000,17917287,The Crow: City of Angels,Fantasy,1996
1136,0.131462,0,0,Suburban Gothic,Comedy,2014
10290,0.521073,0,0,Needful Things,Action,1993
5452,2.1092470000000003,130000000,371876278,G.I. Joe: Retaliation,Adventure,2013
9261,0.280711,2800000,0,Mystery Train,Crime,1989
6566,2.313345,110000000,574480841,Night at the Museum,Fantasy,2006
1413,1.75384,60000000,124596398,Coraline,Animation,2009
2637,3.204295,115000000,562816256,"Monsters, Inc.",Fantasy,2001
9886,0.663446,2135161,7000000,Marnie,Mystery,1964
624,0.017625,0,732655,Once I Was a Beehive,Family,2015
2883,2.90047,19000000,18755936,Sex Drive,Comedy,2008
6729,0.45297,0,11400000,Something New,Drama,2006
442,0.13380899999999998,0,0,Ava's Possessions,Science Fiction,2015
6750,0.389212,0,0,Severance,Comedy,2006
2963,0.879116,120000000,93945766,Speed Racer,Action,2008
2944,1.054819,15000000,32002538,In Bruges,Comedy,2008
7482,0.811539,12000000,9620399,I Know Who Killed Me,Thriller,2007
9867,0.235542,126,0,Boccaccio '70,Drama,1962
4060,0.376186,9000000,0,All or Nothing,Comedy,2002
9956,0.272856,0,0,Sunday Bloody Sunday,Drama,1971
1512,0.690602,0,0,Battlestar Galactica: The Plan,Drama,2009
9727,0.724527,3200000,33395426,Rosemary's Baby,Drama,1968
5429,4.705208,180000000,407602906,Pacific Rim,Adventure,2013
4048,0.440499,26000000,38793283,Clockstoppers,Family,2002
6582,1.51114,40000000,120455994,Eight Below,Drama,2006
3839,0.40915100000000004,0,0,Husk,Horror,2011
4018,0.558747,70000000,32287044,Hart's War,Drama,2002
10282,0.574693,11500000,23237911,The Remains of the Day,Drama,1993
8034,0.290596,5000000,12232628,Lone Wolf McQuade,Action,1983
2254,0.24154099999999998,10000000,55089,Inhale,Drama,2010
7784,0.10488800000000001,0,0,Return of the Ghostbusters,Comedy,2007
2944,1.054819,15000000,32002538,In Bruges,Crime,2008
4361,7.637767,220000000,1519557910,The Avengers,Action,2012
4671,0.319294,0,0,Damsels in Distress,Comedy,2012
8047,0.19553900000000002,8000000,0,Rock & Rule,Action,1983
7564,0.473709,0,0,Garfield Gets Real,Animation,2007
2154,0.41671400000000003,0,0,Firebreather,Fantasy,2010
8287,0.5669390000000001,40000000,75505856,The Last of the Mohicans,Romance,1992
2157,0.407787,0,0,Titanic II,Adventure,2010
2012,0.932529,21800000,0,The Experiment,Drama,2010
10457,0.207161,17000000,10000000,55 Days at Peking,History,1963
6650,0.773044,64000000,101595121,Little Man,Crime,2006
4360,0.204483,0,0,Hercules in the Maze of the Minotaur,Adventure,1994
2606,0.129744,70000000,0,Dudley Do-Right,Family,1999
5841,0.229398,0,0,Blue Caprice,Crime,2013
9123,0.23595100000000002,5000000,1980338,Zero Effect,Thriller,1998
8703,0.8990739999999999,0,0,The Land Before Time VII: The Stone of Cold Fire,Family,2000
3619,0.436803,125000000,626137675,Fast Five,Crime,2011
6976,2.241935,165000000,305875730,The Polar Express,Animation,2004
8501,0.779012,45000000,58620973,Jack,Science Fiction,1996
3456,1.102011,25000000,77278331,The Grey,Action,2011
7752,0.18853,0,0,Irina Palm,Drama,2007
3443,1.205338,40000000,60965854,Colombiana,Drama,2011
7333,0.416288,3500000,0,Terror Train,Thriller,1980
1611,0.426316,0,0,Labor Pains,Romance,2009
5757,0.328083,0,0,Barbie: Mariposa and The Fairy Princess,Family,2013
6735,0.43545100000000003,60000000,17800000,Flyboys,Action,2006
2116,0.514385,0,0,Barbie: A Fashion Fairytale,Animation,2010
9576,0.138906,0,0,I'm Gonna Git You Sucka,Comedy,1988
5673,0.45785699999999996,20000000,27187375,Khumba,Adventure,2013
9070,0.445,0,0,Black Dog,Thriller,1998
6761,0.370019,0,16627188,Everyone's Hero,Action,2006
9756,0.045242000000000004,950000,814666,Charly,Drama,1968
6191,5.400826,150000000,374218673,Batman Begins,Action,2005
4282,0.363695,0,0,The Cowboy Way,Western,1994
3290,0.132306,0,0,Doctor Who: The Next Doctor,Adventure,2008
1961,1.538276,150000000,318502923,The Last Airbender,Action,2010
343,0.344994,0,0,Minions: The Competition,Animation,2015
2643,2.449323,98000000,433013274,The Mummy Returns,Adventure,2001
10561,0.314511,0,0,Round Midnight,Drama,1986
3491,0.9033120000000001,21000000,970816,The Beaver,Drama,2011
3604,0.475663,32000000,83615414,"Big Mommas: Like Father, Like Son",Crime,2011
5988,0.154121,0,0,I'll Follow You Down,Drama,2013
5241,2.064658,70000000,162000000,Alien: Resurrection,Action,1997
368,0.318459,0,0,I Smile Back,Drama,2015
273,0.45293900000000004,0,0,Justice League: Gods and Monsters,Action,2015
5814,0.270285,0,0,The Borderlands,Horror,2013
10218,0.017498,35000000,35323292,The Bad News Bears,Comedy,1976
290,0.427116,0,0,Where to Invade Next,Documentary,2015
7714,0.208459,4000000,46474,December Boys,Drama,2007
9724,0.7868539999999999,5500000,42300873,Bullitt,Action,1968
9782,0.261959,0,0,The Parallax View,Drama,1974
2499,0.45956,20000000,0,Three to Tango,Romance,1999
809,0.766932,0,108808,Adult Beginners,Drama,2014
7523,0.574488,25000000,59192128,Good Luck Chuck,Comedy,2007
584,0.190385,0,0,The Phoenix Incident,Thriller,2015
8666,1.956406,125000000,546388105,Mission: Impossible II,Adventure,2000
7953,0.263651,0,0,Breakin',Music,1984
7490,0.729174,0,5741608,Feast of Love,Drama,2007
1484,0.826039,20000000,17280326,12 Rounds,Thriller,2009
4401,1.682769,70000000,348840316,The Lorax,Animation,2012
8193,0.264432,0,17519169,Home for the Holidays,Drama,1995
7275,0.45026400000000005,1000000,0,Silent Running,Drama,1972
6663,0.70435,35000000,42064105,A Good Year,Drama,2006
8228,0.14438499999999999,0,0,Leprechaun 3,Fantasy,1995
7547,0.5058090000000001,20000000,73276047,The Kite Runner,Drama,2007
7804,0.068984,0,0,Brand Upon the Brain! A Remembrance in 12 Chapters,Fantasy,2007
9971,0.095445,0,0,Nicholas and Alexandra,War,1971
1790,0.20904299999999998,0,0,The Haunted World of El Superbeasto,Animation,2009
3149,0.32288,8000000,2033165,Mutant Chronicles,Horror,2008
3705,0.30090100000000003,0,0,Little Birds,Drama,2011
3099,0.40072399999999997,0,0,Boogeyman 3,Horror,2008
8760,1.616724,84000000,123307945,Nutty Professor II: The Klumps,Fantasy,2000
2747,0.439101,75000000,13596911,Osmosis Jones,Adventure,2001
3479,0.954335,0,0,Honey 2,Music,2011
9830,0.277357,1800000,46665856,Dog Day Afternoon,Crime,1975
4963,2.182292,55000000,231449203,American Wedding,Romance,2003
2930,1.22837,80000000,212874442,Bedtime Stories,Comedy,2008
9652,0.25154499999999996,0,0,Stakeout,Comedy,1987
6913,0.0979,0,21353303,Waist Deep,Drama,2006
1059,0.264523,0,0,Felony,Mystery,2014
4356,0.073496,0,0,Hercules and the Lost Kingdom,Adventure,1994
1086,0.32145300000000004,7000000,0,A Good Man,Action,2014
2733,0.493288,11000000,23430766,Tomcats,Comedy,2001
4963,2.182292,55000000,231449203,American Wedding,Comedy,2003
9193,1.2742850000000001,7500000,296000000,Look Who's Talking,Romance,1989
4718,0.255948,17000000,0,Gallowwalkers,Horror,2012
6712,0.523073,0,0,Mater and the Ghostlight,Family,2006
9064,0.469693,30000000,19204929,The Replacement Killers,Crime,1998
10851,0.342791,0,0,Born Free,Adventure,1966
8404,0.346695,145786,0,Piranha Part Two: The Spawning,Romance,1981
4979,1.565393,12600000,28650575,Wrong Turn,Horror,2003
10075,0.231569,0,0,Miami Blues,Thriller,1990
10612,0.42076800000000003,0,0,Charley Varrick,Drama,1973
7513,0.606428,40000000,145896422,Music and Lyrics,Comedy,2007
9223,0.480969,0,71079915,Turner & Hooch,Crime,1989
10809,0.12823099999999998,0,0,Someone's Watching Me!,Horror,1978
5254,1.231579,45000000,136885767,Anaconda,Adventure,1997
4305,0.275024,45000000,0,I Love Trouble,Comedy,1994
4531,0.572327,12000000,0,Erased,Thriller,2012
4966,1.7816150000000002,20000000,135680000,The Jungle Book 2,Family,2003
8915,0.492302,0,0,Tenebre,Mystery,1982
4145,0.167625,0,0,Riders,Crime,2002
2801,0.269944,12000000,17292381,Max Keeble's Big Move,Family,2001
7696,0.22999699999999998,0,0,Rise: Blood Hunter,Adventure,2007
2020,0.878074,24000000,23081726,Faster,Crime,2010
2637,3.204295,115000000,562816256,"Monsters, Inc.",Comedy,2001
8816,0.20564899999999997,15000000,0,Heavy Metal 2000,Science Fiction,2000
7399,2.213223,140000000,258022233,Rush Hour 3,Crime,2007
10352,0.256768,0,18899204,Untamed Heart,Drama,1993
8128,0.673425,60000000,35431113,Money Train,Action,1995
10001,0.731244,0,0,Look Who's Talking Too,Romance,1990
10550,0.306425,0,0,Luxo Jr.,Family,1986
987,0.33974899999999997,0,0,Extraterrestrial,Science Fiction,2014
3374,5.711315,125000000,1327817822,Harry Potter and the Deathly Hallows: Part 2,Family,2011
3490,0.904531,75000000,342695435,Alvin and the Chipmunks: Chipwrecked,Animation,2011
6044,0.035299000000000004,0,0,Run,Drama,2013
2395,0.227962,0,0,Burakku Rokku ShÅ«tÄ,Action,2010
10389,0.41851499999999997,0,4916135,Surf Ninjas,Action,1993
2752,0.41476499999999994,0,15705007,Enigma,War,2001
325,0.369529,5000000,0,Area 51,Horror,2015
6834,0.257326,0,210128,Starter for 10,Comedy,2006
8581,0.383389,0,0,Stealing Beauty,Romance,1996
5251,1.308461,35000000,41954997,Donnie Brasco,Drama,1997
3466,1.0488950000000001,45000000,160078586,Johnny English Reborn,Comedy,2011
2925,1.341805,0,55447968,"Definitely, Maybe",Romance,2008
2088,0.597254,25000000,19829957,My Soul to Take,Mystery,2010
4933,0.019197,0,0,It's Such a Beautiful Day,Comedy,2012
1649,0.383827,0,0,Prison Break: The Final Break,Drama,2009
7208,0.18645899999999999,0,0,The Chronicles of Riddick: Dark Fury,Action,2004
10327,0.134756,900000,8556940,Leprechaun,Thriller,1993
5428,4.877927,100000000,392000694,The Wolf of Wall Street,Comedy,2013
1463,0.967776,50000000,36348784,The Boat That Rocked,Comedy,2009
6279,0.773231,19000000,108047131,The Amityville Horror,Horror,2005
9710,0.159907,250000,154323,"Silent Night, Deadly Night Part 2",Comedy,1987
2089,0.59643,30000000,967000,TEKKEN,Science Fiction,2010
1112,0.202776,0,0,Batman: Strange Days,Animation,2014
6922,0.08424,8000000,382267,First Snow,Drama,2006
396,0.27858299999999997,0,0,Back in Time,Documentary,2015
10594,2.010733,8000000,441306145,The Exorcist,Thriller,1973
8845,0.130962,0,0,Le goÃ»t des autres,Comedy,2000
8060,0.07536699999999999,0,0,Meantime,Drama,1983
8678,1.2295049999999998,62000000,127666415,U-571,War,2000
8449,0.064153,0,0,Bloody Birthday,Thriller,1981
3993,0.708516,0,0,Eight Legged Freaks,Action,2002
9931,0.630778,20000000,0,Bedknobs and Broomsticks,Adventure,1971
9265,0.269455,0,20036737,Say Anything...,Drama,1989
1405,1.971027,50000000,709827462,The Twilight Saga: New Moon,Adventure,2009
60,2.487849,30000000,84025816,Sicario,Mystery,2015
8847,0.152249,0,0,Essex Boys,Action,2000
8778,0.349034,65000000,69700000,The Kid,Family,2000
4413,1.586368,120000000,829000000,The Twilight Saga: Breaking Dawn - Part 2,Romance,2012
7565,0.471104,45000000,103071443,The Water Horse,Family,2007
129,1.291013,74000000,311594032,The SpongeBob Movie: Sponge Out of Water,Animation,2015
6146,0.32766999999999996,0,37803872,St. Elmo's Fire,Drama,1985
8085,1.3571309999999999,30000000,254134910,Babe,Drama,1995
4837,0.133857,0,0,Barricade,Horror,2012
7672,0.26100999999999996,0,0,Sex and Death 101,Comedy,2007
6662,0.709677,0,84500122,The Santa Clause 3: The Escape Clause,Family,2006
1896,0.135759,0,0,Logorama,Animation,2009
10859,0.089072,0,0,Seconds,Drama,1966
2727,0.51549,0,0,The Land Before Time VIII: The Big Freeze,Family,2001
9722,0.8911629999999999,0,0,The Boston Strangler,Crime,1968
6134,0.393399,0,0,Ewoks: The Battle for Endor,Fantasy,1985
8904,0.689094,21000000,177200000,Tootsie,Comedy,1982
3317,0.093841,22000000,0,Asylum,Science Fiction,2008
9684,0.221631,0,0,The Stepfather,Drama,1987
10493,0.802539,0,49042224,Cobra,Crime,1986
9726,0.747337,0,0,The Lion in Winter,History,1968
3121,0.361127,0,0,The Librarian: The Curse of the Judas Chalice,Adventure,2008
5842,0.22900900000000002,0,0,Louis C.K.: Oh My God,Comedy,2013
1428,1.357091,50000000,155446362,Knowing,Adventure,2009
6489,0.164823,0,0,The Chumscrubber,Comedy,2005
8013,0.4887,0,0,The Day After,Science Fiction,1983
6793,0.30727899999999997,8000000,426224,Fido,Romance,2006
3007,0.6462439999999999,20000000,20211394,Appaloosa,Western,2008
10083,0.07910199999999999,225000,0,Metropolitan,Drama,1990
659,3.689601,160000000,529076069,Godzilla,Science Fiction,2014
10076,0.388685,0,5765562,Leatherface: Texas Chainsaw Massacre III,Thriller,1990
83,2.049886,35000000,61181942,The Walk,Drama,2015
7902,0.742001,1500000,2300000,Repo Man,Science Fiction,1984
3776,0.20721599999999998,0,0,Good Neighbours,Thriller,2011
3147,0.326352,15000000,3533227,The Midnight Meat Train,Thriller,2008
