popularity,budget,revenue,original_title,release_year,genres
0.49354799999999993,0,0,Down to Earth,2001,"Comedy, Science Fiction, Fantasy, Romance"
0.493696,0,0,Air Mater,2011,"Family, Animation"
0.49394,12000000,0,Beavis and Butt-Head Do America,1996,Comedy
0.49394399999999994,0,100345,V/H/S,2012,"Horror, Thriller"
0.49396899999999994,0,0,In the Electric Mist,2009,"Drama, Crime, Thriller, Mystery"
0.494021,20000000,75597042,The Rookie,2002,"Family, Drama"
0.494022,0,14947,Zombeavers,2014,"Action, Horror, Comedy"
0.494142,0,0,Grave Encounters 2,2012,Horror
0.49419700000000005,45000000,14793624,Surviving Christmas,2004,"Comedy, Romance"
0.49421400000000004,500000,0,Milf,2010,Comedy
0.49423500000000004,31000000,74134790,Always,1989,"Romance, Fantasy, Drama"
0.49424700000000005,0,0,The Singing Detective,2003,"Comedy, Mystery"
0.49439099999999997,25000000,119772232,Parental Guidance,2012,Comedy
0.494655,5000000,0,Girl in Progress,2012,"Drama, Comedy"
0.494874,230400,0,Goal! II: Living the Dream,2007,Drama
0.495039,5000000,0,Tooth Fairy 2,2012,Family
0.495162,20000000,39300000,Alpha and Omega,2010,"Animation, Family"
0.49518,4317946,14624826,Pina,2011,Documentary
0.495241,30000000,45554533,The Tigger Movie,2000,Family
0.49530799999999997,0,8452,Snowtown,2011,"Drama, Crime, Thriller"
0.495457,0,0,A Turtleâ€™s Tale 2: Sammyâ€™s Escape From Paradise,2012,Animation
0.49548000000000003,5500000,26414658,The Gauntlet,1977,"Crime, Action, Drama"
0.495483,5100000,0,Shrink,2009,"Comedy, Drama"
0.495519,0,1338365,Maps to the Stars,2014,Drama
0.495575,0,12145169,Dreamscape,1984,"Horror, Science Fiction, Thriller"
0.49583999999999995,70000000,61279452,The Legend of Hercules,2014,"Adventure, Action"
0.49589700000000003,0,7800000,House 2: The Second Story,1987,"Comedy, Horror"
0.49601000000000006,65000000,117758500,Blue Streak,1999,"Crime, Action, Thriller, Comedy"
0.496029,4000000,30471420,The Lord of the Rings,1978,"Drama, Animation, Adventure"
0.496059,25000000,21567853,He Got Game,1998,Drama
0.49670299999999995,55000000,65664721,16 Blocks,2006,"Crime, Thriller, Adventure"
0.49676000000000003,7500000,0,Code 46,2003,"Romance, Drama"
0.49676099999999995,0,129795554,An Officer and a Gentleman,1982,"Drama, Romance"
0.49726499999999996,0,157768,Hell & Back,2015,Comedy
0.49737299999999995,28000000,14051384,Blues Brothers 2000,1998,"Crime, Comedy, Music"
0.497587,10000000,21486757,Married to the Mob,1988,"Action, Crime, Romance, Comedy, Thriller"
0.497622,0,0,Grumpy Old Men,1993,"Romance, Comedy, Family"
0.49765,17000000,2626800,Captivity,2007,"Thriller, Crime"
0.497699,0,13000000,Real Genius,1985,"Comedy, Romance"
0.49784399999999995,0,0,Buzz Lightyear of Star Command: The Adventure Begins,2000,"Family, Animation"
0.49788999999999994,13500000,29027914,Far from Heaven,2002,"Drama, Romance"
0.498026,60000000,50650079,Meet Dave,2008,"Family, Adventure, Science Fiction, Comedy"
0.498356,0,0,State of Grace,1990,"Thriller, Crime, Drama, Action"
0.49836499999999995,23000000,10827816,The End of the Affair,1999,Drama
0.49843000000000004,8000000,0,Somewhere,2010,Drama
0.49851,42000000,117575636,The Forgotten,2004,"Mystery, Drama, Science Fiction, Crime"
0.49863500000000005,5000000,5129058,Rabbit Hole,2010,Drama
0.498771,0,0,Small Time Crooks,2000,"Crime, Action"
0.498787,0,0,The Town that Dreaded Sundown,2014,"Thriller, Horror"
0.498792,5000000,14000000,Friday the 13th Part VIII: Jason Takes Manhattan,1989,"Horror, Thriller"
0.49892600000000004,3500000,0,Urban Legends: Bloody Mary,2005,"Horror, Thriller"
0.49916499999999997,20000000,5530764,The Brothers Bloom,2008,Adventure
0.49929799999999996,7000000,20256975,Action Jackson,1988,"Comedy, Crime, Drama, Action"
0.499301,12000000,31155435,How High,2001,Comedy
0.49930699999999995,33000000,0,Snow Dogs,2002,"Family, Adventure, Comedy"
0.49939700000000004,0,0,The Jane Austen Book Club,2007,"Comedy, Drama, Romance"
0.49950600000000006,25000000,25965144,Jacob's Ladder,1990,"Mystery, Horror"
0.499566,27000000,14683921,City of Joy,1992,Drama
0.49961099999999997,40000000,65754228,Sweet November,2001,"Drama, Romance"
0.499629,0,0,Edison,2005,"Drama, Thriller"
0.49979399999999996,0,0,Cassandra's Dream,2007,"Crime, Drama, Thriller"
0.49988999999999995,0,8642858,The Condemned,2007,"Thriller, Action"
0.49992600000000004,0,1117920,Little Manhattan,2005,Comedy
0.500115,0,0,The Man with One Red Shoe,1985,"Comedy, Action"
0.500124,60000000,80154140,Runaway Jury,2003,"Thriller, Drama"
0.500174,16500000,13620075,Sydney White,2007,Comedy
0.5005109999999999,0,68397662,College Road Trip,2008,"Comedy, Family"
0.5006659999999999,0,0,A Muppet Family Christmas,1987,TV Movie
0.500747,0,0,Ex Drummer,2007,"Thriller, Drama, Comedy"
0.500883,25000000,15431177,The Greatest Game Ever Played,2005,"Family, Drama"
0.501242,15000000,2856712,eXistenZ,1999,"Science Fiction, Action, Thriller"
0.50142,3000000,29800000,Serpico,1973,"Crime, Drama"
0.5014310000000001,6500000,22889018,The Wind That Shakes the Barley,2006,"Drama, History, War"
0.501533,0,0,The Possession of Michael King,2014,Horror
0.50154,0,0,Lord of the Flies,1963,"Drama, Adventure, Foreign, Thriller"
0.501753,10000000,0,Cabin Fever 2: Spring Fever,2009,Horror
0.501826,0,33461269,Air America,1990,"Drama, Comedy, Action, Adventure"
0.501939,25000000,68377859,Dan in Real Life,2007,"Drama, Romance"
0.502047,0,5738952,Crossroads,1986,"Music, Drama, Romance"
0.502062,0,0,Billion Dollar Brain,1967,Thriller
0.502164,0,0,Superman/Batman: Public Enemies,2009,"Animation, Adventure, Action"
0.502196,0,140081992,Sommersby,1993,"Mystery, Romance, Drama, Thriller"
0.502296,0,0,Bears,2014,"Family, Documentary"
0.5024890000000001,0,0,Hidden,2015,"Thriller, Horror"
0.502896,0,0,Endless Love,1981,"Romance, Drama"
0.502955,0,69660733,Nine Months,1995,Comedy
0.503146,0,0,Who's Harry Crumb?,1989,"Comedy, Crime, Mystery"
0.5034609999999999,64000000,74608570,Random Hearts,1999,"Drama, Romance"
0.50375,0,0,Coldwater,2013,"Thriller, Drama"
0.503798,0,0,Shutter,2008,"Horror, Mystery, Thriller"
0.503888,0,2201126,Once Were Warriors,1994,Drama
0.504166,0,0,Van Helsing: The London Assignment,2004,"Action, Fantasy, Horror"
0.504169,3000000,15,Jason Goes to Hell: The Final Friday,1993,"Thriller, Horror"
0.5046069999999999,0,371396,Highwaymen,2004,"Action, Crime, Thriller"
0.504682,0,18994653,Sniper,1993,"Action, Drama"
0.504782,19000000,35300645,Vacancy,2007,"Horror, Thriller"
0.5048279999999999,0,0,Pressure,2015,"Drama, Thriller"
0.504848,25000000,38348988,City Heat,1984,"Crime, Comedy, Action"
0.504901,10100000,0,The Man with Two Brains,1983,"Romance, Science Fiction, Comedy"
0.5052909999999999,20000000,13204291,Brideshead Revisited,2008,"Romance, Drama"
0.505292,0,0,Truth or Dare,2012,"Horror, Mystery"
0.505324,0,0,Pleasantville,1998,"Comedy, Fantasy, Drama"
0.5058090000000001,20000000,73276047,The Kite Runner,2007,Drama
0.505814,1500000,30553394,Cabin Fever,2003,Horror
0.506031,8000000,10130000,Prom,2011,Comedy
0.506169,20000000,16549477,Battle of the Year,2013,"Music, Drama"
0.5062409999999999,0,0,Tarzan II,2005,Adventure
0.5062409999999999,30000000,0,Mr. Magoo,1997,"Comedy, Family"
0.506575,0,0,King Solomon's Mines,2004,Action
0.506605,0,0,A Little Chaos,2014,Drama
0.506901,20000000,0,Eye for an Eye,1996,"Thriller, Drama"
0.5069020000000001,4000000,2826523,Sid & Nancy,1986,"Romance, Music"
0.507078,3200000,8000000,The Man Who Shot Liberty Valance,1962,Western
0.507092,10000,0,í¬í™” ì†ìœ¼ë¡œ,2010,War
0.507235,0,0,To End All Wars,2001,"History, Comedy, Drama"
0.50732,0,0,Wild Horses,2015,Drama
0.5076,32000000,55157539,The Mothman Prophecies,2002,"Drama, Thriller, Horror, Mystery"
0.507866,1000000,0,20 Feet from Stardom,2013,"Music, Documentary"
0.507983,0,0,Pooh's Grand Adventure: The Search for Christopher Robin,1997,Family
0.507987,13000000,0,The New Guy,2002,Family
0.507995,3500000,0,Wild Cherry,2009,Comedy
0.508061,0,0,Les Dalton,2004,Western
0.50812,2500000,0,Wishmaster 2: Evil Never Dies,1999,"Fantasy, Science Fiction, Horror"
0.508128,48000000,124305181,The Thomas Crown Affair,1999,"Comedy, Crime, Romance, Drama"
0.508401,10000000,7177143,Rescue Dawn,2006,"War, Adventure, Drama"
0.508705,78146652,60000000,Duplicity,2009,Thriller
0.508901,8169363,8175346,Nick of Time,1995,"Drama, Thriller, Crime"
0.5091289999999999,50000000,69425966,The Adventures of Sharkboy and Lavagirl,2005,"Adventure, Family"
0.509163,0,11567449,Henry & June,1990,Romance
0.509263,0,0,Blow-Up,1966,"Mystery, Thriller"
0.509401,0,0,Fireflies in the Garden,2008,Drama
0.509532,5000000,3099314,Take Shelter,2011,Drama
0.5097510000000001,0,0,The Punisher,1989,"Thriller, Action"
0.509774,11500000,20079850,Reality Bites,1994,Drama
0.509793,0,3538446,Martha Marcy May Marlene,2011,Drama
0.5098779999999999,21000000,28008462,The Tailor of Panama,2001,"Drama, Thriller"
0.509946,0,0,The Prince & Me,2004,Comedy
0.510003,1750000,100000,Road Games,1981,"Horror, Thriller"
0.5102949999999999,250000,56825,The Canyons,2013,"Thriller, Drama"
0.510296,0,0,Young Ones,2014,"Western, Drama, Action, Science Fiction"
0.510379,800000,867714,The Disappearance of Alice Creed,2009,"Crime, Drama"
0.510452,50000000,79958599,Exit Wounds,2001,"Crime, Thriller, Action"
0.510683,0,12382362,The Man,2005,"Crime, Comedy, Action"
0.510786,0,0,Men at Work,1990,"Comedy, Crime"
0.5108,24000000,0,Lock Up,1989,"Thriller, Action, Drama, Crime, Adventure"
0.5109319999999999,0,46405336,Malice,1993,"Drama, Crime"
0.51097,0,0,Chatroom,2010,"Thriller, Drama"
0.511084,25000000,36351350,Beauty Shop,2005,Comedy
0.5114310000000001,0,0,The Ones Below,2015,Thriller
0.511529,5000000,3263585,The Sweet Hereafter,1997,Drama
0.51175,0,0,Shadow Man,2006,"Thriller, Action, Adventure"
0.511786,0,0,The Stoning of Soraya M.,2008,"Drama, Crime"
0.512023,0,0,Viking: The Berserkers,2014,Thriller
0.512053,10000000,0,Captain America,1990,"War, Action"
0.512054,0,0,Warlock: The Armageddon,1993,"Horror, Science Fiction, Fantasy"
0.512197,0,0,Jane Eyre,1996,Romance
0.512273,38000000,122417389,MouseHunt,1997,"Family, Comedy"
0.512422,0,0,Afternoon Delight,2013,"Comedy, Drama"
0.512588,0,0,Citizenfour,2014,Documentary
0.5127189999999999,2300000,35000000,Midnight Express,1978,"Crime, Drama"
0.512775,12000000,972512,Rampart,2011,"Drama, Thriller"
0.5129,9000000,20518905,Porky's Revenge,1985,Comedy
0.512957,20000000,54956140,The Crazies,2010,"Horror, Mystery"
0.513067,300000,0,Death Race 2000,1975,"Science Fiction, Action"
0.51308,26000000,61489265,Flatliners,1990,"Horror, Thriller, Science Fiction"
0.513386,0,0,I Am Here,2015,"Thriller, Drama"
0.5133909999999999,0,0,Under Fire,1983,War
0.513524,0,0,Sherlock Holmes,2010,"Action, Fantasy, Drama, Horror"
0.513548,0,0,Fluke,1995,"Fantasy, Drama"
0.513571,0,0,Avanti!,1972,"Drama, Comedy, Romance"
0.5137,20000000,66673516,Dragnet,1987,"Action, Comedy"
0.513728,40000000,0,Bless the Child,2000,"Crime, Drama, Thriller"
0.5137390000000001,0,0,The Infidel,2009,"Drama, Comedy"
0.513842,5000000,17768757,Halloween 4: The Return of Michael Myers,1988,"Thriller, Horror"
0.513857,5000000,2614773,Everything Must Go,2010,"Comedy, Drama"
0.514113,0,0,Time Out of Mind,2014,Drama
0.514385,0,0,Barbie: A Fashion Fairytale,2010,Animation
0.514454,0,0,The Colour of Magic,2008,"TV Movie, Fantasy"
0.514465,8000000,18124262,Another Year,2010,"Drama, Comedy"
0.5144890000000001,26000000,181096164,Hot Shots!,1991,"War, Comedy"
0.5145489999999999,7000000,95461682,Arthur,1981,"Comedy, Drama, Romance"
0.514668,0,0,Just Cause,1995,"Action, Drama, Mystery"
0.514735,0,1236094,Beyond the Mask,2015,Action
0.514836,12000000,23006849,Aquamarine,2006,"Family, Comedy, Romance"
0.514888,0,0,That's What I Am,2011,Family
0.515286,0,0,Raze,2013,"Horror, Thriller"
0.515387,0,0,Stay Hungry,1976,"Comedy, Drama"
0.51549,0,0,The Land Before Time VIII: The Big Freeze,2001,"Family, Animation"
0.515547,0,0,Redline,2009,"Thriller, Drama, Action, Animation"
0.515686,0,40471663,Pretty in Pink,1986,Comedy
0.516461,9500000,0,Laurence Anyways,2012,"Romance, Drama"
0.516572,0,73961419,The Jerk,1979,Comedy
0.516644,0,0,The Human Centipede 2 (Full Sequence),2010,"Crime, Drama, Horror"
0.5166850000000001,2000000,13167232,Critters,1986,"Horror, Comedy, Science Fiction"
0.516803,0,0,The Sandlot 2,2005,"Family, Comedy"
0.516927,20000000,35841901,The Black Hole,1979,"Science Fiction, Family"
0.516954,0,0,The Hollow,2015,Horror
0.517151,600000,0,The Stag,2013,Comedy
0.517319,0,27297451,The Last Mimzy,2007,"Adventure, Family"
0.517412,30000000,63833449,Baby Mama,2008,Comedy
0.517447,0,1700000,Best of the Best,1989,"Action, Drama"
0.517691,10000000,8801940,Body Double,1984,Thriller
0.517874,0,0,Nosferatu: Phantom der Nacht,1979,"Horror, Drama"
0.518084,0,0,Cracks,2009,"Drama, Thriller, Mystery"
0.518174,0,0,The Last Song,2010,"Romance, Drama, Family"
0.518403,850000,1243961,"For a Good Time, Call...",2012,Comedy
0.518405,0,0,Barbie and the Secret Door,2014,"Family, Adventure, Fantasy, Animation"
0.518412,0,34368475,Adventures in Babysitting,1987,"Adventure, Thriller, Comedy, Crime"
0.518436,1746964,2181987,"Paris, Texas",1984,Drama
0.518686,0,0,Io e te,2012,Drama
0.518807,42000000,0,Hero,1992,"Drama, Mystery, Thriller"
0.518986,0,39024251,The Exorcist III,1990,"Thriller, Horror, Mystery"
0.519242,3500000,9482579,She's the One,1996,"Romance, Comedy"
0.519349,32000000,36733909,Alive,1993,"Thriller, Drama, Action"
0.519602,0,6455530,The Last Unicorn,1982,"Family, Fantasy"
0.5197729999999999,0,0,A Grand Day Out,1990,"Family, Adventure, Science Fiction, Animation, Comedy"
0.519949,0,0,Mutiny on the Bounty,1962,"Adventure, Drama, History, Romance"
0.52025,0,0,Woodlawn,2015,Drama
0.520258,0,0,I'll Always Know What You Did Last Summer,2006,Horror
0.520419,15000000,5024782,Solitary Man,2009,"Drama, Romance"
0.520891,18000000,65070412,Barbershop 2:  Back in Business,2004,Comedy
0.521071,17700000,30987695,Joe Dirt,2001,"Drama, Mystery, Romance, Adventure"
0.521073,0,0,Needful Things,1993,"Thriller, Action"
0.521085,9500000,14560247,Wild at Heart,1990,"Comedy, Thriller"
0.521096,13000000,27007143,The Big Hit,1998,"Action, Thriller, Comedy"
0.5211210000000001,110000000,72178895,Around the World in 80 Days,2004,"Adventure, Action"
0.521522,4000000,0,Julia X,2011,Horror
0.521554,12000000,0,The Postman Always Rings Twice,1981,"Crime, Drama, Romance"
0.521559,21000000,54926886,We Own the Night,2007,Crime
0.521573,0,0,A Christmas Carol,1999,Drama
0.521748,0,124191,Splinter,2008,Horror
0.52181,0,0,Radio Rebel,2012,"Family, Comedy, TV Movie, Drama"
0.521927,3000000,0,Inferno,1980,Thriller
0.522347,160000000,788679850,Fast & Furious 6,2013,Action
0.522401,0,20957001,The Magdalene Sisters,2002,"Drama, Foreign"
0.522436,0,0,The Harvest,2013,"Horror, Thriller"
0.522846,4000000,44909486,Monster's Ball,2001,"Drama, Romance"
0.523036,0,0,Mardi Gras: Spring Break,2011,Comedy
0.523073,0,0,Mater and the Ghostlight,2006,Family
0.523108,0,43579163,Police Academy 3: Back in Training,1986,"Crime, Action, Comedy"
0.523119,8200000,0,Mr. Morgan's Last Love,2013,Drama
0.523153,0,0,Super Buddies,2013,Family
0.523187,8500000,0,The Tortured,2010,Horror
0.523238,0,0,The Hunting Party,2007,"Adventure, Action"
0.523347,0,4662137,"No Retreat, No Surrender",1986,Action
0.523397,0,63000000,Dave,1993,Comedy
0.52377,6000000,0,Glorious 39,2009,"Drama, War, Thriller"
0.524061,0,8020,Wrecked,2010,"Thriller, Mystery"
0.524096,4500000,1261000,From Beyond,1986,"Horror, Fantasy, Science Fiction"
0.524241,0,0,Two Much,1996,Comedy
0.524246,0,0,So Undercover,2012,Action
0.524253,8000000,69821334,Splash,1984,"Romance, Fantasy, Comedy"
0.524315,10000000,3334927,By the Sea,2015,"Romance, Drama"
0.5245270000000001,125000,3200000,Your Sister's Sister,2011,"Comedy, Drama"
0.524684,10000000,1759252,A Better Life,2011,Drama
0.5247649999999999,0,0,Paper Planes,2014,Family
0.5252,0,0,Night Moves,2014,"Thriller, Drama"
0.525319,30000000,0,The Hudsucker Proxy,1994,"Drama, Comedy"
0.525341,42000000,32168970,Reindeer Games,2000,Thriller
0.525474,500000,1148752,Living in Oblivion,1995,"Drama, Comedy"
0.525783,0,0,Casa De Mi Padre,2012,"Western, Comedy"
0.526025,0,0,The Associate,1996,Comedy
0.526108,15000000,50000000,How the West Was Won,1962,"Drama, Adventure, Western"
0.5264850000000001,42000000,7959291,Strange Days,1995,"Crime, Science Fiction, Thriller"
0.526537,7200000,0,Made in Dagenham,2010,"History, Drama, Comedy"
0.526637,0,0,Maximum Conviction,2012,Thriller
0.526642,0,0,Experimenter,2015,Drama
0.526992,68000000,71069884,The Score,2001,"Thriller, Action"
0.5273979999999999,30000000,31148328,Pride and Glory,2008,"Crime, Drama, Thriller"
0.527458,0,0,The Batman vs Dracula,2005,"Fantasy, Horror, Action"
0.527492,0,12991996,Le Divorce,2003,"Romance, Drama, Comedy"
0.527888,0,0,A Boy and His Dog,1975,"Science Fiction, Comedy, Drama"
0.527957,0,0,I Spit on Your Grave III: Vengeance is Mine,2015,"Horror, Thriller"
0.528177,0,14334401,Hot Rod,2007,"Action, Comedy"
0.528255,50000000,38502340,Dream House,2011,"Thriller, Drama, Mystery"
0.528292,0,16051363,Miss Pettigrew Lives for a Day,2008,"Romance, Comedy, Drama"
0.52835,0,0,"What's Up, Doc?",1972,"Romance, Comedy"
0.528411,16000000,0,Alien Nation,1988,"Science Fiction, Crime"
0.52866,0,0,Frosty the Snowman,1969,"TV Movie, Family, Animation"
0.528782,26000000,8009329,The Chase,1994,Action
0.528989,0,0,The Bang Bang Club,2010,Drama
0.529037,1500000,0,Homecoming,2009,"Horror, Thriller"
0.5291520000000001,25000000,17193231,Fled,1996,Thriller
0.5291600000000001,10000000,42333295,The Fourth Kind,2009,"Science Fiction, Thriller"
0.529277,0,0,Balto II: Wolf Quest,2002,"Adventure, Animation, Family"
0.5293800000000001,0,0,Bernie,2012,"Comedy, Drama, Crime"
0.529537,22000000,0,Mr. Woodcock,2007,"Romance, Comedy"
0.529721,0,0,The Fortune Cookie,1966,"Romance, Comedy"
0.5297270000000001,5000000,1862805,Bitter Moon,1992,Thriller
0.52985,0,0,Dirty Weekend,2015,"Comedy, Drama"
0.529881,35000000,12506188,Zoom,2006,"Fantasy, Family, Comedy"
0.529922,0,0,Hannie Caulder,1971,Drama
0.529974,30000000,0,Double Team,1997,"Thriller, Action"
0.530139,38000000,114156230,Water for Elephants,2011,"Romance, Drama"
0.530366,34000000,0,The House of Magic,2013,"Family, Animation, Fantasy"
0.530375,0,30668,The Bay,2012,"Science Fiction, Thriller, Horror"
0.5305439999999999,60000000,16000000,Fire Down Below,1997,"Thriller, Action, Adventure"
0.5307029999999999,1500000,373967,Session 9,2001,"Horror, Mystery"
0.5307390000000001,75000000,215663859,Vertical Limit,2000,"Thriller, Action, Adventure"
0.530799,50000000,34808403,The Life Aquatic with Steve Zissou,2004,Adventure
0.53098,30000000,27674124,The Quiet American,2002,"Action, Drama, Romance, Thriller"
0.531317,0,0,The War of the Roses,1989,"Comedy, Thriller"
0.531686,0,0,The Snowman,1982,"Family, Adventure, Animation"
0.5319050000000001,8500000,8936663,Ong Bak 2,2008,"Action, Adventure"
0.531976,8000000,0,Assassination Games,2011,Action
0.532062,0,0,Across the Universe,2007,"Romance, Adventure, Music, Drama"
0.532098,50000000,0,Shanghai,2010,"Drama, Mystery, Romance"
0.532205,100000,42664410,The Gallows,2015,"Thriller, Horror"
0.532239,0,0,Hot Girls Wanted,2015,Documentary
0.5322520000000001,0,14302779,The Mosquito Coast,1986,Drama
0.5327,0,0,The Unspoken,2015,"Horror, Thriller"
0.5332279999999999,26000000,124033791,City Slickers,1991,"Adventure, Drama, Western, Action"
0.533292,18000000,0,The Bible: In the Beginning...,1966,Drama
0.533347,0,0,Monsters: Dark Continent,2014,"Drama, Science Fiction, Thriller"
0.533428,1500000,0,The Party,1968,Comedy
0.533792,0,0,Takedown,2000,"Thriller, Action"
0.53388,20000000,18253415,Simon Birch,1998,"Comedy, Family"
0.5339659999999999,20000000,17807569,School for Scoundrels,2006,Comedy
0.5340590000000001,0,0,Futurama: Bender's Game,2008,"Science Fiction, Animation"
0.534192,18000000,871279,Carlos,2010,"History, Thriller"
0.534397,35000000,29882645,The Four Feathers,2002,"Romance, Drama, Adventure"
0.534468,3000000,0,Please Give,2010,"Drama, Comedy"
0.534572,0,0,Legend of the BoneKnapper Dragon,2010,"TV Movie, Animation, Fantasy"
0.534678,0,0,The Whistleblower,2010,"Crime, Drama, Thriller"
0.534693,3000000,18097,Women in Trouble,2009,"Drama, Comedy"
0.5347810000000001,50000000,22944502,Domino,2005,Crime
0.534902,0,2915767,Superman: Unbound,2013,Action
0.534927,4300000,0,Beautiful Kate,2009,"Mystery, Drama, Foreign"
0.535291,0,0,Lizzie Borden Took An Ax,2014,"Thriller, Mystery, Drama"
0.535535,70000000,134748021,Wall Street: Money Never Sleeps,2010,"Drama, Crime"
0.535827,10000000,0,The Banger Sisters,2002,Drama
0.5360020000000001,60000000,0,Mercury Rising,1998,"Action, Drama, Thriller"
0.536017,3400000,9444018,The Collector,2009,"Horror, Thriller"
0.536193,15000000,11300653,PrÃªt-Ã -Porter,1994,"Drama, Comedy"
0.536259,85000000,0,Fathers' Day,1997,Family
0.53635,1500000,3566225,The To Do List,2013,"Comedy, Romance"
0.536511,10000000,0,In the Blood,2014,"Thriller, Crime, Action"
0.536513,0,0,The Haunting in Connecticut 2: Ghosts of Georgia,2013,Horror
0.536552,0,0,The Descent: Part 2,2009,"Thriller, Adventure"
0.536572,0,2277396,Adam,2009,"Romance, Drama"
0.536597,0,0,Stitch! The Movie,2003,"Comedy, Animation"
0.5366310000000001,85000000,144,Charlotte's Web,2006,"Comedy, Family"
0.53671,0,39404261,Joe Versus the Volcano,1990,"Fantasy, Science Fiction, Romance, Comedy"
0.536718,900000,2023414,Re-Animator,1985,Comedy
0.537204,0,4291965,Catch a Fire,2006,"Drama, Thriller, Action"
0.537381,25000000,51702483,Maximum Risk,1996,"Thriller, Action, Adventure"
0.5375770000000001,67000000,47267001,Last Man Standing,1996,"Thriller, Action, Crime"
0.537593,0,125000000,Band of Brothers,2001,War
0.53765,12000000,0,Tell-Tale,2009,"Horror, Mystery, Drama"
0.537708,0,0,A Knight in Camelot,1998,"Family, Fantasy, Comedy, Adventure"
0.537898,58000000,0,Sabrina,1995,Romance
0.537976,16500000,16942795,House of Sand and Fog,2003,Drama
0.537981,0,0,Ilsa: She Wolf of the SS,1975,"War, Thriller, Horror"
0.53801,17000000,0,The Neverending Story III: Escape from Fantasia,1994,"Family, Fantasy"
0.538043,80000000,10166502,The Great Raid,2005,"Drama, War, History, Adventure, Action"
0.538087,0,0,Best Laid Plans,1999,"Thriller, Crime"
0.538135,1500000,0,Blood Simple,1984,"Thriller, Drama, Crime"
0.538299,0,0,The Art of War II: Betrayal,2008,Thriller
0.5383600000000001,0,0,The Benchwarmers,2006,Comedy
0.5383640000000001,3000000,10000000,Judgment at Nuremberg,1961,History
0.538392,0,3065860,Frozen,2010,Thriller
0.538475,11000000,178104,Canadian Bacon,1995,"Comedy, Action"
0.538484,0,0,Another Stakeout,1993,"Action, Comedy"
0.5385220000000001,3000000,7282851,Phantasm II,1988,"Science Fiction, Thriller, Action, Horror"
0.539017,5000000,0,Reach Me,2014,Drama
0.539108,20000000,17479,5 Days of War,2011,"War, Drama"
0.539133,60000000,48522832,The Avengers,1998,Thriller
0.53923,45000000,57881056,Aliens in the Attic,2009,"Fantasy, Science Fiction, Adventure, Comedy"
0.539261,11700000,88036683,The Hand that Rocks the Cradle,1992,"Drama, Thriller"
0.539505,25000000,5778353,Sheena,1984,"Fantasy, Adventure, Comedy, Science Fiction, Action"
0.5395979999999999,0,0,Starry Eyes,2014,Horror
0.540362,4000000,13008928,They Live,1988,"Action, Thriller, Horror, Science Fiction"
0.540852,12000000,101332962,Heaven is for Real,2014,Drama
0.540913,0,0,Dead Space: Downfall,2008,"Animation, Thriller, Science Fiction"
0.540954,0,0,Hick,2011,Drama
0.541018,0,0,The Substitute,1996,"Thriller, Action"
0.541086,30000000,26810113,The Invisible,2007,"Fantasy, Action, Adventure"
0.541117,0,0,Fifty Dead Men Walking,2008,"Thriller, Action"
0.5413020000000001,3000000,19472057,Friday the 13th Part VI: Jason Lives,1986,"Horror, Thriller, Mystery"
0.541416,13000000,16929123,Crazy/Beautiful,2001,"Drama, Romance"
0.5415,0,28641776,Love & Mercy,2014,"Drama, Music"
0.541575,2400000,0,Antiviral,2012,Science Fiction
0.541642,0,126737428,Smokey and the Bandit,1977,"Action, Comedy, Adventure"
0.5417390000000001,0,32710894,FernGully: The Last Rainforest,1992,"Animation, Science Fiction, Fantasy"
0.542315,0,0,A Christmas Carol,1984,"TV Movie, Fantasy, Family, Comedy, Drama"
0.542485,0,0,The Secret Garden,1993,Family
0.542568,6000000,0,Ooops! Noah is Gone...,2015,"Comedy, Animation"
0.542611,40000000,161834276,Scream 3,2000,Mystery
0.54269,8000000,0,Baby on Board,2009,"Comedy, Romance"
0.54281,21000000,41170784,Freedom Writers,2007,Crime
0.5431590000000001,40000000,68766121,House of Wax,2005,Horror
0.543326,0,0,Doctor Strange,2007,"Fantasy, Science Fiction, Family, Animation, Action"
0.5434829999999999,55000000,34234008,The Hunted,2003,"Crime, Thriller"
0.5436880000000001,6500000,33759266,Porky's II: The Next Day,1983,Comedy
0.54375,47000000,30002758,Solaris,2002,"Romance, Mystery, Science Fiction"
0.5438689999999999,5600000,8139,Dracula 3D,2012,"Thriller, Romance"
0.544071,15000000,8786375,Banlieue 13 - Ultimatum,2009,"Crime, Action"
0.54408,0,2724474,Hunger,2008,History
0.5441600000000001,22000000,15400000,Out of the Furnace,2013,"Thriller, Drama, Crime"
0.544269,10000000,29392418,A Low Down Dirty Shame,1994,Comedy
0.544291,0,10900434,One Chance,2013,"Comedy, Music"
0.5443819999999999,22500000,18671317,Casualties of War,1989,"History, War"
0.5447569999999999,9000000,28607524,Hoosiers,1986,"Drama, Family"
0.5447930000000001,26000000,0,Little Children,2006,"Romance, Drama"
0.544916,12000000,0,Trick 'r Treat,2007,Horror
0.54498,15000000,30226144,The Great Debaters,2007,Drama
0.545038,7000000,0,Blue Crush 2,2011,Drama
0.545277,0,0,Red Hill,2010,"Western, Thriller, Action"
0.545399,5000000,0,From Dusk Till Dawn 2: Texas Blood Money,1999,"Action, Thriller, Horror"
0.545686,30000000,13001257,Wicker Park,2004,"Thriller, Mystery, Drama"
