popularity,budget,revenue,original_title,genres,release_year
1.5264659999999999,17000000,97542952,Evil Dead,Horror,2013
0.15305,0,525,Meeting Evil,Mystery,2012
0.31140100000000004,10000000,2494480,Rumble Fish,Action,1983
0.259042,0,0,Return of the Living Dead: Rave to the Grave,Comedy,2005
0.000188,0,0,The Hospital,Drama,1971
0.43450500000000003,0,60896147,My Super Ex-Girlfriend,Action,2006
1.176223,116000000,178127760,Dante's Peak,Action,1997
0.234183,0,0,Date With an Angel,Science Fiction,1987
0.446532,0,0,The Curse of the Jade Scorpion,Thriller,2001
0.159907,250000,154323,"Silent Night, Deadly Night Part 2",Comedy,1987
0.507235,0,0,To End All Wars,History,2001
0.198522,0,0,Hitting the Apex,Documentary,2015
0.223994,10000000,17979739,Turbo: A Power Rangers Movie,Science Fiction,1997
0.228483,0,0,Diabolique,Horror,1996
0.18826400000000001,0,0,Survivor,Action,2014
0.269283,0,215576,Happythankyoumoreplease,Romance,2010
0.554917,10000000,25697647,The Outsiders,Drama,1983
0.34806,0,0,Creepshow 3,Science Fiction,2007
1.209516,90000000,237202299,Gone In Sixty Seconds,Action,2000
0.409179,0,0,First Born,Horror,2007
0.388858,17000000,55041738,Halloween: H20,Thriller,1998
0.7047800000000001,17900000,6948633,Red Sonja,Adventure,1985
0.14174,0,0,The Accidental Tourist,Romance,1988
0.254157,0,0,Shrek in the Swamp Karaoke Dance Party,Music,2001
0.19893,0,0,Switching Goals,Family,1999
0.965197,0,0,Boychoir,Drama,2014
0.400097,6500000,12633747,Narc,Action,2002
0.12468499999999999,0,0,We'll Never Have Paris,Comedy,2014
0.310688,0,0,Return of the Seven,Western,1966
0.167247,0,0,Shank,Action,2010
0.39621,5000000,0,Pawn Shop Chronicles,Action,2013
0.34123000000000003,0,0,Inception: The Cobol Job,Animation,2010
1.0583420000000001,120000000,227817248,The Green Hornet,Comedy,2011
0.8654069999999999,72000000,27642707,The Last Castle,Action,2001
0.5340590000000001,0,0,Futurama: Bender's Game,Animation,2008
0.12891,7000000,10229331,The Wash,Action,2001
1.730679,110000000,177238796,The A-Team,Thriller,2010
0.673425,60000000,35431113,Money Train,Crime,1995
0.8913719999999999,50000000,42277365,Escape from L.A.,Thriller,1996
0.26468,0,0,Excess Baggage,Action,1997
0.38562199999999996,0,8362969,Something Wild,Action,1986
0.150417,0,0,Ted Bundy,Drama,2002
0.205873,0,0,The Body,Romance,2001
0.22004899999999997,0,0,The Alibi,Drama,2006
5.476958,160000000,650523427,The Hunger Games: Mockingjay - Part 2,Adventure,2015
0.388271,0,0,Mutant Pumpkins from Outer Space,Animation,2009
0.201964,0,0,Shogun Assassin,Action,1980
0.48393100000000006,11000000,2807854,Return to the Blue Lagoon,Drama,1991
2.911727,170000000,400062763,TRON: Legacy,Science Fiction,2010
0.616869,20000000,0,The King of Comedy,Drama,1982
1.872132,2000000,4905000,The Magnificent Seven,Western,1960
0.611445,5200000,14723313,KatyÅ„,War,2007
0.285625,0,0,"Welcome Home, Roxy Carmichael",Drama,1990
0.897684,360000,0,Easy Rider,Adventure,1969
0.05524199999999999,0,0,Submerged,Thriller,2015
0.099562,0,0,From Beijing with Love,Comedy,1994
0.500115,0,0,The Man with One Red Shoe,Action,1985
2.213223,140000000,258022233,Rush Hour 3,Thriller,2007
0.131175,0,0,Mischief Night,Thriller,2013
0.433845,15000000,40283321,The Faculty,Science Fiction,1998
0.347558,0,19613,Bad Milo!,Horror,2013
0.370019,0,16627188,Everyone's Hero,Animation,2006
0.5756680000000001,0,5979292,The Hunger,Thriller,1983
1.8525029999999998,0,0,Brother Bear 2,Adventure,2006
0.12869,0,0,Twelve,Action,2010
0.354864,0,0,All of Me,Comedy,1984
0.706395,0,14347000,You're Next,Horror,2011
3.178818,25000000,65884703,Scarface,Action,1983
0.736973,40000000,22044277,A Thousand Words,Comedy,2012
1.6959110000000002,22000000,424208848,Dances with Wolves,Drama,1990
0.162638,0,0,Passport to Paris,Comedy,1999
0.162753,0,0,Inherit the Wind,History,1960
0.8340290000000001,5000000,3049135,Heavenly Creatures,Drama,1994
0.4302,0,0,Class,Drama,1983
0.30997600000000003,60000000,137783840,Far and Away,Adventure,1992
0.815155,15774948,741875,Blitz,Crime,2011
1.73616,69000000,112265139,Abraham Lincoln: Vampire Hunter,Fantasy,2012
0.323585,10000000,29450919,Twilight Zone: The Movie,Science Fiction,1983
0.883984,14000000,22852638,A Perfect Getaway,Mystery,2009
0.921035,15500000,0,Slither,Comedy,2006
0.2856,0,0,Mrs. Miracle,Comedy,2009
1.22871,250000,3542353,Like Crazy,Romance,2011
0.35437399999999997,40000000,14358033,Memoirs of an Invisible Man,Science Fiction,1992
0.493121,22000000,0,You Will Meet a Tall Dark Stranger,Comedy,2010
0.954335,0,0,Honey 2,Comedy,2011
0.7318020000000001,80000000,118880016,Message in a Bottle,Drama,1999
0.18024400000000002,6000000,0,House Of 9,Drama,2005
0.236193,6800000,26518355,Damien: Omen II,Drama,1978
0.21878699999999998,0,0,Containment,Science Fiction,2015
0.610322,0,0,Haunter,Thriller,2013
0.285353,20000000,18599102,Fired Up!,Romance,2009
0.636432,68000000,29762011,Mystery Men,Action,1999
0.46315500000000004,15000000,76286096,United 93,Thriller,2006
0.490141,0,0,Scooby-Doo! Curse of the Lake Monster,Comedy,2010
0.40801,750000,4007792,Safety Not Guaranteed,Drama,2012
0.182618,0,0,I Am Soldier,War,2014
0.277984,18000000,3900000,The Manhattan Project,Thriller,1986
1.068338,17000000,182057016,While You Were Sleeping,Comedy,1995
0.301469,1000000,0,51,Science Fiction,2011
0.298874,0,0,Forget Me Not,Romance,2009
1.398364,30000000,90842646,Drag Me to Hell,Horror,2009
5.29318,13000000,327803731,Black Swan,Mystery,2010
1.18228,85000000,59908565,The Good Shepherd,Drama,2006
0.194002,0,0,The Incredible Mr. Limpet,Science Fiction,1964
2.754426,27000000,161849455,Limitless,Science Fiction,2011
0.300184,0,0,Crush,Thriller,2013
0.336426,0,0,The Private Lives of Pippa Lee,Drama,2009
0.607851,0,0,Hulk vs. Wolverine,Science Fiction,2009
0.5806939999999999,15000000,27462041,A Dangerous Method,Thriller,2011
0.197848,0,0,Leprechaun: Back 2 tha Hood,Horror,2003
0.336081,0,0,1,Science Fiction,2013
0.49548000000000003,5500000,26414658,The Gauntlet,Crime,1977
0.098984,7000000,10000000,Sylvia,Romance,2003
0.20481999999999997,3500000,0,Superman vs. The Elite,Action,2012
0.020513999999999998,0,0,Bring It On: In It To Win It,Comedy,2007
2.1766229999999998,32000000,156167015,Licence to Kill,Adventure,1989
0.392169,0,0,Rush,Crime,1991
0.549975,35000000,155545279,Hannah Montana: The Movie,Drama,2009
0.40436300000000003,3500000,0,Justice League: Throne of Atlantis,Science Fiction,2015
0.29364,0,0,The Lookalike,Thriller,2014
0.591005,1000000,9138338,The Sessions,Romance,2012
0.254596,12000000,20138836,The Namesake,Drama,2006
0.582396,61000000,0,AstÃ©rix & ObÃ©lix - Au service de Sa MajestÃ©,Comedy,2012
0.29896,0,9532895,Matinee,Comedy,1993
0.9460649999999999,0,0,American Pie Presents: Beta House,Comedy,2007
0.430191,10000000,0,Elephant White,Thriller,2011
0.328442,0,0,Palmetto,Romance,1998
1.195555,28000000,77516304,Serendipity,Comedy,2001
0.235217,0,0,Run Ronnie Run,Comedy,2002
0.253956,0,14879423,Last Chance Harvey,Comedy,2008
0.142927,0,0,The Apple Dumpling Gang,Family,1975
0.400485,0,0,Bathory,Drama,2008
1.6128,50000000,132180323,Perfume: The Story of a Murderer,Crime,2006
0.13078,0,0,Mr. Nanny,Action,1993
1.9282580000000002,15000000,125212904,First Blood,Adventure,1982
2.26533,100000000,230427240,Constantine,Horror,2005
0.76363,0,66132626,Smokey and the Bandit II,Comedy,1980
0.402982,0,0,Birds of America,Drama,2008
0.100944,0,0,Poltergay,Comedy,2006
0.06883500000000001,15000000,8620929,Manhunter,Crime,1986
1.6898689999999998,130000000,61648500,R.I.P.D.,Crime,2013
0.22600900000000002,7000000,39462438,Crazy Heart,Romance,2009
0.363923,15000000,0,New York Stories,Drama,1989
2.5701009999999997,125000000,198802074,Total Recall,Action,2012
0.740663,25000000,411006740,The Bodyguard,Action,1992
0.5725,0,0,The Andromeda Strain,Thriller,2008
0.380326,11000000,168000000,Three Men and a Baby,Family,1987
0.194705,0,0,The Man Who Haunted Himself,Fantasy,1970
3.3937410000000003,2000000,13500000,It Follows,Thriller,2014
0.292324,23000000,9366227,ChÃ©ri,Drama,2009
0.44355500000000003,0,0,Rapture Palooza,Fantasy,2013
0.452402,0,0,Rampage,Action,2009
0.25871,0,0,The Spanish Prisoner,Mystery,1997
0.30134299999999997,0,0,Sharknado 3: Oh Hell No!,Horror,2015
0.275427,0,0,Call Me Crazy: A Five Film,Drama,2013
3.260581,95000000,114178613,Seventh Son,Fantasy,2014
0.311025,0,38702310,About Last Night...,Drama,1986
0.339738,0,0,Nazis at the Center of the Earth,Adventure,2012
0.504901,10100000,0,The Man with Two Brains,Science Fiction,1983
0.279762,200000,0,Shottas,Crime,2002
0.185041,40000000,8493890,Big Trouble,Comedy,2002
3.822939,18000000,358991681,Home Alone 2: Lost In New York,Family,1992
0.403188,0,0,The Last Station,Romance,2009
0.275523,1300000,72266306,Vanishing Point,Thriller,1971
0.5779,25300000,0,The Woman in Red,Comedy,1984
1.419885,54000000,320689294,101 Dalmatians,Comedy,1996
0.214658,0,0,Robin and Marian,Drama,1976
0.8477819999999999,0,0,Problem Child 3,Fantasy,1995
0.39805100000000004,0,0,The Limits of Control,Thriller,2009
0.24222,0,0,Deathtrap,Crime,1982
0.254157,0,0,Shrek in the Swamp Karaoke Dance Party,Comedy,2001
0.25154499999999996,0,0,Stakeout,Romance,1987
0.331443,0,0,Dak ging san yan lui,Action,1999
0.278764,0,0,The Smurfs: The Legend of Smurfy Hollow,Comedy,2013
0.297677,0,0,Dead Like Me: Life After Death,Comedy,2009
1.875017,60000000,90565421,The Mortal Instruments: City of Bones,Drama,2013
0.066504,9000000,34573780,The Best Man,Comedy,1999
0.822839,4000000,0,Wrong Turn 2: Dead End,Thriller,2007
0.141542,0,0,Ed,Family,1996
0.380321,0,0,Cul-de-sac,Drama,1966
1.06549,44000000,63327201,The Host,Science Fiction,2013
0.713234,0,43312294,The Edge,Adventure,1997
0.48170799999999997,12000000,23,In the Cut,Mystery,2003
0.21809699999999999,0,0,The Crash Reel,Documentary,2013
0.184013,26000000,0,Silverado,Crime,1985
1.4011049999999998,0,6086508,Van Wilder 2: The Rise of Taj,Comedy,2006
3.178818,25000000,65884703,Scarface,Thriller,1983
0.629985,50000000,16478900,Terminal Velocity,Action,1994
0.822759,60000000,73174566,Righteous Kill,Drama,2008
0.671825,15000000,0,Dying of the Light,Drama,2014
1.302011,32000000,126041322,This Is the End,Comedy,2013
1.087374,500000,3000000,Mean Streets,Drama,1973
0.759795,0,18564613,Flight of the Navigator,Adventure,1986
1.849649,100000000,242988466,Cloudy with a Chance of Meatballs,Family,2009
1.778527,54000000,155010032,Blade II,Horror,2002
1.0249549999999998,21,42,Teenage Mutant Ninja Turtles III,Comedy,1993
0.750847,25000000,40903593,Falling Down,Thriller,1993
0.463337,3000000,47000000,Airport 1975,Adventure,1974
0.161462,0,6584159,Millions,Crime,2005
0.264432,0,17519169,Home for the Holidays,Romance,1995
0.643358,0,0,Hope Floats,Drama,1998
0.364359,55000000,11466088,Turbulence,Action,1997
0.08732000000000001,0,0,As Cool as I Am,Comedy,2013
0.205204,0,0,The Order,Drama,2001
0.188379,0,0,Le Mans,Action,1971
1.3559700000000001,40000000,176997168,In the Line of Fire,Crime,1993
0.257774,0,15645616,Revenge,Thriller,1990
0.339059,0,1250712,Kickboxer 2:  The Road Back,Action,1991
0.30353800000000003,0,0,Flowers in the Attic,Mystery,2014
0.198863,500000,171760,Kill List,Horror,2011
0.41851499999999997,0,4916135,Surf Ninjas,Comedy,1993
0.38409699999999997,0,0,Beautiful Girls,Drama,1996
0.42626000000000003,0,0,Hellboy Animated: Blood and Iron,Horror,2007
0.510003,1750000,100000,Road Games,Thriller,1981
0.444337,2700000,0,Redirected,Comedy,2014
0.493364,8600000,0,The Bounty,Action,1984
0.6492899999999999,10000000,6110000,MacGruber,Comedy,2010
3.023253,10000000,14333790,Hardcore Henry,Adventure,2015
0.058092,0,0,The Slumber Party Massacre,Comedy,1982
0.24494699999999997,0,0,Scooby-Doo! Abracadabra-Doo,Comedy,2010
1.3168549999999999,85000000,71485043,What Dreams May Come,Fantasy,1998
0.355707,0,0,Last Cab to Darwin,Comedy,2015
0.360554,0,0,The Package,Adventure,1989
3.15306,35000000,459270619,The Hangover,Comedy,2009
0.23307199999999997,0,0,The Chaperone,Family,2011
0.43362,35000000,0,Beyond Borders,Romance,2003
0.368927,10000000,33583175,Devil,Horror,2010
0.760076,20000000,50012507,A Walk in the Clouds,Romance,1995
0.5771430000000001,50000000,11534477,Fair Game,Thriller,1995
0.863341,0,0,Mindscape,Thriller,2013
0.204153,16398,0,Star Wreck: In the Pirkinning,Comedy,2005
1.020675,40000000,30925690,Dune,Adventure,1984
1.123404,35000000,126216940,L.A. Confidential,Thriller,1997
0.145446,0,0,The Poseidon Adventure,Drama,2005
0.348086,0,12520799,The Clearing,Drama,2004
0.67938,10000000,4160851,Twin Peaks: Fire Walk with Me,Mystery,1992
0.31762199999999996,0,8800000,Gotcha!,Action,1985
2.179727,115000000,274703340,Lara Croft: Tomb Raider,Adventure,2001
0.150038,0,0,The Prince & Me 2: The Royal Wedding,Family,2006
0.232756,10000000,0,The Longest Day,Drama,1962
1.648211,50000000,200804534,Garfield,Comedy,2004
0.24487399999999998,0,0,The Train Robbers,Action,1973
0.289133,0,0,True Crime,Drama,1999
0.361298,6500000,0,Death Race: Inferno,Science Fiction,2013
2.206907,29500000,168840000,Twelve Monkeys,Science Fiction,1995
0.34562,0,0,Circle of Friends,Romance,1995
0.256655,0,0,Scooby-Doo! WrestleMania Mystery,Mystery,2014
0.779837,56000000,57223890,Walking Tall,Thriller,2004
0.554339,0,24007324,Observe and Report,Drama,2009
0.207161,17000000,10000000,55 Days at Peking,History,1963
0.20739899999999997,20000000,0,Frank Herbert's Children of Dune,Fantasy,2003
0.421153,0,80640528,Moonstruck,Romance,1987
0.420407,0,1723872,Koyaanisqatsi,Music,1982
0.32393299999999997,0,8000000,The Music Man,Comedy,1962
0.23424099999999998,0,0,"Now You See Him, Now You Don't",Family,1972
0.5477890000000001,0,126297830,Parenthood,Comedy,1989
0.288414,0,0,Mall,Drama,2014
0.19980699999999998,0,0,Paris When It Sizzles,Comedy,1964
0.353898,0,0,3 Ninjas Kick Back,Adventure,1994
1.878018,95000000,226497209,Percy Jackson & the Olympians: The Lightning Thief,Fantasy,2010
0.689946,0,6538177,Grandma's Boy,Comedy,2006
0.906593,0,0,Black Knight,Fantasy,2001
0.743689,20000000,50907234,Doubt,Mystery,2008
0.934716,23000000,15600000,Behind the Candelabra,Drama,2013
0.49583999999999995,70000000,61279452,The Legend of Hercules,Adventure,2014
1.004841,49900000,26121638,Your Highness,Action,2011
1.925281,52500000,179213434,Moulin Rouge!,Drama,2001
0.840205,32000000,80197993,Nacho Libre,Family,2006
0.194948,0,0,Sink the Bismarck!,Drama,1960
0.194181,0,0,Impromptu,Music,1991
1.7247119999999998,0,0,Frozen Fever,Adventure,2015
0.140251,20000000,60072596,Why Did I Get Married Too?,Romance,2010
0.474001,6000000,0,Cross of Iron,Action,1977
1.200307,29000000,21126225,The Jacket,Mystery,2005
0.514668,0,0,Just Cause,Drama,1995
2.776061,90000000,232617430,The Girl with the Dragon Tattoo,Drama,2011
1.000489,55000000,121969216,Executive Decision,Adventure,1996
0.331665,11000000,0,Freelancers,Action,2012
0.324248,0,0,Chances Are,Science Fiction,1989
0.6871970000000001,0,27281507,The Muppet Christmas Carol,Drama,1992
0.09286900000000001,0,0,Stone Cold,Drama,2005
0.683243,0,65088797,*batteries not included,Family,1987
0.246694,25000000,10719357,Abandon,Drama,2002
0.214344,0,0,Support Your Local Sheriff,Comedy,1969
0.547658,18598420,78247647,K-9,Adventure,1989
1.269498,180000000,372234864,The Golden Compass,Adventure,2007
3.628943,60000000,214034224,The Bourne Identity,Action,2002
0.359586,0,0,The Dogs of War,Thriller,1980
1.710793,90000000,484635760,Rio,Comedy,2011
0.23454299999999997,0,0,Dirty Wars,Mystery,2013
0.694443,15000000,100734718,My Bloody Valentine,Mystery,2009
1.574949,35000000,321731527,Lethal Weapon 3,Adventure,1992
0.191435,0,0,Sleepaway Camp III: Teenage Wasteland,Horror,1989
1.001465,60000000,55987321,Doom,Action,2005
2.996038,50000000,212902372,Into the Woods,Music,2014
0.33219099999999996,0,0,The Flight of the Phoenix,Drama,1965
0.9480639999999999,0,0,From Time to Time,Drama,2009
0.235312,0,0,NYC: Tornado Terror,Drama,2008
1.0198,60000000,157920733,Days of Thunder,Adventure,1990
0.405361,0,49998613,Harry and the Hendersons,Comedy,1987
0.089976,16000000,29381649,Baby Boy,Crime,2001
2.331636,20000000,0,Survivor,Thriller,2015
2.5113939999999997,145000000,401128639,The Mummy: Tomb of the Dragon Emperor,Thriller,2008
2.345821,100000000,93820758,In the Heart of the Sea,Drama,2015
2.631987,4000000,215880014,One Hundred and One Dalmatians,Comedy,1961
0.32265,0,0,Fandango,Drama,1985
0.085589,0,0,Chalte Chalte,Romance,2003
1.752027,2500000,9500000,Breakfast at Tiffany's,Romance,1961
0.084715,0,18000000,Eye of the Needle,Romance,1981
2.069357,10500000,75902208,Cruel Intentions,Thriller,1999
0.28249,0,9726954,My Life Without Me,Romance,2003
0.330541,325927,0,Angry Video Game Nerd: The Movie,Comedy,2014
0.240375,0,0,Downloaded,Documentary,2013
0.293428,0,773228,Bloody Sunday,History,2002
0.538043,80000000,10166502,The Great Raid,Adventure,2005
0.090285,0,18971000,The Octagon,Thriller,1980
1.011829,60000,3221152,Pi,Drama,1998
0.27005300000000004,25000000,0,Nomad,War,2005
1.319947,55000000,9489829,Bullet to the Head,Thriller,2013
0.208511,0,0,Society,Drama,1989
3.355611,50000000,28931401,Drive Angry,Action,2011
0.32232,100000000,0,Dragonball Evolution,Science Fiction,2009
0.20970100000000003,0,0,Dracula 3000,Horror,2004
0.311288,0,14250000,True Grit,Western,1969
0.345909,16000000,1686429,Steel,Adventure,1997
1.132123,0,48919043,Addams Family Values,Fantasy,1993
0.41229499999999997,0,0,Frozen River,Drama,2008
1.008461,40000000,45916769,The Rainmaker,Thriller,1997
0.690602,0,0,Battlestar Galactica: The Plan,Action,2009
0.18384,1000000,0,AE: Apocalypse Earth,Science Fiction,2013
0.41703999999999997,0,0,The Madagascar Penguins in a Christmas Caper,Animation,2005
0.21677399999999997,0,0,Alice Through the Looking Glass,Fantasy,1998
0.7553979999999999,13500000,11285588,Manhattan Murder Mystery,Comedy,1993
1.263507,27000000,129000000,About a Boy,Comedy,2002
1.108452,36000000,33459416,Matilda,Family,1996
0.138906,0,0,I'm Gonna Git You Sucka,Action,1988
0.49530799999999997,0,8452,Snowtown,Crime,2011
1.282567,80000000,136159423,Lost in Space,Adventure,1998
0.184723,0,0,Patrick,Thriller,1978
0.894267,0,101191884,The Recruit,Action,2003
4.467512999999999,59000000,383257136,Ice Age,Adventure,2002
6.189369,176000003,183987723,Jupiter Ascending,Science Fiction,2015
0.208914,3200000,10000000,Once Bitten,Romance,1985
0.649357,0,0,Down Periscope,Comedy,1996
0.11492100000000001,0,0,The Krays,Crime,1990
0.0608,0,0,Tig,Documentary,2015
1.3097530000000002,1200000,103911669,Saw,Crime,2004
0.7624920000000001,0,0,The Land Before Time II: The Great Valley Adventure,Family,1994
0.771263,22000000,67642693,Sudden Impact,Crime,1983
0.295513,1000000,0,Barely Legal,Comedy,2011
0.853733,12500000,12281551,True Romance,Action,1993
0.374076,0,20324096,The Presidio,Action,1988
0.070776,10,0,Penis Boy,Drama,2015
0.135633,15,0,Peeples,Comedy,2013
0.296309,5000000,20146880,Juice,Crime,1992
0.06384400000000001,0,0,Dogfight,War,1991
0.068741,0,0,Doctor Who: The Husbands of River Song,Drama,2015
0.6964060000000001,45000000,42487390,Bangkok Dangerous,Thriller,2008
0.718964,0,558000,The Lazarus Project,Thriller,2008
0.680643,5000000,328203506,Crocodile Dundee,Comedy,1986
0.394989,4000000,143191,Survival of the Dead,Science Fiction,2009
1.045604,40000000,1641825,Pirates,Adventure,1986
0.11149300000000001,0,0,Nailbiter,Horror,2013
0.480074,9500000,17164377,Adventureland,Comedy,2009
0.138467,0,0,Dungeons & Dragons: Wrath of the Dragon God,Action,2005
0.32261999999999996,2011799,0,The Human Centipede (First Sequence),Horror,2009
0.519349,32000000,36733909,Alive,Drama,1993
0.34691500000000003,0,0,Rabbit-Proof Fence,Action,2002
0.320907,67000000,25303038,The Last Legion,Fantasy,2007
0.21650300000000003,1500000,187716,Waste Land,Documentary,2010
0.361127,0,0,The Librarian: The Curse of the Judas Chalice,Comedy,2008
0.670104,0,15704614,Leviathan,Science Fiction,1989
0.04264,0,0,Return of the Living Dead: Necropolis,Horror,2005
0.749838,50000000,7033683,Outlander,Action,2008
1.6172440000000001,80000000,230000000,Space Jam,Animation,1996
1.049888,30000000,57400547,The Quest,Adventure,1996
0.401061,18000000,0,Day of the Dead,Thriller,2008
0.396494,0,0,Tin Man,Science Fiction,2007
0.322048,0,8620678,All Dogs Go to Heaven 2,Romance,1996
0.200906,16000000,81452156,Waiting to Exhale,Romance,1995
0.799449,25000000,78,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action,1991
0.230107,0,0,24: Redemption,Action,2008
0.137954,3000000,0,Amnesiac,Horror,2015
1.203837,112000000,237382724,Gulliver's Travels,Comedy,2010
0.41491300000000003,3000000,3387000,Demonic,Horror,2015
0.680245,30000000,0,I'll Be Home for Christmas,Family,1998
0.233105,0,0,3 Ninjas,Family,1992
1.955546,21000000,43928932,The Transporter,Action,2002
0.63948,22000000,77112176,Diary of a Wimpy Kid: Dog Days,Family,2012
0.005529,0,0,Miami Connection,Action,1987
1.161139,17000000,6735922,Nine 1/2 Weeks,Drama,1986
0.266009,0,2689068,The French Lieutenant's Woman,Romance,1981
0.593438,0,0,A Certain Justice,Drama,2014
1.055087,0,60328000,Scrooged,Comedy,1988
0.350213,0,0,Tapped Out,Action,2014
0.478285,0,0,Small Fry,Animation,2011
0.37407399999999996,0,0,My Blue Heaven,Action,1990
0.728259,30000000,0,Passion,Crime,2012
0.078363,0,0,The House on Pine Street,Horror,2015
0.15551900000000002,0,0,Eden Log,Adventure,2007
0.17116800000000001,7000000,0,Minotaur,Horror,2006
0.9251209999999999,5000000,8203235,The Machinist,Drama,2004
0.884343,7000000,31430334,A Serious Man,Drama,2009
0.191721,6000000,12974636,Man's Best Friend,Horror,1993
1.3772389999999999,35000000,69823199,21,Crime,2008
0.682794,18000000,25005257,Before the Devil Knows You're Dead,Thriller,2007
0.27016999999999997,0,0,Buffy the Vampire Slayer,Action,1992
0.144508,0,239894,Body Shots,Drama,1999
0.565345,15000000,39421467,Halloween II,Horror,2009
0.387304,818418,4851244,Romanzo criminale,Drama,2005
7.9592279999999995,140000000,370569774,Captain America: The First Avenger,Action,2011
3.5823150000000004,180000000,758410378,Maleficent,Fantasy,2014
0.42129300000000003,14000000,10424470,Head Over Heels,Romance,2001
0.524253,8000000,69821334,Splash,Fantasy,1984
1.158663,80000000,116643346,S.W.A.T.,Thriller,2003
0.22288200000000002,9000000,0,Against the Dark,Action,2009
0.104735,10000000,20342161,Reno 911!: Miami,Comedy,2007
0.685491,85000000,197309027,Open Season,Animation,2006
0.848261,15000000,35007180,The Skulls,Drama,2000
1.886872,30000000,108979549,Transporter 3,Action,2008
0.591005,1000000,9138338,The Sessions,Comedy,2012
0.712389,750000,0,The Time Machine,Science Fiction,1960
0.5197729999999999,0,0,A Grand Day Out,Science Fiction,1990
0.713234,0,43312294,The Edge,Drama,1997
0.240657,0,0,Le temps du loup,Drama,2003
0.09733,0,0,Delirium,Science Fiction,2014
2.6231430000000002,17000000,115350426,Pitch Perfect,Music,2012
0.920528,40000000,138259062,Big Momma's House 2,Comedy,2006
0.155301,0,0,The Dead Girl,Crime,2006
1.114239,135000000,163794509,Miami Vice,Thriller,2006
0.08972000000000001,170000,0,Mum & Dad,Horror,2008
0.322993,0,0,In Search of the Castaways,Adventure,1962
8.654359,155000000,440603537,Terminator Genisys,Thriller,2015
0.60214,0,0,Stick It,Drama,2006
0.271944,0,0,Hercules and the Amazon Women,TV Movie,1994
0.8353360000000001,36000000,50159144,Breakdown,Drama,1997
0.035299000000000004,0,0,Run,Action,2013
0.37649699999999997,0,0,The Marksman,Adventure,2005
1.3190680000000001,155000000,167298192,Alexander,History,2004
1.003963,6000000,50000000,Escape from New York,Action,1981
0.03468,0,0,The Stunt Man,Thriller,1980
1.043504,55000000,113020255,Changeling,Drama,2008
1.549139,7000000,161777836,Live and Let Die,Thriller,1973
0.513857,5000000,2614773,Everything Must Go,Comedy,2010
0.211508,0,0,Mega Shark vs. Crocosaurus,Science Fiction,2010
0.5307029999999999,1500000,373967,Session 9,Mystery,2001
0.505292,0,0,Truth or Dare,Horror,2012
0.563401,35000000,20298207,Down with Love,Thriller,2003
0.266131,8000000,0,See No Evil,Thriller,2006
0.154043,0,0,Any Day Now,Drama,2012
0.248819,0,0,Eight Men Out,Drama,1988
0.20531799999999997,0,0,Richard Pryor: Omit the Logic,Documentary,2015
1.465299,37000000,96047633,The Rite,Drama,2011
1.020675,40000000,30925690,Dune,Science Fiction,1984
0.244096,0,0,My Dinner with AndrÃ©,Drama,1981
0.28160999999999997,0,0,Bird,Drama,1988
0.21860900000000003,10000000,0,Driven To Kill,Adventure,2009
2.379469,14000000,185438673,The Spy Who Loved Me,Thriller,1977
0.283595,0,7965,One Small Hitch,Romance,2013
5.903353,15000000,76175166,Drive,Drama,2011
0.11516400000000002,0,0,Lilies of the Field,Comedy,1963
1.0592290000000002,8000000,0,Cinderella III: A Twist in Time,Animation,2007
0.820691,0,1986615,Remember,Drama,2015
0.589432,31000000,24185781,Hearts in Atlantis,Drama,2001
0.14649700000000002,0,64783827,Mr. Mom,Family,1983
0.23060799999999998,600000,0,Boxcar Bertha,Drama,1972
5.556818,95000000,542351353,Cinderella,Fantasy,2015
0.322196,8000000,0,Woman on Top,Drama,2000
0.237352,0,0,Burn Notice: The Fall of Sam Axe,Thriller,2011
0.27420700000000003,10000000,0,Force of Execution,Crime,2013
0.602862,3500000,237113184,Saturday Night Fever,Music,1977
0.469693,30000000,19204929,The Replacement Killers,Action,1998
0.23307199999999997,0,0,The Chaperone,Action,2011
1.107167,28000000,102356381,Dawn of the Dead,Horror,2004
0.330913,0,0,Pride,Foreign,2004
0.518405,0,0,Barbie and the Secret Door,Adventure,2014
0.407649,10000000,3916303,Earth Girls Are Easy,Romance,1988
1.194602,28000000,38159905,Just My Luck,Family,2006
3.2027189999999996,28000000,201634991,Straight Outta Compton,Music,2015
0.981468,35000000,93246388,Nanny McPhee and the Big Bang,Comedy,2010
0.037487,0,0,The Subjects,Science Fiction,2015
0.350599,0,0,Circle,Horror,2015
0.239605,0,7788597,If Looks Could Kill,Action,1991
0.503888,0,2201126,Once Were Warriors,Drama,1994
0.473733,0,0,The Villain,Comedy,1979
0.787185,17500000,38000000,Hotel Rwanda,Drama,2004
5.944927,280000000,1405035767,Avengers: Age of Ultron,Adventure,2015
0.249031,0,0,How I Live Now,Thriller,2013
0.750786,35000000,0,The Nativity Story,Drama,2006
0.369406,0,0,Der Knochenmann,Crime,2009
0.422393,7000000,13818181,House of the Dead,Thriller,2003
0.177053,0,0,Countess Dracula,Horror,1971
0.997641,75000000,98159963,Killers,Romance,2010
