original_title,title_length,production_companies
Hope Springs,12," Metro-Goldwyn-Mayer (MGM),  Management 360, Columbia Pictures,  Escape Artists,  Mandate Pictures"
Horrible Bosses,15," Rat Entertainment, New Line Cinema"
Horrible Bosses 2,17," RatPac Entertainment, New Line Cinema,  BenderSpink"
Horton Hears a Who!,19," Twentieth Century Fox Animation,  Blue Sky Studios, Twentieth Century Fox Film Corporation"
Hostage,7," Yari Film Group,  Stratus Film Co.,  Syndicate Films International,  Cheyenne Enterprises, Miramax Films"
Hostel: Part II,15," Screen Gems,  Next Entertainment, Lions Gate Films"
Hot Pursuit,11,"New Line Cinema,  Warner Bros.,  Metro-Goldwyn-Mayer (MGM),  Pacific Standard"
Hot Tub Time Machine,20,"United Artists,  Metro-Goldwyn-Mayer (MGM),  New Crime Productions"
Hotel Rwanda,12," Industrial Development Corporation of South Africa,  United Artists,  Miracle Pictures,  Endgame Entertainment, Lions Gate Films"
Hotel Transylvania,18," Sony Pictures Animation, Columbia Pictures"
Hotel Transylvania 2,20,"Columbia Pictures,  Sony Pictures Animation"
Hotel for Dogs,14,"DreamWorks SKG,  Nickelodeon Movies"
House of 1000 Corpses,21,"Universal Pictures,  Spectacle Entertainment Group"
House of Wax,12," Dark Castle Entertainment,  Warner Bros., Village Roadshow Pictures"
House of the Dead,17," Brightlight Pictures,  Herold Productions, Boll Kino Beteiligungs GmbH & Co. KG,  Mindfire Entertainment"
How Do You Know,15,"Columbia Pictures,  Gracie Films,  Road Rebel"
How High,8," Native Pictures Productions,  Jersey Films, Universal Pictures"
How the Grinch Stole Christmas,30,"Imagine Entertainment,  Universal Pictures"
How to Lose Friends & Alienate People,37," Film4,  Aramid Entertainment Fund, UK Film Council,  Intandem Films,  Lipsync Productions"
How to Lose a Guy in 10 Days,28,Paramount Pictures
How to Train Your Dragon,24," Mad Hatter Entertainment,  Vertigo Entertainment, DreamWorks Animation"
How to Train Your Dragon 2,26,"DreamWorks Animation,  Mad Hatter Entertainment"
Hugo,4," Infinitum Nihil, Paramount Pictures,  GK Films"
Hulk,4," Marvel Enterprises,  Valhalla Motion Pictures,  Good Machine, Universal Pictures"
Hustle & Flow,13,MTV Films
I Am Legend,11," Original Film,  Weed Road Pictures,  Heyday Films,  Warner Bros., Village Roadshow Pictures"
I Am Number Four,16," Touchstone Pictures,  Reliance BIG Entertainment, DreamWorks SKG,  Bay Films"
I Am Sam,8,New Line Cinema
I Could Never Be Your Woman,27,"Scott Rudin Productions,  Bauer Martinez Studios,  I Could Never Ltd."
I Don't Know How She Does It,28,The Weinstein Company
I Know Who Killed Me,20," 360 Pictures, TriStar Pictures"
I Love You Phillip Morris,25,EuropaCorp
"I Love You, Man",15," The Montecito Picture Company, DreamWorks SKG,  Bernard Gayle Productions,  De Line Pictures"
I Now Pronounce You Chuck & Larry,33,"Universal Pictures,  Happy Madison Productions"
I Spy,5,Colombia Pictures
I Think I Love My Wife,22,Fox Searchlight Pictures
I'm Not There.,14," Dreamachine, Endgame Entertainment,  John Wells Productions,  Rising Star,  Killer Films"
"I, Frankenstein",15," Lionsgate,  Sidney Kimmel Entertainment, Lakeshore Entertainment,  Hopscotch Films"
"I, Robot",8,"Twentieth Century Fox Film Corporation,  Mediastream Vierte Film GmbH & Co. Vermarktungs KG,  Davis Entertainment,  Laurence Mark Productions,  Overbrook Entertainment"
Ice Age,7," Twentieth Century Fox Animation, Twentieth Century Fox Film Corporation,  Blue Sky Studios"
Ice Age: Continental Drift,26," Twentieth Century Fox Animation, Blue Sky Studios"
Ice Age: The Meltdown,21," Twentieth Century Fox Animation, Blue Sky Studios"
Identity,8,"Konrad Pictures,  Columbia Pictures Corporation"
Identity Thief,14," Aggregate Films,  DumbDumb, Stuber Productions"
If I Stay,9," Metro-Goldwyn-Mayer (MGM), New Line Cinema"
Igby Goes Down,14,United Artists
Igor,4,"Exodus Film Group,  Exodus Productions"
Immortals,9,"Virgin Produced,  Mark Canton Productions"
In Bruges,9," Scion Films,  Focus Features,  Twins Financing,  Film4, Blueprint Pictures"
In Time,7,"Regency Enterprises,  Strike Entertainment,  New Regency Pictures"
In the Heart of the Sea,23," Spring Creek Productions,  Warner Bros.,  Roth Films,  K. JAM Media, Imagine Entertainment"
In the Land of Women,20," Anonymous Content, Castle Rock Entertainment,  Land Films Inc."
In the Valley of Elah,21," Blackfriars Bridge Films,  NALA Films, Summit Entertainment,  Samuels Media,  Warner Independent Pictures (WIP)"
Inception,9,"Legendary Pictures,  Syncopy,  Warner Bros."
Indiana Jones and the Kingdom of the Crystal Skull,50,"Lucasfilm,  Paramount Pictures"
IndigÃ¨nes,10,Tessalit Productions
Inglourious Basterds,20,"Universal Pictures,  A Band Apart,  Visiona Romantica,  Zehnte Babelsberg"
Inherent Vice,13,"Ghoulardi Film Company,  Warner Bros."
Inkheart,8,"New Line Cinema,  Internationale Filmproduktion Blackbird Erste"
Inside Man,10,"Imagine Entertainment,  Universal Pictures"
Inside Out,10,"Walt Disney Pictures,  Walt Disney Studios Motion Pictures,  Pixar Animation Studios"
Insidious: Chapter 3,20,Sony Pictures
Insomnia,8," Alcon Entertainment, Section Eight,  Witt/Thomas Productions"
Insurgent,9," Red Wagon Entertainment,  NeoReel,  Mandeville Films, Summit Entertainment"
Interstellar,12," Lynda Obst Productions,  Syncopy,  Warner Bros., Paramount Pictures,  Legendary Pictures"
Into the Blue,13," Mandalay Pictures,  Metro-Goldwyn-Mayer (MGM), Columbia Pictures Corporation"
Into the Storm,14," Village Roadshow Pictures,  Broken Road Productions, New Line Cinema"
Into the Wild,13," Art Linson Productions,  Into the Wild, Paramount Vantage,  River Road Entertainment"
Into the Woods,14," Marc Platt Productions,  Lucamar Productions, Walt Disney Pictures"
Intolerable Cruelty,19," Mike Zoss Productions, Imagine Entertainment,  Universal Pictures,  Alphaville Productions"
Invictus,8,"Spyglass Entertainment,  Revelations Entertainment,  Warner Bros.,  Mace Neufeld Productions,  Malpaso Productions"
Iron Man,8,Marvel Studios
Iron Man 2,10,Marvel Studios
Iron Man 3,10,Marvel Studios
It's Complicated,16,"Universal Pictures,  Waverly Films,  Scott Rudin Productions,  Relativity Media,  Dentsu"
Itâ€™s a Boy Girl Thing,23,"Prospero Pictures,  Scion Films,  Alliance Atlantis Motion Picture Production,  Rocket Pictures,  Icon Entertainment International"
J. Edgar,8," Malpaso Productions,  Wintergreen Productions, Imagine Entertainment"
Jack Reacher,12," Skydance Productions, Paramount Pictures,  TC Productions,  Mutual Film Company"
Jack Ryan: Shadow Recruit,25," Mace Neufeld Productions,  Etalon film, Paramount Pictures,  Skydance Productions,  Di Bonaventura Pictures"
Jack and Jill,13,"Columbia Pictures,  Broken Road Productions,  Happy Madison Productions"
Jack the Giant Slayer,21," Big Kid Pictures,  Legendary Pictures, New Line Cinema,  Warner Bros.,  Original Film"
Jackass Number Two,18,Paramount Pictures
Jackass Presents: Bad Grandpa,29," Dickhouse Productions,  MTV Films, Paramount Pictures"
Jackass: The Movie,18,Paramount Pictures
Jarhead,7,"Universal Pictures,  Motion Picture KAPPA Produktionsgesellschaft,  Neal Street Productions,  Red Wagon Entertainment"
Jason X,7,"New Line Cinema,  Crystal Lake Entertainment,  Sean S. Cunningham Films"
Jay and Silent Bob Strike Back,30," Miramax,  View Askew Productions, Dimension Films"
Jeepers Creepers,16," American Zoetrope, United Artists,  Cinerenta-Cinebeta,  VCL Communications,  Cinerenta Medienbeteiligungs KG"
Jeepers Creepers 2,18," American Zoetrope, United Artists,  Jeepers Creepers II,  Myriad Pictures"
"Jeff, Who Lives at Home",23,Indian Paintbrush
Jem and the Holograms,21,"Universal Pictures,  Blumhouse Productions,  Allspark Pictures,  Hasbro Studios"
Jennifer's Body,15,"Dune Entertainment,  Fox Atomic"
Ji jie hao,10,Huayi Brothers Media Corporation
Jimmy Neutron: Boy Genius,25," Paramount Animation,  Universal Cartoon Studios, Nickelodeon Movies"
Jobs,4,"Open Road Films,  Silver Reel,  Dillywood,  Five Star Institute"
Joe Dirt,8,"Columbia Pictures,  Happy Madison Productions"
John Carter,11,Walt Disney Pictures
John Q,6," Evolution Entertainment, New Line Cinema,  Burg/Koules Productions"
John Tucker Must Die,20," Dune Entertainment,  Landscape Entertainment, Twentieth Century Fox Film Corporation,  John US Productions,  Major Studio Partners"
John Wick,9," MJW Films,  Warner Bros.,  87Eleven,  DefyNite Films, Thunder Road Pictures"
Johnny English,14," StudioCanal, Universal Pictures"
Johnny English Reborn,21,Universal Pictures
Johnson Family Vacation,23," Bird and a Bear Entertainment,  Catch Productions,  Hallway Pictures, Fox Searchlight Pictures"
Jonah Hex,9,Warner Bros.
Journey 2: The Mysterious Island,32," Walden Media, New Line Cinema,  Contrafilm"
Journey to the Center of the Earth,34," Walden Media, New Line Cinema"
Joy Ride,8,"Regency Enterprises,  LivePlanet,  New Regency Pictures,  Bad Robot,  Epsilon Motion Pictures"
Julie & Julia,13," Easy There Tiger Productions, Columbia Pictures,  Scott Rudin Productions"
Jumper,6,"Dune Entertainment,  New Regency Pictures,  Hypnotic"
Jumping the Broom,17," TDJ Enterprises / New Dimensions Entertainment, TriStar Pictures,  Sony Pictures Worldwide Acquisitions (SPWA),  Our Stories Films,  Stage 6 Films"
Juno,4," Mandate Pictures, Fox Searchlight Pictures"
Jupiter Ascending,17," Anarchos Productions,  Dune Entertainment,  Warner Bros., Village Roadshow Pictures"
Jurassic Park III,17," Amblin Entertainment, Universal Studios"
Jurassic World,14," Amblin Entertainment,  Fuji Television Network,  Dentsu,  Legendary Pictures, Universal Studios"
Just Go With It,15," Happy Madison Productions, Columbia Pictures"
Just Like Heaven,16,"DreamWorks SKG,  MacDonald/Parkes Productions"
Just Married,12," Robert Simonds Productions, Twentieth Century Fox Film Corporation,  Mediastream Dritte Film GmbH & Co. Beteiligungs KG"
Just My Luck,12," New Regency Pictures, Regency Enterprises,  Cheyenne Enterprises"
Justin Bieber: Never Say Never,30," Scooter Braun Films,  Magical Elves Productions, Insurge Pictures"
K-19: The Widowmaker,20," Intermedia Films, Paramount Pictures,  New Regency Pictures,  National Geographic Society,  Palomar Pictures (II)"
K-PAX,5," Lawrence Gordon Productions, Intermedia Films,  IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,  PathÃ© Pictures International"
Katy Perry: Part of Me,22,"Paramount Pictures,  MTV Films,  Insurge Pictures,  Imagine Entertainment"
Keeping the Faith,17," Triple Threat Talent,  Touchstone Pictures, Spyglass Entertainment"
Khumba,6,Triggerfish Animation
Kick-Ass,8,Lions Gate
Kicking & Screaming,19,Universal Pictures
Kill Bill: Vol. 1,17," Super Cool ManChu, Miramax Films,  A Band Apart"
Kill Bill: Vol. 2,17," A Band Apart,  Super Cool ManChu, Miramax Films"
Kill the Messenger,18," Bluegrass Films, The Combine"
Killer Elite,12," International Traders,  Ambience Entertainment,  Open Road Films, Current Entertainment,  Omnilab Media"
Killer Joe,10," Picture Perfect (I), Voltage pictures,  ANA Media,  Worldview Entertainment"
Killers,7," Lionsgate,  Aversano Films, Katalyst Films"
Killing Them Softly,19," Inferno Entertainment,  1984 Private Defense Contractors, Plan B Entertainment,  Annapurna Pictures,  Chockstone Pictures"
King Arthur,11,"Jerry Bruckheimer Films,  World 2000 Entertainment,  Green Hills Productions,  Touchstone Pictures"
King Kong,9," MFPV Film, WingNut Films,  Big Primate Pictures,  Universal Pictures"
Kingdom of Heaven,17," Dune Films,  Scott Free Productions,  Kanzaman, Studio Babelsberg,  Twentieth Century Fox Film Corporation"
Kingsman: The Secret Service,28," Marv Films, Twentieth Century Fox Film Corporation,  Cloudy Productions,  TSG Entertainment"
Kiss of the Dragon,18," Immortal Entertainment, Twentieth Century Fox Film Corporation,  Current Entertainment,  Canal+,  EuropaCorp"
Knight and Day,14," Pink Machine, Tree Line Films,  Regency Enterprises,  Twentieth Century Fox Film Corporation,  Dune Entertainment"
Knockaround Guys,16,Lawrence Bender Productions
Knocked Up,10," Apatow Productions, Universal Pictures"
Knowing,7," Escape Artists, Summit Entertainment,  Goldcrest Pictures,  Mystery Clock Cinema,  Kaplan/Perrone Entertainment"
Krampus,7," Legendary Pictures, Universal Pictures"
Kung Fu Panda,13,DreamWorks Animation
Kung Fu Panda 2,15,DreamWorks Animation
La migliore offerta,19," Friuli Venezia Giulia Film Commission, Paco Cinematografica,  Regione Lazio,  Warner Bros.,  Business Location Sudtirol Alto Adige"
Ladder 49,9," Beacon Communications,  Fantail Films Inc.,  Touchstone Pictures, Casey Silver Productions,  Beacon Pictures"
Lady in the Water,17,"Legendary Pictures,  Blinding Edge Pictures,  Warner Bros."
Lakeview Terrace,16," Overbrook Entertainment, Screen Gems"
Land of the Dead,16," Exception Wild Bunch, Universal Pictures,  Atmosphere Entertainment MM,  Romero-Grunwald Productions"
Land of the Lost,16," Mosaic Media Group, Universal Pictures,  Sid & Marty Krofft Pictures,  Relativity Media"
Lara Croft Tomb Raider: The Cradle of Life,42,"Paramount Pictures,  Toho-Towa,  Lawrence Gordon Productions,  Mutual Film Company,  British Broadcasting Corporation (BBC)"
Lara Croft: Tomb Raider,23," Toho-Towa,  Lawrence Gordon Productions, Paramount Pictures,  British Broadcasting Corporation (BBC),  Mutual Film Company"
Larry Crowne,12," Playtone Productions,  Vendome Pictures, Universal Pictures"
Last Holiday,12,Paramount Pictures
Last Vegas,10," CBS Films,  Gidden Media, Laurence Mark Productions,  Outlaw Sinema,  Good Universe"
Law Abiding Citizen,19,"Film Department,  The,  Evil Twins,  Warp Films"
Lawless,7," Yucaipa Films,  Benaroya Pictures,  Annapurna Pictures, The Weinstein Company,  Pie Films Inc."
Leap Year,9," BenderSpink,  Birnbaum/Barber,  Octagon Films,  Spyglass Entertainment, Universal Pictures"
Left Behind,11,Stoney Lake Entertainment
Legally Blonde,14,"Marc Platt Productions,  Metro-Goldwyn-Mayer (MGM)"
"Legally Blonde 2: Red, White & Blonde",37," Metro-Goldwyn-Mayer (MGM), Type A Films,  Marc Platt Productions"
Legend,6,"Working Title Films,  Anton Capital Entertainment (ACE),  Cross Creek Pictures"
Legend of the Guardians: The Owls of Ga'Hoole,45," Animal Logic,  Cruel and Unusual Films,  Warner Bros., Village Roadshow Pictures"
Legends of Oz: Dorothy's Return,31,"Prana Animation Studios,  Summertime Entertainment"
Legion,6,Bold Films
Lemony Snicket's A Series of Unfortunate Events,47," Scott Rudin Productions,  DreamWorks Pictures,  Nickelodeon Movies, Paramount Pictures,  Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG"
Les MisÃ©rables,15," CAMERON MACKINTOSH,  Relativity Media,  Working Title Films, Universal Pictures"
Let Me In,9," Exclusive Media Group,  Overture Films, Hammer Film Productions,  EFTI"
Let's Be Cops,13," WideAwake,  Genre Films, Twentieth Century Fox Film Corporation"
Letters from Iwo Jima,21," Malpaso Productions,  Warner Bros.,  Amblin Entertainment, DreamWorks SKG"
License to Wed,14,"Village Roadshow Pictures,  Phoenix Pictures,  Warner Bros. Pictures,  Underground,  Robert Simonds Productions"
Life as We Know It,18," Gold Circle Films,  Village Roadshow Pictures Asia, Josephson Entertainment"
Life of Pi,10," Dune Entertainment, Ingenious Film Partners,  Fox 2000 Pictures,  Big Screen Productions,  Ingenious Media"
Lilo & Stitch,13," Walt Disney Feature Animation, Walt Disney Pictures"
Limitless,9,"Rogue Pictures,  Relativity Media,  Boy of the Year,  Many Rivers Productions,  Virgin Produced"
Lions for Lambs,15," Wildwood Enterprises, Cruise/Wagner Productions,  United Artists,  Metro-Goldwyn-Mayer (MGM),  Andell Entertainment"
Little Black Book,17,"Revolution Studios,  Blue Star Pictures"
Little Boy,10,Metanoia Films
Little Fockers,14," Universal Pictures,  Relativity Media,  Dreamworks Pictures,  Everyman Pictures, Paramount Pictures"
Little Man,10,"Revolution Studios,  Wayans Bros. Entertainment"
Little Miss Sunshine,20,"Fox Searchlight Pictures,  Bona Fide Productions,  Big Beach Films"
Live Free or Die Hard,21," Dune Entertainment,  Cheyenne Enterprises,  Wintergreen Productions,  Twentieth Century Fox Film Corporation, Ingenious Film Partners"
Lo imposible,12," Apaches Entertainment, Summit Entertainment,  Canal+ EspaÃ±a,  Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),  Telecinco Cinema"
Lockout,7," CinÃ©+, Canal+,  EuropaCorp"
London Boulevard,16," Projection Pictures, GK Films,  Henceforth,  London Boulevard"
Lone Survivor,13,"Universal Pictures,  Leverage Management,  Weed Road Pictures,  Herrick Entertainment,  Closest to the Hole Productions"
Looney Tunes: Back in Action,28," Warner Bros., Lonely Film Productions GmbH & Co. KG.,  Baltimore Spring Creek Productions,  Warner Bros. Animation,  Goldmann Pictures"
Looper,6," Ram Bergman Productions,  FilmDistrict,  DMG Entertainment, Endgame Entertainment"
Lord of War,11," Rising Star, Saturn Films,  Entertainment Manufacturing Company,  Endgame Entertainment,  Ascendant Pictures"
Lords of Dogtown,16," TriStar Pictures, Columbia Pictures"
Love & Basketball,17,40 Acres & A Mule Filmworks
Love & Other Drugs,18," Stuber Productions,  Fox 2000 Pictures,  Dune Entertainment, Bedford Falls Productions,  Regency Enterprises"
Love Actually,13,DNA Films
Love Happens,12," Relativity Media,  Camp / Thompson Pictures, Universal Pictures,  Scion Films,  Stuber Productions"
Love in the Time of Cholera,27,"New Line Cinema,  Grosvenor Park Media Ltd."
Love the Coopers,16," Groundswell Productions, Imagine Entertainment,  CBS Films"
Lucky Number Slevin,19,"The Weinstein Company,  VIP Medienfonds 4,  FilmEngine,  Ascendant Pictures,  Capitol Films"
Lucy,4," TF1 Films Production,  Canal+,  CinÃ©+,  EuropaCorp, Universal Pictures"
MacGruber,9,Relativity Media
Machete,7," Overnight Films,  Troublemaker Studios,  Dune Entertainment III, Dune Entertainment"
Machete Kills,13,"Open Road Films,  Aldamisa Entertainment,  Overnight Films,  Demarest Films,  AR Films"
Machine Gun Preacher,20,"Mpower Pictures,  Relativity Media,  1984 Private Defense Contractors,  Moonlighting Films,  Virgin Produced"
Mad Max: Fury Road,18," Kennedy Miller Productions, Village Roadshow Pictures"
Madagascar,10," Pacific Data Images (PDI), DreamWorks SKG,  DreamWorks Animation"
Madagascar 3: Europe's Most Wanted,34,DreamWorks Animation
Madagascar: Escape 2 Africa,27,DreamWorks Animation
Made of Honor,13," Original Film, Columbia Pictures"
Magic Mike,10,"Nick Wechsler Productions,  Extension 765"
Magic Mike XXL,14," Iron Horse Entertainment (II), Warner Bros."
Maid in Manhattan,17," Shoelace Productions, Columbia Pictures,  Revolution Studios,  Hughes Entertainment"
Maleficent,10,"Walt Disney Pictures,  Roth Films"
Mama,4,"Universal Pictures,  Toma 78,  De Milo"
Mamma Mia!,10," Littlestar,  Playtone,  Relativity Media, Universal Pictures,  Internationale Filmproduktion Richter"
Man of Steel,12," Warner Bros.,  Syncopy,  DC Entertainment, Legendary Pictures,  Cruel and Unusual Films"
Man of Tai Chi,14," Company Films,  Dalian Wanda Group, Universal Pictures,  Village Roadshow Pictures,  China Film Group Corporation (CFGC)"
Man of the Year,15," Morgan Creek Productions, Universal Pictures"
Man on Fire,11," New Regency Pictures,  Epsilon Motion Pictures,  Fox 2000 Pictures, Regency Enterprises,  Scott Free Productions"
Man on a Ledge,14," Di Bonaventura Picture, Summit Entertainment"
Mandela: Long Walk to Freedom,29,"Distant Horizons,  Videovision Entertainment,  Origin Pictures,  Film Afrika Worldwide,  Pathe"
Mao's Last Dancer,17,Great Scott Productions Pty. Ltd.
Marie Antoinette,16," Pricel, American Zoetrope,  Tohokushinsha Film,  Commission du Film France,  Columbia Pictures Corporation"
Marley & Me,11," Dune Entertainment III, Sunswept Entertainment"
Marmaduke,9,Twentieth Century Fox Film Corporation
Mars Needs Moms,15,Walt Disney Animation Studios
Master and Commander: The Far Side of the World,47," Miramax,  Samuel Goldwyn Films, Universal Pictures,  Twentieth Century Fox Film Corporation"
Match Point,11,DreamWorks
Max,3," Metro-Goldwyn-Mayer (MGM),  Warner Bros., Sunswept Entertainment"
Max Keeble's Big Move,21," Karz Entertainment, Walt Disney Pictures"
Max Payne,9," Firm Films,  Abandon Entertainment, Dune Entertainment,  Foxtor Productions,  Collision Entertainment"
Maze Runner: The Scorch Trials,30,"Gotham Group,  Temple Hill Entertainment,  TSG Entertainment"
Me and Orson Welles,19," Freestyle Releasing, Isle of Man Film,  CinemaNX"
"Me, Myself & Irene",18," Conundrum Entertainment, Twentieth Century Fox Film Corporation"
Mean Girls,10,Paramount Pictures
Meet Dave,9," Deep River Productions,  Guy Walks into a Bar Productions, 20th Century Fox,  Regency Enterprises"
Meet the Fockers,16," Everyman Pictures,  Universal Pictures,  Tribeca Productions, DreamWorks SKG"
Meet the Parents,16," Tribeca Productions,  Nancy Tenenbaum Films,  Universal Pictures, DreamWorks SKG"
Meet the Robinsons,18," Walt Disney Animation Studios, Walt Disney Pictures"
Meet the Spartans,17,"Regency Enterprises,  New Regency Pictures"
Megamind,8,DreamWorks Animation
Memento,7," Team Todd, Summit Entertainment,  I Remember Productions,  Newmarket Capital Group"
Memoirs of a Geisha,19," Columbia Pictures Corporation, DreamWorks SKG,  Spyglass Entertainment,  Red Wagon Productions"
Men in Black 3,14,"Amblin Entertainment,  Imagenation Abu Dhabi FZ,  Media Magik Entertainment,  Parkes/MacDonald Productions,  Hemisphere Media Capital"
Men in Black II,15,"Columbia Pictures,  Parkes+MacDonald Image Nation,  Amblin Entertainment,  Columbia Pictures Corporation"
Men of Honor,12,Fox 2000 Pictures
Metallica: Through the Never,28," Picturehouse Entertainment, Exclusive Media Group"
Miami Vice,10," Motion Picture ETA Produktionsgesellschaft, Universal Pictures,  Metropolis Films,  Forward Pass,  Foqus Arte Digital"
Michael Clayton,15,"Castle Rock Entertainment,  Section Eight Productions,  Mirage Enterprises"
Milk,4,Focus Features
Million Dollar Arm,18,Walt Disney Pictures
Million Dollar Baby,19," Epsilon Motion Pictures,  Albert S. Ruddy Productions,  Malpaso Productions,  Warner Bros., Lakeshore Entertainment"
Mindhunters,11," Weed Road Pictures,  Intermedia Films,  Egmond Film & Television,  Dimension Films, Avenue Pictures Productions"
Minions,7,"Universal Pictures,  Illumination Entertainment"
Minority Report,15," Amblin Entertainment,  Twentieth Century Fox Film Corporation,  Cruise/Wagner Productions,  Blue Tulip Productions, DreamWorks SKG"
Miracle,7,Walt Disney
Mirror Mirror,13," Yucaipa Films,  Misher Films,  Rat Entertainment,  Goldmann Pictures, Relativity Media"
Mirrors,7," ASAF,  New Regency Pictures,  Luna Pictures, Regency Enterprises,  Castel Film Romania"
Miss Congeniality,17," Fortis Films,  NPV Entertainment,  Warner Bros.,  Castle Rock Entertainment, Village Roadshow Pictures"
Miss Potter,11,BBC Films
Mission to Mars,15," Touchstone Pictures, Spyglass Entertainment,  Red Horizon Productions,  The Jacobson Company"
Mission: Impossible - Ghost Protocol,36," Bad Robot,  Skydance Productions,  Revolution Sun Studios, Paramount Pictures,  TC Productions"
Mission: Impossible - Rogue Nation,34," China Movie Channel, Paramount Pictures,  Skydance Productions,  Bad Robot,  TC Productions"
Mission: Impossible II,22,"Paramount Pictures,  Cruise/Wagner Productions,  Munich Film Partners & Company (MFP) MI2 Productions"
Mission: Impossible III,23," China Film Co-Production Corporation,  Cruise/Wagner Productions,  Studio Babelsberg, Paramount Pictures,  MI 3 Film"
Moms' Night Out,15,"TriStar Pictures,  Pure Flix Entertainment,  FourBoys Entertainment,  Provident Films,  Affirm Films"
Moneyball,9,"Columbia Pictures,  Scott Rudin Productions"
Monkeybone,10," 1492 Pictures, 20th Century Fox"
Monster,7,Newmarket Films
Monster House,13," Sony Pictures Entertainment,  ImageMovers,  Amblin Entertainment, Columbia Pictures,  Sony Pictures Animation"
Monster-in-Law,14,"New Line Cinema,  Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,  BenderSpink,  Spring Creek Productions"
Monsters University,19,"Walt Disney Pictures,  Pixar Animation Studios"
Monsters vs Aliens,18,DreamWorks Animation
"Monsters, Inc.",14," Pixar Animation Studios, Walt Disney Pictures"
Monte Carlo,11," DiNovi Pictures, Dune Entertainment,  Regency Enterprises,  Dune Entertainment III,  Fox 2000 Pictures"
Moon,4,"Liberty Films UK,  Lunar Industries,  Xingu Films,  Limelight Fund"
Moonrise Kingdom,16,"Scott Rudin Productions,  Moonrise,  Indian Paintbrush,  American Empirical Pictures"
Morning Glory,13,"Bad Robot,  Goldcrest Pictures"
Mortdecai,9," Huayi Brothers Media,  OddLot Entertainment,  Mad Chance, Lionsgate"
Moulin Rouge!,13," Twentieth Century Fox Film Corporation, Bazmark Films"
Movie 43,8," Wessler Entertainment,  Witness Protection Films, Greenestreet Films,  Virgin Produced,  Relativity Media"
Mr. & Mrs. Smith,16," Dutch Oven, 20th Century Fox,  Weed Road Pictures,  New Regency Productions,  Summit Entertainment"
Mr. 3000,8,Touchstone Pictures
Mr. Bean's Holiday,18,"Tiger Aspect Productions,  Working Title Films"
Mr. Brooks,10," Eden Rock Media,  Element Films, Tig Productions,  Relativity Media"
Mr. Deeds,9," Columbia Pictures Corporation,  Happy Madison Productions, New Line Cinema,  Out of the Blue... Entertainment"
Mr. Nobody,10," Virtual Films, Pan EuropÃ©enne Production"
Mr. Peabody & Sherman,21,20th Century Fox
Mud,3,"FilmNation Entertainment,  Everest Entertainment"
Mulholland Drive,16," The Picture Factory,  Canal+,  Les Films Alain Sarde, Asymmetrical Productions,  Babbo Inc."
Munich,6,"DreamWorks SKG,  Alliance Atlantis Communications,  Universal Pictures,  Peninsula Films,  Amblin Entertainment"
Muppets Most Wanted,19,"Buena Vista,  Disney"
Murder by Numbers,17," Warner Bros. Pictures,  Schroeder Hoffman Productions, Castle Rock Entertainment"
Music and Lyrics,16," Reserve Room,  Flower Films (II),  Castle Rock Entertainment, Village Roadshow Pictures"
Mutant Chronicles,17,"Isle of Man Film,  Paradox Entertainment,  Edward R. Pressman Film,  First Foot Films"
My Best Friend's Girl,21," New Wave Entertainment,  Superfinger Entertainment,  Terra Firma Films, Lionsgate,  Management 360"
My Big Fat Greek Wedding,24,"MPH Entertainment,  Gold Circle Films,  Playtone Productions"
My Bloody Valentine,19,Lionsgate
My Blueberry Nights,19," Lou Yi Inc.,  StudioCanal,  Jet Tone Production, Block 2 Pictures"
My Life in Ruins,16,"Fox Searchlight Pictures,  26 Films"
My Sister's Keeper,18,"Mark Johnson Productions,  Curmudgeon Films,  Gran Via Productions"
My Soul to Take,15," Rogue, Relativity Media"
My Week with Marilyn,20," The Weinstein Company,  Trademark Films,  Lip Sync Post,  UK Film Council, BBC Films"
Mystic River,12," Warner Bros., Village Roadshow Pictures,  NPV Entertainment,  Malpaso Productions"
Nacho Libre,11,"Paramount Pictures,  Nickelodeon Movies,  Black & White Productions"
Nanny McPhee,12," Metro-Goldwyn-Mayer (MGM),  Studio Canal, Universal Pictures,  Working Title Films,  Three Strange Angels"
Nanny McPhee and the Big Bang,29," Studio Canal, Universal Pictures,  Relativity Media,  Working Title Films,  Three Strange Angels"
National Lampoonâ€™s Van Wilder,31,"Tapestry Films,  Artisan Entertainment"
National Treasure,17," Junction Entertainment,  Saturn Films,  Jerry Bruckheimer Films, Walt Disney Pictures"
National Treasure: Book of Secrets,34," Sparkler Entertainment,  Junction Entertainment, Jerry Bruckheimer Films,  Walt Disney,  Saturn Films"
Nebraska,8," Bona Fide Productions, Paramount Vantage"
Need for Speed,14," Touchstone Pictures,  Electronic Arts, DreamWorks SKG,  Reliance Entertainment,  Bandito Brothers"
Neighbors,9," Point Grey Pictures,  Good Universe, Universal Pictures"
Never Back Down,15," Mandalay Pictures, Summit Entertainment,  Baumgarten Management and Productions (BMP)"
Never Let Me Go,15,"Fox Searchlight Pictures,  DNA Films,  Film4"
New Year's Eve,14,New Line Cinema
