original_title,title_length,production_companies
Spy Kids 3-D: Game Over,23,Dimension Films
Scooby-Doo,10, Warner Bros.
Die Another Day,15,Eon Productions
The Walk,8, ImageMovers
Daredevil,9, New Regency Pictures
The Hobbit: The Desolation of Smaug,35, Metro-Goldwyn-Mayer (MGM)
Land of the Lost,16, Relativity Media
Looper,6, DMG Entertainment
Lemony Snicket's A Series of Unfortunate Events,47, Nickelodeon Movies
City By The Sea,15, Sea Breeze Productions Inc.
Burke & Hare,12, Quickfire Films
Rat Race,8,Paramount Pictures
Cars 2,6,Walt Disney Pictures
102 Dalmatians,14, Cruella Productions
Stealth,7, Columbia Pictures Corporation
Spy Game,8, Beacon Communications
Mr. Peabody & Sherman,21,20th Century Fox
Neighbors,9, Good Universe
The Fifth Estate,16,DreamWorks SKG
Barnyard,8, Nickelodeon Movies
The Thing,9, Morgan Creek Productions
Billy Elliot,12, Arts Council of England
The Call,8, WWE Studios
Broken City,11,Regency Enterprises
X-Men,5, Donners' Company
Spider-Man 2,12,Laura Ziskin Productions
Jeepers Creepers 2,18, American Zoetrope
Ready to Rumble,15, Warner Bros.
The Hobbit: The Desolation of Smaug,35,WingNut Films
Annabelle,9, Evergreen Media Group
The Twilight Saga: New Moon,27, Sunswept Entertainment
Muppets Most Wanted,19, Disney
The Gunman,10,StudioCanal
Blood Diamond,13,Bedford Falls Productions
Doom,4,Di Bonaventura Pictures
Hardball,8,Paramount Pictures
Flight of the Phoenix,21, Davis Entertainment
Charlie Wilson's War,20, Participant Productions
Along Came Polly,16, Jersey Films
The Twilight Saga: Breaking Dawn - Part 1,41, TSBD Canada Productions
The Ant Bully,13,Warner Bros. Pictures
Hustle & Flow,13,MTV Films
Shooter,7,Paramount Pictures
The Grand Seduction,19,Max Films Productions
Hall Pass,9, Conundrum Entertainment
Bee Movie,9,Pacific Data Images (PDI)
The Mechanic,12,CBS Films
Aliens in the Attic,19, New Upstairs Productions
The Water Diviner,17, RatPac Entertainment
What Women Want,15, Centropolis Entertainment
Down with Love,14, Epsilon Motion Pictures
Everything is Illuminated,25,Big Beach Productions
Resident Evil,13,Impact Pictures
High Fidelity,13, Touchstone Pictures
Unknown,7, StudioCanal
X-Men: First Class,18, Dune Entertainment
Eternal Sunshine of the Spotless Mind,37,Anonymous Content
In the Land of Women,20, Anonymous Content
FearDotCom,10, ApolloMedia Distribution
Goosebumps,10,Columbia Pictures
Thirteen Days,13, Tig Productions
Kill the Messenger,18,The Combine
Ghost Ship,10,Village Roadshow Pictures
Final Fantasy: The Spirits Within,33,Columbia Pictures
Meet the Parents,16, Nancy Tenenbaum Films
Man on Fire,11, Epsilon Motion Pictures
Alex Cross,10,Summit Entertainment
Love in the Time of Cholera,27,New Line Cinema
The Girl with the Dragon Tattoo,31, Metro-Goldwyn-Mayer (MGM)
Vacation,8, BenderSpink
Sex Tape,8,Escape Artists
Night at the Museum,19, 1492 Pictures
Sucker Punch,12, Lennox House Films
Life as We Know It,18, Village Roadshow Pictures Asia
Once Upon a Time in Mexico,26, Dimension Films
The Man from U.N.C.L.E.,23, Wigram Productions
The Eagle,9, Prime Focus
Sanctum,7, Sanctum Australia
Evan Almighty,13, Original Film
The Hunger Games,16, Color Force
The Rite,8, Lazio Film Commission
Rumor Has It...,15,Village Roadshow Pictures
Friday Night Lights,19, MDBF Filmgesellschaft mbH & Company KG
Spring Breakers,15, Radar Pictures
The Fast and the Furious,24,Universal Pictures
Domino,6, Davis-Films
All About Steve,15, Fortis Films
The Illusionist,15, Stillking Films
The Twilight Saga: Breaking Dawn - Part 2,41,Summit Entertainment
The Way Back,12, Exclusive Films
Step Brothers,13,Columbia Pictures
Transformers: Age of Extinction,31, Hasbro
The Big Wedding,15,Millenium Films
Horrible Bosses,15, Rat Entertainment
Pirates of the Caribbean: On Stranger Tides,43, Moving Picture Company (MPC)
Last Vegas,10,Laurence Mark Productions
The Mist,8, Dimension Films
3 Idiots,8,Vidhu Vinod Chopra Productions
Black Swan,10, Protozoa Pictures
Divergent,9, Red Wagon Entertainment
Ocean's Thirteen,16, Section Eight
Underworld,10, Subterranean Productions UK Ltd.
Remember the Titans,19, Jerry Bruckheimer Films
San Andreas,11, Flynn Picture Company
Quills,6, Walrus & Associates
Fair Game,9, Participant Media
The Water Diviner,17,Hopscotch Features
The Muppets,11,Walt Disney Pictures
The Martian,11, TSG Entertainment
The Jungle Book 2,17, Walt Disney Animation Australia
Dreamgirls,10, DreamWorks SKG
Lockout,7, EuropaCorp
Undercover Brother,18,Universal Pictures
Children of Men,15, Hit & Run Productions
Parental Guidance,17, Chernin Entertainment
Post Grad,9, The Montecito Picture Company
Open Range,10, Beacon Pictures
The Chronicles of Riddick,25, Radar Pictures
Fred Claus,10, David Dobkin Productions
Million Dollar Baby,19, Warner Bros.
Corpse Bride,12,Tim Burton Animation Company
The Da Vinci Code,17, Imagine Entertainment
Crossroads,10, MTV Films
Unknown,7,Studio Babelsberg
Enemy at the Gates,18, KC Medien
Everest,7, Free State Pictures
Halloween,9,Dimension Films
The Queen,9,BIM Distribuzione
Paranormal Activity 4,21,Paramount Pictures
Drag Me to Hell,15,Universal Pictures
WALLÂ·E,7, Pixar Animation Studios
Hansel & Gretel: Witch Hunters,30, Metro-Goldwyn-Mayer (MGM)
Hannibal,8, Scott Free Productions
Babylon A.D.,12, CinÃ©CinÃ©ma
War of the Worlds,17, Amblin Entertainment
Out of the Furnace,18,Appian Way
Poseidon,8, Irwin Allen Productions
xXx,3, Original Film
Night at the Museum: Secret of the Tomb,39, 21 Laps Entertainment
The Heat,8,Ingenious Film Partners
The Road,8,2929 Productions
Looney Tunes: Back in Action,28,Lonely Film Productions GmbH & Co. KG.
Australia,9,Bazmark Films
Rules of Engagement,19,Paramount Pictures
Eagle Eye,9, Goldcrest Pictures
The Next Three Days,19, FidÃ©litÃ© Films
Sideways,8, Michael London Productions
Paranormal Activity 3,21,Paramount Pictures
Free Birds,10,Reel FX Creative Studios
Righteous Kill,14, Nu-Image Films
The Smurfs 2,12, Kerner Entertainment Company
A Man Apart,11, Joseph Nittolo Entertainment
Gods and Generals,17,Turner Pictures
Red Planet,10, Warner Bros.
The Expendables 3,17,Davis-Films
Divergent,9,Summit Entertainment
I Am Sam,8,New Line Cinema
Clerks II,9,The Weinstein Company
Elektra,7, Regency Enterprises
Love in the Time of Cholera,27, Grosvenor Park Media Ltd.
Babylon A.D.,12, M6 Films
Legend,6, Anton Capital Entertainment (ACE)
Punisher: War Zone,18, Valhalla Motion Pictures
The Haunted Mansion,19, Gunn Films
Silent Hill: Revelation 3D,26,Davis-Films
Maid in Manhattan,17, Shoelace Productions
Alexander,9, PathÃ© Renn Productions
Return to Me,12,Metro-Goldwyn-Mayer (MGM)
Jumping the Broom,17,TriStar Pictures
Sylvia,6,Focus Films
The Weather Man,15,Paramount Pictures
Selma,5, Celador Films
The Grudge 3,12,Ghost House Pictures
The Runaways,12, Linson Entertainment
State of Play,13,Universal Pictures
Couples Retreat,15, Stuber Productions
Saving Silverman,16,Village Roadshow Pictures
The Marine,10,Twentieth Century Fox Film Corporation
Peter Pan,9,Columbia Pictures
Gamer,5, Lionsgate
Dirty Dancing: Havana Nights,28, Lawrence Bender Productions
Finding Forrester,17, Laurence Mark Productions
John Wick,9, DefyNite Films
Dancer in the Dark,18, SVT Drama
This Must Be the Place,22, Lucky Red
Despicable Me 2,15,Universal Pictures
Unleashed,9, Clubdeal
Transformers: Dark of the Moon,30, Hasbro
Jem and the Holograms,21, Allspark Pictures
Space Cowboys,13, Warner Bros.
Skyfall,7,Columbia Pictures
The Hobbit: An Unexpected Journey,33,WingNut Films
Bad News Bears,14,Paramount Pictures
The Pianist,11,Bac Films
The Wedding Ringer,18, LStar Capital
Pacific Rim,11, Disney Double Dare You (DDY)
Chronicle,9, Davis Entertainment
Miami Vice,10, Motion Picture ETA Produktionsgesellschaft
Anger Management,16,Columbia Pictures
The Prince,10, Oasis Films
Big Eyes,8, Silverwood Films
Max Payne,9,Dune Entertainment
Miss Potter,11,BBC Films
Nanny McPhee and the Big Bang,29, Relativity Media
My Week with Marilyn,20, UK Film Council
Night at the Museum: Battle of the Smithsonian,46,Twentieth Century Fox Film Corporation
The Aviator,11, Cappa Productions
All Is Lost,11, Before the Door Pictures
Ghost Rider,11, Relativity Media
Jeepers Creepers,16, VCL Communications
Wall Street: Money Never Sleeps,31,Twentieth Century Fox Film Corporation
Elf,3,New Line Cinema
Vampires Suck,13, Regency Enterprises
Fantastic Four,14, Marvel Enterprises
Ghost Ship,10, NPV Entertainment
Flyboys,7,Ingenious Film Partners
Scream 3,8, Craven-Maddalena Films
We Were Soldiers,16, Motion Picture Production GmbH & Co. Erste KG
2 Fast 2 Furious,16, Universal Pictures
Solomon Kane,12, Czech Anglo Productions
Punisher: War Zone,18, MHF Zweite Academy Film
Gossip,6,Warner Bros. Pictures
15 Minutes,10,New Line Cinema
Things We Lost in the Fire,26, Province of British Columbia Production Services Tax Credit
Spy,3,Twentieth Century Fox Film Corporation
The Lego Movie,14, Warner Bros. Animation
Shorts,6,Warner Bros. Pictures
Black Mass,10,Infinitum Nihil
Queen of the Damned,19, Warner Bros.
Burke & Hare,12, Fragile Films
Cloverfield,11, Bad Robot
The Mechanic,12, Scared Productions
Trance,6, Decibel Films
G-Force,7, Whamaphram Productions
The Bourne Identity,19, Kalima Productions GmbH & Co. KG
The Boat That Rocked,20, Medienproduktion Prometheus Filmgesellschaft
Swimming Pool,13, FOZ
Yogi Bear,9, Warner Bros. Animation
Skyline,7, Transmission Pictures
Birdman,7, M Productions
Lord of War,11, Entertainment Manufacturing Company
Doomsday,8, Intrepid Pictures
The Butler,10, Lee Daniels Entertainment
Taxi,4,Twentieth Century Fox Film Corporation
The Jacket,10,Section Eight
Bad Teacher,11, Mosaic Media Group
Rango,5, Nickelodeon Movies
The Queen,9, Granada Film Productions
Jumper,6, Hypnotic
The Fifth Estate,16, Touchstone Pictures
Mission: Impossible III,23, Studio Babelsberg
Possession,10, Baltimore Spring Creek Productions
Dylan Dog: Dead of Night,24,Hyde Park Films
War,3, Fierce Entertainment
Machine Gun Preacher,20, Moonlighting Films
Ricki and the Flash,19, LStar Capital
Ice Age,7, Twentieth Century Fox Animation
The Informant!,14, Participant Media
Bridget Jones: The Edge of Reason,33, Atlantic Television
Obsessed,8,Sony Pictures
Around the World in 80 Days,27,Studio Babelsberg
Mission: Impossible III,23,Paramount Pictures
The Visit,9,Blumhouse Productions
The Bourne Identity,19,Universal Pictures
Goal!: The Dream Begins,23, Milkshake Films
Max Payne,9, Foxtor Productions
Space Cowboys,13,Village Roadshow Pictures
Twisted,7, Blackout Productions Inc.
Righteous Kill,14,Grosvenor Park Media Ltd.
All the King's Men,18, VIP 4 Medienfonds
Shooter,7, Grosvenor Park Impact Productions
Lakeview Terrace,16, Overbrook Entertainment
The Assassination of Jesse James by the Coward Robert Ford,58, Alberta Film Entertainment
The Adventures of Sharkboy and Lavagirl,39,Columbia Pictures Corporation
A Walk in the Woods,19, Route One Films
Brave,5, Pixar Animation Studios
Centurion,9, UK Film Council
Zoolander,9, Scott Rudin Productions
Charlie's Angels: Full Throttle,31, Wonderland Sound and Vision
The Butterfly Effect,20,New Line Cinema
X2,2, Marvel Enterprises
Sanctum,7, Relativity Media
The Gift,8, Alphaville Films
Drumline,8,Fox 2000 Pictures
Jack Ryan: Shadow Recruit,25, Etalon film
Megamind,8,DreamWorks Animation
Lady in the Water,17, Warner Bros.
Next,4, Saturn Films
The Dictator,12,Paramount Pictures
Alexander,9,France 3 CinÃ©ma
License to Wed,14,Village Roadshow Pictures
The Grey,8, Open Road Films
John Carter,11,Walt Disney Pictures
Frida,5, Handprint Entertainment
Night at the Museum: Battle of the Smithsonian,46, Dune Entertainment
Date Movie,10, Epsilon Motion Pictures
Agent Cody Banks 2: Destination London,38, Metro-Goldwyn-Mayer (MGM)
Fur: An Imaginary Portrait of Diane Arbus,41,River Road Entertainment
Sherlock Holmes: A Game of Shadows,34, Lin Pictures
Before the Devil Knows You're Dead,34, Linsefilm
The Grey,8, LD Entertainment
The Lord of the Rings: The Fellowship of the Ring,49, New Line Cinema
Leap Year,9,Universal Pictures
Stolen,6, Nu Image Films
Spring Breakers,15, Division Films
Hereafter,9,Amblin Entertainment
Mission to Mars,15, The Jacobson Company
Ride Along,10, Rainforest Films
Despicable Me,13, Illumination Entertainment
Paycheck,8, Lion Rock Productions
Unfinished Business,19, Escape Artists
Space Chimps,12, Studiopolis
The Adventures of Tintin,24,Paramount Pictures
I Love You Phillip Morris,25,EuropaCorp
Munich,6, Universal Pictures
The Simpsons Movie,18,Gracie Films
30 Minutes or Less,18,Columbia Pictures
The Incredible Hulk,19, MVL Incredible Productions
Insidious: Chapter 3,20,Sony Pictures
Peter Pan,9, Universal Pictures
The Call,8, Troika Pictures
The Rover,9, Screen NSW
Pathfinder,10, Dune Entertainment
Syriana,7, Participant Media
Carol,5, Number 9 Films
Evil Dead,9, Ghost House Pictures
Moulin Rouge!,13,Bazmark Films
EuroTrip,8, Blue Sea Productions
Avatar,6,Ingenious Film Partners
Little Fockers,14, Dreamworks Pictures
In the Heart of the Sea,23,Imagine Entertainment
Alice in Wonderland,19, Roth Films
4: Rise of the Silver Surfer,28, 1492 Pictures
The Express,11, IDEA Filmproduktions
City By The Sea,15,Warner Bros. Pictures
The Kite Runner,15, MacDonald/Parkes Productions
Undisputed,10, Amen Ra Films
Sin City: A Dame to Kill For,28,Miramax Films
Spring Breakers,15, Pop Films
Whiteout,8, Don Carmody Productions
Paranormal Activity: The Marked Ones,36, Solana Films
"10,000 BC",9, Moonlighting Films
Priest,6, Michael De Luca Productions
The Whole Nine Yards,20, Rational Packaging Company
Brideshead Revisited,20, UK Film Council
Hansel & Gretel: Witch Hunters,30, Gary Sanchez Productions
The Island,10,DreamWorks SKG
Wild Target,11,Matador Pictures
The Unborn,10, Relativity Media
Robots,6, Twentieth Century Fox Animation
Flags of Our Fathers,20, Amblin Entertainment
Coraline,8,Focus Features
Clash of the Titans,19, Thunder Road Pictures
Elysium,7, Sony Pictures Entertainment (SPE)
30 Days of Night,16, Dark Horse Entertainment
This Is the End,15, Sony Pictures Entertainment (SPE)
Home,4, DreamWorks Animation
The DUFF,8, Vast Entertainment
New in Town,11, The Safran Company
Law Abiding Citizen,19, Warp Films
The Informant!,14,Section Eight
Solitary Man,12, Paul Schiff Productions
A Walk Among the Tombstones,27, Cross Creek Pictures
The Guard,9, Irish Film Board
The Place Beyond the Pines,26,Sidney Kimmel Entertainment
RED,3, Summit Entertainment
Lemony Snicket's A Series of Unfortunate Events,47,Paramount Pictures
All Is Lost,11, Washington Square Films
The Hoax,8, Yari Film Group
Bright Star,11,BBC Films
Out of the Furnace,18, Relativity Media
Mulholland Drive,16, Canal+
Joy Ride,8, LivePlanet
Behind the Candelabra,21,HBO Films
"I, Robot",8, Davis Entertainment
Dragonfly,9, Gran Via Productions
Ghost Rider: Spirit of Vengeance,32, Imagenation Abu Dhabi FZ
12 Rounds,9,The Mark Gordon Company
Snatch,6, SKA Films
In the Land of Women,20,Castle Rock Entertainment
Love & Other Drugs,18, Fox 2000 Pictures
Adaptation.,11, Propaganda Films
Derailed,8, Di Bonaventura Pictures
How the Grinch Stole Christmas,30, Universal Pictures
The Eagle,9,Toledo Productions
American Sniper,15, Mad Chance Productions
Hanging Up,10, Global Entertainment Productions GmbH & Company Medien KG
Fury,4,Columbia Pictures
The Bourne Supremacy,20, Hypnotic
Why Did I Get Married?,22,Lions Gate Films
Conan the Barbarian,19, Paradox Entertainment
Crimson Peak,12,Legendary Pictures
Zero Dark Thirty,16, First Light Production
Last Vegas,10, Outlaw Sinema
What Lies Beneath,17,DreamWorks SKG
Four Christmases,16, Ott Medien
Jurassic World,14, Dentsu
Hugo,4,Paramount Pictures
Terminator 3: Rise of the Machines,34, C-2 Pictures
The Scorpion King,17, World Wrestling Entertainment (WWE)
Underworld: Awakening,21,Lakeshore Entertainment
Interstellar,12, Legendary Pictures
Swordfish,9, Warner Bros.
The Grand Budapest Hotel,24, Indian Paintbrush
Case 39,7,Paramount Vantage
Angel Eyes,10, Morgan Creek Productions
Seven Pounds,12, Overbrook Entertainment
The SpongeBob Movie: Sponge Out of Water,40, Nickelodeon Animation Studios
The Four Feathers,17,Paramount Pictures
The Dukes of Hazzard,20, WV Films III
Big Hero 6,10,Walt Disney Pictures
The Hangover,12, IFP Westcoast Erste
Deception,9, Seed Productions
The Hunger Games: Mockingjay - Part 2,37, Lionsgate
Hanging Up,10,Laurence Mark Productions
Two Weeks Notice,16, Fortis Films
Battleship,10, Hasbro
Into the Wild,13,Paramount Vantage
Dracula 2000,12,Neo Art & Logic
Curious George,14, Universal Pictures
Wrath of the Titans,19, A.I.E.
The Life of David Gale,22, Saturn Films
Thor,4,Marvel Studios
"10,000 BC",9, Warner Bros.
Inglourious Basterds,20,Universal Pictures
Twilight,8,Summit Entertainment
Dead Silence,12, Evolution Entertainment
Harry Potter and the Deathly Hallows: Part 1,44, Heyday Films
Men in Black 3,14, Parkes/MacDonald Productions
Begin Again,11, Apatow Productions
The Last Legion,15,Ingenious Film Partners
The Pacifier,12,Walt Disney Pictures
Green Lantern,13, Warner Bros.
"Legally Blonde 2: Red, White & Blonde",37,Type A Films
Tristan & Isolde,16,Twentieth Century Fox Film Corporation
The Exorcism of Emily Rose,26, Screen Gems
Quarantine,10, Andale Pictures
Yogi Bear,9, Picnic Basket
Super 8,7, Amblin Entertainment
Machete,7,Dune Entertainment
Zodiac,6, Phoenix Pictures
Moms' Night Out,15, FourBoys Entertainment
Rocky Balboa,12,Columbia Pictures
Little Boy,10,Metanoia Films
Endless Love,12, Fake Empire
Knight and Day,14,Tree Line Films
Just Married,12,Twentieth Century Fox Film Corporation
Soul Surfer,11,Mandalay Pictures
Boogeyman,9,Ghost House Pictures
The Taking of Pelham 1 2 3,26, Relativity Media
Invictus,8, Warner Bros.
Scary Movie,11, Dimension Films
Boogeyman,9, Pacific Renaissance Pictures Ltd.
Disturbia,9, Montecito Picture Company
Skyline,7, Rat Entertainment
Tammy,5, Gary Sanchez Productions
Evolution,9, Columbia Pictures Corporation
National Treasure,17,Walt Disney Pictures
Planes,6, Walt Disney Animation Studios
Man of the Year,15, Morgan Creek Productions
The Transporter,15,TF1 Films Productions
Dylan Dog: Dead of Night,24, Long Distance Films
The Railway Man,15, Silver Reel
P.S. I Love You,15, Grosvenor Park Productions
Johnny English,14,Universal Pictures
Good Luck Chuck,15, Karz Entertainment
Mystic River,12,Village Roadshow Pictures
The Game Plan,13, Mayhem Pictures
Hart's War,10,David Foster Productions
Star Trek,9, Spyglass Entertainment
Frida,5, Ventanarosa Productions
Memento,7, Team Todd
Smart People,12, Sherazade Film Development
Blade II,8, Amen Ra Films
What Women Want,15,Paramount Pictures
The Words,9, Also Known As Pictures
The Aviator,11,Appian Way
Jeepers Creepers 2,18,United Artists
The Next Three Days,19,Lionsgate
Catwoman,8, Maple Shade Films
Bullet to the Head,18, IM Global
Lords of Dogtown,16, TriStar Pictures
The Butterfly Effect,20, Katalyst Films
The Brothers Bloom,18, Endgame Entertainment
A Most Violent Year,19, Imagenation Abu Dhabi FZ
The Aviator,11, Warner Bros.
The Five-Year Engagement,24, Relativity Media
The Others,10, Las Producciones del Escorpion
Swordfish,9, NPV Entertainment
Case 39,7, Case 39 Productions
Signs,5, Blinding Edge Pictures
The Adventures of Pluto Nash,28, Mel's Cite du Cinema
Victor Frankenstein,19, Davis Entertainment
The Simpsons Movie,18, Twentieth Century Fox Film Corporation
The Grudge 2,12, Vertigo Entertainment
Fast & Furious,14, One Race Productions
Moonrise Kingdom,16, American Empirical Pictures
True Grit,9, Mike Zoss Productions
Itâ€™s a Boy Girl Thing,23, Alliance Atlantis Motion Picture Production
The Smurfs 2,12,Columbia Pictures
Hot Tub Time Machine,20, Metro-Goldwyn-Mayer (MGM)
Parental Guidance,17, Walden Media
Seeking Justice,15, Fierce Entertainment
Mortdecai,9, Mad Chance
The Heat,8, Ingenious Media
Perfume: The Story of a Murderer,32, VIP Medienfonds 4
Elizabethtown,13, Vinyl Films
Sky Captain and the World of Tomorrow,37, Blue Flower Productions
The Box,7,Media Rights Capital
Precious,8,Smokewood Entertainment Group
Boat Trip,9,Motion Picture Corporation of America
Twisted,7,Paramount Pictures
Due Date,8,Legendary Pictures
Nanny McPhee,12, Working Title Films
"O Brother, Where Art Thou?",26, Touchstone Pictures
Marmaduke,9,Twentieth Century Fox Film Corporation
Just Married,12, Mediastream Dritte Film GmbH & Co. Beteiligungs KG
The Company Men,15,Spring Creek Productions
Jason X,7, Sean S. Cunningham Films
Gone Girl,9,Twentieth Century Fox Film Corporation
Unleashed,9, EuropaCorp
Paranormal Activity: The Marked Ones,36,Blumhouse Productions
Philomena,9,BBC Films
Diana,5, Film i VÃ¤st
Madagascar,10, Pacific Data Images (PDI)
The Wedding Planner,19, Prufrock Pictures
Underworld,10, Subterranean Productions LLC
The Legend of Bagger Vance,26, Wildwood Enterprises
The Grand Budapest Hotel,24, Scott Rudin Productions
Crank,5,Lions Gate Films
The Great Raid,14,Miramax Films
S.W.A.T.,8, Columbia Pictures Corporation
The Heartbreak Kid,18, Davis Entertainment
Transformers: Revenge of the Fallen,35, Platinum Dunes
Failure to Launch,17,Paramount Pictures
Bedazzled,9,Twentieth Century Fox Film Corporation
The Frozen Ground,17, Cheetah Vision
Identity Thief,14, DumbDumb
Project X,9,Silver Pictures
Red Eye,7, Craven-Maddalena Films
xXx,3, Revolution Studios
Miami Vice,10,Universal Pictures
Inside Out,10,Walt Disney Pictures
The Good Girl,13, Hungry Eye Lowland Pictures B.V.
The Last Witch Hunter,21,Summit Entertainment
Rendition,9, MID Foundation
The Ring,8, Parkes+MacDonald Image Nation
John Tucker Must Die,20, John US Productions
Perfume: The Story of a Murderer,32, Rising Star
Mr. Nobody,10, Virtual Films
Kingsman: The Secret Service,28,Twentieth Century Fox Film Corporation
X2,2, Bad Hat Harry Productions
Adaptation.,11,Columbia Pictures
What Lies Beneath,17, ImageMovers
Ghost Rider: Spirit of Vengeance,32, Marvel Knights
Quarantine,10, Screen Gems
Surrogates,10, Mandeville Films
Conviction,10, Prescience
The Last Airbender,18, Kennedy/Marshall Company
The Sentinel,12, Regency Enterprises
Annabelle,9, The Safran Company
Ã†on Flux,9, MTV Films
Get Rich or Die Tryin',22, MTV Films
Batman Begins,13, Legendary Pictures
Cast Away,9, Twentieth Century Fox Film Corporation
Shanghai Knights,16, Birnbaum / Barber Productions
Into the Wild,13, River Road Entertainment
Notes on a Scandal,18, Scott Rudin Productions
Once Upon a Time in Mexico,26,Columbia Pictures Corporation
Spider-Man,10,Columbia Pictures
The Musketeer,13,Crystal Sky Worldwide
Dracula 2000,12, Dimension Films
Eragon,6, Twentieth Century Fox Film Corporation
Original Sin,12,Metro-Goldwyn-Mayer (MGM)
The Taking of Pelham 1 2 3,26, Escape Artists
The International,17,Studio Babelsberg
Let Me In,9,Hammer Film Productions
The Help,8, Imagenation Abu Dhabi FZ
Life as We Know It,18,Josephson Entertainment
Perfect Stranger,16,Columbia Pictures
Shark Tale,10,DreamWorks SKG
Tammy,5,New Line Cinema
The Mortal Instruments: City of Bones,37, Don Carmody Productions
Jackass Presents: Bad Grandpa,29, MTV Films
Chappie,7, Genre Films
Dawn of the Planet of the Apes,30, TSG Entertainment
Mirror Mirror,13, Goldmann Pictures
Sydney White,12, Clifford Werber Productions
Fast & Furious,14, Original Film
Minority Report,15, Cruise/Wagner Productions
Exit Wounds,11,NPV Entertainment
Miss Congeniality,17, NPV Entertainment
Baby Boy,8,Columbia Pictures
Teenage Mutant Ninja Turtles,28,Paramount Pictures
Daddy's Home,12, Gary Sanchez Productions
RockNRolla,10,StudioCanal
"Yours, Mine & Ours",18, Nickelodeon Movies
TMNT,4, Imagi Production
Ocean's Twelve,14,Village Roadshow Pictures
The Punisher,12, VIP 3 Medienfonds
Black Swan,10, Dune Entertainment
Oblivion,8, Monolith Pictures (III)
Possession,10,Warner Bros. Pictures
Monster,7,Newmarket Films
"Yours, Mine & Ours",18, Robert Simonds Productions
The Butler,10, Salamander Pictures
The Sweetest Thing,18,Konrad Pictures
Exodus: Gods and Kings,22,Scott Free Productions
Untraceable,11,Lakeshore Entertainment
X2,2, Donners' Company
"Legally Blonde 2: Red, White & Blonde",37, Marc Platt Productions
Akeelah and the Bee,19, Starbucks Entertainment
Moms' Night Out,15, Provident Films
The Wedding Planner,19, Tapestry Films
12 Rounds,9, Midnight Sun Pictures
Bullet to the Head,18,Dark Castle Entertainment
La migliore offerta,19,Paco Cinematografica
Mr. Deeds,9, Happy Madison Productions
Year One,8, Ocean Pictures
The International,17, X-Filme Creative Pool
Moneyball,9, Scott Rudin Productions
Brooklyn,8, Irish Film Board
Whisper,7, Canadian Film or Video Production Tax Credit (CPTC)
Mystic River,12, NPV Entertainment
Van Helsing,11,Universal Pictures
Talladega Nights: The Ballad of Ricky Bobby,43,Columbia Pictures
Ocean's Twelve,14, WV Films III
A Perfect Getaway,17, Relativity Media
The Tale of Despereaux,22,Universal Pictures Corporation
Trespass,8,Nu Image Films
Fifty Shades of Grey,20, Trigger Street Productions
Percy Jackson & the Olympians: The Lightning Thief,50, 1492 Pictures
Crash,5,Blackfriars Bridge Films
A Nightmare on Elm Street,25,New Line Cinema
Ladder 49,9, Fantail Films Inc.
Lone Survivor,13, Weed Road Pictures
House of the Dead,17, Herold Productions
Terminator 3: Rise of the Machines,34,Columbia Pictures
Pirates of the Caribbean: The Curse of the Black Pearl,54,Walt Disney Pictures
National Treasure: Book of Secrets,34,Jerry Bruckheimer Films
Hostage,7, Cheyenne Enterprises
Boogeyman,9, Screen Gems
The Grand Budapest Hotel,24, Studio Babelsberg
Burn After Reading,18, Studio Canal
Agora,5, Nimar Studios
Death Sentence,14, Hyde Park Entertainment
A Scanner Darkly,16,Thousand Words
The Incredible Burt Wonderstone,31,New Line Cinema
Resident Evil,13, Constantin Film Produktion
Black Nativity,14,Fox Searchlight Pictures
Never Let Me Go,15,Fox Searchlight Pictures
Keeping the Faith,17, Triple Threat Talent
The 40 Year Old Virgin,22,Universal Pictures
A Beautiful Mind,16, DreamWorks SKG
21 Jump Street,14, Original Film
The Grand Budapest Hotel,24,Fox Searchlight Pictures
Blood Ties,10,Wild Bunch
Warm Bodies,11,Summit Entertainment
The League of Extraordinary Gentlemen,37,Twentieth Century Fox Film Corporation
Crank,5, GreeneStreet Films
White House Down,16,Columbia Pictures
Planes: Fire & Rescue,21, Prana Animation Studios
Meet the Robinsons,18,Walt Disney Pictures
Revolutionary Road,18, Evamere Entertainment
300,3, Legendary Pictures
Resident Evil: Extinction,25,Impact Pictures
Lara Croft: Tomb Raider,23, British Broadcasting Corporation (BBC)
The Contract,12, 3L Filmverleih
Mao's Last Dancer,17,Great Scott Productions Pty. Ltd.
Taxi,4, EuropaCorp
The Grey,8,Scott Free Productions
Final Destination 2,19, Zide-Perry Productions
Limitless,9, Relativity Media
Jarhead,7,Universal Pictures
Safe House,10, Relativity Media
Confessions of a Teenage Drama Queen,36,Walt Disney Pictures
Johnson Family Vacation,23, Hallway Pictures
127 Hours,9, Warner Bros.
Suffragette,11, Film4
Centurion,9,PathÃ© Pictures International
Return to Never Land,20, DisneyToon Studios
28 Weeks Later,14, Fox Atomic
Rio,3,Blue Sky Studios
The Whole Ten Yards,19, Franchise Pictures
Machete Kills,13, Aldamisa Entertainment
Dylan Dog: Dead of Night,24, platinum studios
Monsters University,19, Pixar Animation Studios
Prometheus,10, Scott Free Productions
Cinderella Man,14, Parkway Pictures (I)
Pride & Prejudice,17,Universal Pictures
Harry Potter and the Order of the Phoenix,41,Cool Music
Room,4, Duperele Films
