popularity,release_date,title,year,imdb_id,runtime,genre,imdb_rating,votes,gross_us,month
22.319000000000003,3/13/1987,Evil Dead II,1987,92991,84,Action,7.8,148703,5.92,3
10.263,2/1/1931,City Lights,1931,21749,87,Comedy,8.5,168603,0.02,2
31.634,5/2/1997,The Fifth Element,1997,119116,126, Sci-Fi,7.7,435317,63.54,5
20.570999999999998,9/15/1999,American Beauty,1999,169547,122,Drama,8.3,1073105,130.1,9
13.630999999999998,12/28/2001,I Am Sam,2001,277027,132,Drama,7.7,143159,40.31,12
21.098000000000003,12/22/2000,Cast Away,2000,162222,143, Romance,7.8,526513,233.63,12
16.425,5/18/2000,Billy Elliot,2000,249462,110, Music,7.7,127130,22.0,5
43.949,9/14/1994,Léon: The Professional,1994,110413,110, Drama,8.5,1039943,19.5,9
157.327,10/25/2017,Thor: Ragnarok,2017,3501632,130,Action,7.9,591822,315.06,10
18.378,12/11/1962,Lawrence of Arabia,1962,56172,228, Biography,8.3,269092,44.82,12
13.755,5/21/2013,The Great Beauty,2013,2358891,141,Drama,7.8,81460,2.85,5
29.388,9/17/2002,The Pianist,2002,253474,150, Music,8.5,733324,32.57,9
31.634,5/2/1997,The Fifth Element,1997,119116,126,Action,7.7,435317,63.54,5
9.816,5/27/1987,The Last Emperor,1987,93389,163, History,7.7,94780,43.98,5
22.664,6/11/1993,Jurassic Park,1993,107290,127, Adventure,8.1,870879,402.45,6
29.134,11/9/2017,Paddington 2,2017,4468740,103, Comedy,7.8,62103,40.44,11
14.126,4/7/1974,The Conversation,1974,71360,113, Mystery,7.8,99195,4.42,4
99.478,2/9/2016,Deadpool,2016,1431045,108, Adventure,8.0,906318,363.07,2
18.13,11/6/2009,Mr. Nobody,2009,485947,141, Fantasy,7.8,217164,0.0,11
7.236000000000001,9/13/2012,Barfi!,2012,2082197,151,Comedy,8.1,75936,2.8,9
15.947000000000001,9/7/2007,Atonement,2007,783233,123, Romance,7.8,252579,50.93,9
47.256,10/7/2009,Zombieland,2009,1156398,88,Adventure,7.6,521344,75.59,10
14.495999999999999,9/26/2007,Control,2007,421082,122, Music,7.7,61739,0.87,9
34.611999999999995,8/1/1997,Children of Heaven,1997,118849,89, Family,8.3,65782,0.93,8
8.068,2/5/2004,Tae Guk Gi: The Brotherhood of War,2004,386064,140, Drama,8.1,37885,1.11,2
101.76799999999999,10/30/1995,Toy Story,1995,114709,81,Animation,8.3,891080,191.8,10
27.601999999999997,9/18/2013,Prisoners,2013,1392214,153, Drama,8.1,604471,61.0,9
27.88,3/22/2010,Kick-Ass,2010,1250777,117, Crime,7.6,525454,48.07,3
30.313000000000002,5/16/2014,The Fault in Our Stars,2014,2582846,126, Romance,7.7,345414,124.87,5
6.119,2/20/1997,Knockin' on Heaven's Door,1997,119472,87,Action,8.0,27810,0.0,2
12.615,9/20/2012,End of Watch,2012,1855199,109, Crime,7.6,228734,41.0,9
9.503,10/26/1993,Farewell My Concubine,1993,106332,171,Drama,8.1,25209,5.22,10
131.76,11/16/2005,Harry Potter and the Goblet of Fire,2005,330373,157, Family,7.7,550963,290.01,11
8.943,10/13/1989,Crimes and Misdemeanors,1989,97123,104, Drama,7.9,54826,18.25,10
13.927999999999999,4/23/1967,Casino Royale,2006,381061,144, Thriller,8.0,583691,167.45,4
124.756,5/18/2001,Shrek,2001,126029,90,Animation,7.8,615691,267.67,5
17.381,7/14/1994,Chungking Express,1994,109424,102, Drama,8.1,63699,0.6,7
53.809,11/26/2012,The Hobbit: An Unexpected Journey,2012,903624,169, Fantasy,7.8,759335,303.0,11
28.714000000000002,9/2/1992,Reservoir Dogs,1992,105236,99, Drama,8.3,922257,2.83,9
20.112000000000002,1/24/2019,Serenity,2005,379786,119,Action,7.8,283761,25.51,1
103.426,6/19/2019,Toy Story 4,2019,1979376,100, Comedy,7.8,205233,434.04,6
8.037,4/13/1955,Rififi,1955,48021,118,Crime,8.1,29143,0.06,4
18.186,10/18/2013,12 Years a Slave,2013,2024544,134,Biography,8.1,643236,56.67,10
6.119,2/20/1997,Knockin' on Heaven's Door,1997,119472,87, Crime,8.0,27810,0.0,2
33.815,9/16/2005,Pride & Prejudice,2005,414387,129, Romance,7.8,260577,38.41,9
64.15,5/30/2003,Finding Nemo,2003,266543,100, Adventure,8.1,952766,380.84,5
19.364,9/6/2007,3:10 to Yuma,2007,381849,122, Crime,7.7,289571,53.61,9
124.756,5/18/2001,Shrek,2001,126029,90, Adventure,7.8,615691,267.67,5
17.896,9/24/1986,The Name of the Rose,1986,91605,130,Crime,7.7,102321,7.15,9
25.901,12/14/2006,The Pursuit of Happyness,2006,454921,117, Drama,8.0,450765,163.57,12
15.695,3/6/1996,Primal Fear,1996,117381,129, Drama,7.7,190641,56.12,3
16.862000000000002,1/26/2006,Fearless,2006,446059,104, Drama,7.6,72957,24.63,1
12.075,8/21/1946,Notorious,1946,38787,102, Film-Noir,7.9,92566,10.46,8
16.963,10/1/2006,Paprika,2006,851578,90, Fantasy,7.7,71781,0.88,10
24.949,11/29/2016,La La Land,2016,3783958,128,Comedy,8.0,509044,151.1,11
35.366,10/5/1956,The Ten Commandments,1956,49833,220,Adventure,7.9,63730,93.74,10
12.335,6/14/1989,Do the Right Thing,1989,97216,120, Drama,8.0,90155,27.55,6
17.381,7/14/1994,Chungking Express,1994,109424,102,Comedy,8.1,63699,0.6,7
36.192,8/27/1964,Mary Poppins,1964,58331,139,Comedy,7.8,158578,102.27,8
29.633000000000003,4/2/1968,2001: A Space Odyssey,1968,62622,149,Adventure,8.3,605833,56.95,4
6.9270000000000005,11/15/1935,A Night at the Opera,1935,26778,96, Musical,7.9,30637,2.54,11
15.277000000000001,10/15/2015,Bridge of Spies,2015,3682448,142, Thriller,7.6,288744,72.31,10
7.89,2/16/2010,The Illusionist,2006,443543,110,Drama,7.6,355366,39.87,2
11.638,3/19/1959,Some Like It Hot,1959,53291,121,Comedy,8.2,244899,25.0,3
12.257,9/8/1993,Three Colors: Blue,1993,108394,94, Mystery,7.9,90435,1.32,9
14.262,7/12/2002,Road to Perdition,2002,257044,117, Drama,7.7,247644,104.45,7
26.107,7/12/1997,Princess Mononoke,1997,119698,134,Animation,8.4,345229,2.38,7
23.724,4/1/2005,Sin City,2005,401792,124,Crime,8.0,739239,74.1,4
22.664,6/11/1993,Jurassic Park,1993,107290,127,Action,8.1,870879,402.45,6
21.92,8/31/2007,Halloween,1978,77651,91, Thriller,7.7,233786,47.0,8
6.466,7/17/2015,Bajrangi Bhaijaan,2015,3863552,163, Adventure,8.0,72511,8.18,7
16.621,6/12/2009,Moon,2009,1182345,97, Mystery,7.9,335936,5.01,6
13.195,8/30/2000,"O Brother, Where Art Thou?",2000,190590,107, Crime,7.7,288133,45.51,8
14.251,12/15/1974,Young Frankenstein,1974,72431,106,Comedy,8.0,143856,86.3,12
14.144,3/4/2004,Hotel Rwanda,2004,395169,121, History,8.1,335236,23.53,3
12.362,7/12/1925,The Gold Rush,1925,15864,95,Adventure,8.2,101595,5.45,7
13.008,5/24/2012,Moonrise Kingdom,2012,1748122,94,Comedy,7.8,319952,45.51,5
11.794,2/6/2004,The Motorcycle Diaries,2004,318462,126,Adventure,7.8,96893,16.76,2
10.767000000000001,1/1/2013,The Best Offer,2013,1924396,131, Mystery,7.8,108904,0.09,1
12.696,5/19/2003,Dogville,2003,276919,178,Crime,8.0,138366,1.53,5
37.801,11/14/2006,Casino Royale,2006,381061,144, Adventure,8.0,583691,167.45,11
15.185,1/16/2009,Notorious,1946,38787,102,Drama,7.9,92566,10.46,1
31.811999999999998,10/22/1982,First Blood,1982,83944,93, Adventure,7.7,227289,47.21,10
16.834,6/22/1967,Cool Hand Luke,1967,61512,127,Crime,8.1,162599,16.22,6
9.987,12/18/1985,The Color Purple,1985,88939,154,Drama,7.8,78645,98.47,12
24.713,12/28/2001,Black Hawk Down,2001,265086,144, War,7.7,365186,108.64,12
19.528,11/26/2014,The Theory of Everything,2014,2980516,123, Romance,7.7,406150,35.89,11
28.592,12/11/2015,The Big Short,2015,1596363,130, Comedy,7.8,367533,70.26,12
17.99,10/24/1978,Halloween,1978,77651,91,Horror,7.7,233786,47.0,10
9.421,10/30/1968,The Lion in Winter,1968,63227,134, Drama,7.9,29082,22.28,10
15.883,1/18/1964,A Fistful of Dollars,1964,58461,99, Western,8.0,198921,14.5,1
14.637,5/27/1994,Three Colors: Red,1994,111495,99, Romance,8.1,91380,4.04,5
16.427,10/4/1968,Night of the Living Dead,1968,63350,96, Thriller,7.9,116897,0.09,10
44.924,10/18/1967,The Jungle Book,1967,61852,78, Adventure,7.6,166957,141.84,10
32.991,5/27/2014,Edge of Tomorrow,2014,1631867,113,Action,7.9,602074,100.21,5
299.698,4/24/2019,Avengers: Endgame,2019,4154796,181, Drama,8.4,821060,858.37,4
27.993000000000002,12/19/1971,A Clockwork Orange,1971,66921,136,Crime,8.3,760528,6.21,12
18.085,9/2/1978,Dawn of the Dead,1978,77402,127,Action,7.9,111713,5.1,9
22.293000000000003,10/3/2013,Gravity,2013,1454468,91,Drama,7.7,771110,274.09,10
8.317,2/13/1972,Cabaret,1972,68327,124, Music,7.8,48507,42.77,2
35.194,11/13/2017,Wonder,2017,2543472,113,Drama,8.0,143371,132.42,11
107.198,11/1/2001,"Monsters, Inc.",2001,198781,92, Adventure,8.1,818683,289.92,11
13.755,6/9/1952,High Noon,1952,44706,85, Thriller,7.9,97474,9.45,6
21.993000000000002,3/11/1984,Nausicaä of the Valley of the Wind,1984,87544,117, Adventure,8.1,151788,0.5,3
13.087,10/3/1957,Nights of Cabiria,1957,50783,110,Drama,8.1,43082,0.75,10
11.536,9/1/2001,Cowboy Bebop: The Movie,2001,275277,115, Action,7.9,43033,1.0,9
50.863,7/8/2010,Despicable Me,2010,1323594,95,Animation,7.6,502217,251.51,7
120.245,12/1/1973,Fantastic Planet,1973,70544,72,Animation,7.8,25543,0.19,12
15.163,12/5/1973,Serpico,1973,70666,130, Drama,7.7,110398,29.8,12
13.684000000000001,4/9/1932,Scarface,1983,86250,170, Drama,8.3,744303,45.6,4
18.072,5/17/2000,Dancer in the Dark,2000,168629,140, Musical,8.0,102608,4.18,5
11.273,6/4/1982,Star Trek II: The Wrath of Khan,1982,84726,113, Sci-Fi,7.7,112989,78.91,6
57.998999999999995,9/30/2015,The Martian,2015,3659388,144, Sci-Fi,8.0,763233,228.43,9
5.055,8/24/2007,"4 Months, 3 Weeks and 2 Days",2007,1032846,113,Drama,7.9,56784,1.19,8
8.629,12/15/1989,Glory,1989,97441,122, History,7.8,123517,26.83,12
12.075,8/21/1946,Notorious,1946,38787,102, Romance,7.9,92566,10.46,8
18.381,6/22/2017,Loving Vincent,2017,3262342,94,Animation,7.8,51077,6.74,6
22.877,7/2/2016,Captain Fantastic,2016,3553976,118, Drama,7.9,190709,5.88,7
21.629,3/17/2004,The Chorus,2004,372824,97, Music,7.9,57599,3.64,3
11.527999999999999,9/5/1993,Short Cuts,1993,108122,188,Comedy,7.7,42360,6.11,9
9.356,9/17/2003,Love Me If You Dare,2003,364517,93,Comedy,7.6,67487,0.55,9
13.285,11/1/2013,Philomena,2013,2431286,98,Biography,7.6,94372,37.71,11
19.849,11/2/2007,American Gangster,2007,765429,157, Drama,7.8,393795,130.16,11
7.457999999999999,12/29/2003,Tokyo Godfathers,2003,388473,92,Animation,7.8,31874,0.13,12
10.584000000000001,5/9/1973,Paper Moon,1973,70510,102, Crime,8.1,42412,30.93,5
14.933,12/16/1966,Andrei Rublev,1966,60107,205,Biography,8.1,47324,0.1,12
8.249,11/29/1973,The Holy Mountain,1973,71615,114, Drama,7.9,37468,0.06,11
14.102,6/17/1969,The Wild Bunch,1969,65214,135, Adventure,7.9,77570,12.06,6
107.301,11/5/2014,Interstellar,2014,816692,169, Drama,8.6,1521545,188.02,11
25.346999999999998,3/2/2007,Zodiac,2007,443706,157, Drama,7.7,469160,33.08,3
41.133,7/30/2014,Guardians of the Galaxy,2014,2015381,121, Comedy,8.0,1047165,333.18,7
9.603,7/15/1983,Zelig,1983,86637,79,Comedy,7.7,39970,11.8,7
33.31,5/6/2009,Star Trek,2009,796366,127, Adventure,7.9,578198,257.73,5
25.607,6/1/2016,The Handmaiden,2016,4016934,145,Drama,8.1,115060,2.01,6
10.841,10/9/1952,Ikiru,1952,44741,143,Drama,8.3,68931,0.06,10
16.980999999999998,11/18/1977,Close Encounters of the Third Kind,1977,75860,138, Sci-Fi,7.6,185570,132.09,11
11.448,3/23/2007,Once,2007,907657,86,Drama,7.8,110897,9.44,3
21.125,2/15/1985,The Breakfast Club,1985,88847,97,Comedy,7.8,358204,45.88,2
16.826,6/20/1974,Chinatown,1974,71315,130, Mystery,8.1,295543,6.91,6
9.401,3/13/1992,My Cousin Vinny,1992,104952,120, Crime,7.6,107735,52.93,3
27.256999999999998,12/15/1995,Heat,1995,113277,170, Thriller,8.2,579952,67.44,12
17.244,6/30/1999,"South Park: Bigger, Longer & Uncut",1999,158983,81, Comedy,7.7,192388,52.04,6
120.245,12/1/1973,Fantastic Planet,1973,70544,72, Sci-Fi,7.8,25543,0.19,12
10.315,9/7/1984,Blood Simple,1984,86979,99, Thriller,7.6,88096,2.15,9
16.029,2/11/2010,My Name Is Khan,2010,1188996,165,Drama,8.0,98820,4.02,2
21.154,5/26/2001,Metropolis,1927,17136,153,Drama,8.3,160671,1.24,5
9.21,6/11/1947,Miracle on 34th Street,1947,39628,96,Comedy,7.9,41731,2.65,6
25.57,9/16/2005,Lord of War,2005,399295,122,Action,7.6,294756,24.15,9
8.317,2/13/1972,Cabaret,1972,68327,124,Drama,7.8,48507,42.77,2
19.573,9/1/2017,God's Own Country,2017,5635086,104,Drama,7.7,25442,0.34,9
13.272,4/9/1952,Singin' in the Rain,1952,45152,103,Comedy,8.3,219920,8.82,4
12.092,2/19/1999,October Sky,1999,132477,108,Biography,7.8,83121,32.48,2
114.735,10/27/2017,Coco,2017,2380307,105, Family,8.4,388762,209.73,10
20.954,3/27/2014,The Raid 2,2014,2265171,150, Thriller,8.0,114597,2.63,3
9.793,10/5/2018,Andhadhun,2018,8108198,139, Drama,8.3,72628,1.37,10
21.337,7/17/1996,Crash,2004,375679,112, Thriller,7.7,420299,54.58,7
28.736,9/4/2013,About Time,2013,2194499,123, Drama,7.8,305297,15.32,9
14.637,5/27/1994,Three Colors: Red,1994,111495,99, Mystery,8.1,91380,4.04,5
21.799,2/10/2004,Kung Fu Hustle,2004,373074,99, Comedy,7.7,127630,17.11,2
27.366,12/25/2008,The Curious Case of Benjamin Button,2008,421715,166, Romance,7.8,591468,127.51,12
107.198,11/1/2001,"Monsters, Inc.",2001,198781,92,Animation,8.1,818683,289.92,11
20.16,10/5/2001,Training Day,2001,139654,122,Crime,7.7,392180,76.63,10
61.239,5/28/2009,Up,2009,1049413,96, Adventure,8.2,939436,293.0,5
10.315,9/7/1984,Blood Simple,1984,86979,99, Drama,7.6,88096,2.15,9
20.391,9/7/1997,Gattaca,1997,119177,106, Sci-Fi,7.8,281579,12.34,9
9.908999999999999,10/31/1962,What Ever Happened to Baby Jane?,1962,56687,134,Drama,8.1,50256,4.05,10
12.357999999999999,9/15/1992,Glengarry Glen Ross,1992,104348,100, Drama,7.7,96138,10.73,9
8.675,7/15/2011,Zindagi Na Milegi Dobara,2011,1562872,155,Comedy,8.1,68148,3.11,7
27.598000000000003,11/30/1993,Schindler's List,1993,108052,195, Drama,8.9,1218144,96.9,11
33.304,6/25/1982,The Thing,1982,84787,109,Horror,8.1,372672,13.78,6
9.144,11/3/1971,Fiddler on the Roof,1971,67093,181, Family,8.0,39629,80.5,11
69.562,10/24/2018,Bohemian Rhapsody,2018,1727824,134, Music,8.0,454332,216.43,10
15.09,8/25/2000,Vampire Hunter D: Bloodlust,2000,216651,103,Animation,7.7,29288,0.15,8
59.925,6/9/2014,How to Train Your Dragon 2,2014,1646971,102,Animation,7.8,306626,177.0,6
20.45,6/21/1988,Who Framed Roger Rabbit,1988,96438,104,Animation,7.7,182480,156.45,6
23.603,10/11/2000,Memento,2000,209144,113, Thriller,8.4,1129736,25.54,10
17.307000000000002,8/3/2017,Wind River,2017,5362988,107, Drama,7.7,207679,33.8,8
8.947000000000001,3/15/2011,A Separation,2011,1832382,123,Drama,8.3,220984,7.1,3
7.545,10/9/2012,The Broken Circle Breakdown,2012,2024519,111, Romance,7.7,39473,0.18,10
15.777999999999999,5/22/1998,Fear and Loathing in Las Vegas,1998,120669,118,Adventure,7.6,260387,10.68,5
13.272,4/9/1952,Singin' in the Rain,1952,45152,103, Romance,8.3,219920,8.82,4
11.347999999999999,1/12/2006,The Last King of Scotland,2006,455590,123, Drama,7.7,175834,17.61,1
9.606,12/10/1992,The Muppet Christmas Carol,1992,104940,85,Comedy,7.7,50419,27.28,12
67.763,6/14/2018,Incredibles 2,2018,3606756,118, Action,7.6,251753,608.58,6
17.067,5/10/1995,A Little Princess,1995,113670,97, Family,7.7,32343,10.02,5
21.154,5/26/2001,Metropolis,1927,17136,153, Sci-Fi,8.3,160671,1.24,5
20.236,3/6/1998,The Big Lebowski,1998,118715,117, Crime,8.1,735148,17.5,3
38.889,10/3/2018,A Star Is Born,2018,1517451,136, Music,7.6,337111,215.29,10
18.363,6/6/2001,Mulholland Drive,2001,166924,147, Thriller,7.9,323530,7.22,6
5.624,9/12/2006,This Is England,2006,480025,101,Crime,7.7,115835,0.33,9
14.386,9/23/1969,Butch Cassidy and the Sundance Kid,1969,64115,110, Drama,8.0,202315,102.31,9
15.163,12/5/1973,Serpico,1973,70666,130, Crime,7.7,110398,29.8,12
9.078,9/13/2008,Departures,2008,1069238,130,Drama,8.1,48724,1.5,9
91.05,12/12/2005,King Kong,1933,24216,100, Sci-Fi,7.9,79280,10.0,12
17.022000000000002,9/11/2007,Into the Wild,2007,758758,148, Biography,8.1,575139,18.35,9
12.192,3/5/2003,21 Grams,2003,315733,124, Drama,7.6,225037,16.29,3
9.637,8/10/1960,Ocean's Eleven,2001,240772,116, Thriller,7.7,518400,183.42,8
11.62,6/11/1986,Ferris Bueller's Day Off,1986,91042,103,Comedy,7.8,322298,70.14,6
17.867,5/2/2003,Memories of Murder,2003,353969,132,Crime,8.1,141095,0.01,5
40.079,12/10/1999,The Green Mile,1999,120689,189,Crime,8.6,1153309,136.8,12
17.894000000000002,9/8/2012,Silver Linings Playbook,2012,1045658,122, Drama,7.7,663746,132.09,9
59.925,6/9/2014,How to Train Your Dragon 2,2014,1646971,102, Action,7.8,306626,177.0,6
39.29,6/29/1971,Willy Wonka & the Chocolate Factory,1971,67992,100,Family,7.8,179345,4.0,6
35.865,12/20/1997,Life Is Beautiful,1997,118799,116, Drama,8.6,626485,57.6,12
12.604000000000001,4/21/1928,The Passion of Joan of Arc,1928,19254,114, Drama,8.1,48060,0.02,4
8.675,7/15/2011,Zindagi Na Milegi Dobara,2011,1562872,155, Drama,8.1,68148,3.11,7
17.934,3/11/2016,Sing Street,2016,3544112,106, Music,7.9,85475,3.24,3
10.564,3/17/1959,Rio Bravo,1959,53221,141,Action,8.0,56480,12.54,3
12.17,12/23/1992,Scent of a Woman,1992,105323,156,Drama,8.0,265309,63.9,12
23.724,4/1/2005,Sin City,2005,401792,124, Thriller,8.0,739239,74.1,4
25.461,6/22/1960,Psycho,1960,54215,109, Thriller,8.5,606660,32.0,6
40.705,3/14/2001,Enemy at the Gates,2001,215750,131,Drama,7.6,244436,51.4,3
13.814,8/18/2006,The Illusionist,2006,443543,110,Drama,7.6,355366,39.87,8
17.201,4/4/2001,Blow,2001,221027,124, Crime,7.6,241367,52.99,4
40.934,12/25/2015,The Revenant,2015,1663202,156,Action,8.0,709085,183.64,12
17.99,10/24/1978,Halloween,1978,77651,91, Thriller,7.7,233786,47.0,10
36.622,10/18/2018,Halloween,1978,77651,91,Horror,7.7,233786,47.0,10
23.014,8/5/2009,District 9,2009,1136608,112, Thriller,7.9,639406,115.65,8
34.846,9/22/1995,Se7en,1995,114369,127, Mystery,8.6,1452269,100.13,9
29.973000000000003,12/20/1974,The Godfather: Part II,1974,71562,202, Drama,9.0,1134978,57.3,12
17.377,2/14/2007,Hot Fuzz,2007,425112,121, Mystery,7.8,464742,23.64,2
14.777000000000001,6/21/1960,The Apartment,1960,53604,125, Drama,8.3,165142,18.6,6
15.309000000000001,9/14/1993,A Bronx Tale,1993,106489,121, Romance,7.8,128665,17.27,9
16.425,5/18/2000,Billy Elliot,2000,249462,110,Drama,7.7,127130,22.0,5
90.641,10/7/2016,Hacksaw Ridge,2016,2119532,139, Drama,8.1,438861,67.21,10
10.583,11/18/1994,Miracle on 34th Street,1947,39628,96, Drama,7.9,41731,2.65,11
21.455,11/21/2003,Oldboy,2003,364569,120, Mystery,8.4,517789,0.71,11
48.016000000000005,9/9/2011,Warrior,2011,1291584,140, Sport,8.2,437401,13.66,9
48.016000000000005,9/9/2011,Warrior,2011,1291584,140,Action,8.2,437401,13.66,9
26.88,8/25/2006,Pan's Labyrinth,2006,457430,118, Fantasy,8.2,620556,37.63,8
9.352,12/11/1998,Rushmore,1998,128445,93, Romance,7.7,169685,17.11,12
62.85,12/13/2014,Kingsman: The Secret Service,2014,2802144,129,Action,7.7,592071,128.26,12
8.249,11/29/1973,The Holy Mountain,1973,71615,114, Fantasy,7.9,37468,0.06,11
85.14399999999999,4/30/2008,Iron Man,2008,371746,126,Action,7.9,943286,318.41,4
59.148,6/9/2015,Inside Out,2015,2096673,95, Adventure,8.1,620023,356.46,6
44.924,10/18/1967,The Jungle Book,1967,61852,78, Family,7.6,166957,141.84,10
28.563000000000002,8/17/2011,The Skin I Live In,2011,1189073,120, Thriller,7.6,139536,3.19,8
27.774,12/18/2013,Her,2013,1798709,126, Sci-Fi,8.0,543415,25.57,12
15.894,12/19/1997,As Good as It Gets,1997,119822,139, Romance,7.7,276625,148.48,12
7.101,6/13/2014,Winter Sleep,2014,2758880,196,Drama,8.1,46852,0.17,6
11.161,5/13/1938,The Adventures of Robin Hood,1938,29843,102,Action,7.9,47291,3.98,5
21.095,6/12/1981,Raiders of the Lost Ark,1981,82971,115,Action,8.4,886818,248.16,6
19.593,12/21/1968,Once Upon a Time in the West,1968,64116,165,Western,8.5,303944,5.32,12
15.662,10/29/2004,Ray,2004,350258,152,Biography,7.7,138809,75.33,10
19.573,9/1/2017,God's Own Country,2017,5635086,104, Romance,7.7,25442,0.34,9
10.742,1/26/2006,Rang De Basanti,2006,405508,167, Drama,8.2,112293,2.2,1
28.592,12/11/2015,The Big Short,2015,1596363,130,Biography,7.8,367533,70.26,12
10.819,12/16/2002,25th Hour,2002,307901,135,Drama,7.6,170021,13.06,12
31.683000000000003,10/10/2003,Kill Bill: Vol. 1,2003,266697,111, Crime,8.1,1004428,70.1,10
41.133,7/30/2014,Guardians of the Galaxy,2014,2015381,121,Action,8.0,1047165,333.18,7
20.529,1/16/2015,Ex Machina,2014,470752,108, Thriller,7.7,475952,25.44,1
8.577,11/27/2003,Kal Ho Naa Ho,2003,347304,186,Comedy,8.0,63612,1.79,11
14.34,9/19/1997,L.A. Confidential,1997,119488,138, Drama,8.2,533825,64.62,9
51.533,6/28/2017,Baby Driver,2017,3890160,113, Drama,7.6,442137,107.83,6
26.275,1/9/2003,The Last Samurai,2003,325710,154, Drama,7.7,401185,111.11,1
13.814,8/18/2006,The Illusionist,2006,443543,110, Fantasy,7.6,355366,39.87,8
13.665999999999999,9/8/2004,Downfall,2004,363163,156,Biography,8.2,332381,5.51,9
19.095,9/22/2011,Moneyball,2011,1210166,133, Sport,7.6,371617,75.61,9
18.381,6/22/2017,Loving Vincent,2017,3262342,94, Biography,7.8,51077,6.74,6
17.351,9/25/1992,The Last of the Mohicans,1992,104691,112, Drama,7.7,151353,75.51,9
13.629000000000001,4/5/2013,Before Midnight,2013,2209418,109, Romance,7.9,142191,8.11,4
10.77,5/15/1973,The Day of the Jackal,1973,69947,143, Thriller,7.8,37620,16.06,5
45.949,6/26/2014,Dawn of the Planet of the Apes,2014,2103281,130, Drama,7.6,412417,208.55,6
9.352,12/11/1998,Rushmore,1998,128445,93, Drama,7.7,169685,17.11,12
14.671,1/1/2006,The Fall,2006,460791,117, Drama,7.9,107469,2.28,1
13.36,7/8/1959,North by Northwest,1959,53125,136, Mystery,8.3,300245,13.28,7
6.412000000000001,10/7/1987,Au Revoir les Enfants,1987,92593,104, War,8.0,31270,4.54,10
37.152,6/18/1975,Jaws,1975,73195,124,Adventure,8.0,544675,260.0,6
20.609,9/1/2000,Snatch,2000,208092,102, Crime,8.3,784601,30.33,9
33.871,12/25/2002,Catch Me If You Can,2002,264464,141,Biography,8.1,838146,164.62,12
39.352,12/9/2006,300,2006,416449,117,Action,7.6,734499,210.61,12
13.195,8/30/2000,"O Brother, Where Art Thou?",2000,190590,107,Adventure,7.7,288133,45.51,8
1.411,11/16/1990,Home Alone,1990,99785,103, Family,7.6,490388,285.76,11
18.697,6/2/1989,Dead Poets Society,1989,97165,128, Drama,8.1,428050,95.86,6
12.594000000000001,6/20/1963,The Great Escape,1963,57115,172, History,8.2,225492,12.1,6
38.569,9/14/2016,The Magnificent Seven,1960,54047,128, Western,7.7,87926,4.91,9
85.611,10/30/1999,Toy Story 2,1999,120363,92, Comedy,7.9,529319,245.85,10
12.708,10/18/1941,The Maltese Falcon,1941,33870,100, Mystery,8.0,149298,2.11,10
83.24,6/22/2007,Ratatouille,2007,382932,111, Adventure,8.0,644215,206.45,6
31.811999999999998,10/22/1982,First Blood,1982,83944,93,Action,7.7,227289,47.21,10
14.003,10/24/2008,"Synecdoche, New York",2008,383028,124,Drama,7.6,83581,3.08,10
12.357999999999999,9/15/1992,Glengarry Glen Ross,1992,104348,100,Crime,7.7,96138,10.73,9
21.869,10/15/2004,3-Iron,2004,423866,88,Crime,8.0,50787,0.24,10
18.363,6/6/2001,Mulholland Drive,2001,166924,147,Drama,7.9,323530,7.22,6
13.062000000000001,2/8/2008,In Bruges,2008,780536,107, Drama,7.9,391378,7.76,2
23.9,10/18/1996,Sleepers,1996,117665,147,Crime,7.6,187261,49.1,10
26.678,8/17/2016,Ben-Hur,1959,52618,212, Drama,8.1,220164,74.7,8
10.27,3/29/2002,Sympathy for Mr. Vengeance,2002,310775,129, Drama,7.6,62876,0.05,3
14.397,2/24/2006,Lucky Number Slevin,2006,425210,110,Action,7.7,299936,22.49,2
53.199,8/18/2009,Inglourious Basterds,2009,361748,153,Adventure,8.3,1274250,120.54,8
12.198,12/18/1982,The King of Comedy,1982,85794,109, Crime,7.8,89244,2.5,12
9.21,6/11/1947,Miracle on 34th Street,1947,39628,96, Drama,7.9,41731,2.65,6
26.918000000000003,7/12/1991,Boyz n the Hood,1991,101507,112, Drama,7.8,126643,57.5,7
61.239,5/28/2009,Up,2009,1049413,96,Animation,8.2,939436,293.0,5
29.343000000000004,3/5/2009,Watchmen,2009,409459,162, Drama,7.6,502170,107.51,3
8.824,3/5/1998,"Lock, Stock and Two Smoking Barrels",1998,120735,107, Comedy,8.2,536919,3.9,3
56.56,5/13/2015,Mad Max: Fury Road,2015,1392190,120, Adventure,8.1,886078,154.06,5
33.871,12/25/2002,Catch Me If You Can,2002,264464,141, Crime,8.1,838146,164.62,12
17.995,3/17/2006,Inside Man,2006,454848,129,Crime,7.6,341397,88.51,3
12.972000000000001,12/9/1987,Empire of the Sun,1987,92965,153,Action,7.7,116037,22.24,12
13.037,2/20/1985,Brazil,1985,88846,132, Sci-Fi,7.9,188061,9.93,2
51.475,5/23/1980,The Shining,1980,81505,146, Horror,8.4,902404,44.02,5
16.2,6/2/2018,Shoplifters,2018,8075192,121,Crime,7.9,63563,3.31,6
20.258,3/15/1933,King Kong,1933,24216,100, Horror,7.9,79280,10.0,3
