Restaurant_id,City,Ranking,Price Range,Number of Reviews,URL_TA,ID_TA,Cuisine Style
id_197,Bratislava,198,$$ - $$$,6.0,/Restaurant_Review-g274924-d13203526-Reviews-Blue_Bear_Restaurant_Bar-Bratislava_Bratislava_Region.html,d13203526,"  International, American"
id_197,Lyon,198,$$ - $$$,370.0,/Restaurant_Review-g187265-d918784-Reviews-L_Atelier_d_Yvonne-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d918784,"French,   European"
id_1971,Lisbon,1974,NaN,9.0,/Restaurant_Review-g189158-d10026779-Reviews-Adega_Do_Lagarto-Lisbon_Lisbon_District_Central_Portugal.html,d10026779,Other
id_1971,Vienna,1973,NaN,9.0,/Restaurant_Review-g190454-d12630204-Reviews-O_Sfizio-Vienna.html,d12630204,Other
id_1974,Paris,1975,$$ - $$$,152.0,/Restaurant_Review-g187147-d6385547-Reviews-BALLS-Paris_Ile_de_France.html,d6385547,"  Vegetarian Friendly, European"
id_1976,Paris,1977,$$ - $$$,345.0,/Restaurant_Review-g187147-d807906-Reviews-Le_Plomb_du_Cantal-Paris_Ile_de_France.html,d807906,"French,   European"
id_198,Zurich,200,$$$$,211.0,/Restaurant_Review-g188113-d797737-Reviews-Conti-Zurich.html,d797737,"Italian,   Mediterranean,   European,   Vegetarian Friendly"
id_1981,Budapest,1982,NaN,8.0,/Restaurant_Review-g274887-d10073699-Reviews-Fozelekfalo_Food_Bar-Budapest_Central_Hungary.html,d10073699,Other
id_1986,Prague,1989,NaN,NaN,/Restaurant_Review-g274707-d4768291-Reviews-Restaurace_U_Divadla-Prague_Bohemia.html,d4768291,"  Czech, European"
id_1989,Munich,2005,NaN,15.0,/Restaurant_Review-g187309-d1820729-Reviews-La_Villetta-Munich_Upper_Bavaria_Bavaria.html,d1820729,Other
id_199,Luxembourg,200,$$ - $$$,145.0,/Restaurant_Review-g190356-d3675106-Reviews-AQUA_Restaurant-Luxembourg_City.html,d3675106,"European,   Seafood,   Gluten Free Options"
id_1993,Amsterdam,1998,NaN,12.0,/Restaurant_Review-g188590-d9832010-Reviews-YAY_Health_Store_More-Amsterdam_North_Holland_Province.html,d9832010,Other
id_1994,Munich,2010,$,50.0,/Restaurant_Review-g187309-d2517446-Reviews-Dean_David-Munich_Upper_Bavaria_Bavaria.html,d2517446,"  Vegetarian Friendly,   Healthy,   Vegan Options, Fast Food"
id_20,Budapest,21,$$$$,956.0,/Restaurant_Review-g274887-d696038-Reviews-KOLLAZS_Brasserie_Bar-Budapest_Central_Hungary.html,d696038,"  Central European,   Hungarian,   Vegan Options,   Vegetarian Friendly, European,   Gluten Free Options"
id_2006,Amsterdam,2011,$$ - $$$,15.0,/Restaurant_Review-g188590-d3591150-Reviews-Cafe_Bos-Amsterdam_North_Holland_Province.html,d3591150,"  European, Dutch"
id_2016,Munich,2032,NaN,5.0,/Restaurant_Review-g187309-d5818174-Reviews-Konditorei_Cafe_Mische-Munich_Upper_Bavaria_Bavaria.html,d5818174,Other
id_2024,Paris,2025,$$ - $$$,93.0,/Restaurant_Review-g187147-d780204-Reviews-Charonne_Cafe-Paris_Ile_de_France.html,d780204,"Bar,   French,   European"
id_2040,Madrid,2042,$$ - $$$,339.0,/Restaurant_Review-g187514-d1109944-Reviews-Samm-Madrid.html,d1109944,"Mediterranean,   Spanish,   Vegetarian Friendly"
id_2041,Madrid,2043,$$ - $$$,172.0,/Restaurant_Review-g187514-d6868018-Reviews-El_Pescador-Madrid.html,d6868018,"Mediterranean,   Spanish,   Vegetarian Friendly"
id_2042,Stockholm,2045,NaN,2.0,/Restaurant_Review-g189852-d5936523-Reviews-Pub_Diset-Stockholm.html,d5936523,Pub
id_2044,Barcelona,2045,$$ - $$$,89.0,/Restaurant_Review-g187497-d8118086-Reviews-Origano_cucina_siciliana-Barcelona_Catalonia.html,d8118086,"  Mediterranean, Italian"
id_2044,Budapest,2045,NaN,5.0,/Restaurant_Review-g274887-d10498197-Reviews-Pizza_Escobar-Budapest_Central_Hungary.html,d10498197,Italian
id_2045,Madrid,2047,$$ - $$$,20.0,/Restaurant_Review-g187514-d10302313-Reviews-Pizzeria_La_Margaritena-Madrid.html,d10302313,"  Mexican,   Venezuelan,   South American, Italian"
id_2047,Prague,2050,$$ - $$$,NaN,/Restaurant_Review-g274707-d12243659-Reviews-Teodoro_ristorant_caffe-Prague_Bohemia.html,d12243659,"Italian,   Mediterranean"
id_205,Barcelona,206,$$ - $$$,613.0,/Restaurant_Review-g187497-d3499028-Reviews-Caravelle-Barcelona_Catalonia.html,d3499028,"  Vegetarian Friendly, Brew Pub,   Vegan Options,   Cafe,   Gluten Free Options,   International"
id_2055,Amsterdam,2060,NaN,8.0,/Restaurant_Review-g188590-d10488130-Reviews-Viet_View-Amsterdam_North_Holland_Province.html,d10488130,Other
id_206,Vienna,207,$$ - $$$,55.0,/Restaurant_Review-g190454-d10395526-Reviews-DiningRuhm-Vienna.html,d10395526,"Japanese,   Vegetarian Friendly,   International,   Asian,   Vegan Options,   Fusion"
id_2068,Barcelona,2069,$$ - $$$,112.0,/Restaurant_Review-g187497-d797017-Reviews-Brasseria_Gallega-Barcelona_Catalonia.html,d797017,"Seafood,   Mediterranean,   Spanish"
id_2073,Paris,2074,$$ - $$$,128.0,/Restaurant_Review-g187147-d1048529-Reviews-Le_Cafe_Parisien-Paris_Ile_de_France.html,d1048529,"  Cafe,   Bar,   European, French,   Pub"
id_2074,Amsterdam,2079,NaN,5.0,/Restaurant_Review-g188590-d11909263-Reviews-Eetwinkel_Zwaan_II-Amsterdam_North_Holland_Province.html,d11909263,Other
id_2074,Prague,2077,NaN,NaN,/Restaurant_Review-g274707-d7124393-Reviews-Sen-Prague_Bohemia.html,d7124393,Vietnamese
id_2089,Milan,2091,$$ - $$$,103.0,/Restaurant_Review-g187849-d2701946-Reviews-Lo_Scarabeo-Milan_Lombardy.html,d2701946,"Italian,   Mediterranean,   Seafood"
id_2098,Barcelona,2099,$,41.0,/Restaurant_Review-g187497-d7952588-Reviews-Mescladis-Barcelona_Catalonia.html,d7952588,"Cafe,   Spanish,   Mediterranean,   Vegetarian Friendly"
id_2108,Budapest,2109,NaN,2.0,/Restaurant_Review-g274887-d11616946-Reviews-Pajtas_Onkiszolgalo_Etterem-Budapest_Central_Hungary.html,d11616946,Other
id_211,Barcelona,212,$$ - $$$,773.0,/Restaurant_Review-g187497-d2470800-Reviews-B_Burger-Barcelona_Catalonia.html,d2470800,"  Vegetarian Friendly,   Contemporary, American"
id_2111,Paris,2112,$$ - $$$,121.0,/Restaurant_Review-g187147-d695083-Reviews-Apollon-Paris_Ile_de_France.html,d695083,"  Vegan Options,   Vegetarian Friendly, Mediterranean,   Greek"
id_213,Helsinki,214,$,100.0,/Restaurant_Review-g189934-d784491-Reviews-Soppakeittio_Tapaste_oy-Helsinki_Uusimaa.html,d784491,"  International, Soups"
id_2137,Lisbon,2140,NaN,2.0,/Restaurant_Review-g189158-d3193915-Reviews-A_pestiqueria_da_estrela-Lisbon_Lisbon_District_Central_Portugal.html,d3193915,"European,   Portuguese"
id_214,Dublin,215,$$ - $$$,1774.0,/Restaurant_Review-g186605-d4236147-Reviews-Oliver_Saint_John_Gogarty-Dublin_County_Dublin.html,d4236147,"  European,   Vegetarian Friendly,   Bar,   British,   Pub, Irish,   Soups"
id_214,Milan,215,$$$$,1613.0,/Restaurant_Review-g187849-d5264429-Reviews-Ceresio_7_Pools_Restaurant-Milan_Lombardy.html,d5264429,"Italian,   Mediterranean,   Gluten Free Options,   Vegan Options,   Vegetarian Friendly"
id_2155,Lyon,2156,NaN,20.0,/Restaurant_Review-g187265-d1324782-Reviews-La_Croissanterie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d1324782,Other
id_216,Copenhagen,217,$$ - $$$,125.0,/Restaurant_Review-g189541-d8121703-Reviews-Stempel_Bar_Kitchen-Copenhagen_Zealand.html,d8121703,"  Vegetarian Friendly,   Cafe,   Vegan Options, Bar,   European"
id_2170,Lyon,2171,NaN,5.0,/Restaurant_Review-g187265-d5962368-Reviews-L_appart_68-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d5962368,Other
id_2171,Berlin,2173,$$ - $$$,130.0,/Restaurant_Review-g187323-d1359957-Reviews-Speisekombinat-Berlin.html,d1359957,"Mediterranean,   German,   Grill,   European,   Vegetarian Friendly,   Italian"
id_2171,Lyon,2172,$,52.0,/Restaurant_Review-g661468-d4098079-Reviews-Courte_Paille-Ecully_Lyon_Rhone_Auvergne_Rhone_Alpes.html,d4098079,Steakhouse
id_2173,Madrid,2175,$$ - $$$,33.0,/Restaurant_Review-g187514-d8811850-Reviews-Quinta_La_Candela-Madrid.html,d8811850,Spanish
id_2177,Lisbon,2180,$$ - $$$,110.0,/Restaurant_Review-g189158-d7247750-Reviews-Marisqueira_Azul-Lisbon_Lisbon_District_Central_Portugal.html,d7247750,"  Mediterranean,   European,   Portuguese, Seafood"
id_2185,Amsterdam,2190,NaN,NaN,/Restaurant_Review-g188590-d12049003-Reviews-A_Piece_Of_Finland-Amsterdam_North_Holland_Province.html,d12049003,Other
id_2188,Hamburg,2192,NaN,4.0,/Restaurant_Review-g187331-d4553147-Reviews-Molly_Malone-Hamburg.html,d4553147,Other
id_2192,Lisbon,2195,NaN,7.0,/Restaurant_Review-g189158-d5981466-Reviews-Aya_Bistrot-Lisbon_Lisbon_District_Central_Portugal.html,d5981466,Japanese
id_2198,Milan,2200,$,75.0,/Restaurant_Review-g187849-d4909559-Reviews-Boom_Milano-Milan_Lombardy.html,d4909559,"Bar,   Pub"
id_2224,Lisbon,2227,NaN,9.0,/Restaurant_Review-g189158-d697252-Reviews-Porto_de_Abrigo-Lisbon_Lisbon_District_Central_Portugal.html,d697252,Other
id_2224,Paris,2225,$$ - $$$,140.0,/Restaurant_Review-g187147-d782237-Reviews-Le_porte_pot-Paris_Ile_de_France.html,d782237,"  Wine Bar, French"
id_2228,Prague,2233,$$ - $$$,11.0,/Restaurant_Review-g274707-d10412920-Reviews-Caffe_Mio-Prague_Bohemia.html,d10412920,Cafe
id_2233,Stockholm,2236,NaN,21.0,/Restaurant_Review-g189852-d10769792-Reviews-Americain-Stockholm.html,d10769792,Other
id_2236,Lisbon,2239,$$ - $$$,185.0,/Restaurant_Review-g189158-d2091250-Reviews-Restaurant_33-Lisbon_Lisbon_District_Central_Portugal.html,d2091250,"Mediterranean,   Portuguese,   European"
id_2243,Stockholm,2247,$$ - $$$,86.0,/Restaurant_Review-g189852-d1043439-Reviews-Soap_Bar-Stockholm.html,d1043439,"Pub,   Scandinavian"
id_2255,Hamburg,2259,NaN,9.0,/Restaurant_Review-g187331-d4727188-Reviews-Restaurante_O_Pescador-Hamburg.html,d4727188,Other
id_2256,London,2261,$$ - $$$,273.0,/Restaurant_Review-g186338-d3253550-Reviews-That_s_Amore-London_England.html,d3253550,"Italian,   Vegan Options,   Vegetarian Friendly,   Gluten Free Options,   Pizza"
id_2259,Vienna,2261,NaN,3.0,/Restaurant_Review-g190454-d7097810-Reviews-Eiscafe_Renzo-Vienna.html,d7097810,Other
id_2265,Stockholm,2269,NaN,6.0,/Restaurant_Review-g189852-d5972350-Reviews-Sushi_by_Kyoto-Stockholm.html,d5972350,Sushi
id_2273,Paris,2274,$$ - $$$,157.0,/Restaurant_Review-g187147-d1019904-Reviews-L_Orient_d_Or-Paris_Ile_de_France.html,d1019904,"Chinese,   Asian"
id_2273,Vienna,2275,NaN,2.0,/Restaurant_Review-g190454-d11903856-Reviews-Gasthaus_Hausmannskost-Vienna.html,d11903856,Other
id_2288,Lyon,2289,NaN,3.0,/Restaurant_Review-g1080938-d10533412-Reviews-Mevlana_Restaurant-Decines_Charpieu_Lyon_Rhone_Auvergne_Rhone_Alpes.html,d10533412,Other
id_229,Helsinki,230,$$ - $$$,47.0,/Restaurant_Review-g189934-d4476199-Reviews-Cafe_Bar_Valimo-Helsinki_Uusimaa.html,d4476199,"  Gluten Free Options,   Vegetarian Friendly,   Bar,   Pub,   European"
id_230,Oporto,231,$$ - $$$,352.0,/Restaurant_Review-g189180-d4007924-Reviews-KYOTO_na_Baixa-Porto_Porto_District_Northern_Portugal.html,d4007924,"  Sushi,   Gluten Free Options, Japanese,   Asian"
id_2309,Madrid,2311,$$ - $$$,307.0,/Restaurant_Review-g187514-d1172837-Reviews-El_Madrono-Madrid.html,d1172837,"  Spanish, Mediterranean"
id_2355,Barcelona,2356,$$$$,15.0,/Restaurant_Review-g187497-d12254437-Reviews-Atempo_Restaurant-Barcelona_Catalonia.html,d12254437,"  Diner,   Contemporary,   Fusion, Mediterranean,   European"
id_2356,Berlin,2358,$,19.0,/Restaurant_Review-g187323-d4342126-Reviews-Destille-Berlin.html,d4342126,German
id_2361,Brussels,2362,$$ - $$$,23.0,/Restaurant_Review-g1136493-d4506544-Reviews-Azul-Ixelles_Brussels.html,d4506544,"  Wine Bar, Spanish"
id_237,Stockholm,238,$$ - $$$,154.0,/Restaurant_Review-g189852-d1496204-Reviews-Proviant_Ostermalm-Stockholm.html,d1496204,"Swedish,   Scandinavian,   Vegetarian Friendly,   Gluten Free Options"
id_2387,Prague,2392,NaN,3.0,/Restaurant_Review-g274707-d1971797-Reviews-Piano_Terra-Prague_Bohemia.html,d1971797,European
id_239,Athens,240,$,62.0,/Restaurant_Review-g189400-d6513977-Reviews-Streetwok-Athens_Attica.html,d6513977,"  Vegan Options,   Vegetarian Friendly,   Asian, Chinese,   Fusion,   Fast Food"
id_2393,Paris,2394,$$ - $$$,142.0,/Restaurant_Review-g187147-d1071288-Reviews-Quedubon-Paris_Ile_de_France.html,d1071288,"French,   European"
id_2406,Milan,2408,$$ - $$$,184.0,/Restaurant_Review-g187849-d813925-Reviews-La_Villetta-Milan_Lombardy.html,d813925,"  Seafood, Italian"
id_2407,Brussels,2408,$$ - $$$,8.0,/Restaurant_Review-g188644-d2549710-Reviews-Le_Mayeur-Brussels.html,d2549710,Grill
id_241,Munich,243,$$ - $$$,152.0,/Restaurant_Review-g187309-d1178760-Reviews-Wirtshaus_Kurgarten-Munich_Upper_Bavaria_Bavaria.html,d1178760,"  Central European, German,   European,   Vegetarian Friendly"
id_2410,Lisbon,2413,NaN,2.0,/Restaurant_Review-g189158-d3393987-Reviews-Coffe_House-Lisbon_Lisbon_District_Central_Portugal.html,d3393987,"  Portuguese, European"
id_2423,Rome,2424,$$ - $$$,481.0,/Restaurant_Review-g187791-d5504724-Reviews-Ristorante_Est_Est_Est-Rome_Lazio.html,d5504724,"  European,   Delicatessen,   Mediterranean,   Vegetarian Friendly, Italian,   Pizza"
id_2427,Rome,2428,$,69.0,/Restaurant_Review-g187791-d5263694-Reviews-Pizza_Mix-Rome_Lazio.html,d5263694,"Italian,   Pizza"
id_2434,Lyon,2435,NaN,4.0,/Restaurant_Review-g187265-d3543959-Reviews-Vietnam_City-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d3543959,Vietnamese
id_2443,Amsterdam,2449,$$ - $$$,12.0,/Restaurant_Review-g188590-d7283420-Reviews-Cafe_Leuten-Amsterdam_North_Holland_Province.html,d7283420,International
id_245,Stockholm,246,$$ - $$$,92.0,/Restaurant_Review-g189852-d8774485-Reviews-STHLM_Brunch_Club-Stockholm.html,d8774485,"  Cafe,   Vegetarian Friendly,   European, British,   Vegan Options"
id_2454,Munich,2471,$$ - $$$,10.0,/Restaurant_Review-g187309-d5509232-Reviews-Restaurant_Thai_Magie-Munich_Upper_Bavaria_Bavaria.html,d5509232,Thai
id_2458,Amsterdam,2464,$$ - $$$,12.0,/Restaurant_Review-g188590-d3671977-Reviews-Sane-Amsterdam_North_Holland_Province.html,d3671977,"Cafe,   Contemporary"
id_246,Rome,247,$$ - $$$,537.0,/Restaurant_Review-g187791-d6988362-Reviews-Ristorante_A_Maidda-Rome_Lazio.html,d6988362,"Italian,   Seafood,   Mediterranean"
id_2460,Milan,2462,$,170.0,/Restaurant_Review-g187849-d3738693-Reviews-Miyoshi-Milan_Lombardy.html,d3738693,"  Sushi, Japanese,   Seafood"
id_2465,Madrid,2467,NaN,39.0,/Restaurant_Review-g187514-d1965515-Reviews-Casa_Piluca-Madrid.html,d1965515,Other
id_2468,Madrid,2470,NaN,20.0,/Restaurant_Review-g187514-d10398981-Reviews-Mamavaca-Madrid.html,d10398981,Other
id_2469,Brussels,2470,NaN,7.0,/Restaurant_Review-g188644-d8073030-Reviews-Le_Dolores-Brussels.html,d8073030,Other
id_2473,Rome,2474,$,102.0,/Restaurant_Review-g187791-d7707930-Reviews-Convivium-Rome_Lazio.html,d7707930,Pizza
id_2476,Barcelona,2477,$,17.0,/Restaurant_Review-g187497-d10445344-Reviews-Merenda_Sinoira-Barcelona_Catalonia.html,d10445344,"  Street Food, Italian"
id_2480,Paris,2481,$$ - $$$,151.0,/Restaurant_Review-g187147-d1208595-Reviews-Au_Gout_Dujour-Paris_Ile_de_France.html,d1208595,"  European, French"
id_2484,Madrid,2486,$$ - $$$,55.0,/Restaurant_Review-g187514-d6701548-Reviews-Taberna_de_Paula-Madrid.html,d6701548,"Mediterranean,   European,   Spanish"
id_249,Ljubljana,250,$$ - $$$,101.0,/Restaurant_Review-g274873-d4068550-Reviews-Taverna_Tatjana-Ljubljana_Upper_Carniola_Region.html,d4068550,"  Slovenian,   Mediterranean,   European, Seafood,   Vegetarian Friendly"
id_2491,Rome,2492,$,69.0,/Restaurant_Review-g187791-d10242690-Reviews-Tiramisu_Roma_Trastevere-Rome_Lazio.html,d10242690,Italian
id_2502,Rome,2503,$$ - $$$,138.0,/Restaurant_Review-g187791-d795704-Reviews-Om-Rome_Lazio.html,d795704,"Indian,   Vegetarian Friendly"
id_2512,Vienna,2514,$$ - $$$,65.0,/Restaurant_Review-g190454-d947018-Reviews-En-Vienna.html,d947018,"  Sushi,   Asian, Japanese"
id_252,Bratislava,253,NaN,10.0,/Restaurant_Review-g274924-d12111665-Reviews-Vespa_Caffeterria-Bratislava_Bratislava_Region.html,d12111665,Other
id_253,Prague,254,$$ - $$$,307.0,/Restaurant_Review-g274707-d3192062-Reviews-Restaurace_Kulovy_Blesk-Prague_Bohemia.html,d3192062,"  Eastern European,   Czech,   Pub, Bar,   Central European,   European"
id_254,Lyon,255,$,233.0,/Restaurant_Review-g187265-d7596737-Reviews-La_Cabane-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d7596737,"  Vegetarian Friendly, French,   European"
id_2540,Hamburg,2545,NaN,2.0,/Restaurant_Review-g187331-d1039067-Reviews-Holstenstube-Hamburg.html,d1039067,Other
id_2556,Barcelona,2557,$$ - $$$,24.0,/Restaurant_Review-g187497-d11795167-Reviews-Gelatiamo-Barcelona_Catalonia.html,d11795167,"  Spanish, Italian"
id_2561,Prague,2567,$$ - $$$,89.0,/Restaurant_Review-g274707-d2175380-Reviews-Prvni_Novomestsky_Restauracni-Prague_Bohemia.html,d2175380,"  European,   Czech,   Central European,   Pub, Bar"
id_257,Copenhagen,258,$$ - $$$,92.0,/Restaurant_Review-g189541-d10292470-Reviews-Bistro_Avenue-Copenhagen_Zealand.html,d10292470,"  Danish, Italian,   Contemporary,   European,   Vegetarian Friendly"
id_2575,Paris,2576,$$ - $$$,205.0,/Restaurant_Review-g187147-d719805-Reviews-Paradis_Thai-Paris_Ile_de_France.html,d719805,"  Vegetarian Friendly, Asian,   Thai"
id_2599,Milan,2601,$$ - $$$,15.0,/Restaurant_Review-g187849-d5264440-Reviews-Antica_Salumeria_Crescenzago-Milan_Lombardy.html,d5264440,"  Gastropub, Italian"
id_2601,Paris,2602,$$ - $$$,76.0,/Restaurant_Review-g187147-d1503730-Reviews-Drogheria-Paris_Ile_de_France.html,d1503730,"  Vegetarian Friendly,   Pizza, Italian"
id_2608,Hamburg,2615,NaN,7.0,/Restaurant_Review-g187331-d8517072-Reviews-Eiscafe_San_Remo-Hamburg.html,d8517072,Italian
id_2614,Munich,2633,$$ - $$$,110.0,/Restaurant_Review-g187309-d2267111-Reviews-Shanghai_Restaurant-Munich_Upper_Bavaria_Bavaria.html,d2267111,"Chinese,   Asian,   Vegetarian Friendly"
id_2617,Lisbon,2620,NaN,2.0,/Restaurant_Review-g189158-d12999507-Reviews-Churrasqueria_Central_Santa_Barbara-Lisbon_Lisbon_District_Central_Portugal.html,d12999507,Other
id_2620,London,2625,$$ - $$$,372.0,/Restaurant_Review-g186338-d3192453-Reviews-Vinoteca-London_England.html,d3192453,"  Vegetarian Friendly,   Gluten Free Options, European,   International"
id_2622,Prague,2628,$,4.0,/Restaurant_Review-g274707-d7123553-Reviews-Passcal-Prague_Bohemia.html,d7123553,Cafe
id_2647,Madrid,2649,NaN,19.0,/Restaurant_Review-g187514-d8362902-Reviews-Lemme_s-Madrid.html,d8362902,Other
id_266,Oporto,267,$$$$,129.0,/Restaurant_Review-g189180-d10878563-Reviews-Oficina-Porto_Porto_District_Northern_Portugal.html,d10878563,"Mediterranean,   Portuguese,   European,   Vegetarian Friendly"
id_2660,Madrid,2662,NaN,39.0,/Restaurant_Review-g187514-d9562461-Reviews-Ottawa_Burger-Madrid.html,d9562461,Other
id_2663,Vienna,2665,NaN,2.0,/Restaurant_Review-g190454-d12233546-Reviews-Marktwirtschaft-Vienna.html,d12233546,Other
id_2664,Berlin,2666,$$ - $$$,32.0,/Restaurant_Review-g187323-d2208132-Reviews-Il_Mondo-Berlin.html,d2208132,"  European,   Mediterranean,   Central European, Italian"
id_268,Dublin,269,$$ - $$$,637.0,/Restaurant_Review-g186605-d4580777-Reviews-Cleaver_East-Dublin_County_Dublin.html,d4580777,"  Vegetarian Friendly,   Gluten Free Options, Irish,   European"
id_2681,Lisbon,2684,NaN,5.0,/Restaurant_Review-g189158-d5979704-Reviews-Pastelaria_Anaflor-Lisbon_Lisbon_District_Central_Portugal.html,d5979704,Other
id_2690,Vienna,2692,NaN,NaN,/Restaurant_Review-g190454-d12845029-Reviews-Grunstern-Vienna.html,d12845029,Other
id_2694,Hamburg,2702,NaN,5.0,/Restaurant_Review-g187331-d938657-Reviews-Goldener_Engel-Hamburg.html,d938657,International
id_270,Vienna,271,$$ - $$$,384.0,/Restaurant_Review-g190454-d2021717-Reviews-Vapiano-Vienna.html,d2021717,"  European,   Pizza,   Vegan Options,   Italian, Mediterranean,   Vegetarian Friendly,   Gluten Free Options"
id_270,Warsaw,271,$$ - $$$,85.0,/Restaurant_Review-g274856-d8797372-Reviews-Latem_Bar_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,d8797372,"  European, Bar,   Pub,   Vegetarian Friendly,   Polish,   Steakhouse,   Eastern European"
id_2711,Madrid,2713,$,9.0,/Restaurant_Review-g187514-d12354572-Reviews-La_Tragona_Bar_de_Tapas-Madrid.html,d12354572,"  Cafe,   Mediterranean, Bar,   Pub"
id_2711,Milan,2713,$,6.0,/Restaurant_Review-g187849-d12078773-Reviews-Kronos_Caffe-Milan_Lombardy.html,d12078773,"  Pub, Italian,   Bar"
id_2721,Amsterdam,2728,NaN,NaN,/Restaurant_Review-g188590-d7787852-Reviews-Gyroswagen-Amsterdam_North_Holland_Province.html,d7787852,Greek
id_2727,Hamburg,2736,NaN,NaN,/Restaurant_Review-g187331-d11871901-Reviews-Mai_Mai-Hamburg.html,d11871901,Other
id_2734,Milan,2736,NaN,13.0,/Restaurant_Review-g187849-d9984284-Reviews-La_Caveja_Vigentina-Milan_Lombardy.html,d9984284,Other
id_2753,Milan,2755,$,60.0,/Restaurant_Review-g187849-d4424572-Reviews-Caffe_Picchio-Milan_Lombardy.html,d4424572,Bar
id_2763,Madrid,2765,NaN,11.0,/Restaurant_Review-g187514-d10060659-Reviews-Gaditaun-Madrid.html,d10060659,Other
id_2769,Milan,2771,$$ - $$$,346.0,/Restaurant_Review-g187849-d1097475-Reviews-Pizzeria_Grand_Italia-Milan_Lombardy.html,d1097475,"  Vegetarian Friendly, Italian,   Mediterranean,   Pizza,   European"
id_2773,Amsterdam,2780,NaN,NaN,/Restaurant_Review-g188590-d10467094-Reviews-A_Loja-Amsterdam_North_Holland_Province.html,d10467094,Other
id_2778,Madrid,2780,NaN,7.0,/Restaurant_Review-g187514-d12548187-Reviews-Que_trabaje_Rita-Madrid.html,d12548187,Other
id_2783,Rome,2784,$,161.0,/Restaurant_Review-g187791-d3567816-Reviews-Il_Gianfornaio-Rome_Lazio.html,d3567816,"Italian,   Pizza,   International,   Vegetarian Friendly"
id_279,Dublin,280,$$ - $$$,257.0,/Restaurant_Review-g186605-d1785149-Reviews-Little_Venice-Dublin_County_Dublin.html,d1785149,"  Gluten Free Options,   European,   Vegan Options, Italian,   Vegetarian Friendly,   Pizza"
id_2791,Brussels,2792,$$ - $$$,12.0,/Restaurant_Review-g947638-d8155327-Reviews-Hong_Yun-Watermael_Boitsfort_Brussels.html,d8155327,Chinese
id_2792,Prague,2798,NaN,3.0,/Restaurant_Review-g274707-d4768668-Reviews-Na_Louzi-Prague_Bohemia.html,d4768668,"European,   Czech"
id_2792,Rome,2793,$$ - $$$,157.0,/Restaurant_Review-g187791-d2437956-Reviews-Hostaria_Pizzeria_da_Baffo-Rome_Lazio.html,d2437956,"  Mediterranean,   Seafood, Italian"
id_2793,Rome,2794,$,82.0,/Restaurant_Review-g187791-d7803810-Reviews-Pala_Pizza_da_Mirko-Rome_Lazio.html,d7803810,Pizza
id_2802,Prague,2808,$$ - $$$,19.0,/Restaurant_Review-g274707-d4769349-Reviews-Restaurace_U_Pramene-Prague_Bohemia.html,d4769349,"European,   Czech"
id_2806,Rome,2807,$$ - $$$,1079.0,/Restaurant_Review-g187791-d1182786-Reviews-Ginza_Gold-Rome_Lazio.html,d1182786,"  Asian,   Seafood, Japanese,   Sushi,   Gluten Free Options,   Vegan Options,   Vegetarian Friendly"
id_2825,Brussels,2826,$$ - $$$,113.0,/Restaurant_Review-g1136493-d1093016-Reviews-Sushi_Shop-Ixelles_Brussels.html,d1093016,"Japanese,   Fast Food,   Asian,   Sushi"
id_283,Ljubljana,284,$$ - $$$,11.0,/Restaurant_Review-g274873-d8841562-Reviews-Moderna_Speciality_Cafe-Ljubljana_Upper_Carniola_Region.html,d8841562,Cafe
id_284,Milan,285,$$ - $$$,905.0,/Restaurant_Review-g187849-d1926746-Reviews-Izu-Milan_Lombardy.html,d1926746,"  Soups,   Seafood,   Contemporary,   Asian,   Sushi,   Fusion, Japanese,   Vegetarian Friendly,   Gluten Free Options"
id_284,Paris,285,$,93.0,/Restaurant_Review-g187147-d11929974-Reviews-Cook_n_Saj-Paris_Ile_de_France.html,d11929974,"  Vegetarian Friendly,   Mediterranean, Lebanese,   Middle Eastern,   Vegan Options"
id_2847,Lisbon,2850,NaN,NaN,/Restaurant_Review-g189158-d13139218-Reviews-Cafe_Cunha-Lisbon_Lisbon_District_Central_Portugal.html,d13139218,Other
id_2851,Berlin,2853,NaN,4.0,/Restaurant_Review-g187323-d12417709-Reviews-Gia_Bao_Quan-Berlin.html,d12417709,Other
id_2858,London,2863,$$ - $$$,459.0,/Restaurant_Review-g186338-d4052905-Reviews-Cucina_Asellina-London_England.html,d4052905,"Italian,   Vegetarian Friendly,   Mediterranean,   Gluten Free Options"
id_2866,Barcelona,2867,$,35.0,/Restaurant_Review-g187497-d5865146-Reviews-Restaurante_Macao-Barcelona_Catalonia.html,d5865146,"  Vegetarian Friendly,   Asian, Chinese"
id_2882,Brussels,2883,$$ - $$$,393.0,/Restaurant_Review-g188644-d802232-Reviews-Le_Falstaff-Brussels.html,d802232,"  European,   Belgian, French"
id_2889,Rome,2890,$,15.0,/Restaurant_Review-g187791-d12323685-Reviews-La_Piada_Loca-Rome_Lazio.html,d12323685,"  Argentinean, Italian"
