date,name,group,Index,quantity
2018-01-01,SZNURA ZAPIEKANKA  250 G,GENERAL,11226,2
2018-01-01,SZPARAGI 330 G KIER,GENERAL,11227,1
2018-01-01,TABLETKI PIEC ZIÓL GARD?O,GENERAL,11228,2
2018-01-01,TRUSKAWKI W SYROPIE 410 G M-K,GENERAL,11229,1
2018-01-01,WIN BUDYN CZEKOL DO CIAST 40 G,GENERAL,11230,8
2018-01-01,WIN BUDYN DO CIAST WANILIOWY 35 G,GENERAL,11231,4
2018-01-01,WIN BULION Z GRZYBAMI LESNYMI 6K,GENERAL,11232,2
2018-01-01,WIN GALARETKA PRZEZROCZYSTA 71 G,GENERAL,11233,7
2018-01-01,WIN MAJONEZ 300 G,GENERAL,11234,21
2018-01-01,WORKI NA SMIECI 35L*26SZT,GENERAL,11235,1
2018-01-01,ZESZYT W KRATKE 16,GENERAL,11236,1
2018-01-01,ZIOLA MA?GOSI 60 G,GENERAL,11237,1
2018-01-01,ZUPA 9 WARZYW 450 G,GENERAL,11238,1
2018-01-02,BATERIA 44 R3 MAXELL,GENERAL,11239,28
2018-01-02,BERLISO 180 G +20 G CZEKOL,GENERAL,11240,1
2018-01-02,BERLISO 180 G+20G TRUSKA,GENERAL,11241,1
2018-01-02,BOROWIK SUSZONY 20 G,GENERAL,11242,1
2018-01-02,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G,GENERAL,11243,5
2018-01-02,CIASTO FRANCUSKIE 375 G,GENERAL,11244,2
2018-01-02,CWIKLA Z CHRZANEM 300 G SLON.OGROD,GENERAL,11245,4
2018-01-02,CZEK ALPEN GOLD 100G ORZECH,GENERAL,11246,2
2018-01-02,DELECTA AROMAT ARAKOWY,GENERAL,11247,1
2018-01-02,DESER MONTE CRUNCHY 125 G,GENERAL,11248,7
2018-01-02,DR O KISIEL SLODKA CHWILA 32 G TRUS,GENERAL,11249,4
2018-01-02,DR OETKER KISIEL SLODKS CHWILA 32 G MAL,GENERAL,11250,6
2018-01-02,FASOLA BIALA 400G SLON.OGROD,GENERAL,11251,5
2018-01-02,FASOLKA ZÓ?TA 400 G MROZONA,GENERAL,11252,2
2018-01-02,GOLARKA VENUS 2 SZT,GENERAL,11253,1
2018-01-02,JOGURT NATURALNY 330 G GRECKI,GENERAL,11254,3
2018-01-02,KAMIS MAJERANEK 9 G,GENERAL,11255,1
2018-01-02,KAPARY 125 G OLE,GENERAL,11256,1
2018-01-02,KASZKA MANNA 400 G SARITA,GENERAL,11257,4
2018-01-02,KLEJ SUPER GLU,GENERAL,11258,1
2018-01-02,KNORR FIX RURKI Z KURCZAKIEM,GENERAL,11259,2
2018-01-02,KNORR G.K KREM Z KURY Z GRZANKAMI,GENERAL,11260,9
2018-01-02,KNORR G.K. GULASZOWA Z MAKARONEM,GENERAL,11261,2
2018-01-02,KNORR NUDLE CARBONARA 64 G,GENERAL,11262,6
2018-01-02,KNORR NUDLE PIECZONY KURCZAK  61 G,GENERAL,11263,2
2018-01-02,KNORR SOS SAL.TRUSKAWKA Z CHILI,GENERAL,11264,1
2018-01-02,KRAKUS BARSZCZ CZERW.300 ML KONC,GENERAL,11265,2
2018-01-02,KRAKUS GULASZ ANGIELSKI  155G,GENERAL,11266,5
2018-01-02,KROKIWTY Z KAP.I GRZYBAMI 400G,GENERAL,11267,1
2018-01-02,MAKA KASZTANOWA 200G,GENERAL,11268,1
2018-01-02,MAKA KUKURYDZIANA 500G,GENERAL,11269,1
2018-01-02,MAKA RYZOWA 500 G,GENERAL,11270,1
2018-01-02,MIESZANKA KEKS 90 G,GENERAL,11271,4
2018-01-02,MLEKOLAKI CHOCO 250 G,GENERAL,11272,2
2018-01-02,MOZZARELLA 125 G MINI,GENERAL,11273,1
2018-01-02,OCET WINNY ZIO?OWY 750 ML,GENERAL,11274,1
2018-01-02,OLEJ KOKOSOWY 200 ML,GENERAL,11275,1
2018-01-02,OLIWKI 50 G,GENERAL,11276,1
2018-01-02,ORZESZKI W SKORUPCE 100G PAPRYKA,GENERAL,11277,6
2018-01-02,PAPRYKARZ KURCZAK DLA JUNIORA 125 G,GENERAL,11278,2
2018-01-02,PLATKI FITNESS 225 G FRUITS,GENERAL,11279,1
2018-01-02,PLATKI FITNESS 30% CUKRU 225 G NESTLE,GENERAL,11280,2
2018-01-02,PLATKI RYZOWE 500 G BLYSKAWICZNE,GENERAL,11281,1
2018-01-02,POWIDLA WEGIERKOWE 290 HERBOPOL,GENERAL,11282,1
2018-01-02,PRZYPRAWA DO DROBIU 20 G,GENERAL,11283,1
2018-01-02,PRZYPRAWA DO ROSOLU,GENERAL,11284,3
2018-01-02,PUDL KETCHUP PIKANTNY 480 G,GENERAL,11285,1
2018-01-02,RUSIECKI KIE?BASA DROBIOWA 280 G SLOIK,GENERAL,11286,1
2018-01-02,SEZAM KRESTO 200 G,GENERAL,11287,3
2018-01-02,SMIETANA 18% 330G GOSPODYNI,GENERAL,11288,4
2018-01-02,SOK ARONIA 750 ML 100%,GENERAL,11289,1
2018-01-02,SOK Z GRANATU 250 ML  100%,GENERAL,11290,1
2018-01-02,SOS WEGIERSKI Z PIECZ.550G DAWTONA,GENERAL,11291,1
2018-01-02,SPOD DO PIZZY 400G,GENERAL,11292,1
2018-01-02,SZNURA HAMBURGER Z SOSEM CZOSN,GENERAL,11293,4
2018-01-02,SZNURA HAMBURGER Z SOSEM MUSZTARDOWYM,GENERAL,11294,3
2018-01-02,SZNURA KANAPKA Z KEBABEM 160 G,GENERAL,11295,2
2018-01-02,SZNURA KANAPKA Z POLEDWICA 148 G,GENERAL,11296,1
2018-01-02,SZNURA KANAPKA Z SEREM 140 G,GENERAL,11297,1
2018-01-02,SZNURA KANAPKA Z SZYNKA 140 G,GENERAL,11298,1
2018-01-02,SZNURA KANAPKA ZE SCHABEM,GENERAL,11299,1
2018-01-02,SZNURA KLUSKI ZIEMNIACZANE Z BOCZKIE 400,GENERAL,11300,3
2018-01-02,SZNURA PIEROGI Z KAPUSTA I GRZUBAMI 400,GENERAL,11301,2
2018-01-02,SZNURA PIEROGI Z SEREM 400 G,GENERAL,11302,4
2018-01-02,SZNURA VITA LUNCH GRECKI 240 G,GENERAL,11303,1
2018-01-02,SZNURA ZAPIEKANKA 270 G,GENERAL,11304,1
2018-01-02,TABLETKI PIEC ZIÓL GARD?O,GENERAL,11305,3
2018-01-02,WIN BUDYN CZEKOL DO CIAST 40 G,GENERAL,11306,25
2018-01-02,WIN BUDYN DO CIAST WANILIOWY 35 G,GENERAL,11307,19
2018-01-02,WIN BULION Z GRZYBAMI LESNYMI 6K,GENERAL,11308,1
2018-01-02,WIN GALARETKA PRZEZROCZYSTA 71 G,GENERAL,11309,4
2018-01-02,WIN MAJONEZ 300 G,GENERAL,11310,13
2018-01-02,WIN SOS BOROWIKOWY,GENERAL,11311,2
2018-01-02,ZNICZ,GENERAL,11312,1
2018-01-02,ZUPA 9 WARZYW 450 G,GENERAL,11313,5
2018-01-03,BATERIA 44 R3 MAXELL,GENERAL,11314,19
2018-01-03,BOROWIK SUSZONY 20 G,GENERAL,11315,1
2018-01-03,CWIKLA Z CHRZANEM 300 G SLON.OGROD,GENERAL,11316,1
2018-01-03,CZEK ALPEN GOLD 100G ORZECH,GENERAL,11317,1
2018-01-03,DELECTA  MACZEK 40 G MANGO,GENERAL,11318,0.5
2018-01-03,DESER MONTE CRUNCHY 125 G,GENERAL,11319,3
2018-01-03,DR O BUDYN SLODKA CHWILA CZEK+MALINA,GENERAL,11320,2
2018-01-03,DR O KISIEL SLOD CHWILA CZ_PORZECZKA AGR,GENERAL,11321,7
2018-01-03,DR O KISIEL SLOD.CHWILA MANGO+ANANAS32 G,GENERAL,11322,2
2018-01-03,DR O KISIEL SLODKA CHWILA 32 G TRUS,GENERAL,11323,7
2018-01-03,FASOLA BIALA 400G SLON.OGROD,GENERAL,11324,11
2018-01-03,FASOLKA ZÓ?TA 400 G MROZONA,GENERAL,11325,1
2018-01-03,GOLARKA VENUS 2 SZT,GENERAL,11326,2
2018-01-03,GROCH PO?ÓWKI400 KROS,GENERAL,11327,5
2018-01-03,KASZKA MANNA 400 G SARITA,GENERAL,11328,2
2018-01-03,KLEJ SUPER GLU,GENERAL,11329,15
2018-01-03,KNORR BARSZCZ BIALY 45 G,GENERAL,11330,3
2018-01-03,KNORR FIX RURKI Z KURCZAKIEM,GENERAL,11331,2
2018-01-03,KNORR G K BOROWIKOWA,GENERAL,11332,3
2018-01-03,KNORR G.K KREM Z KURY Z GRZANKAMI,GENERAL,11333,12
2018-01-03,KNORR G.K. GULASZOWA Z MAKARONEM,GENERAL,11334,9
2018-01-03,KNORR NUDLE CEBULOWE Z SEREM,GENERAL,11335,9
2018-01-03,KNORR NUDLE PIECZONY KURCZAK  61 G,GENERAL,11336,8
2018-01-03,KRAKUS BARSZCZ CZERW.300 ML KONC,GENERAL,11337,1
2018-01-03,KRAKUS GULASZ ANGIELSKI  155G,GENERAL,11338,1
2018-01-03,KROKIETY Z MIESEM  GRZESKOWIAK,GENERAL,11339,2
2018-01-03,KUBUS MULTIWITAMINA 300 ML,GENERAL,11340,1
2018-01-03,KUBUS WOTER 0_5 L N/G DZIUB.,GENERAL,11341,1
2018-01-03,MAKA  Z AMARANTUSA 250,GENERAL,11342,1
2018-01-03,MAKA JAGLANA 500 G,GENERAL,11343,1
2018-01-03,MAKA KASZTANOWA 200G,GENERAL,11344,1
2018-01-03,MAKA Z PESTEK DYNI 250 G,GENERAL,11345,1
2018-01-03,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,GENERAL,11346,2
2018-01-03,MLEKO KOKOSOWE 250 ML CZEKOLADA,GENERAL,11347,1
2018-01-03,MLEKOLAKI CHOCO 250 G,GENERAL,11348,3
2018-01-03,MOZZARELLA 125 G MINI,GENERAL,11349,5
2018-01-03,ORZESZKI W SKORUPCE 100G PAPRYKA,GENERAL,11350,6
2018-01-03,PASSATA 680 G LOWICZ,GENERAL,11351,1
2018-01-03,PIZZA KEBAB 420 G,GENERAL,11352,4
2018-01-03,POPCORN  SOLONY 90 G HELIO,GENERAL,11353,2
2018-01-03,POWIDLA WEGIERKOWE 290 HERBOPOL,GENERAL,11354,3
2018-01-03,PRZYPRAWA DO DROBIU 20 G,GENERAL,11355,1
2018-01-03,PUDL KETCHUP PIKANTNY 480 G,GENERAL,11356,3
2018-01-03,PUDL KONCEN.POMIDOROWY 310 G,GENERAL,11357,6
2018-01-03,SA?ATKA WARZYWNA 500G GRZESKOWIAK,GENERAL,11358,1
2018-01-03,SEKACZ ADVOKAT 32 G,GENERAL,11359,13
2018-01-03,SMIETANA 18% 330G GOSPODYNI,GENERAL,11360,2
2018-01-03,SOK Z GRANATU 250 ML  100%,GENERAL,11361,1
2018-01-03,SOL HIMALAJSKA ROZOWA 500 G,GENERAL,11362,1
2018-01-03,SOS SOJOWY 150 ML KIKOMAN,GENERAL,11363,1
2018-01-03,SZPARAGI 330 G KIER,GENERAL,11364,1
2018-01-03,WAFLE SUNNY GRAHAM 60 G,GENERAL,11365,1
2018-01-03,WEDEL CZEKOLADA 100G CREME BRULLE,GENERAL,11366,1
2018-01-03,WIN BUDYN CZEKOL DO CIAST 40 G,GENERAL,11367,2
2018-01-03,WIN BUDYN SMIETANA DO CIAST,GENERAL,11368,9
2018-01-03,WIN GALARETKA PRZEZROCZYSTA 71 G,GENERAL,11369,5
2018-01-03,WIN KISIEL MALINA Z IMBIREM 36 G,GENERAL,11370,1
2018-01-03,WIN MAJONEZ 300 G,GENERAL,11371,9
2018-01-03,WIN SOS BOROWIKOWY,GENERAL,11372,2
2018-01-03,WORKI NA SMIECI 35L*26SZT,GENERAL,11373,2
2018-01-03,ZUREK BUTELKA 0_5 L,GENERAL,11374,4
2018-01-03,ZUREK KRAKUS 1 L,GENERAL,11375,4
2018-01-04,BATERIA 44 R3 MAXELL,GENERAL,11376,31
2018-01-04,BOROWIK SUSZONY 20 G,GENERAL,11377,1
2018-01-04,BRYKIET 2 KG,GENERAL,11378,3
2018-01-04,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G,GENERAL,11379,6
2018-01-04,CZARNUSZKA 50 G,GENERAL,11380,1
2018-01-04,DELECTA AROMAT ARAKOWY,GENERAL,11381,4
2018-01-04,DR O BUDYN SLODKA CHWILA CZEK+MALINA,GENERAL,11382,5
2018-01-04,DR O KISIEL SLOD CHWILA CZ_PORZECZKA AGR,GENERAL,11383,1
2018-01-04,DR O KISIEL SLOD.CHWILA MANGO+ANANAS32 G,GENERAL,11384,3
2018-01-04,DR O KISIEL SLODKA CHWILA 32 G TRUS,GENERAL,11385,2
2018-01-04,FASOLA BIALA 400G SLON.OGROD,GENERAL,11386,6
2018-01-04,FASOLKA ZÓ?TA 400 G MROZONA,GENERAL,11387,1
2018-01-04,FRYTKI 750 G SUPER,GENERAL,11388,1
2018-01-04,GOLARKA VENUS 2 SZT,GENERAL,11389,1
2018-01-04,GROCH PO?ÓWKI400 KROS,GENERAL,11390,4
2018-01-04,KASZKA MANNA 400 G SARITA,GENERAL,11391,2
2018-01-04,KLEJ SUPER GLU,GENERAL,11392,7
2018-01-04,KNORR NUDLE CEBULOWE Z SEREM,GENERAL,11393,2
2018-01-04,KRAKUS GULASZ ANGIELSKI  155G,GENERAL,11394,1
2018-01-04,KRATKA DO WYSMAZENIA 200G,GENERAL,11395,1
2018-01-04,KROKIETY Z MIESEM  GRZESKOWIAK,GENERAL,11396,2
2018-01-04,KROKIWTY Z KAP.I GRZYBAMI 400G,GENERAL,11397,1
2018-01-04,KUBUS MULTIWITAMINA 300 ML,GENERAL,11398,12
2018-01-04,LOWICZ DZEM CZEKO TRUSKAWKLA 250 G,GENERAL,11399,1
2018-01-04,LOWICZ DZEM CZEKO WISNIA 250 G,GENERAL,11400,1
2018-01-04,MAKA KUKURYDZIANA 500G,GENERAL,11401,1
2018-01-04,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,GENERAL,11402,1
2018-01-04,MLEKO KOKOSOWE 250 ML,GENERAL,11403,9
2018-01-04,MLEKO KOKOSOWE 250 ML BANAN,GENERAL,11404,3
2018-01-04,MLEKO KOKOSOWE 250 ML CZEKOLADA,GENERAL,11405,5
2018-01-04,MLEKO KOKOSOWE 250 ML TRUSKAWKA,GENERAL,11406,3
2018-01-04,MLEKOLAKI CHOCO 250 G,GENERAL,11407,1
2018-01-04,MOZZARELLA 125 G MINI,GENERAL,11408,1
2018-01-04,NAP TYMBARK 0_3 ML JAB?KO,GENERAL,11409,12
2018-01-04,PIZZA KEBAB 420 G,GENERAL,11410,1
2018-01-04,POPCORN  SOLONY 90 G HELIO,GENERAL,11411,4
2018-01-04,PUDL KLOPSIKI W SOS GRZYB.600G,GENERAL,11412,3
2018-01-04,PUDL KONCEN.POMIDOROWY 310 G,GENERAL,11413,3
2018-01-04,PUDL MIESZANKA WARZYWNA PO MEKSYKAN.450,GENERAL,11414,1
2018-01-04,SEKACZ ADVOKAT 32 G,GENERAL,11415,24
2018-01-04,SEZAM KRESTO 200 G,GENERAL,11416,1
2018-01-04,SMAK MAK GALARETKA Z KURCZAKA 200G,GENERAL,11417,1
2018-01-04,SMAK MAK GALAT WIEPRZOWY 200G,GENERAL,11418,1
2018-01-04,SMAK MAK JAJKO Z SZYNKA W GALARECIE 200G,GENERAL,11419,1
2018-01-04,SMAK MAK MEDALIONY Z SEREM 315 G,GENERAL,11420,1
2018-01-04,SMAK MAK NUGGETS  300G,GENERAL,11421,1
2018-01-04,SMAK MAK PIEROGI Z KAP.I GRZYBAMI 400G,GENERAL,11422,1
2018-01-04,SMAK MAK PIEROGI Z MIESEM 400 G,GENERAL,11423,2
2018-01-04,SMAK MAK PIEROGI Z SEREM 400G,GENERAL,11424,1
2018-01-04,SMAK MAK SURÓWKA KOPERKOWA 300G,GENERAL,11425,1
2018-01-04,SMAK MAK SURÓWKA RARYTAS 300G,GENERAL,11426,1
2018-01-04,SMAK MAK SURÓWKA WIOSENNA 300 G,GENERAL,11427,1
2018-01-04,SOK Z BURAKA 750 ML,GENERAL,11428,3
2018-01-04,SOK Z KAPUSTY KISZONEJ 1 L,GENERAL,11429,1
2018-01-04,SOS WEGIERSKI Z PIECZ.550G DAWTONA,GENERAL,11430,1
2018-01-04,TABLETKI PIEC ZIÓL GARD?O,GENERAL,11431,1
2018-01-04,WAFLE RYZOWE W CZEK.MLECZNEJ SONKO65 G,GENERAL,11432,4
2018-01-04,WAFLE RYZOWE W CZEKOLADZIE 65 G SONKO,GENERAL,11433,3
2018-01-04,WAFLE SUNNY GRAHAM 60 G,GENERAL,11434,3
2018-01-04,WEGIEL DO GRILA 2 KG,GENERAL,11435,2
2018-01-04,WIN BUDYN CZEKOLADOWY B/CUKRU 38 G,GENERAL,11436,4
2018-01-04,WIN BUDYN SMIETANA DO CIAST,GENERAL,11437,2
2018-01-04,WIN GALARETKA PRZEZROCZYSTA 71 G,GENERAL,11438,4
2018-01-04,WIN MAJONEZ 300 G,GENERAL,11439,7
2018-01-04,WIN SOS BOROWIKOWY,GENERAL,11440,2
2018-01-04,WORKI NA SMIECI 60L*18 SZT,GENERAL,11441,2
2018-01-04,ZUREK BUTELKA 0_5 L,GENERAL,11442,2
2018-01-05,BANDAZ 5 CM *4 M,GENERAL,11443,4
2018-01-05,BATERIA 44 R3 MAXELL,GENERAL,11444,2
2018-01-05,BOROWIK SUSZONY 20 G,GENERAL,11445,1
2018-01-05,BRYKIET 2 KG,GENERAL,11446,1
2018-01-05,CEBULKA MARYNOWANA 305 G OLE,GENERAL,11447,1
2018-01-05,CHRUPKI KUKURYDZIANE 200G,GENERAL,11448,4
2018-01-05,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G,GENERAL,11449,1
2018-01-05,CZARNUSZKA 50 G,GENERAL,11450,1
2018-01-05,CZEK ALPEN GOLD 100 G MLECZNA,GENERAL,11451,5
2018-01-05,CZEK.ALPEN GOLD 90G TRUS.,GENERAL,11452,5
2018-01-05,DR O BUDYN SLODKA CHWILA CZEK+WISNIA,GENERAL,11453,5
2018-01-05,DR O KISIEL SLOD CHWILA CZ_PORZECZKA AGR,GENERAL,11454,2
2018-01-05,DR O KISIEL SLOD.CHWILA MANGO+ANANAS32 G,GENERAL,11455,6
2018-01-05,DR O KISIEL SLODKA CHWILA 32 G TRUS,GENERAL,11456,1
2018-01-05,FASOLA BIALA 400G SLON.OGROD,GENERAL,11457,8
2018-01-05,FASOLA PIEKNY JAS 400 SARITA,GENERAL,11458,1
2018-01-05,FRYTKI 750 G SUPER,GENERAL,11459,1
2018-01-05,GOLARKA VENUS 2 SZT,GENERAL,11460,1
2018-01-05,GROCH PO?ÓWKI400 KROS,GENERAL,11461,5
2018-01-05,JAB?KO PRAZONE 900G,GENERAL,11462,2
2018-01-05,KASZKA MANNA 400 G SARITA,GENERAL,11463,3
2018-01-05,KLEJ SUPER GLU,GENERAL,11464,17
2018-01-05,KNORR BARSZCZ BIALY 45 G,GENERAL,11465,1
2018-01-05,KNORR G K BOROWIKOWA,GENERAL,11466,1
2018-01-05,KNORR NUDLE CEBULOWE Z SEREM,GENERAL,11467,9
2018-01-05,KNORR NUDLE POMIDOROWA LAGODNA,GENERAL,11468,12
2018-01-05,KONSERWA TURYSTYCZNA 300G EVRO,GENERAL,11469,1
2018-01-05,KRAKUS BARSZCZ CZERW.300 ML KONC,GENERAL,11470,3
2018-01-05,KRAKUS GULASZ ANGIELSKI  155G,GENERAL,11471,2
2018-01-05,KRATKA DO WYSMAZENIA 200G,GENERAL,11472,4
2018-01-05,KROKIETY Z MIESEM  GRZESKOWIAK,GENERAL,11473,3
2018-01-05,KROKIWTY Z KAP.I GRZYBAMI 400G,GENERAL,11474,1
2018-01-05,KUBUS MULTIWITAMINA 300 ML,GENERAL,11475,1
2018-01-05,LOWICZ DZEM CZEKO BRZOSKWINIA 250 G,GENERAL,11476,1
2018-01-05,LOWICZ DZEM CZEKO TRUSKAWKLA 250 G,GENERAL,11477,1
2018-01-05,LOWICZ DZEM CZEKO WISNIA 250 G,GENERAL,11478,1
2018-01-05,MAK SULMA PAPPARDELE 320 G,GENERAL,11479,1
2018-01-05,MAKA KUKURYDZIANA 500G,GENERAL,11480,1
2018-01-05,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,GENERAL,11481,2
2018-01-05,MLEKO KOKOSOWE 250 ML,GENERAL,11482,3
2018-01-05,MLEKO KOKOSOWE 250 ML BANAN,GENERAL,11483,2
2018-01-05,MLEKO KOKOSOWE 250 ML CZEKOLADA,GENERAL,11484,1
2018-01-05,MLEKOLAKI CHOCO 250 G,GENERAL,11485,1
2018-01-05,NAP TYMBARK 0_3 ML JAB?KO,GENERAL,11486,2
2018-01-05,POWIDLA WEGIERKOWE 290 HERBOPOL,GENERAL,11487,2
2018-01-05,PUDL KETCHUP PIKANTNY 480 G,GENERAL,11488,5
2018-01-05,PUDL KLOPSIKI W SOS GRZYB.600G,GENERAL,11489,1
2018-01-05,PUDL KONCEN.POMIDOROWY 310 G,GENERAL,11490,2
2018-01-05,RUSIECKI KIE?BASA DROBIOWA 280 G SLOIK,GENERAL,11491,1
2018-01-05,SEKACZ ADVOKAT 32 G,GENERAL,11492,37
2018-01-05,SEZAM KRESTO 200 G,GENERAL,11493,1
2018-01-05,SMAK MAK FLAKI W ROSOLE 800 G,GENERAL,11494,1
2018-01-05,SMAK MAK GALARETKA Z KURCZAKA 200G,GENERAL,11495,2
2018-01-05,SMAK MAK GALAT WIEPRZOWY 200G,GENERAL,11496,1
2018-01-05,SMAK MAK JAJKO Z SZYNKA W GALARECIE 200G,GENERAL,11497,2
2018-01-05,SMAK MAK MARCHEWKA Z GROSZKIEM 500G,GENERAL,11498,1
2018-01-05,SMAK MAK NUGGETS  300G,GENERAL,11499,2
2018-01-05,SMAK MAK PIEROGI Z SEREM 400G,GENERAL,11500,1
2018-01-05,SMAK MAK SMALEC Z MIESEM 200G,GENERAL,11501,4
2018-01-05,SMAK MAK SMALEC ZE SKWARKAMI 200G,GENERAL,11502,1
2018-01-05,SMAK MAK SUROWKA Z KUKURYDZA 300G,GENERAL,11503,1
2018-01-05,SMAK MAK SURÓWKA KOPERKOWA 300G,GENERAL,11504,1
2018-01-05,SMAK MAK SURÓWKA POROWA 300G,GENERAL,11505,1
2018-01-05,SMAK MAK SURÓWKA RARYTAS 300G,GENERAL,11506,1
2018-01-05,SMAK MAK SURÓWKA WIOSENNA 300 G,GENERAL,11507,1
2018-01-05,SMAK MAK ZAPIEKANKA Z PIECZARKAMI 250 G,GENERAL,11508,3
2018-01-05,SOK Z GRANATU 1 L 100%,GENERAL,11509,1
2018-01-05,SOK Z GRANATU 250 ML  100%,GENERAL,11510,1
2018-01-05,SOK Z WISNI 750 ML,GENERAL,11511,1
2018-01-05,SOK Z ZURAWINY 750 ML,GENERAL,11512,1
2018-01-05,SOL HIMALAJSKA ROZOWA 500 G,GENERAL,11513,1
2018-01-05,SOS WEGIERSKI Z PIECZ.550G DAWTONA,GENERAL,11514,1
2018-01-05,TABLETKI PIEC ZIÓL GARD?O,GENERAL,11515,2
2018-01-05,VITAFIZZ WIT C,GENERAL,11516,1
2018-01-05,WAFLE RYZOWE W CZEK.MLECZNEJ SONKO65 G,GENERAL,11517,2
2018-01-05,WAFLE SUNNY GRAHAM 60 G,GENERAL,11518,4
2018-01-05,WEDEL CZEKOLADA 100G CREME BRULLE,GENERAL,11519,2
2018-01-05,WEGIEL DO GRILA 2 KG,GENERAL,11520,2
2018-01-05,WIN BUDYN SMIETANA DO CIAST,GENERAL,11521,3
2018-01-05,WIN GALARETKA PRZEZROCZYSTA 71 G,GENERAL,11522,1
2018-01-05,WIN KISIEL MALINA Z IMBIREM 36 G,GENERAL,11523,2
2018-01-05,WIN MAJONEZ 300 G,GENERAL,11524,6
2018-01-05,WORKI NA SMIECI 35L*26SZT,GENERAL,11525,6
2018-01-05,ZAPIEKANKA Z KEBABEM 240 G,GENERAL,11526,1
2018-01-06,AMINO BLYSK .POMIDOROWA Z PIETRUSZKA,GENERAL,11527,10
2018-01-06,APPETITA KOLENDRA 15 G,GENERAL,11528,1
2018-01-06,BATERIA R3 WARTA ALKAICZNA,GENERAL,11529,11
2018-01-06,BERLISO 180 G +20 G CZEKOL,GENERAL,11530,4
2018-01-06,BRYKIET 2 KG,GENERAL,11531,1
2018-01-06,CATERING SANDWICH 180 G,GENERAL,11532,1
2018-01-06,CATERING SANDWISCH 180 G,GENERAL,11533,4
2018-01-06,CHRUPKI KUKURYDZIANE 200G,GENERAL,11534,1
2018-01-06,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G,GENERAL,11535,9
2018-01-06,CZARNUSZKA 50 G,GENERAL,11536,1
2018-01-06,CZEK.ALPEN GOLD 90G TRUS.,GENERAL,11537,3
2018-01-06,DR O KISIEL SLOD CHWILA CZ_PORZECZKA AGR,GENERAL,11538,7
2018-01-06,DR O KISIEL SLOD.CHWILA MANGO+ANANAS32 G,GENERAL,11539,6
2018-01-06,FASOLA BIALA 400G SLON.OGROD,GENERAL,11540,4
2018-01-06,FASOLA PIEKNY JAS 400 SARITA,GENERAL,11541,1
2018-01-06,FASOLKA ZÓ?TA 400 G MROZONA,GENERAL,11542,2
2018-01-06,FRYTKI 750 G SUPER,GENERAL,11543,5
2018-01-06,GROCH PO?ÓWKI400 KROS,GENERAL,11544,2
2018-01-06,JAB?KO PRAZONE 900G,GENERAL,11545,1
2018-01-06,KASZKA MANNA 400 G SARITA,GENERAL,11546,3
2018-01-06,KLEJ SUPER GLU,GENERAL,11547,1
2018-01-06,KNORR FIX RURKI Z KURCZAKIEM,GENERAL,11548,3
2018-01-06,KNORR G K BOROWIKOWA,GENERAL,11549,3
2018-01-06,KNORR NUDLE CEBULOWE Z SEREM,GENERAL,11550,2
2018-01-06,KNORR NUDLE POMIDOROWA LAGODNA,GENERAL,11551,10
2018-01-06,KONSERWA TURYSTYCZNA 300G EVRO,GENERAL,11552,3
2018-01-06,KONSERWA TYROLSKA 300G EVRA,GENERAL,11553,1
2018-01-06,KRAKERST 110 G CEBULOWE POL.MLYN,GENERAL,11554,3
2018-01-06,KRAKERST 110 G SOLONE POL.MLYNY,GENERAL,11555,5
2018-01-06,KRAKUS GULASZ ANGIELSKI  155G,GENERAL,11556,4
2018-01-06,KRATKA DO WYSMAZENIA 200G,GENERAL,11557,1
2018-01-06,KROKIETY Z MIESEM  GRZESKOWIAK,GENERAL,11558,4
2018-01-06,KROKIWTY Z KAP.I GRZYBAMI 400G,GENERAL,11559,2
2018-01-06,KUBUS MULTIWITAMINA 300 ML,GENERAL,11560,9
2018-01-06,LIZAK LOLLIPOP,GENERAL,11561,8
2018-01-06,LOWICZ DZEM CZEKO WISNIA 250 G,GENERAL,11562,1
2018-01-06,MAK SULMA PAPPARDELE 320 G,GENERAL,11563,1
2018-01-06,MAKA KOKOSOWA 1 KG,GENERAL,11564,1
2018-01-06,MANGO W SYROPIE 425 NETTO,GENERAL,11565,1
2018-01-06,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,GENERAL,11566,1
2018-01-06,MARYNATA 160 G KLASYCZNA,GENERAL,11567,1
2018-01-06,MIESZANKA STUDENCKA 40 G POL.MLYNY,GENERAL,11568,5
2018-01-06,MLEKO KOKOSOWE 250 ML,GENERAL,11569,2
2018-01-06,MLEKO KOKOSOWE 250 ML BANAN,GENERAL,11570,4
2018-01-06,MLEKO KOKOSOWE 250 ML CZEKOLADA,GENERAL,11571,3
2018-01-06,MLEKO KOKOSOWE 250 ML TRUSKAWKA,GENERAL,11572,1
2018-01-06,NAP CAFFE CAPPUCCINO 250 ML,GENERAL,11573,5
2018-01-06,NAP IZOTONI MOVE LEMON 750 ML,GENERAL,11574,2
