Index,genres,imdb_score
2829, Drama,8.3
560, Fantasy,4.7
3360, Romance,6.2
3692,Comedy,7.6
3398,Animation,7.3
1773, Crime,6.1
2176, Romance,4.4
4518, Horror,5.9
673,Comedy,6.6
380, Adventure,6.9
2644, Biography,8.4
772, Sport,7.4
2316,Action,7.0
4155, Music,8.3
1402,Action,6.7
4401, Horror,7.4
2175, Drama,5.7
4726, Horror,5.7
1423,Biography,7.2
822, Romance,4.7
463, Adventure,6.9
4567, Drama,7.0
1305, Sci-Fi,6.0
908, Horror,7.6
694, Drama,7.5
781, Thriller,6.6
1648,Comedy,7.6
3028, Romance,4.5
3225, Drama,6.2
1758,Biography,7.5
2035,Comedy,5.6
3758, Drama,6.9
1005, Thriller,6.5
1649, Music,6.2
2232, Western,6.8
2018,Adventure,7.3
3690, Drama,7.6
2248, Family,6.9
1687, Comedy,5.4
742,Drama,6.6
163, Fantasy,5.5
2494, Sci-Fi,5.1
3482,Action,6.8
3709,Comedy,4.9
215, History,6.6
2926, Thriller,7.4
3589,Comedy,7.4
3076, Romance,6.9
4739,Drama,7.3
3143,Comedy,5.5
928, Thriller,7.1
4072, Music,7.2
3950, Horror,6.5
2328, Music,2.8
3420,Crime,6.4
1705, Romance,6.1
437,Action,6.5
2221, Drama,6.1
4984, Romance,6.6
3771,Drama,7.7
2994, Thriller,6.8
2530,Horror,4.1
2293, Crime,6.8
2219, Drama,7.6
4353, Documentary,7.8
141, Adventure,6.9
4182,Horror,4.9
3019, Horror,6.6
4072,Comedy,7.2
2163, Mystery,7.5
1321, Romance,6.9
53,Action,6.3
1013,Action,6.6
4291, Documentary,6.8
4852,Comedy,7.3
2598, Crime,6.6
1644,Action,7.6
1968, Thriller,4.0
3377, Horror,6.4
957, Thriller,6.6
1738, Comedy,5.8
2044, Animation,7.2
510,Action,5.8
4814, Thriller,6.1
616, Fantasy,6.4
1332, Crime,6.7
693, Drama,7.1
2225, Thriller,6.8
1458, Drama,6.6
5, Sci-Fi,6.6
753,Action,6.3
2272, Sci-Fi,6.1
1318,Action,5.1
2277, Thriller,7.1
270, Drama,8.8
2024,Comedy,6.7
1386, Family,6.4
1363, Sci-Fi,6.5
1517,Adventure,7.7
2800, Mystery,5.4
1626, Romance,6.1
236,Action,7.6
4542, Drama,6.0
1540, Fantasy,6.9
4575, Romance,6.9
2658, Family,6.4
4003, Thriller,7.8
2920,Action,5.9
1911,Drama,8.1
2298, Crime,6.3
7, Comedy,7.8
3990,Comedy,6.0
582, Romance,7.2
3055,Biography,7.1
711, Family,7.1
18, Adventure,6.7
101,Drama,7.8
3123,Action,6.5
2149,Drama,6.7
705, Thriller,5.9
639, Drama,7.9
959, Fantasy,5.7
484, Western,5.9
66, Thriller,9.0
1536, Sci-Fi,8.4
3369, Mystery,5.2
1156, Family,7.0
2220, Mystery,3.9
4842, Romance,7.4
2453, Sci-Fi,3.5
472,Adventure,4.6
798, Thriller,6.9
704, Romance,3.8
2393, Family,7.3
764, Thriller,7.2
3485,Adventure,7.2
761, Drama,6.6
2214,Horror,5.5
663, Drama,7.2
2544,Comedy,6.4
4000, Mystery,8.2
378,Adventure,5.9
3026, War,8.0
3217,Action,5.7
3513,Drama,6.3
4896,Comedy,7.4
4128, Fantasy,6.5
400, Thriller,7.8
4737, Music,6.5
2176, Drama,4.4
3307, Music,6.4
1689, Drama,5.9
3310,Documentary,5.4
1197,Biography,7.7
1259,Comedy,5.1
4863, Mystery,5.5
660,Comedy,6.9
467, Comedy,5.6
4987, Romance,6.3
350, Adventure,5.6
582, Comedy,7.2
811, War,6.7
1791, Drama,6.5
2762, Romance,8.0
2936,Comedy,6.7
1068, Thriller,4.7
4569, Comedy,6.4
269,Action,7.2
788, Drama,7.9
419, Fantasy,7.1
3637, Romance,6.7
3347,Adventure,7.1
3876,Drama,7.6
3034, Sport,7.2
1485, Music,6.7
1135, Crime,6.3
187,Adventure,5.5
1557, Sport,6.9
506, History,5.6
3687, Drama,5.3
374, Mystery,4.9
1173,Comedy,6.6
3206, Drama,6.9
939, Comedy,7.1
562,Drama,7.2
437, Adventure,6.5
3109,Animation,6.5
5026, Music,6.9
1323,Action,7.1
2681, Horror,6.0
708, Comedy,5.5
1206, Thriller,7.3
771,Adventure,4.9
1715, Crime,6.5
3918, Romance,6.7
2651,Adventure,8.1
1563, Crime,6.3
932, Romance,7.7
1544, Sport,5.7
1805, Drama,7.8
2662,Adventure,4.0
4349,Drama,5.8
1243, Drama,6.6
1824,Action,3.6
3503, Drama,6.2
1096,Horror,6.8
1283, Thriller,6.4
1533, Romance,6.8
3031,Comedy,7.5
2539,Comedy,8.0
2963, Thriller,7.0
2052,Action,6.8
2583, Romance,6.7
779,Comedy,6.3
2066, Thriller,2.8
1693, Romance,4.6
868, Adventure,7.3
3562,Comedy,5.9
203, Comedy,5.6
292, Thriller,6.4
797, History,6.6
377, Thriller,6.4
4680,Horror,5.5
412,Adventure,6.2
3098, Horror,5.5
4603, Drama,6.9
3559, Thriller,7.1
45, Crime,7.2
564, Fantasy,6.1
4283,Comedy,6.5
3337, Drama,7.3
638,Comedy,5.9
1843,Drama,7.4
1713, History,7.9
1763, Thriller,7.3
1900, Thriller,6.8
1232,Action,6.9
410,Comedy,6.6
90, Family,7.8
200,Adventure,6.2
1179,Action,6.9
3777,Comedy,6.4
3466, Drama,9.2
3628, Thriller,5.8
482, Adventure,5.6
432, Sci-Fi,6.1
1135,Action,6.3
3938,Drama,6.9
1186, Romance,6.7
193,Action,5.8
2539, Drama,8.0
2413,Comedy,6.3
2863, History,7.9
2671, Thriller,4.1
1936,Action,3.5
3081, Drama,6.5
2002, Sport,7.2
788,Adventure,7.9
3149, Drama,6.0
3004, Thriller,7.5
2401, Drama,5.7
3511,Drama,6.8
4009, Comedy,5.7
595, Fantasy,5.6
3444,Comedy,6.0
1014, Thriller,7.7
4248, Horror,5.1
700, Drama,6.1
617, Romance,5.9
1708,Adventure,6.8
2789, Mystery,6.5
1515, Thriller,5.2
1704, Sci-Fi,4.8
1008, Drama,8.0
1915, Romance,6.6
2435, Drama,7.2
782, Mystery,5.7
2112, Crime,3.9
2625, Family,7.3
2478,Drama,6.2
4104,Comedy,5.4
1749, Adventure,7.6
2423,Comedy,5.8
3024, Sci-Fi,8.7
4736,Documentary,6.8
2694,Biography,6.6
1756, History,7.8
2250, Biography,8.2
944,Comedy,6.1
1359,Horror,8.2
675, Fantasy,5.9
1081, Comedy,7.4
2654, Music,4.6
3024, Adventure,8.7
3289, Romance,4.9
1877, Mystery,4.9
681, Thriller,6.2
450,Action,6.5
1988, Drama,5.9
2524, Horror,6.4
4466, Crime,6.1
2644,Adventure,8.4
1436, Drama,7.8
1917,Comedy,5.5
904,Crime,5.5
1751,Crime,6.3
3723, Comedy,5.0
1262,Comedy,5.8
1059,Biography,6.4
2660, Thriller,7.4
649, Drama,6.5
1950, Horror,5.6
87, Animation,6.4
1682, Romance,7.4
1980, History,7.7
573, War,8.4
2042, Drama,6.7
3984, Music,7.2
1966, Crime,7.0
2920, Adventure,5.9
1572,Comedy,6.3
1955,Adventure,5.1
357, Sci-Fi,7.0
330,Drama,7.7
3277, Sci-Fi,8.5
2690, Sport,6.9
2738, War,6.9
3461, Romance,6.2
250, Fantasy,6.4
883, History,6.3
2316, Thriller,7.0
2581, Crime,2.8
1742,Comedy,5.3
2155, Sci-Fi,4.7
3244,Comedy,6.7
1655, Comedy,7.6
2651, Fantasy,8.1
2962,Comedy,6.3
78,Adventure,8.3
3146, Sci-Fi,7.1
356, Thriller,6.6
2803,Drama,7.6
1184, Family,7.2
737, Fantasy,5.5
1461, Crime,5.1
3186,Adventure,7.3
335,Adventure,6.6
3002,Drama,6.4
1379, Thriller,7.0
2135, Family,4.8
2861, Family,5.8
157,Comedy,6.1
1328,Action,7.6
2285, Music,7.1
4821,Horror,7.9
1957, Family,5.3
1844, Thriller,6.5
436,Comedy,6.7
851,Biography,8.0
132, Comedy,5.1
2838, Romance,6.1
267,Action,3.7
2631, Music,5.3
2766, Adventure,5.5
2290,Comedy,6.0
917, War,7.6
2182, Romance,2.7
893,Drama,7.7
2392, Crime,6.9
1445, Fantasy,4.8
3565,Biography,7.7
990, Drama,6.6
2188, Comedy,6.3
1091,Drama,6.5
2927, Drama,6.5
3681,Comedy,4.9
1015, Adventure,5.8
1877, Comedy,4.9
343,Drama,6.3
3837, Romance,7.2
597, Family,4.5
2390, Fantasy,6.4
1355, Drama,6.1
3363,Drama,7.6
1827, Drama,6.4
802, Sci-Fi,4.9
868,Action,7.3
1052, Drama,7.8
3611,Biography,7.0
906,Drama,7.1
165,Action,7.7
339, Adventure,8.9
3705,Comedy,7.6
1697, Romance,7.0
2946,Documentary,5.9
2808, Romance,5.7
2110, Family,5.7
674, Comedy,6.3
3167, Romance,5.5
410, Romance,6.6
530,Comedy,6.8
589, Comedy,6.7
4060, Comedy,5.4
4793,Horror,6.3
3323,Adventure,6.5
1257,Mystery,6.5
1993,Biography,7.9
1150,Comedy,5.1
766, Romance,6.1
4277,Action,7.0
951, Romance,5.6
621, Crime,3.6
4780, Drama,5.9
741, Music,7.3
2923,Action,7.7
3213,Comedy,5.3
2184,Biography,7.5
2936, Crime,6.7
823,Comedy,6.3
1428, Music,7.5
184, Family,7.6
119, Fantasy,8.0
1335, Romance,5.3
1366, Drama,7.3
2956,Comedy,5.3
2568, Thriller,3.1
795, Thriller,6.1
3185, Family,4.1
680, Mystery,6.7
602, Fantasy,8.0
3004,Crime,7.5
698, Drama,6.6
1682,Crime,7.4
3403, Romance,7.2
2128,Adventure,6.5
2399, Drama,3.1
800, Fantasy,6.2
4930,Comedy,6.3
1614, Horror,6.9
3788, Drama,6.1
4569, Fantasy,6.4
2105, Romance,6.9
4047, Adventure,7.8
53, Adventure,6.3
1403, Sport,7.7
570, Drama,7.1
3699,Comedy,6.6
2998, Mystery,6.8
1123, Adventure,4.9
1785,Action,5.4
2652,Biography,7.6
1506, Western,6.8
3577, Sport,7.6
2281, Thriller,5.6
1233, Thriller,8.5
2965,Comedy,6.6
956,Biography,7.6
1651, Fantasy,7.6
2313,Horror,2.3
1189, Sci-Fi,6.4
72, Adventure,5.2
2602, Drama,5.9
4840,Drama,6.6
797, Drama,6.6
133,Action,5.8
284, Sci-Fi,7.7
1119, Family,5.4
1702, Adventure,2.7
2747, Drama,5.9
1892, History,7.8
159, Adventure,6.1
1036, Crime,6.3
788, Music,7.9
541, Comedy,6.0
4287, Romance,6.9
1683,Action,4.4
413, Mystery,6.7
2024, Crime,6.7
1005, Mystery,6.5
139, Animation,7.3
1933, War,7.5
527, Thriller,6.7
1974, Sport,7.1
292,Action,6.4
4691,Crime,7.2
2884, Romance,8.0
1924,Action,5.8
2587,Drama,6.2
1221, Fantasy,6.4
1317, Thriller,5.8
257,Biography,7.5
3492, Drama,6.1
1074, Crime,6.3
2729, Drama,5.3
1571, War,8.5
824, Horror,5.9
2093, Thriller,7.0
2333, Romance,5.3
113, Romance,5.5
167, Sci-Fi,5.7
3406, Drama,6.8
3053, Thriller,7.3
2218,Drama,6.9
3710, Thriller,7.3
1816,Action,7.7
3698, Thriller,7.3
4553, Drama,7.2
1609, Animation,6.1
2358, Mystery,6.8
4147, Romance,6.5
496, Comedy,5.7
486, Fantasy,5.3
1325,Action,7.0
579,Drama,6.5
2927, Adventure,6.5
2675,Drama,6.3
1994,Action,5.6
170,Action,6.4
4590, Biography,7.6
21, Adventure,7.0
2886, Drama,7.1
1759, Thriller,7.4
2047, Family,8.2
3367, Crime,5.6
1410,Comedy,5.7
2928, Music,6.5
3447,Comedy,6.2
2626, Fantasy,6.4
2496, Drama,6.7
1638,Drama,7.8
2708,Comedy,4.9
2433, Crime,5.2
1008, Sci-Fi,8.0
1546, Fantasy,6.7
2999,Crime,7.2
4755, Thriller,6.4
839, Animation,6.6
2513,Crime,6.7
1634, Thriller,6.3
3114,Comedy,5.8
3195, Thriller,5.6
520, Adventure,5.8
1303, Horror,3.3
4428,Drama,6.5
731, Romance,5.7
1642,Animation,7.4
2781, Drama,6.4
2755, Fantasy,8.1
1658,Action,6.8
1008, Family,8.0
3450, Sci-Fi,6.3
494, Animation,5.2
4270,Drama,7.2
4585, History,8.2
1919,Biography,7.0
4296,Comedy,7.0
2450,Drama,6.9
765, Animation,6.8
3902,Horror,7.3
2998, Romance,6.8
557, Crime,5.3
600, Thriller,6.4
2619, Thriller,7.9
4406, Drama,7.4
4978,Comedy,5.6
2369, Drama,7.1
513,Action,6.7
322, War,6.9
318, Sport,5.3
4279, Romance,4.7
2755, Romance,8.1
2210,Comedy,3.5
1994, Drama,5.6
1519,Drama,5.3
1038, Thriller,7.6
1467, Fantasy,6.3
2784, Crime,5.7
4751, Horror,5.8
3709, Fantasy,4.9
4642, Thriller,7.1
2520,Action,7.4
4202, Sport,6.7
2668,Action,5.5
954, Comedy,5.0
96,Adventure,8.6
3447, Romance,6.2
3640, Romance,6.2
3323, Comedy,6.5
2576, Music,6.0
100, Crime,6.7
2855, Horror,5.7
907,Crime,7.4
1737, Drama,6.4
485,Drama,7.0
4494, Drama,6.6
2886, Crime,7.1
4280, Thriller,5.7
3115, Thriller,6.1
3640, Crime,6.2
227, Sci-Fi,7.0
1769, Romance,6.7
3885,Comedy,6.2
626, Mystery,6.1
3551, Drama,6.5
1152,Drama,6.5
3672, Drama,6.6
3470,Comedy,6.1
368, Animation,6.8
1070,Comedy,6.8
605, War,6.1
927, Animation,7.9
679,Action,6.4
2811, History,6.8
2463,Crime,7.2
456, Fantasy,6.1
779, Crime,6.3
414, History,7.6
3204, Romance,5.7
1008, Animation,8.0
47,Action,8.0
35, Comedy,7.3
72, Horror,5.2
1959, Thriller,5.6
3456, War,8.0
1219, Comedy,6.1
1635, Sci-Fi,7.5
3236,Comedy,5.9
3783,Biography,6.3
3191, Drama,6.6
3703,Action,6.6
240, Adventure,6.5
1395, Sci-Fi,4.5
1211,Action,7.8
1413, Romance,6.3
2874, Crime,6.1
1105,Adventure,6.4
164, Thriller,5.0
1609, Family,6.1
2680,Drama,7.6
3927,Comedy,6.5
272, Sport,6.8
5015,Comedy,7.1
1335, Sport,5.3
2049, Drama,7.2
1124, Western,5.8
4594,Horror,6.4
3216,Comedy,3.6
959, Adventure,5.7
93,Adventure,8.2
1644, Thriller,7.6
4350, Fantasy,5.9
2660,Action,7.4
869,Adventure,6.8
1992, Romance,4.9
2280, Romance,6.7
948, Mystery,5.0
263, Western,5.4
4175, Thriller,7.2
881, Drama,6.9
4553,Biography,7.2
2050,Comedy,6.1
2961, Crime,5.3
2903, Mystery,5.1
3625, Drama,6.7
65,Action,7.3
678, Thriller,5.4
4083,Comedy,3.2
1994, Crime,5.6
247, Thriller,5.8
2779,Adventure,6.7
3143, Romance,5.5
6, Romance,6.2
368, Fantasy,6.8
1156, Drama,7.0
3206,Biography,6.9
1612,Drama,7.4
1205, Drama,7.5
358,Action,7.0
1074, Thriller,6.3
1164, Horror,6.5
641,Action,7.1
811,Action,6.7
4011, Romance,5.3
1228, Family,6.1
1675, Sci-Fi,5.5
3010, Animation,6.7
28, Sci-Fi,5.9
1774, Fantasy,4.9
3436, Comedy,6.7
3452, Drama,7.9
4086,Comedy,7.0
2906, War,7.8
2832, Comedy,7.3
1449,Horror,6.8
167,Action,5.7
278, Drama,8.1
3110, Thriller,6.2
1460, Romance,6.2
756,Adventure,6.1
208, Thriller,6.6
3151,Comedy,5.9
326,Crime,7.5
606, Sci-Fi,7.6
3005, Romance,7.1
4086, Drama,7.0
2433,Comedy,5.2
2659, Sport,7.2
125, Musical,7.6
3879,Adventure,5.8
2243,Comedy,5.9
1059, Drama,6.4
180, Comedy,6.5
456, Family,6.1
2730, Drama,6.3
884, Thriller,4.7
1126,Mystery,7.2
1681, Romance,5.5
3697,Horror,6.6
661, Western,6.7
496, Animation,5.7
1192, Thriller,7.4
2782, Comedy,6.6
79, Fantasy,7.8
4418,Comedy,5.8
866, Sci-Fi,6.4
2997,Adventure,7.3
4058, Thriller,5.7
436, Drama,6.7
4827, Drama,6.7
900, Thriller,6.2
852,Drama,6.2
4710,Action,5.6
2515,Horror,6.5
1717, Thriller,6.6
4044,Comedy,7.2
2025, Romance,6.5
889, War,7.7
3931,Documentary,8.5
3702,Fantasy,4.4
2030, Romance,6.6
1155, Drama,7.0
1530,Action,5.6
2942, Fantasy,6.2
970, War,7.4
1702,Action,2.7
2976, Thriller,6.4
1529,Drama,6.5
1788,Comedy,6.1
2375, Drama,7.0
116, Drama,6.4
438,Action,7.1
1089, Horror,7.1
1111, Fantasy,5.9
1828, Mystery,6.4
2935, Drama,3.3
4833,Drama,7.1
3286, Horror,6.5
93, Family,8.2
1377, Family,6.9
2219, Romance,7.6
263,Animation,5.4
2746,Action,4.5
2083, Drama,6.4
1062, Animation,4.5
1940, Drama,6.0
88, Mystery,6.5
1543,Comedy,7.0
3607, Drama,7.7
666, Crime,6.0
2643, Drama,6.8
3916,Drama,7.5
569,Comedy,6.4
1826, Thriller,6.3
1225, Drama,6.4
2184, Drama,7.5
212, Crime,7.5
1867,Comedy,6.9
3476, Romance,7.3
112, Sci-Fi,7.1
1655, Thriller,7.6
1010, War,6.7
336,Drama,7.0
4962,Comedy,7.0
261, War,6.2
1120, Thriller,6.8
348, History,6.0
770, Crime,6.7
273,Adventure,3.8
134,Comedy,6.2
661, Adventure,6.7
44,Action,6.6
1314, Thriller,7.3
2512, Musical,5.8
3542,Comedy,7.7
1128, Thriller,6.0
30, Thriller,7.8
463, Drama,6.9
264, Thriller,5.8
2007, Drama,7.1
2446,Drama,5.9
2324, Romance,6.9
1558, Thriller,7.5
818,Comedy,3.6
2685,Adventure,5.7
282, Thriller,6.5
61, Fantasy,6.8
1915, Family,6.6
2449, Drama,7.9
970, Thriller,7.4
120, Adventure,8.3
1667, Thriller,7.1
1466, Sci-Fi,5.9
75, Sci-Fi,7.9
5025, Horror,6.1
439,Adventure,7.3
3099,Comedy,5.0
316, Sci-Fi,5.4
2663,Drama,6.2
433, Fantasy,7.0
1264, Romance,6.2
3831,Crime,5.7
2283,Action,4.3
1982, Mystery,4.9
1954, Thriller,4.6
770, Thriller,6.7
726,Adventure,6.6
1748, Music,7.9
4998, Romance,7.6
2044, Fantasy,7.2
4363,Drama,7.3
2776, Mystery,5.5
3512, Romance,6.3
2061, Family,5.4
1416, Mystery,8.3
918, Fantasy,6.4
3482, Sci-Fi,6.8
2761,Drama,7.4
1258, Music,7.2
244,Action,6.1
2288,Comedy,6.1
1338, Adventure,7.4
1316, Animation,4.4
2168,Action,5.8
693, History,7.1
650, Fantasy,6.4
2038, Sport,5.3
1636, Romance,7.1
1884,Crime,7.9
2334, Family,6.9
2145, Drama,6.1
595, Mystery,5.6
2148,Comedy,5.8
1525, Comedy,5.5
374,Comedy,4.9
2188, Drama,6.3
4860, Sci-Fi,7.3
2283, Comedy,4.3
1954,Action,4.6
3290,Adventure,7.1
981,Action,5.5
3484, Crime,5.2
967,Drama,6.7
2079, Sci-Fi,7.1
1681, Sport,5.5
695, Comedy,6.2
2593, Sport,4.5
1383, Drama,6.9
174, Fantasy,5.5
3950, Sci-Fi,6.5
687,Comedy,5.0
1692, Horror,5.8
387,Action,6.1
747,Comedy,4.4
343, Thriller,6.3
383, Thriller,5.6
4752, Sci-Fi,6.7
4725,Adventure,6.1
1350,Comedy,6.2
3981,Action,6.9
610, Fantasy,7.7
3224,Comedy,7.3
4659, Mystery,8.4
362, Musical,7.5
360, Adventure,5.5
1494, Crime,6.0
4955,Drama,6.7
792, Animation,6.7
554, Romance,6.1
3094,Action,6.1
2279, Crime,6.1
4360,Drama,6.8
4493, Thriller,7.8
2085,Comedy,6.2
4684, Thriller,5.2
3186, War,7.3
432, Adventure,6.1
303, Family,5.8
772,Biography,7.4
1471, Drama,7.4
1162, Thriller,6.3
2883, Drama,7.1
2723,Drama,8.0
3358, Thriller,5.6
4565, Drama,7.2
3901, Drama,7.1
2410,Comedy,6.7
724, Thriller,7.0
3659, Crime,7.1
2172, Mystery,7.1
4975, Romance,5.3
2798,Adventure,5.4
1208, Family,7.3
2915, Sport,7.0
1139, Comedy,5.5
3415, Horror,6.8
2120,Action,6.1
438, Adventure,7.1
4344,Drama,6.4
3472,Action,6.8
3930,Adventure,6.9
982,Comedy,6.3
1493, Thriller,5.1
4065,Horror,5.9
4376,Drama,6.7
2311, Thriller,7.1
830, Comedy,6.3
1644, Mystery,7.6
3203,Drama,6.8
606,Adventure,7.6
4926, Sci-Fi,7.0
4545,Horror,4.2
4255, Comedy,7.6
2004, Romance,7.8
3361,Comedy,7.9
3916, Thriller,7.5
115, Fantasy,7.6
336, Romance,7.0
1883, Adventure,6.0
895,Crime,7.6
1663, Music,6.7
159, Drama,6.1
716,Action,7.9
2861, Sci-Fi,5.8
3276, Romance,6.9
1460,Comedy,6.2
4553, Romance,7.2
3585,Comedy,7.8
605,Drama,6.1
3980,Comedy,6.9
4106, Family,6.3
1651, Romance,7.6
1904, Family,5.0
1907,Action,6.7
153, Fantasy,6.3
369, Music,5.0
3757,Action,5.9
4747, Adventure,8.7
2819, Romance,7.7
1964, Thriller,5.4
1653, Thriller,7.0
2396, Sci-Fi,6.6
1885, Drama,8.1
529, Family,6.9
802, Romance,4.9
58, Sci-Fi,8.4
2836, Crime,6.2
1380,Action,6.3
3053, Drama,7.3
2402, Drama,7.1
963, Animation,6.6
1406,Comedy,6.9
3892,Drama,7.1
1138,Action,7.8
880,Drama,7.4
1450, Family,6.8
162, Fantasy,7.9
3677, Music,7.9
2114, Musical,6.2
750, Horror,6.8
3599, Musical,5.8
5026,Drama,6.9
2087, Sci-Fi,4.8
2743,Fantasy,6.1
946, Drama,7.6
1057, Music,6.1
4599, Fantasy,6.0
2662, Horror,4.0
3553, Thriller,8.1
4750,Comedy,6.2
253, History,7.1
2592,Drama,6.6
3854, Thriller,8.1
1549, Crime,6.2
494,Adventure,5.2
194, Adventure,7.4
1962, Mystery,4.8
423, Drama,5.6
2760, Western,8.3
4681, Mystery,4.8
343, Mystery,6.3
3496, Drama,7.0
2413, Drama,6.3
672,Comedy,5.2
3112, Mystery,6.0
2994,Drama,6.8
16, Family,6.6
1934, Music,3.3
1257, Thriller,6.5
1338, War,7.4
4091, Romance,6.0
4964, Horror,6.8
3631,Comedy,7.0
1492, Thriller,5.7
3521,Adventure,6.3
179, Western,8.1
448, Music,4.4
3684,Comedy,6.1
1123, Fantasy,4.9
1473, Thriller,6.2
74, Family,5.4
166, Crime,6.6
738, Drama,6.5
617, Drama,5.9
1566,Comedy,5.9
985, Horror,6.2
3971,Biography,6.0
2129, Drama,7.2
3200,Adventure,5.2
4650, Romance,7.2
46, Horror,7.0
923,Comedy,6.5
563, Family,6.4
2797, Thriller,4.4
1901, Horror,5.9
4780,Crime,5.9
2873, Romance,5.6
1790,Biography,7.0
3678, Drama,6.7
4275, Music,6.1
1241, Romance,6.8
443, Fantasy,7.2
1409, Mystery,6.4
172, Thriller,6.4
453, Drama,5.6
2045, Romance,5.1
2718,Drama,4.6
715, Drama,8.1
597,Animation,4.5
1694, Drama,6.7
3136, Thriller,5.9
822,Comedy,4.7
1470,Adventure,5.6
2156, Crime,6.4
1943, Romance,6.6
5012, Thriller,5.7
1667, Adventure,7.1
767, Comedy,7.8
892, Horror,6.7
1660, Thriller,3.7
2072,Biography,6.7
1279,Drama,6.7
728,Action,5.9
3892, Romance,7.1
7, Romance,7.8
3977, Drama,6.8
915,Comedy,5.7
4778, Fantasy,6.4
2714, Music,6.2
1028,Comedy,6.4
497, Romance,5.8
1324, War,6.0
3672,Comedy,6.6
827, Mystery,7.5
1704, Thriller,4.8
16, Adventure,6.6
349,Action,8.0
836, Drama,8.8
4752,Adventure,6.7
2683, Thriller,6.8
1995, Sci-Fi,5.2
1596, Fantasy,6.8
2301, Family,2.8
209, Comedy,6.4
3453,Drama,6.7
3487,Horror,4.0
207, Thriller,6.7
783, Crime,5.9
197,Action,4.9
3013, War,5.6
950, Thriller,6.2
4446,Action,7.0
4781, War,7.7
2746, Drama,4.5
1717,Action,6.6
533, Comedy,4.1
3136,Drama,5.9
2953,Biography,7.6
500, Comedy,5.8
563,Action,6.4
2126,Crime,6.8
1913, Comedy,5.6
2343, Fantasy,5.4
1397,Comedy,7.8
1454,Horror,6.2
111, Drama,6.1
469,Action,6.7
808, Thriller,3.8
503, Animation,6.0
3635, Drama,5.7
2290, Crime,6.0
3161,Comedy,7.8
1759,Action,7.4
1771, Drama,6.3
778, Thriller,6.4
2535, Romance,7.7
3478, Drama,7.4
1934, Family,3.3
3255, Adventure,7.3
594, Sci-Fi,6.9
4955, Sport,6.7
1758, Drama,7.5
1420,Horror,7.5
2162,Adventure,3.7
3555, Drama,6.3
173, Adventure,7.4
3559,Mystery,7.1
2004,Crime,7.8
1940, Thriller,6.0
1334, Adventure,8.0
739, Mystery,7.0
348,Drama,6.0
3241,Comedy,3.9
192, Thriller,6.4
1882, Sci-Fi,7.0
2573, Sci-Fi,7.0
1316, Romance,4.4
1462, Mystery,6.6
1812,Crime,7.8
3375, Thriller,6.8
148, Comedy,6.9
4328, Drama,7.7
1474,Comedy,5.0
2169, Romance,7.0
4852, Romance,7.3
2782, Musical,6.6
2027, Fantasy,7.6
2140, Crime,6.8
827, Thriller,7.5
1738, Family,5.8
1285, Drama,6.2
696, Comedy,6.3
1822, Thriller,5.9
3262, Thriller,6.9
4922,Drama,7.7
82, Fantasy,7.0
106,Adventure,6.4
1428, History,7.5
3353, Musical,6.7
1784,Comedy,6.7
4583,Comedy,6.1
722, Thriller,6.7
2462, Thriller,5.9
1352, Romance,5.6
785, Thriller,6.1
509, Family,8.5
3410, Thriller,6.5
487,Action,5.9
237, Adventure,6.7
643,Action,5.9
2156, Comedy,6.4
3381, Romance,5.6
3728,Comedy,5.6
4726, Biography,5.7
892, Sci-Fi,6.7
3998, Drama,6.1
673, Romance,6.6
2822, Romance,7.4
160, Adventure,8.0
306, Horror,5.7
3149,Action,6.0
2618,Fantasy,6.2
1673, Music,6.9
1440, Drama,5.4
580, Family,5.3
2367, Romance,6.1
663,Biography,7.2
3580, Romance,7.2
2397,Drama,6.7
1270, Romance,6.5
1266, Drama,5.7
3635,Biography,5.7
2664, Thriller,7.7
3120, Fantasy,7.4
2988, Drama,7.0
2787, Mystery,5.0
3211,Comedy,6.5
4402, Romance,7.1
1321, Comedy,6.9
2037, Musical,5.2
2453,Action,3.5
2979, Crime,5.9
2877,Drama,6.8
2131,Comedy,6.3
1340, Romance,6.5
3503, Romance,6.2
1969,Drama,7.3
1486,Drama,6.8
5027,Drama,7.5
2293, Thriller,6.8
2138,Biography,7.5
249, Sci-Fi,4.3
1813,Adventure,7.9
2119, Music,7.8
2618, Horror,6.2
1422, Adventure,6.4
2600, Crime,7.3
320, Adventure,7.0
1016,Adventure,6.4
29, Thriller,7.0
1535, Romance,6.0
4180,Comedy,5.1
2563, Romance,5.3
3949,Comedy,7.7
30, Adventure,7.8
2109, Thriller,6.5
3408, Fantasy,7.7
3506, Thriller,6.2
3116, Music,6.9
1110, Adventure,6.1
2190, Family,6.8
3625,Action,6.7
3330, Thriller,5.7
764, Mystery,7.2
2583, History,6.7
3652, Drama,7.3
130, Adventure,7.0
259, Thriller,5.8
1067,Action,7.6
1764, Romance,6.6
3047, Romance,7.5
1373,Action,8.1
4050,Drama,8.2
1049, Romance,6.4
4511,Adventure,6.2
2500, Music,6.2
1443,Comedy,5.9
246, Drama,7.8
877, Drama,7.8
2255, Romance,6.6
1301, Romance,6.5
3491, Crime,7.3
2090,Action,5.8
1126, Thriller,7.2
1968,Horror,4.0
1485,Comedy,6.7
224, Fantasy,5.2
608, Drama,6.3
4792,Crime,7.1
902, Mystery,7.1
2785, Horror,4.5
