Restaurant_id,City,Ranking,Rating,Price Range,Number of Reviews,ID_TA,Cuisine Style
id_6234,Paris,6235,4.0,$$ - $$$,20.0,d5928128,"  Vegetarian Friendly,   European,   Pub"
id_6315,Madrid,6318,4.0,$,16.0,d7792070,  Healthy
id_6319,Barcelona,6320,3.5,NaN,43.0,d1153049,Other
id_633,Milan,635,3.5,$$ - $$$,743.0,d7660183,"  Vegetarian Friendly, Italian,   Pizza,   Vegan Options"
id_6338,Paris,6339,4.0,$$ - $$$,83.0,d1904460,"  Bar, French"
id_636,Hamburg,637,4.0,$$ - $$$,23.0,d12181566,  Vegetarian Friendly
id_639,Budapest,640,4.0,$$ - $$$,93.0,d1489269,"  Bar, American,   Pub"
id_64,Amsterdam,65,4.5,$$ - $$$,2428.0,d697036,"Dutch,   Vegan Options,   Central European,   European,   Gluten Free Options"
id_640,Oporto,641,4.0,$,27.0,d8143898,  Portuguese
id_643,Oslo,644,4.0,$,19.0,d4043773,Italian
id_6536,Barcelona,6537,3.5,$$ - $$$,122.0,d4436498,"  Vegetarian Friendly,   Mediterranean,   European, Seafood,   Spanish"
id_655,Paris,656,4.5,$$ - $$$,187.0,d2044612,"Chinese,   Thai"
id_6583,London,6592,4.5,$,29.0,d2524119,  British
id_66,Ljubljana,67,5.0,$$ - $$$,32.0,d12495979,"  Pub,   Bar,   Slovenian,   European"
id_6607,Barcelona,6608,3.5,$$ - $$$,19.0,d3319308,  Pub
id_661,Barcelona,662,3.5,$$ - $$$,1332.0,d1137212,"  Vegetarian Friendly,   Soups, Seafood,   Mediterranean"
id_6610,Paris,6611,4.5,NaN,5.0,d12945640,"  Seafood, French"
id_6624,Barcelona,6625,3.0,$$ - $$$,169.0,d3292870,"  Cafe,   Mediterranean, Bar"
id_6678,Madrid,6681,3.5,$$ - $$$,13.0,d10383695,"  Spanish, Mediterranean"
id_6690,Barcelona,6691,3.0,$$ - $$$,37.0,d3242259,"  Seafood,   European"
id_6720,Madrid,6723,3.5,$$ - $$$,2.0,d4093995,"Mediterranean,   Spanish"
id_675,Bratislava,676,3.5,$$ - $$$,13.0,d4769810,  Pizza
id_678,Madrid,679,4.5,$$ - $$$,95.0,d5487718,"Pizza,   Vegan Options,   Vegetarian Friendly"
id_6803,Barcelona,6804,3.5,NaN,13.0,d7092943,"  Spanish, Pizza"
id_6811,Paris,6812,4.0,$$$$,34.0,d12170386,"  Vegetarian Friendly, Moroccan"
id_683,Budapest,684,5.0,$,9.0,d12902522,"  Spanish,   American"
id_6836,Madrid,6839,3.0,NaN,20.0,d5776307,Other
id_684,Prague,685,4.0,$$ - $$$,75.0,d944247,"  International, Bar"
id_6852,Madrid,6855,3.5,NaN,12.0,d5971427,Other
id_686,Brussels,687,4.5,NaN,26.0,d11029213,Other
id_6874,Barcelona,6875,3.0,NaN,NaN,d11958460,Other
id_689,Vienna,690,4.5,$$ - $$$,29.0,d10485816,"  Latin,   Central American,   Venezuelan"
id_6936,London,6945,3.5,$$ - $$$,28.0,d12536774,Bar
id_697,Prague,698,4.5,$$ - $$$,68.0,d694885,"  Central European, European,   Czech"
id_70,Copenhagen,71,4.0,$$ - $$$,879.0,d7986173,  Bar
id_7003,Paris,7004,4.5,$$ - $$$,4.0,d12447984,  Asian
id_7011,Barcelona,7012,3.0,$$ - $$$,83.0,d3692741,"Mediterranean,   Spanish"
id_702,Oporto,703,4.5,$$ - $$$,17.0,d10678700,"  Contemporary,   Portuguese"
id_7028,Barcelona,7029,3.0,$$ - $$$,125.0,d3535931,"  African,   Middle Eastern"
id_7038,London,7047,4.0,$$ - $$$,97.0,d5414878,"  Pub, Bar,   Vegetarian Friendly"
id_707,Edinburgh,708,4.0,$$ - $$$,121.0,d2390091,"  Vegetarian Friendly,   Vegan Options"
id_7075,Madrid,7079,3.0,NaN,22.0,d5796187,Other
id_7083,London,7092,4.0,$$ - $$$,12.0,d13109544,French
id_7122,London,7131,4.0,$$ - $$$,79.0,d3322305,Bar
id_713,Lisbon,714,3.5,$$ - $$$,750.0,d2084827,"  European,   Contemporary,   Mediterranean, Bar"
id_714,Edinburgh,715,4.5,$,42.0,d8713635,"  European,   British, Cafe"
id_7153,Barcelona,7154,3.5,$$ - $$$,5.0,d8804386,Russian
id_716,Budapest,717,5.0,$,9.0,d12667708,"  European,   Vegetarian Friendly, Fast Food"
id_717,Copenhagen,718,4.0,$$ - $$$,68.0,d6780578,  Vegetarian Friendly
id_7183,Paris,7184,3.5,$,115.0,d1013511,"  Pub,   Mediterranean,   European"
id_719,Berlin,720,4.0,$$ - $$$,175.0,d1341738,"French,   German"
id_72,Brussels,73,4.0,$$ - $$$,779.0,d4014123,"  European, Belgian,   Vegetarian Friendly,   International"
id_72,Zurich,73,4.0,$$ - $$$,371.0,d1018940,"  Vegan Options,   Vegetarian Friendly"
id_7226,London,7235,4.5,$,16.0,d3191302,  Mediterranean
id_724,Brussels,725,4.5,NaN,15.0,d12428801,Other
id_7270,Paris,7271,4.0,$$ - $$$,65.0,d783430,"  Wine Bar,   Mediterranean"
id_7272,London,7281,4.0,$$ - $$$,72.0,d7002116,"  Pub, Bar"
id_729,Lyon,730,4.5,$$ - $$$,50.0,d4956063,Japanese
id_73,Edinburgh,74,4.5,$$ - $$$,1806.0,d1545969,"Indian,   Gluten Free Options"
id_7335,London,7344,4.0,$$ - $$$,50.0,d4600862,"Bar,   British"
id_7359,London,7368,4.5,$,17.0,d8017581,  Fast Food
id_7370,Paris,7371,5.0,NaN,5.0,d7132084,French
id_7385,Madrid,7391,3.0,NaN,NaN,d4173077,  Ecuadorean
id_739,Budapest,740,4.0,$$ - $$$,98.0,d2171461,"  Eastern European,   Central European, European,   Bar"
id_741,Copenhagen,742,4.5,$,20.0,d8284781,"Fast Food,   Vegetarian Friendly"
id_7415,Paris,7416,5.0,NaN,9.0,d2614607,Moroccan
id_7423,Barcelona,7424,2.5,NaN,44.0,d2100338,"  Spanish,   European"
id_746,Lisbon,747,4.5,$$ - $$$,42.0,d10064175,"European,   Vegetarian Friendly"
id_7470,Madrid,7476,4.0,$,5.0,d11931682,"Chinese,   Fast Food"
id_7472,Paris,7473,4.0,$,28.0,d4942642,Cafe
id_75,Brussels,76,4.0,$$ - $$$,484.0,d4150215,"  Gluten Free Options,   Vegan Options"
id_7510,Barcelona,7511,2.5,$$ - $$$,13.0,d4133931,Spanish
id_7534,Madrid,7541,3.0,$$ - $$$,174.0,d990664,"  European, Bar"
id_7542,Barcelona,7543,2.5,$$ - $$$,129.0,d1929118,"Seafood,   Mediterranean,   European"
id_758,Berlin,759,4.5,$,44.0,d10698854,"  Vietnamese,   Vegan Options"
id_7657,Barcelona,7659,2.0,$,32.0,d3179035,Spanish
id_7665,London,7674,3.5,$$ - $$$,200.0,d1992130,"  Pizza,   Vegetarian Friendly"
id_7672,Paris,7673,4.0,$$ - $$$,65.0,d3316640,"  Sushi, Japanese"
id_770,Oporto,771,5.0,$,3.0,d13087286,"Steakhouse,   Grill"
id_7701,Paris,7702,3.5,$$ - $$$,51.0,d789885,"  Sushi, Japanese"
id_771,Paris,772,4.0,$$$$,926.0,d695264,"  Gluten Free Options, French"
id_773,Amsterdam,775,4.0,$$ - $$$,138.0,d2478316,  Gluten Free Options
id_773,Munich,781,4.0,$$ - $$$,37.0,d5520230,Italian
id_773,Paris,774,4.0,$$ - $$$,1024.0,d3547447,"  European, French"
id_773,Vienna,774,4.0,$$$$,67.0,d5976718,"  European, Austrian"
id_7752,Barcelona,7759,1.0,$$ - $$$,NaN,d11950716,Mediterranean
id_7756,Madrid,7763,3.0,NaN,18.0,d10784649,Other
id_778,Lisbon,779,4.5,$,45.0,d8729508,"  Vegan Options, Indian"
id_7809,Paris,7810,4.0,NaN,15.0,d4953429,Other
id_781,Barcelona,782,4.5,$$ - $$$,88.0,d9769328,"  Healthy,   Gluten Free Options,   European,   Vegan Options"
id_7814,London,7823,4.0,$$ - $$$,21.0,d7332678,  Healthy
id_788,Krakow,789,4.0,$,29.0,d4560491,  Fast Food
id_791,Stockholm,792,5.0,NaN,4.0,d10789401,Other
id_792,London,793,4.0,$$ - $$$,381.0,d8419110,"Australian,   Gluten Free Options,   Vegan Options,   Vegetarian Friendly"
id_793,Dublin,794,5.0,$$ - $$$,8.0,d13172414,"  Irish,   European"
id_7992,Madrid,7999,3.0,NaN,9.0,d10430050,Other
id_7999,Paris,8000,5.0,$$ - $$$,NaN,d10079338,Italian
id_8,Ljubljana,9,4.5,$$ - $$$,816.0,d8124300,"  Gluten Free Options,   Central European,   Vegetarian Friendly"
id_8,Oslo,9,4.5,$$ - $$$,956.0,d9459585,"  Vegetarian Friendly,   Vegan Options,   Asian"
id_8019,London,8028,4.0,$$ - $$$,49.0,d8677313,Seafood
id_810,Madrid,811,4.5,$,79.0,d9714837,"  Vegetarian Friendly,   Vietnamese,   Barbecue, Fast Food"
id_8120,London,8129,5.0,NaN,3.0,d11842481,Other
id_8121,Madrid,8128,2.5,$$ - $$$,1768.0,d697526,  Spanish
id_813,Oslo,814,3.5,$$ - $$$,16.0,d13064730,  Vegetarian Friendly
id_820,Milan,822,4.0,$,186.0,d2486144,"  Pizza,   Seafood,   Mediterranean, Italian"
id_820,Rome,821,5.0,$,134.0,d4085056,"  Pizza,   Vegetarian Friendly, Italian"
id_820,Vienna,821,4.0,$$ - $$$,130.0,d1963456,"  Bar,   Diner,   Wine Bar, European,   Delicatessen"
id_8222,London,8231,5.0,NaN,7.0,d9781450,Other
id_8227,Madrid,8234,3.0,NaN,2.0,d5869951,Other
id_8229,Madrid,8236,2.5,$$ - $$$,55.0,d4731719,  Diner
id_8235,Paris,8236,5.0,NaN,NaN,d11861153,Other
id_8240,Madrid,8247,2.5,NaN,25.0,d11667577,Other
id_825,Bratislava,826,3.0,NaN,9.0,d3199765,Italian
id_8305,Paris,8306,5.0,NaN,NaN,d13284434,Other
id_8307,London,8316,4.5,NaN,10.0,d7850012,Other
id_8349,Madrid,8356,2.5,NaN,16.0,d5776152,Other
id_8449,Madrid,8456,2.5,$$ - $$$,566.0,d7241440,Mediterranean
id_8453,Paris,8455,4.5,$$ - $$$,11.0,d8090662,"Bar,   Wine Bar"
id_846,Copenhagen,847,3.5,$,74.0,d1081584,"Chinese,   Vegetarian Friendly"
id_846,Stockholm,847,4.5,$$ - $$$,8.0,d7819194,Japanese
id_85,Barcelona,86,4.5,$$ - $$$,2186.0,d697571,"  Vegetarian Friendly, Spanish"
id_85,Paris,86,4.5,$$ - $$$,441.0,d783281,  Vegan Options
id_850,London,852,4.0,$$ - $$$,1322.0,d2216928,"  Vegetarian Friendly,   Portuguese,   Gluten Free Options"
id_851,Zurich,855,4.5,$,12.0,d4226084,  European
id_8559,London,8568,3.5,$$ - $$$,329.0,d733353,  Vegetarian Friendly
id_8560,London,8569,4.5,NaN,8.0,d12512228,Other
id_8562,Paris,8564,4.0,NaN,20.0,d1327141,Other
id_8588,London,8597,4.0,$,49.0,d5322631,Fast Food
id_8593,London,8602,3.5,$$ - $$$,110.0,d1019955,  Vegetarian Friendly
id_86,Budapest,87,4.5,$$ - $$$,1256.0,d779921,"  Hungarian,   Wine Bar,   Contemporary, European,   Gluten Free Options,   Central European"
id_862,Milan,864,4.0,$$ - $$$,253.0,d1097463,  Seafood
id_8648,Paris,8650,4.5,NaN,3.0,d11687952,Other
id_866,Athens,868,4.5,NaN,12.0,d7690496,Other
id_866,Brussels,867,4.0,$$ - $$$,52.0,d7347239,"  Thai, Asian"
id_869,Oporto,870,4.0,$$$$,8.0,d13087285,  Portuguese
id_871,Milan,873,4.5,$$ - $$$,69.0,d8277124,"  Vegetarian Friendly,   Seafood, Chinese"
id_873,Bratislava,874,3.0,NaN,3.0,d4770241,Greek
id_874,Athens,876,3.5,$$ - $$$,78.0,d2637154,  Greek
id_874,Krakow,875,4.5,NaN,4.0,d10477806,Pizza
id_8755,London,8764,4.5,NaN,4.0,d12676684,Other
id_883,Amsterdam,885,4.5,$$ - $$$,47.0,d12557535,"Spanish,   Pub,   Vegetarian Friendly,   European"
id_8834,London,8843,4.5,$,6.0,d7730921,Ethiopian
id_885,Dublin,886,3.5,$$ - $$$,250.0,d1771808,"  Bar,   European"
id_887,Lisbon,888,4.5,$$ - $$$,66.0,d6432242,"  Portuguese,   Contemporary,   Mediterranean,   Vegetarian Friendly,   Wine Bar"
id_890,Zurich,894,4.5,NaN,4.0,d12206760,Other
id_8993,Paris,8995,4.5,NaN,9.0,d5058767,"Asian,   Korean"
id_900,Prague,901,4.0,$,139.0,d4769383,"  Central European, Bar,   European,   Eastern European"
id_9009,Paris,9011,4.5,NaN,2.0,d13094972,Other
id_9027,Paris,9029,4.5,NaN,2.0,d13139047,Other
id_903,Madrid,904,4.5,$,28.0,d12500357,"  Argentinean,   Italian,   South American"
id_908,Barcelona,909,4.5,$$ - $$$,51.0,d11923374,"  European,   Vegetarian Friendly"
id_9103,Paris,9105,4.0,$$ - $$$,44.0,d718744,  European
id_9121,Paris,9123,4.0,NaN,22.0,d4091909,Other
id_914,Brussels,915,4.0,$,40.0,d2477240,"European,   Pizza"
id_9200,London,9209,5.0,NaN,NaN,d13226281,British
id_9231,Paris,9233,4.0,NaN,25.0,d7332770,French
id_925,Oporto,926,5.0,NaN,3.0,d7644937,Other
id_926,Barcelona,927,4.5,$$ - $$$,133.0,d8264568,"Italian,   Vegetarian Friendly"
id_933,Geneva,938,4.0,NaN,15.0,d8414125,Other
id_934,Athens,936,4.5,$$ - $$$,28.0,d3654659,"Mediterranean,   Greek"
id_9347,London,9356,5.0,NaN,NaN,d3735823,Italian
id_936,Athens,938,4.0,$,11.0,d6882587,Cafe
id_9406,London,9415,5.0,$$ - $$$,5.0,d10106305,Mediterranean
id_941,Oslo,942,3.0,NaN,25.0,d8293300,Other
id_944,Dublin,946,4.5,$,25.0,d4324827,"  European, Cafe"
id_945,Berlin,946,4.0,$,164.0,d4823847,"Italian,   Vegetarian Friendly"
id_956,Helsinki,957,3.5,$$ - $$$,8.0,d12310002,Spanish
id_9572,Paris,9574,4.0,NaN,6.0,d4293803,French
id_960,Athens,962,4.5,$,4.0,d12598141,Greek
id_961,Lyon,962,4.0,$$ - $$$,64.0,d804943,  Mediterranean
id_963,Milan,965,4.0,$$ - $$$,306.0,d3181841,"Italian,   Vegetarian Friendly"
id_9638,London,9647,3.5,$$ - $$$,64.0,d1013794,British
id_972,Hamburg,974,4.0,NaN,15.0,d5518556,Other
id_9772,London,9781,4.5,NaN,7.0,d7599401,Pakistani
id_9780,London,9789,3.5,$$ - $$$,162.0,d3613533,"  Fast Food,   British"
id_9835,Paris,9837,3.5,$,71.0,d813958,"Lebanese,   Mediterranean"
id_984,Berlin,986,5.0,$$ - $$$,22.0,d10859217,  Mediterranean
id_984,London,986,4.0,$$$$,928.0,d793183,"  European,   Vegetarian Friendly"
id_986,Madrid,987,4.0,$$ - $$$,274.0,d775579,Italian
id_987,Milan,989,4.0,$$ - $$$,88.0,d10385156,"  Mediterranean, Italian,   Seafood"
id_987,Warsaw,988,4.5,$$ - $$$,12.0,d6732811,Pizza
id_9877,Paris,9879,3.5,$$ - $$$,47.0,d6530816,  Sushi
id_991,Dublin,993,4.5,$$ - $$$,31.0,d8524256,"  Sushi, Japanese,   Vegetarian Friendly,   Gluten Free Options"
id_9924,Paris,9926,3.5,$,39.0,d5799345,Pub
id_9935,Paris,9937,3.5,$$$$,16.0,d7047167,  Spanish
id_994,Warsaw,995,4.5,$,12.0,d11947459,"  Vegetarian Friendly, Polish"
id_9948,Paris,9950,4.0,NaN,25.0,d12320220,Other
id_997,Rome,998,4.0,$$ - $$$,367.0,d2042134,"  Gluten Free Options,   Vegan Options, Italian,   Vegetarian Friendly"
