Restaurant_id,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,ID_TA
id_13892,Paris,  Delicatessen,13894,5.0,$$ - $$$,NaN,d8660001
id_1974,Paris,European,1975,4.0,$$ - $$$,152.0,d6385547
id_1530,Prague,  Central European,1533,4.5,$$ - $$$,34.0,d4768479
id_374,Lisbon,  Vegan Options,375,4.0,$$ - $$$,497.0,d697259
id_900,Prague,Bar,901,4.0,$,139.0,d4769383
id_2622,Prague,Cafe,2628,4.5,$,4.0,d7123553
id_820,Rome,  Vegetarian Friendly,821,5.0,$,134.0,d4085056
id_3566,Berlin,Italian,3568,5.0,NaN,NaN,d2424319
id_1545,Lisbon,European,1546,4.5,$$ - $$$,7.0,d13171584
id_1789,Madrid,Thai,1791,4.0,$$ - $$$,35.0,d11978912
id_514,Madrid,Mediterranean,515,4.0,$$ - $$$,231.0,d4473807
id_451,Bratislava,  International,452,3.0,$$ - $$$,178.0,d2085183
id_2825,Brussels,  Fast Food,2826,3.0,$$ - $$$,113.0,d1093016
id_1257,Budapest,  Hungarian,1258,5.0,$$ - $$$,14.0,d10613140
id_702,Oporto,  Portuguese,703,4.5,$$ - $$$,17.0,d10678700
id_1879,Lisbon,Vegetarian Friendly,1882,4.0,$,33.0,d9739262
id_10305,London,  Sushi,10314,4.0,$,13.0,d8463851
id_12273,London,Bar,12283,4.5,NaN,2.0,d1044726
id_3803,London,  Pub,3810,4.5,$,25.0,d11721387
id_792,London,  Vegan Options,793,4.0,$$ - $$$,381.0,d8419110
id_284,Milan,  Gluten Free Options,285,4.0,$$ - $$$,905.0,d1926746
id_130,Edinburgh,American,131,4.5,$$ - $$$,448.0,d752894
id_778,Lisbon,  Vegan Options,779,4.5,$,45.0,d8729508
id_198,Zurich,  European,200,4.0,$$$$,211.0,d797737
id_1478,Madrid,  Vegetarian Friendly,1480,4.0,$$ - $$$,215.0,d8123141
id_1754,Rome,  Pizza,1755,4.0,$$ - $$$,382.0,d4930739
id_1261,Rome,  Spanish,1262,4.0,$,822.0,d4811912
id_2858,London,Italian,2863,4.0,$$ - $$$,459.0,d4052905
id_1655,Madrid,Peruvian,1657,5.0,$$$$,11.0,d13174390
id_4367,London,  Gluten Free Options,4374,4.5,$$ - $$$,87.0,d6206971
id_1811,Hamburg,  Minority Chinese,1814,4.0,$$ - $$$,2.0,d10250368
id_13815,London,  Central American,13825,3.5,$,28.0,d2176100
id_469,Berlin,  Vegan Options,470,4.5,$$ - $$$,69.0,d8429273
id_678,Madrid,  Vegan Options,679,4.5,$$ - $$$,95.0,d5487718
id_640,Oporto,  Portuguese,641,4.0,$,27.0,d8143898
id_486,Zurich,  Vegetarian Friendly,489,4.0,$$ - $$$,90.0,d1139366
id_12824,London,Chinese,12834,3.5,NaN,7.0,d720652
id_871,Milan,  Seafood,873,4.5,$$ - $$$,69.0,d8277124
id_4452,Rome,  Cafe,4453,4.0,$$ - $$$,171.0,d7995957
id_4092,Rome,Italian,4093,4.0,$$ - $$$,35.0,d8092415
id_239,Athens,  Fast Food,240,4.5,$,62.0,d6513977
id_528,Berlin,  Vegan Options,529,4.0,$$ - $$$,97.0,d7905491
id_356,Rome,Vegetarian Friendly,357,5.0,$$ - $$$,84.0,d12481552
id_1620,Warsaw,Other,1622,4.0,NaN,2.0,d11770289
id_1334,Hamburg,  Pub,1336,5.0,$,NaN,d12384552
id_4670,London,Italian,4678,5.0,$$ - $$$,19.0,d10070252
id_5329,Rome,Other,5331,4.5,NaN,4.0,d12921595
id_1010,Hamburg,Other,1012,4.5,NaN,9.0,d1347837
id_1524,Athens,  Street Food,1526,3.5,NaN,3.0,d13001826
id_514,Madrid,  Vegetarian Friendly,515,4.0,$$ - $$$,231.0,d4473807
id_4082,Berlin,  Vegan Options,4084,4.0,$$ - $$$,18.0,d7804627
id_2460,Milan,  Seafood,2462,3.5,$,170.0,d3738693
id_48,Rome,  Vegetarian Friendly,49,4.5,$$ - $$$,1724.0,d8511258
id_903,Madrid,  South American,904,4.5,$,28.0,d12500357
id_10876,London,  Eastern European,10886,4.0,$$ - $$$,20.0,d4185485
id_246,Rome,Italian,247,4.5,$$ - $$$,537.0,d6988362
id_2614,Munich,  Asian,2633,3.0,$$ - $$$,110.0,d2267111
id_3287,Rome,  Mediterranean,3288,4.5,$,44.0,d9710052
id_2940,Brussels,Cafe,2938,2.0,NaN,NaN,d7205059
id_284,Paris,  Mediterranean,285,5.0,$,93.0,d11929974
id_543,Krakow,  Bar,544,4.5,$,20.0,d8049985
id_5560,Paris,Mediterranean,5561,4.0,$$ - $$$,76.0,d2494164
id_7470,Madrid,  Fast Food,7476,4.0,$,5.0,d11931682
id_1745,Lisbon,  Contemporary,1747,4.0,$$ - $$$,11.0,d13150829
id_8222,London,Other,8231,5.0,NaN,7.0,d9781450
id_1619,Madrid,  Pizza,1621,4.5,$$ - $$$,107.0,d3218566
id_4681,Rome,Italian,4682,5.0,$,12.0,d7197803
id_5312,London,  Vegetarian Friendly,5321,4.0,$$ - $$$,42.0,d12402429
id_1741,Hamburg,Other,1744,3.0,NaN,12.0,d959162
id_3015,Rome,  Gluten Free Options,3016,3.0,$$ - $$$,1012.0,d2226584
id_352,London,  Vegan Options,353,4.5,$$$$,688.0,d8632781
id_2458,Amsterdam,Cafe,2464,4.5,$$ - $$$,12.0,d3671977
id_2040,Madrid,  Spanish,2042,3.5,$$ - $$$,339.0,d1109944
id_53,Bratislava,  Central European,54,4.0,$$$$,313.0,d1112673
id_191,Oslo,  Vegetarian Friendly,192,4.0,$$ - $$$,53.0,d3385038
id_3501,Berlin,  International,3503,5.0,NaN,2.0,d11999809
id_130,Edinburgh,  Vegetarian Friendly,131,4.5,$$ - $$$,448.0,d752894
id_4288,Milan,  Cafe,4291,3.5,NaN,13.0,d4875639
id_205,Barcelona,Brew Pub,206,4.5,$$ - $$$,613.0,d3499028
id_5673,Rome,  Healthy,5675,5.0,$,NaN,d12322989
id_4,Barcelona,  Gluten Free Options,5,5.0,$$ - $$$,1078.0,d11906544
id_557,Hamburg,  European,558,4.0,$$ - $$$,46.0,d2489872
id_1903,Lyon,Italian,1904,4.0,NaN,5.0,d4191913
id_1391,Budapest,  Hungarian,1392,5.0,NaN,NaN,d7724601
id_6720,Madrid,  Spanish,6723,3.5,$$ - $$$,2.0,d4093995
id_3131,Milan,Other,3133,4.0,NaN,7.0,d12447161
id_2866,Barcelona,  Asian,2867,4.5,$,35.0,d5865146
id_991,Dublin,Japanese,993,4.5,$$ - $$$,31.0,d8524256
id_1018,Brussels,Other,1019,4.5,NaN,45.0,d5599563
id_3703,Paris,French,3704,3.5,$$ - $$$,1135.0,d5943832
id_374,Lisbon,  European,375,4.0,$$ - $$$,497.0,d697259
id_2664,Berlin,  Central European,2666,4.0,$$ - $$$,32.0,d2208132
id_3803,London,American,3810,4.5,$,25.0,d11721387
id_2224,Paris,  Wine Bar,2225,4.5,$$ - $$$,140.0,d782237
id_963,Milan,Italian,965,4.0,$$ - $$$,306.0,d3181841
id_936,Athens,Cafe,938,4.0,$,11.0,d6882587
id_257,Copenhagen,  Vegetarian Friendly,258,4.5,$$ - $$$,92.0,d10292470
id_1478,Madrid,Mediterranean,1480,4.0,$$ - $$$,215.0,d8123141
id_2111,Paris,Mediterranean,2112,4.0,$$ - $$$,121.0,d695083
id_492,Brussels,  Vegan Options,493,4.0,$,95.0,d2719603
id_147,Prague,  Gluten Free Options,148,4.5,$,105.0,d10389421
id_615,Munich,German,621,4.0,$$ - $$$,84.0,d6864963
id_1033,London,  Middle Eastern,1035,4.5,$$ - $$$,193.0,d8599829
id_3278,Berlin,Contemporary,3280,5.0,NaN,2.0,d7966501
id_2620,London,European,2625,4.0,$$ - $$$,372.0,d3192453
id_4049,Rome,  Asian,4050,3.5,$$ - $$$,181.0,d795687
id_984,London,  European,986,4.0,$$$$,928.0,d793183
id_11266,London,  Spanish,11276,4.0,$$ - $$$,10.0,d9740703
id_2041,Madrid,  Vegetarian Friendly,2043,3.5,$$ - $$$,172.0,d6868018
id_661,Barcelona,Seafood,662,3.5,$$ - $$$,1332.0,d1137212
id_4367,London,Bar,4374,4.5,$$ - $$$,87.0,d6206971
id_52,Dublin,  Seafood,53,4.5,$$ - $$$,1820.0,d2259146
id_926,Barcelona,  Vegetarian Friendly,927,4.5,$$ - $$$,133.0,d8264568
id_11432,Paris,Other,11434,4.0,NaN,15.0,d1074698
id_131,Dublin,  European,132,4.5,$$ - $$$,404.0,d3859070
id_994,Warsaw,Polish,995,4.5,$,12.0,d11947459
id_14925,London,  Gluten Free Options,14936,3.0,$$ - $$$,319.0,d2361013
id_73,Edinburgh,  Gluten Free Options,74,4.5,$$ - $$$,1806.0,d1545969
id_7011,Barcelona,Mediterranean,7012,3.0,$$ - $$$,83.0,d3692741
id_3052,Prague,Other,3059,4.0,NaN,NaN,d12172734
id_3053,Rome,  Mediterranean,3054,4.0,$$ - $$$,177.0,d7214349
id_1971,Lisbon,Other,1974,4.5,NaN,9.0,d10026779
id_1810,Berlin,  Vegan Options,1812,4.0,$,68.0,d5532050
id_2355,Barcelona,  Fusion,2356,4.5,$$$$,15.0,d12254437
id_2074,Prague,Vietnamese,2077,5.0,NaN,NaN,d7124393
id_1907,Munich,Other,1923,3.5,NaN,46.0,d1356624
id_1401,Dublin,Cafe,1405,4.0,$$ - $$$,28.0,d6633059
id_15306,London,Other,15318,3.5,NaN,2.0,d8853180
id_1721,Edinburgh,Pub,1728,2.0,$$ - $$$,26.0,d11688138
id_4633,Paris,  Middle Eastern,4634,4.0,$,62.0,d1331796
id_6936,London,Bar,6945,3.5,$$ - $$$,28.0,d12536774
id_205,Barcelona,  International,206,4.5,$$ - $$$,613.0,d3499028
id_197,Lyon,French,198,4.0,$$ - $$$,370.0,d918784
id_64,Amsterdam,Dutch,65,4.5,$$ - $$$,2428.0,d697036
id_6234,Paris,  Vegetarian Friendly,6235,4.0,$$ - $$$,20.0,d5928128
id_252,Bratislava,Other,253,4.0,NaN,10.0,d12111665
id_5560,Paris,  Moroccan,5561,4.0,$$ - $$$,76.0,d2494164
id_1341,Vienna,  Vegetarian Friendly,1342,3.5,$,110.0,d941095
id_108,Hamburg,  Central European,109,4.0,$$ - $$$,371.0,d1353540
id_20,Budapest,  Gluten Free Options,21,4.5,$$$$,956.0,d696038
id_602,Dublin,  Vegetarian Friendly,603,4.0,$$ - $$$,135.0,d7591680
id_85,Barcelona,Spanish,86,4.5,$$ - $$$,2186.0,d697571
id_6624,Barcelona,Bar,6625,3.0,$$ - $$$,169.0,d3292870
id_5257,Berlin,  Thai,5259,4.0,NaN,3.0,d10266473
id_13159,Paris,Other,13161,3.0,NaN,37.0,d6697515
id_7999,Paris,Italian,8000,5.0,$$ - $$$,NaN,d10079338
id_72,Brussels,  International,73,4.0,$$ - $$$,779.0,d4014123
id_1010,Berlin,Asian,1012,3.5,$$ - $$$,440.0,d1507237
id_6183,Paris,  European,6184,3.5,$$ - $$$,155.0,d5522488
id_270,Warsaw,  Eastern European,271,4.0,$$ - $$$,85.0,d8797372
id_1010,Berlin,  Vegetarian Friendly,1012,3.5,$$ - $$$,440.0,d1507237
id_241,Munich,German,243,4.5,$$ - $$$,152.0,d1178760
id_719,Berlin,  German,720,4.0,$$ - $$$,175.0,d1341738
id_3732,Madrid,Spanish,3734,4.0,$,20.0,d2490014
id_522,Budapest,International,523,4.5,$$ - $$$,40.0,d9710368
id_3625,Barcelona,  Gluten Free Options,3626,3.5,$$ - $$$,258.0,d1385082
id_1089,Lyon,French,1090,4.0,$$ - $$$,22.0,d10389470
id_101,Helsinki,Italian,102,4.0,$$ - $$$,231.0,d3456729
id_194,Warsaw,  Vegetarian Friendly,195,4.0,$$ - $$$,143.0,d779167
id_14351,London,Other,14362,3.0,NaN,3.0,d5081396
id_14422,London,Other,14433,3.5,NaN,19.0,d5220257
id_1409,Budapest,French,1410,5.0,NaN,NaN,d13197631
id_2792,Prague,European,2798,4.5,NaN,3.0,d4768668
id_270,Vienna,  Vegetarian Friendly,271,4.0,$$ - $$$,384.0,d2021717
id_1801,Amsterdam,Middle Eastern,1806,5.0,$,8.0,d8656639
id_5,Geneva,  Vegetarian Friendly,6,4.5,$$ - $$$,1222.0,d751711
id_16215,London,Pizza,16227,2.0,$,11.0,d5667751
id_1665,Athens,Other,1667,3.5,NaN,8.0,d8627732
id_12703,Paris,  Pub,12705,3.0,$$ - $$$,121.0,d2011853
id_778,Lisbon,Indian,779,4.5,$,45.0,d8729508
id_1048,Paris,  European,1049,4.5,$$$$,281.0,d719083
id_810,Madrid,  Vegetarian Friendly,811,4.5,$,79.0,d9714837
id_820,Milan,Italian,822,4.0,$,186.0,d2486144
id_2711,Milan,  Bar,2713,5.0,$,6.0,d12078773
id_1512,Warsaw,  Asian,1514,4.0,$$ - $$$,34.0,d2271370
id_1780,Barcelona,Italian,1781,4.5,$,31.0,d10230660
id_6836,Madrid,Other,6839,3.0,NaN,20.0,d5776307
id_197,Bratislava,American,198,4.5,$$ - $$$,6.0,d13203526
id_14134,London,  Gluten Free Options,14144,3.5,$$ - $$$,52.0,d734267
id_3150,Vienna,Other,3152,3.0,NaN,NaN,d10818786
id_1048,Paris,French,1049,4.5,$$$$,281.0,d719083
id_64,Amsterdam,  Vegan Options,65,4.5,$$ - $$$,2428.0,d697036
id_541,Lyon,Asian,542,4.0,$$ - $$$,138.0,d2641947
id_4780,Rome,  Fast Food,4781,5.0,$,3.0,d12842559
id_357,Milan,Italian,358,4.0,$$ - $$$,472.0,d8076891
id_1359,Barcelona,  Vegetarian Friendly,1360,4.5,$,59.0,d9765679
id_5,Geneva,  Swiss,6,4.5,$$ - $$$,1222.0,d751711
id_430,Krakow,  Pub,431,4.5,$,38.0,d8425435
id_4501,Barcelona,Spanish,4502,4.0,$,9.0,d3538769
id_4293,Rome,  Pub,4294,5.0,$,14.0,d10595133
id_412,Rome,  Vegan Options,413,4.0,$$ - $$$,486.0,d795702
id_1721,Edinburgh,  Bar,1728,2.0,$$ - $$$,26.0,d11688138
id_8834,London,Ethiopian,8843,4.5,$,6.0,d7730921
id_538,Stockholm,  Barbecue,539,4.0,$$ - $$$,82.0,d780673
id_538,Munich,Healthy,542,4.5,$,59.0,d2255569
id_430,Krakow,  Central European,431,4.5,$,38.0,d8425435
id_11121,London,Bar,11131,4.5,$$ - $$$,7.0,d8659568
id_7153,Barcelona,Russian,7154,3.5,$$ - $$$,5.0,d8804386
id_5673,Rome,Italian,5675,5.0,$,NaN,d12322989
id_4,Barcelona,  Spanish,5,5.0,$$ - $$$,1078.0,d11906544
id_7992,Madrid,Other,7999,3.0,NaN,9.0,d10430050
id_820,Vienna,  Wine Bar,821,4.0,$$ - $$$,130.0,d1963456
id_1168,Lisbon,Seafood,1169,4.0,$$ - $$$,67.0,d6883153
id_1611,Rome,  Seafood,1612,4.0,$$ - $$$,621.0,d803842
id_2711,Milan,Italian,2713,5.0,$,6.0,d12078773
id_739,Budapest,  Central European,740,4.0,$$ - $$$,98.0,d2171461
id_2690,Vienna,Other,2692,4.0,NaN,NaN,d12845029
id_1441,Paris,  Vegetarian Friendly,1442,5.0,$$ - $$$,49.0,d12947099
id_2177,Lisbon,  European,2180,3.5,$$ - $$$,110.0,d7247750
id_1754,Rome,Italian,1755,4.0,$$ - $$$,382.0,d4930739
id_1188,Rome,  Seafood,1189,4.0,$$ - $$$,173.0,d11895495
id_16034,London,Other,16046,2.0,NaN,NaN,d7243246
id_987,Milan,Italian,989,4.0,$$ - $$$,88.0,d10385156
id_4706,London,  Japanese,4714,3.5,$$ - $$$,376.0,d1388962
id_3198,Amsterdam,  European,3209,5.0,$,NaN,d10587448
id_17,Rome,  Vegetarian Friendly,18,4.5,$,281.0,d8516817
id_469,Berlin,Chinese,470,4.5,$$ - $$$,69.0,d8429273
id_1457,Oporto,  Contemporary,1458,4.5,$,2.0,d12147644
id_2171,Berlin,  Vegetarian Friendly,2173,3.5,$$ - $$$,130.0,d1359957
id_2185,Amsterdam,Other,2190,5.0,NaN,NaN,d12049003
id_13815,London,  Fast Food,13825,3.5,$,28.0,d2176100
id_908,Barcelona,  European,909,4.5,$$ - $$$,51.0,d11923374
id_2792,Rome,Italian,2793,4.0,$$ - $$$,157.0,d2437956
id_741,Copenhagen,  Vegetarian Friendly,742,4.5,$,20.0,d8284781
id_4,Barcelona,  Vegan Options,5,5.0,$$ - $$$,1078.0,d11906544
id_4367,London,  British,4374,4.5,$$ - $$$,87.0,d6206971
id_1141,Milan,  Vegetarian Friendly,1143,4.5,$$ - $$$,28.0,d12710453
id_6069,Berlin,Other,6071,3.0,NaN,6.0,d10179197
id_580,Bratislava,European,581,4.5,NaN,3.0,d951933
id_1611,Rome,  Vegetarian Friendly,1612,4.0,$$ - $$$,621.0,d803842
id_205,Barcelona,  Cafe,206,4.5,$$ - $$$,613.0,d3499028
id_8453,Paris,  Wine Bar,8455,4.5,$$ - $$$,11.0,d8090662
id_1842,Paris,French,1843,4.5,$$ - $$$,132.0,d9746677
id_5510,Madrid,Other,5513,4.5,NaN,6.0,d697485
id_5817,Paris,Asian,5818,4.0,$$$$,52.0,d1020592
id_3436,Barcelona,Italian,3437,4.0,$,26.0,d8536895
id_86,Budapest,  Gluten Free Options,87,4.5,$$ - $$$,1256.0,d779921
id_1921,Barcelona,  Vegan Options,1922,4.0,$$ - $$$,94.0,d8661176
id_158,Warsaw,  European,159,4.0,$$ - $$$,187.0,d6369030
id_1571,Barcelona,  Asian,1572,4.0,$$ - $$$,105.0,d8774881
id_15646,London,Other,15658,2.5,NaN,3.0,d5440481
id_4429,London,  Sushi,4436,4.5,$$ - $$$,19.0,d10619071
id_3038,Lisbon,European,3041,3.5,$$ - $$$,15.0,d4225439
id_1228,Madrid,Mediterranean,1230,4.0,$$ - $$$,78.0,d10331391
id_7335,London,  British,7344,4.0,$$ - $$$,50.0,d4600862
id_1776,Brussels,Polish,1777,4.5,$,3.0,d11445075
id_374,Lisbon,  Gluten Free Options,375,4.0,$$ - $$$,497.0,d697259
id_1033,Dublin,Irish,1035,3.5,$$ - $$$,230.0,d1553821
id_182,Lisbon,  Portuguese,183,4.0,$,825.0,d1852620
id_2073,Paris,  Pub,2074,4.0,$$ - $$$,128.0,d1048529
id_131,Dublin,Irish,132,4.5,$$ - $$$,404.0,d3859070
id_717,Copenhagen,  Vegetarian Friendly,718,4.0,$$ - $$$,68.0,d6780578
id_64,Amsterdam,  Central European,65,4.5,$$ - $$$,2428.0,d697036
id_5524,Madrid,Other,5527,3.5,NaN,14.0,d9742180
id_451,Bratislava,  Bar,452,3.0,$$ - $$$,178.0,d2085183
id_1313,Zurich,Other,1318,4.0,NaN,6.0,d8736586
id_330,Krakow,  Vegetarian Friendly,331,4.0,$$ - $$$,59.0,d12875225
id_2484,Madrid,  Spanish,2486,4.0,$$ - $$$,55.0,d6701548
id_2393,Paris,  European,2394,4.0,$$ - $$$,142.0,d1071288
id_9835,Paris,Lebanese,9837,3.5,$,71.0,d813958
id_573,Barcelona,Mediterranean,574,4.0,$$$$,604.0,d986276
id_2620,London,  Gluten Free Options,2625,4.0,$$ - $$$,372.0,d3192453
id_1300,Lisbon,Cafe,1301,4.5,$,32.0,d8008981
id_5611,London,  Cafe,5620,5.0,$$ - $$$,8.0,d12971996
id_1115,Rome,Pizza,1116,4.5,$$ - $$$,87.0,d7359557
id_3786,Barcelona,Japanese,3787,4.0,NaN,26.0,d8808859
id_4429,London,Japanese,4436,4.5,$$ - $$$,19.0,d10619071
id_1275,Rome,  Pizza,1276,4.0,$$ - $$$,377.0,d2439603
id_874,Athens,  Greek,876,3.5,$$ - $$$,78.0,d2637154
id_317,Lisbon,Mediterranean,318,4.5,$$ - $$$,372.0,d1224146
id_4348,London,  Spanish,4355,4.5,$$ - $$$,120.0,d4324139
id_4526,Paris,  Bar,4527,3.5,$$ - $$$,154.0,d952068
id_3695,Barcelona,Mediterranean,3696,3.5,$$ - $$$,127.0,d2179945
id_773,Munich,Italian,781,4.0,$$ - $$$,37.0,d5520230
id_4,Barcelona,  Vegetarian Friendly,5,5.0,$$ - $$$,1078.0,d11906544
id_214,Dublin,  Vegetarian Friendly,215,4.0,$$ - $$$,1774.0,d4236147
id_159,Oporto,  Gluten Free Options,160,4.5,$$ - $$$,264.0,d1027670
id_9780,London,  British,9789,3.5,$$ - $$$,162.0,d3613533
id_533,Barcelona,  Gluten Free Options,534,4.0,$$$$,1060.0,d1099373
id_3303,Barcelona,Mediterranean,3304,4.0,$$ - $$$,61.0,d997616
id_1986,Prague,European,1989,5.0,NaN,NaN,d4768291
id_1257,Madrid,Chinese,1259,4.0,$$ - $$$,121.0,d2096546
id_1041,Stockholm,Cafe,1042,4.0,NaN,37.0,d3529487
id_5139,Berlin,  Healthy,5141,4.0,$,NaN,d12098434
id_321,Bratislava,Other,322,4.0,NaN,15.0,d4770035
id_1639,Berlin,Cafe,1641,4.0,$,64.0,d6494498
id_1925,Berlin,Italian,1927,4.0,$,42.0,d4748988
id_2006,Amsterdam,Dutch,2011,4.5,$$ - $$$,15.0,d3591150
id_633,Milan,  Pizza,635,3.5,$$ - $$$,743.0,d7660183
id_1862,Rome,  Seafood,1863,4.5,$$ - $$$,89.0,d9603011
id_412,Rome,  Asian,413,4.0,$$ - $$$,486.0,d795702
id_1831,Paris,  Vegan Options,1832,4.5,$$ - $$$,111.0,d4212687
id_2783,Rome,Italian,2784,4.0,$,161.0,d3567816
id_4999,Paris,  Vegan Options,5000,4.0,$$ - $$$,128.0,d2258959
id_820,Vienna,European,821,4.0,$$ - $$$,130.0,d1963456
id_729,Lyon,Japanese,730,4.5,$$ - $$$,50.0,d4956063
id_163,Stockholm,Mediterranean,164,4.5,$,99.0,d3478764
id_713,Lisbon,  Contemporary,714,3.5,$$ - $$$,750.0,d2084827
id_850,London,  Vegetarian Friendly,852,4.0,$$ - $$$,1322.0,d2216928
id_1675,Lisbon,  Greek,1676,4.0,$$ - $$$,41.0,d10170180
id_396,Barcelona,  Sushi,397,5.0,$$ - $$$,45.0,d12384001
id_14,Helsinki,  Vegetarian Friendly,15,4.0,$$ - $$$,1488.0,d850178
id_12089,Paris,Other,12091,3.5,NaN,15.0,d1035596
id_2961,Berlin,  Fusion,2963,3.5,$$ - $$$,59.0,d5822584
id_3069,Prague,Vietnamese,3076,4.0,NaN,2.0,d11799782
id_914,Brussels,  Pizza,915,4.0,$,40.0,d2477240
id_2423,Rome,  Vegetarian Friendly,2424,3.5,$$ - $$$,481.0,d5504724
id_1940,Lyon,  Seafood,1941,3.0,$$ - $$$,354.0,d1324029
id_4920,Madrid,International,4923,4.5,NaN,3.0,d12488103
id_5990,Berlin,Other,5992,2.5,NaN,5.0,d1037163
id_713,Lisbon,  Mediterranean,714,3.5,$$ - $$$,750.0,d2084827
id_1952,Budapest,  Vegetarian Friendly,1953,3.5,$$ - $$$,39.0,d12410110
id_206,Vienna,  Asian,207,4.5,$$ - $$$,55.0,d10395526
id_230,Oporto,  Sushi,231,4.0,$$ - $$$,352.0,d4007924
id_150,Budapest,  Mediterranean,151,4.5,$,1317.0,d813990
id_2198,Milan,Bar,2200,4.0,$,75.0,d4909559
id_237,Stockholm,  Scandinavian,238,4.5,$$ - $$$,154.0,d1496204
id_3753,Berlin,Middle Eastern,3755,4.5,NaN,7.0,d7772581
id_469,Berlin,  Vegetarian Friendly,470,4.5,$$ - $$$,69.0,d8429273
id_793,Dublin,  European,794,5.0,$$ - $$$,8.0,d13172414
id_1696,Paris,  Vegetarian Friendly,1697,4.0,$$$$,519.0,d942290
id_52,Dublin,  Vegetarian Friendly,53,4.5,$$ - $$$,1820.0,d2259146
id_925,Oporto,Other,926,5.0,NaN,3.0,d7644937
id_3196,Berlin,Italian,3198,4.0,$,30.0,d5519810
id_108,Hamburg,  Bar,109,4.0,$$ - $$$,371.0,d1353540
id_13199,London,  Pizza,13209,3.0,$$ - $$$,11.0,d718909
id_11560,Paris,Other,11562,3.5,NaN,129.0,d4227711
id_11134,London,Turkish,11144,4.5,$,8.0,d2225278
id_2423,Rome,  Delicatessen,2424,3.5,$$ - $$$,481.0,d5504724
id_2224,Lisbon,Other,2227,4.5,NaN,9.0,d697252
id_1468,Zurich,  Pub,1473,3.5,$$ - $$$,24.0,d1887046
id_773,Paris,  European,774,4.0,$$ - $$$,1024.0,d3547447
id_2847,Lisbon,Other,2850,4.0,NaN,NaN,d13139218
id_293,Madrid,  European,294,4.0,$$ - $$$,754.0,d4410180
id_14996,London,British,15007,3.0,$$ - $$$,85.0,d6403079
id_4348,London,International,4355,4.5,$$ - $$$,120.0,d4324139
id_5169,Madrid,Other,5172,4.0,NaN,8.0,d8657804
id_1820,Milan,  Mediterranean,1822,3.5,$,567.0,d1100325
id_1414,Milan,  Vegetarian Friendly,1416,4.0,$,252.0,d3773630
id_770,Oporto,  Grill,771,5.0,$,3.0,d13087286
id_1257,Budapest,  Vegan Options,1258,5.0,$$ - $$$,14.0,d10613140
id_1536,Vienna,  European,1537,4.0,$,27.0,d2140541
id_164,Hamburg,  Healthy,165,4.5,$$ - $$$,73.0,d6031001
id_357,Milan,  Vegetarian Friendly,358,4.0,$$ - $$$,472.0,d8076891
id_1374,Copenhagen,European,1376,3.5,$$ - $$$,66.0,d6618276
id_6536,Barcelona,  Mediterranean,6537,3.5,$$ - $$$,122.0,d4436498
id_361,Rome,  Barbecue,362,4.5,$$ - $$$,288.0,d7361724
id_1608,Athens,  Italian,1610,4.0,NaN,9.0,d4591733
id_2024,Paris,  French,2025,4.5,$$ - $$$,93.0,d780204
id_1615,Barcelona,  Vegan Options,1616,4.0,$$ - $$$,83.0,d10339269
id_963,Milan,  Vegetarian Friendly,965,4.0,$$ - $$$,306.0,d3181841
id_2512,Vienna,Japanese,2514,3.5,$$ - $$$,65.0,d947018
id_31,Paris,Lebanese,32,4.5,$$ - $$$,548.0,d785995
id_4742,Berlin,Other,4744,4.0,NaN,8.0,d8401819
id_1004,Budapest,European,1005,5.0,NaN,17.0,d3685490
id_130,Edinburgh,  British,131,4.5,$$ - $$$,448.0,d752894
id_13389,London,  British,13399,4.0,$$ - $$$,16.0,d4872826
id_214,Milan,  Vegan Options,215,4.0,$$$$,1613.0,d5264429
id_194,Warsaw,Russian,195,4.0,$$ - $$$,143.0,d779167
id_1815,Berlin,  Vegetarian Friendly,1817,3.5,$$ - $$$,1067.0,d1119896
id_1746,Munich,  Mediterranean,1760,4.0,$$ - $$$,55.0,d1912599
id_266,Oporto,  European,267,4.0,$$$$,129.0,d10878563
id_29,Ljubljana,  European,30,4.5,$$ - $$$,87.0,d12089348
id_12014,Paris,  Healthy,12016,3.5,NaN,16.0,d3735127
id_245,Stockholm,  Cafe,246,4.0,$$ - $$$,92.0,d8774485
id_8305,Paris,Other,8306,5.0,NaN,NaN,d13284434
id_1512,Warsaw,Chinese,1514,4.0,$$ - $$$,34.0,d2271370
id_403,Dublin,Indian,404,4.5,$$ - $$$,275.0,d5533891
id_550,Dublin,  Vegetarian Friendly,551,4.0,$$ - $$$,118.0,d3153451
id_5842,Milan,Italian,5845,3.0,$$ - $$$,104.0,d3267260
id_452,Hamburg,Bar,453,4.0,$$ - $$$,41.0,d4083721
id_697,Prague,  Central European,698,4.5,$$ - $$$,68.0,d694885
id_639,Budapest,  Pub,640,4.0,$$ - $$$,93.0,d1489269
id_9835,Paris,  Mediterranean,9837,3.5,$,71.0,d813958
id_1762,Warsaw,Italian,1764,3.5,NaN,6.0,d6673365
id_441,Geneva,Other,444,4.5,NaN,9.0,d12164454
id_6803,Barcelona,  Spanish,6804,3.5,NaN,13.0,d7092943
id_746,Lisbon,  Vegetarian Friendly,747,4.5,$$ - $$$,42.0,d10064175
