Index,popularity,budget,revenue,original_title,release_year,genres
4601,0.41248,0,641100,Holy Motors,2012,Drama
4602,0.438105,20000000,0,Zambezia,2012,Animation
4603,0.409718,20000000,4636169,Fire with Fire,2012,"Thriller, Crime, Action"
4604,0.40801,750000,4007792,Safety Not Guaranteed,2012,"Drama, Comedy"
4605,0.40752,0,0,Partysaurus Rex,2012,"Family, Comedy, Fantasy, Animation"
4606,0.406609,0,0,Leviathan,2012,Documentary
4609,0.402947,0,0,Eden,2012,Drama
4612,0.401012,2000000,0,Small Apartments,2012,"Comedy, Crime"
4613,0.400215,0,0,PromociÃ³n Fantasma,2012,Comedy
4614,0.398497,17000000,9627492,The Apparition,2012,"Thriller, Horror"
4616,0.39366,5000000,0,Werewolf: The Beast Among Us,2012,"Drama, Horror"
4617,0.392485,12500000,0,Halo 4: Forward Unto Dawn,2012,Science Fiction
4619,0.38809899999999997,0,0,Not Suitable For Children,2012,Comedy
4620,0.38719000000000003,1000000,0,Lovely Molly,2012,"Thriller, Horror"
4621,0.386979,3000000,0,Outpost: Black Sun,2012,Action
4623,0.385121,0,0,Bad Ass,2012,"Action, Drama"
4624,0.383998,8000000,1653792,2 Days in New York,2012,Comedy
4625,0.383809,0,0,The Forger,2012,Drama
4626,0.292564,0,1005700,Ginger & Rosa,2012,Drama
4627,0.38161,3000000,0,El Gringo,2012,"Adventure, Thriller, Action"
4628,0.380291,2500000,3325038,Robot & Frank,2012,"Comedy, Crime"
4631,0.365381,30000000,0,Bait,2012,Thriller
4632,0.365206,0,0,The Battery,2012,Drama
4633,0.363004,0,0,Battlestar Galactica: Blood & Chrome,2012,"Science Fiction, Drama"
4634,0.361254,3000000,0,Dragon Eyes,2012,"Thriller, Drama, Action, Crime"
4636,0.35834299999999997,0,0,Extracted,2012,Thriller
4637,0.356988,0,0,Marley,2012,Documentary
4638,0.356594,0,0,Airborne,2012,"Thriller, Horror"
4640,0.352564,12000000,0,Dungeons & Dragons: The Book of Vile Darkness,2012,"Adventure, Fantasy"
4641,0.35149400000000003,0,0,Cockneys vs Zombies,2012,"Comedy, Horror"
4643,0.349722,0,0,Blood,2012,"Crime, Drama, Thriller"
4644,0.34655199999999997,0,0,Loosies,2012,"Drama, Romance, Comedy"
4646,0.34423000000000004,0,0,Thunderstruck,2012,Comedy
4647,0.339738,0,0,Nazis at the Center of the Earth,2012,"Science Fiction, Thriller, Adventure, Horror, Action"
4649,0.338055,0,0,Citadel,2012,"Thriller, Drama, Horror"
4650,0.335484,0,0,The Seasoning House,2012,"Thriller, Horror"
4651,0.335002,0,0,The Sapphires,2012,"Drama, Comedy"
4654,0.331665,11000000,0,Freelancers,2012,Crime
4655,0.33164499999999997,0,0,Game Change,2012,"Drama, History"
4656,0.329642,5300000,0,The Outback,2012,Adventure
4657,0.329419,3500000,0,Grupo 7,2012,"Action, Drama"
4658,0.32771500000000003,0,0,Hello I Must Be Going,2012,"Drama, Comedy"
4659,0.326556,0,0,Love at the Christmas Table,2012,"TV Movie, Romance"
4662,0.323947,0,0,Atlas Shrugged Part II,2012,"Mystery, Drama, Science Fiction"
4663,0.32324200000000003,0,0,100 Bloody Acres,2012,"Comedy, Horror"
4664,0.32297800000000004,0,0,Cesare deve morire,2012,"Drama, Documentary"
4665,0.322496,0,704,Into the White,2012,"Action, Drama"
4666,0.32216300000000003,0,0,Take This Waltz,2012,"Drama, Comedy"
4667,0.32200700000000004,0,1081,The Butterfly Room,2012,Horror
4668,0.321712,1500000,1938,Best Man Down,2012,"Comedy, Drama"
4669,0.320781,0,0,Keep the Lights On,2012,"Romance, Drama"
4671,0.319294,0,0,Damsels in Distress,2012,"Comedy, Romance"
4672,0.25737,0,0,Big Time Movie,2012,Comedy
4675,0.316117,25,30,Joyful Noise,2012,"Comedy, Music"
4676,0.315868,0,102388,The Magic of Belle Isle,2012,Comedy
4677,0.31077899999999997,0,0,After,2012,"Mystery, Thriller"
4678,0.310077,0,0,Room 237,2012,Documentary
4680,0.360699,6300000,419953,Shadow Dancer,2012,Thriller
4681,0.304212,0,3094813,Celeste & Jesse Forever,2012,"Romance, Drama"
4682,0.15305,0,525,Meeting Evil,2012,"Crime, Thriller, Mystery"
4683,0.297944,1000000,0,Piranhaconda,2012,"Science Fiction, Horror"
4684,0.295547,5000000,0,Assassin's Bullet,2012,"Thriller, Action"
4685,0.29467,1700000,0,Generation Um...,2012,Drama
4687,0.292536,0,0,Brake,2012,"Thriller, Action"
4689,0.292387,0,0,Le Guetteur,2012,Action
4690,0.291458,6000000,0,One in the Chamber,2012,Action
4691,0.290977,0,0,Populaire,2012,Comedy
4692,0.29081999999999997,0,1697294,Song for Marion,2012,"Music, Romance"
4693,0.28884899999999997,0,0,The Imposter,2012,Drama
4694,0.287294,0,0,Storage 24,2012,"Science Fiction, Horror"
4696,0.285321,0,0,Madea's Witness Protection,2012,"Crime, Comedy, Drama"
4697,0.283371,0,0,The Legend of Mor'du,2012,"Family, Animation"
4698,0.281092,0,0,Une vie meilleure,2012,Drama
4699,0.280787,0,0,The Details,2012,"Drama, Comedy"
4703,0.26859,200000,0,Modus Anomali,2012,"Horror, Thriller"
4704,0.267406,0,22930,Struck by Lightning,2012,Drama
4705,0.267325,17,0,Ce que le jour doit Ã  la nuit,2012,"Drama, Romance, History"
4706,0.26618600000000003,0,5750,A Dark Truth,2012,"Action, Thriller"
4707,0.266025,500000,376597,Smashed,2012,Drama
4708,0.265119,0,0,2-Headed Shark Attack,2012,"Thriller, Science Fiction, Action, Horror"
4709,0.264257,0,0,Dragon Age: Dawn of the Seeker,2012,"Animation, Fantasy"
4710,0.263969,0,0,Pusher,2012,Thriller
4711,0.474678,0,0,"Love, Marilyn",2012,Documentary
4712,0.262531,0,0,Girl vs. Monster,2012,"Science Fiction, Comedy"
4713,0.261895,0,0,Boot Tracks,2012,Thriller
4714,0.136043,0,717205,Hannah Arendt,2012,Drama
4715,0.26062399999999997,65000000,240159255,Resident Evil: Retribution,2012,"Action, Horror, Science Fiction"
4716,0.258942,0,0,Mass Effect: Paragon Lost,2012,"Science Fiction, Action, Animation"
4718,0.255948,17000000,0,Gallowwalkers,2012,"Western, Horror"
4719,0.25585399999999997,0,0,American Mary,2012,"Horror, Thriller"
4721,0.255341,0,0,Everything or Nothing: The Untold Story of 007,2012,Documentary
4722,0.253871,0,0,Devil Seed,2012,Horror
4724,0.250992,0,0,Justice League: Doom,2012,"Action, Thriller, Animation"
4725,0.218221,300000,2750275,Oh Boy,2012,Comedy
4726,0.24902600000000003,0,0,The We and the I,2012,Science Fiction
4727,0.24743099999999998,2000000,0,Unconditional,2012,Drama
4728,0.246129,170000,0,Ill Manors,2012,"Crime, Drama"
4729,0.24281599999999998,1250000,0,Blue Like Jazz,2012,"Comedy, Drama"
4730,0.24133400000000002,0,0,The Pelayos,2012,Drama
4733,0.235271,0,288312,Something from Nothing: The Art of Rap,2012,Documentary
4734,0.23517800000000003,0,0,Time Travel Mater,2012,"Family, Animation, Adventure, Comedy, Fantasy"
4735,0.23498200000000002,0,0,Aurora,2012,Science Fiction
4736,0.233634,0,0,Lake Placid: The Final Chapter,2012,"Science Fiction, Horror"
4737,0.167892,5990000,19450000,Eega,2012,Science Fiction
4738,0.22985999999999998,2000000,0,Rogue River,2012,"Thriller, Horror"
4740,0.22763899999999998,0,0,Dino Time,2012,"Animation, Family, Adventure, Comedy"
4741,0.227384,0,0,ThÃ©rÃ¨se Desqueyroux,2012,"Foreign, Drama"
4742,0.22647399999999998,0,0,Jesus Henry Christ,2012,"Family, Comedy"
4743,0.224198,0,0,Indie Game: The Movie,2012,Documentary
4744,0.221973,0,0,Girl Most Likely,2012,Comedy
4745,0.22158200000000003,2000000,0,Stash House,2012,"Thriller, Action"
4746,0.22016999999999998,0,0,Tower Block,2012,Thriller
4747,0.219829,0,0,A Glimpse Inside the Mind of Charles Swan III,2012,Comedy
4748,0.21864299999999998,0,0,Main dans la main,2012,"Comedy, Drama"
4749,0.21860500000000002,0,0,A Fantastic Fear of Everything,2012,"Thriller, Comedy"
4750,0.153962,0,0,Insensibles,2012,"Horror, Mystery, Thriller, Fantasy"
4751,0.216962,0,0,Chimpanzee,2012,Documentary
4752,0.2195,0,0,The Rise,2012,"Crime, Drama, Thriller"
4754,0.214194,0,0,Save the Date,2012,"Drama, Romance, Comedy"
4756,0.21230700000000002,10000000,0,Columbus Circle,2012,"Drama, Crime, Thriller, Mystery"
4757,0.27939899999999995,5000000,0,Transit,2012,"Action, Drama, Crime"
4758,0.210157,0,0,Electrick Children,2012,Drama
4761,0.207878,0,0,Beverly Hills Chihuahua 3 - Viva La Fiesta!,2012,"Comedy, Family"
4762,0.20642199999999997,0,0,Grabbers,2012,"Science Fiction, Comedy, Thriller"
4763,0.20610599999999998,0,14752,Kiss of the Damned,2012,"Thriller, Romance, Horror"
4766,0.204794,0,540152,Being Flynn,2012,Drama
4772,0.194384,0,0,Comedown,2012,"Thriller, Horror"
4773,0.194081,2500000,0,Alien Uprising,2012,"Action, Science Fiction"
4774,0.119504,0,0,The Liability,2012,Comedy
4775,0.192136,0,0,Dead Mine,2012,Action
4776,0.308684,14000000,24637469,Sparkle,2012,Drama
4777,0.191233,0,7034007,The Angels' Share,2012,"Comedy, Drama"
4778,0.188856,5000000,0,The Philly Kid,2012,Drama
4779,0.186437,3000000,0,DjÃºpiÃ°,2012,Drama
4781,0.18578699999999998,0,1562546,A Late Quartet,2012,Drama
4783,0.075822,1500000,0,Mine Games,2012,Thriller
4784,0.181137,500000,0,Detention of the Dead,2012,"Comedy, Horror"
4786,0.179918,0,0,Treasure Island,2012,"TV Movie, Adventure"
4787,0.042076999999999996,0,0,Vous n'avez encore rien vu,2012,Drama
4788,0.17924,0,0,World Without End,2012,"Drama, Romance"
4789,0.17713299999999998,0,14567,Silent Night,2012,"Comedy, Thriller"
4790,0.070285,2840000,11620000,English Vinglish,2012,Drama
4791,0.173804,0,0,Fast Girls,2012,Drama
4792,0.173477,0,0,Searching for Sugar Man,2012,"Documentary, Music"
4793,0.17315899999999998,0,0,American Warships,2012,"Thriller, Action, Science Fiction"
4794,0.171625,0,0,Kauwboy,2012,Family
4795,0.252098,0,0,Freaky Deaky,2012,Comedy
4796,0.169276,0,0,Rise of the Zombies,2012,"Action, Thriller, Horror"
4798,0.14562,0,0,"Il Ã©tait une fois, une fois",2012,Comedy
4799,0.21385300000000002,4000000,0,In Their Skin,2012,"Horror, Thriller"
4801,0.166049,0,0,Whole Lotta Sole,2012,"Drama, Comedy"
4802,0.164197,1100000,0,The Girl from the Naked Eye,2012,"Romance, Action, Thriller"
4804,0.16203,0,0,40 Days and Nights,2012,Action
4806,0.159747,8000,0,Found,2012,"Drama, Thriller"
4809,0.12306099999999999,0,539896,"Peace, Love & Misunderstanding",2012,"Romance, Comedy, Drama"
4810,0.15830999999999998,20000000,610792,Not Fade Away,2012,Drama
4811,0.157139,0,0,Fairy Tail the Movie: Phoenix Priestess,2012,"Adventure, Action"
4812,0.156925,0,0,L'Attentat,2012,Drama
4814,0.154043,0,0,Any Day Now,2012,Drama
4815,0.15368900000000002,0,0,3 Zimmer/KÃ¼che/Bad,2012,Comedy
4816,0.153301,0,0,Darling Companion,2012,Drama
4817,0.15271300000000002,0,0,Fist of Jesus,2012,"Comedy, Action, Horror"
4818,0.150035,0,0,Maggie Simpson in The Longest Daycare,2012,"Animation, Comedy"
4820,0.35902199999999995,0,0,Interview with a Hitman,2012,"Thriller, Action"
4821,0.146256,1500000,0,Errors of the Human Body,2012,"Thriller, Drama"
4822,0.144769,0,0,Christmas with Holly,2012,"Family, Drama"
4824,0.143351,0,0,Jack & Diane,2012,"Romance, Horror"
4826,0.14196199999999998,0,0,We Are Legion: The Story of the Hacktivists,2012,Documentary
4827,0.142769,0,0,í•˜ìš¸ë§,2012,"Foreign, Mystery, Thriller"
4828,0.140904,0,0,The Gatekeepers,2012,Documentary
4830,0.13955499999999998,0,0,Simon Killer,2012,Drama
4831,0.139047,500000,1000000,Redd Inc.,2012,"Comedy, Horror, Thriller"
4834,0.136706,0,0,Arjun: The Warrior Prince,2012,"Adventure, Action"
4836,0.134777,10400,0,Head Over Heels,2012,"Animation, Comedy"
4837,0.133857,0,0,Barricade,2012,Horror
4838,0.133769,0,0,Still Mine,2012,Drama
4841,0.128912,0,0,Astronaut: The Last Push,2012,Science Fiction
4842,0.128685,100000,95000,Stitches,2012,Horror
4843,0.128085,0,0,Reality,2012,"Drama, Comedy"
4844,0.12794,0,0,The Courier,2012,"Action, Crime"
4846,0.126328,0,0,Dead Before Dawn 3D,2012,"Comedy, Adventure, Horror"
4847,0.12369000000000001,0,0,Wish You Were Here,2012,"Romance, Thriller, Comedy, Mystery, Drama"
4848,0.034312,5000000,0,I Will Follow You Into the Dark,2012,"Thriller, Drama"
4849,0.11804300000000001,0,0,Coldplay: Live 2012,2012,Music
4851,0.279471,7500000,0,Playback,2012,"Horror, Thriller"
4852,0.11558900000000001,0,0,Let It Shine,2012,"Family, TV Movie, Music"
4854,0.11391400000000002,0,0,Tim and Eric's Billion Dollar Movie,2012,Comedy
4855,0.11380799999999999,0,0,Spike Island,2012,"Drama, Music, Comedy"
4856,0.113372,0,0,Stories We Tell,2012,Documentary
4857,0.11256300000000001,400000,0,After Porn Ends,2012,Documentary
4859,0.111351,65000000,73706,Foodfight!,2012,"Family, Comedy, Animation, Action"
4861,0.109652,0,0,When the Lights Went Out,2012,"Horror, Thriller, Drama"
4862,0.10568,16000000,0,Vamps,2012,"Horror, Comedy, Romance"
4863,0.105432,0,0,Berberian Sound Studio,2012,"Horror, Thriller, Drama"
4865,0.101746,0,0,The Girl,2012,Drama
4866,0.10015700000000001,0,0,PokÅ‚osie,2012,"Drama, Thriller"
4868,0.096174,0,0,Among Friends,2012,Comedy
4871,0.201455,0,0,A Mother's Nightmare,2012,"Crime, Thriller, TV Movie, Mystery"
4873,0.090143,0,0,Artifact,2012,Documentary
4874,0.08984099999999999,0,0,Amy Schumer: Mostly Sex Stuff,2012,Comedy
4875,0.17418499999999998,0,0,Birdsong,2012,"Drama, History, Romance, TV Movie"
4876,0.088796,0,0,Mr. Pip,2012,Drama
4878,0.08517899999999999,0,0,It's a SpongeBob Christmas!,2012,"Animation, Family"
4881,0.08066,8510000,0,Talaash,2012,"Crime, Drama, Thriller, Romance"
4882,0.07928099999999999,0,0,Jurassic Shark,2012,"Horror, Action"
4884,0.078194,0,0,Free Angela and All Political Prisoners,2012,Documentary
4885,0.077988,0,0,Girls Against Boys,2012,Thriller
4886,0.077044,0,278000,Jackie,2012,"Drama, Comedy"
4887,0.220523,0,0,The Pact,2012,"Thriller, Mystery"
4891,0.06833099999999999,0,0,Du vent dans mes mollets,2012,"Comedy, Family"
4897,0.062706,0,279735,Blancanieves,2012,"Drama, Fantasy"
4899,0.055791999999999994,0,0,Minecraft: The Story of Mojang,2012,Documentary
4902,0.050661000000000005,0,0,Una pistola en cada mano,2012,Comedy
4903,0.050524,12000000,32726956,Katy Perry: Part of Me,2012,"Documentary, Music"
4905,0.114021,0,0,Jim Gaffigan: Mr. Universe,2012,"TV Movie, Comedy"
4907,0.043949,0,0,Fresh Meat,2012,"Comedy, Horror"
4909,0.029385,0,1632,Eddie: The Sleepwalking Cannibal,2012,"Comedy, Horror"
4910,0.041297,0,0,The Sleeper,2012,"Comedy, Thriller, Horror"
4911,0.040607,0,0,Belle du Seigneur,2012,Romance
4913,0.040014,0,0,Undercover Bridesmaid,2012,Romance
4915,0.035616,0,0,Inch'Allah,2012,Drama
4918,0.031932,0,0,O Som ao Redor,2012,"Thriller, Foreign"
4919,0.0016350000000000002,0,0,Freddie Mercury: The Great Pretender,2012,Music
4922,0.07029400000000001,0,0,I Hate Love,2012,Romance
4923,0.024008,0,0,The House I Live In,2012,Documentary
4925,0.023223,0,0,Hold Your Breath,2012,Horror
4926,0.189057,0,0,Daddy's Little Girl,2012,Thriller
4928,0.021677000000000002,0,0,Amber Alert,2012,"Thriller, Mystery"
4929,0.158021,0,0,The Comedy,2012,Drama
4933,0.019197,0,0,It's Such a Beautiful Day,2012,"Animation, Fantasy, Drama"
4934,0.016365,0,0,John Mulaney: New In Town,2012,Comedy
4935,0.015350999999999998,0,0,Liz & Dick,2012,TV Movie
4936,0.013813999999999998,0,0,A Fairly Odd Christmas,2012,"Family, Fantasy"
4937,0.012607,2000000,0,Bekas,2012,Drama
4938,0.010407,0,0,Elefante blanco,2012,Drama
4944,0.026458999999999996,0,0,How to Fall in Love,2012,"TV Movie, Comedy, Romance"
4947,0.0017829999999999999,0,273747,The Central Park Five,2012,Documentary
4948,0.001372,0,0,The Invisible War,2012,"Documentary, Drama, Crime, History"
4949,7.122455,94000000,1118888979,The Lord of the Rings: The Return of the King,2003,"Action, Adventure, Fantasy"
4950,6.887883,22000000,95708457,Underworld,2003,"Thriller, Fantasy"
4951,6.8640669999999995,140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,2003,"Fantasy, Adventure"
4952,6.174132,30000000,180949000,Kill Bill: Vol. 1,2003,Crime
4953,4.21265,150000000,424988211,The Matrix Revolutions,2003,"Adventure, Science Fiction"
4954,4.02924,150000000,738599701,The Matrix Reloaded,2003,"Thriller, Action, Science Fiction, Adventure"
4955,3.440519,94000000,864625978,Finding Nemo,2003,"Animation, Family"
4956,2.8995330000000004,80000000,484572835,Bruce Almighty,2003,Fantasy
4957,2.793616,40000000,244931766,Love Actually,2003,"Comedy, Drama"
4958,2.7101919999999997,32000000,173398518,Elf,2003,"Fantasy, Family, Romance, Comedy"
4959,2.686888,200000000,435000000,Terminator 3: Rise of the Machines,2003,"Thriller, Action, Science Fiction"
4960,2.6439060000000003,15000000,15121165,The Dreamers,2003,Romance
4961,2.491591,70000000,122919055,Big Fish,2003,"Drama, Fantasy"
4962,2.394195,78000000,179179718,Daredevil,2003,"Thriller, Fantasy, Science Fiction, Action"
4963,2.182292,55000000,231449203,American Wedding,2003,Romance
4964,1.830211,78000000,179265204,The League of Extraordinary Gentlemen,2003,"Fantasy, Action, Thriller, Science Fiction"
4965,1.798132,60000000,176070171,The Italian Job,2003,"Thriller, Crime"
4966,1.7816150000000002,20000000,135680000,The Jungle Book 2,2003,"Family, Adventure"
4967,1.765322,4000000,119723856,Lost in Translation,2003,Drama
4968,1.7030299999999998,23000000,76488889,Bad Santa,2003,Comedy
4969,1.6619110000000001,40000000,160583018,Johnny English,2003,"Adventure, Comedy, Action"
4970,1.6530310000000001,100000000,250,Brother Bear,2003,"Animation, Family, Fantasy, Adventure"
4971,1.650018,100000000,121975011,Peter Pan,2003,Family
4972,1.6480689999999998,48000000,220673217,Scary Movie 3,2003,Comedy
4974,1.626534,36000000,44350926,A Man Apart,2003,Drama
4975,1.6227040000000001,35000000,131282949,The School of Rock,2003,Music
4976,1.622536,140000000,456758981,The Last Samurai,2003,"Action, History, War"
4977,1.6152309999999999,130000000,273339556,Bad Boys II,2003,"Adventure, Comedy, Thriller, Crime"
4978,1.5694350000000001,95000000,156505388,Lara Croft Tomb Raider: The Cradle of Life,2003,"Adventure, Action"
4979,1.565393,12600000,28650575,Wrong Turn,2003,Thriller
4980,1.518131,30000000,90259536,Identity,2003,"Thriller, Mystery"
4982,1.454687,65000000,0,Mona Lisa Smile,2003,"Romance, Drama"
4983,1.428302,25000000,156822020,Mystic River,2003,"Thriller, Crime, Mystery"
4984,1.414421,5000000,0,The Animatrix,2003,"Animation, Science Fiction"
4985,1.412354,75000000,195745823,Anger Management,2003,Comedy
4986,1.412067,60000000,74208267,The Core,2003,"Thriller, Science Fiction, Adventure, Action"
4987,1.387163,137000000,245360480,Hulk,2003,Action
4988,1.318505,29000000,98185582,Once Upon a Time in Mexico,2003,Action
4989,1.2891299999999999,0,0,101 Dalmatians II: Patch's London Adventure,2003,"Animation, Family"
4991,1.209598,50000000,177371441,How to Lose a Guy in 10 Days,2003,Romance
4992,1.204207,50000000,88323487,Shanghai Knights,2003,"Western, Action"
4993,1.158663,80000000,116643346,S.W.A.T.,2003,"Thriller, Action"
4994,1.1250440000000002,70000000,85632458,Tears of the Sun,2003,Action
4995,1.118671,45000000,124914842,"Legally Blonde 2: Red, White & Blonde",2003,Comedy
4996,1.103879,0,0,Atlantis: Milo's Return,2003,"Science Fiction, Fantasy, Animation, Action, Family"
4997,1.101383,0,0,The Cat in the Hat,2003,"Fantasy, Comedy"
4998,1.096211,26000000,110230332,Freaky Friday,2003,Fantasy
4999,1.0723559999999999,60000000,26288320,Sinbad: Legend of the Seven Seas,2003,"Animation, Adventure"
5000,1.0472139999999999,80000000,19480739,Timeline,2003,"Adventure, Action, Science Fiction"
5001,1.024891,60000000,96269812,Paycheck,2003,"Action, Science Fiction, Thriller, Adventure, Mystery"
5002,1.0115459999999998,120000000,259175788,Charlie's Angels: Full Throttle,2003,"Crime, Adventure, Action, Comedy"
5003,1.005582,80000000,266728738,Something's Gotta Give,2003,"Drama, Comedy, Romance"
5004,1.004692,90000000,182290266,The Haunted Mansion,2003,"Family, Mystery, Thriller, Comedy"
5005,1.000194,40000000,19322135,Duplex,2003,"Comedy, Action, Thriller"
5006,0.997525,40000000,141591324,Gothika,2003,"Thriller, Horror"
5007,0.995361,20000000,60427839,21 Grams,2003,"Crime, Drama, Thriller"
5008,0.981031,26000000,90426405,Final Destination 2,2003,"Horror, Mystery"
5009,0.9790770000000001,0,0,George of the Jungle 2,2003,"Family, Comedy"
5010,0.9205709999999999,9500000,107071655,The Texas Chainsaw Massacre,2003,Horror
5011,0.894267,0,101191884,The Recruit,2003,"Crime, Drama, Action"
5012,0.876158,40000000,190212113,Cheaper by the Dozen,2003,"Family, Drama"
5013,0.8752479999999999,79000000,173013509,Cold Mountain,2003,Drama
5014,0.872052,6000000,0,11:14,2003,"Crime, Thriller"
5015,0.853359,20000000,0,Holes,2003,"Family, Adventure, Drama"
5016,0.8478100000000001,41000000,0,The Medallion,2003,"Action, Thriller, Comedy"
5018,0.8206110000000001,30000000,114908830,Freddy vs. Jason,2003,Horror
5019,0.796421,25000000,56489558,Cradle 2 the Grave,2003,Drama
5020,0.786916,0,0,Boundin',2003,Family
5021,0.783216,80000000,68514844,Looney Tunes: Back in Action,2003,"Comedy, Animation, Family"
5022,0.7606569999999999,50000000,42792561,Basic,2003,Action
5023,0.754774,85000000,80916492,The Rundown,2003,"Thriller, Adventure, Comedy"
5024,0.725008,0,0,Barbie of Swan Lake,2003,"Animation, Family"
5025,0.723225,76000000,236350661,2 Fast 2 Furious,2003,"Thriller, Crime"
5027,0.712023,0,0,Batman: Mystery of the Batwoman,2003,"Fantasy, Science Fiction, Action, Adventure, Animation"
5028,0.709596,0,0,Confidence,2003,"Thriller, Crime, Action"
5029,0.699833,0,0,What a Girl Wants,2003,"Drama, Romance"
5031,0.6808029999999999,22000000,68296293,Open Range,2003,Western
5032,0.648946,18000000,101564935,Just Married,2003,Comedy
5033,0.640416,0,0,Under the Tuscan Sun,2003,"Romance, Comedy, Drama"
5034,0.631739,27440000,0,Tais-toi !,2003,Comedy
5035,0.630566,60000000,164433867,Daddy Day Care,2003,"Family, Comedy"
5036,0.6270600000000001,0,65565672,Matchstick Men,2003,"Thriller, Crime, Drama"
5037,0.62007,87000000,148336445,Seabiscuit,2003,"History, Drama"
5038,0.6015,50000000,55495563,Out of Time,2003,"Drama, Crime, Thriller"
5039,0.5983729999999999,17000000,63102666,Jeepers Creepers 2,2003,"Thriller, Horror"
5040,0.595052,17000000,55534455,The Lizzie McGuire Movie,2003,Comedy
5041,0.580909,68000000,75715436,Dreamcatcher,2003,"Drama, Thriller"
5042,0.579673,0,0,Bionicle: Mask of Light,2003,"Action, Animation, Science Fiction"
5043,0.576539,0,6585516,Ned Kelly,2003,"Action, History, Adventure, Drama"
5044,0.576335,52000000,0,Bulletproof Monk,2003,"Action, Fantasy, Comedy"
5045,0.571314,38000000,197011982,Spy Kids 3-D: Game Over,2003,"Action, Science Fiction, Family"
5046,0.563401,35000000,20298207,Down with Love,2003,"Action, Comedy, Thriller, Romance"
5047,0.556095,35000000,11560806,The Order,2003,"Mystery, Fantasy, Horror, Drama, Romance"
5048,0.5488529999999999,60000000,119940815,Intolerable Cruelty,2003,"Comedy, Romance, Crime"
5049,0.5434829999999999,55000000,34234008,The Hunted,2003,"Action, Thriller, Crime"
5050,0.537976,16500000,16942795,House of Sand and Fog,2003,Drama
5051,0.536597,0,0,Stitch! The Movie,2003,"Comedy, Animation"
5052,0.527492,0,12991996,Le Divorce,2003,"Drama, Romance, Comedy"
5054,0.505814,1500000,30553394,Cabin Fever,2003,Horror
5056,0.49676000000000003,7500000,0,Code 46,2003,"Thriller, Romance, Drama"
5057,0.49424700000000005,0,0,The Singing Detective,2003,"Comedy, Music"
5058,0.49078599999999994,0,0,Kangaroo Jack,2003,"Adventure, Comedy, Crime"
5059,0.490565,8000000,60378584,Monster,2003,Drama
5060,0.48170799999999997,12000000,23,In the Cut,2003,"Mystery, Thriller"
5061,0.47718,0,0,The Gathering,2003,"Thriller, Horror"
5062,0.476487,20000000,132675402,Bringing Down The House,2003,Comedy
5063,0.47124499999999997,30000000,0,The Human Stain,2003,"Romance, Drama"
5064,0.470814,54000000,7266209,Gigli,2003,Drama
5065,0.46951800000000005,56000000,12923936,Gods and Generals,2003,"History, War, Drama"
5066,0.467438,0,0,The Sleeping Dictionary,2003,"Romance, Drama"
5067,0.462609,6000000,2,Shattered Glass,2003,"History, Drama"
5068,0.46067299999999994,19000000,39267515,Dumb and Dumberer: When Harry Met Lloyd,2003,Comedy
5069,0.45791800000000005,0,31466789,Girl with a Pearl Earring,2003,Drama
5070,0.457107,0,50097949,National Security,2003,"Crime, Thriller, Comedy, Action"
5072,0.454926,0,0,Scorched,2003,"Comedy, Crime"
5073,0.448434,0,343816,The United States of Leland,2003,Drama
5074,0.44652200000000003,0,0,Malibu's Most Wanted,2003,"Comedy, Crime"
5076,0.438475,5000000,742898,Party Monster,2003,Comedy
5077,0.43362,35000000,0,Beyond Borders,2003,"Adventure, Drama, War"
5078,0.431188,50000000,38955598,The Life of David Gale,2003,"Drama, Crime, Thriller"
5079,0.427767,0,0,Anything Else,2003,Romance
5080,0.42697700000000005,3000000,10012022,Elephant,2003,"Drama, Crime"
5081,0.42271099999999995,0,7897645,Coffee and Cigarettes,2003,"Comedy, Drama"
5082,0.422393,7000000,13818181,House of the Dead,2003,"Action, Thriller"
5083,0.421807,8000000,41400000,Whale Rider,2003,"Family, Drama"
5085,0.413383,0,0,In America,2003,"Romance, Drama"
5086,0.431875,0,0,The Reckoning,2003,"Crime, Mystery, Drama"
5088,0.403468,20000000,17432163,A Guy Thing,2003,Romance
5089,0.39266599999999996,14000000,0,Belly of the Beast,2003,"Thriller, Action"
5090,0.388875,32000000,52277485,Radio,2003,Drama
5091,0.383686,6400000,2500000,Young Adam,2003,"Drama, Crime, Thriller"
5092,0.383316,0,21384035,Cold Creek Manor,2003,"Drama, Thriller"
5095,0.379915,300000,0,Pieces of April,2003,"Drama, Comedy"
5097,0.36744,75000000,51142659,Hollywood Homicide,2003,"Thriller, Adventure, Comedy, Action"
5098,0.366218,7800000,22441323,Swimming Pool,2003,"Thriller, Crime"
5100,0.361703,7500000,0,Cypher,2003,"Mystery, Science Fiction"
5101,0.360105,6000000,18750246,A Mighty Wind,2003,Comedy
5102,0.35994299999999996,0,0,The Cheetah Girls,2003,"Drama, Comedy, Family, Music"
5103,0.355981,0,0,Secondhand Lions,2003,"Comedy, Family, Drama"
5104,0.355754,1500000,0,Destino,2003,Animation
5105,0.749526,0,0,Piglet's Big Movie,2003,Family
5106,0.35167800000000005,850000,819939,Latter Days,2003,"Drama, Comedy, Romance"
5107,0.35029299999999997,500000,8679814,The Station Agent,2003,"Drama, Comedy"
