League,Season,Date,game_id,Goal_Away,Team_Away,Win_Away,d_rating_Away,o_rating_Away,Goal_Home,Team_Home,Win_Home,d_rating_Home,o_rating_Home
Ligue1,2017-2018,12/20/2017,2851,1,Troyes,0,0.77617604,0.37347509999999995,3,Marseille,1,1.5815238999999999,1.5013961999999998
Ligue1,2017-2018,12/3/2017,2819,1,Nantes,0,0.77983576,0.08205657,1,Saint-Étienne,0,0.8083604999999999,0.21161166
Ligue1,2017-2018,12/3/2017,2820,2,Lyon,1,0.885066,0.83094066,1,Caen,0,0.77617604,0.33956640000000005
Ligue1,2017-2018,12/3/2017,2821,1,Marseille,0,1.5999044,1.0000255999999998,1,Montpellier,0,0.86827904,0.09277837
Ligue1,2017-2018,12/8/2017,2822,3,Strasbourg,1,0.7896985,0.88456285,0,Bordeaux,0,1.0004728,0.81732064
Ligue1,2017-2018,12/9/2017,2823,1,Lille,0,1.3644938,1.2897849,3,Paris S-G,1,1.9270369999999999,1.6304241000000002
Ligue1,2017-2018,12/9/2017,2824,0,Caen,0,0.798871,0.3457631,2,Toulouse,1,0.7990113,1.6699456999999998
Ligue1,2017-2018,12/9/2017,2825,1,Rennes,0,0.7851544,0.13274008,1,Metz,0,0.77617604,0.41707233
Ligue1,2017-2018,12/9/2017,2826,0,Dijon,0,1.6497377,0.13185744,4,Guingamp,1,1.2688217,1.2703658000000002
Ligue1,2017-2018,12/9/2017,2827,1,Montpellier,0,0.96015066,0.32019225,1,Angers,0,1.1131879999999998,0.032838263
Ligue1,2017-2018,12/9/2017,2828,2,Troyes,0,0.8989553,0.44421628,3,Monaco,1,1.1852593,0.53196436
Ligue1,2017-2018,2/10/2018,2902,1,Paris S-G,1,1.0468384,1.9631782,0,Toulouse,0,0.77617604,0.44387087
Ligue1,2017-2018,2/10/2018,2903,2,Amiens,0,0.96915525,0.59389466,3,Bordeaux,1,0.9448117,0.31169558
Ligue1,2017-2018,2/10/2018,2904,2,Nice,0,1.3873374,1.3113408000000002,3,Dijon,1,1.2738695,0.13858029
Ligue1,2017-2018,2/10/2018,2905,4,Monaco,1,1.4413431,0.8597362,0,Angers,0,1.1896458,0.77014035
Ligue1,2017-2018,2/10/2018,2906,1,Montpellier,1,0.77617604,0.30322266,0,Metz,0,0.9497385,0.0
Ligue1,2017-2018,2/10/2018,2907,0,Caen,0,0.77617604,0.056049623,0,Guingamp,0,1.2045454,1.6716208
Ligue1,2017-2018,2/11/2018,2908,1,Troyes,0,0.77617604,0.050519515,2,Strasbourg,1,0.77617604,0.09053473
Ligue1,2017-2018,2/11/2018,2909,2,Lille,0,1.1590847,0.0,2,Nantes,0,0.77617604,0.66186416
Ligue1,2017-2018,2/11/2018,2910,2,Rennes,1,0.94328743,0.96152616,0,Lyon,0,1.6656689999999998,1.1372539
Ligue1,2017-2018,2/16/2018,2911,0,Dijon,0,1.4152846000000001,0.44303396,4,Monaco,1,1.0319473,1.1786838
Ligue1,2017-2018,2/17/2018,2912,2,Strasbourg,0,0.9511761000000001,0.5565303,5,Paris S-G,1,1.1439012,3.2487016
Ligue1,2017-2018,2/17/2018,2913,1,Guingamp,0,0.9089046999999999,0.27201304,1,Montpellier,0,1.3697457,0.9607912000000001
Ligue1,2017-2018,2/17/2018,2914,1,Saint-Étienne,1,1.5509572,0.8360528,0,Angers,0,1.1087556,0.22212595
Ligue1,2017-2018,2/17/2018,2915,0,Toulouse,0,0.8968430000000001,0.35889688,0,Amiens,0,0.8346849000000001,0.015416227
Ligue1,2017-2018,2/17/2018,2916,0,Metz,0,0.77617604,1.7335206000000003,1,Troyes,1,0.77617604,0.57021767
Ligue1,2017-2018,2/17/2018,2917,2,Rennes,0,0.77617604,0.018362522,2,Caen,0,1.1903472,0.41261938
Ligue1,2017-2018,2/18/2018,2918,1,Nantes,0,0.87602055,0.20266123,1,Nice,0,1.7807008999999998,0.40291154
Ligue1,2017-2018,2/18/2018,2919,2,Lyon,0,1.7685176999999999,1.3504667,2,Lille,0,1.4891018,0.5825554000000001
Ligue1,2017-2018,2/18/2018,2920,0,Bordeaux,0,0.9501139000000001,0.3432538,1,Marseille,1,1.2915854,1.1141825
Ligue1,2017-2018,2/2/2018,2892,3,Metz,0,0.8058118000000001,0.5874121,6,Marseille,1,1.4955435,1.4536253000000001
Ligue1,2017-2018,2/20/2018,2921,0,Dijon,0,0.78554356,0.0,0,Troyes,0,0.77617604,0.0
Ligue1,2017-2018,2/23/2018,2922,0,Montpellier,0,0.8429809000000001,0.31094885,0,Strasbourg,0,1.2263768,0.056773737000000005
Ligue1,2017-2018,2/24/2018,2923,3,Monaco,0,1.0466017,0.8764626,3,Toulouse,0,0.85017705,0.21034864
Ligue1,2017-2018,2/24/2018,2924,2,Angers,1,0.79114157,1.1407826,1,Lille,0,1.6261576000000002,1.4472756000000002
Ligue1,2017-2018,2/24/2018,2925,2,Metz,0,1.0419773,0.029792733,2,Guingamp,0,0.77617604,0.0
Ligue1,2017-2018,2/24/2018,2926,1,Amiens,1,0.77617604,1.1700913999999998,0,Nantes,0,0.7894153,0.49426743
Ligue1,2017-2018,2/24/2018,2927,0,Caen,0,0.94838995,0.19863924,2,Dijon,1,0.95165825,0.5857314
Ligue1,2017-2018,2/24/2018,2928,0,Troyes,0,1.0493663999999998,0.46110034,2,Rennes,1,1.692078,0.8466286
Ligue1,2017-2018,2/25/2018,2929,0,Nice,0,1.1729226000000001,1.0423151,0,Bordeaux,0,1.0411209000000001,0.42453029999999997
Ligue1,2017-2018,2/25/2018,2930,1,Saint-Étienne,0,1.1749332000000001,0.20065266,1,Lyon,0,0.83788383,0.15649092
Ligue1,2017-2018,2/25/2018,2931,0,Marseille,0,1.2727485,0.07562397,3,Paris S-G,1,1.5415876,1.5726813
Ligue1,2017-2018,2/3/2018,2893,3,Paris S-G,1,1.5701389,2.301525,0,Lille,0,1.1649985,0.71552134
Ligue1,2017-2018,2/3/2018,2894,2,Saint-Étienne,1,1.1081219999999998,0.8865844,0,Amiens,0,0.9142771999999999,0.32027996
Ligue1,2017-2018,2/3/2018,2895,1,Angers,0,0.98001313,0.5004103,2,Montpellier,1,1.0525514999999999,1.0039235
Ligue1,2017-2018,2/3/2018,2896,1,Toulouse,1,1.332535,0.8824421999999998,0,Nice,0,2.155019,1.8339391
Ligue1,2017-2018,2/3/2018,2897,2,Bordeaux,1,0.96339774,0.034148343,0,Strasbourg,0,0.95874655,0.0
Ligue1,2017-2018,2/4/2018,2898,1,Guingamp,1,0.8327281999999999,0.5699503,0,Rennes,0,1.0828354,0.12671262
Ligue1,2017-2018,2/4/2018,2899,2,Nantes,0,0.7420164,0.97028786,3,Caen,1,0.7782814,0.3608856
Ligue1,2017-2018,2/4/2018,2900,2,Lyon,0,1.4852523000000002,0.46077222,3,Monaco,1,0.8693516,0.30967522
Ligue1,2017-2018,2/9/2018,2901,2,Marseille,0,1.0488479,0.29955062,2,Saint-Étienne,0,0.8743973,0.44907263
Ligue1,2017-2018,3/10/2018,2943,0,Metz,0,1.4090159,0.16770478,5,Paris S-G,1,1.4288671,1.3636424999999999
Ligue1,2017-2018,3/10/2018,2944,1,Montpellier,0,0.97666526,0.36032763,1,Lille,0,0.8578398000000002,0.044781197
Ligue1,2017-2018,3/10/2018,2945,1,Saint-Étienne,0,0.77617604,1.1329079,1,Rennes,0,1.6836321,0.6730562
Ligue1,2017-2018,3/10/2018,2946,0,Angers,0,1.2582303999999997,0.48066400000000004,0,Bordeaux,0,1.5701082,1.4938357
Ligue1,2017-2018,3/10/2018,2947,0,Troyes,0,1.2117999,0.0,1,Nantes,1,1.2889681,1.7766311000000001
Ligue1,2017-2018,3/10/2018,2948,1,Amiens,0,0.8437636000000001,0.27986679999999997,1,Dijon,0,1.0130457,0.017776184
Ligue1,2017-2018,3/11/2018,2949,5,Nice,1,1.127745,2.7722843,2,Guingamp,0,0.7782536,0.171482
Ligue1,2017-2018,3/11/2018,2950,0,Caen,0,0.9406834999999999,0.31938633,1,Lyon,1,1.3746413999999998,1.2934716
Ligue1,2017-2018,3/11/2018,2951,2,Marseille,1,0.8948908000000001,0.57599646,1,Toulouse,0,1.7304275000000002,0.22054246
Ligue1,2017-2018,3/14/2018,2952,1,Angers,0,0.9309869000000001,0.38128325,2,Paris S-G,1,1.5979586000000001,3.3794155
Ligue1,2017-2018,3/16/2018,2953,1,Lille,0,1.0721611,0.40564063,2,Monaco,1,1.341156,0.15343510000000002
Ligue1,2017-2018,3/17/2018,2954,2,Rennes,1,1.6368505,0.8940707,0,Bordeaux,0,1.135047,0.39078808
Ligue1,2017-2018,3/17/2018,2955,1,Troyes,0,0.99170816,0.7367703,1,Amiens,0,0.77617604,0.1641995
Ligue1,2017-2018,3/17/2018,2956,0,Caen,0,1.5167124,0.22716340000000002,3,Angers,1,0.77617604,0.5507356
Ligue1,2017-2018,3/17/2018,2957,2,Strasbourg,0,0.8814794,0.086873904,2,Toulouse,0,0.87738186,0.0
Ligue1,2017-2018,3/17/2018,2958,2,Dijon,0,1.2704406000000001,0.32426104,2,Montpellier,0,0.82187164,0.0
Ligue1,2017-2018,3/18/2018,2959,2,Paris S-G,1,1.9437609,1.703411,1,Nice,0,1.0496153,1.1317182
Ligue1,2017-2018,3/18/2018,2960,1,Nantes,0,0.9648468000000001,0.7853557,1,Metz,0,1.0548121000000001,0.0
Ligue1,2017-2018,3/18/2018,2961,0,Guingamp,0,0.8328644000000001,0.67341965,2,Saint-Étienne,1,1.1554635,1.8597721999999999
Ligue1,2017-2018,3/18/2018,2962,3,Lyon,1,0.9492741,0.0,2,Marseille,0,1.0204024,0.7015697
Ligue1,2017-2018,3/2/2018,2932,1,Lille,0,1.2497292,0.6157094,2,Nice,1,1.2350931,0.73422575
Ligue1,2017-2018,3/2/2018,2933,1,Bordeaux,0,0.8690424000000001,0.22481304,2,Monaco,1,1.1278107,0.12272902
Ligue1,2017-2018,3/3/2018,2934,2,Paris S-G,1,2.0723622,3.4553404000000003,0,Troyes,0,1.3003888000000001,0.36630148
Ligue1,2017-2018,3/3/2018,2935,0,Guingamp,0,1.0565033000000001,0.7280485,3,Angers,1,0.9546406999999999,2.4352508
Ligue1,2017-2018,3/3/2018,2936,2,Dijon,0,1.1232312,0.027419835,2,Saint-Étienne,0,0.8348741,1.0052496
Ligue1,2017-2018,3/3/2018,2937,2,Rennes,1,1.9131136000000002,0.0,0,Amiens,0,0.77617604,0.11142511
Ligue1,2017-2018,3/3/2018,2938,1,Toulouse,0,0.84866375,0.19394666,1,Metz,0,0.81220007,0.0
Ligue1,2017-2018,3/31/2018,2963,3,Marseille,1,1.1097051000000002,0.122902945,1,Dijon,0,0.83647203,0.021877415
Ligue1,2017-2018,3/4/2018,2939,0,Strasbourg,0,1.1765971000000002,0.08087556,2,Caen,1,0.92487824,0.29934868
Ligue1,2017-2018,3/4/2018,2940,1,Lyon,0,1.4201542999999999,1.1831768999999999,1,Montpellier,0,0.8338973,0.16404212
Ligue1,2017-2018,3/4/2018,2941,1,Nantes,0,0.810604,0.41412342,1,Marseille,0,0.83030593,1.5711173999999999
Ligue1,2017-2018,3/9/2018,2942,3,Monaco,1,0.79330397,1.0854625,1,Strasbourg,0,1.2887189,1.4214607
Ligue1,2017-2018,4/1/2018,2964,1,Bordeaux,0,1.2937055,0.27232543,2,Guingamp,1,1.1005979,0.39738312
Ligue1,2017-2018,4/1/2018,2965,2,Metz,0,0.8145653,0.27765164,2,Strasbourg,0,0.77617604,0.038571954
Ligue1,2017-2018,4/1/2018,2966,2,Nice,1,1.7593452,3.8151523999999997,0,Troyes,0,1.1235828,0.07280196
Ligue1,2017-2018,4/1/2018,2967,3,Montpellier,1,0.85651743,1.5193434,1,Caen,0,0.93918324,0.28109202
Ligue1,2017-2018,4/1/2018,2968,3,Saint-Étienne,1,0.77617604,1.4305166,0,Nantes,0,1.0044004,0.5503069
Ligue1,2017-2018,4/1/2018,2969,1,Amiens,1,1.3816245,0.7289566,0,Lille,0,1.4683025,1.0510318
Ligue1,2017-2018,4/1/2018,2970,0,Toulouse,0,0.7861114,0.46424799999999994,2,Lyon,1,1.3768339,2.2957872999999998
Ligue1,2017-2018,4/13/2018,2982,1,Nice,0,1.6090833999999998,1.0127594000000002,1,Angers,0,0.97138727,0.3524238
Ligue1,2017-2018,4/14/2018,2983,0,Amiens,0,1.4829863,0.24609852,3,Lyon,1,1.2323635,2.2291703
Ligue1,2017-2018,4/14/2018,2984,1,Dijon,0,0.9650295,0.7694464,1,Nantes,0,0.79279846,0.29133683
Ligue1,2017-2018,4/14/2018,2985,1,Saint-Étienne,1,1.5654068,0.4474357,0,Strasbourg,0,0.7911776,0.091503106
Ligue1,2017-2018,4/14/2018,2986,2,Guingamp,0,1.0329379,0.07607968,2,Lille,0,1.2289976999999999,0.0
Ligue1,2017-2018,4/14/2018,2987,2,Metz,1,0.9820851999999999,0.097758494,1,Rennes,0,0.90279233,0.000941888
Ligue1,2017-2018,4/15/2018,2988,3,Bordeaux,1,1.3034964,1.2652511999999998,1,Montpellier,0,1.0887581,0.12050034
Ligue1,2017-2018,4/15/2018,2989,3,Marseille,1,0.78545177,1.4546957,2,Troyes,0,0.77617604,0.08209159
Ligue1,2017-2018,4/15/2018,2990,1,Monaco,0,1.1486721000000002,0.12839776,7,Paris S-G,1,1.7899272000000002,1.7048543999999999
Ligue1,2017-2018,4/20/2018,2991,1,Rennes,0,1.253635,0.5922788,1,Nantes,0,0.7816392,0.75099325
Ligue1,2017-2018,4/20/2018,2992,5,Lyon,1,2.2441668999999997,1.6059296,2,Dijon,0,1.0325636999999999,1.1844008
Ligue1,2017-2018,4/21/2018,2993,1,Lille,0,0.93703926,0.6375366,5,Marseille,1,1.0297943,2.1971998
Ligue1,2017-2018,4/21/2018,2994,1,Caen,0,0.809398,0.21241418,1,Metz,0,0.72136813,0.66418207
Ligue1,2017-2018,4/21/2018,2995,1,Strasbourg,0,0.9669164000000001,0.20093992,3,Amiens,1,0.77617604,0.42600548
Ligue1,2017-2018,4/21/2018,2996,1,Monaco,0,0.77617604,0.26418078,3,Guingamp,1,1.2801997999999999,0.9154979
Ligue1,2017-2018,4/21/2018,2997,0,Angers,0,1.019403,0.33822796,2,Toulouse,1,0.79117495,0.9043266999999999
Ligue1,2017-2018,4/22/2018,2998,0,Montpellier,0,1.3616049,0.0,1,Nice,1,1.3580039,2.0492169999999996
Ligue1,2017-2018,4/22/2018,2999,1,Troyes,0,1.02993,0.45402120000000007,2,Saint-Étienne,1,1.0393629,1.3460388
Ligue1,2017-2018,4/22/2018,3000,1,Paris S-G,1,1.7311310000000002,1.5206104999999999,0,Bordeaux,0,1.3302126,1.0699221
Ligue1,2017-2018,4/25/2018,3001,0,Toulouse,0,0.88990605,0.32195586,0,Caen,0,1.17238,0.13430467
Ligue1,2017-2018,4/27/2018,3002,1,Saint-Étienne,1,0.77617604,0.9582715,0,Montpellier,0,0.92187124,0.30366123
Ligue1,2017-2018,4/28/2018,3003,0,Nantes,0,1.1677289,0.54442203,2,Lyon,1,1.2292662,2.2143407
Ligue1,2017-2018,4/28/2018,3004,1,Metz,0,1.1526553999999998,0.21697778,3,Lille,1,1.0782912,0.9903339
Ligue1,2017-2018,4/28/2018,3005,1,Dijon,0,1.4806588,0.6271621999999999,3,Bordeaux,1,1.2041296000000001,0.5820342
Ligue1,2017-2018,4/28/2018,3006,1,Nice,0,0.9974219000000001,1.1479995,1,Strasbourg,0,0.98318243,0.30085906
Ligue1,2017-2018,4/28/2018,3007,0,Amiens,0,0.77617604,2.6067327999999996,0,Monaco,0,1.2226975,0.91511965
Ligue1,2017-2018,4/28/2018,3008,1,Caen,0,0.90772134,0.26807827,3,Troyes,1,0.94429874,0.25487742
Ligue1,2017-2018,4/29/2018,3009,1,Toulouse,0,1.5734257,0.0,2,Rennes,1,0.82536393,0.0
Ligue1,2017-2018,4/29/2018,3010,1,Marseille,0,0.76877844,0.17547655,1,Angers,0,0.880922,0.56758666
Ligue1,2017-2018,4/29/2018,3011,2,Guingamp,0,1.4836302,1.1308156,2,Paris S-G,0,1.0161448,1.3347163999999998
Ligue1,2017-2018,4/4/2018,2971,1,Monaco,0,1.1737303999999997,0.32824248,1,Rennes,0,1.158232,0.20488478
Ligue1,2017-2018,4/6/2018,2972,1,Paris S-G,0,1.571558,0.30568022,1,Saint-Étienne,0,0.8522354,0.332183
Ligue1,2017-2018,4/7/2018,2973,1,Nantes,0,0.8248646999999999,0.69413495,2,Monaco,1,0.79861975,0.2517393
Ligue1,2017-2018,4/7/2018,2974,0,Troyes,0,1.0585465,0.36620843,4,Guingamp,1,1.0007584,0.95991457
Ligue1,2017-2018,4/7/2018,2975,0,Caen,0,1.2401571000000002,0.36555865,3,Amiens,1,0.77617604,0.47131434
Ligue1,2017-2018,4/7/2018,2976,1,Strasbourg,0,1.4292383999999998,0.68160695,1,Angers,0,1.1850038,0.19130245
Ligue1,2017-2018,4/7/2018,2977,1,Lille,0,1.0893975,0.6455255999999999,2,Bordeaux,1,1.4636542,0.908409
Ligue1,2017-2018,4/7/2018,2978,1,Dijon,1,0.7996786,0.4914991,0,Toulouse,0,0.86176425,0.28307655
Ligue1,2017-2018,4/8/2018,2979,1,Rennes,0,1.2709569,0.13815181,1,Nice,0,1.7611172,0.6326714
Ligue1,2017-2018,4/8/2018,2980,5,Lyon,1,1.4940798,2.1651995,0,Metz,0,1.5146553999999999,0.7007416
Ligue1,2017-2018,4/8/2018,2981,0,Montpellier,0,0.77617604,0.36715332,0,Marseille,0,1.5081606,1.0310776
Ligue1,2017-2018,5/11/2018,3022,3,Marseille,0,0.8113773,0.47014055,3,Guingamp,0,0.9246205,1.6191616000000002
Ligue1,2017-2018,5/12/2018,3023,1,Dijon,0,1.0158763000000002,0.18635985,2,Lille,1,0.89836335,0.94059306
Ligue1,2017-2018,5/12/2018,3024,2,Nantes,1,1.1626718,1.9065478999999999,0,Angers,0,0.9431236,0.31483766
Ligue1,2017-2018,5/12/2018,3025,1,Caen,0,0.78201795,0.0,4,Nice,1,1.1824164,2.6882164
Ligue1,2017-2018,5/12/2018,3026,2,Toulouse,0,0.79760724,0.06651839999999999,4,Bordeaux,1,1.0160095999999998,0.44318613
Ligue1,2017-2018,5/12/2018,3027,2,Lyon,0,0.8614620999999999,0.60586977,3,Strasbourg,1,1.2681078000000001,0.0
Ligue1,2017-2018,5/12/2018,3028,0,Metz,0,1.0673456000000001,0.41187057,2,Amiens,1,1.3935335,0.5610752
Ligue1,2017-2018,5/12/2018,3029,1,Troyes,0,0.8361042,0.51049334,1,Montpellier,0,0.89179677,0.71831113
Ligue1,2017-2018,5/12/2018,3030,2,Rennes,1,1.0910348,0.1834886,0,Paris S-G,0,1.8234789,1.1237707000000001
Ligue1,2017-2018,5/12/2018,3031,0,Saint-Étienne,0,0.81138074,0.03150323,1,Monaco,1,1.5258943,0.75590396
Ligue1,2017-2018,5/19/2018,3032,1,Guingamp,0,0.81888497,0.33458012,2,Toulouse,1,0.77716815,1.0322502
Ligue1,2017-2018,5/19/2018,3033,1,Angers,0,1.0825850000000001,0.6819206999999999,2,Dijon,1,1.1916181000000001,0.21882045
Ligue1,2017-2018,5/19/2018,3034,3,Monaco,1,1.2175386000000001,0.92469406,0,Troyes,0,0.87811613,0.0
Ligue1,2017-2018,5/19/2018,3035,2,Nice,0,0.7896357,1.1705596,3,Lyon,1,1.1627631999999999,0.36285603
Ligue1,2017-2018,5/19/2018,3036,1,Amiens,0,0.82684994,0.48288006,2,Marseille,1,1.5143433000000002,2.1360915
Ligue1,2017-2018,5/19/2018,3037,0,Strasbourg,0,1.1498076000000002,0.074789815,1,Nantes,1,0.7774974,0.24193671
Ligue1,2017-2018,5/19/2018,3038,1,Montpellier,0,0.8249509,0.0,1,Rennes,0,1.1919568,0.0
Ligue1,2017-2018,5/19/2018,3039,4,Bordeaux,1,1.0255116,1.2024841,0,Metz,0,1.2101936000000002,0.0
Ligue1,2017-2018,5/19/2018,3040,0,Lille,0,1.1272216,2.2519,5,Saint-Étienne,1,1.5002545,1.2541708
Ligue1,2017-2018,5/19/2018,3041,0,Paris S-G,0,1.3955905,1.7285998,0,Caen,0,0.9850124,0.2131567
Ligue1,2017-2018,5/4/2018,3012,2,Paris S-G,0,1.1035768,2.4932165,2,Amiens,0,0.85483027,1.2360861
Ligue1,2017-2018,5/6/2018,3013,3,Bordeaux,1,0.8269675,0.5706758000000001,1,Saint-Étienne,0,1.2443714,0.7076839
Ligue1,2017-2018,5/6/2018,3014,0,Troyes,0,1.0392625,0.27867472,3,Lyon,1,1.25159,2.3028789
Ligue1,2017-2018,5/6/2018,3015,2,Montpellier,1,1.0078655,0.30001712,0,Nantes,0,0.9065583,0.52850425
Ligue1,2017-2018,5/6/2018,3016,2,Angers,1,1.171676,1.1882466999999999,1,Metz,0,0.77617604,0.50379527
Ligue1,2017-2018,5/6/2018,3017,1,Guingamp,0,1.2154756000000002,0.14318204,3,Dijon,1,1.121737,0.5352239000000001
Ligue1,2017-2018,5/6/2018,3018,1,Strasbourg,0,0.7959586,0.0,2,Rennes,1,0.8197437,0.0017102060000000001
Ligue1,2017-2018,5/6/2018,3019,3,Lille,1,0.9810840000000001,1.2859104,2,Toulouse,0,0.77617604,0.44092244
Ligue1,2017-2018,5/6/2018,3020,2,Monaco,1,0.7938946,0.19265613,1,Caen,0,0.7810383000000001,0.0
Ligue1,2017-2018,5/6/2018,3021,1,Nice,0,0.9338677,0.9698719000000001,2,Marseille,1,1.2211516000000002,1.0873108999999999
Ligue1,2017-2018,8/11/2017,2672,2,Troyes,1,0.77617604,0.86696905,1,Nice,0,2.0394723000000003,1.1880798000000001
Ligue1,2017-2018,8/11/2017,2673,2,Lyon,1,1.142684,0.690865,1,Rennes,0,0.77617604,0.0
Ligue1,2017-2018,8/12/2017,2674,1,Marseille,1,1.3776218,0.57351404,0,Nantes,0,0.77617604,0.26748773
Ligue1,2017-2018,8/12/2017,2675,2,Angers,1,0.82593113,0.34508920000000004,0,Amiens,0,1.523651,0.92495674
Ligue1,2017-2018,8/12/2017,2676,0,Montpellier,0,0.77617604,0.14306727,1,Toulouse,1,0.77617604,0.27391914
Ligue1,2017-2018,8/12/2017,2677,1,Saint-Étienne,1,0.7774309,0.4362,0,Caen,0,0.8912629999999999,0.0
Ligue1,2017-2018,8/12/2017,2678,0,Metz,0,0.96716154,0.56546617,2,Bordeaux,1,1.0723376,1.9990311
Ligue1,2017-2018,8/13/2017,2679,0,Lille,0,0.9203975000000001,0.040243108,3,Strasbourg,1,0.82387877,0.85696983
Ligue1,2017-2018,8/13/2017,2680,4,Monaco,1,0.93862164,0.38028002,1,Dijon,0,0.8302732,0.13647644
Ligue1,2017-2018,8/13/2017,2681,3,Paris S-G,1,1.9980838,3.7900646,0,Guingamp,0,0.9814459999999999,0.3385317
Ligue1,2017-2018,8/18/2017,2682,1,Monaco,1,0.88081354,0.7553344,0,Metz,0,0.77617604,0.69527423
Ligue1,2017-2018,8/19/2017,2683,3,Bordeaux,0,1.3233654,0.069865845,3,Lyon,0,1.1240928999999997,0.51662284
Ligue1,2017-2018,8/19/2017,2684,1,Strasbourg,0,0.7785340999999999,0.75405943,1,Montpellier,0,0.9407056999999999,0.0
Ligue1,2017-2018,8/19/2017,2685,1,Nantes,1,1.0563441999999998,0.14347509,0,Troyes,0,1.1549026000000002,0.4665727
Ligue1,2017-2018,8/19/2017,2686,0,Amiens,0,0.88181025,0.2253105,3,Saint-Étienne,1,0.9312359,0.16515571
Ligue1,2017-2018,8/19/2017,2687,0,Guingamp,0,1.2121514,1.2929183000000002,2,Nice,1,1.0385043999999999,1.387126
Ligue1,2017-2018,8/19/2017,2688,2,Dijon,0,1.2740728000000001,0.34885088,2,Rennes,0,0.8645972,0.9191404000000001
Ligue1,2017-2018,8/20/2017,2689,2,Caen,1,0.77617604,1.1396138999999998,0,Lille,0,0.8896588,0.0
Ligue1,2017-2018,8/20/2017,2690,1,Angers,0,0.77617604,0.14803429999999998,1,Marseille,0,1.2838669,0.70933974
Ligue1,2017-2018,8/20/2017,2691,2,Toulouse,0,0.8727775,0.45400026,6,Paris S-G,1,1.3908775,2.2763824
Ligue1,2017-2018,8/25/2017,2692,0,Saint-Étienne,0,1.1411538,0.47624996,3,Paris S-G,1,1.3855445,1.5985361
Ligue1,2017-2018,8/26/2017,2693,0,Lyon,0,1.059342,0.9812576999999999,0,Nantes,0,0.98702365,0.74766195
Ligue1,2017-2018,8/26/2017,2694,2,Rennes,0,1.0576358000000001,0.79112524,3,Toulouse,1,0.92504287,0.36133012
Ligue1,2017-2018,8/26/2017,2695,0,Metz,0,0.7877696,0.004632145,1,Caen,1,0.9754746,0.7351161
Ligue1,2017-2018,8/26/2017,2696,0,Nice,0,0.78928876,0.33361897,3,Amiens,1,0.8584411,1.1329156
Ligue1,2017-2018,8/26/2017,2697,1,Troyes,0,1.0938152,0.46734090000000006,2,Bordeaux,1,1.436187,0.71287805
Ligue1,2017-2018,8/26/2017,2698,1,Montpellier,0,0.8760173000000001,0.5626693,2,Dijon,1,1.2671728,0.0
Ligue1,2017-2018,8/27/2017,2699,0,Strasbourg,0,0.8174564999999999,0.14310458,2,Guingamp,1,0.82500005,0.64798784
Ligue1,2017-2018,8/27/2017,2700,1,Lille,0,0.8164471999999999,0.19808286,1,Angers,0,0.90888125,0.32502404
Ligue1,2017-2018,8/27/2017,2701,1,Marseille,0,1.2495208999999998,0.75003785,6,Monaco,1,0.8737256,0.38954794
Ligue1,2017-2018,8/4/2017,2662,2,Toulouse,0,0.77617604,0.55770695,3,Monaco,1,1.0881366000000001,0.89944834
Ligue1,2017-2018,8/5/2017,2663,0,Amiens,0,1.0676033,0.40276006,2,Paris S-G,1,1.2490237,2.4286835
Ligue1,2017-2018,8/5/2017,2664,0,Nice,0,1.4551332000000001,1.9228163,1,Saint-Étienne,1,1.1993439,0.9284171999999998
Ligue1,2017-2018,8/5/2017,2665,0,Caen,0,1.2860723,0.31004688,1,Montpellier,1,1.1757443,0.05014177400000001
Ligue1,2017-2018,8/5/2017,2666,3,Guingamp,1,0.79716575,0.7363958,1,Metz,0,1.1171565,0.5253512
Ligue1,2017-2018,8/5/2017,2667,0,Strasbourg,0,1.1310227,0.31702942,4,Lyon,1,1.266139,1.3524691
Ligue1,2017-2018,8/5/2017,2668,1,Rennes,0,1.3590121000000002,0.18558633,1,Troyes,0,0.96373355,1.2071637
Ligue1,2017-2018,8/6/2017,2669,0,Nantes,0,0.9087132,0.54278326,3,Lille,1,1.2101772,0.45593664
Ligue1,2017-2018,8/6/2017,2670,2,Bordeaux,0,0.82734126,0.26258674,2,Angers,0,0.9671933000000001,0.29164463
Ligue1,2017-2018,8/6/2017,2671,0,Dijon,0,1.2276316999999999,0.95088714,3,Marseille,1,1.0992792,1.7820396
Ligue1,2017-2018,9/10/2017,2709,1,Angers,0,1.1224147,1.1329268,1,Saint-Étienne,0,1.3855262,0.8596256999999999
Ligue1,2017-2018,9/10/2017,2710,1,Guingamp,0,0.77617604,0.2974019,2,Lyon,1,1.010887,1.345422
Ligue1,2017-2018,9/10/2017,2711,3,Rennes,1,0.77617604,1.3179636000000001,1,Marseille,0,1.0148216,0.89180994
Ligue1,2017-2018,9/15/2017,2712,1,Bordeaux,1,0.77617604,0.80104625,0,Toulouse,0,0.77617604,0.4671276
Ligue1,2017-2018,9/16/2017,2713,0,Strasbourg,0,1.0186948,0.4906492,3,Monaco,1,1.2511795,1.639984
Ligue1,2017-2018,9/16/2017,2714,0,Lille,0,1.2705975,0.37226766,1,Guingamp,1,0.9456568000000001,0.08697718
Ligue1,2017-2018,9/16/2017,2715,1,Saint-Étienne,1,0.8147932,0.45472187,0,Dijon,0,1.1379116000000002,0.24284258
