Restaurant_id,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,ID_TA
id_4348,London,  Gluten Free Options,4355,4.5,$$ - $$$,120.0,d4324139
id_6610,Paris,  Seafood,6611,4.5,NaN,5.0,d12945640
id_1815,Berlin,  Vegan Options,1817,3.5,$$ - $$$,1067.0,d1119896
id_533,Barcelona,  Fusion,534,4.0,$$$$,1060.0,d1099373
id_862,Milan,Italian,864,4.0,$$ - $$$,253.0,d1097463
id_963,Milan,  Vegetarian Friendly,965,4.0,$$ - $$$,306.0,d3181841
id_2073,Paris,  Bar,2074,4.0,$$ - $$$,128.0,d1048529
id_5926,Paris,Asian,5927,4.0,$$ - $$$,52.0,d4182633
id_4367,London,  Vegetarian Friendly,4374,4.5,$$ - $$$,87.0,d6206971
id_2040,Madrid,  Spanish,2042,3.5,$$ - $$$,339.0,d1109944
id_5169,Madrid,Other,5172,4.0,NaN,8.0,d8657804
id_538,Munich,Healthy,542,4.5,$,59.0,d2255569
id_4367,London,  Gluten Free Options,4374,4.5,$$ - $$$,87.0,d6206971
id_713,Lisbon,  Contemporary,714,3.5,$$ - $$$,750.0,d2084827
id_270,Vienna,  Vegan Options,271,4.0,$$ - $$$,384.0,d2021717
id_469,Berlin,  Vegan Options,470,4.5,$$ - $$$,69.0,d8429273
id_323,Lisbon,  Vegetarian Friendly,324,5.0,$$ - $$$,41.0,d12900896
id_5080,Barcelona,Italian,5081,3.5,$$$$,32.0,d10226097
id_13389,London,  British,13399,4.0,$$ - $$$,16.0,d4872826
id_239,Athens,  Fast Food,240,4.5,$,62.0,d6513977
id_5023,Berlin,Other,5025,4.0,NaN,NaN,d12068247
id_2098,Barcelona,Cafe,2099,4.0,$,41.0,d7952588
id_986,Madrid,  Mediterranean,987,4.0,$$ - $$$,274.0,d775579
id_514,Madrid,  Gluten Free Options,515,4.0,$$ - $$$,231.0,d4473807
id_2806,Rome,  Gluten Free Options,2807,3.5,$$ - $$$,1079.0,d1182786
id_2882,Brussels,  Belgian,2883,2.5,$$ - $$$,393.0,d802232
id_1940,Lyon,  Seafood,1941,3.0,$$ - $$$,354.0,d1324029
id_415,Milan,  Mediterranean,416,4.0,$$ - $$$,615.0,d2263352
id_7646,Paris,Other,7647,4.0,NaN,30.0,d10040334
id_8121,Madrid,  Spanish,8128,2.5,$$ - $$$,1768.0,d697526
id_213,Helsinki,Soups,214,4.5,$,100.0,d784491
id_1466,Vienna,Middle Eastern,1467,4.0,$$ - $$$,21.0,d2632522
id_4217,London,  Vegetarian Friendly,4224,4.0,$$ - $$$,169.0,d1019284
id_4217,London,Lebanese,4224,4.0,$$ - $$$,169.0,d1019284
id_73,Edinburgh,  Asian,74,4.5,$$ - $$$,1806.0,d1545969
id_1815,Berlin,  European,1817,3.5,$$ - $$$,1067.0,d1119896
id_7425,Barcelona,  Spanish,7426,2.5,$,55.0,d3308325
id_2882,Brussels,  European,2883,2.5,$$ - $$$,393.0,d802232
id_697,Prague,  Czech,698,4.5,$$ - $$$,68.0,d694885
id_199,Luxembourg,  Gluten Free Options,200,4.0,$$ - $$$,145.0,d3675106
id_1079,Lisbon,  European,1080,4.0,$$ - $$$,167.0,d2703359
id_396,Barcelona,  Korean,397,5.0,$$ - $$$,45.0,d12384001
id_9835,Paris,Lebanese,9837,3.5,$,71.0,d813958
id_1482,Amsterdam,Other,1485,5.0,NaN,12.0,d10027275
id_56,Dublin,Irish,57,4.5,$$ - $$$,3491.0,d1884058
id_393,Hamburg,  Kosher,394,4.0,$$ - $$$,77.0,d1873223
id_1272,Barcelona,  Vegetarian Friendly,1273,4.0,$$$$,554.0,d1080720
id_7470,Madrid,Chinese,7476,4.0,$,5.0,d11931682
id_532,Barcelona,  Vegetarian Friendly,533,4.0,$$ - $$$,744.0,d3179219
id_713,Lisbon,  Vegetarian Friendly,714,3.5,$$ - $$$,750.0,d2084827
id_1811,Hamburg,Chinese,1814,4.0,$$ - $$$,2.0,d10250368
id_1536,Brussels,Asian,1537,4.0,$,20.0,d7336387
id_7272,London,  Gastropub,7281,4.0,$$ - $$$,72.0,d7002116
id_963,Milan,Italian,965,4.0,$$ - $$$,306.0,d3181841
id_486,Zurich,Italian,489,4.0,$$ - $$$,90.0,d1139366
id_1646,Athens,Other,1648,3.5,NaN,17.0,d3709334
id_4230,Paris,Bar,4231,4.0,$$ - $$$,45.0,d10841012
id_8993,Paris,  Korean,8995,4.5,NaN,9.0,d5058767
id_486,Zurich,  Mediterranean,489,4.0,$$ - $$$,90.0,d1139366
id_2792,Rome,  Seafood,2793,4.0,$$ - $$$,157.0,d2437956
id_1247,Dublin,Other,1250,5.0,NaN,3.0,d7805333
id_773,Amsterdam,  Gluten Free Options,775,4.0,$$ - $$$,138.0,d2478316
id_714,Edinburgh,  Vegetarian Friendly,715,4.5,$,42.0,d8713635
id_66,Ljubljana,  European,67,5.0,$$ - $$$,32.0,d12495979
id_1751,Paris,  European,1752,4.5,$$$$,114.0,d3327962
id_925,Oporto,Other,926,5.0,NaN,3.0,d7644937
id_6025,Madrid,Spanish,6028,3.5,$,20.0,d4600249
id_1504,Rome,  Italian,1505,4.0,$,403.0,d7208833
id_323,Lisbon,  Bar,324,5.0,$$ - $$$,41.0,d12900896
id_311,Warsaw,  Asian,312,4.5,$$ - $$$,34.0,d9863670
id_492,Brussels,British,493,4.0,$,95.0,d2719603
id_7701,Paris,Japanese,7702,3.5,$$ - $$$,51.0,d789885
id_3287,Rome,  Vegan Options,3288,4.5,$,44.0,d9710052
id_72,Zurich,  Vegan Options,73,4.0,$$ - $$$,371.0,d1018940
id_1461,Milan,Chinese,1463,3.5,$,283.0,d2589168
id_5177,Milan,  Egyptian,5180,4.0,$,18.0,d3266560
id_412,Rome,  Vegetarian Friendly,413,4.0,$$ - $$$,486.0,d795702
id_926,Barcelona,  Vegetarian Friendly,927,4.5,$$ - $$$,133.0,d8264568
id_311,Warsaw,  Soups,312,4.5,$$ - $$$,34.0,d9863670
id_871,Milan,Chinese,873,4.5,$$ - $$$,69.0,d8277124
id_2458,Amsterdam,  Contemporary,2464,4.5,$$ - $$$,12.0,d3671977
id_4780,Rome,  Fast Food,4781,5.0,$,3.0,d12842559
id_758,Berlin,Asian,759,4.5,$,44.0,d10698854
id_4974,Milan,  Vegan Options,4977,3.5,$$ - $$$,11.0,d8339929
id_1539,Stockholm,  Bar,1541,3.5,$$ - $$$,8.0,d12516525
id_101,Helsinki,Italian,102,4.0,$$ - $$$,231.0,d3456729
id_48,Rome,  Vegetarian Friendly,49,4.5,$$ - $$$,1724.0,d8511258
id_13850,London,  Italian,13860,3.5,$$ - $$$,32.0,d7949523
id_9835,Paris,  Mediterranean,9837,3.5,$,71.0,d813958
id_214,Milan,  Mediterranean,215,4.0,$$$$,1613.0,d5264429
id_3278,Berlin,Contemporary,3280,5.0,NaN,2.0,d7966501
id_1925,Berlin,  European,1927,4.0,$,42.0,d4748988
id_30,Geneva,  European,31,4.5,$$$$,142.0,d2618233
id_1696,Paris,French,1697,4.0,$$$$,519.0,d942290
id_615,Hamburg,  Pub,616,5.0,$$ - $$$,16.0,d10302492
id_2073,Paris,  Pub,2074,4.0,$$ - $$$,128.0,d1048529
id_131,Dublin,  Bar,132,4.5,$$ - $$$,404.0,d3859070
id_573,Barcelona,  European,574,4.0,$$$$,604.0,d986276
id_205,Barcelona,  Cafe,206,4.5,$$ - $$$,613.0,d3499028
id_284,Milan,  Seafood,285,4.0,$$ - $$$,905.0,d1926746
id_716,Budapest,  Vegetarian Friendly,717,5.0,$,9.0,d12667708
id_2556,Barcelona,  Spanish,2557,4.0,$$ - $$$,24.0,d11795167
id_707,Edinburgh,Bar,708,4.0,$$ - $$$,121.0,d2390091
id_2356,Berlin,German,2358,4.5,$,19.0,d4342126
id_4519,London,  Asian,4527,3.5,$$ - $$$,1352.0,d680500
id_933,Geneva,Other,938,4.0,NaN,15.0,d8414125
id_4746,Berlin,Other,4748,4.0,NaN,7.0,d1360884
id_1268,Lyon,French,1269,4.0,$,37.0,d4585716
id_128,Stockholm,  Vegetarian Friendly,129,4.5,$$ - $$$,183.0,d5949148
id_2185,Amsterdam,Other,2190,5.0,NaN,NaN,d12049003
id_284,Milan,  Gluten Free Options,285,4.0,$$ - $$$,905.0,d1926746
id_1040,Budapest,  European,1041,4.5,$,14.0,d10354665
id_1076,Warsaw,  Fusion,1077,5.0,$,2.0,d12018194
id_1541,Lisbon,  Sushi,1542,4.5,$$ - $$$,17.0,d3729391
id_714,Edinburgh,Cafe,715,4.5,$,42.0,d8713635
id_330,Krakow,  Mediterranean,331,4.0,$$ - $$$,59.0,d12875225
id_8019,London,Seafood,8028,4.0,$$ - $$$,49.0,d8677313
id_4706,London,  Japanese,4714,3.5,$$ - $$$,376.0,d1388962
id_4633,Paris,Indian,4634,4.0,$,62.0,d1331796
id_1989,Munich,Other,2005,4.0,NaN,15.0,d1820729
id_352,London,  Vegan Options,353,4.5,$$$$,688.0,d8632781
id_3191,London,  Vegetarian Friendly,3197,4.5,$$ - $$$,123.0,d3970522
id_3308,Milan,Italian,3310,4.0,$$ - $$$,243.0,d1746716
id_1539,Brussels,Italian,1540,4.5,$$ - $$$,4.0,d13206789
id_4452,Rome,Italian,4453,4.0,$$ - $$$,171.0,d7995957
id_8349,Madrid,Other,8356,2.5,NaN,16.0,d5776152
id_514,Madrid,Mediterranean,515,4.0,$$ - $$$,231.0,d4473807
id_1272,Barcelona,  Gluten Free Options,1273,4.0,$$$$,554.0,d1080720
id_13016,London,  British,13026,3.5,$$ - $$$,52.0,d2508041
id_12287,Paris,Other,12289,3.0,NaN,8.0,d11666969
id_1579,Rome,  International,1580,4.5,$$ - $$$,64.0,d10744198
id_4092,Rome,Italian,4093,4.0,$$ - $$$,35.0,d8092415
id_9935,Paris,  Spanish,9937,3.5,$$$$,16.0,d7047167
id_6032,Berlin,International,6034,3.5,$$ - $$$,16.0,d2465469
id_846,Stockholm,  Sushi,847,4.5,$$ - $$$,8.0,d7819194
id_7542,Barcelona,Seafood,7543,2.5,$$ - $$$,129.0,d1929118
id_1133,Brussels,  European,1134,3.5,$$ - $$$,61.0,d1082420
id_1135,Zurich,  Vietnamese,1140,4.5,NaN,4.0,d6620235
id_2825,Brussels,  Sushi,2826,3.0,$$ - $$$,113.0,d1093016
id_4974,Milan,Italian,4977,3.5,$$ - $$$,11.0,d8339929
id_7011,Barcelona,  Bar,7012,3.0,$$ - $$$,83.0,d3692741
id_1414,Milan,Pizza,1416,4.0,$,252.0,d3773630
id_108,Hamburg,  Bar,109,4.0,$$ - $$$,371.0,d1353540
id_14,Helsinki,  Soups,15,4.0,$$ - $$$,1488.0,d850178
id_791,Stockholm,Other,792,5.0,NaN,4.0,d10789401
id_3233,Rome,  Gluten Free Options,3234,3.5,$$ - $$$,209.0,d11998026
id_5990,Berlin,Other,5992,2.5,NaN,5.0,d1037163
id_547,Stockholm,  Belgian,548,4.0,$$ - $$$,97.0,d3898172
id_403,Dublin,  Asian,404,4.5,$$ - $$$,275.0,d5533891
id_758,Berlin,  Vietnamese,759,4.5,$,44.0,d10698854
id_2171,Berlin,  German,2173,3.5,$$ - $$$,130.0,d1359957
id_299,Amsterdam,  Vegan Options,300,4.0,$$ - $$$,1103.0,d779071
id_64,Amsterdam,  Vegan Options,65,4.5,$$ - $$$,2428.0,d697036
id_482,Oslo,Indian,483,4.0,$$ - $$$,36.0,d2328380
id_908,Barcelona,  Spanish,909,4.5,$$ - $$$,51.0,d11923374
id_2243,Stockholm,Pub,2247,3.0,$$ - $$$,86.0,d1043439
id_908,Barcelona,  European,909,4.5,$$ - $$$,51.0,d11923374
id_4288,Milan,Italian,4291,3.5,NaN,13.0,d4875639
id_547,Milan,  Vegetarian Friendly,548,4.0,$$ - $$$,554.0,d4353632
id_863,Edinburgh,  Middle Eastern,864,3.5,$$ - $$$,165.0,d1136782
id_529,Milan,  Vegetarian Friendly,530,4.5,$$ - $$$,233.0,d3691545
id_639,Budapest,  Bar,640,4.0,$$ - $$$,93.0,d1489269
id_5611,London,Mediterranean,5620,5.0,$$ - $$$,8.0,d12971996
id_1986,Prague,European,1989,5.0,NaN,NaN,d4768291
id_1475,London,Indian,1477,4.5,$$ - $$$,313.0,d733450
id_4773,Madrid,Mediterranean,4776,4.0,$$ - $$$,7.0,d10859423
id_2711,Milan,Italian,2713,5.0,$,6.0,d12078773
id_3998,Rome,  Mediterranean,3999,4.0,$$ - $$$,137.0,d2323613
id_452,Hamburg,Bar,453,4.0,$$ - $$$,41.0,d4083721
id_934,Athens,  Greek,936,4.5,$$ - $$$,28.0,d3654659
id_29,Ljubljana,  Vegetarian Friendly,30,4.5,$$ - $$$,87.0,d12089348
id_12392,London,  Pizza,12402,4.0,$$ - $$$,NaN,d13153300
id_1810,Berlin,  Vietnamese,1812,4.0,$,68.0,d5532050
id_2614,Munich,  Vegetarian Friendly,2633,3.0,$$ - $$$,110.0,d2267111
id_1033,Dublin,  International,1035,3.5,$$ - $$$,230.0,d1553821
id_883,Amsterdam,  Vegetarian Friendly,885,4.5,$$ - $$$,47.0,d12557535
id_1748,Berlin,  Fast Food,1750,3.5,$,90.0,d6280580
id_661,Barcelona,  Soups,662,3.5,$$ - $$$,1332.0,d1137212
id_1275,Rome,  Brew Pub,1276,4.0,$$ - $$$,377.0,d2439603
id_7752,Barcelona,Mediterranean,7759,1.0,$$ - $$$,NaN,d11950716
id_1547,Amsterdam,  Korean,1550,3.5,$$ - $$$,91.0,d10488468
id_528,Berlin,Asian,529,4.0,$$ - $$$,97.0,d7905491
id_1188,Rome,  Vegan Options,1189,4.0,$$ - $$$,173.0,d11895495
id_1339,London,  Central American,1341,4.0,$$ - $$$,1495.0,d3181518
id_257,Copenhagen,  European,258,4.5,$$ - $$$,92.0,d10292470
id_2224,Paris,French,2225,4.5,$$ - $$$,140.0,d782237
id_1556,Rome,  Vegetarian Friendly,1557,4.5,$$ - $$$,287.0,d1095455
id_377,Warsaw,  Vegetarian Friendly,378,4.0,$$ - $$$,98.0,d4211999
id_319,Warsaw,Asian,320,4.0,$,37.0,d10474731
id_318,Copenhagen,  Vegetarian Friendly,319,4.5,$$ - $$$,88.0,d4093614
id_846,Copenhagen,  Sushi,847,3.5,$,74.0,d1081584
id_1958,Munich,German,1974,3.5,$$ - $$$,95.0,d1342155
id_1958,Munich,  Vegetarian Friendly,1974,3.5,$$ - $$$,95.0,d1342155
id_2512,Vienna,  Sushi,2514,3.5,$$ - $$$,65.0,d947018
id_813,Oslo,  Thai,814,3.5,$$ - $$$,16.0,d13064730
id_40,Edinburgh,  Vegan Options,41,4.5,$$ - $$$,834.0,d1871954
id_430,London,  European,431,4.5,$,907.0,d719237
id_716,Budapest,  Healthy,717,5.0,$,9.0,d12667708
id_2137,Lisbon,  Portuguese,2140,5.0,NaN,2.0,d3193915
id_2198,Milan,Bar,2200,4.0,$,75.0,d4909559
id_1952,Budapest,Cafe,1953,3.5,$$ - $$$,39.0,d12410110
id_5066,Paris,Indian,5067,4.0,$$ - $$$,288.0,d1025147
id_6025,Madrid,  Cafe,6028,3.5,$,20.0,d4600249
id_155,Amsterdam,  Latin,156,4.5,$$ - $$$,482.0,d4588301
id_14,Helsinki,  Vegan Options,15,4.0,$$ - $$$,1488.0,d850178
id_557,Hamburg,Mediterranean,558,4.0,$$ - $$$,46.0,d2489872
id_3695,Barcelona,Mediterranean,3696,3.5,$$ - $$$,127.0,d2179945
id_1478,Madrid,  Grill,1480,4.0,$$ - $$$,215.0,d8123141
id_205,Barcelona,  Vegan Options,206,4.5,$$ - $$$,613.0,d3499028
id_2961,Berlin,  Fusion,2963,3.5,$$ - $$$,59.0,d5822584
id_1842,Paris,French,1843,4.5,$$ - $$$,132.0,d9746677
id_1403,Geneva,Other,1411,1.0,NaN,NaN,d7996902
id_7028,Barcelona,Moroccan,7029,3.0,$$ - $$$,125.0,d3535931
id_3005,London,  Vegan Options,3011,4.5,$$ - $$$,91.0,d2516361
id_150,Budapest,Healthy,151,4.5,$,1317.0,d813990
id_241,Munich,  Vegetarian Friendly,243,4.5,$$ - $$$,152.0,d1178760
id_66,Ljubljana,  Pub,67,5.0,$$ - $$$,32.0,d12495979
id_2171,Lyon,Steakhouse,2172,3.0,$,52.0,d4098079
id_3914,Berlin,Italian,3916,4.0,$$ - $$$,19.0,d7146900
id_198,Zurich,  Vegetarian Friendly,200,4.0,$$$$,211.0,d797737
id_182,Lisbon,  European,183,4.0,$,825.0,d1852620
id_4549,Rome,Other,4550,4.5,NaN,5.0,d12997561
id_7011,Barcelona,Mediterranean,7012,3.0,$$ - $$$,83.0,d3692741
id_40,Edinburgh,  Vegetarian Friendly,41,4.5,$$ - $$$,834.0,d1871954
id_1655,Madrid,  South American,1657,5.0,$$$$,11.0,d13174390
id_945,Berlin,  Vegetarian Friendly,946,4.0,$,164.0,d4823847
id_400,Madrid,  European,401,4.0,$$ - $$$,774.0,d8415205
id_820,Milan,  Seafood,822,4.0,$,186.0,d2486144
id_11306,London,  Bar,11316,3.5,$$ - $$$,47.0,d2643319
id_7003,Paris,  Asian,7004,4.5,$$ - $$$,4.0,d12447984
id_344,Milan,  Vegan Options,345,4.0,$$ - $$$,732.0,d2648160
id_5098,Berlin,Other,5100,4.0,NaN,NaN,d12875617
id_5042,Paris,  South American,5043,4.5,$,39.0,d5264177
id_2361,Brussels,  Wine Bar,2362,4.0,$$ - $$$,23.0,d4506544
id_639,Budapest,  Vegetarian Friendly,640,4.0,$$ - $$$,93.0,d1489269
id_926,Barcelona,  Mediterranean,927,4.5,$$ - $$$,133.0,d8264568
id_313,Luxembourg,Sushi,314,4.5,NaN,14.0,d4844610
id_173,Hamburg,  Barbecue,174,4.0,$$ - $$$,142.0,d1340332
id_1741,Hamburg,Other,1744,3.0,NaN,12.0,d959162
id_73,Edinburgh,Indian,74,4.5,$$ - $$$,1806.0,d1545969
id_7672,Paris,  Sushi,7673,4.0,$$ - $$$,65.0,d3316640
id_173,Hamburg,  European,174,4.0,$$ - $$$,142.0,d1340332
id_2074,Amsterdam,Other,2079,4.5,NaN,5.0,d11909263
id_1745,Lisbon,European,1747,4.0,$$ - $$$,11.0,d13150829
id_1391,Budapest,  European,1392,5.0,NaN,NaN,d7724601
id_1346,London,  Vegan Options,1348,4.5,$,156.0,d8125299
id_739,Budapest,  Hungarian,740,4.0,$$ - $$$,98.0,d2171461
id_342,Oporto,  Vegetarian Friendly,343,4.5,$$ - $$$,72.0,d9741389
id_393,Warsaw,  Grill,394,4.0,$$ - $$$,141.0,d4323006
id_7028,Barcelona,  Halal,7029,3.0,$$ - $$$,125.0,d3535931
id_2406,Milan,  Seafood,2408,4.0,$$ - $$$,184.0,d813925
id_5604,Madrid,Moroccan,5607,3.0,$,83.0,d2149251
id_459,Milan,  European,460,4.0,$$$$,484.0,d1231908
id_6536,Barcelona,  European,6537,3.5,$$ - $$$,122.0,d4436498
id_216,Copenhagen,  European,217,4.5,$$ - $$$,125.0,d8121703
id_702,Oporto,African,703,4.5,$$ - $$$,17.0,d10678700
id_851,Zurich,  European,855,4.5,$,12.0,d4226084
id_1547,Amsterdam,  Seafood,1550,3.5,$$ - $$$,91.0,d10488468
id_961,Lyon,Moroccan,962,4.0,$$ - $$$,64.0,d804943
id_981,Helsinki,American,982,3.5,$,12.0,d2484423
id_1905,Barcelona,  European,1906,4.0,$$ - $$$,250.0,d8602690
id_173,Hamburg,  Mediterranean,174,4.0,$$ - $$$,142.0,d1340332
id_3365,Paris,French,3366,5.0,$$ - $$$,18.0,d10737035
id_6029,Milan,Other,6032,2.5,NaN,2.0,d12911907
id_12304,Paris,French,12306,4.0,$$$$,7.0,d719518
id_1856,Hamburg,  Contemporary,1859,3.5,NaN,4.0,d2722599
id_2355,Barcelona,  European,2356,4.5,$$$$,15.0,d12254437
id_1981,Budapest,Other,1982,3.5,NaN,8.0,d10073699
id_1048,Paris,  European,1049,4.5,$$$$,281.0,d719083
id_788,Krakow,Mexican,789,4.0,$,29.0,d4560491
id_565,Brussels,  Wine Bar,566,4.0,$$ - $$$,35.0,d3622799
id_1341,Vienna,  European,1342,3.5,$,110.0,d941095
id_214,Dublin,  Soups,215,4.0,$$ - $$$,1774.0,d4236147
id_85,Barcelona,  Gluten Free Options,86,4.5,$$ - $$$,2186.0,d697571
id_412,Rome,  Gluten Free Options,413,4.0,$$ - $$$,486.0,d795702
id_1889,Barcelona,Mediterranean,1890,4.5,$$ - $$$,24.0,d11679759
id_11306,London,  Spanish,11316,3.5,$$ - $$$,47.0,d2643319
id_6936,London,  Vegetarian Friendly,6945,3.5,$$ - $$$,28.0,d12536774
id_2236,Lisbon,  European,2239,3.5,$$ - $$$,185.0,d2091250
id_3341,Lisbon,  Portuguese,3345,3.5,NaN,3.0,d8772965
id_1811,Hamburg,  Delicatessen,1814,4.0,$$ - $$$,2.0,d10250368
id_5738,Madrid,  Asian,5741,3.5,$$ - $$$,51.0,d2098938
id_5604,Madrid,  Middle Eastern,5607,3.0,$,83.0,d2149251
id_2793,Rome,Pizza,2794,4.5,$,82.0,d7803810
id_553,Lisbon,  Mediterranean,554,4.5,$$ - $$$,66.0,d10266436
id_1678,Athens,Other,1680,3.0,NaN,NaN,d12883544
id_900,Prague,Bar,901,4.0,$,139.0,d4769383
id_9231,Paris,French,9233,4.0,NaN,25.0,d7332770
id_52,Dublin,Irish,53,4.5,$$ - $$$,1820.0,d2259146
id_284,Milan,  Fusion,285,4.0,$$ - $$$,905.0,d1926746
id_451,Bratislava,American,452,3.0,$$ - $$$,178.0,d2085183
id_724,Brussels,Other,725,4.5,NaN,15.0,d12428801
id_533,Barcelona,  Vegetarian Friendly,534,4.0,$$$$,1060.0,d1099373
id_1275,Rome,  Bar,1276,4.0,$$ - $$$,377.0,d2439603
id_1921,Barcelona,Mediterranean,1922,4.0,$$ - $$$,94.0,d8661176
id_2089,Milan,Italian,2091,4.5,$$ - $$$,103.0,d2701946
id_6074,Madrid,Pizza,6077,3.5,$,18.0,d8427291
id_4526,Paris,French,4527,3.5,$$ - $$$,154.0,d952068
id_1257,Madrid,Chinese,1259,4.0,$$ - $$$,121.0,d2096546
id_163,Stockholm,  Vegetarian Friendly,164,4.5,$,99.0,d3478764
id_7608,Madrid,  Spanish,7615,3.0,$$ - $$$,27.0,d3853544
id_3995,Paris,  Vegetarian Friendly,3996,4.5,$,26.0,d10840545
id_5604,Madrid,  Vegan Options,5607,3.0,$,83.0,d2149251
id_11134,London,  Mediterranean,11144,4.5,$,8.0,d2225278
id_239,Athens,  Fusion,240,4.5,$,62.0,d6513977
id_155,Amsterdam,  Barbecue,156,4.5,$$ - $$$,482.0,d4588301
id_3991,London,  Vegan Options,3998,4.5,$$ - $$$,48.0,d7312499
id_3705,London,  Spanish,3712,4.0,$$ - $$$,187.0,d1016160
id_152,Luxembourg,  Sushi,153,4.0,$$ - $$$,80.0,d743790
id_1535,Stockholm,Other,1537,4.0,NaN,10.0,d7992032
id_254,Lyon,  Vegetarian Friendly,255,4.0,$,233.0,d7596737
id_678,Madrid,  Vegetarian Friendly,679,4.5,$$ - $$$,95.0,d5487718
id_2851,Berlin,Other,2853,5.0,NaN,4.0,d12417709
id_602,Dublin,  Gluten Free Options,603,4.0,$$ - $$$,135.0,d7591680
id_403,Dublin,Indian,404,4.5,$$ - $$$,275.0,d5533891
id_1115,Rome,Pizza,1116,4.5,$$ - $$$,87.0,d7359557
id_4293,Rome,Brew Pub,4294,5.0,$,14.0,d10595133
id_675,Bratislava,Italian,676,3.5,$$ - $$$,13.0,d4769810
id_13815,London,  Vegetarian Friendly,13825,3.5,$,28.0,d2176100
id_3556,Madrid,Indian,3558,4.0,$$ - $$$,24.0,d8857488
id_1665,Athens,Other,1667,3.5,NaN,8.0,d8627732
id_683,Budapest,  American,684,5.0,$,9.0,d12902522
id_2484,Madrid,  European,2486,4.0,$$ - $$$,55.0,d6701548
id_4463,Paris,Italian,4464,3.5,$$ - $$$,396.0,d742407
id_2802,Prague,  Czech,2808,3.5,$$ - $$$,19.0,d4769349
id_6690,Barcelona,  European,6691,3.0,$$ - $$$,37.0,d3242259
id_7996,Madrid,Spanish,8003,2.5,NaN,2.0,d10735345
id_7011,Barcelona,  Pub,7012,3.0,$$ - $$$,83.0,d3692741
id_1012,Helsinki,  Asian,1013,3.0,NaN,19.0,d3345223
id_714,Edinburgh,  European,715,4.5,$,42.0,d8713635
id_543,Krakow,Polish,544,4.5,$,20.0,d8049985
id_214,Dublin,Irish,215,4.0,$$ - $$$,1774.0,d4236147
id_717,Copenhagen,  European,718,4.0,$$ - $$$,68.0,d6780578
id_862,Milan,  Seafood,864,4.0,$$ - $$$,253.0,d1097463
id_1200,London,  British,1202,4.0,$$ - $$$,278.0,d719718
id_1368,Warsaw,Other,1370,4.5,NaN,2.0,d8596967
id_2961,Berlin,  Cafe,2963,3.5,$$ - $$$,59.0,d5822584
id_147,Prague,  Gluten Free Options,148,4.5,$,105.0,d10389421
id_2040,Madrid,Mediterranean,2042,3.5,$$ - $$$,339.0,d1109944
id_56,Dublin,  Bar,57,4.5,$$ - $$$,3491.0,d1884058
id_158,Warsaw,  European,159,4.0,$$ - $$$,187.0,d6369030
id_1651,Copenhagen,Other,1654,3.5,NaN,3.0,d11749991
id_8464,Paris,Other,8466,4.0,NaN,7.0,d12113037
id_522,Budapest,  Central European,523,4.5,$$ - $$$,40.0,d9710368
id_1239,Rome,  Mediterranean,1240,4.0,$$ - $$$,302.0,d4023512
id_1545,Lisbon,  Portuguese,1546,4.5,$$ - $$$,7.0,d13171584
id_7272,London,  British,7281,4.0,$$ - $$$,72.0,d7002116
id_1244,Munich,Asian,1256,3.5,$$ - $$$,45.0,d2524764
id_1435,Munich,  Pizza,1447,4.0,$,21.0,d4597916
id_214,Milan,Italian,215,4.0,$$$$,1613.0,d5264429
id_1716,Dublin,  Diner,1720,3.5,$,20.0,d3544710
id_317,Lisbon,  Portuguese,318,4.5,$$ - $$$,372.0,d1224146
id_2042,Stockholm,Pub,2045,3.5,NaN,2.0,d5936523
id_1608,Athens,Pizza,1610,4.0,NaN,9.0,d4591733
id_4209,Rome,  Fast Food,4210,4.0,$,55.0,d8020681
id_4288,Milan,  Cafe,4291,3.5,NaN,13.0,d4875639
id_2617,Lisbon,Other,2620,4.0,NaN,2.0,d12999507
id_1547,Amsterdam,  Vegetarian Friendly,1550,3.5,$$ - $$$,91.0,d10488468
id_111,Edinburgh,  British,112,4.5,$$ - $$$,1951.0,d1186842
id_13199,London,Italian,13209,3.0,$$ - $$$,11.0,d718909
id_1188,Rome,  Vegetarian Friendly,1189,4.0,$$ - $$$,173.0,d11895495
id_2858,London,Italian,2863,4.0,$$ - $$$,459.0,d4052905
id_10876,London,  Balti,10886,4.0,$$ - $$$,20.0,d4185485
id_522,Budapest,  European,523,4.5,$$ - $$$,40.0,d9710368
id_689,Vienna,South American,690,4.5,$$ - $$$,29.0,d10485816
id_4110,Madrid,Spanish,4112,5.0,NaN,2.0,d4600226
id_1512,Warsaw,  Asian,1514,4.0,$$ - $$$,34.0,d2271370
id_4294,Paris,  European,4295,4.0,$$ - $$$,69.0,d798936
id_914,Brussels,  Italian,915,4.0,$,40.0,d2477240
id_2480,Paris,French,2481,4.5,$$ - $$$,151.0,d1208595
id_1132,Paris,  Asian,1133,4.5,$$$$,255.0,d1877226
id_8559,London,  British,8568,3.5,$$ - $$$,329.0,d733353
id_8121,Madrid,  Mediterranean,8128,2.5,$$ - $$$,1768.0,d697526
id_7809,Paris,Other,7810,4.0,NaN,15.0,d4953429
id_1754,Rome,Italian,1755,4.0,$$ - $$$,382.0,d4930739
id_1940,Lyon,European,1941,3.0,$$ - $$$,354.0,d1324029
