Restaurant_id,City,Ranking,Rating,Price Range,Number of Reviews,ID_TA,Cuisine Style
id_5257,Berlin,5259,4.0,NaN,3.0,d10266473,"  Thai,   Asian"
id_526,Copenhagen,527,4.5,$$ - $$$,13.0,d12936186,Vietnamese
id_528,Berlin,529,4.0,$$ - $$$,97.0,d7905491,Asian
id_529,Milan,530,4.5,$$ - $$$,233.0,d3691545,"  Mediterranean,   Seafood,   Vegetarian Friendly,   Pizza, Italian"
id_5296,Rome,5298,4.0,NaN,9.0,d11951657,Italian
id_53,Bratislava,54,4.0,$$$$,313.0,d1112673,"  Mediterranean,   Central European,   European, Italian"
id_530,Paris,531,4.5,$$ - $$$,256.0,d5872756,"  Vegetarian Friendly, French"
id_532,Barcelona,533,4.0,$$ - $$$,744.0,d3179219,"  Vegetarian Friendly,   Gluten Free Options, Mediterranean"
id_533,Barcelona,534,4.0,$$$$,1060.0,d1099373,"  Asian,   Fusion,   Vegetarian Friendly,   Gluten Free Options, Japanese"
id_5357,Madrid,5360,3.5,$$ - $$$,60.0,d6703191,"Sushi,   Asian"
id_537,Madrid,538,4.0,$$ - $$$,515.0,d991104,"  Vegetarian Friendly, Spanish"
id_538,Munich,542,4.5,$,59.0,d2255569,"  Vegetarian Friendly, Healthy"
id_538,Stockholm,539,4.0,$$ - $$$,82.0,d780673,"  Bar,   Barbecue,   Steakhouse, American"
id_540,Bratislava,541,3.5,NaN,3.0,d4770088,Other
id_541,Lyon,542,4.0,$$ - $$$,138.0,d2641947,"  Vietnamese, Asian"
id_543,Krakow,544,4.5,$,20.0,d8049985,"  Bar, Polish"
id_5459,Paris,5460,3.5,$$ - $$$,132.0,d953033,"  Vegetarian Friendly, Asian,   Thai"
id_547,Milan,548,4.0,$$ - $$$,554.0,d4353632,"Japanese,   Vegetarian Friendly"
id_547,Stockholm,548,4.0,$$ - $$$,97.0,d3898172,"  Bar,   Belgian, European,   Vegetarian Friendly"
id_550,Dublin,551,4.0,$$ - $$$,118.0,d3153451,"Irish,   Gluten Free Options,   European"
id_5503,Madrid,5506,3.5,NaN,3.0,d990817,Other
id_5510,Madrid,5513,4.5,NaN,6.0,d697485,Other
id_5524,Madrid,5527,3.5,NaN,14.0,d9742180,Other
id_553,Lisbon,554,4.5,$$ - $$$,66.0,d10266436,"  Mediterranean, Italian,   Vegetarian Friendly"
id_5560,Paris,5561,4.0,$$ - $$$,76.0,d2494164,"Mediterranean,   Middle Eastern"
id_5569,Paris,5570,3.5,$$ - $$$,194.0,d1912643,"European,   French,   International"
id_557,Hamburg,558,4.0,$$ - $$$,46.0,d2489872,"  European, Mediterranean"
id_559,Athens,560,3.5,$$ - $$$,304.0,d1070166,"Mediterranean,   Greek"
id_56,Dublin,57,4.5,$$ - $$$,3491.0,d1884058,"  Pub, Irish,   Bar"
id_5604,Madrid,5607,3.0,$,83.0,d2149251,"  Halal, Moroccan,   Middle Eastern,   Vegan Options"
id_5611,London,5620,5.0,$$ - $$$,8.0,d12971996,"  European,   Greek, Mediterranean,   Cafe"
id_5624,Berlin,5626,4.0,NaN,6.0,d3805143,Spanish
id_565,Brussels,566,4.0,$$ - $$$,35.0,d3622799,"Mediterranean,   European,   Wine Bar,   Portuguese"
id_5673,Rome,5675,5.0,$,NaN,d12322989,"  Healthy,   South American, Italian,   International,   Peruvian"
id_573,Barcelona,574,4.0,$$$$,604.0,d986276,"  Contemporary,   European,   Spanish,   Vegetarian Friendly, Mediterranean,   Gluten Free Options"
id_5738,Madrid,5741,3.5,$$ - $$$,51.0,d2098938,"Japanese,   Asian"
id_5767,London,5776,5.0,$$ - $$$,8.0,d12219822,Cafe
id_580,Bratislava,581,4.5,NaN,3.0,d951933,"European,   Eastern European"
id_580,Copenhagen,581,4.5,NaN,14.0,d10811036,Other
id_5817,Paris,5818,4.0,$$$$,52.0,d1020592,"  Korean, Asian"
id_5842,Milan,5845,3.0,$$ - $$$,104.0,d3267260,Italian
id_5844,Madrid,5847,4.0,NaN,NaN,d10058810,Other
id_5889,London,5898,4.0,$$ - $$$,41.0,d6826426,"  Vegan Options, Cafe,   Vegetarian Friendly,   British"
id_5908,Berlin,5910,3.5,$$ - $$$,3.0,d9456227,Italian
id_592,Copenhagen,593,4.0,$$ - $$$,106.0,d1526719,"  Thai,   Vegetarian Friendly"
id_5925,Madrid,5928,4.0,NaN,3.0,d10041332,Other
id_5926,Paris,5927,4.0,$$ - $$$,52.0,d4182633,Asian
id_5990,Berlin,5992,2.5,NaN,5.0,d1037163,Other
id_6004,Milan,6007,4.5,NaN,4.0,d2407506,Other
id_6011,Madrid,6014,3.5,$$ - $$$,48.0,d3902868,"  Pizza, Italian"
id_6016,Berlin,6018,3.5,NaN,3.0,d4156673,German
id_602,Dublin,603,4.0,$$ - $$$,135.0,d7591680,"  Vegetarian Friendly,   Gluten Free Options, Asian"
id_6025,Madrid,6028,3.5,$,20.0,d4600249,"Spanish,   Cafe"
id_6029,Milan,6032,2.5,NaN,2.0,d12911907,Other
id_6032,Berlin,6034,3.5,$$ - $$$,16.0,d2465469,International
id_605,Helsinki,606,4.0,$$ - $$$,8.0,d6663062,Cafe
id_6069,Berlin,6071,3.0,NaN,6.0,d10179197,Other
id_6074,Madrid,6077,3.5,$,18.0,d8427291,Pizza
id_6090,London,6099,3.5,$$ - $$$,136.0,d731204,"  Asian,   Vegetarian Friendly, Indian"
id_6092,Barcelona,6093,3.5,$,32.0,d8580982,"  South American, Peruvian"
id_6114,Madrid,6117,4.0,NaN,5.0,d5795989,Other
id_6135,Berlin,6137,3.0,$,11.0,d8673833,Indian
id_6149,Barcelona,6150,3.5,NaN,34.0,d1417391,Other
id_615,Hamburg,616,5.0,$$ - $$$,16.0,d10302492,"Bar,   Pub,   Grill,   Mediterranean"
id_615,Munich,621,4.0,$$ - $$$,84.0,d6864963,German
id_6183,Paris,6184,3.5,$$ - $$$,155.0,d5522488,"French,   European,   Bar"
id_6193,Berlin,6195,3.5,NaN,3.0,d7360304,Other
id_6207,Madrid,6210,3.5,$$ - $$$,9.0,d1519258,Spanish
id_6234,Paris,6235,4.0,$$ - $$$,20.0,d5928128,"  Pub,   Cafe,   Bar,   European, French,   Vegetarian Friendly"
id_6315,Madrid,6318,4.0,$,16.0,d7792070,Mediterranean
id_633,Milan,635,3.5,$$ - $$$,743.0,d7660183,"  Vegan Options,   Vegetarian Friendly, Italian,   Pizza,   Mediterranean"
id_6338,Paris,6339,4.0,$$ - $$$,83.0,d1904460,  European
id_636,Hamburg,637,4.0,$$ - $$$,23.0,d12181566,"Peruvian,   Vegetarian Friendly"
id_6382,Paris,6383,4.0,$$ - $$$,35.0,d6519298,French
id_639,Budapest,640,4.0,$$ - $$$,93.0,d1489269,"American,   Bar,   Vegetarian Friendly,   European,   Pub"
id_64,Amsterdam,65,4.5,$$ - $$$,2428.0,d697036,"Dutch,   Vegan Options"
id_640,Oporto,641,4.0,$,27.0,d8143898,"  Portuguese, European"
id_643,Oslo,644,4.0,$,19.0,d4043773,  Pizza
id_6492,Madrid,6495,3.5,NaN,6.0,d5614471,Other
id_6536,Barcelona,6537,3.5,$$ - $$$,122.0,d4436498,"  Vegetarian Friendly, Seafood,   Mediterranean,   Spanish,   European"
id_655,Paris,656,4.5,$$ - $$$,187.0,d2044612,"  Singaporean,   Vegan Options,   Thai,   Vegetarian Friendly,   Asian"
id_6578,Barcelona,6579,3.0,NaN,6.0,d10696479,Other
id_6583,London,6592,4.5,$,29.0,d2524119,"Cafe,   British"
id_66,Ljubljana,67,5.0,$$ - $$$,32.0,d12495979,"  European,   Pub,   Slovenian"
id_6607,Barcelona,6608,3.5,$$ - $$$,19.0,d3319308,"Bar,   Spanish"
id_661,Barcelona,662,3.5,$$ - $$$,1332.0,d1137212,"  Gluten Free Options,   European, Seafood,   Spanish,   Soups,   Mediterranean,   Vegetarian Friendly"
id_6610,Paris,6611,4.5,NaN,5.0,d12945640,  Seafood
id_6624,Barcelona,6625,3.0,$$ - $$$,169.0,d3292870,"  Mediterranean,   European, Bar,   Cafe,   Spanish"
id_6678,Madrid,6681,3.5,$$ - $$$,13.0,d10383695,"  Spanish, Mediterranean"
id_6690,Barcelona,6691,3.0,$$ - $$$,37.0,d3242259,"  Mediterranean,   European, Spanish"
id_6720,Madrid,6723,3.5,$$ - $$$,2.0,d4093995,"  European,   Spanish"
id_675,Bratislava,676,3.5,$$ - $$$,13.0,d4769810,Italian
id_678,Madrid,679,4.5,$$ - $$$,95.0,d5487718,  Vegetarian Friendly
id_6803,Barcelona,6804,3.5,NaN,13.0,d7092943,"Pizza,   Spanish"
id_6811,Paris,6812,4.0,$$$$,34.0,d12170386,"  Mediterranean,   Vegetarian Friendly"
id_683,Budapest,684,5.0,$,9.0,d12902522,  American
id_6836,Madrid,6839,3.0,NaN,20.0,d5776307,Other
id_684,Prague,685,4.0,$$ - $$$,75.0,d944247,"  International, Bar"
id_685,Warsaw,686,4.0,$$ - $$$,78.0,d6453074,"  Gastropub,   Arabic"
id_6852,Madrid,6855,3.5,NaN,12.0,d5971427,Other
id_6874,Barcelona,6875,3.0,NaN,NaN,d11958460,Other
id_689,Vienna,690,4.5,$$ - $$$,29.0,d10485816,"South American,   Latin,   Central American,   Venezuelan"
id_6936,London,6945,3.5,$$ - $$$,28.0,d12536774,"  Australian,   Cafe,   Vegetarian Friendly"
id_697,Prague,698,4.5,$$ - $$$,68.0,d694885,"European,   Czech"
id_70,Copenhagen,71,4.0,$$ - $$$,879.0,d7986173,"  Pub,   Bar, American,   Barbecue"
id_7003,Paris,7004,4.5,$$ - $$$,4.0,d12447984,"  Asian, European"
id_7011,Barcelona,7012,3.0,$$ - $$$,83.0,d3692741,"  Bar, Mediterranean,   Pub,   European"
id_702,Lyon,703,4.5,NaN,35.0,d9456607,Other
id_702,Oporto,703,4.5,$$ - $$$,17.0,d10678700,"  European, African,   Contemporary,   Portuguese"
id_7028,Barcelona,7029,3.0,$$ - $$$,125.0,d3535931,"  Middle Eastern, Moroccan,   Halal"
id_7038,London,7047,4.0,$$ - $$$,97.0,d5414878,"  Pub, Bar,   Vegetarian Friendly"
id_707,Edinburgh,708,4.0,$$ - $$$,121.0,d2390091,"  Vegetarian Friendly, Bar,   Vegan Options"
id_7075,Madrid,7079,3.0,NaN,22.0,d5796187,Other
id_7122,London,7131,4.0,$$ - $$$,79.0,d3322305,"Bar,   International"
id_713,Lisbon,714,3.5,$$ - $$$,750.0,d2084827,"  European,   Portuguese,   Contemporary,   Vegetarian Friendly,   Mediterranean"
id_714,Edinburgh,715,4.5,$,42.0,d8713635,"  Vegan Options,   British,   Vegetarian Friendly, Cafe,   European"
id_7153,Barcelona,7154,3.5,$$ - $$$,5.0,d8804386,"Russian,   Mediterranean"
id_716,Budapest,717,5.0,$,9.0,d12667708,"Fast Food,   European,   Vegetarian Friendly,   Healthy"
id_717,Copenhagen,718,4.0,$$ - $$$,68.0,d6780578,"  Vegetarian Friendly,   European"
id_7183,Paris,7184,3.5,$,115.0,d1013511,"  Bar, Moroccan,   Mediterranean,   European,   Pub"
id_719,Berlin,720,4.0,$$ - $$$,175.0,d1341738,"  German, French"
id_72,Brussels,73,4.0,$$ - $$$,779.0,d4014123,  European
id_72,Zurich,73,4.0,$$ - $$$,371.0,d1018940,"  Vegetarian Friendly, Asian,   Vegan Options,   Thai"
id_7226,London,7235,4.5,$,16.0,d3191302,"Portuguese,   European"
id_724,Brussels,725,4.5,NaN,15.0,d12428801,Other
id_7270,Paris,7271,4.0,$$ - $$$,65.0,d783430,"French,   Wine Bar"
id_7272,London,7281,4.0,$$ - $$$,72.0,d7002116,"  Gastropub,   British, Bar,   Pub"
id_729,Lyon,730,4.5,$$ - $$$,50.0,d4956063,"  Sushi, Japanese"
id_73,Edinburgh,74,4.5,$$ - $$$,1806.0,d1545969,"  Vegetarian Friendly,   Asian, Indian,   Vegan Options"
id_7335,London,7344,4.0,$$ - $$$,50.0,d4600862,"Bar,   Pub"
id_7359,London,7368,4.5,$,17.0,d8017581,"Seafood,   Fast Food"
id_7385,Madrid,7391,3.0,NaN,NaN,d4173077,South American
id_739,Budapest,740,4.0,$$ - $$$,98.0,d2171461,"  Hungarian,   Central European,   Eastern European,   Bar"
id_741,Copenhagen,742,4.5,$,20.0,d8284781,Fast Food
id_7415,Paris,7416,5.0,NaN,9.0,d2614607,"Moroccan,   Mediterranean"
id_7423,Barcelona,7424,2.5,NaN,44.0,d2100338,"  Spanish,   European"
id_7425,Barcelona,7426,2.5,$,55.0,d3308325,"Mediterranean,   Spanish"
id_7453,Barcelona,7454,3.5,NaN,3.0,d5077935,Spanish
id_746,Lisbon,747,4.5,$$ - $$$,42.0,d10064175,  Vegetarian Friendly
id_7470,Madrid,7476,4.0,$,5.0,d11931682,"Chinese,   Fast Food"
id_75,Brussels,76,4.0,$$ - $$$,484.0,d4150215,"Belgian,   Vegan Options"
id_7510,Barcelona,7511,2.5,$$ - $$$,13.0,d4133931,Spanish
id_7534,Madrid,7541,3.0,$$ - $$$,174.0,d990664,"  Pub,   European,   Mediterranean"
id_7542,Barcelona,7543,2.5,$$ - $$$,129.0,d1929118,"  Spanish, Seafood,   European,   Mediterranean"
id_758,Berlin,759,4.5,$,44.0,d10698854,"  Vegetarian Friendly,   Vegan Options, Asian,   Vietnamese,   Sushi"
id_7608,Madrid,7615,3.0,$$ - $$$,27.0,d3853544,"  Spanish, International"
id_7646,Paris,7647,4.0,NaN,30.0,d10040334,Other
id_7657,Barcelona,7659,2.0,$,32.0,d3179035,Spanish
id_7665,London,7674,3.5,$$ - $$$,200.0,d1992130,"  Pizza, Italian"
id_7667,Paris,7668,4.5,$$ - $$$,21.0,d8276525,  South American
id_7672,Paris,7673,4.0,$$ - $$$,65.0,d3316640,"Japanese,   Sushi,   Asian"
id_7686,Madrid,7693,4.0,$,4.0,d4054080,Mexican
id_770,Oporto,771,5.0,$,3.0,d13087286,"  Barbecue,   Southwestern"
id_7701,Paris,7702,3.5,$$ - $$$,51.0,d789885,"Japanese,   Sushi"
id_771,Paris,772,4.0,$$$$,926.0,d695264,"  Gluten Free Options,   European,   Vegetarian Friendly"
id_773,Amsterdam,775,4.0,$$ - $$$,138.0,d2478316,"  Gluten Free Options, Italian"
id_773,Munich,781,4.0,$$ - $$$,37.0,d5520230,Italian
id_773,Paris,774,4.0,$$ - $$$,1024.0,d3547447,"  European, French"
id_773,Vienna,774,4.0,$$$$,67.0,d5976718,"Austrian,   Central European"
id_7752,Barcelona,7759,1.0,$$ - $$$,NaN,d11950716,Mediterranean
id_7756,Madrid,7763,3.0,NaN,18.0,d10784649,Other
id_778,Lisbon,779,4.5,$,45.0,d8729508,"  Vegan Options,   Nepali"
id_7809,Paris,7810,4.0,NaN,15.0,d4953429,Other
id_781,Barcelona,782,4.5,$$ - $$$,88.0,d9769328,"  Healthy, Mediterranean,   European"
id_7814,London,7823,4.0,$$ - $$$,21.0,d7332678,Fast Food
id_788,Krakow,789,4.0,$,29.0,d4560491,"Mexican,   Spanish,   Fast Food"
id_791,Stockholm,792,5.0,NaN,4.0,d10789401,Other
id_792,London,793,4.0,$$ - $$$,381.0,d8419110,"  Vegan Options,   Gluten Free Options"
id_793,Dublin,794,5.0,$$ - $$$,8.0,d13172414,"  European, French"
id_7986,London,7995,4.0,$,24.0,d1874776,"Cafe,   British"
id_7992,Madrid,7999,3.0,NaN,9.0,d10430050,Other
id_7996,Madrid,8003,2.5,NaN,2.0,d10735345,Spanish
id_8,Ljubljana,9,4.5,$$ - $$$,816.0,d8124300,European
id_8,Oslo,9,4.5,$$ - $$$,956.0,d9459585,"Indian,   Vegan Options,   Vegetarian Friendly,   Gluten Free Options"
id_8019,London,8028,4.0,$$ - $$$,49.0,d8677313,Seafood
id_802,Lisbon,803,5.0,$$ - $$$,25.0,d12611007,Portuguese
id_810,Madrid,811,4.5,$,79.0,d9714837,"  Healthy,   Barbecue,   Vegetarian Friendly,   Vietnamese, Fast Food"
id_8120,London,8129,5.0,NaN,3.0,d11842481,Other
id_8121,Madrid,8128,2.5,$$ - $$$,1768.0,d697526,"  Spanish,   Mediterranean"
id_813,Oslo,814,3.5,$$ - $$$,16.0,d13064730,"Asian,   Vegetarian Friendly,   Thai"
id_815,Budapest,816,5.0,NaN,7.0,d12598682,Other
id_8166,London,8175,5.0,NaN,3.0,d12709936,Other
id_820,Milan,822,4.0,$,186.0,d2486144,"  Pizza,   Seafood,   Mediterranean"
id_820,Rome,821,5.0,$,134.0,d4085056,"  Vegetarian Friendly,   Pizza"
id_820,Vienna,821,4.0,$$ - $$$,130.0,d1963456,"European,   Delicatessen"
id_822,Hamburg,823,4.0,$$ - $$$,34.0,d878520,"  Spanish, Latin"
id_8222,London,8231,5.0,NaN,7.0,d9781450,Other
id_8227,Madrid,8234,3.0,NaN,2.0,d5869951,Other
id_8229,Madrid,8236,2.5,$$ - $$$,55.0,d4731719,  Diner
id_8235,Paris,8236,5.0,NaN,NaN,d11861153,Other
id_8307,London,8316,4.5,NaN,10.0,d7850012,Other
id_8349,Madrid,8356,2.5,NaN,16.0,d5776152,Other
id_8449,Madrid,8456,2.5,$$ - $$$,566.0,d7241440,"Mediterranean,   Spanish"
id_8453,Paris,8455,4.5,$$ - $$$,11.0,d8090662,Bar
id_846,Copenhagen,847,3.5,$,74.0,d1081584,"  Vegetarian Friendly,   Sushi, Chinese,   Asian"
id_846,Stockholm,847,4.5,$$ - $$$,8.0,d7819194,  Sushi
id_8460,Madrid,8467,2.0,NaN,4.0,d12550964,Italian
id_8464,Paris,8466,4.0,NaN,7.0,d12113037,Other
id_85,Barcelona,86,4.5,$$ - $$$,2186.0,d697571,"  Vegan Options, Spanish,   Gluten Free Options,   Vegetarian Friendly"
id_85,Paris,86,4.5,$$ - $$$,441.0,d783281,"Thai,   Vegetarian Friendly,   Vegan Options"
id_850,London,852,4.0,$$ - $$$,1322.0,d2216928,"  European,   Portuguese,   Barbecue, Fast Food,   Vegetarian Friendly"
id_851,Zurich,855,4.5,$,12.0,d4226084,"  European, Swiss"
id_8523,London,8532,4.5,NaN,4.0,d4924798,Other
id_8524,Madrid,8531,2.0,$$ - $$$,NaN,d12842987,"Italian,   Pizza"
id_8559,London,8568,3.5,$$ - $$$,329.0,d733353,"  British,   Vegetarian Friendly"
id_8562,Paris,8564,4.0,NaN,20.0,d1327141,Other
id_8588,London,8597,4.0,$,49.0,d5322631,"  Mexican, Fast Food"
id_8593,London,8602,3.5,$$ - $$$,110.0,d1019955,"  Pizza,   Vegetarian Friendly, Italian"
id_86,Budapest,87,4.5,$$ - $$$,1256.0,d779921,"  Vegetarian Friendly,   Eastern European,   Contemporary,   Central European,   Hungarian,   Wine Bar"
id_862,Milan,864,4.0,$$ - $$$,253.0,d1097463,"Italian,   Seafood,   Mediterranean,   Pizza"
id_863,Edinburgh,864,3.5,$$ - $$$,165.0,d1136782,"  Vegan Options,   Middle Eastern,   Turkish,   Vegetarian Friendly, Mediterranean"
id_8648,Paris,8650,4.5,NaN,3.0,d11687952,Other
id_866,Athens,868,4.5,NaN,12.0,d7690496,Other
id_866,Brussels,867,4.0,$$ - $$$,52.0,d7347239,"Asian,   Thai"
id_871,Milan,873,4.5,$$ - $$$,69.0,d8277124,"Chinese,   Vegetarian Friendly,   Seafood"
id_873,Bratislava,874,3.0,NaN,3.0,d4770241,Greek
id_874,Athens,876,3.5,$$ - $$$,78.0,d2637154,Mediterranean
id_874,Krakow,875,4.5,NaN,4.0,d10477806,Pizza
id_8755,London,8764,4.5,NaN,4.0,d12676684,Other
id_8811,London,8820,3.5,$$ - $$$,31.0,d4268309,American
id_883,Amsterdam,885,4.5,$$ - $$$,47.0,d12557535,"  Pub, Spanish,   Vegetarian Friendly,   Bar,   European"
id_885,Dublin,886,3.5,$$ - $$$,250.0,d1771808,"  Pub, Irish,   Bar,   European"
id_886,Bratislava,888,1.0,NaN,3.0,d7995801,Other
id_887,Lisbon,888,4.5,$$ - $$$,66.0,d6432242,"European,   Mediterranean,   Contemporary,   Portuguese"
id_890,Zurich,894,4.5,NaN,4.0,d12206760,Other
id_8993,Paris,8995,4.5,NaN,9.0,d5058767,"  Korean, Asian"
id_900,Prague,901,4.0,$,139.0,d4769383,"Bar,   Central European,   Eastern European,   European,   Pub"
id_9009,Paris,9011,4.5,NaN,2.0,d13094972,Other
id_9010,Paris,9012,3.5,NaN,17.0,d12321528,Other
id_903,Madrid,904,4.5,$,28.0,d12500357,"Spanish,   Vegetarian Friendly,   South American"
id_908,Barcelona,909,4.5,$$ - $$$,51.0,d11923374,"Mediterranean,   Spanish,   European"
id_9121,Paris,9123,4.0,NaN,22.0,d4091909,Other
id_914,Brussels,915,4.0,$,40.0,d2477240,"  Italian,   Pizza, European"
id_918,Helsinki,919,3.5,NaN,2.0,d904707,"Bar,   Pub"
id_9231,Paris,9233,4.0,NaN,25.0,d7332770,French
id_925,Oporto,926,5.0,NaN,3.0,d7644937,Other
id_926,Barcelona,927,4.5,$$ - $$$,133.0,d8264568,"Italian,   Gluten Free Options,   Vegetarian Friendly,   Mediterranean"
id_933,Geneva,938,4.0,NaN,15.0,d8414125,Other
id_934,Athens,936,4.5,$$ - $$$,28.0,d3654659,  Greek
id_936,Athens,938,4.0,$,11.0,d6882587,  Greek
id_939,Stockholm,940,5.0,NaN,2.0,d13001385,Chinese
id_941,Oslo,942,3.0,NaN,25.0,d8293300,Other
id_944,Dublin,946,4.5,$,25.0,d4324827,"Cafe,   Delicatessen"
id_945,Berlin,946,4.0,$,164.0,d4823847,"  Pizza,   Mediterranean,   Vegetarian Friendly,   European, Italian"
id_9466,London,9475,5.0,NaN,NaN,d1043805,Other
id_9466,Paris,9468,4.5,$,10.0,d7933036,Vietnamese
id_948,Copenhagen,950,4.5,NaN,7.0,d10301071,Other
id_956,Helsinki,957,3.5,$$ - $$$,8.0,d12310002,Spanish
id_9572,Paris,9574,4.0,NaN,6.0,d4293803,French
id_960,Athens,962,4.5,$,4.0,d12598141,Greek
id_961,Lyon,962,4.0,$$ - $$$,64.0,d804943,"Moroccan,   Mediterranean"
id_963,Milan,965,4.0,$$ - $$$,306.0,d3181841,"  Vegetarian Friendly, Italian"
id_9638,London,9647,3.5,$$ - $$$,64.0,d1013794,"  Vegetarian Friendly, British"
id_972,Hamburg,974,4.0,NaN,15.0,d5518556,Other
id_977,Munich,986,4.0,$$ - $$$,16.0,d11631425,Vietnamese
id_9772,London,9781,4.5,NaN,7.0,d7599401,Pakistani
id_9780,London,9789,3.5,$$ - $$$,162.0,d3613533,  British
id_981,Helsinki,982,3.5,$,12.0,d2484423,American
id_9835,Paris,9837,3.5,$,71.0,d813958,"  Halal, Lebanese,   Mediterranean,   Middle Eastern,   Vegetarian Friendly"
id_984,Berlin,986,5.0,$$ - $$$,22.0,d10859217,"Italian,   Mediterranean"
id_984,London,986,4.0,$$$$,928.0,d793183,"  Gluten Free Options,   Mediterranean,   Vegan Options,   European,   Vegetarian Friendly"
id_986,Madrid,987,4.0,$$ - $$$,274.0,d775579,"  Vegetarian Friendly,   Mediterranean, Italian"
id_987,Milan,989,4.0,$$ - $$$,88.0,d10385156,"  Seafood, Italian,   Mediterranean"
id_987,Warsaw,988,4.5,$$ - $$$,12.0,d6732811,Pizza
id_9877,Paris,9879,3.5,$$ - $$$,47.0,d6530816,  Sushi
id_991,Dublin,993,4.5,$$ - $$$,31.0,d8524256,"  Asian, Japanese,   Vegetarian Friendly,   Sushi"
id_9935,Paris,9937,3.5,$$$$,16.0,d7047167,  Spanish
id_994,Warsaw,995,4.5,$,12.0,d11947459,"  European,   Ukrainian, Polish,   Eastern European,   Vegetarian Friendly"
id_997,Rome,998,4.0,$$ - $$$,367.0,d2042134,"  Vegetarian Friendly,   Mediterranean,   Pizza, Italian"
