Index,genres,imdb_score
4845,Thriller,4.8
2560, Romance,7.2
1781,Drama,4.8
958, Thriller,7.0
160,Action,8.0
4449,Animation,7.7
250, Adventure,6.4
1203,Fantasy,7.5
2319,Biography,7.0
2669,Adventure,6.2
2369,Biography,7.1
1003,Action,6.5
3659,Action,7.1
4586, Documentary,7.7
3196,Drama,7.3
1143, Musical,7.5
1276, Thriller,4.4
3471, Thriller,4.9
4103,Comedy,6.6
2016,Drama,7.7
1031, Sci-Fi,5.6
1038,Crime,7.6
680, Drama,6.7
2910, Drama,6.4
650, Fantasy,6.4
556, Family,6.6
4475, Mystery,6.1
2492,Horror,7.9
1264, Drama,6.2
3549, Horror,5.6
876, Animation,6.7
4755, Sci-Fi,6.4
471,Action,5.7
3296,Action,7.7
2213, Adventure,6.3
2121,Comedy,5.8
4603,Comedy,6.9
347, Thriller,5.3
1578,Adventure,8.1
718, Mystery,6.3
1166, Adventure,6.6
1129, Romance,7.0
1915,Comedy,6.6
3032, Music,6.8
1795,Action,6.6
2859,Comedy,7.8
2604,Action,6.9
2066, Thriller,2.8
1519, Sci-Fi,5.3
1770,Comedy,6.7
1167, Horror,5.4
227,Adventure,7.0
2914, War,8.1
614, Horror,5.2
2712,Comedy,8.0
1048, Mystery,7.4
661, Adventure,6.7
1462, Drama,6.6
2583, History,6.7
840, Adventure,7.3
4157,Adventure,8.1
334, Romance,6.9
4973,Drama,7.5
630, Thriller,6.4
294,Action,6.7
4419, Thriller,6.5
1689, Mystery,5.9
1332, Thriller,6.7
1532, Crime,6.5
2068, Sport,5.1
1799,Adventure,7.4
1689, Thriller,5.9
3146, Horror,7.1
3116, Drama,6.9
2692, Thriller,6.7
445, Romance,6.1
4189, Drama,7.6
1623,Drama,5.9
2340, Crime,5.1
3178, Music,7.7
2810, Adventure,6.5
4427, Family,8.6
1289,Drama,4.6
2340, Sci-Fi,5.1
987,Crime,6.5
82, Romance,7.0
192, Thriller,6.4
814, Drama,7.3
3516,Drama,7.5
1249, Romance,6.0
1952, Drama,7.3
1714,Crime,8.4
2819, Romance,7.7
1827, Crime,6.4
1190, Romance,4.1
3323, Comedy,6.5
338,Adventure,8.2
4681,Drama,4.8
110,Adventure,6.3
928,Romance,7.1
2399, Thriller,3.1
3058, Romance,7.8
302,Adventure,6.8
1202, Crime,6.0
144, Family,6.7
1371, Drama,7.0
257,Biography,7.5
1549,Action,6.2
1146,Drama,6.0
1062,Adventure,4.5
1788, Drama,6.1
1519,Drama,5.3
3681, Romance,4.9
3179,Biography,8.0
1027, Fantasy,6.2
1308, Thriller,4.7
2178,Drama,7.6
3156, Crime,6.8
72, Adventure,5.2
146,Adventure,6.9
3078,Horror,5.4
2729, Fantasy,5.3
1690,Drama,7.3
2981,Comedy,6.3
1817, History,6.9
3135,Comedy,6.8
402,Animation,7.1
1095, Animation,7.2
224, Fantasy,5.2
2730, Drama,6.3
1264, Romance,6.2
4437, Thriller,5.1
3002, Thriller,6.4
4799, Documentary,7.2
2985, Thriller,5.3
1784, Sport,6.7
246, Drama,7.8
249, Sci-Fi,4.3
297, Family,6.9
3593, Thriller,5.1
2187, Thriller,5.9
4725,Adventure,6.1
18,Action,6.7
1672,Comedy,6.8
1021, Romance,5.1
3319,Comedy,4.2
2234, Thriller,5.3
259, Crime,5.8
4490,Comedy,7.4
2315, Romance,6.1
3343, Drama,7.0
1393, Sci-Fi,7.8
1088, Musical,7.1
2523, Mystery,7.6
196, Romance,6.6
2419,Action,5.3
3123,Action,6.5
3131, Mystery,5.2
4694, Romance,7.2
2118,Drama,7.8
352,Adventure,7.3
301, Family,5.1
895,Crime,7.6
471, Romance,5.7
2323,Adventure,8.4
498,Action,5.6
3612,Comedy,5.9
986, Drama,5.9
2330,Drama,7.1
2458,Biography,7.1
2399,Action,3.1
3561, Crime,7.3
1417, Family,6.2
2291, Romance,6.8
2113, Fantasy,4.1
841,Comedy,5.6
3741,Comedy,8.0
585, Adventure,5.8
2300, Mystery,6.7
715,Crime,8.1
2107, Mystery,6.4
2559, Drama,4.9
4124,Drama,5.8
2174, History,8.1
353, Fantasy,7.9
3518, Sport,6.5
1940, Thriller,6.0
3152,Documentary,4.1
2624,Comedy,5.6
3023, Horror,7.2
3051,Comedy,6.8
521, Family,7.5
1472, Thriller,4.5
42, Sci-Fi,5.6
1423, Family,7.2
870, Family,7.2
3013, Drama,5.6
3615,Comedy,7.4
122, Comedy,5.9
1653, Thriller,7.0
3037,Drama,7.4
2027,Comedy,7.6
3076, Romance,6.9
3988, Drama,7.5
1938,Adventure,4.8
509, Animation,8.5
1486,Drama,6.8
2113,Action,4.1
1256,Horror,6.2
4781, War,7.7
1333,Animation,7.0
3206, Crime,6.9
602,Adventure,8.0
1155, Romance,7.0
1254, Comedy,7.0
3079,Adventure,8.3
2664, Romance,7.7
2197, Romance,5.5
1204, Romance,7.0
561, Thriller,6.1
1689,Crime,5.9
2603, Romance,7.4
4931, Music,7.9
1786, Family,5.4
258, Family,4.9
1251,Comedy,5.2
2540,Comedy,7.3
1211, Adventure,7.8
778,Action,6.4
401,Action,5.8
1578, Crime,8.1
1399, Comedy,6.6
1067, Adventure,7.6
334, Comedy,6.9
4786,Comedy,7.7
345, Thriller,7.6
516, Animation,7.8
4828, Fantasy,6.6
2283, Comedy,4.3
573, War,8.4
1697, Thriller,7.0
5,Action,6.6
2830, Drama,8.1
2390, Fantasy,6.4
3150,Drama,7.4
1663, Music,6.7
2874, Crime,6.1
1448,Biography,8.5
534,Crime,7.3
1467, Family,6.3
2201, Drama,6.3
979,Action,7.3
982, Horror,6.3
1038, Thriller,7.6
497,Drama,5.8
4646,Comedy,6.4
3905, Thriller,4.0
1506,Drama,6.8
2642, Crime,5.1
69, Adventure,7.9
1800, Thriller,7.4
2363,Adventure,8.5
770, Drama,6.7
1970,Drama,6.8
4590,Adventure,7.6
1855,Drama,6.0
2546, Thriller,4.8
2946, Music,5.9
4975, Comedy,5.3
3415, Sci-Fi,6.8
1160, History,7.0
1928, Thriller,4.6
936, Sci-Fi,7.1
368,Action,6.8
4084,Action,6.5
4122,Horror,4.1
2284,Comedy,6.4
854,Drama,6.7
2228, Sci-Fi,6.5
3400, Crime,7.1
5035,Action,6.9
3562, Romance,5.9
2198,Adventure,6.2
89,Action,7.9
2337, Romance,6.4
4003, Horror,7.8
883, History,6.3
3413, Crime,5.6
43,Adventure,8.3
3781, Thriller,7.0
3087, History,6.6
2124,Drama,5.4
1036, Music,6.3
233, Romance,5.3
3927,Comedy,6.5
1128,Action,6.0
4449, Fantasy,7.7
403, Family,7.1
4072,Comedy,7.2
1882, Adventure,7.0
3290, Comedy,7.1
2928,Crime,6.5
913, Romance,5.8
714, Sci-Fi,5.8
1400,Action,7.6
1853, Family,4.5
3931,Documentary,8.5
1440, Mystery,5.4
1787, Horror,4.9
41, Animation,6.3
2036, Fantasy,6.2
4538, Thriller,5.0
1772,Action,7.7
1980,Drama,7.7
2425, Sport,8.3
2155, Sci-Fi,4.7
2080, War,7.1
130,Action,7.0
2378,Comedy,6.4
105, Adventure,5.6
2728,Crime,6.7
2938, Thriller,6.8
456, Family,6.1
1016, History,6.4
2030, Romance,6.6
1603, Drama,8.0
730,Action,6.4
3121, Drama,5.6
843, Comedy,5.4
2569,Drama,7.2
2853, Crime,6.1
1576, Thriller,7.3
1110, Adventure,6.1
1238, Sci-Fi,6.4
7, Comedy,7.8
2860, Romance,6.1
4248, Sci-Fi,5.1
792, Animation,6.7
341, Adventure,5.5
3037, Romance,7.4
3274,Drama,7.1
2499, Sci-Fi,6.8
1480, Family,3.8
3659, Crime,7.1
1428,Biography,7.5
4427, Drama,8.6
2313, Sci-Fi,2.3
1201,Adventure,7.4
2544, Romance,6.4
1517,Adventure,7.7
818, Sci-Fi,3.6
591, Thriller,7.1
2662, Horror,4.0
1247, Mystery,5.8
586, Family,6.0
132, Adventure,5.1
2539,Comedy,8.0
4590, Biography,7.6
963, Family,6.6
1936, Comedy,3.5
1443, Romance,5.9
1159, Comedy,6.6
51, Fantasy,6.6
939, Crime,7.1
2589, Horror,5.1
1748, Music,7.9
3080, Sci-Fi,7.9
39, Fantasy,6.7
87, Family,6.4
3227, Horror,6.6
1017,Adventure,5.6
1532, Drama,6.5
2277, Mystery,7.1
5012, Drama,5.7
1636, Romance,7.1
1692, Sci-Fi,5.8
349, Family,8.0
4860,Mystery,7.3
1702,Action,2.7
3155, Drama,7.0
2928, Drama,6.5
3358, Horror,5.6
765,Adventure,6.8
1851,Action,7.2
1369, Drama,7.6
1983, Thriller,6.4
3186,Adventure,7.3
1473,Crime,6.2
3280,Drama,8.0
1686, Crime,5.3
467, Mystery,5.6
2545,Comedy,8.0
3542,Comedy,7.7
385,Comedy,6.8
1864, Mystery,6.5
1105, Drama,6.4
568, Thriller,5.6
2274, Sci-Fi,6.2
4382, Thriller,6.3
2049, Romance,7.2
78,Adventure,8.3
1588, Fantasy,8.3
1816, Sci-Fi,7.7
3198,Comedy,6.5
672, Musical,5.2
3778,Comedy,7.0
151,Action,6.6
154, Animation,7.2
146, Family,6.9
357, Family,7.0
3889, Romance,8.1
336,Drama,7.0
2270, Thriller,6.6
3825,Drama,7.4
97, Adventure,8.8
671, Thriller,7.3
1318,Action,5.1
2808,Biography,5.7
1592,Biography,7.8
372, Sci-Fi,5.6
4175, Thriller,7.2
1748, Drama,7.9
1121, Musical,6.4
716,Action,7.9
4491,Drama,7.7
2606,Drama,8.4
762, Thriller,5.9
525, Thriller,7.9
3468, Drama,7.7
598, Drama,7.1
831, Thriller,4.3
2185, Animation,5.4
2270, Crime,6.6
2158, Drama,8.6
822, Drama,4.7
4277, Thriller,7.0
3862, Crime,7.3
132, Animation,5.1
445, Sci-Fi,6.1
133, Adventure,5.8
1584, Crime,6.9
4183,Comedy,6.9
2536, Drama,7.1
2093, Thriller,7.0
946, Drama,7.6
438, Adventure,7.1
2890, Romance,4.3
2604, Romance,6.9
3746, Drama,7.2
2316,Action,7.0
36,Action,6.0
3608, Thriller,5.2
3115, Thriller,6.1
1699, Romance,6.7
3375, Thriller,6.8
376,Action,5.7
641, Thriller,7.1
853, Thriller,6.0
1010, War,6.7
3087, War,6.6
340,Action,8.7
1474, Horror,5.0
2565,Comedy,5.1
4207, Thriller,5.9
3784, Horror,7.1
2755, Fantasy,8.1
168, Sci-Fi,5.8
807, Romance,5.5
4402, Romance,7.1
165,Action,7.7
726, Comedy,6.6
188, Family,6.7
3117,Comedy,8.3
169,Action,6.0
2103, Drama,6.6
4413, Thriller,6.8
3417,Action,6.9
200, Family,6.2
1295, Family,7.8
625, Thriller,5.4
2621,Comedy,6.6
4546, Drama,6.2
4564, Drama,6.8
172,Action,6.4
3721, Drama,5.1
2295, Family,1.9
1407, Drama,7.7
2878, Romance,5.7
1095, Family,7.2
1687, Horror,5.4
448, Music,4.4
1400, Adventure,7.6
2948, Drama,7.4
1229,Action,5.2
1006, Sci-Fi,5.7
3567, Drama,7.4
871, Sci-Fi,5.7
3952,Biography,5.8
1885, Thriller,8.1
312, Family,7.0
3506, Thriller,6.2
2705, Thriller,6.6
1807,Action,7.9
715, Drama,8.1
2873,Adventure,5.6
34, Adventure,6.8
1611, Western,7.5
1957,Adventure,5.3
3974, Comedy,7.0
2000, Mystery,6.5
3177, Family,5.8
4784, Musical,6.2
651, Family,7.6
675, Horror,5.9
365,Action,7.6
1470, Animation,5.6
1651, Drama,7.6
1962,Horror,4.8
4104, Drama,5.4
2324, Thriller,6.9
2046, Thriller,6.5
3568, Western,6.6
900,Drama,6.2
2747, Fantasy,5.9
4402,Comedy,7.1
4726, Thriller,5.7
1017, Fantasy,5.6
1002, Thriller,5.9
1585, Musical,7.2
876, Comedy,6.7
2327, Drama,7.0
4828, Thriller,6.6
1091, Thriller,6.5
2125, History,7.3
2792,Comedy,6.9
1937,Crime,9.3
393, History,7.3
3759, Mystery,7.7
1572,Comedy,6.3
2195,Crime,6.1
3413, Mystery,5.6
1835,Comedy,7.2
2789,Adventure,6.5
3479,Action,7.2
3884, Romance,7.3
484,Action,5.9
2393, Drama,7.3
2940,Horror,5.4
2901, Drama,6.1
3496, Drama,7.0
1428, Music,7.5
464,Comedy,5.2
2766, Comedy,5.5
2663, Horror,6.2
4192,Drama,7.0
572,Comedy,4.6
2226, Comedy,7.0
3140, Thriller,4.4
750, Fantasy,6.8
2538,Drama,7.6
2065,Action,5.8
594, Romance,6.9
1138, Adventure,7.8
2536,Biography,7.1
114, Fantasy,7.5
734,Drama,6.8
1524,Drama,7.6
3846,Drama,7.7
4977, Drama,7.3
2416,Drama,7.6
4595,Comedy,6.8
65,Action,7.3
317, Thriller,6.1
1929,Crime,6.5
1816,Action,7.7
2059,Biography,7.5
4962,Comedy,7.0
4044,Comedy,7.2
4398, Drama,7.2
1521, Sport,5.7
1924, Crime,5.8
1373, Sport,8.1
2535, Romance,7.7
278,Adventure,8.1
1391, Romance,6.8
1655, Comedy,7.6
2579,Action,7.2
3185, Family,4.1
4868, Thriller,3.9
3110, Thriller,6.2
536,Comedy,7.3
1164, Thriller,6.5
4099,Biography,6.9
1649, Romance,6.2
1514,Drama,7.3
825, History,5.9
3360,Comedy,6.2
2406, Sci-Fi,7.8
719, Drama,8.1
2922,Comedy,6.3
3480, Western,6.5
596, Thriller,5.6
2842,Action,6.8
3164,Comedy,6.3
481,Action,5.9
3135, Music,6.8
1928,Action,4.6
1098, Drama,6.3
4122, Thriller,4.1
3778, Crime,7.0
1667,Action,7.1
140, Family,4.2
1190,Drama,4.1
4128,Adventure,6.5
1063, Romance,5.8
2396, Adventure,6.6
1517, Fantasy,7.7
2672,Drama,6.7
2414, Drama,7.8
3819, War,7.4
1277,Action,4.7
3669, Drama,7.2
1901,Drama,5.9
2508, Romance,4.9
2283, Family,4.3
3040,Horror,6.0
369, Fantasy,5.0
1362,Action,5.2
1661,Comedy,6.1
1767, Sci-Fi,5.8
840, Drama,7.3
985, Horror,6.2
1806, Mystery,6.6
1631, Thriller,5.4
1816, Thriller,7.7
1059, Drama,6.4
1588,Adventure,8.3
1032,Action,5.5
2587, Romance,6.2
2324, Romance,6.9
1671,Comedy,3.4
2813, War,7.3
1554, Thriller,6.4
755,Drama,6.1
3135, Drama,6.8
926, Romance,4.6
3279,Biography,6.6
4412,Comedy,7.5
1584, Thriller,6.9
176, Sci-Fi,6.8
1408, Romance,6.8
790,Action,4.3
1703, Crime,6.4
1848, Crime,6.5
804,Comedy,6.1
4681, Mystery,4.8
92, Sci-Fi,5.5
4795, Fantasy,8.3
796,Crime,5.6
2129, Drama,7.2
979, Crime,7.3
1888, Romance,7.3
79,Adventure,7.8
3798, War,6.2
770, Thriller,6.7
2961, Crime,5.3
353, Family,7.9
2408, Mystery,3.9
33, Family,6.5
3300,Comedy,7.0
1065, Romance,5.7
320, Biography,7.0
1892, Drama,7.8
1124, Romance,5.8
4537,Action,7.3
3998,Comedy,6.1
2306, Sci-Fi,6.2
997,Drama,6.5
4091, Drama,6.0
707,Comedy,6.3
2660,Action,7.4
3299,Action,6.7
648, Drama,8.6
2087,Comedy,4.8
1074, Thriller,6.3
3332, Music,7.3
2982, Drama,6.2
223, Fantasy,8.0
2222, Romance,7.3
2583,Drama,6.7
909, Horror,5.9
2632, Drama,6.5
276, Fantasy,5.9
1717,Action,6.6
2325, Musical,4.5
2079,Adventure,7.1
1653,Fantasy,7.0
2494, Drama,5.1
3663, Romance,6.9
3553, Thriller,8.1
755, Romance,6.1
135, Thriller,7.4
379, Adventure,5.5
2334,Action,6.9
3296, War,7.7
359, Romance,7.3
271, Comedy,5.8
3465,Action,6.7
359, Drama,7.3
1833, Family,6.1
127, Adventure,7.1
390,Adventure,6.9
30,Action,7.8
2582,Drama,6.6
1525,Action,5.5
3567,Crime,7.4
1129,Drama,7.0
896, Drama,6.4
2951, Thriller,7.0
602, Drama,8.0
20,Adventure,7.5
5012,Action,5.7
1304, Fantasy,5.9
1657, Horror,6.9
2879,Drama,7.3
2184, History,7.5
2154,Drama,7.7
121, Family,6.7
776, Thriller,6.1
2785, Horror,4.5
153, Adventure,6.3
3094, Sci-Fi,6.1
876, Family,6.7
542, Music,6.5
723, Fantasy,5.2
1484,Action,5.7
115, Fantasy,7.6
616, Fantasy,6.4
3368, Romance,7.7
1737,Comedy,6.4
1837, Crime,6.0
2524, Horror,6.4
4750,Comedy,6.2
386, Drama,5.4
47, Adventure,8.0
1925, Romance,7.6
1574, Mystery,6.3
1156,Adventure,7.0
445, Drama,6.1
2797, Thriller,4.4
3178,Drama,7.7
1153, Crime,6.6
3461, Adventure,6.2
1419,Action,5.8
574, War,7.1
963,Adventure,6.6
1462, Thriller,6.6
4639,Comedy,5.7
1161, Sport,6.5
254,Crime,6.4
1076, Romance,6.2
633,Animation,7.7
3494,Horror,6.0
3116, Music,6.9
1978,Drama,8.2
3944,Crime,7.0
178, Fantasy,6.8
448, Family,4.4
959, Thriller,5.7
3163, Drama,7.0
3970, War,8.2
1185, Drama,7.3
1294, Comedy,4.2
3692,Comedy,7.6
3167,Action,5.5
923,Comedy,6.5
2527, Sci-Fi,5.5
3168,Crime,7.4
783,Comedy,5.9
1350,Comedy,6.2
1853, Sci-Fi,4.5
4710, Drama,5.6
2192,Adventure,2.3
570, Drama,7.1
2555,Drama,4.8
1697, Mystery,7.0
3483, Adventure,6.8
42, Adventure,5.6
4383,Comedy,6.3
263, Western,5.4
295, Thriller,6.1
1757, Drama,6.7
1735, Music,7.9
1285, Thriller,6.2
1877, Fantasy,4.9
3452,Crime,7.9
307,Adventure,8.0
119,Animation,8.0
3529,Drama,6.7
82, Adventure,7.0
1232,Action,6.9
4344, Fantasy,6.4
1278, History,6.7
2209, Drama,6.6
1673, Music,6.9
2884,Drama,8.0
3781,Biography,7.0
4758,Comedy,4.6
3514, Drama,6.6
2288,Comedy,6.1
14, Western,6.5
1174,Action,6.3
4631,Crime,7.0
929, Romance,6.9
4571,Crime,7.2
2371, Family,3.6
2335, History,6.2
2091,Drama,7.6
1047, Comedy,6.4
1833, Romance,6.1
3271,Drama,7.5
1301, Romance,6.5
4424, Romance,6.2
3036, Thriller,7.1
1770, Family,6.7
4853, Drama,6.9
3531,Comedy,5.9
4254, Thriller,7.6
3209, Crime,6.2
24, Family,6.1
410, Romance,6.6
3953,Drama,6.1
2003,Drama,6.8
4413, Mystery,6.8
1754, Thriller,8.2
2308, Drama,7.4
3259,Drama,6.7
1230, Drama,7.7
35, Fantasy,7.3
1773, Comedy,6.1
1711,Crime,5.6
1424,Action,6.3
2679,Drama,4.9
848, Crime,7.2
2173, Family,5.8
1703, Thriller,6.4
749, Family,5.4
2923, Sci-Fi,7.7
1608, Romance,4.2
4350,Drama,5.9
1939,Comedy,6.9
2805,Drama,6.6
1287, Comedy,4.0
581, Sci-Fi,6.7
4415, Thriller,7.9
797, History,6.6
398, Thriller,7.8
4780, Drama,5.9
3442, Romance,6.0
4679,Crime,6.3
2081,Drama,7.0
2547, Drama,7.8
1869,Drama,8.2
1436, Crime,7.8
4075,Action,5.9
3469, Music,7.6
679,Action,6.4
672, Drama,5.2
3647, Thriller,6.3
3748, Thriller,5.2
62, Adventure,5.4
3172, Comedy,6.7
81, Drama,6.1
72, Fantasy,5.2
1839, Romance,7.0
315, Animation,7.1
1455, Fantasy,5.2
360,Action,5.5
2462, Thriller,5.9
3972, War,6.8
3172,Adventure,6.7
2286, Thriller,6.3
1929, Thriller,6.5
2498,Comedy,5.6
4725, Romance,6.1
610, Family,7.7
1182, Crime,6.6
3191, Drama,6.6
792, Comedy,6.7
3935, Thriller,7.0
865,Adventure,5.9
3704,Mystery,7.1
2399, Fantasy,3.1
1841, Thriller,6.6
38, Family,6.4
2993,Comedy,7.1
1145, Fantasy,6.8
348, History,6.0
772, Drama,7.4
4202,Comedy,6.7
7,Adventure,7.8
2587, War,6.2
975,Drama,7.8
2199, Drama,6.2
496, Fantasy,5.7
1794,Action,5.7
1349,Crime,5.6
222, Adventure,5.6
2488, Thriller,5.6
1735,Biography,7.9
2281, Crime,5.6
2478,Drama,6.2
941, Romance,6.8
2807,Drama,3.9
2312, Drama,7.2
2371, Fantasy,3.6
4463,Drama,7.4
216, Thriller,6.7
97,Action,8.8
2932, Sci-Fi,7.1
4284, War,8.0
1608, Family,4.2
2410, Drama,6.7
1149, Thriller,7.0
653,Biography,7.4
1787,Action,4.9
2532, Drama,6.5
221, Drama,6.4
47,Action,8.0
1534, Crime,6.5
1619, Romance,7.2
4842,Drama,7.4
118, Fantasy,6.7
2380,Comedy,6.3
419, Family,7.1
3139,Comedy,7.7
4280, Thriller,5.7
2323, Animation,8.4
4086, Drama,7.0
2255,Comedy,6.6
1028, Crime,6.4
889, War,7.7
159, Adventure,6.1
4667,Drama,6.5
2272, Sci-Fi,6.1
3106, Comedy,6.9
1722, Crime,7.5
1013, Thriller,6.6
1242, Thriller,6.5
1561, Romance,5.9
1405, Family,5.4
2305, Thriller,5.6
1826,Action,6.3
2653,Crime,7.8
2297,Action,4.5
2681, Thriller,6.0
4896, Drama,7.4
3186, War,7.3
40, Sci-Fi,6.8
1235, Sci-Fi,5.9
2886,Biography,7.1
2845,Comedy,7.2
4154,Crime,7.4
506,Action,5.6
3032, Romance,6.8
2085,Comedy,6.2
520, Fantasy,5.8
3635,Biography,5.7
3622, Drama,5.3
747, Fantasy,4.4
1493, Thriller,5.1
1503, Thriller,6.3
1323, War,7.1
4401,Action,7.4
1397,Comedy,7.8
446, Crime,6.7
2449, Drama,7.9
3029, Drama,7.9
4649,Action,6.5
2826,Comedy,7.2
2196,Horror,5.0
1991, Crime,4.1
187, Drama,5.5
3784, Thriller,7.1
760,Action,6.2
233, Drama,5.3
530, Romance,6.8
200, Comedy,6.2
1680, Romance,6.2
3398, Drama,7.3
180, Family,6.5
3890,Drama,6.7
4346,Drama,7.0
630,Action,6.4
3178, Romance,7.7
1485,Comedy,6.7
3050,Comedy,5.1
4643,Drama,6.4
282, Crime,6.5
608, Horror,6.3
1298,Comedy,8.4
2279, Sport,6.1
1867, Drama,6.9
3688, Romance,5.0
1146, Thriller,6.0
809, Romance,6.5
2086, Romance,7.5
333, Romance,4.3
4452, Comedy,6.6
599, Thriller,6.5
3670, Drama,5.6
700,Action,6.1
1917, Romance,5.5
3156, Thriller,6.8
722,Action,6.7
3236,Comedy,5.9
2842, Drama,6.8
3213,Comedy,5.3
1321, Comedy,6.9
4737, Music,6.5
3783,Biography,6.3
2726, Romance,7.2
876,Adventure,6.7
1219, Romance,6.1
2377, Comedy,6.5
1820, History,6.0
2566, Mystery,5.6
1810, Drama,7.1
723, Comedy,5.2
1464,Comedy,6.1
4928,Crime,5.5
132, Family,5.1
229,Action,6.6
1169,Adventure,4.0
1705, Romance,6.1
1496,Adventure,7.4
3368,Comedy,7.7
1881, Comedy,6.0
2911, Crime,6.7
2330, War,7.1
1437, Sci-Fi,6.7
2272, Adventure,6.1
1763,Mystery,7.3
544,Comedy,5.7
2718, Thriller,4.6
1522,Biography,7.1
4190, Romance,8.1
1957, Musical,5.3
132, Fantasy,5.1
1494, Thriller,6.0
2815,Comedy,7.0
4926, Sci-Fi,7.0
2304,Comedy,4.3
2367, Romance,6.1
1624,Comedy,5.4
3737,Comedy,6.6
166, Thriller,6.6
3466, Drama,9.2
661, Comedy,6.7
1081,Adventure,7.4
652, Thriller,5.5
4780,Crime,5.9
1661, Drama,6.1
500, Fantasy,5.8
3637,Drama,6.7
1670, Comedy,7.3
3909,Comedy,4.6
591,Action,7.1
3465, Adventure,6.7
2281, Thriller,5.6
2220, Mystery,3.9
987, Thriller,6.5
2520, Thriller,7.4
1478, Crime,6.2
3562,Comedy,5.9
1095, Comedy,7.2
896, Romance,6.4
435, Mystery,5.9
3363, Horror,7.6
2434,Drama,7.5
3380, Crime,6.7
93, Fantasy,8.2
586, Fantasy,6.0
1042,Crime,6.7
4493,Crime,7.8
381,Action,6.2
1388, Drama,6.1
187, Romance,5.5
2943,Comedy,7.7
4816, Sport,7.8
626, Adventure,6.1
1113,Drama,7.4
2137,Comedy,7.8
1522, History,7.1
799, Sci-Fi,4.8
3023, Fantasy,7.2
2705, Romance,6.6
4050,Drama,8.2
1458, Drama,6.6
1160, Drama,7.0
2675, Music,6.3
782, Thriller,5.7
575, Animation,7.4
389, Sci-Fi,4.3
4663, Romance,7.2
1639,Comedy,6.5
170, Animation,6.4
4788,Comedy,7.5
2784,Action,5.7
1543, Drama,7.0
570,Action,7.1
252,Action,6.5
448, Fantasy,4.4
2523,Drama,7.6
2356, Western,8.0
3555, Musical,6.3
370, War,7.1
1428, History,7.5
1856,Crime,6.4
4006, History,6.8
2301, Animation,2.8
510, Fantasy,5.8
121, Adventure,6.7
1912,Adventure,5.2
928, Sci-Fi,7.1
2493, Adventure,7.9
793, Thriller,6.7
465, Horror,4.9
1565,Comedy,5.3
839, Family,6.6
1335, Romance,5.3
2144,Comedy,7.1
3876, Family,7.6
1871,Action,7.9
1468, Sport,7.1
3291, Thriller,7.0
2837,Crime,9.0
261, Fantasy,6.2
1249, Drama,6.0
964, Comedy,4.7
1003, Drama,6.5
1005,Action,6.5
1914, Comedy,5.8
4933,Documentary,7.4
3584, Western,8.1
387, Drama,6.1
945, Drama,6.0
25, Romance,7.2
1753, Thriller,6.4
1619, Drama,7.2
1004, Thriller,6.4
2280, Romance,6.7
3103, Mystery,5.9
2053,Comedy,6.8
4829,Comedy,6.9
3592, Thriller,8.6
711, Family,7.1
1223,Horror,5.2
1166,Action,6.6
2079, Sci-Fi,7.1
1789,Action,5.8
2367, Drama,6.1
1542, Family,5.1
3854,Drama,8.1
1786, Fantasy,5.4
191,Action,6.7
602, Fantasy,8.0
758, Sci-Fi,5.3
3475,Comedy,5.7
2306, Thriller,6.2
968, Adventure,6.1
1429, Drama,7.7
791, Fantasy,5.7
3415, Horror,6.8
1642, Musical,7.4
864, Fantasy,6.6
2166,Drama,6.9
3692, Drama,7.6
550, Mystery,6.6
768,Action,5.0
1163, Drama,6.5
2448, Drama,7.0
2212,Biography,7.6
673, Drama,6.6
511, Fantasy,6.5
704, Romance,3.8
2900, Drama,7.8
845, Thriller,7.9
2837, Drama,9.0
3482, Sci-Fi,6.8
3621, Drama,6.7
801, Mystery,6.0
1715, Thriller,6.5
3575, Sci-Fi,8.1
581,Drama,6.7
355, Comedy,6.6
4684, Thriller,5.2
3731, Thriller,5.2
778, Thriller,6.4
812,Action,8.1
267, Crime,3.7
2924,Comedy,6.9
3709,Comedy,4.9
2294,Adventure,7.2
474, Family,5.2
3236, Romance,5.9
421, Thriller,5.5
4207,Drama,5.9
1936,Action,3.5
4840,Drama,6.6
3655, War,7.1
3631, Romance,7.0
2617,Comedy,6.2
2230, Comedy,5.8
22, Drama,6.7
4751,Comedy,5.8
386, Thriller,5.4
1847, Fantasy,5.2
1692, Horror,5.8
1257,Mystery,6.5
2546, Mystery,4.8
191, Animation,6.7
5033, Thriller,7.0
4817, Drama,4.7
1219, Crime,6.1
4070, Horror,4.3
2039, Sport,5.4
3328,Crime,6.5
188, Comedy,6.7
4343, Drama,7.1
4584, Thriller,6.7
2456,Adventure,6.7
2227, Thriller,5.9
105, Thriller,5.6
2747,Comedy,5.9
1413,Comedy,6.3
2719, Crime,7.5
318,Action,5.3
154, Comedy,7.2
1491, Comedy,4.8
3330,Action,5.7
730, Sci-Fi,6.4
64, Family,6.9
3625,Action,6.7
3040, Mystery,6.0
616,Action,6.4
360, Comedy,5.5
2694,Biography,6.6
2172, Comedy,7.1
2240, Horror,6.1
1892, Biography,7.8
1771, Drama,6.3
2898, Thriller,8.0
2547,Adventure,7.8
106,Adventure,6.4
2436, Romance,5.3
2639, Drama,5.4
2563, Drama,5.3
941,Comedy,6.8
622,Action,5.8
1148, Drama,6.0
