FIPS,RegionName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
33017,Strafford,130275.0,150216.66666666663,170741.66666666663,193358.33333333328,215566.66666666663,233433.33333333328,235350.0,228925.0,208425.0,195666.66666666663,188325.0,179016.66666666663,178200.0,181741.66666666663,194100.0
33019,Sullivan,98241.66666666669,112141.66666666669,122900.0,144766.66666666663,165666.66666666663,183033.33333333328,196008.33333333328,192658.33333333328,189375.0,175975.0,167500.0,162058.33333333337,161283.33333333337,158158.33333333337,161566.66666666663
34001,Atlantic,119833.33333333331,130641.66666666669,145491.66666666663,170908.33333333337,204025.0,250750.0,280450.0,269300.0,249608.33333333328,232050.0,218650.0,200500.0,187583.33333333328,184208.33333333328,190791.66666666663
34003,Bergen,256783.33333333328,286866.66666666674,325316.66666666674,371200.0,418833.33333333326,477091.66666666674,500025.0,489391.66666666674,461966.66666666674,429091.66666666674,418275.0,398808.33333333326,382483.33333333326,392058.33333333326,416325.0
34005,Burlington,135916.66666666663,145816.66666666663,160566.66666666663,184916.66666666663,213975.0,245250.0,265525.0,263258.33333333326,248266.66666666663,236233.33333333328,226900.0,212925.0,201250.0,200966.66666666663,209733.33333333328
34007,Camden,100941.66666666669,106450.0,116016.66666666669,133233.33333333337,156050.0,182725.0,204700.0,206541.66666666663,197008.33333333328,185750.0,178958.33333333337,164900.0,153150.0,152891.66666666663,158208.33333333337
34009,Cape May,166583.33333333337,187800.0,231975.0,295416.66666666674,352108.33333333326,412425.0,429816.66666666674,398066.66666666674,373975.0,353208.33333333326,349966.66666666674,338841.66666666674,326466.66666666674,324983.33333333326,331225.0
34011,Cumberland,83725.0,85808.33333333331,90650.0,98741.66666666669,117366.66666666669,145058.33333333337,166283.33333333337,169000.0,159108.33333333337,155000.0,151908.33333333337,146483.33333333337,136216.66666666663,126091.66666666669,131591.66666666663
34013,Essex,187708.33333333328,211400.0,246358.33333333328,287000.0,330716.66666666674,376825.0,412858.33333333326,409825.0,379158.33333333326,343408.33333333326,320950.0,299466.66666666674,282025.0,286200.0,313436.36363636365
34015,Gloucester,123350.0,130416.66666666669,141041.66666666663,159516.66666666663,180958.33333333328,211041.66666666663,233550.0,233016.66666666663,222041.66666666663,211975.0,202958.33333333328,190116.66666666663,181308.33333333328,179116.66666666663,189633.33333333328
34017,Hudson,160333.33333333337,183441.66666666663,211600.0,245691.66666666663,296308.33333333326,358700.0,403483.33333333326,408266.66666666674,382866.66666666674,345050.0,318058.33333333326,292291.66666666674,287716.66666666674,304150.0,317083.33333333326
34019,Hunterdon,254633.33333333328,284200.0,311533.33333333326,345633.33333333326,383041.66666666674,425308.33333333326,442508.33333333326,430633.33333333326,399741.66666666674,376025.0,367641.66666666674,354325.0,334100.0,336241.66666666674,359875.0
34021,Mercer,142650.0,154441.66666666663,174925.0,201541.66666666663,230166.66666666663,262716.66666666674,279450.0,275683.33333333326,263100.0,247350.0,240883.33333333328,221850.0,207100.0,209308.33333333328,220450.0
34023,Middlesex,169158.33333333337,190408.33333333328,220375.0,254866.66666666663,289250.0,333050.0,356341.66666666674,347600.0,328133.33333333326,305250.0,296283.33333333326,275766.66666666674,260391.66666666663,267408.33333333326,287300.0
34025,Monmouth,209925.0,241033.33333333328,275816.66666666674,322333.33333333326,368033.33333333326,414033.33333333326,434333.33333333326,419941.66666666674,396300.0,373316.66666666674,363783.33333333326,347325.0,336366.66666666674,344783.33333333326,367483.33333333326
34027,Morris,263808.33333333326,288683.33333333326,324483.33333333326,368383.33333333326,410733.33333333326,458458.33333333326,484025.0,469333.33333333326,442266.66666666674,414383.33333333326,406000.0,387083.33333333326,373825.0,377491.66666666674,405891.66666666674
34029,Ocean,145316.66666666663,163850.0,192158.33333333328,233783.33333333328,272533.33333333326,313991.66666666674,334275.0,319750.0,300208.33333333326,281183.33333333326,270275.0,252008.33333333328,239875.0,242983.33333333328,253475.0
34031,Passaic,185216.66666666663,206458.33333333328,238658.33333333328,277983.33333333326,317983.33333333326,365758.33333333326,399800.0,391958.33333333326,360233.33333333326,322066.66666666674,307433.33333333326,282675.0,269116.66666666674,269141.66666666674,283875.0
34033,Salem,99816.66666666669,104808.33333333331,109133.33333333331,119383.33333333331,134741.66666666663,159475.0,178783.33333333337,186008.33333333328,177050.0,168458.33333333337,168533.33333333337,159066.66666666663,149725.0,144725.0,149183.33333333337
34035,Somerset,234708.33333333328,263983.33333333326,294500.0,327075.0,369025.0,417583.33333333326,434208.33333333326,416700.0,397541.66666666674,372616.66666666674,366925.0,355366.66666666674,343933.33333333326,347625.0,372108.33333333326
34037,Sussex,153658.33333333337,167625.0,191541.66666666663,223883.33333333328,256791.66666666663,289475.0,304550.0,301000.0,277200.0,252866.66666666663,241175.0,221500.0,209625.0,208416.66666666663,215458.33333333328
34039,Union,187600.0,212816.66666666663,246466.66666666663,282891.66666666674,325225.0,377591.66666666674,405833.33333333326,392866.66666666674,359108.33333333326,324825.0,309816.66666666674,291191.66666666674,271691.66666666674,273600.0,294150.0
34041,Warren,154916.66666666663,171083.33333333337,189325.0,220083.33333333328,250600.0,282125.0,295475.0,283300.0,264608.33333333326,251325.0,236133.33333333328,215758.33333333328,199725.0,194850.0,212250.0
35001,Bernalillo,127241.66666666669,129158.33333333331,133425.0,135766.66666666663,142583.33333333337,156191.66666666663,180991.66666666663,197850.0,195700.0,193183.33333333328,183650.0,182033.33333333328,178650.0,184066.66666666663,175500.0
35013,Dona Ana,106125.0,110300.0,113150.0,115458.33333333331,121066.66666666669,131016.66666666669,146391.66666666663,159183.33333333337,156858.33333333337,166516.66666666663,152891.66666666663,151575.0,145950.0,143458.33333333337,138183.33333333337
35017,Grant,,,,,,,118500.0,110966.66666666669,112125.0,152375.0,155183.33333333337,154850.0,149316.66666666663,152408.33333333337,150891.66666666663
35049,Santa Fe,176575.0,184483.33333333328,205908.33333333328,228675.0,241333.33333333328,244375.0,277966.66666666674,300900.0,312183.33333333326,379941.66666666674,350200.0,332541.66666666674,318600.0,320733.33333333326,303408.33333333326
35061,Valencia,90266.66666666669,94441.66666666669,92850.0,96166.66666666669,93491.66666666669,95116.66666666669,99850.0,106516.66666666669,108983.33333333331,117825.0,113066.66666666669,116791.66666666669,126733.33333333331,117750.0,114616.66666666669
36001,Albany,110958.33333333331,116700.0,125725.0,141575.0,161641.66666666663,179925.0,200008.33333333328,204816.66666666663,199900.0,200225.0,200483.33333333328,194216.66666666663,191433.33333333328,193666.66666666663,193175.0
36003,Allegany,42883.333333333336,46983.33333333334,48750.0,49250.0,52758.33333333334,54491.66666666666,51475.0,53441.66666666666,53766.66666666666,55316.66666666666,54466.66666666666,56041.66666666666,58925.0,55866.66666666666,55158.33333333334
36005,Bronx,,,,237020.0,266083.33333333326,315483.33333333326,370050.0,391308.33333333326,369300.0,336500.0,322450.0,319675.0,306200.0,312591.66666666674,317575.0
36007,Broome,65608.33333333331,71616.66666666669,72991.66666666669,75183.33333333331,78791.66666666669,84875.0,93433.33333333331,101550.0,106825.0,108633.33333333331,106300.0,101025.0,103158.33333333331,109375.0,105116.66666666669
36009,Cattaraugus,51983.33333333334,54908.33333333334,58058.33333333334,66983.33333333331,63441.66666666666,71041.66666666669,70941.66666666669,71083.33333333331,70275.0,70900.0,73825.0,72241.66666666669,70816.66666666669,72058.33333333331,71908.33333333331
36011,Cayuga,66033.33333333331,71075.0,72500.0,76166.66666666669,82758.33333333331,90558.33333333331,91050.0,99983.33333333331,103416.66666666669,108450.0,108125.0,104508.33333333331,106666.66666666669,108516.66666666669,109516.66666666669
36013,Chautauqua,59900.0,61083.33333333334,62050.0,64716.66666666666,67358.33333333331,70625.0,71858.33333333331,75183.33333333331,73658.33333333331,74483.33333333331,75800.0,75475.0,76558.33333333331,77266.66666666669,74183.33333333331
36015,Chemung,61800.0,62916.66666666666,64425.0,68025.0,68608.33333333331,73125.0,75608.33333333331,77408.33333333331,79191.66666666669,81391.66666666669,84433.33333333331,87758.33333333331,91141.66666666669,93058.33333333331,87991.66666666669
36017,Chenango,55191.66666666666,55825.0,60458.33333333334,62200.0,63800.0,73641.66666666669,79416.66666666669,83958.33333333331,85966.66666666669,81550.0,79050.0,84366.66666666669,84475.0,83633.33333333331,83075.0
36019,Clinton,71283.33333333331,75491.66666666669,79475.0,85666.66666666669,95491.66666666669,105891.66666666669,108266.66666666669,113283.33333333331,112183.33333333331,113008.33333333331,112758.33333333331,110325.0,110050.0,111625.0,116866.66666666669
36021,Columbia,111616.66666666669,120416.66666666669,133591.66666666663,150033.33333333337,171950.0,203891.66666666663,216891.66666666663,220883.33333333328,208366.66666666663,213541.66666666663,200491.66666666663,191808.33333333328,185308.33333333328,198500.0,194716.66666666663
36023,Cortland,65650.0,70083.33333333331,72741.66666666669,77291.66666666669,81316.66666666669,85466.66666666669,89041.66666666669,94625.0,97258.33333333331,100300.0,103016.66666666669,102566.66666666669,102658.33333333331,100491.66666666669,99166.66666666669
36027,Dutchess,162641.66666666663,184241.66666666663,210966.66666666663,247491.66666666663,278358.33333333326,316566.66666666674,331025.0,321425.0,297825.0,276533.33333333326,263475.0,243408.33333333328,226825.0,225283.33333333328,231383.33333333328
36033,Franklin,50966.66666666666,49483.33333333334,55291.66666666666,61958.33333333334,64641.66666666666,69500.0,75508.33333333331,79916.66666666669,80175.0,82791.66666666669,84475.0,83858.33333333331,86166.66666666669,85041.66666666669,84733.33333333331
36035,Fulton,59083.33333333334,61225.0,63900.0,70725.0,71333.33333333331,86275.0,102308.33333333331,112925.0,110383.33333333331,108841.66666666669,106358.33333333331,107558.33333333331,107708.33333333331,109291.66666666669,105491.66666666669
36037,Genesee,77025.0,80266.66666666669,83816.66666666669,85591.66666666669,86716.66666666669,88725.0,90641.66666666669,91016.66666666669,91058.33333333331,92100.0,94491.66666666669,97725.0,98150.0,100783.33333333331,102716.66666666669
36041,Hamilton,,,,,156960.0,172675.0,175683.33333333337,182850.0,182241.66666666663,190000.0,191016.66666666663,178366.66666666663,166975.0,176491.66666666663,175716.66666666663
36045,Jefferson,60058.33333333334,61308.33333333334,66058.33333333331,70625.0,77766.66666666669,91233.33333333331,101750.0,115800.0,122250.0,126083.33333333331,128366.66666666669,130675.0,133841.66666666663,133141.66666666663,129108.33333333331
36047,Kings,,,,393300.0,392216.66666666674,397516.66666666674,444650.0,477591.66666666674,480000.0,438991.66666666674,447733.33333333326,455175.0,467991.66666666674,500783.33333333326,563241.6666666665
36049,Lewis,54108.33333333334,53125.0,53266.66666666666,55191.66666666666,64000.0,69316.66666666669,75283.33333333331,81400.0,83975.0,95233.33333333331,96300.0,99658.33333333331,102708.33333333331,100400.0,104058.33333333331
36051,Livingston,83058.33333333331,88283.33333333331,88641.66666666669,93866.66666666669,96625.0,103058.33333333331,103650.0,106775.0,110991.66666666669,112083.33333333331,112483.33333333331,114391.66666666669,113916.66666666669,114958.33333333331,115258.33333333331
36053,Madison,74575.0,75133.33333333331,80441.66666666669,87008.33333333331,90766.66666666669,97191.66666666669,103008.33333333331,105650.0,111408.33333333331,115933.33333333331,112516.66666666669,110175.0,109375.0,115491.66666666669,118508.33333333331
36055,Monroe,95741.66666666669,99283.33333333331,103400.0,107991.66666666669,112300.0,115991.66666666669,118433.33333333331,120308.33333333331,121350.0,122033.33333333331,124216.66666666669,122775.0,123700.0,125025.0,126625.0
36059,Nassau,262841.66666666674,293175.0,336208.33333333326,385575.0,432250.0,486933.33333333326,509675.0,491608.33333333326,460425.0,423058.33333333326,414958.33333333326,411541.66666666674,405025.0,417691.66666666674,437933.33333333326
36061,New York,773408.3333333335,961475.0,1023075.0,1014508.3333333335,940791.6666666665,709708.3333333335,770791.6666666665,829833.3333333335,857416.6666666665,797833.3333333335,795000.0,809883.3333333335,808925.0,895383.3333333335,1057058.333333333
36063,Niagara,77200.0,78716.66666666669,79758.33333333331,84866.66666666669,88625.0,88966.66666666669,90300.0,93225.0,92500.0,97100.0,98925.0,99975.0,103291.66666666669,105641.66666666669,110366.66666666669
36065,Oneida,67758.33333333331,70558.33333333331,73800.0,76975.0,80733.33333333331,89091.66666666669,97266.66666666669,104200.0,102975.0,106450.0,106066.66666666669,104200.0,105041.66666666669,107100.0,109341.66666666669
36067,Onondaga,80666.66666666669,84666.66666666669,89175.0,95875.0,102666.66666666669,110366.66666666669,116700.0,121316.66666666669,121841.66666666669,122166.66666666669,122750.0,121708.33333333331,122016.66666666669,122016.66666666669,119033.33333333331
36069,Ontario,95716.66666666669,101566.66666666669,103866.66666666669,108041.66666666669,112541.66666666669,121016.66666666669,123633.33333333331,128075.0,128683.33333333331,128708.33333333331,131675.0,134425.0,134183.33333333337,135316.66666666663,139725.0
36071,Orange,143025.0,158983.33333333337,182191.66666666663,211700.0,248741.66666666663,285008.33333333326,299125.0,296391.66666666674,276925.0,257658.33333333328,242300.0,223333.33333333328,212158.33333333328,208608.33333333328,210866.66666666663
36073,Orleans,66233.33333333331,68641.66666666669,69250.0,71216.66666666669,72200.0,77658.33333333331,77625.0,79033.33333333331,80983.33333333331,79558.33333333331,80450.0,83725.0,80550.0,79566.66666666669,85916.66666666669
36075,Oswego,63000.0,64800.0,68533.33333333331,72258.33333333331,75483.33333333331,78616.66666666669,79100.0,83075.0,83800.0,86925.0,88241.66666666669,89258.33333333331,90133.33333333331,90158.33333333331,89558.33333333331
36077,Otsego,66625.0,77108.33333333331,74433.33333333331,80725.0,83608.33333333331,97141.66666666669,116883.33333333331,112883.33333333331,119850.0,121175.0,115491.66666666669,109900.0,112250.0,111458.33333333331,111925.0
36079,Putnam,216391.66666666663,247800.0,285516.66666666674,326258.33333333326,363125.0,399116.66666666674,405050.0,387766.66666666674,362616.66666666674,344308.33333333326,331958.33333333326,307716.66666666674,289025.0,288791.66666666674,289075.0
36081,Queens,,,,379600.0,389916.66666666674,387525.0,448408.33333333326,471041.66666666674,439833.33333333326,390966.66666666674,383675.0,377408.33333333326,373675.0,392908.33333333326,414808.33333333326
36083,Rensselaer,93958.33333333331,98791.66666666669,106316.66666666669,119825.0,132100.0,150416.66666666663,166933.33333333337,173383.33333333337,174033.33333333337,171658.33333333337,171533.33333333337,166050.0,162525.0,164875.0,163875.0
36085,Richmond,214516.66666666663,246058.33333333328,277008.33333333326,312808.33333333326,349941.66666666674,405566.66666666674,435200.0,425808.33333333326,407858.33333333326,392483.33333333326,397441.66666666674,384566.66666666674,378833.33333333326,382183.33333333326,394541.66666666674
36087,Rockland,250866.66666666663,276666.66666666674,331825.0,376408.33333333326,420975.0,472416.66666666674,489850.0,466200.0,436833.33333333326,411208.33333333326,395600.0,378683.33333333326,365683.33333333326,364641.66666666674,380216.66666666674
36089,Saint Lawrence,50025.0,50291.66666666666,51416.66666666666,53675.0,53633.33333333334,60066.66666666666,64333.33333333334,66033.33333333331,67108.33333333331,69533.33333333331,70225.0,69633.33333333331,72508.33333333331,73958.33333333331,72366.66666666669
36091,Saratoga,120333.33333333331,127916.66666666669,139308.33333333337,158100.0,182483.33333333328,212208.33333333328,231791.66666666663,233858.33333333328,227808.33333333328,226966.66666666663,227616.66666666663,228058.33333333328,230341.66666666663,231466.66666666663,234900.0
36093,Schenectady,85975.0,91075.0,99141.66666666669,112150.0,126425.0,143308.33333333337,161133.33333333337,167116.66666666663,164016.66666666663,162016.66666666663,160316.66666666663,155591.66666666663,152283.33333333337,152358.33333333337,151041.66666666663
36095,Schoharie,68308.33333333331,70658.33333333331,72400.0,80266.66666666669,84083.33333333331,97375.0,109700.0,118775.0,116341.66666666669,119541.66666666669,115750.0,111858.33333333331,114141.66666666669,112383.33333333331,112108.33333333331
36097,Schuyler,57575.0,62150.0,66016.66666666669,65916.66666666669,72475.0,80916.66666666669,86866.66666666669,89908.33333333331,89783.33333333331,93283.33333333331,97091.66666666669,104691.66666666669,109066.66666666669,107800.0,112225.0
36099,Seneca,65900.0,67066.66666666669,67683.33333333331,75641.66666666669,76458.33333333331,80733.33333333331,81275.0,84725.0,83933.33333333331,86091.66666666669,90983.33333333331,92891.66666666669,94841.66666666669,95141.66666666669,95550.0
36101,Steuben,58758.33333333334,62958.33333333334,61958.33333333334,65750.0,66191.66666666669,69116.66666666669,73758.33333333331,76333.33333333331,76100.0,76941.66666666669,80541.66666666669,82116.66666666669,85650.0,89600.0,85433.33333333331
36103,Suffolk,199383.33333333328,231950.0,279783.33333333326,333133.33333333326,376675.0,424658.33333333326,444791.66666666674,432641.66666666674,401883.33333333326,372541.66666666674,361600.0,346500.0,332458.33333333326,337516.66666666674,345075.0
36105,Sullivan,80866.66666666669,86075.0,100633.33333333331,116200.0,140650.0,161825.0,175575.0,174308.33333333337,164241.66666666663,151566.66666666663,142408.33333333337,131983.33333333337,129600.0,122475.0,128500.0
36107,Tioga,66333.33333333331,64383.33333333334,71391.66666666669,70308.33333333331,74550.0,78925.0,92166.66666666669,104766.66666666669,104658.33333333331,110133.33333333331,105441.66666666669,105541.66666666669,103741.66666666669,108191.66666666669,105408.33333333331
36109,Tompkins,92000.0,98816.66666666669,109408.33333333331,122400.0,134566.66666666663,147200.0,150900.0,157408.33333333337,159091.66666666663,161841.66666666663,163233.33333333337,165133.33333333337,169550.0,178441.66666666663,186766.66666666663
36111,Ulster,116450.0,125758.33333333331,145600.0,173750.0,205208.33333333328,232850.0,240700.0,236058.33333333328,225016.66666666663,215416.66666666663,208083.33333333328,196750.0,187316.66666666663,188233.33333333328,185816.66666666663
36113,Warren,98450.0,108275.0,117016.66666666669,128383.33333333331,145366.66666666663,175958.33333333337,198508.33333333328,205275.0,199916.66666666663,197925.0,196683.33333333328,187800.0,188416.66666666663,189225.0,187533.33333333328
36115,Washington,67908.33333333331,68458.33333333331,75775.0,83866.66666666669,100325.0,109750.0,121375.0,129558.33333333331,127125.0,129450.0,128308.33333333331,126875.0,122150.0,120800.0,122583.33333333331
36119,Westchester,338991.66666666674,370775.0,418366.66666666674,476258.33333333326,524291.6666666665,600050.0,620191.6666666665,606808.3333333335,578658.3333333335,543341.6666666665,527458.3333333335,494591.66666666674,474675.0,489825.0,510658.33333333326
36121,Wyoming,68583.33333333331,73191.66666666669,75433.33333333331,76841.66666666669,76766.66666666669,80841.66666666669,82366.66666666669,83475.0,84300.0,86925.0,86050.0,87583.33333333331,88691.66666666669,89908.33333333331,92258.33333333331
36123,Yates,75700.0,76083.33333333331,74833.33333333331,78625.0,82616.66666666669,95108.33333333331,101825.0,103991.66666666669,103491.66666666669,110416.66666666669,107475.0,109233.33333333331,109158.33333333331,108941.66666666669,120875.0
37001,Alamance,113091.66666666669,115463.63636363635,117900.0,120116.66666666669,120691.66666666669,123050.0,125883.33333333331,125450.0,123066.66666666669,121983.33333333331,118833.33333333331,116300.0,115233.33333333331,117558.33333333331,121400.0
37021,Buncombe,127166.66666666669,134441.66666666663,140933.33333333337,149666.66666666663,160150.0,175558.33333333337,196025.0,208008.33333333328,206500.0,201216.66666666663,193875.0,185000.0,185600.0,192175.0,206450.0
37023,Burke,82191.66666666669,84263.63636363638,85833.33333333331,86733.33333333331,88058.33333333331,93550.0,97350.0,102508.33333333331,101416.66666666669,103458.33333333331,101358.33333333331,92183.33333333331,93883.33333333331,97116.66666666669,96166.66666666669
37025,Cabarrus,118666.66666666669,123333.33333333331,125316.66666666669,127291.66666666669,129833.33333333331,134383.33333333337,141825.0,148316.66666666663,148075.0,144025.0,139358.33333333337,133908.33333333337,134925.0,137891.66666666663,147983.33333333337
37027,Caldwell,65483.33333333334,65909.09090909091,65566.66666666669,66766.66666666669,66116.66666666669,68541.66666666669,74916.66666666669,76241.66666666669,75325.0,82758.33333333331,75266.66666666669,72408.33333333331,74291.66666666669,70900.0,77975.0
37031,Carteret,135891.66666666663,141436.36363636365,148008.33333333337,162466.66666666663,176041.66666666663,223258.33333333328,259000.0,256575.0,237591.66666666663,252675.0,242733.33333333328,228316.66666666663,225550.0,223558.33333333328,225666.66666666663
37035,Catawba,82983.33333333331,83366.66666666669,87325.0,92841.66666666669,95283.33333333331,96358.33333333331,99908.33333333331,101941.66666666669,105583.33333333331,112191.66666666669,104516.66666666669,97366.66666666669,94775.0,96425.0,102750.0
37045,Cleveland,80600.0,83281.81818181818,82175.0,85375.0,87258.33333333331,91450.0,93875.0,95091.66666666669,93383.33333333331,90150.0,88341.66666666669,84308.33333333331,82366.66666666669,84458.33333333331,88575.0
37051,Cumberland,85358.33333333331,86258.33333333331,87050.0,90433.33333333331,93791.66666666669,97800.0,104716.66666666669,110783.33333333331,114216.66666666669,117541.66666666669,118316.66666666669,116591.66666666669,113733.33333333331,111683.33333333331,111691.66666666669
37057,Davidson,86358.33333333331,88858.33333333331,89775.0,91491.66666666669,94908.33333333331,97366.66666666669,101783.33333333331,104475.0,104566.66666666669,105150.0,103225.0,97916.66666666669,94966.66666666669,94708.33333333331,101716.66666666669
37059,Davie,119625.0,123936.36363636365,127166.66666666669,129583.33333333331,137633.33333333337,140425.0,146591.66666666663,150741.66666666663,150416.66666666663,148741.66666666663,146416.66666666663,140208.33333333337,140808.33333333337,142775.0,148383.33333333337
37061,Duplin,64866.66666666666,63809.09090909091,61341.66666666666,63933.33333333334,68183.33333333331,74866.66666666669,79991.66666666669,83308.33333333331,77225.0,79508.33333333331,79483.33333333331,69358.33333333331,81900.0,77858.33333333331,80341.66666666669
37063,Durham,134466.66666666663,139841.66666666663,144016.66666666663,145941.66666666663,150175.0,155075.0,159358.33333333337,163083.33333333337,163275.0,161733.33333333337,161816.66666666663,154841.66666666663,156083.33333333337,160166.66666666663,163816.66666666663
37065,Edgecombe,53800.0,55763.63636363637,54691.66666666666,55666.66666666666,58908.33333333334,58950.0,63900.0,58341.66666666666,59166.66666666666,55533.33333333334,54133.33333333334,50700.0,51891.66666666666,49783.33333333334,54241.66666666666
37067,Forsyth,112091.66666666669,116141.66666666669,118241.66666666669,121766.66666666669,125316.66666666669,129233.33333333331,132750.0,135600.0,135500.0,133575.0,131166.66666666663,126375.0,123775.0,124591.66666666669,126450.0
37069,Franklin,90000.0,99309.09090909091,102483.33333333331,107416.66666666669,107375.0,112208.33333333331,113008.33333333331,117891.66666666669,120475.0,125941.66666666669,120275.0,115933.33333333331,111808.33333333331,114058.33333333331,123683.33333333331
37071,Gaston,92616.66666666669,95366.66666666669,97075.0,99225.0,101266.66666666669,102900.0,101925.0,105341.66666666669,108283.33333333331,105116.66666666669,101833.33333333331,94541.66666666669,94050.0,97425.0,102200.0
37077,Granville,120266.66666666669,120263.63636363635,123783.33333333331,126533.33333333331,129216.66666666669,130958.33333333331,137333.33333333337,137208.33333333337,135933.33333333337,128633.33333333331,129766.66666666669,120991.66666666669,122183.33333333331,123483.33333333331,133966.66666666663
37081,Guilford,108875.0,111208.33333333331,112158.33333333331,114708.33333333331,117958.33333333331,122108.33333333331,125091.66666666669,126483.33333333331,126841.66666666669,122666.66666666669,118900.0,113608.33333333331,113883.33333333331,115516.66666666669,119225.0
37085,Harnett,108108.33333333331,112454.54545454547,117591.66666666669,120033.33333333331,124108.33333333331,129133.33333333331,136508.33333333337,142500.0,144858.33333333337,143733.33333333337,144233.33333333337,142716.66666666663,141833.33333333337,142425.0,144783.33333333337
37089,Henderson,128100.0,134245.45454545456,134550.0,141225.0,150200.0,164800.0,181633.33333333328,193266.66666666663,193966.66666666663,184350.0,177566.66666666663,168108.33333333337,164625.0,166158.33333333337,173616.66666666663
37097,Iredell,101500.0,109000.0,112766.66666666669,113750.0,121208.33333333331,126200.0,129041.66666666669,135600.0,134383.33333333337,133666.66666666663,128616.66666666669,125566.66666666669,125275.0,126375.0,135325.0
37099,Jackson,153741.66666666663,164854.54545454544,171875.0,171525.0,192716.66666666663,226541.66666666663,250983.33333333328,262558.33333333326,252616.66666666663,231566.66666666663,207666.66666666663,184841.66666666663,190916.66666666663,202833.33333333328,190966.66666666663
37101,Johnston,117475.0,118827.27272727274,119375.0,123291.66666666669,128033.33333333331,134050.0,139091.66666666663,145000.0,144533.33333333337,143000.0,141333.33333333337,136450.0,136258.33333333337,138266.66666666663,145850.0
37109,Lincoln,105258.33333333331,107972.72727272726,111766.66666666669,112216.66666666669,116000.0,122191.66666666669,130525.0,133658.33333333337,132141.66666666663,130708.33333333331,127858.33333333331,121908.33333333331,124050.0,126808.33333333331,127183.33333333331
37119,Mecklenburg,136958.33333333337,139741.66666666663,142425.0,145166.66666666663,149100.0,154325.0,161500.0,171458.33333333337,171133.33333333337,162033.33333333337,154100.0,146758.33333333337,146041.66666666663,153800.0,165200.0
37129,New Hanover,126000.0,131566.66666666663,134500.0,139850.0,148008.33333333337,179375.0,220033.33333333328,223991.66666666663,214125.0,201400.0,186391.66666666663,171916.66666666663,166866.66666666663,173666.66666666663,181041.66666666663
37133,Onslow,89900.0,90754.54545454547,93200.0,98141.66666666669,104800.0,114541.66666666669,129666.66666666669,138091.66666666663,146350.0,148325.0,150483.33333333337,147208.33333333337,144408.33333333337,137766.66666666663,135366.66666666663
37135,Orange,177108.33333333337,182645.45454545453,190608.33333333328,196025.0,206983.33333333328,222950.0,237066.66666666663,249058.33333333328,249475.0,246900.0,245158.33333333328,235591.66666666663,234850.0,241383.33333333328,250783.33333333328
37141,Pender,132175.0,131581.81818181818,143891.66666666663,146383.33333333337,175308.33333333337,196741.66666666663,230833.33333333328,232916.66666666663,207225.0,195466.66666666663,208016.66666666663,185733.33333333328,177925.0,178275.0,190683.33333333328
37147,Pitt,87558.33333333331,91133.33333333331,92991.66666666669,95250.0,98658.33333333331,103066.66666666669,109050.0,111458.33333333331,113375.0,114875.0,111408.33333333331,108516.66666666669,108675.0,108841.66666666669,110083.33333333331
37151,Randolph,96991.66666666669,103363.63636363637,103000.0,104675.0,106775.0,110991.66666666669,112691.66666666669,113525.0,108966.66666666669,107525.0,104741.66666666669,101208.33333333331,98725.0,100941.66666666669,105225.0
37155,Robeson,50391.66666666666,46981.818181818184,54875.0,55841.66666666666,60600.0,60225.0,59291.66666666666,71200.0,61833.33333333334,65675.0,67500.0,64983.33333333334,60950.0,57933.33333333334,60475.0
37157,Rockingham,77141.66666666669,78663.63636363638,80300.0,83133.33333333331,84900.0,88825.0,90241.66666666669,91533.33333333331,89541.66666666669,89475.0,89200.0,85041.66666666669,84758.33333333331,84766.66666666669,83483.33333333331
37159,Rowan,105166.66666666669,112309.09090909091,112375.0,114216.66666666669,119325.0,124741.66666666669,128650.0,131675.0,134033.33333333337,129975.0,124850.0,117475.0,114858.33333333331,115875.0,120308.33333333331
37161,Rutherford,,,,,79525.0,79358.33333333331,89033.33333333331,89175.0,86300.0,94258.33333333331,91350.0,78308.33333333331,72600.0,72225.0,80241.66666666669
37167,Stanly,90741.66666666669,98390.90909090909,98708.33333333331,100350.0,104783.33333333331,110775.0,117408.33333333331,123683.33333333331,124700.0,126750.0,120841.66666666669,114725.0,111550.0,115925.0,119500.0
37175,Transylvania,,,,,,,,,,210640.0,196483.33333333328,176125.0,176758.33333333337,192475.0,200366.66666666663
37179,Union,149716.66666666663,150316.66666666663,153075.0,158583.33333333337,162300.0,166433.33333333337,176125.0,183800.0,182783.33333333328,175575.0,168266.66666666663,165125.0,165850.0,167975.0,180591.66666666663
37183,Wake,163733.33333333337,165483.33333333337,169250.0,170258.33333333337,174583.33333333337,182708.33333333328,194033.33333333328,205333.33333333328,207991.66666666663,203175.0,198991.66666666663,190908.33333333328,192700.0,200491.66666666663,213025.0
37189,Watauga,157891.66666666663,168909.0909090909,169783.33333333337,186658.33333333328,199391.66666666663,216891.66666666663,245091.66666666663,264433.33333333326,254691.66666666663,240766.66666666663,229691.66666666663,227016.66666666663,212741.66666666663,208116.66666666663,204108.33333333328
