itemID,brand,categories
17215,743,3867.0
17216,782,"1908.0, 2990.0"
17217,703,"1176.0, 1003.0, 17.0, 3910.0, 178.0"
17218,1145,NaN
17219,622,"3168.0, 755.0"
17221,1040,2122.0
17222,974,"2088.0, 3916.0"
17223,333,"3910.0, 3901.0, 3902.0"
17224,218,NaN
17225,1058,862.0
17226,1246,NaN
17227,617,"1454.0, 1952.0"
17228,618,"853.0, 1711.0"
17229,1492,1308.0
17230,1163,2085.0
17232,438,"3900.0, 3901.0, 3903.0"
17233,322,921.0
17234,481,"536.0, 1176.0, 2118.0, 3632.0"
17235,322,1221.0
17239,389,"3827.0, 821.0"
17240,1267,"1402.0, 1560.0"
17241,793,"1113.0, 1628.0, 3309.0"
17242,772,"3455.0, 879.0, 2138.0"
17243,349,NaN
17244,406,"3704.0, 3639.0, 461.0"
17246,319,"3778.0, 536.0, 1324.0"
17247,1383,2995.0
17249,1111,3901.0
17250,455,3700.0
17251,771,"3229.0, 879.0"
17252,577,3969.0
17253,1288,"2580.0, 3262.0, 3659.0"
17254,246,NaN
17256,1315,"3912.0, 1002.0, 2629.0, 2178.0, 4004.0"
17257,771,2138.0
17258,14,"289.0, 1505.0"
17259,33,"4109.0, 74.0"
17260,1411,4073.0
17261,1371,"547.0, 3905.0"
17264,610,820.0
17265,1496,"3910.0, 3444.0, 1772.0, 4026.0, 3901.0, 3902.0"
17266,322,1984.0
17268,827,"2829.0, 871.0, 1515.0"
17269,829,"4028.0, 3914.0, 3915.0, 4002.0"
17271,1232,2136.0
17273,933,3262.0
17274,1492,"1066.0, 81.0, 2402.0"
17275,157,1202.0
17276,127,"3047.0, 2547.0, 3051.0, 1879.0, 169.0, 3514.0, 2612.0, 2738.0"
17277,504,"2708.0, 937.0"
17278,400,"3910.0, 2311.0, 3900.0, 3903.0, 3280.0, 3128.0"
17279,1371,"2732.0, 1844.0"
17280,661,"807.0, 3625.0"
17281,720,NaN
17282,1040,"3561.0, 2345.0, 308.0, 822.0, 1749.0"
17284,632,4123.0
17285,1383,"3901.0, 3903.0"
17287,765,188.0
17288,1180,"2658.0, 1980.0"
17289,251,NaN
17290,322,981.0
17292,127,"2612.0, 3668.0, 3514.0, 3047.0, 2547.0, 2738.0, 1879.0"
17293,408,"2919.0, 1711.0, 3912.0, 1826.0"
17294,987,2382.0
17295,322,1984.0
17296,251,1109.0
17297,1108,"3902.0, 3901.0"
17298,539,"3778.0, 3432.0"
17300,1207,1221.0
17303,887,"1138.0, 146.0"
17304,1000,"1301.0, 1921.0, 3688.0, 859.0, 2862.0, 274.0, 1866.0"
17305,463,NaN
17306,930,NaN
17307,601,1919.0
17308,150,"2022.0, 216.0, 3473.0"
17309,1004,"1091.0, 1757.0, 3604.0, 2325.0, 921.0, 2023.0"
17310,1061,"2700.0, 2690.0"
17311,157,NaN
17313,349,NaN
17314,322,2300.0
17315,77,1807.0
17316,132,"2578.0, 4019.0, 2851.0, 3548.0"
17317,378,"3453.0, 3224.0"
17318,928,"3909.0, 847.0"
17319,580,2995.0
17320,267,"939.0, 3903.0, 3901.0"
17321,182,"3827.0, 3838.0"
17323,1385,"2686.0, 3903.0, 725.0, 342.0"
17324,771,"3967.0, 1000.0, 178.0, 2005.0, 4105.0, 3625.0, 3654.0"
17326,1145,3995.0
17327,672,NaN
17329,160,NaN
17330,427,"3604.0, 1105.0"
17332,1365,NaN
17333,772,"277.0, 3913.0"
17334,143,"2746.0, 4125.0"
17335,481,"3024.0, 1920.0, 4071.0, 1772.0, 1505.0"
17336,806,"2858.0, 3254.0"
17337,801,"1734.0, 3254.0"
17338,443,3717.0
17341,1385,"2609.0, 725.0"
17342,514,"3836.0, 1874.0, 1636.0, 3267.0"
17343,1383,"3817.0, 1000.0, 2467.0"
17345,1368,"3109.0, 2769.0"
17346,513,NaN
17347,1056,"3903.0, 2424.0, 3900.0, 949.0, 3902.0"
17348,1207,981.0
17349,649,"1398.0, 3902.0, 3910.0, 1361.0, 3903.0, 3900.0, 3282.0"
17350,75,2136.0
17351,618,3213.0
17352,389,NaN
17353,1366,2834.0
17354,801,3254.0
17357,363,"2203.0, 1807.0, 2464.0, 2716.0"
17358,964,"3911.0, 107.0, 3902.0, 3903.0"
17359,5,NaN
17360,580,667.0
17361,257,300.0
17362,147,"2942.0, 547.0, 3745.0, 1849.0"
17363,643,2470.0
17364,562,"3775.0, 4101.0"
17365,806,"3838.0, 3827.0"
17366,1377,3948.0
17367,389,3024.0
17369,1161,NaN
17370,1141,"1442.0, 2175.0, 2633.0"
17371,996,NaN
17372,406,"2790.0, 3091.0, 2271.0"
17373,1265,"1870.0, 1098.0, 555.0"
17374,564,"2136.0, 580.0"
17375,1200,"3407.0, 3171.0"
17376,783,"3911.0, 3903.0, 3902.0, 3910.0, 2790.0"
17377,4,NaN
17378,772,"3540.0, 1628.0, 3915.0, 3150.0, 1138.0, 3914.0, 146.0"
17379,554,"1284.0, 4014.0, 3574.0"
17380,454,"3985.0, 3970.0, 997.0, 2995.0, 3654.0"
17381,269,2136.0
17382,1295,2136.0
17383,322,NaN
17384,1125,"2197.0, 3424.0"
17385,1016,2628.0
17386,601,"3351.0, 545.0, 1096.0"
17387,1222,"3087.0, 2146.0, 2636.0"
17388,926,757.0
17389,1433,"3900.0, 1943.0"
17390,320,"794.0, 568.0"
17392,961,"1622.0, 1800.0"
17394,322,2957.0
17395,165,1555.0
17396,1309,NaN
17397,322,1984.0
17398,41,NaN
17400,345,"3934.0, 3985.0, 3970.0"
17401,749,"1617.0, 81.0"
17402,1222,"178.0, 3540.0"
17404,1010,"3424.0, 3915.0, 3976.0, 517.0, 2833.0"
17405,193,"2091.0, 557.0"
17406,623,"732.0, 1361.0, 2822.0"
17407,1445,"3781.0, 2209.0, 3283.0, 2257.0"
17408,1054,300.0
17410,1222,3876.0
17411,615,"2760.0, 2559.0, 3777.0"
17412,210,3185.0
17413,1445,"673.0, 1962.0"
17414,389,32.0
17416,393,"2048.0, 2464.0"
17417,1368,1980.0
17418,82,3228.0
17419,267,"1515.0, 3778.0, 3263.0, 523.0, 906.0, 450.0, 3914.0, 3066.0"
17420,1058,"3625.0, 2035.0"
17421,343,NaN
17422,325,"2209.0, 420.0, 394.0, 2460.0"
17423,993,3639.0
17424,748,"3940.0, 1323.0, 1772.0"
17425,157,"3199.0, 3636.0"
17426,406,"171.0, 2101.0, 2765.0"
17427,792,"4109.0, 74.0"
17428,389,"3313.0, 2126.0, 3903.0, 596.0"
17429,1335,"3901.0, 2700.0, 3126.0"
17430,322,"1992.0, 511.0"
17432,1277,1807.0
17433,45,"1479.0, 390.0"
17434,645,"2005.0, 585.0, 1000.0"
17435,649,"3613.0, 3639.0"
17436,267,"523.0, 732.0, 1176.0, 3892.0"
17437,898,1069.0
17438,1023,"668.0, 2790.0, 1147.0, 1578.0"
17439,1036,4036.0
17440,823,"178.0, 2668.0"
17441,342,3848.0
17442,1256,300.0
17444,758,NaN
17445,199,"2104.0, 3937.0"
17446,813,3827.0
17447,931,NaN
17448,430,"614.0, 1393.0"
17450,455,NaN
17451,206,3968.0
17452,298,3659.0
17453,769,3424.0
17454,601,"2476.0, 2425.0, 3387.0, 3745.0"
17455,1111,"333.0, 2751.0, 2808.0"
17456,574,"1550.0, 3334.0"
17458,801,"766.0, 2872.0, 1363.0"
17459,203,"3290.0, 2658.0"
17460,772,"1760.0, 146.0"
17461,908,300.0
17462,68,"2808.0, 2473.0, 274.0, 914.0"
17463,481,"3024.0, 1772.0, 3882.0"
17464,1300,"2005.0, 74.0, 1000.0, 3941.0"
17465,1492,547.0
17466,336,450.0
17467,549,3981.0
17469,618,"3952.0, 2952.0, 3200.0, 480.0, 3281.0"
17470,1366,2834.0
17471,322,1589.0
17472,433,"2483.0, 376.0"
17473,322,NaN
17474,1249,1057.0
17475,806,"3659.0, 3262.0"
17476,322,1440.0
17477,1366,2834.0
17478,681,2942.0
17479,20,997.0
17480,963,"4105.0, 2792.0, 3654.0, 3702.0"
17481,143,NaN
17483,1183,"3948.0, 1505.0, 1772.0"
17484,1371,1772.0
17485,523,"1000.0, 3639.0"
17486,1126,"2175.0, 3029.0, 940.0"
17487,82,NaN
17489,20,88.0
17490,610,"3496.0, 2409.0, 210.0, 628.0, 3291.0"
17491,597,"1731.0, 1889.0"
17492,1295,"3688.0, 1472.0, 2519.0"
17493,322,1984.0
17494,265,300.0
17495,1070,2620.0
17497,6,"1668.0, 793.0, 4158.0, 3457.0, 2827.0"
17498,366,"862.0, 2035.0"
17499,1338,"1980.0, 3824.0, 314.0"
17500,618,"4026.0, 4025.0, 1772.0"
17501,322,NaN
17502,961,"3302.0, 3551.0"
17503,603,3625.0
17504,766,NaN
17505,1061,NaN
17506,890,NaN
17507,74,NaN
17508,898,"1800.0, 1069.0"
17509,1379,"3907.0, 4037.0, 1920.0"
17510,386,"1085.0, 3259.0, 3486.0, 3916.0"
17512,703,"3935.0, 1370.0, 30.0"
17513,623,"779.0, 2473.0, 1980.0"
17514,1025,"2522.0, 601.0"
17515,901,"2808.0, 3530.0"
17516,258,3138.0
17517,810,"386.0, 1091.0"
17518,1135,"622.0, 536.0, 474.0, 1612.0, 390.0"
17520,994,"3224.0, 463.0"
17521,853,"934.0, 2386.0, 3636.0"
17522,1111,1807.0
17523,615,3919.0
17524,400,1560.0
17525,1438,1466.0
17526,1247,667.0
17527,231,"2473.0, 3138.0, 1524.0, 2658.0, 2464.0"
17528,322,981.0
17529,322,2013.0
17530,1410,1807.0
17531,933,"3262.0, 2032.0, 2209.0"
17532,279,1980.0
17533,958,757.0
17534,1445,"357.0, 535.0, 766.0"
17535,993,"3900.0, 3905.0, 3903.0, 3901.0, 1807.0, 3910.0, 3911.0"
17536,688,"2800.0, 244.0"
17537,322,1984.0
17538,853,"2022.0, 2754.0"
17539,325,"669.0, 3973.0"
17541,580,2035.0
17542,653,"3900.0, 3902.0, 3901.0"
17544,389,"821.0, 3827.0"
17545,237,"2746.0, 3545.0, 2464.0"
17546,610,"1212.0, 3155.0"
17547,1445,2263.0
17548,1368,"3525.0, 3155.0, 562.0, 1212.0"
17549,771,"3379.0, 2361.0"
17550,453,"3800.0, 2927.0, 1862.0"
17551,342,"3459.0, 4203.0"
17552,322,NaN
17553,1383,921.0
17554,810,"1904.0, 2833.0"
17555,772,"3911.0, 146.0, 3903.0, 3910.0, 1138.0"
17556,127,"1974.0, 2995.0, 1508.0, 2465.0"
17557,378,"564.0, 3902.0, 1419.0, 3900.0, 1011.0, 3453.0, 3126.0"
17558,601,"146.0, 1138.0, 2476.0"
17559,322,385.0
17560,827,2829.0
17562,1040,"2011.0, 3262.0, 3865.0"
17563,745,"2919.0, 3902.0, 3900.0"
17564,564,"1335.0, 3688.0, 1399.0, 3916.0, 2136.0"
17565,411,"2942.0, 2203.0"
17566,322,981.0
17567,1265,"3086.0, 2732.0, 132.0"
17568,1324,"2580.0, 196.0, 751.0, 2197.0"
17569,56,NaN
17570,1016,NaN
17572,257,1022.0
17573,1023,"879.0, 1085.0, 1855.0, 2874.0"
17574,632,567.0
17575,643,NaN
17576,1401,"2942.0, 2470.0, 1524.0"
17577,1090,3502.0
17578,427,"1775.0, 3957.0"
17579,1040,"3107.0, 3587.0, 1529.0"
17580,484,"2422.0, 3901.0, 2345.0, 340.0, 1694.0, 3903.0, 3976.0, 3241.0"
17581,622,NaN
17582,1036,NaN
17583,406,"3903.0, 3533.0, 3900.0, 3902.0, 3901.0"
17584,1324,"1569.0, 1898.0, 2586.0"
17585,1113,2642.0
17586,323,"3497.0, 4003.0"
17587,1383,"3639.0, 691.0, 3422.0"
17588,1433,"3514.0, 2259.0, 2547.0, 3668.0, 1879.0, 2612.0, 3051.0"
17589,251,1481.0
17590,884,"2203.0, 396.0"
17591,456,NaN
17592,642,"1373.0, 1422.0"
17593,127,"2457.0, 571.0"
17594,449,3028.0
17595,320,NaN
17596,258,3138.0
17597,682,"4058.0, 74.0"
17598,1042,3582.0
17600,143,NaN
17601,322,1984.0
17603,213,426.0
17604,564,"3902.0, 3911.0, 2136.0, 3900.0, 3910.0"
17606,1383,"3625.0, 2137.0, 178.0"
17608,39,NaN
17609,1366,2834.0
17611,1011,NaN
17612,157,572.0
17614,186,"3914.0, 3910.0, 3901.0, 41.0, 2256.0, 3042.0, 3444.0"
17615,797,3578.0
17616,53,"3911.0, 3900.0, 3901.0, 4054.0, 1920.0, 1749.0"
17617,1403,"2136.0, 938.0"
17618,77,"3901.0, 3910.0, 3903.0, 3900.0"
17619,408,"1711.0, 2919.0"
17620,1366,2834.0
17621,411,"3908.0, 855.0"
17622,1496,"990.0, 3652.0, 3268.0, 30.0, 2104.0"
17623,163,"2049.0, 2722.0"
17624,1301,"3138.0, 545.0"
17625,484,"3639.0, 1298.0"
17627,408,"3915.0, 1032.0"
17628,810,3260.0
17629,648,"3262.0, 3424.0"
17630,1058,779.0
17631,504,"2472.0, 2708.0"
17632,1006,"1675.0, 1616.0, 71.0"
17633,799,"3910.0, 1091.0, 1083.0"
17635,443,"3216.0, 1128.0"
17636,257,"1022.0, 3244.0"
17637,267,"3902.0, 3903.0, 83.0"
17638,603,"4037.0, 1920.0, 744.0"
17639,150,NaN
17640,408,"4048.0, 74.0"
17642,617,"975.0, 274.0"
17643,279,"1708.0, 536.0, 1176.0"
17644,1312,3916.0
17645,1105,"2766.0, 2836.0, 1482.0, 3540.0, 3824.0, 274.0, 1210.0, 3914.0"
17646,322,3810.0
17647,926,"3901.0, 3903.0, 3900.0, 3902.0"
17648,1401,914.0
17649,1037,NaN
17650,320,"870.0, 3424.0"
17651,1004,"281.0, 602.0"
17652,410,"3901.0, 3902.0, 2580.0, 3900.0"
17653,342,"1402.0, 1053.0"
17654,974,NaN
17655,1207,3720.0
17656,1332,2512.0
17657,446,"3778.0, 450.0"
17658,564,"3625.0, 2136.0, 3930.0, 813.0, 2389.0, 938.0, 379.0"
17659,239,NaN
17660,632,"3251.0, 4123.0, 1390.0"
17661,772,"1091.0, 1184.0"
17662,504,"2591.0, 2708.0"
17664,43,"476.0, 3499.0, 3268.0"
17665,322,300.0
17666,389,"1373.0, 4014.0, 3903.0"
17667,322,NaN
17669,906,3639.0
17670,1232,1252.0
17671,693,3916.0
17672,361,"2384.0, 3349.0, 2624.0, 1006.0, 3540.0, 3259.0"
17673,319,"479.0, 2794.0, 2366.0"
17674,52,"2979.0, 3960.0, 1114.0"
17675,322,"812.0, 1926.0"
17676,771,"2361.0, 1209.0, 1848.0, 870.0, 578.0, 3379.0"
17677,322,3810.0
17678,941,NaN
17679,1301,1772.0
17680,469,NaN
17681,101,"502.0, 744.0, 3024.0, 309.0, 3913.0, 1146.0, 3914.0"
17682,484,1481.0
17683,853,"2022.0, 3254.0, 2147.0"
17684,879,"1458.0, 2402.0, 3223.0"
17686,1368,"2716.0, 2203.0"
17687,168,"1920.0, 3983.0"
17689,1065,"775.0, 3613.0"
17690,890,"3903.0, 136.0"
17691,82,3307.0
17693,61,"1554.0, 3906.0"
17694,992,"3910.0, 3262.0"
17695,410,3224.0
17696,1338,914.0
17697,523,2995.0
17698,1126,"4034.0, 90.0, 990.0, 2682.0, 4106.0, 507.0"
17699,6,"29.0, 2158.0"
17702,1496,945.0
17703,801,"3254.0, 703.0"
17704,1295,2136.0
17705,676,"1998.0, 2521.0"
17706,378,"2580.0, 3224.0"
17707,322,1440.0
17708,787,"2473.0, 2176.0"
17709,249,"3452.0, 1085.0, 578.0, 146.0"
17710,484,"1651.0, 3901.0, 3903.0"
17712,1079,1984.0
17713,135,1807.0
17714,1232,"1694.0, 2863.0, 578.0, 2345.0"
17715,322,2756.0
17716,219,"3099.0, 1490.0"
17717,232,"3051.0, 3047.0, 2612.0, 169.0, 2259.0, 3668.0, 2738.0, 1879.0, 3514.0"
17718,1000,"3249.0, 1807.0, 274.0"
17719,1163,3107.0
17720,777,3424.0
17721,587,NaN
17722,1105,"2658.0, 396.0, 274.0, 188.0"
17723,549,"3977.0, 3254.0, 2754.0"
17725,157,NaN
17726,1103,NaN
17727,386,"1085.0, 1851.0, 3711.0, 1811.0, 1578.0"
17728,150,NaN
17729,305,NaN
17730,1027,NaN
17731,1237,3903.0
17733,1156,NaN
17734,615,"4019.0, 3570.0, 3902.0, 3900.0, 3903.0, 3164.0"
17735,1200,"1348.0, 2097.0"
17736,105,NaN
17737,933,"3903.0, 3910.0, 3901.0, 3902.0"
17738,853,NaN
17739,157,3981.0
17740,748,"3916.0, 3639.0"
17741,1222,178.0
17742,1315,"1711.0, 3916.0"
17743,1195,3718.0
17744,1295,NaN
17745,627,3254.0
17746,1090,"163.0, 92.0"
17747,1288,"2700.0, 3224.0, 2690.0"
17748,963,"4076.0, 1041.0, 3604.0"
17749,147,"2767.0, 3915.0, 2558.0"
17750,1163,"3639.0, 871.0, 1792.0"
17751,206,NaN
17752,1383,"2467.0, 3176.0, 2443.0, 3813.0, 2360.0"
17753,135,1807.0
17755,1492,805.0
17756,523,"3901.0, 280.0, 3900.0"
17757,994,2700.0
17759,632,"1629.0, 3979.0"
17760,322,1438.0
17761,772,"3776.0, 3765.0, 2032.0, 2833.0"
17762,748,"1705.0, 1807.0, 3139.0"
17763,123,"3919.0, 1920.0"
17764,274,NaN
17765,1371,"3820.0, 712.0"
17766,143,NaN
17767,1040,2420.0
17768,1067,"3900.0, 3903.0"
17769,107,"2320.0, 723.0"
17770,257,1022.0
17771,1108,"1991.0, 464.0, 759.0, 3901.0"
17773,322,981.0
17774,1040,NaN
17775,455,659.0
17778,1410,"3910.0, 3905.0"
17779,1142,"3903.0, 1243.0, 3548.0, 3901.0"
17781,239,NaN
17782,648,"1501.0, 2119.0, 2428.0, 3604.0"
17783,433,NaN
17785,994,3224.0
17787,872,2829.0
17788,1163,"3760.0, 3107.0, 1512.0, 3867.0"
17789,124,"2402.0, 3250.0"
17791,1040,NaN
17792,539,"3176.0, 3468.0"
17793,569,"3900.0, 3902.0, 3915.0"
17794,406,"1091.0, 411.0"
17795,1353,NaN
17796,251,NaN
17797,378,"3817.0, 74.0, 4072.0"
17798,1057,468.0
17799,1248,"1000.0, 1437.0, 2005.0"
17800,806,3254.0
17801,80,NaN
17802,539,"1330.0, 3198.0"
17803,219,3720.0
17804,194,"146.0, 1138.0"
17806,1371,"2402.0, 1066.0"
17807,888,"2581.0, 3817.0, 74.0, 803.0, 2167.0, 3013.0, 679.0, 278.0, 1124.0, 1482.0"
17808,1509,NaN
17809,539,"2203.0, 2716.0"
17810,1256,3228.0
17811,453,"995.0, 1114.0"
17812,400,"4083.0, 4239.0, 3745.0, 4084.0, 4190.0, 4289.0, 1560.0"
17813,207,3949.0
17814,143,2136.0
17815,615,"2942.0, 3903.0"
17816,1169,"2594.0, 2884.0"
17817,1111,"3901.0, 1560.0, 3903.0, 3910.0, 3902.0, 1392.0"
17819,322,3810.0
17823,1036,NaN
17824,768,NaN
17825,1379,"4011.0, 3909.0"
17826,939,"344.0, 1286.0, 2483.0"
17827,1050,"2884.0, 2581.0, 3625.0, 2320.0"
17828,1129,538.0
17829,238,3818.0
17830,366,"862.0, 2035.0"
17831,552,"308.0, 3913.0, 3195.0, 3912.0, 3837.0, 2345.0"
17832,238,"1956.0, 3604.0, 1757.0, 2796.0, 3676.0, 1421.0"
17833,286,"3903.0, 3901.0, 3915.0, 3712.0, 3900.0, 3902.0, 3910.0"
17834,539,"3157.0, 3143.0"
17836,441,"557.0, 2091.0"
17837,897,NaN
17838,363,1980.0
17839,1039,300.0
17840,281,NaN
17841,1111,"2690.0, 2700.0"
17842,246,2065.0
17843,1058,NaN
17844,1325,"178.0, 2389.0, 3807.0"
17845,1177,"3654.0, 3604.0, 3266.0"
17847,8,"821.0, 1505.0"
17850,323,274.0
17851,615,2122.0
17852,1383,"2512.0, 3194.0, 3953.0, 1708.0, 2467.0, 74.0, 2360.0"
17853,1006,"1807.0, 3767.0"
17854,853,2022.0
17855,239,NaN
17856,1025,"1085.0, 1207.0, 3969.0"
17858,430,NaN
17859,582,"3800.0, 550.0, 2922.0"
17860,378,"468.0, 308.0, 1524.0"
17861,6,"1879.0, 169.0, 2089.0, 3047.0, 3668.0"
17862,580,3367.0
17863,105,3903.0
17864,504,"2128.0, 2708.0"
17865,806,2861.0
17868,1299,NaN
17870,140,"1114.0, 478.0"
17873,492,NaN
17874,239,NaN
17876,441,NaN
17877,10,NaN
17878,362,3254.0
17879,68,3916.0
17880,887,3613.0
17881,1065,"692.0, 2844.0, 30.0, 105.0, 3727.0, 1059.0, 481.0, 1094.0, 528.0, 3268.0"
17882,224,"2642.0, 899.0"
17884,600,"3911.0, 3900.0, 3910.0, 3903.0, 1807.0"
17885,1111,1353.0
17886,451,NaN
17888,829,1807.0
17890,1496,"3047.0, 2259.0, 3668.0, 2089.0, 2547.0, 2612.0, 3514.0, 2738.0, 89.0"
17891,389,"3753.0, 3005.0"
17892,27,NaN
17893,389,"41.0, 1518.0, 3005.0, 2256.0, 3867.0"
17894,829,"767.0, 2710.0, 622.0, 2615.0, 2617.0, 82.0"
17898,1040,NaN
17899,400,"4083.0, 4289.0"
17900,564,"3926.0, 3901.0, 3902.0, 2136.0, 3911.0, 3910.0"
17901,1054,813.0
17903,772,"767.0, 667.0"
17904,706,3574.0
17906,18,"3047.0, 2612.0, 3668.0, 2259.0, 2547.0, 2738.0, 169.0"
17907,648,"2811.0, 1998.0"
17908,326,1807.0
17909,314,"3778.0, 2451.0"
17910,290,3941.0
17911,214,3228.0
17912,342,"2731.0, 2226.0"
17913,1207,NaN
17914,397,3639.0
17915,604,3925.0
17916,386,"2294.0, 3638.0, 1085.0, 1578.0"
17918,123,"4144.0, 855.0"
17920,194,"2099.0, 1546.0, 3702.0, 826.0"
17921,322,1984.0
17922,783,3779.0
17923,340,1849.0
17926,888,"3373.0, 1909.0"
17927,342,1053.0
17928,322,3810.0
17929,6,1711.0
17930,224,1911.0
17931,554,NaN
17932,1429,"2259.0, 2089.0, 2580.0, 3002.0, 2738.0, 3047.0, 3668.0, 169.0, 2612.0, 2547.0"
17933,1040,NaN
17934,1513,"2136.0, 3688.0"
17936,598,NaN
17937,389,NaN
17938,453,"478.0, 2927.0"
17939,1297,"884.0, 2732.0, 2528.0"
17942,257,NaN
17943,765,"922.0, 2382.0, 926.0"
17945,1496,"74.0, 4204.0"
17947,632,"3914.0, 4123.0"
17948,1391,1775.0
17949,806,"1734.0, 3254.0"
17950,239,NaN
17952,1040,"3363.0, 3254.0"
17953,1054,"3948.0, 1505.0"
17954,322,1984.0
17955,1111,"2470.0, 3901.0, 3900.0, 3905.0"
17956,829,"1200.0, 304.0, 734.0"
17957,225,4035.0
17958,267,"2165.0, 3191.0"
17959,389,3981.0
17960,378,2256.0
17961,1040,4014.0
17962,15,NaN
17963,322,NaN
17964,333,"3424.0, 2995.0"
17965,1371,"3820.0, 1523.0, 295.0"
17966,1368,"2091.0, 130.0"
17968,1401,"3845.0, 2942.0, 274.0, 914.0, 3654.0"
17969,150,"450.0, 536.0"
17971,1366,2834.0
17972,18,"3653.0, 2670.0, 3373.0"
17973,718,NaN
17974,406,"1130.0, 4129.0, 1920.0, 1390.0"
17975,215,NaN
17976,1108,"169.0, 1033.0"
17977,898,"2308.0, 1069.0"
17978,369,"3631.0, 2320.0"
17980,1385,"3916.0, 3024.0, 394.0"
17981,373,914.0
17982,479,"3902.0, 3910.0, 3900.0, 1807.0, 3905.0"
17983,615,"332.0, 274.0, 2836.0, 1980.0, 2010.0, 1760.0"
17984,449,3969.0
17985,1366,2834.0
17986,618,"829.0, 3684.0"
17988,632,"3979.0, 1629.0"
17989,632,"4123.0, 856.0"
17990,843,"464.0, 3582.0"
17992,618,"853.0, 2554.0, 2919.0, 494.0"
17995,1113,"929.0, 2658.0, 1136.0"
17996,1156,NaN
17997,239,NaN
17998,1036,NaN
17999,219,NaN
18000,1366,2834.0
18001,150,NaN
18002,322,NaN
18003,1445,"357.0, 766.0"
18004,958,757.0
18005,1445,"218.0, 3283.0"
18006,847,"1760.0, 1920.0, 744.0, 3181.0, 3913.0, 4019.0, 3915.0, 2569.0, 3924.0, 391.0, 3994.0, 3914.0"
18007,411,2470.0
18009,1016,2628.0
18010,1090,163.0
18011,433,"1373.0, 2022.0"
18013,38,2620.0
18014,1142,3407.0
18018,322,981.0
18019,143,NaN
18020,1403,"938.0, 2724.0"
18021,143,"3902.0, 3901.0"
18022,849,"3981.0, 2049.0, 880.0"
18023,479,"3910.0, 2473.0, 1807.0, 3903.0, 3900.0, 3905.0, 3902.0"
18024,632,996.0
18025,325,"2460.0, 394.0"
18026,771,"745.0, 2790.0"
18028,1111,"2751.0, 699.0, 1980.0"
18029,1429,1461.0
18030,322,NaN
18033,1368,"4290.0, 1373.0"
18034,1388,2709.0
18035,1218,3639.0
18036,928,3138.0
18037,1036,NaN
18038,1023,"497.0, 1083.0, 3262.0, 3444.0"
18039,1247,18.0
18040,119,NaN
18041,314,"3066.0, 3157.0, 3143.0"
18042,615,"1524.0, 3138.0"
18043,1180,3526.0
18044,406,"1138.0, 1091.0, 3370.0, 146.0, 1229.0, 3916.0"
18045,1016,"3373.0, 3653.0"
18046,1023,"1085.0, 2058.0, 3903.0, 1578.0, 3900.0"
18047,408,"2143.0, 871.0"
18048,1388,482.0
18050,926,"757.0, 443.0"
18051,193,283.0
18052,249,"3539.0, 1085.0, 498.0"
18053,1492,"2239.0, 1849.0, 1308.0, 1402.0"
18054,174,"3532.0, 2022.0, 1373.0, 2420.0"
18055,193,1734.0
18056,147,1772.0
18057,177,"74.0, 3916.0, 3130.0"
18058,734,"978.0, 1325.0, 2396.0, 237.0, 2144.0, 2624.0"
18059,1388,"3561.0, 12.0, 3907.0, 3024.0, 3595.0, 1694.0"
18060,77,163.0
18061,512,1612.0
18062,1394,"3240.0, 2207.0"
18064,255,"3371.0, 1772.0, 3911.0"
18065,821,"3229.0, 1164.0"
18066,367,667.0
18067,632,856.0
18068,810,3260.0
18069,1445,2209.0
18070,1111,"327.0, 3958.0, 414.0, 3959.0"
18071,1295,163.0
18072,1156,4035.0
18073,406,"341.0, 1728.0, 3604.0"
18074,393,"3720.0, 2048.0"
18075,622,860.0
18076,1222,3412.0
18077,810,"522.0, 328.0"
18078,237,"3845.0, 2808.0, 3530.0, 1833.0, 438.0, 274.0"
18080,322,NaN
18082,1127,3138.0
18083,906,3639.0
18084,1383,2833.0
18085,143,"3910.0, 156.0, 2136.0, 1485.0, 3900.0, 4222.0"
18086,1383,1356.0
18087,768,NaN
18088,748,"2737.0, 3639.0"
18089,906,"3639.0, 2661.0"
18091,378,"3268.0, 692.0, 30.0"
18092,150,"3473.0, 216.0"
18093,322,2957.0
18094,1445,"3259.0, 2984.0"
18095,993,"4142.0, 1095.0, 922.0"
18096,768,"1524.0, 3653.0"
18097,1282,"236.0, 3625.0"
18098,369,1045.0
18099,514,"614.0, 1244.0, 2196.0"
18100,1040,"4010.0, 4036.0, 3254.0"
18101,1232,2136.0
18103,393,2048.0
18104,1260,1387.0
18105,539,"3157.0, 3143.0"
18106,119,NaN
18107,389,2665.0
18108,572,"2382.0, 173.0"
18109,147,1920.0
18110,453,"3783.0, 478.0"
18111,897,NaN
18112,829,2730.0
18113,349,NaN
18114,271,482.0
18115,783,"1138.0, 3262.0"
18116,1260,3973.0
18117,504,"147.0, 1775.0, 3941.0"
18118,1325,2320.0
18120,406,"522.0, 3370.0, 690.0, 2833.0"
18121,323,"3107.0, 1869.0"
18123,1403,"3523.0, 914.0"
18125,139,"1849.0, 2523.0, 3745.0, 1560.0"
18126,1265,"3304.0, 1383.0, 2528.0, 2451.0"
18127,45,"1000.0, 2005.0"
18128,837,NaN
18129,1338,2951.0
18130,271,2079.0
18131,406,"3107.0, 1529.0"
