original_title,title_length,production_companies
Proof,5,Miramax Films
Capote,6, Cooper's Town Productions
The In Crowd,12,Warner Bros. Pictures
Sparkle,7, Akil Production Company
Mystic River,12, Warner Bros.
Sherlock Holmes: A Game of Shadows,34, Lin Pictures
The Road,8, Chockstone Pictures
Deux frÃ¨res,12, Pathe
Shrek 2,7, DreamWorks Animation
Dancer in the Dark,18, Zentropa Entertainments
Wimbledon,9,Universal Pictures
300,3, Hollywood Gang Productions
Ted,3, Fuzzy Door Productions
Intolerable Cruelty,19, Mike Zoss Productions
Rock Star,9,Warner Bros. Pictures
Star Trek Into Darkness,23,Paramount Pictures
Return to Me,12,Metro-Goldwyn-Mayer (MGM)
Jeepers Creepers 2,18, American Zoetrope
Love in the Time of Cholera,27, Grosvenor Park Media Ltd.
Valiant,7, Scanbox
The Happening,13, UTV Motion Pictures
Babylon A.D.,12, Canal+
The Nanny Diaries,17, FilmColony
Dylan Dog: Dead of Night,24, platinum studios
Reign Over Me,13, Madison 23
Harry Potter and the Chamber of Secrets,39,1492 Pictures
Constantine,11,Village Roadshow Pictures
The Boat That Rocked,20, Medienproduktion Prometheus Filmgesellschaft
The Midnight Meat Train,23,Lions Gate Films
The Unborn,10, Platinum Dunes
Aquamarine,10, Storefront Pictures
Jack and Jill,13, Happy Madison Productions
50 First Dates,14,Columbia Pictures Corporation
Tristan & Isolde,16,Twentieth Century Fox Film Corporation
Vantage Point,13, Original Film
How to Lose Friends & Alienate People,37, Film4
Vantage Point,13, Relativity Media
Mystic River,12, NPV Entertainment
Spider-Man 3,12, Laura Ziskin Productions
Australia,9, Twentieth Century Fox Film Corporation
2 Fast 2 Furious,16, Ardustry Entertainment
The Order,9, N1 European Film Produktions GmbH & Co. KG
Lions for Lambs,15, Andell Entertainment
Eight Below,11, Kennedy/Marshall Company
Catch Me If You Can,19, Kemp Company
Knight and Day,14, Twentieth Century Fox Film Corporation
The Karate Kid,14,Columbia Pictures
The Life of David Gale,22, Saturn Films
Hannah Montana: The Movie,25, It's a Laugh Productions
Dark Blue,9, IM Filmproduktion
The Rite,8, Contrafilm
The Sentinel,12, Epsilon Motion Pictures
The Sweetest Thing,18,Konrad Pictures
Crank: High Voltage,19,Lakeshore Entertainment
Blood Ties,10,Wild Bunch
Rat Race,8,Paramount Pictures
Inglourious Basterds,20, A Band Apart
School for Scoundrels,21,Dimension Films
Evan Almighty,13, Spyglass Entertainment
Smokin' Aces,12, Working Title Films
The Kite Runner,15, Sidney Kimmel Entertainment
Save the Last Dance,19, Cort/Madden Productions
Kingdom of Heaven,17, Kanzaman
Disturbia,9, Montecito Picture Company
Earth to Echo,13, Panay Films
The Big Year,12, Fox 2000 Pictures
National Lampoonâ€™s Van Wilder,31, Artisan Entertainment
Training Day,12,Village Roadshow Pictures
Conan the Barbarian,19,Dark Horse Entertainment
Twilight,8, Imprint Entertainment
The Adventures of Sharkboy and Lavagirl,39, Dimension Films
How the Grinch Stole Christmas,30, Universal Pictures
Taking Lives,12,Village Roadshow Pictures
Hereafter,9, Warner Bros.
No Reservations,15,Village Roadshow Pictures
Kill Bill: Vol. 2,17, Super Cool ManChu
Eternal Sunshine of the Spotless Mind,37, Focus Features
Hulk,4, Good Machine
2 Fast 2 Furious,16, Original Film
Just My Luck,12, Cheyenne Enterprises
Halloween,9,Dimension Films
Dinner for Schmucks,19, Spyglass Entertainment
Pan,3, Moving Picture Company (MPC)
Now You See Me,14, SOIXAN7E QUIN5E
What Women Want,15, Centropolis Entertainment
Aquamarine,10,Fox 2000 Pictures
Ocean's Twelve,14, Section Eight
Brave,5,Walt Disney Pictures
Blood Ties,10, LGM Productions
The Weather Man,15,Paramount Pictures
The Twilight Saga: Breaking Dawn - Part 2,41,Summit Entertainment
The Texas Chainsaw Massacre,27, Focus Features
The Five-Year Engagement,24, Relativity Media
Showtime,8, NPV Entertainment
Firewall,8, Jon Shestack Productions
Tower Heist,11,Universal Pictures
Ocean's Thirteen,16, Jerry Weintraub Productions
Jurassic World,14, Dentsu
Hope Springs,12, Mandate Pictures
Zack and Miri Make a Porno,26, View Askew Productions
Alvin and the Chipmunks,23, Bagdasarian Productions
A Walk in the Woods,19, Route One Films
License to Wed,14, Robert Simonds Productions
Mission: Impossible - Ghost Protocol,36, TC Productions
Supernova,9, Hammerhead Productions
The Purge: Anarchy,18, Why Not Productions
Big Hero 6,10, Walt Disney Animation Studios
Virgin Territory,16,Ingenious Film Partners
The Expendables 3,17,Davis-Films
Winter's Tale,13, Weed Road Pictures
The Woman in Black,18, UK Film Council
Dreamcatcher,12,Village Roadshow Pictures
Milk,4,Focus Features
Out of the Furnace,18, Red Granite Pictures
Eastern Promises,16, Astral Media
Black Swan,10, Cross Creek Pictures
The Revenant,12,Regency Enterprises
The Woman in Black,18,Hammer Film Productions
The Beach,9, Figment Films
Getaway,7, Signature Pictures
The Princess and the Frog,25, Walt Disney Animation Studios
Cheaper by the Dozen 2,22,Twentieth Century Fox Film Corporation
Hanging Up,10, Columbia Pictures Corporation
Spy Game,8, Metropolitan Filmexport
The Little Prince,17, On Entertainment
Hollow Man,10, Global Entertainment Productions GmbH & Company Medien KG
Jobs,4, Five Star Institute
Johnson Family Vacation,23,Fox Searchlight Pictures
The Smurfs,10,Columbia Pictures
Banlieue 13,11,Canal Plus
Cloud Atlas,11,Anarchos Productions
Burke & Hare,12, Aegis Film Fund
On the Road,11, France 2 CinÃ©ma
In Bruges,9, Film4
Woman in Gold,13, Origin Pictures
The Ladies Man,14,SNL Studios
Fantastic Mr. Fox,17,Twentieth Century Fox Film Corporation
The Hurt Locker,15, Voltage Pictures
Stay Alive,10, Hollywood Pictures
The Water Horse,15, Walden Media
FearDotCom,10, DoRo Fiction Film
Little Man,10,Revolution Studios
Brideshead Revisited,20, HanWay Films
Armored,7, Buckaroo Entertainment
Kiss of the Dragon,18,Twentieth Century Fox Film Corporation
Cursed,6, Kalis Productions GmbH & Co. Zweite KG
It's Complicated,16, Waverly Films
The Roommate,12, Screen Gems
Love the Coopers,16, CBS Films
Night at the Museum: Battle of the Smithsonian,46, 21 Laps Entertainment
The Skeleton Key,16, Daniel Bobker Productions
The Hoax,8,Miramax Films
Sanctum,7,Universal Pictures
The Runaways,12, Linson Entertainment
Perfume: The Story of a Murderer,32, VIP Medienfonds 4
Men in Black II,15, Columbia Pictures Corporation
Stardust,8, Marv Films
The Peanuts Movie,17,Blue Sky Studios
White Noise,11, Canadian Film or Video Production Tax Credit (CPTC)
The Longest Ride,16, Temple Hill Entertainment
Dancer in the Dark,18,Fine Line Features
Insomnia,8,Section Eight
The Grudge 3,12, Stage 6 Films
City By The Sea,15, Epsilon Motion Pictures
Pirates of the Caribbean: Dead Man's Chest,42, Jerry Bruckheimer Films
The Help,8, Participant Productions
The Bourne Legacy,17, Captivate Entertainment
Country Strong,14,Maguire Entertainment
Gran Torino,11, Gerber Pictures
The Last Exorcism Part II,25, CBS Films
Divergent,9, Red Wagon Entertainment
Whiteout,8, Canadian Film or Video Production Tax Credit (CPTC)
Baby Boy,8,Columbia Pictures
The Whole Ten Yards,19, Eclipse Catering
3 Idiots,8,Vidhu Vinod Chopra Productions
Surrogates,10,Touchstone Pictures
Pride & Prejudice,17, StudioCanal
The Karate Kid,14, Overbrook Entertainment
The Pirates! In an Adventure with Scientists!,45, Sony Pictures Animation
Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,20,Art Pictures Studio
Paddington,10, Heyday Films
The Adventures of Rocky & Bullwinkle,36, Tribeca Productions
Showtime,8,Village Roadshow Pictures
Death Race,10,Universal Pictures
Paranormal Activity: The Marked Ones,36, Solana Films
The Gift,8, Alphaville Films
The Twilight Saga: Breaking Dawn - Part 1,41, Total Entertainment
Immortals,9, Mark Canton Productions
Black Nativity,14,Fox Searchlight Pictures
Little Fockers,14, Dreamworks Pictures
State of Play,13, StudioCanal
Young Adult,11, Denver and Delilah Productions
Friends with Benefits,21,Castle Rock Entertainment
Gamer,5,Lakeshore Entertainment
Love & Other Drugs,18, Dune Entertainment
Armored,7, Farah Films & Management
The Martian,11, TSG Entertainment
Kill the Messenger,18, Bluegrass Films
She's Out of My League,22, Mosaic
The Three Burials of Melquiades Estrada,39,The Javelina Film Company
Adaptation.,11, Intermedia
Sex Tape,8, Media Rights Capital
Rush,4, Double Negative
The Night Before,16, Point Grey Pictures
Dracula Untold,14, Dentsu
The Gunman,10, Canal+
Hart's War,10, Metro-Goldwyn-Mayer (MGM)
Pacific Rim,11, Indochina Productions
Astro Boy,9, Imagi Animation Studios
My Blueberry Nights,19, Jet Tone Production
Life as We Know It,18, Gold Circle Films
The Great Raid,14, Marty Katz Productions
The Day the Earth Stood Still,29, Dune Entertainment III
Oculus,6, MICA Entertainment
The Incredible Hulk,19,Universal Pictures
Adaptation.,11, Beverly Detroit
Blade: Trinity,14, Amen Ra Films
Ride Along,10,Universal Pictures
Scary Movie,11, Dimension Films
Gladiator,9,DreamWorks SKG
The Men Who Stare at Goats,26, Smoke House
Inception,9, Warner Bros.
Dan in Real Life,16, Focus Features
Happy Feet,10, Animal Logic
Pan,3,Warner Bros.
The Words,9,Serenade Films
The Judge,9, Team Downey
Getaway,7,Dark Castle Entertainment
Death Sentence,14, Hyde Park Entertainment
Harry Potter and the Prisoner of Azkaban,40, Heyday Films
Superbad,8,Columbia Pictures
The Box,7, Darko Entertainment
The Man from U.N.C.L.E.,23, Warner Bros.
S.W.A.T.,8,Original Film
30 Minutes or Less,18,Columbia Pictures
X-Men Origins: Wolverine,24, Twentieth Century Fox Film Corporation
Insurgent,9, Red Wagon Entertainment
Law Abiding Citizen,19, Warp Films
Ocean's Twelve,14, Warner Bros.
In Time,7,Regency Enterprises
Mission to Mars,15, The Jacobson Company
S.W.A.T.,8, Illusion Entertainment
FearDotCom,10, Signature Pictures
The Fifth Estate,16, Reliance Entertainment
The Unborn,10, Phantom Four
The 6th Day,11, Phoenix Pictures
The Dark Knight Rises,21,Legendary Pictures
Sicario,7, Black Label Media
The Marine,10, WWE Studios
Becoming Jane,13,Ecosse Films
Spider-Man 2,12, Columbia Pictures Corporation
Haywire,7, Relativity Media
Role Models,11, Relativity Media
Get Carter,10, Warner Bros.
Dark Blue,9, Intermedia Films
District 9,10, Canadian Film or Video Production Tax Credit (CPTC)
Sweet November,14, Warner Bros.
Divergent,9,Summit Entertainment
Spirit: Stallion of the Cimarron,32,DreamWorks Animation
Fifty Shades of Grey,20, Michael De Luca Productions
Contraband,10,Universal Pictures
Taken 2,7,Twentieth Century Fox Film Corporation
Hitman,6, EuropaCorp
Hansel & Gretel: Witch Hunters,30, Metro-Goldwyn-Mayer (MGM)
The Princess Diaries,20, Bottom of the Ninth Productions
Monsters University,19,Walt Disney Pictures
Monster House,13,Columbia Pictures
Lone Survivor,13, Herrick Entertainment
Annapolis,9,Touchstone Pictures
The Invention of Lying,22, Warner Bros.
Sky High,8,Walt Disney Pictures
The Girl Next Door,18,Regency Enterprises
Savages,7, Onda Entertainment
Run Fatboy Run,14, Beech Hill Films
Jumper,6, Hypnotic
No Good Deed,12,Sony Pictures
Music and Lyrics,16, Castle Rock Entertainment
Blood Diamond,13,Bedford Falls Productions
Catwoman,8, Maple Shade Films
27 Dresses,10, Fox 2000 Pictures
V for Vendetta,14, Silver Pictures
Friday Night Lights,19, Imagine Entertainment
Escape Plan,11, Emmett/Furla Films
Little Miss Sunshine,20, Bona Fide Productions
Saving Mr. Banks,16, Hopscotch Features
The Wedding Ringer,18, Screen Gems
Elysium,7,TriStar Pictures
Disaster Movie,14, 3 in the Box
Drag Me to Hell,15, Ghost House Pictures
The Namesake,12,Fox Searchlight Pictures
Men in Black II,15, Amblin Entertainment
Catch and Release,17,Columbia Pictures Corporation
Stone,5,Stone Productions
White House Down,16,Columbia Pictures
The Lord of the Rings: The Fellowship of the Ring,49, New Line Cinema
Annie,5, Sony Pictures Entertainment (SPE)
United 93,9,Universal Pictures
Spy Game,8,Universal Pictures
Fantastic Four,14, 1492 Pictures
Alexander,9,France 3 CinÃ©ma
Connie and Carla,16,Universal Pictures
Big Eyes,8, Tim Burton Productions
Running Scared,14, Zero Gravity Management
Legion,6,Bold Films
The Day the Earth Stood Still,29,Twentieth Century Fox Film Corporation
Ouija,5, Media Rights Capital
2 Fast 2 Furious,16,Mikona Productions GmbH & Co. KG
Taxi,4,Twentieth Century Fox Film Corporation
Yes Man,7, Warner Bros.
The 40 Year Old Virgin,22,Universal Pictures
Dream House,11, Morgan Creek Productions
Muppets Most Wanted,19, Disney
Atonement,9, Relativity Media
A Sound of Thunder,18, Dante Entertainment
The Rundown,11, Universal Pictures
Harold & Kumar Go to White Castle,33,New Line Cinema
"I, Robot",8, Mediastream Vierte Film GmbH & Co. Vermarktungs KG
Secretariat,11, Mayhem Pictures
Alice in Wonderland,19, Roth Films
Smart People,12, Groundswell Productions
Hanna,5, Neunte Babelsberg Film
Super 8,7,Paramount Pictures
Jurassic Park III,17,Universal Studios
Basic,5,Intermedia Films
Empire State,12, Envision Entertainment Corporation
Machete Kills,13,Open Road Films
Igor,4, Exodus Productions
The Secret of Moonacre,22, Metropolitan Filmexport
Deception,9,Rifkin-Eberts
The Illusionist,15, Bull's Eye Entertainment
Cursed,6, Outerbanks Entertainment
Miss Congeniality,17,Village Roadshow Pictures
Khumba,6,Triggerfish Animation
The Amityville Horror,21, Radar Pictures
Straight Outta Compton,22, Cube Vision
The Time Machine,16,DreamWorks SKG
Elysium,7, QED International
Colombiana,10, Canal+
Osmosis Jones,13,Conundrum Entertainment
Master and Commander: The Far Side of the World,47, Samuel Goldwyn Films
About Last Night,16, Inc.
Run Fatboy Run,14, Material Entertainment
Dark Shadows,12, Tim Burton Productions
G.I. Joe: The Rise of Cobra,27, Kontsept Film Company
Paddington,10, Canal+
The Midnight Meat Train,23, GreeneStreet Films
Evan Almighty,13, Shady Acres Entertainment
Step Up 2: The Streets,22,Summit Entertainment
Brick Mansions,14,Canal+
Shanghai Knights,16, Touchstone Pictures
Killer Joe,10, Worldview Entertainment
Nanny McPhee,12, Studio Canal
The Adventures of Pluto Nash,28,Village Roadshow Pictures
Saw III,7, Evolution Entertainment
The Hunger Games: Mockingjay - Part 2,37, Color Force
Superhero Movie,15,Dimension Films
Due Date,8,Legendary Pictures
Transformers,12,Paramount Pictures
Lakeview Terrace,16, Overbrook Entertainment
Jack Ryan: Shadow Recruit,25,Paramount Pictures
Transporter 3,13, Grive Productions
300,3,Virtual Studios
Brideshead Revisited,20, UK Film Council
Defiance,8, The
Suite FranÃ§aise,16, Canal+
Punisher: War Zone,18, MHF Zweite Academy Film
Gone Baby Gone,14, The Ladd Company
Boogeyman,9, Senator International
Date Night,10, Dune Entertainment
The Ant Bully,13, Legendary Pictures
The Purge: Anarchy,18, Blumhouse Productions
Xin shao lin si,15, China Film Group Corporation (CFGC)
What's Your Number?,19,Regency Enterprises
Everything is Illuminated,25,Big Beach Productions
The Gift,8, STX Entertainment
Showtime,8, Overbrook Entertainment
Babel,5, Media Rights Capital
Phone Booth,11,Fox 2000 Pictures
Don't Say a Word,16, Kopelson Entertainment
New in Town,11, Gold Circle Films
The Mechanic,12, Chartoff-Winkler Productions
The Young Victoria,18,GK Films
The Lone Ranger,15,Walt Disney Pictures
The Musketeer,13,Crystal Sky Worldwide
What Happens in Vegas,21, Regency Enterprises
Tooth Fairy,11, Walden Media
Piranha 3DD,11,Dimension Films
Megamind,8,DreamWorks Animation
The League of Extraordinary Gentlemen,37, International Production Company
Don't Say a Word,16, Village Roadshow Pictures
Shanghai Knights,16, Jackie Chan Films Limited
Disaster Movie,14,Grosvenor Park Media Ltd.
Meet the Robinsons,18, Walt Disney Animation Studios
The Lovely Bones,16, Goldcrest Pictures
The Ant Bully,13, Playtone Production
The Kingdom,11, MDBF Zweite Filmgesellschaft
Pride & Prejudice,17, Scion Films
Broken Flowers,14, Focus Features
Evan Almighty,13, Original Film
A Beautiful Mind,16,Imagine Entertainment
Hanging Up,10, Nora Ephron Productions
Sex and the City 2,18, Home Box Office (HBO)
A Lot Like Love,15, Touchstone Pictures
Paddington,10, TF1 Films Production
Enemy at the Gates,18, KC Medien
White House Down,16, Centropolis Entertainment
Final Destination 3,19, Hard Eight Pictures
The Eagle,9, Film4
Side Effects,12, Open Road Films
Friends with Benefits,21, Screen Gems
Apocalypto,10,Icon Productions
Cloudy with a Chance of Meatballs,33, Sony Pictures Animation
Valkyrie,8, Achte Babelsberg Film
Penguins of Madagascar,22,DreamWorks Animation
Fast & Furious,14, Original Film
Walk the Line,13, Catfish Productions
The Island,10,DreamWorks SKG
Source Code,11, Vendome Pictures
Defiance,8, Bedford Falls Company
Dreamcatcher,12, NPV Entertainment
The Other Woman,15, LBI Productions
Scary Movie,11,Gold/Miller Productions
Ride Along,10, Relativity Media
Last Vegas,10, Good Universe
Concussion,10, The Shuman Company
Basic,5, Krane Entertainment
Ted,3, Media Rights Capital
Disturbia,9,Paramount Pictures
The Hangover,12, IFP Westcoast Erste
The Fault in Our Stars,22, Temple Hill Entertainment
The Bourne Legacy,17, Kennedy/Marshall Company
The Matrix Reloaded,19, Silver Pictures
Abraham Lincoln: Vampire Hunter,31, Tim Burton Productions
Fast & Furious 6,16,Universal Pictures
Saw VI,6, Twisted Pictures
The Joneses,11, Premiere Picture
Drag Me to Hell,15, Mandate Pictures
Mission to Mars,15, Touchstone Pictures
Dawn of the Planet of the Apes,30,Ingenious Media
Robin Hood,10, Scott Free Productions
Mandela: Long Walk to Freedom,29, Origin Pictures
Master and Commander: The Far Side of the World,47, Miramax
World Trade Center,18, Kernos Filmproduktionsgesellschaft & Company
Street Kings,12, Emmett/Furla Films
The Family,10,Canal Plus
Tenacious D in The Pick of Destiny,34,Red Hour Films
Mirror Mirror,13,Relativity Media
Hope Springs,12, Escape Artists
Horton Hears a Who!,19, Twentieth Century Fox Animation
Nanny McPhee and the Big Bang,29, Three Strange Angels
The Forbidden Kingdom,21,Casey Silver Productions
Blue Jasmine,12,Perdido Productions
Lo imposible,12, Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)
15 Minutes,10,New Line Cinema
The Majestic,12, Castle Rock Entertainment
From Hell,9,Twentieth Century Fox Film Corporation
The Unborn,10, Relativity Media
Oculus,6, WWE Studios
Jurassic World,14, Fuji Television Network
The Chronicles of Narnia: Prince Caspian,40, Stillking Films
The Guest,9,HanWay Films
Attack the Block,16, Studio Canal
Elektra,7, New Regency Pictures
The Invention of Lying,22,Media Rights Capital
Babel,5,Paramount Vantage
Forgetting Sarah Marshall,25, Apatow Productions
The Final Destination,21, Practical Pictures
The Reaping,11, Dark Castle Entertainment
Unfaithful,10,Regency Enterprises
A Knight's Tale,15, Black and Blu Entertainment
Love & Basketball,17,40 Acres & A Mule Filmworks
Fun Size,8, Anonymous Content
The Rookie,10, Gran Via Productions
Metallica: Through the Never,28,Exclusive Media Group
Hot Tub Time Machine,20,United Artists
Project Almanac,15, Platinum Dunes
Virgin Territory,16, Zephyr Films
Ocean's Twelve,14,Village Roadshow Pictures
Reign of Fire,13, Tripod Entertainment
Jumper,6, New Regency Pictures
Hannibal,8, Metro-Goldwyn-Mayer (MGM)
Fantastic Mr. Fox,17, Twentieth Century Fox Animation
Constantine,11, Branded Entertainment/Batfilm Productions
Are We There Yet?,17, Revolution Studios
A.I. Artificial Intelligence,28,DreamWorks SKG
28 Days Later...,16,DNA Films
The Village,11, Touchstone Pictures
The Legend of Bagger Vance,26, Twentieth Century Fox Film Corporation
The Martian,11, International Traders
Dragonfly,9,Universal Pictures
The Grudge 2,12, Ghost House Pictures
16 Blocks,9,Donners' Company
Skyline,7, Transmission Pictures
Jason X,7, Crystal Lake Entertainment
Entourage,9,Warner Bros.
Rock Star,9, Bel Air Entertainment
The Big Wedding,15, Two Ton Films
Timeline,8, Artists Production Group (APG)
Repo Men,8, Stuber Productions
Elizabethtown,13,Paramount Pictures
Mirrors,7, New Regency Pictures
Shutter Island,14, Sikelia Productions
Devil's Due,11, TSG Entertainment
The Secret of Moonacre,22, The Australian Film Commission
Identity,8,Konrad Pictures
Wedding Crashers,16, Tapestry Films
A Christmas Carol,17,Walt Disney
Chef,4, Aldamisa Entertainment
Blade: Trinity,14,New Line Cinema
The Grand Seduction,19, Morag Loves Company
Godzilla,8, Disruption Entertainment
Poltergeist,11, Metro-Goldwyn-Mayer (MGM)
RoboCop,7, Metro-Goldwyn-Mayer (MGM)
Gothika,7, Warner Bros.
Wild Target,11, CinemaNX
Begin Again,11, Exclusive Media Group
The Fast and the Furious,24,Universal Pictures
The Hunger Games,16,Lionsgate
The Illusionist,15, Stillking Films
Jurassic World,14,Universal Studios
Did You Hear About The Morgans?,31,Columbia Pictures
The Machinist,13, Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)
The Strangers,13, Vertigo Entertainment
Epic,4,Blue Sky Studios
The Mist,8, Dimension Films
Whiteout,8, Warner Bros.
The Lincoln Lawyer,18, Sidney Kimmel Entertainment
The Last Airbender,18, Industrial Light & Magic (ILM)
Barbershop 2:  Back in Business,31,Metro-Goldwyn-Mayer (MGM)
Adaptation.,11, Propaganda Films
The Machinist,13, Canal+ EspaÃ±a
The Hurt Locker,15, Film Capital Europe Funds (FCEF )
Pitch Perfect 2,15, Brownstone Productions
Mission: Impossible - Rogue Nation,34, China Movie Channel
Friday the 13th,15,New Line Cinema
Space Cowboys,13, Warner Bros.
Hostage,7,Miramax Films
Wild Target,11, Isle of Man Film
The Artist,10, La Petite Reine
State of Play,13, Working Title Films
Frida,5, Lions Gate Films
Unstoppable,11,Twentieth Century Fox Film Corporation
The Dukes of Hazzard,20, Gerber Pictures
Harry Potter and the Deathly Hallows: Part 1,44,Warner Bros.
Hanna,5,Focus Features
Step Brothers,13, Mosaic Media Group
Love Happens,12, Relativity Media
Coyote Ugly,11,Jerry Bruckheimer Films
Up in the Air,13,Paramount Pictures
Angel Eyes,10, Morgan Creek Productions
Mission: Impossible - Rogue Nation,34, Bad Robot
The Girl with the Dragon Tattoo,31, Scott Rudin Productions
Country Strong,14, Screen Gems
Safe,4, Automatik Entertainment
Suffragette,11, Film4
Alone in the Dark,17, Lionsgate
A Beautiful Mind,16, DreamWorks SKG
Pitch Black,11,Interscope Communications
Evil Dead,9, Ghost House Pictures
Alfie,5, Patalex Productions
Collateral Damage,17,David Foster Productions
9,1,Focus Films
Mr. 3000,8,Touchstone Pictures
White Noise,11,Universal Pictures
Scary Movie,11, Brad Grey Pictures
Get Him to the Greek,20, Spyglass Entertainment
Victor Frankenstein,19, TSG Entertainment
A Man Apart,11,New Line Cinema
The Joneses,11,Echo Lake Productions
The Internship,14, TSG Entertainment
Point Break,11, DMG Entertainment
Four Brothers,13, Di Bonaventura Pictures
The Prince,10, Aperture Entertainment
Getaway,7, Silver Reel
The Hoax,8, The Mark Gordon Company
Dirty Dancing: Havana Nights,28, Lions Gate Films
San Andreas,11,New Line Cinema
Sin City: A Dame to Kill For,28, AR Films
50/50,5,Summit Entertainment
Underworld: Awakening,21, Sketch Films
The Amazing Spider-Man 2,24, Marvel Enterprises
Fever Pitch,11, Alan Greenspan Productions
Lucky Number Slevin,19, FilmEngine
Miami Vice,10, Forward Pass
We Bought a Zoo,15, LBI Entertainment
Paranoia,8,Gaumont
Wanted,6, Spyglass Entertainment
Four Christmases,16, Type A Films
Water for Elephants,19, Dune Entertainment
The Hobbit: An Unexpected Journey,33, Metro-Goldwyn-Mayer (MGM)
American Gangster,17,Imagine Entertainment
Epic Movie,10, Paul Schiff Productions
Alice in Wonderland,19, Tim Burton Productions
Battle of the Year,18,Screen Gems
Because of Winn-Dixie,21,Twentieth Century Fox Film Corporation
Alpha and Omega,15, Relativity Media
The Wolf of Wall Street,23, Red Granite Pictures
Training Day,12, Outlaw Productions (I)
Live Free or Die Hard,21, Cheyenne Enterprises
A Serious Man,13,Mike Zoss Productions
Conan the Barbarian,19, Nu Image Films
Star Wars: The Force Awakens,28,Lucasfilm
The Notebook,12,New Line Cinema
Intolerable Cruelty,19, Universal Pictures
Proof,5, Endgame Entertainment
Solomon Kane,12, Wandering Star Pictures
The Monuments Men,17,Columbia Pictures
The Curious Case of Benjamin Button,35,Paramount Pictures
Signs,5, Blinding Edge Pictures
Undercover Brother,18,Universal Pictures
Green Zone,10, Working Title Films
Texas Chainsaw 3D,17, Lions Gate
Skyfall,7,Columbia Pictures
Eye in the Sky,14,Entertainment One
Lo imposible,12, Apaches Entertainment
Your Highness,13, Stuber Productions
What Happens in Vegas,21, Penn Station Entertainment
The Twilight Saga: Breaking Dawn - Part 1,41, TSBD Canada Productions
The Haunted Mansion,19, Doom Buggy Productions
The Wedding Ringer,18, LStar Capital
Ghost Rider,11, Relativity Media
Vantage Point,13, Art In Motion
Push,4, Infinity Features Entertainment
Project Almanac,15, Insurge Pictures
The Grudge,10, Fellah Pictures
Krampus,7,Universal Pictures
Red Tails,9, Lucasfilm Ltd.
Ghost Rider: Spirit of Vengeance,32, Imagenation Abu Dhabi FZ
Evolution,9, The
Grindhouse,10, The
Madagascar: Escape 2 Africa,27,DreamWorks Animation
Paycheck,8, Davis Entertainment
The Others,10, Sogecine
The Bourne Identity,19, Kennedy/Marshall Company
Machete,7,Dune Entertainment
Hustle & Flow,13,MTV Films
National Treasure: Book of Secrets,34, Junction Entertainment
Mirrors,7, Castel Film Romania
Dallas Buyers Club,18,Universal Studios
Let Me In,9, Overture Films
The Wolverine,13, Bad Hat Harry Productions
Duplicity,9, Medienproduktion Poseidon Filmgesellschaft
Percy Jackson: Sea of Monsters,30,1492 Pictures
Eagle Eye,9, Goldcrest Pictures
Horrible Bosses 2,17, RatPac Entertainment
Michael Clayton,15, Section Eight Productions
Upside Down,11, France 2 CinÃ©ma
Training Day,12, NPV Entertainment
The Mexican,11, Lawrence Bender Productions
Batman Begins,13,DC Comics
The Day After Tomorrow,22, Mark Gordon Productions
Reign Over Me,13,Columbia Pictures
North Country,13,Warner Bros.
Iron Man 2,10,Marvel Studios
Resident Evil: Afterlife,24, Constantin Film Produktion
Hall Pass,9, Conundrum Entertainment
The Great Debaters,18, Harpo Films
Drag Me to Hell,15, Buckaroo Entertainment
Don't Say a Word,16, NPV Entertainment
Crash,5, Yari Film Group
We Own the Night,16, 2929 Productions
Jumping the Broom,17, Stage 6 Films
The Chronicles of Riddick,25, Primal Foe Productions
Club Dread,10, Broken Lizard Industries
Kung Fu Panda,13,DreamWorks Animation
The Guardian,12, Eyetronics
Creed,5, Metro-Goldwyn-Mayer (MGM)
Red Riding Hood,15, Warner Bros.
Project Almanac,15,Paramount Pictures
Transformers: Revenge of the Fallen,35, Amblin Entertainment
(500) Days of Summer,20, Dune Entertainment III
Cold Mountain,13, Castel Film Romania
Barnyard,8,Paramount Pictures
Salt,4, Wintergreen Productions
Godzilla,8,Toho Company
The Longest Yard,16, Columbia Pictures Corporation
Sabotage,8, Albert S. Ruddy Productions
Charlie and the Chocolate Factory,33, The Zanuck Company
Miami Vice,10, Metropolis Films
The Covenant,12,Screen Gems
The Eagle,9,Toledo Productions
Enchanted,9,Walt Disney Pictures
Date Movie,10, Epsilon Motion Pictures
The Bourne Legacy,17,Universal Pictures
Fright Night,12,Touchstone Pictures
Gangster Squad,14,Village Roadshow Pictures
Mamma Mia!,10, Playtone
Showtime,8, Tribeca Productions
Star Trek,9, Spyglass Entertainment
Blade: Trinity,14, Marvel Enterprises
The Butterfly Effect,20, Katalyst Films
The Grudge,10, Vertigo Entertainment
The Wedding Planner,19, Dee Gee Entertainment
Yogi Bear,9, Rhythm and Hues
The Age of Adaline,18, Sierra/Affinity
Push,4, Summit Entertainment
Hall Pass,9,New Line Cinema
Drive,5,Bold Films
This Must Be the Place,22,ARP SÃ©lection
