original_title,title_length,production_companies
Monte Carlo,11,"Dune Entertainment,  Dune Entertainment III"
Moon,4," Lunar Industries,  Limelight Fund, Liberty Films UK"
Moonrise Kingdom,16," Indian Paintbrush,  Moonrise,  American Empirical Pictures, Scott Rudin Productions"
Morning Glory,13,"Bad Robot,  Goldcrest Pictures"
Mortdecai,9," Mad Chance,  OddLot Entertainment"
Movie 43,8," Witness Protection Films,  Wessler Entertainment, Greenestreet Films,  Virgin Produced"
Mr. & Mrs. Smith,16," Weed Road Pictures,  Dutch Oven"
Mr. 3000,8,Touchstone Pictures
Mr. Bean's Holiday,18,Tiger Aspect Productions
Mr. Deeds,9," Happy Madison Productions,  Columbia Pictures Corporation,  Out of the Blue... Entertainment"
Mr. Nobody,10," Virtual Films, Pan EuropÃ©enne Production"
Mulholland Drive,16,"Asymmetrical Productions,  The Picture Factory,  Babbo Inc.,  Canal+"
Munich,6," Peninsula Films,  Amblin Entertainment"
Muppets Most Wanted,19,"Buena Vista,  Disney"
Murder by Numbers,17,Castle Rock Entertainment
Music and Lyrics,16," Reserve Room,  Castle Rock Entertainment, Village Roadshow Pictures,  Flower Films (II)"
Mutant Chronicles,17,Isle of Man Film
My Best Friend's Girl,21,"Lionsgate,  Terra Firma Films,  Management 360"
My Big Fat Greek Wedding,24,"MPH Entertainment,  Playtone Productions"
My Bloody Valentine,19,Lionsgate
My Blueberry Nights,19," Jet Tone Production, Block 2 Pictures,  Lou Yi Inc."
My Life in Ruins,16,Fox Searchlight Pictures
My Sister's Keeper,18,"Mark Johnson Productions,  Gran Via Productions"
My Soul to Take,15, Rogue
My Week with Marilyn,20," The Weinstein Company,  Trademark Films,  Lip Sync Post"
Mystic River,12," Warner Bros.,  NPV Entertainment"
Nacho Libre,11," Black & White Productions,  Nickelodeon Movies"
Nanny McPhee,12," Three Strange Angels,  Studio Canal,  Working Title Films, Universal Pictures"
Nanny McPhee and the Big Bang,29," Working Title Films,  Three Strange Angels, Universal Pictures,  Studio Canal"
National Lampoonâ€™s Van Wilder,31," Artisan Entertainment, Tapestry Films"
National Treasure,17,"Walt Disney Pictures,  Saturn Films"
National Treasure: Book of Secrets,34,"Jerry Bruckheimer Films,  Junction Entertainment,  Sparkler Entertainment"
Nebraska,8,Paramount Vantage
Need for Speed,14," Touchstone Pictures, DreamWorks SKG,  Electronic Arts"
Neighbors,9,Universal Pictures
Never Back Down,15," Baumgarten Management and Productions (BMP), Summit Entertainment,  Mandalay Pictures"
Never Let Me Go,15, Film4
New Year's Eve,14,New Line Cinema
New in Town,11," Edmonds Entertainment Group (EEG),  Gold Circle Films, Lionsgate,  The Safran Company"
Next,4," Broken Road Productions,  Revolution Studios"
Next Friday,11,New Line Cinema
Nick and Norah's Infinite Playlist,34," Depth of Field,  Screen Gems, Columbia Pictures"
Night at the Museum,19,Ingenious Film Partners
Night at the Museum: Battle of the Smithsonian,46," Museum Canada Productions,  21 Laps Entertainment"
Night at the Museum: Secret of the Tomb,39," 1492 Pictures,  21 Laps Entertainment, Twentieth Century Fox Film Corporation"
Nightcrawler,12, Sierra / Affinity
Ninja Assassin,14,"Studio Babelsberg,  Dark Castle Entertainment,  Legendary Pictures"
No Country for Old Men,22," Scott Rudin Productions,  Mike Zoss Productions, Miramax Films"
No Good Deed,12," Screen Gems, Sony Pictures"
No Reservations,15,"Village Roadshow Pictures,  Storefront Pictures"
No Strings Attached,19," Spyglass Entertainment, Paramount Pictures"
Noah,4,"Paramount Pictures,  Regency Enterprises"
Non-Stop,8," TF1 Films Production, StudioCanal,  Anton Capital Entertainment (ACE),  Silver Pictures"
Norbit,6, Davis Entertainment
North Country,13," Nick Wechsler Productions, Warner Bros."
Notes on a Scandal,18," Scott Rudin Productions,  Ingenious Film Partners, Fox Searchlight Pictures,  DNA Films"
Now You See Me,14," SOIXAN7E QUIN5E,  K/O Paper Products,  See Me Louisiana"
Nutty Professor II: The Klumps,30, Universal Pictures
"O Brother, Where Art Thou?",26,Universal Pictures
Oblivion,8," Relativity Media, Universal Pictures,  Monolith Pictures (III)"
Obsessed,8,Sony Pictures
Ocean's Eleven,14," Section Eight, Village Roadshow Pictures"
Ocean's Thirteen,16,"Village Roadshow Pictures,  Jerry Weintraub Productions"
Ocean's Twelve,14," Jerry Weintraub Productions,  Section Eight,  Warner Bros., Village Roadshow Pictures,  WV Films III"
Oculus,6," Relativity Media, Intrepid Pictures,  MICA Entertainment,  WWE Studios"
Old Dogs,8,Walt Disney Pictures
Old School,10, The Montecito Picture Company
Oldboy,6," OB Productions,  Good Universe, Vertigo Entertainment"
Olympus Has Fallen,18, Millennium Films
On the Road,11," Canal+,  France 2 CinÃ©ma,  VideoFilmes, American Zoetrope"
Once Upon a Time in Mexico,26," Dimension Films,  Troublemaker Studios"
One Day,7, Color Force
One Hour Photo,14,Fox Searchlight Pictures
One for the Money,17,Lakeshore Entertainment
Open Range,10," Cobalt Media Group, Tig Productions"
Orphan,6," Studio Babelsberg StudioBabelsberg Motion Pictures,  Studio Canal"
Osmosis Jones,13,"Conundrum Entertainment,  Warner Bros."
Ouija,5," Media Rights Capital,  Blumhouse Productions"
Out Cold,8,"Spyglass Entertainment,  Touchstone Pictures"
Out of Time,11, Monarch Pictures
Out of the Furnace,18," Red Granite Pictures,  Scott Free Productions"
Outlander,9," Virtual Films,  VIP Medienfonds 4"
Over the Hedge,14,Pacific Data Images (PDI)
Oz: The Great and Powerful,26," Roth Films, Walt Disney Pictures"
P.S. I Love You,15,"Wendy Finerman Productions,  Alcon Entertainment"
Pacific Rim,11," Indochina Productions,  Disney Double Dare You (DDY)"
Paddington,10," Heyday Films,  Canal+,  TF1 Films Production, The Weinstein Company"
Pain & Gain,11, De Line Pictures
Pan,3," Moving Picture Company (MPC), Warner Bros."
Pandorum,8,"Impact Pictures,  Constantin Film Produktion"
Panic Room,10,"Columbia Pictures Corporation,  Hofflund/Polone,  Indelible Productions"
ParaNorman,10, Laika Entertainment
Paranoia,8,"Gaumont,  Kintop Pictures,  IM Global"
Paranormal Activity 3,21, Solana Films
Paranormal Activity: The Ghost Dimension,40, Blumhouse Productions
Paranormal Activity: The Marked Ones,36,"Blumhouse Productions,  Solana Films,  Room 101"
Parker,6,SND
Pathfinder,10,"Twentieth Century Fox Film Corporation,  Major Studio Partners,  Phoenix Pictures,  Dune Entertainment"
Paul,4," Working Title Films,  Big Talk Productions, Universal Pictures"
Paul Blart: Mall Cop,20," Relativity Media,  Happy Madison Productions"
Paul Blart: Mall Cop 2,22," Sony Pictures Releasing,  Sony Pictures Home Entertainment"
Paycheck,8," Province of British Columbia Film Incentive BC,  Davis Entertainment,  DreamWorks SKG, Paramount Pictures"
Pearl Harbor,12," Touchstone Pictures, Jerry Bruckheimer Films"
Penguins of Madagascar,22,DreamWorks Animation
People Like Us,14, Touchstone Pictures
Percy Jackson & the Olympians: The Lightning Thief,50," Dune Entertainment, Ingenious Film Partners,  Fox 2000 Pictures,  1492 Pictures,  Sunswept Entertainment"
Percy Jackson: Sea of Monsters,30," Dune Entertainment, 1492 Pictures,  Dune Entertainment III,  Sunswept Entertainment,  Fox 2000 Pictures"
Perfect Stranger,16,"Columbia Pictures,  Revolution Studios"
Perfume: The Story of a Murderer,32," Ikiru Films,  VIP Medienfonds 4, Davis-Films,  Rising Star"
Peter Pan,9," Revolution Studios, Columbia Pictures,  Quinta Communications"
Philomena,9," Yucaipa Films,  Baby Cow Productions"
Phone Booth,11,Fox 2000 Pictures
Pineapple Express,17,"Columbia Pictures,  Apatow Productions"
Piranha 3D,10,The Weinstein Company
Piranha 3DD,11," Intellectual Properties Worldwide, Dimension Films,  Mark Canton Productions"
Pirates of the Caribbean: At World's End,40," Second Mate Productions,  Jerry Bruckheimer Films"
Pirates of the Caribbean: Dead Man's Chest,42,"Walt Disney Pictures,  Jerry Bruckheimer Films,  Second Mate Productions"
Pirates of the Caribbean: On Stranger Tides,43, Jerry Bruckheimer Films
Pirates of the Caribbean: The Curse of the Black Pearl,54,Walt Disney Pictures
Pitch Black,11,"Interscope Communications,  Polygram Filmed Entertainment"
Pitch Perfect,13,Brownstone Productions
Pitch Perfect 2,15," Gold Circle Films,  Brownstone Productions"
Pixels,6,Columbia Pictures
Planes: Fire & Rescue,21," Prana Studios,  Prana Animation Studios"
Planet 51,9," Ilion Animation Studios, TriStar Pictures,  Hand Made Films"
Planet of the Apes,18,"Twentieth Century Fox Film Corporation,  The"
Point Break,11,"Studio Babelsberg,  DMG Entertainment,  Ehman Productions"
Poltergeist,11," Vertigo Entertainment,  Metro-Goldwyn-Mayer (MGM)"
Pompeii,7," FilmDistrict,  Don Carmody Productions,  Constantin Film International, Impact Pictures"
Poseidon,8," Next Entertainment,  Irwin Allen Productions,  Warner Bros."
Possession,10,Warner Bros. Pictures
Post Grad,9,Dune Entertainment
Predators,9," Davis Entertainment,  Dune Entertainment III,  Troublemaker Studios"
Predestination,14," Wolfhound Pictures,  Blacklab Entertainment, Screen Australia"
Premonition,11," Hyde Park Films,  Offspring Entertainment"
Pride & Prejudice,17," StudioCanal,  Scion Films,  Focus Features, Universal Pictures"
Priest,6," Michael De Luca Productions,  TOKYOPOP,  Stars Road Entertainment"
Prisoners,9,"Alcon Entertainment,  8:38 Productions,  Madhouse Entertainment"
Project Almanac,15," Platinum Dunes,  Insurge Pictures, Paramount Pictures"
Project X,9, Green Hat Films
Prometheus,10,"Twentieth Century Fox Film Corporation,  Dune Entertainment"
Promised Land,13,"Participant Media,  Imagenation Abu Dhabi FZ,  Sunday Night"
Proof,5,"Miramax Films,  Endgame Entertainment"
Public Enemies,14," Appian Way,  Forward Pass, Universal Pictures"
Pulse,5,Dimension Films
Punisher: War Zone,18," Marvel Knights, Lionsgate,  SGF Entertainment,  MHF Zweite Academy Film"
Push,4,"Icon Productions,  Infinity Features Entertainment,  Summit Entertainment"
Quantum of Solace,17,Eon Productions
Quarantine,10," Andale Pictures,  Screen Gems, Vertigo Entertainment"
Quartet,7,Headline Pictures
Queen of the Damned,19," Material,  WV Films LLC"
Quills,6," Walrus & Associates,  Hollywood Partners"
R.I.P.D.,8,"Universal Pictures,  Dark Horse Entertainment"
RED,3," Di Bonaventura Pictures,  DC Entertainment,  Summit Entertainment"
Racing Stripes,14,Alcon Entertainment
Radio,5, Tollin/Robbins Productions
Rambo,5," Nu Image Films, Rogue Marble"
Rango,5," Blind Wink,  Nickelodeon Movies"
Rat Race,8," Alphaville Films,  Fireworks Pictures, Paramount Pictures"
Ratatouille,11,"Walt Disney Pictures,  Pixar Animation Studios"
Ray,3,Universal Pictures
Real Steel,10," Touchstone Pictures,  Reliance Entertainment, DreamWorks SKG,  ImageMovers,  21 Laps Entertainment"
Rebound,7,"Twentieth Century Fox Film Corporation,  Runteldat Entertainment,  Robert Simonds Productions"
Red Dragon,10, Metro-Goldwyn-Mayer (MGM)
Red Eye,7," Craven-Maddalena Films, DreamWorks SKG"
Red Planet,10," The Canton Company,  NPV Entertainment, Village Roadshow Pictures,  Warner Bros.,  Mars Production Pty. Ltd."
Red Riding Hood,15," Warner Bros., Appian Way"
Red Tails,9," Partnership Pictures,  Lucasfilm Ltd."
Redemption,10,Lionsgate
Reign Over Me,13," Madison 23, Columbia Pictures,  Sunlight Productions"
Reign of Fire,13," Tripod Entertainment, The Zanuck Company"
Reindeer Games,14, Marty Katz Productions
Remember the Titans,19," Technical Black,  Jerry Bruckheimer Films"
Rendition,9," MID Foundation, Anonymous Content"
Reno 911!: Miami,16,20th Century Fox
Rent,4,Columbia Pictures
Repo Men,8," Stuber Productions, Universal Pictures"
Rescue Dawn,11,Metro-Goldwyn-Mayer (MGM)
Resident Evil,13," New Legacy,  Davis-Films"
Resident Evil: Afterlife,24," Davis-Films,  Constantin Film Produktion"
Resident Evil: Apocalypse,25," Constantin Film Ltd., Impact Pictures"
Resident Evil: Extinction,25, Constantin Film Produktion
Resident Evil: Retribution,26,Davis-Films
Return to Me,12,Metro-Goldwyn-Mayer (MGM)
Return to Never Land,20," Walt Disney Animation Canada, Walt Disney Pictures,  DisneyToon Studios"
Revolutionary Road,18," BBC Films,  Scott Rudin Productions"
Ricki and the Flash,19, LStar Capital
Riddick,7,One Race Productions
Ride Along,10," Rainforest Films, Universal Pictures,  Relativity Media,  Cube Vision"
Righteous Kill,14," Nu-Image Films,  InVenture Entertainment, Grosvenor Park Media Ltd."
Rio,3,Blue Sky Studios
Rio 2,5," Twentieth Century Fox Animation, Blue Sky Studios"
Rise of the Guardians,21,DreamWorks Animation
Rise of the Planet of the Apes,30,20th Century Fox
Robin Hood,10," Relativity Media,  Universal Pictures,  Scott Free Productions, Imagine Entertainment"
RoboCop,7, Metro-Goldwyn-Mayer (MGM)
Robots,6,Blue Sky Studios
Rock Star,9,"Warner Bros. Pictures,  Bel Air Entertainment"
Rock of Ages,12,New Line Cinema
Rock the Kasbah,15," Venture Forth,  Dune Films"
RockNRolla,10," Toff Guy Films,  Dark Castle Entertainment"
Rocky Balboa,12," Rogue Marble,  Metro-Goldwyn-Mayer (MGM), Columbia Pictures"
Role Models,11," Relativity Media,  Internationale Filmproduktion Stella-del-SÃ¼d, Universal Pictures"
Room,4," A24,  Duperele Films,  No Trace Camping"
Rules of Engagement,19," Seven Arts Pictures,  Munich Film Partners & Company (MFP) ROE Production, Paramount Pictures"
Rumor Has It...,15," Spring Creek Productions,  Warner Bros."
Run Fatboy Run,14," Beech Hill Films,  Material Entertainment"
Runaway Jury,12, New Regency Pictures
Runner Runner,13," New Regency Pictures,  Double Feature Films"
Running Scared,14," Zero Gravity Management,  Pierce/Williams Entertainment, International Production Company"
Rush,4," Double Negative,  Exclusive Media Group"
S.W.A.T.,8," Camelot Pictures,  Chris Lee Productions, Original Film,  Illusion Entertainment,  Columbia Pictures Corporation"
Sabotage,8," Roth Films,  QED International,  Albert S. Ruddy Productions, Open Road Films,  Crave Films"
Safe,4," 87Eleven, Lawrence Bender Productions,  Automatik Entertainment,  IM Global"
Safe House,10,"Universal Pictures,  Dentsu,  Bluegrass Films"
Sahara,6," Desertlands Entertainment,  Mace Neufeld Productions, Paramount Pictures"
Salt,4," Di Bonaventura Pictures,  Wintergreen Productions,  Relativity Media, Columbia Pictures"
San Andreas,11,"New Line Cinema,  Warner Bros."
Sanctum,7," Relativity Media,  Great Wight Productions/ Osford Films, Universal Pictures,  Wayfare Entertainment"
Savages,7," Onda Entertainment,  Relativity Media, Ixtlan"
Save the Last Dance,19,"MTV Films,  Cort/Madden Productions"
Saving Mr. Banks,16,"Walt Disney Pictures,  Hopscotch Features,  Essential Media & Entertainment,  BBC Films"
Saving Silverman,16," NPV Entertainment,  Columbia Pictures Corporation, Village Roadshow Pictures"
Saw 3D,6," Serendipity Productions, Lionsgate,  Twisted Pictures"
Saw III,7,"Lions Gate Films,  Evolution Entertainment,  Twisted Pictures"
Saw IV,6," Twisted Pictures, Lions Gate Films"
Saw V,5," Twisted Pictures, Lionsgate"
Saw VI,6, Twisted Pictures
Scary Movie,11," Wayans Bros. Entertainment,  Dimension Films, Gold/Miller Productions,  Brad Grey Pictures"
Scary Movie 2,13," Wayans Bros. Entertainment,  Brad Grey Pictures, Gold/Miller Productions"
Scary Movie 3,13,"Dimension Films,  Brad Grey Pictures"
Scary Movie 4,13,Dimension Films
School for Scoundrels,21,Dimension Films
Scooby-Doo,10," Warner Bros.,  Mosaic Media Group"
Scott Pilgrim vs. the World,27,"Universal Pictures,  Marc Platt Productions"
Scream 3,8,"Konrad Pictures,  Dimension Films"
Scream 4,8,Dimension Films
Seabiscuit,10, Spyglass Entertainment
Season of the Witch,19," Relativity Media, Atlas Entertainment"
Secret Window,13," Grand Slam Productions,  Pariah Entertainment Group,  Mel's Cite du Cinema, Columbia Pictures Corporation"
Secret in Their Eyes,20," Route One Films,  IM Global"
Secretariat,11, Mayhem Pictures
Seed of Chucky,14,Rogue Pictures
Seeking Justice,15," Maguire Entertainment,  Ram Bergman Productions,  Aura Film Partnership"
Selma,5,"Plan B Entertainment,  Cloud Eight Films,  Celador Films"
Serendipity,11," Tapestry Films,  Simon Fields Productions"
Serving Sara,12,Paramount Pictures
Seven Pounds,12," Overbrook Entertainment,  Escape Artists,  Relativity Media"
Seven Psychopaths,17," British Film Institute (BFI), Blueprint Pictures"
Seventh Son,11," Moving Picture Company (MPC),  Outlaw Sinema,  Pendle Mountain Productions, Legendary Pictures"
Sex Tape,8," LStar Capital,  Media Rights Capital"
Sex and the City,16," Darren Star Productions, New Line Cinema"
Sex and the City 2,18," HBO Films,  Home Box Office (HBO)"
Shaft,5,"Paramount Pictures,  Scott Rudin Productions"
Shall We Dance?,15,Miramax Films
Shallow Hal,11,Twentieth Century Fox Film Corporation
Shanghai Knights,16," Touchstone Pictures,  Jackie Chan Films Limited, Spyglass Entertainment"
She's Out of My League,22, Mosaic
She's the Man,13,DreamWorks SKG
Sherlock Holmes,15,"Village Roadshow Pictures,  Internationale Filmproduktion Blackbird Dritte,  Silver Pictures"
Sherlock Holmes: A Game of Shadows,34," Wigram Productions,  Lin Pictures"
Shoot 'Em Up,12,"New Line Cinema,  Angry Films"
Shooter,7," Grosvenor Park Impact Productions, Paramount Pictures,  Di Bonaventura Pictures"
Shorts,6,Warner Bros. Pictures
Showtime,8," NPV Entertainment, Village Roadshow Pictures,  Overbrook Entertainment,  Tribeca Productions,  Warner Bros."
Shrek,5," DreamWorks Animation, DreamWorks SKG"
Shrek 2,7," Pacific Data Images (PDI),  DreamWorks Animation"
Shrek Forever After,19,DreamWorks Animation
Shutter Island,14, Sikelia Productions
Sicario,7," Thunder Road Pictures,  Black Label Media, Lionsgate"
Side Effects,12," Open Road Films, Di Bonaventura Pictures,  Endgame Entertainment,  Universal"
Sideways,8, Michael London Productions
Signs,5, Blinding Edge Pictures
Silent Hill,11,"Silent Hill DCP Inc.,  Davis-Films"
Sin City,8," Miramax,  Troublemaker Studios"
Sin City: A Dame to Kill For,28," Troublemaker Studios,  AR Films,  Aldamisa Entertainment,  Demarest Films"
Sinister 2,10, Entertainment One
Sisters,7,Little Stranger
Sky Captain and the World of Tomorrow,37, Filmauro
Sky High,8," Gunn Films,  Max Stronghold Productions Inc., Walt Disney Pictures"
Skyfall,7,Columbia Pictures
Skyline,7," Rat Entertainment,  Transmission Pictures"
Slumdog Millionaire,19," Warner Bros.,  Film4"
Smart People,12," Corduroy Films,  Groundswell Productions,  QED International, Miramax Films"
Smokin' Aces,12," Relativity Media,  Working Title Films, Universal Pictures"
Snitch,6," Participant Media,  Spitfire Pictures,  Exclusive Media Group"
Snow White and the Huntsman,27," Roth Films, Universal Pictures"
Solaris,7, Lightstorm Entertainment
Solomon Kane,12,"Davis-Films,  Wandering Star Pictures,  Czech Anglo Productions"
Something Borrowed,18, Wild Ocean Films
Something's Gotta Give,22, Waverly Films
Son of God,10,Hearst Entertainment Productions
Soul Surfer,11," Affirm Films,  FilmDistrict,  Brookwell-McNamara Entertainment"
Source Code,11," Vendome Pictures, The Mark Gordon Company"
Space Chimps,12," Vanguard Animation,  Studiopolis"
Space Cowboys,13," Mad Chance,  Warner Bros.,  Clipsal Films, Village Roadshow Pictures"
Spanglish,9, Columbia Pictures Corporation
Sparkle,7," Phoenix Pictures,  Akil Production Company, TriStar Pictures"
Spartan,7," Franchise Pictures,  Art Linson Productions"
Spectre,7, B24
Speed Racer,11," Warner Bros.,  Anarchos Productions,  Silver Pictures, Village Roadshow Pictures,  Studio Babelsberg"
Spider-Man,10,Columbia Pictures
Spider-Man 2,12," Columbia Pictures Corporation,  Marvel Enterprises"
Spider-Man 3,12," Laura Ziskin Productions,  Marvel Enterprises"
Spirit: Stallion of the Cimarron,32,DreamWorks Animation
Spotlight,9," Entertainment One Features,  Rocklin / Faust,  Anonymous Content, Participant Media,  Open Road Films"
Spring Breakers,15," Pop Films, RabbitBandini Productions"
Spy,3," Chernin Entertainment,  Feigco Entertainment, Twentieth Century Fox Film Corporation"
Spy Game,8," Metropolitan Filmexport, Universal Pictures,  Toho-Towa"
Spy Kids,8,Dimension Films
Spy Kids 2: Island of Lost Dreams,33,Dimension Films
Spy Kids 3-D: Game Over,23,Dimension Films
St. Vincent,11,"The Weinstein Company,  Crescendo Productions"
Star Trek,9," Bad Robot,  Spyglass Entertainment, Paramount Pictures"
Star Trek Into Darkness,23," Skydance Productions, Paramount Pictures"
Star Wars: Episode II - Attack of the Clones,44,Lucasfilm
Star Wars: Episode III - Revenge of the Sith,44,Lucasfilm
Star Wars: The Force Awakens,28,Lucasfilm
Stardust,8,"Paramount Pictures,  Marv Films,  Ingenious Film Partners,  Di Bonaventura Pictures"
Starsky & Hutch,15,"Weed Road Pictures,  Warner Bros.,  Red Hour Films"
State of Play,13," Relativity Media,  StudioCanal,  Working Title Films,  Andell Entertainment"
Stay,4, Regency Enterprises
Stay Alive,10, Hollywood Pictures
Stealth,7,"Laura Ziskin Productions,  Original Film,  AFG Talons Productions"
Step Brothers,13," Gary Sanchez Productions,  Relativity Media,  Mosaic Media Group, Columbia Pictures"
Step Up,7," Eketahuna LLC, Summit Entertainment,  Touchstone Pictures"
Step Up 2: The Streets,22,Summit Entertainment
Step Up 3D,10, Touchstone Pictures
Step Up All In,14,Summit Entertainment
Step Up Revolution,18,Summit Entertainment
Stolen,6, Millennium Films
Stomp the Yard,14,Rainforest Films
Stone,5,"Stone Productions,  Mimran Schur Pictures"
Stormbreaker,12," The, Isle of Man Film,  Weinstein Company"
Straight Outta Compton,22," Universal Pictures,  Cube Vision,  Broken Chair Flickz"
Stranger Than Fiction,21,"Mandate Pictures,  Three Strange Angels"
Straw Dogs,10,Battleplan Productions
Street Fighter: The Legend of Chun-Li,37," Hyde Park Films, Twentieth Century Fox Film Corporation"
Street Kings,12," Regency Enterprises, Fox Searchlight Pictures,  Emmett/Furla Films,  Dune Entertainment III"
Stuart Little 2,15,Columbia Pictures
Stuck on You,12,"Twentieth Century Fox Film Corporation,  Conundrum Entertainment"
Sucker Punch,12,"Legendary Pictures,  Warner Bros.,  Cruel and Unusual Films"
Suffragette,11," PathÃ©,  Film4, Ruby Films"
Suite FranÃ§aise,16," Alliance Films,  Canal+"
Summer Catch,12,Tollin/Robbins Productions
Sunshine,8," UK Film Council, DNA Films"
Super 8,7," K/O Camera Toys, Paramount Pictures,  Amblin Entertainment"
Superbad,8," Apatow Productions, Columbia Pictures"
Superhero Movie,15,Dimension Films
Supernova,9," Hammerhead Productions,  Metro-Goldwyn-Mayer (MGM),  Screenland Pictures"
Surf's Up,9,Sony Pictures Animation
Surrogates,10," Top Shelf Productions, Touchstone Pictures,  Wintergreen Productions"
Suspect Zero,12," Intermedia Films,  Lakeshore Entertainment,  Cruise/Wagner Productions"
Sweeney Todd: The Demon Barber of Fleet Street,46," Parkes+MacDonald Image Nation,  Zanuck Company, Warner Bros."
Sweet November,14, Warner Bros.
Swimming Pool,13," FOZ,  FidÃ©litÃ© Productions,  Canal Plus, France 2 CinÃ©ma"
Swing Vote,10,Touchstone Pictures
Swordfish,9," Warner Bros.,  Silver Pictures,  Jonathan Krane Group,  NPV Entertainment"
Syriana,7, Warner Bros.
TMNT,4,"The Weinstein Company,  Imagi Production,  Imagi Animation Studios,  Warner Bros."
TRON: Legacy,12," Prana Studios,  Sean Bailey Productions,  LivePlanet"
Take Me Home Tonight,20,"Imagine Entertainment,  Rogue Pictures"
Take the Lead,13, Tiara Blu Films
Taken,5," M6 Films, Twentieth Century Fox Film Corporation,  Grive Productions"
Taken 2,7," M6 Films, Twentieth Century Fox Film Corporation,  Grive Productions,  Canal+,  EuropaCorp"
Taken 3,7," EuropaCorp,  CinÃ©+,  M6 Films,  Canal+, Twentieth Century Fox Film Corporation"
Takers,6,Rainforest Films
Taking Lives,12," Atmosphere Entertainment MM, Village Roadshow Pictures"
Talladega Nights: The Ballad of Ricky Bobby,43, Apatow Productions
Tammy,5,"New Line Cinema,  Gary Sanchez Productions"
Taxi,4,"Twentieth Century Fox Film Corporation,  EuropaCorp"
Tears of the Sun,16," Michael Lobell Productions, Columbia Pictures"
Ted,3," Fuzzy Door Productions,  Media Rights Capital, Universal Pictures"
Ted 2,5,"Universal Pictures,  Fuzzy Door Productions"
Teenage Mutant Ninja Turtles,28,"Paramount Pictures,  Platinum Dunes"
Tenacious D in The Pick of Destiny,34,Red Hour Films
Terminator Salvation,20,"Columbia Pictures,  Warner Bros."
Texas Chainsaw 3D,17, Lions Gate
Thank You for Smoking,21,"Fox Searchlight Pictures,  Room 9 Entertainment"
That Awkward Moment,19,Treehouse Pictures
That's My Boy,13,"Columbia Pictures,  Happy Madison Productions,  Relativity Media"
The 40 Year Old Virgin,22,Universal Pictures
The 6th Day,11, Phoenix Pictures
The A-Team,10,20th Century Fox
The Adjustment Bureau,21," Electric Shepherd Productions,  Media Rights Capital,  Gambit Pictures"
The Adventures of Pluto Nash,28,"Village Roadshow Pictures,  Castle Rock Entertainment"
The Adventures of Rocky & Bullwinkle,36," Capella International,  Tribeca Productions,  KC Medien AG"
The Adventures of Sharkboy and Lavagirl,39, Dimension Films
The Adventures of Tintin,24," Amblin Entertainment,  WingNut Films, Paramount Pictures"
The Age of Adaline,18, Sierra/Affinity
The Alamo,9,"Imagine Entertainment,  Touchstone Pictures"
The Amazing Spider-Man,22, Marvel Entertainment
The Amazing Spider-Man 2,24,"Columbia Pictures,  Marvel Enterprises,  Matt Tolmach Productions"
The Amityville Horror,21," Dimension Films,  Radar Pictures, Platinum Dunes"
The Animal,10,Revolution Studios
The Ant Bully,13,"Warner Bros. Pictures,  Legendary Pictures,  Playtone Production,  Warner Bros. Animation,  DNA Films"
The Apparition,14," Dark Castle Entertainment,  Studio Babelsberg Motion Pictures,  Warner Bros."
The Art of War,14, Morgan Creek Productions
The Artist,10," La Petite Reine, France 3 CinÃ©ma,  uFilm"
The Assassination of Jesse James by the Coward Robert Ford,58," Scott Free Productions,  Virtual Studios,  Alberta Film Entertainment,  Warner Bros."
The Avengers,12,Marvel Studios
The Aviator,11,"Appian Way,  Warner Bros.,  Initial Entertainment Group (IEG),  Cappa Productions"
The Back-Up Plan,16, CBS Films
The Bad Lieutenant: Port of Call - New Orleans,46,"Saturn Films,  Millennium Films,  Edward R. Pressman Film"
The Beach,9, Figment Films
The Best Exotic Marigold Hotel,30, Imagenation Abu Dhabi FZ
The Best of Me,14,Relativity Media
The Big Bounce,14," Material,  Taormina Productions,  Shangri-La Entertainment, Warner Bros. Pictures"
The Big Short,13, Regency Enterprises
The Big Wedding,15,"Millenium Films,  Two Ton Films"
The Big Year,12," Fox 2000 Pictures,  Dune Entertainment,  Sunswept Entertainment,  Deuce Three Productions"
The Blind Side,14,"Alcon Entertainment,  Zucker/Netter Productions"
The Bling Ring,14,"PathÃ© Distribution,  A24"
The Boat That Rocked,20," Medienproduktion Prometheus Filmgesellschaft,  Working Title Films,  Portobello Studios,  Studio Canal"
The Book of Eli,15,Alcon Entertainment
The Boondock Saints II: All Saints Day,38," Stage 6 Films, Chris Brinker Productions"
The Bounty Hunter,17," Madhouse Entertainment,  Original Film, Columbia Pictures"
The Bourne Identity,19,"Universal Pictures,  Kennedy/Marshall Company,  Kalima Productions GmbH & Co. KG,  The"
The Bourne Legacy,17," Relativity Media,  Dentsu,  Captivate Entertainment,  Kennedy/Marshall Company, Universal Pictures"
The Bourne Supremacy,20," Motion Picture THETA Produktionsgesellschaft,  The Kennedy/Marshall Company"
The Bourne Ultimatum,20,"Universal Pictures,  The Kennedy/Marshall Company"
The Box,7," Darko Entertainment, Media Rights Capital,  Warner Bros."
The Boxtrolls,13,Laika Entertainment
The Boy in the Striped Pyjamas,30," BBC Films, Miramax Films"
The Break-Up,12,"Universal Pictures,  Mosaic Media Group"
The Brothers Bloom,18,"The Weinstein Company,  Endgame Entertainment"
