Index,genres,imdb_score
3479,Action,7.2
1827,Comedy,6.4
3135, Drama,6.8
4585, Crime,8.2
898, Romance,6.8
4171,Drama,7.8
319, Fantasy,2.2
2644, War,8.4
2650, Adventure,5.8
276,Adventure,5.9
3574, Drama,7.7
2387,Horror,6.2
407, Comedy,6.2
2979, Sci-Fi,5.9
1920,Drama,6.5
4864, Romance,6.7
3039,Drama,6.9
1148, Drama,6.0
4587,Documentary,7.3
1125, Drama,7.1
2396, Adventure,6.6
311, Sci-Fi,7.5
3242,Crime,6.1
463, Adventure,6.9
190, Thriller,6.6
1279,Drama,6.7
1835, Romance,7.2
2224, Family,5.8
4829,Comedy,6.9
2641,Biography,7.7
11, Adventure,6.1
255,Action,6.5
1410, Crime,5.7
2306, Sci-Fi,6.2
4860, Thriller,7.3
984,Action,5.9
1,Action,7.1
1477, Drama,6.5
3485,Adventure,7.2
1801,Drama,6.8
4546,Comedy,6.2
195,Adventure,7.8
2503,Comedy,5.6
1269, Mystery,6.9
1636, Romance,7.1
1495,Action,4.2
2188, Musical,6.3
558, Sci-Fi,6.0
819, Thriller,5.7
1567, Musical,6.9
1578, Drama,8.1
1754,Action,8.2
2282, Mystery,7.2
1553, Thriller,7.1
961, Adventure,6.2
3124, Crime,5.8
1919,Biography,7.0
1182, Thriller,6.6
556, Adventure,6.6
769, Adventure,6.2
1864, Mystery,6.5
2157,Comedy,5.5
2971, War,6.0
3559, Romance,7.1
3052,Comedy,5.3
1827, Crime,6.4
1904, Family,5.0
3271,Drama,7.5
4728, Sci-Fi,5.9
1838, Comedy,7.0
26, Romance,7.7
909, Horror,5.9
1850, Comedy,5.2
1995, Sci-Fi,5.2
988, Thriller,4.4
802,Adventure,4.9
535,Comedy,6.0
4360, Romance,6.8
546, Thriller,6.6
353,Adventure,7.9
3172, Romance,6.7
469, Mystery,6.7
182, Family,6.7
4931,Drama,7.9
809,Adventure,6.5
940, Fantasy,7.6
1951, Crime,6.3
2580,Drama,7.2
2458, War,7.1
3403, Romance,7.2
580, Family,5.3
1095, Animation,7.2
59,Action,6.2
1517, Fantasy,7.7
586,Adventure,6.0
755, Romance,6.1
4562, Music,7.4
1069, War,6.6
1949, Thriller,6.4
2092, History,5.6
693,Adventure,7.1
2458, Drama,7.1
3738,Crime,5.3
3362,Adventure,8.1
469,Action,6.7
3504, Drama,7.5
2151, Sci-Fi,6.8
794,Action,8.1
1635,Animation,7.5
997,Drama,6.5
3555, Drama,6.3
4590, Documentary,7.6
1951, Thriller,6.3
837,Animation,5.2
336, Family,7.0
1206, Thriller,7.3
1235, Family,5.9
1070, Romance,6.8
3218, Sport,7.3
114, Mystery,7.5
2389,Adventure,7.7
3113, Thriller,6.3
1295, Family,7.8
396, Romance,7.7
691, Thriller,6.5
25, Drama,7.2
30, Thriller,7.8
1762,Comedy,7.6
1986,Action,5.8
1281, Drama,7.4
859, Thriller,6.3
2896, Drama,7.3
132, Animation,5.1
2600, Comedy,7.3
1980,Drama,7.7
473,Adventure,7.0
2074, Drama,6.2
61,Animation,6.8
3113, Mystery,6.3
662,Comedy,6.6
423, Comedy,5.6
3415, Horror,6.8
2511, Romance,3.1
1883, Sci-Fi,6.0
3069, Horror,7.4
3778, Drama,7.0
3480, Western,6.5
850, Drama,7.3
843, Romance,5.4
965, Drama,6.3
3199, Mystery,4.8
1387, Drama,5.7
1593, Adventure,7.6
724, Crime,7.0
128,Action,8.1
1707,Drama,7.0
1207,Comedy,5.7
173, Adventure,7.4
139,Action,7.3
4063, Sport,5.1
1574,Action,6.3
3110, Thriller,6.2
187, Romance,5.5
4035,Drama,7.4
1132,Drama,6.4
174,Adventure,5.5
497, Musical,5.8
3262, Adventure,6.9
3572, War,7.2
1828, Horror,6.4
2279, Sport,6.1
800, Fantasy,6.2
3374,Comedy,7.4
1651, Drama,7.6
3047, Romance,7.5
520,Action,5.8
290,Biography,7.8
4751,Comedy,5.8
3460, Drama,7.2
3444, Sport,6.0
4082,Drama,7.9
1128, Thriller,6.0
142,Action,6.4
1661, Romance,6.1
2510, Mystery,4.8
1424, Adventure,6.3
1004, Crime,6.4
4047, Adventure,7.8
4057,Drama,7.4
641, Thriller,7.1
3098, Mystery,5.5
4640,Drama,7.9
264, Mystery,5.8
998, Thriller,6.1
2837, Drama,9.0
2081,Drama,7.0
1495, Sci-Fi,4.2
4219,Drama,3.9
628, Mystery,6.7
2979, Crime,5.9
2041,Comedy,5.5
3131,Horror,5.2
1372, Family,6.0
3472, Thriller,6.8
2492, Thriller,7.9
1098, Drama,6.3
2373, Fantasy,8.6
974, Drama,5.8
3688, Romance,5.0
1683, Sci-Fi,4.4
818,Comedy,3.6
2963, Thriller,7.0
3162,Comedy,6.5
1128, War,6.0
1320, Drama,6.2
1486,Drama,6.8
2421, Drama,7.1
2002,Biography,7.2
1053,Action,6.0
307, Thriller,8.0
3728,Comedy,5.6
2171, Drama,7.3
3778, Thriller,7.0
224,Action,5.2
302, Fantasy,6.8
4412,Comedy,7.5
2300, Crime,6.7
806, Fantasy,4.8
2680,Drama,7.6
4595, Thriller,6.8
2101,Comedy,5.9
1034,Action,5.9
185, Adventure,7.4
4936, Thriller,7.5
2421,Biography,7.1
4075,Action,5.9
1088, Musical,7.1
1276,Horror,4.4
2914, Drama,8.1
3823,Horror,5.9
802, Sci-Fi,4.9
1598, Romance,6.2
509, Animation,8.5
2855,Fantasy,5.7
662, Drama,6.6
3406, Sport,6.8
5026, Music,6.9
3074, Drama,6.4
42, Sci-Fi,5.6
1320, Crime,6.2
2696,Adventure,2.8
255, Crime,6.5
188, Animation,6.7
1837, Crime,6.0
1321, Comedy,6.9
5026, Romance,6.9
2002, Drama,7.2
1182, Crime,6.6
1712, Thriller,6.1
2738, Thriller,6.9
1430,Comedy,6.2
345, Drama,7.6
566, Mystery,6.0
2022, Western,5.8
1765, Thriller,6.8
868, Adventure,7.3
494,Adventure,5.2
2320,Action,4.9
1716,Drama,7.1
902, Romance,7.1
1215,Comedy,7.1
3891, Drama,6.1
4643,Drama,6.4
425, Adventure,5.4
2589, Horror,5.1
3775, Crime,7.4
3135, Music,6.8
859,Action,6.3
2856,Crime,5.6
1851, Western,7.2
849,Comedy,5.1
2402, Crime,7.1
4024,Documentary,7.6
493, Thriller,5.8
4676, Animation,6.9
3444,Comedy,6.0
2713, Romance,5.3
1185, Drama,7.3
1907,Action,6.7
347, Thriller,5.3
3235, Drama,5.5
946, Thriller,7.6
1968,Horror,4.0
1552,Mystery,7.5
131, Comedy,6.9
2766, Adventure,5.5
3221, Drama,6.6
3054, History,7.3
2704,Drama,7.0
2008,Comedy,5.7
412, Animation,6.2
3692, Sport,7.6
2443, Drama,5.7
2578,Comedy,6.8
1530, Adventure,5.6
1465,Biography,6.6
3177, Musical,5.8
107, Family,6.1
4788, Romance,7.5
2910,Comedy,6.4
2780,Comedy,5.0
265, Sport,7.1
57,Action,7.5
1722, Crime,7.5
503,Adventure,6.0
175, Family,5.9
2443, Romance,5.7
3590, Drama,6.3
3071, Mystery,5.8
1022, Drama,6.8
3152, Music,4.1
1439,Comedy,6.2
66, Crime,9.0
4205, Romance,6.2
770, Thriller,6.7
622,Action,5.8
659, Drama,6.5
2176,Comedy,4.4
2880,Drama,6.3
1703, Thriller,6.4
3023, Horror,7.2
677, Drama,6.7
623,Action,6.2
1803,Action,7.2
1068, Fantasy,4.7
832, War,5.9
1161,Action,6.5
1560, Thriller,6.4
555, Thriller,6.6
400, Thriller,7.8
1908, Drama,7.8
1467, Romance,6.3
3485, Horror,7.2
3754,Drama,6.1
1295, Crime,7.8
1853, Sci-Fi,4.5
1936, Music,3.5
2872, Music,5.8
1548,Biography,7.2
2036, Fantasy,6.2
3595,Drama,7.9
1577, Sci-Fi,6.3
2163, Mystery,7.5
1635, Mystery,7.5
3674,Comedy,7.4
1021, Romance,5.1
3861, Drama,6.5
1249, Romance,6.0
3580, Romance,7.2
1824,Action,3.6
408, Romance,6.9
3918, Drama,6.7
4842, Fantasy,7.4
2996, Drama,6.3
3512, Romance,6.3
881,Biography,6.9
2830, Romance,8.1
2493, History,7.9
694, Fantasy,7.5
2132,Action,5.9
568, Comedy,5.6
2559,Comedy,4.9
2920, Fantasy,5.9
2046, Thriller,6.5
1292, Crime,5.1
1059, Comedy,6.4
1833, Family,6.1
1342, Family,5.1
2090, Drama,5.8
2886,Biography,7.1
1912, Family,5.2
355, Thriller,6.6
3775, Thriller,7.4
3361,Comedy,7.9
4750,Comedy,6.2
963, Animation,6.6
1177,Drama,7.0
2836, Sci-Fi,6.2
3894,Drama,7.6
1230,Action,7.7
4393, Romance,7.2
2195, Thriller,6.1
2607, Drama,8.0
1002, Thriller,5.9
1900, Adventure,6.8
2055,Drama,7.1
2375, Drama,7.0
777, Animation,6.1
3884, Romance,7.3
1378,Drama,5.2
3221,Biography,6.6
1325, Sci-Fi,7.0
4103, Documentary,6.6
77, Thriller,5.8
2975, Thriller,6.6
595, Thriller,5.6
3747, Western,6.3
4446, Crime,7.0
2218,Drama,6.9
3534,Drama,6.9
424,Action,7.5
3551, Romance,6.5
480, Fantasy,7.3
2042, Music,6.7
541, Comedy,6.0
3386, Crime,6.3
2426,Drama,5.6
3747, Crime,6.3
4679, Horror,6.3
3171, Romance,5.2
840, Adventure,7.3
1602, Fantasy,7.0
1893, Thriller,6.1
388, Thriller,6.7
4677, Drama,7.0
2807, Thriller,3.9
1673, Drama,6.9
2416,Drama,7.6
4862, Sci-Fi,7.0
1189, Sci-Fi,6.4
985, Horror,6.2
4755,Drama,6.4
34, Sci-Fi,6.8
62, Sci-Fi,5.4
3663, Romance,6.9
180, Comedy,6.5
3889,Comedy,8.1
238, Family,8.1
125, Family,7.6
884,Action,4.7
112, Adventure,7.1
4896, Drama,7.4
2060, Thriller,6.6
2988, Drama,7.0
1381, Crime,7.0
2573, Sci-Fi,7.0
1403,Biography,7.7
3374, Drama,7.4
509, Family,8.5
3745,Horror,6.2
3284, Crime,6.8
3483, Adventure,6.8
1704, Horror,4.8
2587, War,6.2
1340, Romance,6.5
1140, Thriller,7.5
540,Biography,7.1
4930, Drama,6.3
644, Romance,6.2
1662, Horror,5.9
1250, Horror,4.7
3203, Thriller,6.8
1462, Mystery,6.6
4493,Crime,7.8
2310, Drama,6.5
16,Action,6.6
1751, Drama,6.3
611,Adventure,7.0
454, Family,6.3
3242, Mystery,6.1
510, Family,5.8
2479,Action,6.5
1820, Drama,6.0
1419, Thriller,5.8
47, Fantasy,8.0
1769, Romance,6.7
4010,Comedy,6.4
1583, Comedy,6.1
1294, Music,4.2
448,Adventure,4.4
912,Drama,7.4
2321, Drama,6.9
2397, Horror,6.7
2178,Drama,7.6
2671, Mystery,4.1
3741, Horror,8.0
3706,Horror,4.6
4311,Drama,6.6
765, Animation,6.8
4586,Crime,7.7
136, Horror,5.8
73,Action,6.9
2166, Mystery,6.9
672, Drama,5.2
227, Sci-Fi,7.0
4247, Adventure,7.5
4601, Drama,6.1
4122, Thriller,4.1
2033, Comedy,5.3
1338, History,7.4
1360,Action,6.4
4576, Drama,7.0
583, Animation,7.2
466, Sport,6.3
220, Thriller,6.1
2286, Thriller,6.3
4828, Fantasy,6.6
1238, Sci-Fi,6.4
353, Comedy,7.9
1111,Adventure,5.9
3941, Horror,6.3
1248, History,7.2
3550, War,8.2
126, Sci-Fi,7.2
3017, Crime,8.3
2153,Adventure,6.6
987, Romance,6.5
136,Drama,5.8
1251, Family,5.2
2363, Sci-Fi,8.5
2076,Drama,6.2
3566,Drama,7.3
495, Sci-Fi,2.4
2573, Thriller,7.0
4602,Drama,5.5
1531,Crime,5.3
2386, Drama,7.7
1392,Drama,6.0
4592,Action,5.6
1465, Crime,6.6
771, Comedy,4.9
90, Family,7.8
2679, Mystery,4.9
1514,Drama,7.3
3740, Romance,7.7
927, Comedy,7.9
629, Fantasy,4.2
1462,Crime,6.6
89,Action,7.9
598, Drama,7.1
1012, Comedy,5.4
3778, Crime,7.0
926, Romance,4.6
791, Sci-Fi,5.7
251, Adventure,6.1
636, History,7.2
2373, Animation,8.6
505, Thriller,4.2
1569,Drama,6.1
1338, Adventure,7.4
1093, Romance,5.6
620, Sport,3.0
1393,Drama,7.8
1593,Action,7.6
6, Adventure,6.2
144, Comedy,6.7
2523,Drama,7.6
819,Action,5.7
1553,Adventure,7.1
3227, Horror,6.6
1281,Crime,7.4
1473,Crime,6.2
778, Sci-Fi,6.4
3739,Horror,4.9
1185,Crime,7.3
1813,Adventure,7.9
2630,Comedy,7.1
1380, Comedy,6.3
4248, Sci-Fi,5.1
3483, Thriller,6.8
1686, Crime,5.3
1632, Fantasy,5.1
3941, Mystery,6.3
3917, Fantasy,4.7
4141, Family,7.0
2726, Romance,7.2
1308,Action,4.7
245, Adventure,5.9
2490,Adventure,7.5
2935,Comedy,3.3
1303, Horror,3.3
1874, History,8.9
2887, Romance,6.5
289, Crime,7.0
427, Comedy,4.9
3076,Comedy,6.9
2536,Biography,7.1
3418, Thriller,6.0
2973, Fantasy,7.8
202, Fantasy,7.5
908, Thriller,7.6
2437, Romance,6.5
161, Romance,7.3
4851,Biography,6.4
483,Action,6.5
460,Action,6.8
942, Comedy,6.6
2099,Drama,6.0
795, Thriller,6.1
2162, Romance,3.7
2337, Drama,6.4
456, Family,6.1
2735, Crime,7.2
3726, Drama,6.4
1256, Mystery,6.2
861, Adventure,6.6
1108, Drama,6.5
4964, Thriller,6.8
113, Biography,5.5
3718,Comedy,7.4
466, Comedy,6.3
530,Comedy,6.8
4263, Drama,7.8
3837, Romance,7.2
1498, Drama,6.9
1039,Action,8.3
2016, Romance,7.7
1211, War,7.8
2329, Drama,7.5
1696,Comedy,5.6
405, Thriller,6.8
1043,Crime,6.8
756, Fantasy,6.1
402, Family,7.1
1798, Drama,5.3
1832,Action,5.2
3009,Drama,7.7
675, Sci-Fi,5.9
3205,Drama,7.2
225, Thriller,7.1
1321,Adventure,6.9
1154, Crime,7.2
446, Comedy,6.7
4298,Action,6.7
618,Drama,6.3
570,Action,7.1
1932, Horror,5.3
5,Action,6.6
4403, Sport,6.8
1681,Comedy,5.5
1901, Mystery,5.9
3456,Animation,8.0
1051, Drama,6.5
2152,Action,8.5
1660, Fantasy,3.7
3839,Drama,5.9
1912, Animation,5.2
2577,Comedy,6.6
1131, Crime,6.5
1389, Drama,5.4
4424,Comedy,6.2
3432,Action,6.5
87, Fantasy,6.4
4120, Sport,7.4
139, Adventure,7.3
549, Drama,6.5
1176,Action,7.2
4104, Drama,5.4
3274, Sci-Fi,7.1
2687, Sci-Fi,4.6
81, Fantasy,6.1
839, Drama,6.6
2196, Thriller,5.0
3343, Romance,7.0
2768, War,7.2
3550,Drama,8.2
1845,Horror,6.2
525,Drama,7.9
1913, Comedy,5.6
46, Sci-Fi,7.0
3570,Drama,6.8
1091,Drama,6.5
550, Mystery,6.6
270, Adventure,8.8
650, Fantasy,6.4
4975,Biography,5.3
1616, Fantasy,5.4
78,Adventure,8.3
4923,Comedy,6.5
1913, Family,5.6
4452,Adventure,6.6
648,Action,8.6
1836, Drama,6.5
1711, Thriller,5.6
1578, Crime,8.1
1490,Drama,6.7
1697,Drama,7.0
814,Action,7.3
1816, Sci-Fi,7.7
824, Sci-Fi,5.9
1439, Thriller,6.2
1097, Crime,5.4
1211, Drama,7.8
625, Drama,5.4
1089, Horror,7.1
1228,Action,6.1
3040,Horror,6.0
732, Romance,6.7
3460, Crime,7.2
2509, Thriller,7.5
3905, Horror,4.0
1473, Thriller,6.2
2829,Biography,8.3
1536,Action,8.4
3702,Fantasy,4.4
521,Animation,7.5
528, Adventure,7.4
2571,Comedy,5.2
3415, Sci-Fi,6.8
291, Thriller,7.2
461, Thriller,6.6
127, Fantasy,7.1
1195, Drama,7.2
2375, Adventure,7.0
2244,Drama,6.3
2029,Comedy,6.9
2162, Comedy,3.7
2900, Mystery,7.8
2542,Drama,7.8
690,Action,4.8
1270,Comedy,6.5
442,Adventure,6.8
2183, Animation,5.8
2475,Comedy,7.6
1432,Action,6.6
3913, Thriller,5.9
3210, Drama,6.7
3359,Biography,8.0
2334,Action,6.9
1891, Romance,6.2
4027,Comedy,6.5
1192,Crime,7.4
1171, History,7.9
1391, Romance,6.8
207,Adventure,6.7
2565, Horror,5.1
2746, Drama,4.5
985, Thriller,6.2
906, History,7.1
1407,Adventure,7.7
2644,Adventure,8.4
4575, Romance,6.9
510,Action,5.8
2959, Drama,7.8
2922,Comedy,6.3
1325,Action,7.0
1789,Action,5.8
4534, Thriller,5.7
1299, Family,4.8
794, Sci-Fi,8.1
1388, Drama,6.1
667,Comedy,6.1
581,Drama,6.7
1301, Drama,6.5
2323,Adventure,8.4
3825, Thriller,7.4
1456, Sci-Fi,6.2
2289, Drama,6.6
4412, Drama,7.5
1343, Adventure,6.6
4485, Thriller,7.7
159, Drama,6.1
3637, Romance,6.7
2504, Drama,7.4
356, Thriller,6.6
3037,Drama,7.4
1106, Thriller,6.3
529, Comedy,6.9
3443, Drama,7.2
1781,Drama,4.8
3450, Sci-Fi,6.3
27, Adventure,8.2
2977, Music,7.0
4852, Drama,7.3
1124, Romance,5.8
563, Animation,6.4
763, Horror,6.3
4208, Drama,6.8
2712, Drama,8.0
2122, Mystery,6.3
3367, Romance,5.6
1930, Music,7.5
226, Comedy,4.8
1633,Comedy,6.4
2694,Biography,6.6
454, Comedy,6.3
143, Adventure,5.4
707,Comedy,6.3
1892, Romance,7.8
3471, Thriller,4.9
3358, Thriller,5.6
1113, Fantasy,7.4
901, Thriller,5.9
1440, Mystery,5.4
1324, War,6.0
3714, Drama,8.0
1159,Action,6.6
3218,Action,7.3
1884, Thriller,7.9
1145, Sci-Fi,6.8
3932, Fantasy,4.8
450, Adventure,6.5
4840,Drama,6.6
4712,Drama,6.6
219, Sci-Fi,6.4
682, Sci-Fi,6.1
1554,Mystery,6.4
3891, Adventure,6.1
3408, Family,7.7
4567, Romance,7.0
3120, Fantasy,7.4
896,Comedy,6.4
1236, Adventure,7.8
1317,Action,5.8
648, War,8.6
1130, Thriller,5.4
1776, Romance,7.8
39, Fantasy,6.7
529, Family,6.9
343,Drama,6.3
2454,Drama,7.8
1903, Crime,8.7
4238, Romance,8.1
2927, Thriller,6.5
2784, Crime,5.7
2826, Crime,7.2
750, Horror,6.8
433, Sci-Fi,7.0
2031,Comedy,6.3
1858, Fantasy,4.3
2995, Sci-Fi,7.5
4905, Drama,7.1
2655, Romance,6.0
1316, Comedy,4.4
544,Comedy,5.7
481, Adventure,5.9
1863,Adventure,5.2
3110, Adventure,6.2
636,Adventure,7.2
960,Action,8.2
1103, Thriller,6.3
2642, Crime,5.1
13,Action,7.3
2394,Comedy,7.3
460, Thriller,6.8
619,Action,6.5
1119, Fantasy,5.4
865, Family,5.9
1489,Action,5.5
1349, Thriller,5.6
1079,Crime,6.5
1357,Drama,7.3
1110, Comedy,6.1
1534,Action,6.5
65, Adventure,7.3
3908, Adventure,5.7
2705, Drama,6.6
4208, Crime,6.8
1355,Crime,6.1
796, Thriller,5.6
1851, Drama,7.2
512, Thriller,7.2
3463, Romance,7.5
2640, Thriller,5.6
594, Mystery,6.9
871,Action,5.7
1003, Crime,6.5
101, Romance,7.8
3615, Drama,7.4
1003,Action,6.5
1475, Crime,6.5
524, Comedy,6.9
1961,Comedy,4.7
2495,Comedy,6.7
730, Sci-Fi,6.4
3163, Romance,7.0
3592, Drama,8.6
3146, Horror,7.1
2603, Romance,7.4
910, Romance,5.9
1111, Animation,5.9
4650, Drama,7.2
1766, Romance,6.9
3675, Romance,7.1
2039, Drama,5.4
2105, Romance,6.9
2878,Comedy,5.7
132, Adventure,5.1
1220, War,7.2
4205, Drama,6.2
879,Action,5.8
1720, Fantasy,5.6
2953,Biography,7.6
1191, Sci-Fi,4.1
463, Thriller,6.9
140, Fantasy,4.2
3178, Music,7.7
784,Action,6.0
1774,Action,4.9
156,Adventure,7.3
3999, Drama,7.5
525, Sci-Fi,7.9
583, Family,7.2
1434,Comedy,5.6
413, Mystery,6.7
1057, Crime,6.1
2604, Romance,6.9
1679,Comedy,5.2
4753, Romance,5.7
695,Action,6.2
2782, Animation,6.6
2927, War,6.5
2070, Crime,6.0
3663,Drama,6.9
97,Action,8.8
1779, Thriller,6.2
2285, Drama,7.1
722, Thriller,6.7
2875,Comedy,5.9
1148,Comedy,6.0
3515,Biography,6.4
356, Horror,6.6
2017,Adventure,6.1
2743, Mystery,6.1
3447, Crime,6.2
1453, Crime,6.6
801, Romance,6.0
1693, Adventure,4.6
1204, Romance,7.0
1472, Sci-Fi,4.5
2760, Western,8.3
1528, Adventure,4.9
3977, Drama,6.8
635,Comedy,6.4
3988,Crime,7.5
992, Thriller,6.4
1224, Thriller,7.6
1168,Action,6.1
3582, War,8.1
753, Crime,6.3
2836, Thriller,6.2
750, Sci-Fi,6.8
1411,Crime,7.3
4536,Horror,6.6
1959, Fantasy,5.6
1755,Comedy,6.9
954, Family,5.0
3100, Sport,7.0
1242, Mystery,6.5
2522, Romance,3.0
3627,Drama,7.2
3947, Romance,6.2
4747,Action,8.7
1398, History,7.2
811,Action,6.7
4592, Drama,5.6
1475, Thriller,6.5
1328,Action,7.6
3547,Comedy,7.0
1592, Drama,7.8
2850, Family,4.9
1394, Romance,5.3
674, Comedy,6.3
996,Comedy,4.2
841, Romance,5.6
2873,Adventure,5.6
1319, Thriller,6.9
1644, Thriller,7.6
2769, Family,6.9
4840, Sport,6.6
1541, Sci-Fi,6.4
2539, Drama,8.0
392, Family,4.4
1522,Biography,7.1
2730, Drama,6.3
1020, Crime,5.9
4183, Drama,6.9
907, Thriller,7.4
2839,Fantasy,5.7
4581, Drama,7.4
2887,Drama,6.5
3703, Horror,6.6
4280, Mystery,5.7
306, Mystery,5.7
3170, Romance,6.0
1447, Thriller,3.8
1127, Adventure,6.0
366, Adventure,7.6
1009,Adventure,7.3
1623, Romance,5.9
905, Drama,7.0
3606,Comedy,6.1
1390, History,6.7
4671,Comedy,6.4
4649,Action,6.5
2428, Drama,5.0
1429, History,7.7
89, Family,7.9
2621,Comedy,6.6
231, Sci-Fi,6.2
120,Action,8.3
3927, Thriller,6.5
1836,Crime,6.5
3670,Comedy,5.6
1221, Fantasy,6.4
834, Thriller,5.5
738,Action,6.5
696, Animation,6.3
1362, Western,5.2
1884,Crime,7.9
4437, Horror,5.1
2756, Drama,5.7
283, Drama,8.5
981,Action,5.5
104,Action,6.1
766, Romance,6.1
1296, Romance,5.8
1420,Horror,7.5
4489,Drama,5.5
2376,Drama,7.6
4284, History,8.0
4662,Drama,7.2
938,Comedy,6.4
2053, Crime,6.8
1987, Drama,6.7
4098,Comedy,5.4
732,Comedy,6.7
1869,Drama,8.2
625, Thriller,5.4
2840,Drama,6.8
1036, Music,6.3
3593, Horror,5.1
160,Action,8.0
2160, Documentary,7.1
1134,Action,4.9
360, Thriller,5.5
2492,Horror,7.9
1119, Family,5.4
784, Mystery,6.0
2496, Drama,6.7
2852,Comedy,2.5
902, Musical,7.1
501,Action,6.0
692,Drama,5.1
2145, Drama,6.1
3421, Crime,6.6
2936, Crime,6.7
1994, Adventure,5.6
300, Family,6.9
2602, Drama,5.9
1949, Drama,6.4
452,Mystery,8.1
1590,Drama,6.8
368, Animation,6.8
410, Romance,6.6
2910, Romance,6.4
2002, Sport,7.2
3728, Drama,5.6
3611,Biography,7.0
3634, Adventure,3.8
334, Romance,6.9
1258,Biography,7.2
3371, Romance,6.1
1978, Sport,8.2
2723, Thriller,8.0
567, Family,6.3
3383, Drama,7.6
4413, Horror,6.8
2917,Adventure,8.0
1285, Mystery,6.2
2380, Romance,6.3
322,Action,6.9
4897,Action,8.0
3787, Crime,7.1
2269,Action,5.7
2508, Sport,4.9
1343, Thriller,6.6
1351, Crime,4.4
150, Sci-Fi,5.5
1496, Thriller,7.4
1224,Drama,7.6
2432,Comedy,5.7
169,Action,6.0
4816,Documentary,7.8
4564, Romance,6.8
3559,Mystery,7.1
2859,Comedy,7.8
3984,Comedy,7.2
472, Animation,4.6
431, Fantasy,4.3
3260,Comedy,6.1
2948, Drama,7.4
249,Action,4.3
1009, Drama,7.3
1828, Mystery,6.4
659,Comedy,6.5
4213, Mystery,5.1
3284, Drama,6.8
1316, Fantasy,4.4
1753, Crime,6.4
2004, Mystery,7.8
934,Comedy,6.3
2482, Family,4.4
3865, Horror,5.9
274, Mystery,7.1
3593,Fantasy,5.1
3583,Documentary,7.5
2578, Music,6.8
4694, Drama,7.2
658, Romance,7.6
4964, Horror,6.8
633,Animation,7.7
2956, Fantasy,5.3
1155, Romance,7.0
1916,Action,6.6
2571, Romance,5.2
425,Action,5.4
2499,Action,6.8
2328, Music,2.8
238, Animation,8.1
3746,Comedy,7.2
272, Sport,6.8
245,Action,5.9
387, Drama,6.1
1189,Action,6.4
4537,Action,7.3
463, Drama,6.9
1205,Biography,7.5
873, Thriller,6.5
2988,Comedy,7.0
2838, Romance,6.1
2056, Sci-Fi,7.1
733, Comedy,7.1
95, Sci-Fi,8.1
31, Romance,7.3
591,Action,7.1
496, Animation,5.7
1488, Drama,7.3
2148,Comedy,5.8
3029, Sport,7.9
2507,Comedy,7.2
1383, Thriller,6.9
2608,Comedy,6.0
2018,Adventure,7.3
1077, Fantasy,5.8
1195,Comedy,7.2
1488,Biography,7.3
3089,Drama,8.3
822, Drama,4.7
282,Action,6.5
2151,Horror,6.8
1373, Drama,8.1
2462, Sci-Fi,5.9
1773,Action,6.1
506, History,5.6
4000, Mystery,8.2
399, Drama,6.4
3679, Mystery,6.6
1717, Crime,6.6
3160,Comedy,5.8
1332, Thriller,6.7
1470, Animation,5.6
420, Fantasy,7.1
412,Adventure,6.2
3408, Animation,7.7
1611,Drama,7.5
693, Sport,7.1
1083,Comedy,5.5
1255,Comedy,5.8
1011, Drama,7.5
705, Thriller,5.9
2608, Crime,6.0
3417, Crime,6.9
2409,Comedy,7.0
1424, Sci-Fi,6.3
2188, Drama,6.3
2319, Drama,7.0
1564, Fantasy,3.6
1536, Sci-Fi,8.4
613, Adventure,5.6
3998, Romance,6.1
3296, Biography,7.7
1719, Drama,7.0
3418, Horror,6.0
4679,Crime,6.3
2893, Comedy,5.4
2676, Thriller,5.5
893, Romance,7.7
1798, Romance,5.3
1994, Thriller,5.6
2774, Thriller,7.1
2720,Drama,6.5
4680,Horror,5.5
1152, Romance,6.5
265, Drama,7.1
4707,Horror,6.4
467, Crime,5.6
703,Comedy,6.8
2844,Comedy,6.1
1717,Action,6.6
4099, Drama,6.9
1694, Thriller,6.7
3186, Drama,7.3
1261,Horror,5.9
847,Comedy,6.0
1663,Drama,6.7
2000, Drama,6.5
3561,Comedy,7.3
4213, Horror,5.1
724,Action,7.0
1812, Thriller,7.8
4485,Horror,7.7
2226,Action,7.0
4169, Thriller,5.9
1137,Biography,7.7
318, Crime,5.3
1412,Crime,6.8
2560, Romance,7.2
4662, Romance,7.2
70, Mystery,7.5
1520,Adventure,5.6
2126, Drama,6.8
688, Sci-Fi,5.1
2031, Drama,6.3
3185,Comedy,4.1
534,Crime,7.3
1203, Horror,7.5
868,Action,7.3
3668,Comedy,8.3
3585, Family,7.8
963,Adventure,6.6
1469,Action,5.0
1873, Music,6.1
2540,Comedy,7.3
4583, Romance,6.1
3798, Thriller,6.2
1745, Thriller,4.9
3462,Action,3.5
1398, Drama,7.2
4466,Action,6.1
3572,Drama,7.2
1285, Thriller,6.2
1753, Thriller,6.4
3584, Drama,8.1
4207, Romance,5.9
3605, Fantasy,6.8
3109, Sci-Fi,6.5
1426,Comedy,6.6
743, Adventure,4.4
2066,Adventure,2.8
987, Thriller,6.5
2431,Drama,6.7
3079,Adventure,8.3
12,Action,6.7
3721, Drama,5.1
3730, Mystery,6.1
2821,Comedy,6.8
3681, Romance,4.9
