Index,popularity,revenue,original_title,release_year,genres
5557,0.890458,10337387,Only God Forgives,2013,"Drama, Thriller, Crime"
5558,0.886993,63372757,Side Effects,2013,"Thriller, Crime, Drama"
5559,0.8797309999999999,16971,Cold Comes the Night,2013,"Crime, Drama, Thriller"
5560,0.878843,0,Are You Here,2013,Comedy
5561,0.8736879999999999,19255873,La migliore offerta,2013,"Drama, Romance, Crime, Mystery"
5562,0.869067,27437881,The Incredible Burt Wonderstone,2013,Comedy
5563,0.8646969999999999,21587700,Mud,2013,Drama
5564,0.863341,0,Mindscape,2013,"Thriller, Drama"
5565,0.861368,0,The Trials of Cate McCall,2013,Drama
5566,0.860381,318982,Adore,2013,Drama
5567,0.859276,22309223,The Railway Man,2013,"Drama, History"
5568,0.8444659999999999,19701164,Broken City,2013,"Thriller, Crime, Drama"
5569,0.835456,343341,Drinking Buddies,2013,"Romance, Drama"
5570,0.8323,0,The Machine,2013,"Science Fiction, Thriller"
5571,0.8317030000000001,0,Plush,2013,Thriller
5572,0.816581,126546518,Walking With Dinosaurs,2013,"Animation, Family, Adventure"
5573,0.8134560000000001,0,Puppy,2013,"Animation, Family"
5574,0.805517,0,Odd Thomas,2013,"Mystery, Thriller"
5575,0.7996449999999999,74918,No One Lives,2013,"Horror, Thriller"
5576,0.794369,9747,Welcome to the Punch,2013,"Action, Adventure, Crime"
5577,0.787443,60052138,Beautiful Creatures,2013,"Fantasy, Drama, Romance"
5578,0.784571,5496951,The Frozen Ground,2013,"Thriller, Crime"
5579,0.782462,347434178,The Smurfs 2,2013,"Fantasy, Family, Comedy, Animation"
5580,0.7794479999999999,5867686,The Immigrant,2013,"Drama, Romance"
5581,0.774149,95020213,42,2013,Drama
5582,0.765495,1585582,Lovelace,2013,Drama
5583,0.759606,0,All Is Bright,2013,"Comedy, Drama"
5584,0.7523270000000001,23198652,The Way Way Back,2013,"Comedy, Drama"
5585,0.751379,8555008,The Fifth Estate,2013,"Drama, Thriller"
5586,0.74452,6399,The Adventurer: The Curse of the Midas Box,2013,"Fantasy, Adventure, Family"
5587,0.744185,2415472,Blood Ties,2013,"Thriller, Crime, Drama"
5588,0.734349,415440673,The Wolverine,2013,"Action, Science Fiction, Adventure, Fantasy"
5589,0.733975,42930462,Snitch,2013,"Thriller, Drama"
5590,0.732485,110000000,Free Birds,2013,"Animation, Comedy, Family"
5591,0.724877,17654912,Nebraska,2013,"Drama, Adventure"
5592,0.72458,0,Horns,2013,"Thriller, Horror, Drama, Fantasy"
5593,0.7232770000000001,78378744,Scary Movie 5,2013,Comedy
5594,0.72282,2681345,Fading Gigolo,2013,Comedy
5595,0.721548,64065,The Art of the Steal,2013,"Comedy, Crime"
5596,0.718403,0,Vikingdom,2013,Adventure
5597,0.71023,102617,Coherence,2013,"Thriller, Science Fiction"
5598,0.707968,2054941,Man of Tai Chi,2013,"Action, Drama"
5599,0.7071970000000001,22456509,Baggage Claim,2013,Comedy
5600,0.703657,523511,Dom Hemingway,2013,"Comedy, Crime, Drama"
5601,0.698299,0,Clear History,2013,Comedy
5602,0.696108,0,The Numbers Station,2013,"Action, Thriller"
5603,0.687654,74188937,August: Osage County,2013,"Comedy, Drama"
5604,0.677303,4069826,Frances Ha,2013,"Comedy, Drama"
5605,0.675678,0,Ambushed,2013,"Action, Crime, Drama"
5606,0.674516,0,All Cheerleaders Die,2013,"Horror, Thriller, Comedy"
5607,0.67143,0,Love Punch,2013,Comedy
5608,0.668508,21833,V/H/S/2,2013,"Horror, Thriller"
5609,0.662026,3346257,Words and Pictures,2013,"Comedy, Drama, Romance"
5610,0.661618,1162635,Romeo & Juliet,2013,"Drama, Romance"
5612,0.660633,0,Filth,2013,"Crime, Drama, Comedy"
5613,0.6469239999999999,0,An Adventure in Space and Time,2013,Drama
5614,0.643654,11650,The Necessary Death of Charlie Countryman,2013,"Action, Comedy, Drama, Romance, Thriller"
5615,0.639506,11176469,Before Midnight,2013,"Romance, Drama"
5616,0.635352,0,The Kings of Summer,2013,"Comedy, Drama"
5617,0.6269100000000001,175705,A.C.O.D.,2013,Comedy
5618,0.625753,86362372,Paranormal Activity: The Marked Ones,2013,"Horror, Thriller"
5619,0.621046,0,The Returned,2013,"Horror, Thriller, Drama"
5620,0.610322,0,Haunter,2013,"Horror, Mystery, Thriller"
5621,0.610073,0,Big Ass Spider!,2013,Science Fiction
5622,0.607881,0,A Common Man,2013,"Action, Thriller"
5623,0.604804,0,Penthouse North,2013,"Thriller, Drama"
5624,0.598453,35931410,Jobs,2013,"Drama, History"
5625,0.596009,25174316,Dark Skies,2013,"Science Fiction, Thriller, Horror"
5626,0.592819,2963902,In a World...,2013,Comedy
5627,0.5907720000000001,0,Iron Man & Hulk: Heroes United,2013,"Action, Adventure, Animation"
5628,0.58119,13785015,Paranoia,2013,"Drama, Thriller"
5629,0.5804020000000001,0,Bounty Killer,2013,"Action, Science Fiction"
5630,0.574723,0,Green Street Hooligans: Underground,2013,"Action, Drama"
5631,0.573206,39881,Killing Season,2013,"Action, Thriller"
5632,0.572994,34664,The Pirate Bay: Away From Keyboard,2013,Documentary
5633,0.568314,0,Night Train to Lisbon,2013,"Mystery, Romance, Thriller"
5634,0.565529,0,In Secret,2013,"Drama, Thriller, Crime"
5635,0.564287,0,Assault on Wall Street,2013,"Drama, Thriller, Action"
5637,0.5571550000000001,809,I Spit on Your Grave 2,2013,"Thriller, Horror, Crime"
5638,0.555474,0,Hours,2013,"Drama, Thriller"
5639,0.551491,0,Evidence,2013,"Horror, Thriller, Mystery"
5640,0.550559,17385830,Fruitvale Station,2013,Drama
5641,0.547299,0,Minions: Training Wheels,2013,"Comedy, Animation, Family"
5642,0.546177,0,Devil's Knot,2013,"Crime, Drama, Thriller"
5643,0.544291,10900434,One Chance,2013,"Drama, Comedy, Music"
5644,0.5441600000000001,15400000,Out of the Furnace,2013,"Thriller, Drama, Crime"
5645,0.53635,3566225,The To Do List,2013,"Comedy, Romance"
5646,0.530366,0,The House of Magic,2013,"Family, Fantasy, Animation, Adventure"
5647,0.523153,0,Super Buddies,2013,Family
5648,0.523119,0,Mr. Morgan's Last Love,2013,"Drama, Comedy"
5649,0.522436,0,The Harvest,2013,"Horror, Thriller"
5650,0.522347,788679850,Fast & Furious 6,2013,"Action, Thriller, Crime"
5652,0.517151,0,The Stag,2013,Comedy
5653,0.515286,0,Raze,2013,"Horror, Thriller"
5654,0.512422,0,Afternoon Delight,2013,"Drama, Comedy"
5656,0.506169,16549477,Battle of the Year,2013,"Music, Drama"
5657,0.50375,0,Coldwater,2013,"Thriller, Drama"
5658,0.489972,0,Jug Face,2013,"Horror, Thriller, Drama"
5659,0.489233,0,Open Grave,2013,"Horror, Thriller, Mystery"
5660,0.481309,0,Very Good Girls,2013,Drama
5661,0.47667299999999996,444098,Upstream Color,2013,"Drama, Science Fiction"
5662,0.475987,18074539,Dead Man Down,2013,"Thriller, Action, Crime, Drama"
5663,0.473599,0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013,Comedy
5664,0.472278,10000000,Nurse 3-D,2013,"Horror, Thriller"
5665,0.470645,0,Trust Me,2013,Comedy
5666,0.47029899999999997,3302463,à¸•à¹‰à¸¡à¸¢à¸³à¸à¸¸à¹‰à¸‡ 2,2013,Action
5667,0.470131,0,My Little Pony: Equestria Girls,2013,"Animation, Comedy, Family, Fantasy, Music"
5668,0.469146,0,Breakout,2013,"Action, Thriller"
5669,0.466871,641,Hammer of the Gods,2013,"History, Action, Adventure"
5670,0.46671899999999994,6420,Some Velvet Morning,2013,Drama
5671,0.46541400000000005,0,Justice League: The Flashpoint Paradox,2013,"Fantasy, Science Fiction, Animation, Action, Adventure"
5672,0.461225,0,Remember Sunday,2013,"TV Movie, Romance, Drama"
5673,0.45785699999999996,27187375,Khumba,2013,"Animation, Adventure, Family"
5674,0.457768,30283,Jimmy P.,2013,Drama
5675,0.456118,0,Generation Iron,2013,Documentary
5676,0.451575,18642,A Single Shot,2013,"Drama, Crime, Thriller"
5677,0.447049,0,A Night in Old Mexico,2013,Drama
5678,0.44355500000000003,0,Rapture Palooza,2013,"Comedy, Fantasy, Horror"
5679,0.44225600000000004,7018189,Black Nativity,2013,"Drama, Music"
5680,0.440909,0,Killing Kennedy,2013,Drama
5684,0.43343400000000004,4187,A Case of You,2013,"Comedy, Romance"
5685,0.43183699999999997,0,Marvel One-Shot: Agent Carter,2013,"Action, Adventure, Science Fiction, Fantasy"
5686,0.43174700000000005,0,The Last of Robin Hood,2013,Drama
5687,0.43158100000000005,0,Grand Piano,2013,"Thriller, Mystery"
5689,0.42293400000000003,0,Sharknado,2013,"TV Movie, Horror"
5690,0.42282600000000004,81381,We Are What We Are,2013,"Drama, Horror, Thriller"
5691,0.422634,0,Mary and Martha,2013,Drama
5692,0.422443,0,Mike Tyson: Undisputed Truth,2013,Comedy
5693,0.42018500000000003,1234254,The Invisible Woman,2013,"Drama, Romance"
5694,0.507866,0,20 Feet from Stardom,2013,"Documentary, Music"
5695,0.417739,0,Skinwalker Ranch,2013,"Thriller, Horror, Science Fiction"
5696,0.41374799999999995,0,Dead in Tombstone,2013,"Action, Fantasy, Horror"
5697,0.412492,9221,The Sacrament,2013,"Mystery, Horror, Thriller"
5699,0.570444,2225098,Le Week-End,2013,"Comedy, Drama"
5700,0.405575,0,Justin and the Knights of Valour,2013,"Animation, Adventure"
5701,0.400903,0,Cheap Thrills,2013,"Comedy, Crime, Drama"
5702,0.39621,0,Pawn Shop Chronicles,2013,"Action, Comedy"
5703,0.393664,1031243,Ain't Them Bodies Saints,2013,"Western, Drama, Crime, Romance"
5704,0.387592,6147,Sweetwater,2013,"Western, Thriller"
5705,0.386362,0,Barbie in the Pink Shoes,2013,"Animation, Family"
5706,0.38618,0,When Calls the Heart,2013,"Drama, Romance, Comedy"
5707,0.386062,0,The Lifeguard,2013,"Drama, Comedy, Romance"
5708,0.384925,0,As I Lay Dying,2013,Drama
5709,0.383921,0,It's a Disaster,2013,Comedy
5710,0.292658,0,Tom and Jerry's Giant Adventure,2013,"Animation, Family"
5711,0.383637,0,12 Rounds 2: Reloaded,2013,"Action, Adventure"
5712,0.38245999999999997,455815,The Congress,2013,"Drama, Science Fiction, Animation"
5713,0.381676,1034589,Phantom,2013,Thriller
5714,0.380585,0,L'Amour Est un Crime Parfait,2013,"Thriller, Drama"
5715,0.380197,0,In Fear,2013,Thriller
5716,0.3795,0,The Power of Few,2013,"Thriller, Action, Crime, Drama, Mystery"
5717,0.376959,0,Hateship Loveship,2013,Drama
5719,0.373514,0,Wer,2013,"Horror, Mystery, Thriller"
5720,0.370238,11294,The Devil's Violinist,2013,Drama
5721,0.36947800000000003,0,Child of God,2013,"Crime, Drama, Thriller"
5722,0.364964,9630444,Wolf Creek 2,2013,"Horror, Thriller"
5723,0.364794,0,LEGO Marvel Super Heroes: Maximum Overload,2013,"Action, Animation, Comedy"
5724,0.364669,0,1,2013,Documentary
5725,0.362198,0,Panic in the Mailroom,2013,"Animation, Family"
5726,0.361298,0,Death Race: Inferno,2013,"Action, Science Fiction, Thriller"
5727,0.35986399999999996,7972967,Metallica: Through the Never,2013,Music
5728,0.221125,0,Straight A's,2013,"Comedy, Drama"
5729,0.357106,0,Another Me,2013,"Thriller, Mystery"
5730,0.355905,0,Riddle,2013,"Mystery, Thriller"
5731,0.534902,2915767,Superman: Unbound,2013,"Animation, Action, Adventure"
5732,0.354271,18662027,Legends of Oz: Dorothy's Return,2013,"Animation, Music, Family"
5733,0.122342,0,Vendetta,2013,"Action, Thriller"
5734,0.35270300000000004,0,The Last Keepers,2013,Fantasy
5735,0.425018,25288872,Enough Said,2013,"Comedy, Drama, Romance"
5736,0.349655,0,A Madea Christmas,2013,"Comedy, Drama"
5737,0.347558,19613,Bad Milo!,2013,"Comedy, Horror"
5738,0.346246,0,Last Passenger,2013,"Action, Thriller, Mystery"
5739,0.34598,0,Battle of the Damned,2013,"Action, Science Fiction, Adventure"
5741,0.341686,2159041,Austenland,2013,"Comedy, Romance"
5742,0.340767,32230907,Kevin Hart: Let Me Explain,2013,"Documentary, Comedy"
5743,0.339265,0,Knights of Badassdom,2013,"Adventure, Fantasy, Horror, Comedy"
5745,0.10543399999999999,0,Eastern Boys,2013,Drama
5746,0.33771,2401510,The East,2013,"Drama, Thriller"
5747,0.40224899999999997,40400,CBGB,2013,"Drama, Music"
5748,0.336081,0,1,2013,"Thriller, Science Fiction"
5749,0.335356,0,Goodbye World,2013,"Drama, Comedy"
5750,0.332741,71625195,The Best Man Holiday,2013,Comedy
5751,0.331255,0,Ice Soldiers,2013,"Action, Science Fiction"
5752,0.312164,0,PoziÅ£ia copilului,2013,Drama
5753,0.536513,0,The Haunting in Connecticut 2: Ghosts of Georgia,2013,"Horror, Drama, Thriller"
5754,0.328484,0,Banshee Chapter,2013,"Horror, Thriller"
5755,0.328471,0,The Philosophers,2013,"Drama, Fantasy, Science Fiction, Thriller"
5756,0.32845100000000005,15000,Breathe In,2013,Drama
5757,0.328083,0,Barbie: Mariposa and The Fairy Princess,2013,"Fantasy, Animation, Family"
5758,0.326734,0,Killing Lincoln,2013,"Documentary, Drama"
5759,0.32656199999999996,0,Hell Baby,2013,"Comedy, Horror"
5760,0.326279,0,Angels Sing,2013,"TV Movie, Family, Drama"
5761,0.322876,0,Barbie: The Pearl Princess,2013,"Family, Animation"
5762,0.32146399999999997,0,All Stars,2013,"Comedy, Family"
5763,0.321236,0,A Birder's Guide to Everything,2013,Comedy
5764,0.319972,0,The Dyatlov Pass Incident,2013,"Thriller, Mystery"
5766,0.317114,0,The Look of Love,2013,"Comedy, Drama"
5767,0.315607,0,Suddenly,2013,Thriller
5768,0.31449699999999997,0,Geography Club,2013,"Comedy, Drama, Romance"
5769,0.313754,21660,The ABCs of Death,2013,Horror
5772,0.312975,9494789,The Young and Prodigious T.S. Spivet,2013,"Adventure, Drama, Family"
5773,0.312296,0,The Crown and the Dragon,2013,"Fantasy, Adventure"
5774,0.31150500000000003,180590,Vi Ã¤r bÃ¤st!,2013,"Drama, Music"
5775,0.5102949999999999,56825,The Canyons,2013,"Thriller, Drama"
5776,0.306125,0,13 Eerie,2013,"Horror, Thriller"
5777,0.30583499999999997,125,A Band Called Death,2013,"Documentary, Music"
5778,0.305357,519535,The Reluctant Fundamentalist,2013,Thriller
5779,0.30409899999999995,0,The Truth About Emanuel,2013,"Drama, Thriller"
5780,0.30353600000000003,0,PionÃ©r,2013,Thriller
5781,0.346557,0,Officer Down,2013,"Crime, Drama"
5782,0.301709,0,Patrick,2013,"Horror, Science Fiction, Thriller"
5783,0.299117,0,Pawn,2013,"Crime, Thriller"
5784,0.299109,0,Love and Honor,2013,"Drama, Romance, War"
5785,0.296763,122,Make Your Move,2013,Music
5786,0.29648800000000003,0,Zombie Hunter,2013,"Comedy, Action, Science Fiction, Thriller"
5787,0.295687,350006,The Face of Love,2013,"Drama, Romance"
5789,0.295263,9195,Ghost Team One,2013,"Comedy, Horror"
5790,0.293833,0,Scenic Route,2013,"Drama, Thriller"
5791,0.29333200000000004,0,All Things To All Men,2013,"Thriller, Crime"
5792,0.292394,0,Frequencies,2013,"Mystery, Science Fiction, Romance"
5794,0.291471,0,The Human Race,2013,"Horror, Science Fiction, Action"
5795,0.290095,0,Adult World,2013,Comedy
5796,0.28820500000000004,0,Summer in February,2013,"Drama, Romance"
5797,0.284097,0,Inequality for All,2013,Documentary
5798,0.283595,7965,One Small Hitch,2013,"Romance, Comedy"
5800,0.28055,0,Alpha and Omega 2: A Howl-iday Adventure,2013,"Animation, Adventure, Comedy"
5801,0.280426,0,Breaking the Girls,2013,"Crime, Thriller"
5802,0.210216,0,Kill for Me,2013,"Drama, Thriller"
5803,0.28022199999999997,0,Contracted,2013,"Horror, Thriller"
5804,0.27993,0,Almost Human,2013,"Horror, Science Fiction"
5805,0.278764,0,The Smurfs: The Legend of Smurfy Hollow,2013,"Comedy, Animation, Family, Fantasy"
5806,0.278117,0,Blackfish,2013,Documentary
5807,0.27779699999999996,0,Sanitarium,2013,"Horror, Thriller"
5808,0.27734899999999996,0,Sound City,2013,"Documentary, Music"
5809,0.275427,0,Call Me Crazy: A Five Film,2013,Drama
5810,0.275012,0,Enemies Closer,2013,"Thriller, Action"
5811,0.27420700000000003,0,Force of Execution,2013,"Action, Crime"
5812,0.273681,653651,Parkland,2013,"History, Drama, Thriller, Mystery"
5813,0.270803,0,Ghost Shark,2013,"Horror, Science Fiction"
5814,0.270285,0,The Borderlands,2013,Horror
5816,0.26826300000000003,0,I Declare War,2013,"Action, Comedy, Drama"
5817,0.300184,0,Crush,2013,Thriller
5818,0.265782,0,100 Degrees Below Zero,2013,"Action, Science Fiction"
5819,0.264342,0,Hatchet III,2013,"Horror, Thriller, Comedy, Action"
5820,0.263125,0,Syrup,2013,"Drama, Comedy"
5821,0.262989,0,Michael Kohlhaas,2013,"Drama, History"
5822,0.261321,0,Torment,2013,"Thriller, Horror"
5823,0.260546,0,The Demented,2013,"Drama, Horror, Thriller"
5825,0.257366,0,Miele,2013,Drama
5826,0.251933,0,The Wizards Return: Alex vs. Alex,2013,"Adventure, Comedy, Drama"
5827,0.250542,0,Jodorowsky's Dune,2013,"Documentary, Drama"
5828,0.249284,0,The Inevitable Defeat of Mister & Pete,2013,Drama
5829,0.249031,0,How I Live Now,2013,"Drama, Action, Thriller, War"
5831,0.24450700000000003,0,Welcome to the Jungle,2013,Comedy
5832,0.240375,0,Downloaded,2013,Documentary
5833,0.238632,15179302,The Last Exorcism Part II,2013,"Horror, Thriller"
5835,0.23454299999999997,0,Dirty Wars,2013,"Documentary, Drama, War, Crime, Mystery"
5837,0.230595,1066471,What Maisie Knew,2013,Drama
5838,0.230594,0,Cottage Country,2013,"Action, Comedy, Crime, Romance"
5839,0.70068,0,Teen Beach Movie,2013,"Family, Music, TV Movie"
5840,0.229656,27330000,Mandela: Long Walk to Freedom,2013,"Drama, History"
5841,0.229398,0,Blue Caprice,2013,"Crime, Drama, Mystery"
5842,0.22900900000000002,0,Louis C.K.: Oh My God,2013,Comedy
5845,0.22809899999999997,0,The Hunters,2013,Adventure
5846,0.22785100000000003,100129872,Philomena,2013,Drama
5847,0.226483,0,Madly Madagascar,2013,"Animation, Comedy, Family"
5848,0.15137799999999998,0,Bettie Page Reveals All,2013,Documentary
5849,0.22488200000000003,0,Family Weekend,2013,"Comedy, Drama"
5850,0.22484200000000001,0,Return to Nim's Island,2013,"Family, Adventure"
5851,0.223863,0,Crazy Kind of Love,2013,"Comedy, Drama, Romance"
5852,0.22277600000000003,11,Hross Ã­ oss,2013,"Drama, Romance, Comedy"
5853,0.22262800000000002,0,Sexy Evil Genius,2013,"Comedy, Drama, Mystery"
5854,0.22088200000000002,0,Magic Magic,2013,Thriller
5855,0.218887,0,Prince Avalanche,2013,"Comedy, Drama"
5856,0.357926,0,Louder Than Words,2013,Drama
5857,0.21824000000000002,0,Castello Cavalcanti,2013,Comedy
5858,0.21809699999999999,0,The Crash Reel,2013,Documentary
5860,0.457265,21766271,Diana,2013,"Drama, Romance"
5861,0.280992,0,Test,2013,"Romance, Drama, Music"
5862,0.2162,35022,Touchy Feely,2013,Drama
5863,0.21501900000000002,0,The Marine 3: Homefront,2013,Action
5864,0.213141,0,Forbidden Ground,2013,"War, Action, Drama"
5865,0.21274099999999999,0,Dear Dumb Diary,2013,Family
5867,0.21090100000000003,0,Compulsion,2013,"Thriller, Drama"
5868,0.210806,0,The Saratov Approach,2013,"Action, Drama"
5869,0.21076599999999998,0,Dark Touch,2013,"Horror, Thriller"
5870,0.21056399999999997,0,David Blaine: Real or Magic,2013,Documentary
5872,0.359611,0,Alan Partridge: Alpha Papa,2013,Comedy
5873,0.20567600000000003,0,Grave Halloween,2013,Horror
5874,0.20498899999999998,0,The Den,2013,"Horror, Thriller"
5875,0.38455500000000004,1359910,Gimme Shelter,2013,Drama
5876,0.202551,0,The Challenger,2013,Drama
5877,0.24532199999999998,0,Drones,2013,Thriller
5878,0.19910999999999998,0,Jack the Giant Killer,2013,"Action, Fantasy"
5879,0.199019,0,The Right Kind of Wrong,2013,"Romance, Comedy"
5880,0.198945,0,Particle Fever,2013,Documentary
5881,0.19809100000000002,0,A Promise,2013,"Drama, Romance"
5882,0.197857,0,The Blue Umbrella,2013,"Animation, Romance"
5883,0.37954699999999997,32846,A Field in England,2013,"Drama, History, Thriller"
5884,0.194655,0,Free Ride,2013,"Action, Drama, Thriller"
5885,0.194328,0,Pete's Christmas,2013,"Fantasy, Family"
5886,0.168935,0,Phil Spector,2013,"TV Movie, Drama"
5887,0.19301,0,Heatstroke,2013,Thriller
5888,0.19275699999999998,0,Frankenstein's Army,2013,"Action, Horror"
5889,0.192249,0,The Selfish Giant,2013,Drama
5890,0.18767,0,ëª½íƒ€ì£¼,2013,"Thriller, Mystery, Crime"
5891,0.187127,0,Proxy,2013,"Drama, Horror, Thriller"
5892,0.248392,0,All Hallows' Eve,2013,Horror
5893,0.18384,0,AE: Apocalypse Earth,2013,"TV Movie, Science Fiction, Action"
5894,0.182805,0,DrogÃ³wka,2013,"Drama, Crime"
5895,0.182166,0,Hansel & Gretel,2013,Horror
5897,0.17972,0,No Half Measures: Creating the Final Season of Breaking Bad,2013,Documentary
5899,0.051172,0,Non-Stop,2013,"Drama, Mystery, Thriller"
5900,0.27066,0,Ninja: Shadow of a Tear,2013,"Action, Crime, Thriller"
5901,0.065195,0,Hotel Inferno,2013,"Crime, Horror, Action, Thriller"
5903,0.367908,10501938,Getaway,2013,"Action, Crime"
5904,0.175029,0,Blutgletscher,2013,Horror
5905,0.173264,0,The Monkey's Paw,2013,"Horror, Thriller"
5906,0.172844,0,Still Life,2013,Drama
5907,0.131381,0,Three Night Stand,2013,"Comedy, Drama"
5908,0.171647,466088,On the Job,2013,"Action, Crime"
5909,0.170939,0,Fright Night 2: New Blood,2013,"Horror, Comedy"
5912,0.039127999999999996,0,Against the Wild,2013,"Adventure, Family"
5913,0.168658,0,Wrong Cops,2013,"Comedy, Crime"
5914,0.168549,0,One Direction: This Is Us,2013,"Documentary, Music"
5917,0.16686700000000002,0,Social Nightmare,2013,"Drama, Mystery"
5918,0.16608599999999998,4793,Gerontophilia,2013,"Romance, Comedy"
5919,0.16578299999999999,0,Chce siÄ™ Å¼yÄ‡,2013,Drama
5920,0.165765,0,The Food Guide to Love,2013,"Romance, Comedy"
5925,0.162886,0,Beneath,2013,Horror
5926,0.161976,0,Chilling Visions: 5 Senses of Fear,2013,Horror
5927,0.35145,0,Crystal Fairy & the Magical Cactus,2013,"Comedy, Adventure"
5928,0.28222600000000003,0,Open Road,2013,"Action, Drama, Thriller"
5929,0.15929100000000002,0,Age of Dinosaurs,2013,"Action, Science Fiction"
5931,0.15234,0,A Haunting at Silver Falls,2013,"Horror, Thriller"
5932,0.41151499999999996,1675381,Nothing Left to Fear,2013,Horror
5933,0.109305,0,Hansel & Gretel: Warriors of Witchcraft,2013,"Thriller, Horror"
5935,0.073357,0,The Cheshire Murders,2013,Documentary
5936,0.147641,0,Swindle,2013,"Adventure, Comedy"
5937,0.147531,0,Absolute Deception,2013,Action
5938,0.147188,0,Go Goa Gone,2013,"Comedy, Horror"
5939,0.145455,0,Spiders,2013,"Science Fiction, Thriller"
5941,0.144548,0,Au bout du conte,2013,Comedy
5943,0.044625,0,The Stranger Within,2013,"Thriller, Mystery"
5944,0.223581,0,Quai d'Orsay,2013,Comedy
5945,0.060833000000000005,0,The Wicked,2013,"Fantasy, Horror, Thriller"
5947,0.075294,0,Comedy Central Roast of James Franco,2013,Comedy
5949,0.139629,0,Prisoners of the Sun,2013,"Mystery, Action, Adventure, Horror"
5950,0.13913699999999998,0,Hellbenders,2013,"Horror, Comedy, Thriller"
5951,0.13883299999999998,0,Dragonfyre,2013,"Action, Adventure, Fantasy"
5952,0.138566,0,The Bell Witch Haunting,2013,Horror
5953,0.13836500000000002,0,Chariot,2013,"Thriller, Drama"
5954,0.071589,0,SAGA - Curse of the Shadow,2013,"Action, Fantasy, Adventure"
5955,0.135765,0,Get a Horse!,2013,"Animation, Family"
5956,0.135633,0,Peeples,2013,Comedy
5957,0.407065,602042,We Steal Secrets: The Story of WikiLeaks,2013,Documentary
5958,0.134512,0,Lego Batman: The Movie - DC Super Heroes Unite,2013,"Animation, Adventure, Family"
5960,0.134357,0,The Contractor,2013,"Crime, Drama, Thriller"
5962,0.133374,0,Ego,2013,Drama
5963,0.08732000000000001,0,As Cool as I Am,2013,"Comedy, Drama"
5964,0.13300599999999999,0,Sunshine on Leith,2013,"Music, Romance, Comedy, Drama"
5966,0.131175,0,Mischief Night,2013,"Horror, Drama, Thriller"
5967,0.12981900000000002,0,Hansel and Gretel Get Baked,2013,"Horror, Comedy"
5968,0.123869,0,The Makeover,2013,Comedy
5971,0.11831400000000002,0,Birth of the Living Dead,2013,Documentary
5973,0.1162,0,Drift,2013,Drama
5974,0.115346,0,The Haunting of Helena,2013,"Horror, Thriller"
5975,0.245457,0,At Middleton,2013,"Romance, Comedy"
5976,0.113051,0,House of Versace,2013,TV Movie
5977,0.039994999999999996,0,ìºì¹˜ë¯¸,2013,"Comedy, Romance"
5978,0.11149300000000001,0,Nailbiter,2013,Horror
5979,0.11078299999999999,0,Legenda No. 17,2013,Drama
5981,0.109747,0,Molly Maxwell,2013,Drama
5982,0.10918499999999999,0,Home Sweet Home,2013,"Horror, Thriller"
5985,0.105401,0,Justin Bieber's Believe,2013,"Documentary, Music"
5986,0.05438,0,"Guten Tag, RamÃ³n",2013,Drama
5987,0.09954400000000001,0,Snow Bride,2013,"Family, TV Movie"
5988,0.154121,0,I'll Follow You Down,2013,"Science Fiction, Drama, Mystery"
5994,0.213552,0,Girl Rising,2013,Documentary
5995,0.092901,0,Tim's Vermeer,2013,Documentary
5996,0.39024699999999996,0,Mystery Road,2013,"Thriller, Crime, Mystery"
5997,0.091023,0,Deep Dark Canyon,2013,"Action, Drama, Thriller"
5999,0.08672300000000001,0,Antarctica: A Year on Ice,2013,"Drama, Adventure, Documentary"
6000,0.085503,0,The Appearing,2013,"Horror, Mystery, Thriller"
6001,0.08482,0,The Jeffrey Dahmer Files,2013,Documentary
6003,0.068614,0,Viaggio Sola,2013,Drama
6004,0.060425,0,Les grandes ondes (Ã  l'ouest),2013,Comedy
6007,0.14535599999999999,0,Neverlake,2013,"Horror, Drama, Mystery"
6008,0.14191800000000002,0,Crystal Lake Memories: The Complete History of Friday the 13th,2013,Documentary
6009,0.076717,0,Interior. Leather Bar.,2013,Drama
6010,0.07586699999999999,2861020,Home Run,2013,Drama
6011,0.075197,97,Jimi: All Is by My Side,2013,"Drama, Music"
6012,0.074251,0,Not Another Happy Ending,2013,"Romance, Comedy, Drama"
6013,0.07266900000000001,0,Djinn,2013,Horror
6016,0.19428499999999999,0,History of the Eagles,2013,"Documentary, Music"
6017,0.069606,0,Willow Creek,2013,"Adventure, Horror, Thriller, Mystery"
6018,0.065723,0,The Unbelievers,2013,Documentary
6020,0.11136700000000001,0,Death Comes to Pemberley,2013,"Romance, Drama, Mystery"
6022,0.064476,0,Les rencontres d'aprÃ¨s minuit,2013,"Romance, Drama, Comedy"
6023,0.064187,0,My Amityville Horror,2013,"Documentary, Horror"
6024,0.080336,0,Narco Cultura,2013,Documentary
6025,0.31727,0,Grace Unplugged,2013,"Drama, Music"
6026,0.1635,0,uwantme2killhim?,2013,"Drama, Thriller"
6027,0.052986,0,L'arbitro,2013,Comedy
6029,0.028875,0,Toy Story of Terror!,2013,"Animation, Comedy, Family"
6032,0.049206,0,Ass Backwards,2013,"Adventure, Comedy"
6034,0.042197000000000005,0,Five Dances,2013,"Drama, Romance"
6035,0.042047,0,Unhung Hero,2013,"Documentary, Comedy"
