Index,popularity,revenue,original_title,genres,release_year
4237,0.583325,0,The Fantastic Four,Science Fiction,1994
4237,0.583325,0,The Fantastic Four,Adventure,1994
4238,0.57917,0,Black Beauty,Action,1994
4238,0.57917,0,Black Beauty,Adventure,1994
4238,0.57917,0,Black Beauty,Drama,1994
4238,0.57917,0,Black Beauty,Family,1994
4239,0.5705640000000001,0,Getting Even with Dad,Family,1994
4239,0.5705640000000001,0,Getting Even with Dad,Comedy,1994
4239,0.5705640000000001,0,Getting Even with Dad,Crime,1994
4240,0.564501,112006296,Frankenstein,Drama,1994
4240,0.564501,112006296,Frankenstein,Horror,1994
4240,0.564501,112006296,Frankenstein,Science Fiction,1994
4240,0.564501,112006296,Frankenstein,Romance,1994
4241,0.563685,24332324,Renaissance Man,Comedy,1994
4241,0.563685,24332324,Renaissance Man,War,1994
4242,0.544269,29392418,A Low Down Dirty Shame,Action,1994
4242,0.544269,29392418,A Low Down Dirty Shame,Comedy,1994
4242,0.544269,29392418,A Low Down Dirty Shame,Crime,1994
4243,0.53801,0,The Neverending Story III: Escape from Fantasia,Family,1994
4243,0.53801,0,The Neverending Story III: Escape from Fantasia,Fantasy,1994
4244,0.536193,11300653,PrÃªt-Ã -Porter,Drama,1994
4244,0.536193,11300653,PrÃªt-Ã -Porter,Comedy,1994
4245,0.528782,8009329,The Chase,Comedy,1994
4245,0.528782,8009329,The Chase,Thriller,1994
4245,0.528782,8009329,The Chase,Action,1994
4245,0.528782,8009329,The Chase,Crime,1994
4246,0.525319,0,The Hudsucker Proxy,Comedy,1994
4246,0.525319,0,The Hudsucker Proxy,Drama,1994
4247,0.509774,20079850,Reality Bites,Drama,1994
4248,0.503888,2201126,Once Were Warriors,Drama,1994
4250,0.49308199999999996,0,Bullets Over Broadway,Action,1994
4250,0.49308199999999996,0,Bullets Over Broadway,Comedy,1994
4250,0.49308199999999996,0,Bullets Over Broadway,Thriller,1994
4251,0.48427,71368,A Troll in Central Park,Fantasy,1994
4251,0.48427,71368,A Troll in Central Park,Animation,1994
4251,0.48427,71368,A Troll in Central Park,Science Fiction,1994
4251,0.48427,71368,A Troll in Central Park,Family,1994
4252,0.469793,0,Guarding Tess,Comedy,1994
4252,0.469793,0,Guarding Tess,Drama,1994
4252,0.469793,0,Guarding Tess,Thriller,1994
4253,0.46880200000000005,0,Little Women,Drama,1994
4253,0.46880200000000005,0,Little Women,Romance,1994
4254,0.45960200000000007,50236831,Angels in the Outfield,Fantasy,1994
4254,0.45960200000000007,50236831,Angels in the Outfield,Drama,1994
4254,0.45960200000000007,50236831,Angels in the Outfield,Comedy,1994
4254,0.45960200000000007,50236831,Angels in the Outfield,Family,1994
4255,0.45308999999999994,0,The Getaway,Drama,1994
4255,0.45308999999999994,0,The Getaway,Action,1994
4255,0.45308999999999994,0,The Getaway,Thriller,1994
4256,0.44124300000000005,0,Mrs. Parker and the Vicious Circle,Drama,1994
4257,0.43758100000000005,0,Wolf,Fantasy,1994
4258,0.433125,0,Amateur,Crime,1994
4258,0.433125,0,Amateur,Comedy,1994
4258,0.433125,0,Amateur,Drama,1994
4258,0.433125,0,Amateur,Thriller,1994
4259,0.43277600000000005,0,The Madness of King George,Comedy,1994
4259,0.43277600000000005,0,The Madness of King George,Drama,1994
4259,0.43277600000000005,0,The Madness of King George,History,1994
4260,0.43231899999999995,0,Above the Rim,Crime,1994
4260,0.43231899999999995,0,Above the Rim,Drama,1994
4261,0.42571499999999995,0,Drop Zone,Action,1994
4261,0.42571499999999995,0,Drop Zone,Adventure,1994
4261,0.42571499999999995,0,Drop Zone,Thriller,1994
4262,0.421125,0,Exotica,Drama,1994
4262,0.421125,0,Exotica,Mystery,1994
4263,0.420671,0,Little Giants,Comedy,1994
4263,0.420671,0,Little Giants,Family,1994
4264,0.420487,0,Mixed Nuts,Comedy,1994
4264,0.420487,0,Mixed Nuts,Drama,1994
4264,0.420487,0,Mixed Nuts,Romance,1994
4265,0.42028000000000004,16668552,Blink,Mystery,1994
4265,0.42028000000000004,16668552,Blink,Crime,1994
4265,0.42028000000000004,16668552,Blink,Drama,1994
4265,0.42028000000000004,16668552,Blink,Thriller,1994
4266,0.41998599999999997,0,I.Q.,Comedy,1994
4266,0.41998599999999997,0,I.Q.,Drama,1994
4266,0.41998599999999997,0,I.Q.,Romance,1994
4267,0.41911400000000004,0,Mute Witness,Thriller,1994
4267,0.41911400000000004,0,Mute Witness,Foreign,1994
4268,0.414753,0,No Escape,Action,1994
4268,0.414753,0,No Escape,Drama,1994
4268,0.414753,0,No Escape,Science Fiction,1994
4268,0.414753,0,No Escape,Thriller,1994
4269,0.41265100000000005,18137661,Milk Money,Comedy,1994
4269,0.41265100000000005,18137661,Milk Money,Romance,1994
4270,0.409529,106683817,Nell,Drama,1994
4270,0.409529,106683817,Nell,Thriller,1994
4271,0.408327,0,Phantasm III: Lord of the Dead,Horror,1994
4271,0.408327,0,Phantasm III: Lord of the Dead,Action,1994
4271,0.408327,0,Phantasm III: Lord of the Dead,Science Fiction,1994
4272,0.41646000000000005,13145977,Greedy,Comedy,1994
4273,0.39653099999999997,0,Blank Check,Comedy,1994
4273,0.39653099999999997,0,Blank Check,Family,1994
4274,0.394187,7830611,Hoop Dreams,Documentary,1994
4275,0.39118200000000003,0,"Corrina, Corrina",Comedy,1994
4275,0.39118200000000003,0,"Corrina, Corrina",Drama,1994
4275,0.39118200000000003,0,"Corrina, Corrina",Family,1994
4275,0.39118200000000003,0,"Corrina, Corrina",Romance,1994
4276,0.390373,28881266,In the Army Now,Comedy,1994
4277,0.387981,2341309,Double Dragon,Action,1994
4277,0.387981,2341309,Double Dragon,Adventure,1994
4277,0.387981,2341309,Double Dragon,Comedy,1994
4277,0.387981,2341309,Double Dragon,Science Fiction,1994
4278,0.38750300000000004,0,The Paper,Comedy,1994
4278,0.38750300000000004,0,The Paper,Drama,1994
4279,0.383679,0,Fresh,Crime,1994
4279,0.383679,0,Fresh,Drama,1994
4279,0.383679,0,Fresh,Thriller,1994
4280,0.38148200000000004,0,Il Mostro,Comedy,1994
4281,0.377766,0,The Road to Wellville,Comedy,1994
4281,0.377766,0,The Road to Wellville,Romance,1994
4282,0.363695,0,The Cowboy Way,Western,1994
4282,0.363695,0,The Cowboy Way,Action,1994
4282,0.363695,0,The Cowboy Way,Comedy,1994
4283,0.181617,0,Lassie,Action,1994
4283,0.181617,0,Lassie,Adventure,1994
4283,0.181617,0,Lassie,Drama,1994
4283,0.181617,0,Lassie,Family,1994
4284,0.352785,763847,Before the Rain,Drama,1994
4284,0.352785,763847,Before the Rain,War,1994
4285,0.255858,11439193,The Ref,Comedy,1994
4286,0.34428600000000004,30626182,Major League II,Comedy,1994
4287,0.343051,1422749,Death Machine,Action,1994
4287,0.343051,1422749,Death Machine,Horror,1994
4287,0.343051,1422749,Death Machine,Science Fiction,1994
4287,0.343051,1422749,Death Machine,Thriller,1994
4288,0.34042100000000003,0,My Father the Hero,Comedy,1994
4288,0.34042100000000003,0,My Father the Hero,Family,1994
4288,0.34042100000000003,0,My Father the Hero,Romance,1994
4289,0.339602,0,North,Comedy,1994
4289,0.339602,0,North,Drama,1994
4289,0.339602,0,North,Family,1994
4289,0.339602,0,North,Fantasy,1994
4289,0.339602,0,North,Science Fiction,1994
4290,0.33669,0,Swimming with Sharks,Crime,1994
4290,0.33669,0,Swimming with Sharks,Comedy,1994
4291,0.331455,21011500,The Air Up There,Comedy,1994
4291,0.331455,21011500,The Air Up There,Family,1994
4292,0.328583,0,La citÃ© de la peur,Comedy,1994
4293,0.32582,6841570,Exit to Eden,Comedy,1994
4294,0.240785,0,Nobody's Fool,Drama,1994
4294,0.240785,0,Nobody's Fool,Comedy,1994
4295,0.317848,5777916,Trapped in Paradise,Action,1994
4295,0.317848,5777916,Trapped in Paradise,Comedy,1994
4296,0.31059200000000003,1907743,Jing wu ying xiong,Action,1994
4297,0.17186700000000002,0,Blue Chips,Drama,1994
4298,0.304056,0,Roadracers,Drama,1994
4299,0.302754,0,City Slickers II: The Legend of Curly's Gold,Action,1994
4299,0.302754,0,City Slickers II: The Legend of Curly's Gold,Comedy,1994
4299,0.302754,0,City Slickers II: The Legend of Curly's Gold,Drama,1994
4299,0.302754,0,City Slickers II: The Legend of Curly's Gold,Western,1994
4300,0.291348,0,Death Wish 5: The Face of Death,Action,1994
4300,0.291348,0,Death Wish 5: The Face of Death,Crime,1994
4300,0.291348,0,Death Wish 5: The Face of Death,Drama,1994
4300,0.291348,0,Death Wish 5: The Face of Death,Thriller,1994
4301,0.29090900000000003,0,Lightning Jack,Action,1994
4301,0.29090900000000003,0,Lightning Jack,Comedy,1994
4301,0.29090900000000003,0,Lightning Jack,Western,1994
4302,0.40429499999999996,0,Immortal Beloved,Drama,1994
4302,0.40429499999999996,0,Immortal Beloved,Music,1994
4302,0.40429499999999996,0,Immortal Beloved,Romance,1994
4303,0.282609,22200000,Don Juan DeMarco,Romance,1994
4303,0.282609,22200000,Don Juan DeMarco,Drama,1994
4303,0.282609,22200000,Don Juan DeMarco,Comedy,1994
4304,0.278598,15240435,Bad Girls,Action,1994
4304,0.278598,15240435,Bad Girls,Adventure,1994
4304,0.278598,15240435,Bad Girls,Comedy,1994
4304,0.278598,15240435,Bad Girls,Drama,1994
4304,0.278598,15240435,Bad Girls,Western,1994
4305,0.275024,0,I Love Trouble,Action,1994
4305,0.275024,0,I Love Trouble,Comedy,1994
4305,0.275024,0,I Love Trouble,Romance,1994
4306,0.24479,0,Riget,Horror,1994
4306,0.24479,0,Riget,Mystery,1994
4307,0.271219,67308282,The Little Rascals,Romance,1994
4307,0.271219,67308282,The Little Rascals,Comedy,1994
4307,0.271219,67308282,The Little Rascals,Family,1994
4308,0.271158,0,Kickboxer 4: The Aggressor,Drama,1994
4308,0.271158,0,Kickboxer 4: The Aggressor,Action,1994
4308,0.271158,0,Kickboxer 4: The Aggressor,Thriller,1994
4308,0.271158,0,Kickboxer 4: The Aggressor,Romance,1994
4309,0.27026700000000003,2260622,Leprechaun 2,Comedy,1994
4309,0.27026700000000003,2260622,Leprechaun 2,Horror,1994
4310,0.26945,0,Spanking the Monkey,Comedy,1994
4310,0.26945,0,Spanking the Monkey,Drama,1994
4311,0.266651,0,S.F.W.,Comedy,1994
4311,0.266651,0,S.F.W.,Drama,1994
4312,0.25154899999999997,16671505,Baby's Day Out,Action,1994
4312,0.25154899999999997,16671505,Baby's Day Out,Adventure,1994
4312,0.25154899999999997,16671505,Baby's Day Out,Comedy,1994
4312,0.25154899999999997,16671505,Baby's Day Out,Family,1994
4313,0.24664699999999998,185898,Texas Chainsaw Massacre: The Next Generation,Comedy,1994
4313,0.24664699999999998,185898,Texas Chainsaw Massacre: The Next Generation,Horror,1994
4313,0.24664699999999998,185898,Texas Chainsaw Massacre: The Next Generation,Thriller,1994
4314,0.246531,0,My Girl 2,Comedy,1994
4314,0.246531,0,My Girl 2,Drama,1994
4314,0.246531,0,My Girl 2,Family,1994
4314,0.246531,0,My Girl 2,Romance,1994
4315,0.243921,7690013,Surviving the Game,Action,1994
4315,0.243921,7690013,Surviving the Game,Adventure,1994
4315,0.243921,7690013,Surviving the Game,Thriller,1994
4315,0.243921,7690013,Surviving the Game,Crime,1994
4316,0.417317,0,Camp Nowhere,Comedy,1994
4316,0.417317,0,Camp Nowhere,Drama,1994
4316,0.417317,0,Camp Nowhere,Family,1994
4317,0.227473,0,The River Wild,Adventure,1994
4317,0.227473,0,The River Wild,Action,1994
4317,0.227473,0,The River Wild,Thriller,1994
4317,0.227473,0,The River Wild,Crime,1994
4318,0.41642799999999996,21355893,Intersection,Drama,1994
4318,0.41642799999999996,21355893,Intersection,Romance,1994
4320,0.23070300000000002,0,Cops & Robbersons,Action,1994
4320,0.23070300000000002,0,Cops & Robbersons,Comedy,1994
4320,0.23070300000000002,0,Cops & Robbersons,Family,1994
4322,0.170254,7820688,Serial Mom,Crime,1994
4322,0.170254,7820688,Serial Mom,Comedy,1994
4322,0.170254,7820688,Serial Mom,Thriller,1994
4323,0.217196,0,With Honors,Comedy,1994
4323,0.217196,0,With Honors,Drama,1994
4324,0.353898,0,3 Ninjas Kick Back,Adventure,1994
4324,0.353898,0,3 Ninjas Kick Back,Action,1994
4324,0.353898,0,3 Ninjas Kick Back,Comedy,1994
4324,0.353898,0,3 Ninjas Kick Back,Family,1994
4325,0.265548,0,Threesome,Comedy,1994
4325,0.265548,0,Threesome,Drama,1994
4325,0.265548,0,Threesome,Family,1994
4325,0.265548,0,Threesome,Romance,1994
4326,0.200602,0,The Last Seduction,Thriller,1994
4326,0.200602,0,The Last Seduction,Mystery,1994
4326,0.200602,0,The Last Seduction,Romance,1994
4327,0.128911,0,Iron Will,Adventure,1994
4327,0.128911,0,Iron Will,Drama,1994
4327,0.128911,0,Iron Will,Family,1994
4328,0.18885,0,Andre,Drama,1994
4328,0.18885,0,Andre,Family,1994
4328,0.18885,0,Andre,Adventure,1994
4329,0.143953,16453258,Monkey Trouble,Comedy,1994
4329,0.143953,16453258,Monkey Trouble,Family,1994
4330,0.16978800000000002,0,A Simple Twist of Fate,Drama,1994
4330,0.16978800000000002,0,A Simple Twist of Fate,Family,1994
4331,0.165751,0,The War,Drama,1994
4332,0.164909,0,8 Seconds,Drama,1994
4332,0.164909,0,8 Seconds,Romance,1994
4333,0.149668,0,Blankman,Action,1994
4333,0.149668,0,Blankman,Adventure,1994
4333,0.149668,0,Blankman,Comedy,1994
4334,0.148301,0,The Scout,Comedy,1994
4334,0.148301,0,The Scout,Drama,1994
4335,0.278638,8638072,The Puppet Masters,Horror,1994
4335,0.278638,8638072,The Puppet Masters,Science Fiction,1994
4335,0.278638,8638072,The Puppet Masters,Thriller,1994
4336,0.14071,0,ã‚´ã‚¸ãƒ©vsã‚¹ãƒšãƒ¼ã‚¹ã‚´ã‚¸ãƒ©,Action,1994
4336,0.14071,0,ã‚´ã‚¸ãƒ©vsã‚¹ãƒšãƒ¼ã‚¹ã‚´ã‚¸ãƒ©,Adventure,1994
4336,0.14071,0,ã‚´ã‚¸ãƒ©vsã‚¹ãƒšãƒ¼ã‚¹ã‚´ã‚¸ãƒ©,Horror,1994
4336,0.14071,0,ã‚´ã‚¸ãƒ©vsã‚¹ãƒšãƒ¼ã‚¹ã‚´ã‚¸ãƒ©,Science Fiction,1994
4336,0.14071,0,ã‚´ã‚¸ãƒ©vsã‚¹ãƒšãƒ¼ã‚¹ã‚´ã‚¸ãƒ©,Foreign,1994
4338,0.13863,0,Crooklyn,Comedy,1994
4338,0.13863,0,Crooklyn,Drama,1994
4339,0.136681,0,Backbeat,Drama,1994
4339,0.136681,0,Backbeat,Music,1994
4340,0.135668,3174695,Crumb,Documentary,1994
4341,0.12934400000000001,305070,Rapa Nui,Adventure,1994
4342,0.271944,0,Hercules and the Amazon Women,Action,1994
4342,0.271944,0,Hercules and the Amazon Women,Adventure,1994
4342,0.271944,0,Hercules and the Amazon Women,Fantasy,1994
4342,0.271944,0,Hercules and the Amazon Women,TV Movie,1994
4344,0.120147,0,Macross Plus,Science Fiction,1994
4344,0.120147,0,Macross Plus,Action,1994
4344,0.120147,0,Macross Plus,Adventure,1994
4344,0.120147,0,Macross Plus,Animation,1994
4345,0.061916,0,Pumpkinhead II: Blood Wings,Horror,1994
4347,0.113355,0,Men of War,Action,1994
4347,0.113355,0,Men of War,Thriller,1994
4349,0.099562,0,From Beijing with Love,Action,1994
4349,0.099562,0,From Beijing with Love,Comedy,1994
4351,0.199897,4352094,Brainscan,Fantasy,1994
4351,0.199897,4352094,Brainscan,Horror,1994
4351,0.199897,4352094,Brainscan,Science Fiction,1994
4353,0.23056100000000002,0,Hercules in the Underworld,Action,1994
4353,0.23056100000000002,0,Hercules in the Underworld,Adventure,1994
4353,0.23056100000000002,0,Hercules in the Underworld,Fantasy,1994
4353,0.23056100000000002,0,Hercules in the Underworld,TV Movie,1994
4354,0.08717000000000001,0,The Sum of Us,Comedy,1994
4354,0.08717000000000001,0,The Sum of Us,Drama,1994
4354,0.08717000000000001,0,The Sum of Us,Romance,1994
4355,0.14307,0,Wing Chun,Action,1994
4355,0.14307,0,Wing Chun,Comedy,1994
4355,0.14307,0,Wing Chun,Romance,1994
4355,0.14307,0,Wing Chun,Foreign,1994
4356,0.073496,0,Hercules and the Lost Kingdom,Action,1994
4356,0.073496,0,Hercules and the Lost Kingdom,Adventure,1994
4356,0.073496,0,Hercules and the Lost Kingdom,Fantasy,1994
4356,0.073496,0,Hercules and the Lost Kingdom,TV Movie,1994
4357,0.067989,50021959,When a Man Loves a Woman,Drama,1994
4357,0.067989,50021959,When a Man Loves a Woman,Romance,1994
4359,0.150322,0,Wagons East!,Action,1994
4359,0.150322,0,Wagons East!,Adventure,1994
4359,0.150322,0,Wagons East!,Comedy,1994
4359,0.150322,0,Wagons East!,Western,1994
4360,0.204483,0,Hercules in the Maze of the Minotaur,Action,1994
4360,0.204483,0,Hercules in the Maze of the Minotaur,Adventure,1994
4360,0.204483,0,Hercules in the Maze of the Minotaur,Fantasy,1994
4360,0.204483,0,Hercules in the Maze of the Minotaur,TV Movie,1994
4361,7.637767,1519557910,The Avengers,Science Fiction,2012
4361,7.637767,1519557910,The Avengers,Action,2012
4361,7.637767,1519557910,The Avengers,Adventure,2012
4362,7.031452000000001,132400000,Underworld: Awakening,Fantasy,2012
4362,7.031452000000001,132400000,Underworld: Awakening,Action,2012
4362,7.031452000000001,132400000,Underworld: Awakening,Horror,2012
4363,6.591277000000001,1081041287,The Dark Knight Rises,Action,2012
4363,6.591277000000001,1081041287,The Dark Knight Rises,Crime,2012
4363,6.591277000000001,1081041287,The Dark Knight Rises,Drama,2012
4363,6.591277000000001,1081041287,The Dark Knight Rises,Thriller,2012
4364,5.944518,425368238,Django Unchained,Drama,2012
4364,5.944518,425368238,Django Unchained,Western,2012
4365,5.603587,1108561013,Skyfall,Action,2012
4365,5.603587,1108561013,Skyfall,Adventure,2012
4365,5.603587,1108561013,Skyfall,Thriller,2012
4366,4.611854,276572938,The Bourne Legacy,Action,2012
4366,4.611854,276572938,The Bourne Legacy,Thriller,2012
4367,4.218933,1017003568,The Hobbit: An Unexpected Journey,Adventure,2012
4367,4.218933,1017003568,The Hobbit: An Unexpected Journey,Fantasy,2012
4367,4.218933,1017003568,The Hobbit: An Unexpected Journey,Action,2012
4368,4.008188,403170142,Prometheus,Science Fiction,2012
4368,4.008188,403170142,Prometheus,Adventure,2012
4368,4.008188,403170142,Prometheus,Mystery,2012
4369,3.931139,205738714,Silver Linings Playbook,Drama,2012
4369,3.931139,205738714,Silver Linings Playbook,Comedy,2012
4369,3.931139,205738714,Silver Linings Playbook,Romance,2012
4370,3.7026470000000002,752215857,The Amazing Spider-Man,Action,2012
4370,3.7026470000000002,752215857,The Amazing Spider-Man,Adventure,2012
4370,3.7026470000000002,752215857,The Amazing Spider-Man,Fantasy,2012
4371,3.6267410000000004,538983207,Brave,Animation,2012
4371,3.6267410000000004,538983207,Brave,Adventure,2012
4371,3.6267410000000004,538983207,Brave,Comedy,2012
4371,3.6267410000000004,538983207,Brave,Family,2012
4371,3.6267410000000004,538983207,Brave,Action,2012
4372,3.335603,396600000,Snow White and the Huntsman,Adventure,2012
4372,3.335603,396600000,Snow White and the Huntsman,Fantasy,2012
4372,3.335603,396600000,Snow White and the Huntsman,Drama,2012
4373,3.151021,201585328,21 Jump Street,Action,2012
4373,3.151021,201585328,21 Jump Street,Comedy,2012
4373,3.151021,201585328,21 Jump Street,Crime,2012
4374,3.1400799999999998,609016565,Life of Pi,Adventure,2012
4374,3.1400799999999998,609016565,Life of Pi,Drama,2012
4374,3.1400799999999998,609016565,Life of Pi,Action,2012
4375,3.135776,877244782,Ice Age: Continental Drift,Animation,2012
4375,3.135776,877244782,Ice Age: Continental Drift,Comedy,2012
4375,3.135776,877244782,Ice Age: Continental Drift,Adventure,2012
4375,3.135776,877244782,Ice Age: Continental Drift,Family,2012
4376,2.990114,549368315,Ted,Comedy,2012
4376,2.990114,549368315,Ted,Fantasy,2012
4377,2.944554,218340595,Jack Reacher,Crime,2012
4377,2.944554,218340595,Jack Reacher,Drama,2012
4377,2.944554,218340595,Jack Reacher,Thriller,2012
4378,2.892625,180274123,Lo imposible,Drama,2012
4379,2.858742,471222889,Wreck-It Ralph,Family,2012
4379,2.858742,471222889,Wreck-It Ralph,Animation,2012
4379,2.858742,471222889,Wreck-It Ralph,Comedy,2012
4379,2.858742,471222889,Wreck-It Ralph,Adventure,2012
4380,2.6231430000000002,115350426,Pitch Perfect,Comedy,2012
4380,2.6231430000000002,115350426,Pitch Perfect,Music,2012
4380,2.6231430000000002,115350426,Pitch Perfect,Romance,2012
4381,2.592896,624026776,Men in Black 3,Action,2012
4381,2.592896,624026776,Men in Black 3,Comedy,2012
4381,2.592896,624026776,Men in Black 3,Science Fiction,2012
4382,2.5710990000000002,691210692,The Hunger Games,Science Fiction,2012
4382,2.5710990000000002,691210692,The Hunger Games,Adventure,2012
4382,2.5710990000000002,691210692,The Hunger Games,Fantasy,2012
4383,2.5701009999999997,198802074,Total Recall,Action,2012
4383,2.5701009999999997,198802074,Total Recall,Science Fiction,2012
4383,2.5701009999999997,198802074,Total Recall,Adventure,2012
4383,2.5701009999999997,198802074,Total Recall,Thriller,2012
4384,2.4783720000000002,130482868,Cloud Atlas,Drama,2012
4384,2.4783720000000002,130482868,Cloud Atlas,Science Fiction,2012
4385,2.415046,312573423,The Expendables 2,Action,2012
4385,2.415046,312573423,The Expendables 2,Adventure,2012
4385,2.415046,312573423,The Expendables 2,Thriller,2012
4386,2.406976,376141306,Taken 2,Action,2012
4386,2.406976,376141306,Taken 2,Thriller,2012
4386,2.406976,376141306,Taken 2,Crime,2012
4386,2.406976,376141306,Taken 2,Drama,2012
4387,2.092701,245527149,Dark Shadows,Comedy,2012
4387,2.092701,245527149,Dark Shadows,Fantasy,2012
4388,2.046884,33400000,The Perks of Being a Wallflower,Drama,2012
4388,2.046884,33400000,The Perks of Being a Wallflower,Romance,2012
4389,2.003232,232324128,Argo,Drama,2012
4389,2.003232,232324128,Argo,Thriller,2012
4390,1.9795310000000002,234989584,American Reunion,Comedy,2012
4391,1.9746720000000002,167221571,Magic Mike,Drama,2012
4391,1.9746720000000002,167221571,Magic Mike,Comedy,2012
4392,1.832955,66486080,The Cabin in the Woods,Horror,2012
4392,1.832955,66486080,The Cabin in the Woods,Thriller,2012
4393,1.8324340000000001,306941670,Rise of the Guardians,Fantasy,2012
4393,1.8324340000000001,306941670,Rise of the Guardians,Animation,2012
4393,1.8324340000000001,306941670,Rise of the Guardians,Family,2012
4394,1.821562,196114570,The Vow,Drama,2012
4394,1.821562,196114570,The Vow,Romance,2012
4395,1.814197,355692760,Journey 2: The Mysterious Island,Adventure,2012
4395,1.814197,355692760,Journey 2: The Mysterious Island,Action,2012
4395,1.814197,355692760,Journey 2: The Mysterious Island,Science Fiction,2012
4396,1.774202,1353868,The Paperboy,Thriller,2012
4397,1.76105,40346186,Safe,Action,2012
4397,1.76105,40346186,Safe,Crime,2012
4397,1.76105,40346186,Safe,Thriller,2012
4398,1.73616,112265139,Abraham Lincoln: Vampire Hunter,Action,2012
4398,1.73616,112265139,Abraham Lincoln: Vampire Hunter,Horror,2012
4398,1.73616,112265139,Abraham Lincoln: Vampire Hunter,Fantasy,2012
4399,1.6905720000000002,8106475,Upside Down,Romance,2012
4399,1.6905720000000002,8106475,Upside Down,Science Fiction,2012
4399,1.6905720000000002,8106475,Upside Down,Drama,2012
4399,1.6905720000000002,8106475,Upside Down,Fantasy,2012
4400,1.6865130000000002,0,"Batman: The Dark Knight Returns, Part 1",Action,2012
4400,1.6865130000000002,0,"Batman: The Dark Knight Returns, Part 1",Animation,2012
4401,1.682769,348840316,The Lorax,Animation,2012
4401,1.682769,348840316,The Lorax,Family,2012
4402,1.661091,68263166,Moonrise Kingdom,Comedy,2012
4402,1.661091,68263166,Moonrise Kingdom,Drama,2012
4402,1.661091,68263166,Moonrise Kingdom,Romance,2012
4403,1.658902,0,Starship Troopers: Invasion,Animation,2012
4403,1.658902,0,Starship Troopers: Invasion,Action,2012
4403,1.658902,0,Starship Troopers: Invasion,Science Fiction,2012
4404,1.6539240000000002,41037742,Dredd,Action,2012
4404,1.6539240000000002,41037742,Dredd,Science Fiction,2012
4405,1.630455,303025485,Battleship,Thriller,2012
4405,1.630455,303025485,Battleship,Action,2012
4405,1.630455,303025485,Battleship,Adventure,2012
4405,1.630455,303025485,Battleship,Science Fiction,2012
4406,1.6182590000000001,0,LOL,Drama,2012
4406,1.6182590000000001,0,LOL,Comedy,2012
4406,1.6182590000000001,0,LOL,Romance,2012
4407,1.61544,0,Secret of the Wings,Animation,2012
4407,1.61544,0,Secret of the Wings,Family,2012
4407,1.61544,0,Secret of the Wings,Fantasy,2012
4407,1.61544,0,Secret of the Wings,Adventure,2012
4408,1.612069,0,This Means War,Action,2012
4408,1.612069,0,This Means War,Comedy,2012
4408,1.612069,0,This Means War,Romance,2012
4409,1.608797,441809770,Les MisÃ©rables,Drama,2012
4409,1.608797,441809770,Les MisÃ©rables,Music,2012
4409,1.608797,441809770,Les MisÃ©rables,Romance,2012
4410,1.606999,183018522,Mirror Mirror,Adventure,2012
4410,1.606999,183018522,Mirror Mirror,Fantasy,2012
4410,1.606999,183018522,Mirror Mirror,Drama,2012
4410,1.606999,183018522,Mirror Mirror,Comedy,2012
4410,1.606999,183018522,Mirror Mirror,Science Fiction,2012
4411,1.588457,284139100,John Carter,Action,2012
4411,1.588457,284139100,John Carter,Adventure,2012
4411,1.588457,284139100,John Carter,Fantasy,2012
4411,1.588457,284139100,John Carter,Science Fiction,2012
4412,1.58709,47042000,Looper,Action,2012
4412,1.58709,47042000,Looper,Thriller,2012
4412,1.58709,47042000,Looper,Science Fiction,2012
4413,1.586368,829000000,The Twilight Saga: Breaking Dawn - Part 2,Adventure,2012
4413,1.586368,829000000,The Twilight Saga: Breaking Dawn - Part 2,Fantasy,2012
4413,1.586368,829000000,The Twilight Saga: Breaking Dawn - Part 2,Drama,2012
4413,1.586368,829000000,The Twilight Saga: Breaking Dawn - Part 2,Romance,2012
4414,1.554441,132820716,Zero Dark Thirty,Thriller,2012
4414,1.554441,132820716,Zero Dark Thirty,Drama,2012
4414,1.554441,132820716,Zero Dark Thirty,History,2012
4415,1.517201,33372606,Haywire,Thriller,2012
4416,1.5073370000000001,301000000,Wrath of the Titans,Adventure,2012
4417,1.496861,140470746,Step Up Revolution,Music,2012
4417,1.496861,140470746,Step Up Revolution,Drama,2012
4417,1.496861,140470746,Step Up Revolution,Romance,2012
4418,1.459325,145000000,Chronicle,Science Fiction,2012
4418,1.459325,145000000,Chronicle,Drama,2012
4418,1.459325,145000000,Chronicle,Thriller,2012
4419,1.436895,81272766,Act of Valor,Action,2012
4419,1.436895,81272766,Act of Valor,Thriller,2012
4419,1.436895,81272766,Act of Valor,War,2012
4420,1.418764,358375603,Hotel Transylvania,Animation,2012
4420,1.418764,358375603,Hotel Transylvania,Comedy,2012
4420,1.418764,358375603,Hotel Transylvania,Family,2012
4420,1.418764,358375603,Hotel Transylvania,Fantasy,2012
4421,1.3743,77712439,Sinister,Horror,2012
4421,1.3743,77712439,Sinister,Thriller,2012
4421,1.3743,77712439,Sinister,Mystery,2012
4422,1.361148,73100172,Here Comes the Boom,Action,2012
4422,1.361148,73100172,Here Comes the Boom,Comedy,2012
4423,1.345091,48126384,End of Watch,Crime,2012
4423,1.345091,48126384,End of Watch,Drama,2012
4423,1.345091,48126384,End of Watch,Thriller,2012
4424,1.3270620000000002,68929150,Anna Karenina,Drama,2012
4424,1.3270620000000002,68929150,Anna Karenina,Romance,2012
4425,1.3124879999999999,275293450,Lincoln,Drama,2012
