popularity,title,year,pg_rating,imdb_id,runtime,genre,imdb_rating,votes,gross_us,month
7.2989999999999995,Short Term 12,2013,R,2370248,96,Drama,8.0,82089,1.01,8
22.539,The Butterfly Effect,2004,R,289879,113, Thriller,7.6,452599,57.94,1
36.729,Alien,1979,R,78748,117, Sci-Fi,8.4,790850,78.9,5
14.777000000000001,The Apartment,1960,Approved,53604,125,Comedy,8.3,165142,18.6,6
21.718000000000004,The Naked Gun: From the Files of Police Squad!,1988,PG-13,95705,85, Crime,7.6,153506,78.76,12
10.882,True Romance,1993,R,108399,119, Romance,7.9,207640,12.28,9
67.763,Incredibles 2,2018,PG,3606756,118, Action,7.6,251753,608.58,6
21.337,Crash,2004,R,375679,112, Drama,7.7,420299,54.58,7
14.595,The Third Man,1949,Approved,41959,93, Mystery,8.1,159282,0.45,8
48.016000000000005,Warrior,2011,PG-13,1291584,140,Action,8.2,437401,13.66,9
12.075,Notorious,1946,Not Rated,38787,102,Drama,7.9,92566,10.46,8
8.912,Raise the Red Lantern,1991,PG,101640,125,Drama,8.1,29766,2.6,12
6.5760000000000005,The Tenant,1976,R,74811,126,Drama,7.7,40064,1.92,5
33.871,Catch Me If You Can,2002,PG-13,264464,141, Crime,8.1,838146,164.62,12
25.986,No Country for Old Men,2007,R,477348,122, Drama,8.1,860889,74.28,11
22.293000000000003,Gravity,2013,PG-13,1454468,91, Thriller,7.7,771110,274.09,10
45.949,Dawn of the Planet of the Apes,2014,PG-13,2103281,130,Action,7.6,412417,208.55,6
12.968,Breaking the Waves,1996,R,115751,159,Drama,7.8,62609,4.04,5
26.373,The Lego Movie,2014,PG,1490017,100, Adventure,7.7,324655,257.76,2
11.273,Star Trek II: The Wrath of Khan,1982,PG,84726,113, Sci-Fi,7.7,112989,78.91,6
20.529,Ex Machina,2014,R,470752,108, Sci-Fi,7.7,475952,25.44,1
14.003,Rain Man,1988,R,95953,133,Drama,8.0,474374,178.8,12
12.696,Dogville,2003,R,276919,178, Drama,8.0,138366,1.53,5
17.135,The Experiment,2001,R,250258,120, Thriller,7.7,90952,0.14,7
17.377,Hot Fuzz,2007,R,425112,121,Action,7.8,464742,23.64,2
12.972000000000001,Empire of the Sun,1987,PG,92965,153, Drama,7.7,116037,22.24,12
62.85,Kingsman: The Secret Service,2014,R,2802144,129, Comedy,7.7,592071,128.26,12
21.455,Oldboy,2003,R,364569,120, Mystery,8.4,517789,0.71,11
42.68,Captain America: The Winter Soldier,2014,PG-13,1843866,136, Adventure,7.7,739484,259.77,3
13.285,Philomena,2013,PG-13,2431286,98,Biography,7.6,94372,37.71,11
26.678,Ben-Hur,1959,G,52618,212,Adventure,8.1,220164,74.7,8
10.725,Incendies,2010,R,1255953,131, Mystery,8.3,151164,6.86,9
19.41,Platoon,1986,R,91763,120, War,8.1,382482,138.53,12
114.735,Coco,2017,PG,2380307,105,Animation,8.4,388762,209.73,10
13.684000000000001,Scarface,1983,R,86250,170,Crime,8.3,744303,45.6,4
17.701,Changeling,2008,R,824747,141, Crime,7.7,239880,35.74,1
6.119,Knockin' on Heaven's Door,1997,Not Rated,119472,87, Comedy,8.0,27810,0.0,2
11.527999999999999,Short Cuts,1993,R,108122,188,Comedy,7.7,42360,6.11,9
418.789,Joker,2019,R,7286456,122, Thriller,8.4,950919,335.45,10
35.194,Wonder,2017,PG,2543472,113, Family,8.0,143371,132.42,11
13.14,The World's Fastest Indian,2005,PG-13,412080,127, Drama,7.8,52067,5.13,10
17.995,Inside Man,2006,R,454848,129, Mystery,7.6,341397,88.51,3
10.027999999999999,The Red Shoes,1948,Not Rated,40725,135, Music,8.1,31089,10.9,7
13.36,North by Northwest,1959,Approved,53125,136,Adventure,8.3,300245,13.28,7
107.198,"Monsters, Inc.",2001,G,198781,92,Animation,8.1,818683,289.92,11
10.17,The Lives of Others,2006,R,405094,137, Mystery,8.4,360169,11.29,3
15.843,Gone with the Wind,1939,Passed,31381,238, History,8.1,291071,198.68,12
21.151999999999997,A Beautiful Mind,2001,PG-13,268978,135,Biography,8.2,852524,170.74,12
33.713,Gladiator,2000,R,172495,155, Adventure,8.5,1346622,187.71,5
11.966,Bicycle Thieves,1948,Not Rated,40522,89,Drama,8.3,147257,0.33,11
8.435,The Innocents,1961,Not Rated,55018,100,Horror,7.8,27109,2.62,12
20.535999999999998,The Bridges of Madison County,1995,PG-13,112579,135, Romance,7.6,73507,71.52,5
99.478,Deadpool,2016,R,1431045,108,Action,8.0,906318,363.07,2
14.890999999999998,Raging Bull,1980,R,81398,129,Biography,8.2,323101,23.38,11
10.27,Sympathy for Mr. Vengeance,2002,R,310775,129, Drama,7.6,62876,0.05,3
91.19200000000001,Blade Runner 2049,2017,R,1856101,164, Drama,8.0,464845,92.05,10
8.484,Adam's Apples,2005,R,418455,94, Drama,7.8,45885,0.0,4
18.186,12 Years a Slave,2013,R,2024544,134, Drama,8.1,643236,56.67,10
56.56,Mad Max: Fury Road,2015,R,1392190,120,Action,8.1,886078,154.06,5
28.189,The Thing,1982,R,84787,109,Horror,8.1,372672,13.78,10
11.536,Cowboy Bebop: The Movie,2001,--,275277,115,Animation,7.9,43033,1.0,9
14.849,I Saw the Devil,2010,Not Rated,1588170,144,Action,7.8,111925,0.13,8
8.311,Frost/Nixon,2008,R,870111,122,Biography,7.7,103547,18.59,10
18.378,Lawrence of Arabia,1962,Approved,56172,228, Drama,8.3,269092,44.82,12
25.801,Planet of the Apes,1968,G,63442,112,Adventure,8.0,165487,33.4,7
15.115,Office Space,1999,R,151804,89,Comedy,7.7,242263,10.82,2
26.107,Princess Mononoke,1997,PG-13,119698,134, Action,8.4,345229,2.38,7
10.014,Annie Hall,1977,PG,75686,93,Comedy,8.0,252346,39.2,4
17.381,Chungking Express,1994,PG-13,109424,102, Crime,8.1,63699,0.6,7
91.05,King Kong,1933,Passed,24216,100, Horror,7.9,79280,10.0,12
24.416999999999998,The Hateful Eight,2015,R,3460252,168, Mystery,7.8,520099,54.12,12
7.499,The Odd Couple,1968,G,63374,105,Comedy,7.7,31689,44.53,5
25.930999999999997,Ghost in the Shell,1995,TV-MA,113568,83, Crime,8.0,129812,0.52,11
14.637,Three Colors: Red,1994,R,111495,99, Romance,8.1,91380,4.04,5
13.485999999999999,Nebraska,2013,R,1821549,115, Drama,7.7,112608,17.65,9
12.177,After Hours,1985,R,88680,97, Crime,7.7,60101,10.6,9
13.177,Ran,1985,R,89881,162,Action,8.2,113074,4.14,6
9.356,Love Me If You Dare,2003,R,364517,93, Romance,7.6,67487,0.55,9
20.16,Training Day,2001,R,139654,122,Crime,7.7,392180,76.63,10
25.256999999999998,The Bourne Identity,2002,PG-13,258463,119, Mystery,7.9,510160,121.66,6
21.92,Halloween,1978,R,77651,91,Horror,7.7,233786,47.0,8
50.863,Despicable Me,2010,PG,1323594,95, Comedy,7.6,502217,251.51,7
13.937000000000001,The Sting,1973,PG,70735,129,Comedy,8.3,242352,159.6,12
22.986,Black Swan,2010,R,947798,108,Drama,8.0,701801,106.95,12
11.136,Strangers on a Train,1951,PG,44079,101, Thriller,7.9,123640,7.63,6
9.21,Miracle on 34th Street,1947,Not Rated,39628,96, Family,7.9,41731,2.65,6
11.213,Battleship Potemkin,1925,Not Rated,15648,66, History,8.0,53306,0.05,12
20.258,King Kong,1933,Passed,24216,100, Horror,7.9,79280,10.0,3
13.092,M,1931,Passed,22100,99, Mystery,8.3,144120,0.03,5
7.992999999999999,The Shop Around the Corner,1940,Not Rated,33045,99,Comedy,8.1,28581,0.2,1
7.432,The Double Life of Véronique,1991,R,101765,98,Drama,7.8,42692,2.0,5
114.735,Coco,2017,PG,2380307,105, Family,8.4,388762,209.73,10
55.968,Ghost in the Shell,1995,TV-MA,113568,83, Action,8.0,129812,0.52,3
12.219000000000001,All the President's Men,1976,PG,74119,138, Drama,7.9,103676,70.6,4
62.85,Kingsman: The Secret Service,2014,R,2802144,129,Action,7.7,592071,128.26,12
61.802,The Lord of the Rings: The Two Towers,2002,PG-13,167261,179, Adventure,8.7,1491230,342.55,12
23.34,The Count of Monte Cristo,2002,PG-13,245844,131, Drama,7.8,129332,54.23,1
38.569,The Magnificent Seven,1960,Approved,54047,128, Western,7.7,87926,4.91,9
16.755,The Thin Red Line,1998,R,120863,170, War,7.6,173275,36.4,3
15.309000000000001,A Bronx Tale,1993,R,106489,121, Drama,7.8,128665,17.27,9
34.611999999999995,Children of Heaven,1997,PG,118849,89,Drama,8.3,65782,0.93,8
35.41,My Neighbor Totoro,1988,G,96283,86, Family,8.2,293222,1.11,4
24.416999999999998,The Hateful Eight,2015,R,3460252,168, Drama,7.8,520099,54.12,12
18.153,Hell or High Water,2016,R,2582782,102,Action,7.6,205055,26.86,8
13.719000000000001,50/50,2011,R,1306980,100,Comedy,7.6,315898,35.01,9
17.201,Blow,2001,R,221027,124, Drama,7.6,241367,52.99,4
22.319000000000003,Evil Dead II,1987,R,92991,84,Action,7.8,148703,5.92,3
87.279,Mulan,1998,G,120762,88, Adventure,7.6,257887,120.62,6
38.691,The Terminator,1984,R,88247,107, Sci-Fi,8.0,801360,38.4,10
17.201,Blow,2001,R,221027,124,Biography,7.6,241367,52.99,4
13.937000000000001,The Sting,1973,PG,70735,129, Drama,8.3,242352,159.6,12
14.126,The Conversation,1974,PG,71360,113, Thriller,7.8,99195,4.42,4
36.192,Mary Poppins,1964,G,58331,139, Family,7.8,158578,102.27,8
44.924,The Jungle Book,1967,G,61852,78,Animation,7.6,166957,141.84,10
19.277,Children of Men,2006,R,206634,109, Sci-Fi,7.9,466232,35.55,9
7.0120000000000005,The Verdict,1982,R,84855,129,Drama,7.7,36248,54.0,12
27.538,Ocean's Eleven,2001,PG-13,240772,116, Thriller,7.7,518400,183.42,12
25.978,The Jungle Book,1967,G,61852,78, Adventure,7.6,166957,141.84,4
11.472000000000001,Leviathan,2014,R,2802154,140, Drama,7.6,49601,1.09,3
17.377,Hot Fuzz,2007,R,425112,121, Comedy,7.8,464742,23.64,2
15.947000000000001,Atonement,2007,R,783233,123,Drama,7.8,252579,50.93,9
37.191,Shutter Island,2010,R,1130884,138,Mystery,8.2,1136596,128.01,2
31.054000000000002,Sherlock Holmes,2009,PG-13,988045,128, Mystery,7.6,584560,209.03,12
19.095,Moneyball,2011,PG-13,1210166,133,Biography,7.6,371617,75.61,9
23.505,The Bourne Supremacy,2004,PG-13,372183,108, Mystery,7.7,435859,176.24,7
10.947000000000001,Stalker,1979,Not Rated,79944,162,Drama,8.2,117713,0.23,5
27.88,Kick-Ass,2010,R,1250777,117, Comedy,7.6,525454,48.07,3
13.645,Wild Tales,2014,R,3011894,122, Drama,8.1,178119,3.11,8
12.523,Mysterious Skin,2004,Unrated,370986,105,Drama,7.6,66050,0.7,5
18.085,Dawn of the Dead,1978,Unrated,77402,127,Action,7.9,111713,5.1,9
31.683000000000003,Kill Bill: Vol. 1,2003,R,266697,111, Crime,8.1,1004428,70.1,10
11.562000000000001,Leviathan,2014,R,2802154,140,Crime,7.6,49601,1.09,9
53.199,Inglourious Basterds,2009,R,361748,153, War,8.3,1274250,120.54,8
23.505,The Bourne Supremacy,2004,PG-13,372183,108, Thriller,7.7,435859,176.24,7
8.882,PK,2014,Not Rated,2338151,153, Drama,8.1,163763,10.62,12
33.871,Catch Me If You Can,2002,PG-13,264464,141,Biography,8.1,838146,164.62,12
8.867,A Hard Day's Night,1964,G,58182,87,Comedy,7.6,40496,13.78,7
17.113,Captain Phillips,2013,PG-13,1535109,134, Biography,7.8,422693,107.1,10
7.89,The Illusionist,2006,PG-13,443543,110, Fantasy,7.6,355366,39.87,2
74.355,The Little Mermaid,1989,G,97757,83, Family,7.6,238537,111.54,11
14.34,L.A. Confidential,1997,R,119488,138, Mystery,8.2,533825,64.62,9
8.603,The Salesman,2016,PG-13,5186714,124,Drama,7.8,51673,2.4,6
14.965,The Machinist,2004,R,361862,101,Drama,7.7,359641,1.08,2
9.816,The Last Emperor,1987,PG-13,93389,163, Drama,7.7,94780,43.98,5
39.29,Willy Wonka & the Chocolate Factory,1971,G,67992,100, Fantasy,7.8,179345,4.0,6
8.942,The White Ribbon,2009,R,1149362,144, History,7.8,68912,2.22,10
12.293,The Longest Day,1962,G,56197,178, Drama,7.8,52221,39.1,9
21.095,Raiders of the Lost Ark,1981,PG,82971,115,Action,8.4,886818,248.16,6
108.69,Your Name.,2016,PG,5311514,106, Fantasy,8.4,197768,5.02,8
11.982999999999999,Rebecca,1940,Approved,32976,130, Romance,8.1,124454,4.36,3
84.792,Avatar,2009,PG-13,499549,162,Action,7.8,1121733,760.51,12
12.134,Before Sunset,2004,R,381681,80,Drama,8.1,237492,5.82,2
13.944,Crash,2004,R,375679,112, Thriller,7.7,420299,54.58,5
68.52199999999999,X-Men: Days of Future Past,2014,PG-13,1877832,132,Action,7.9,661944,233.92,5
8.292,Sleuth,1972,PG,69281,138,Mystery,8.0,44842,4.08,12
40.705,Enemy at the Gates,2001,R,215750,131, History,7.6,244436,51.4,3
17.022000000000002,Into the Wild,2007,R,758758,148,Adventure,8.1,575139,18.35,9
8.372,Fireworks,1997,--,119250,103, Drama,7.8,27838,0.23,11
47.657,The Intouchables,2011,R,1675434,112, Drama,8.5,764640,13.18,11
9.503,Farewell My Concubine,1993,R,106332,171, Music,8.1,25209,5.22,10
56.836999999999996,Little Women,2019,PG,3281548,135,Drama,7.8,145776,108.1,12
103.35600000000001,The Lion King,1994,G,110357,88,Animation,8.5,946319,422.78,7
26.88,Pan's Labyrinth,2006,R,457430,118,Drama,8.2,620556,37.63,8
13.683,The Royal Tenenbaums,2001,R,265666,110, Drama,7.6,267694,52.36,12
34.111999999999995,Skyfall,2012,PG-13,1074638,143, Adventure,7.7,631848,304.36,10
14.92,A Few Good Men,1992,R,104257,138, Thriller,7.7,236310,141.34,12
15.163,Serpico,1973,R,70666,130, Drama,7.7,110398,29.8,12
11.935,The Muppet Movie,1979,G,79588,95,Adventure,7.6,32927,76.66,5
18.085,Dawn of the Dead,1978,Unrated,77402,127, Horror,7.9,111713,5.1,9
12.65,The French Connection,1971,R,67116,104,Action,7.7,110510,15.63,10
71.55,Wreck-It Ralph,2012,PG,1772341,101, Adventure,7.7,381450,189.42,11
12.177,After Hours,1985,R,88680,97, Drama,7.7,60101,10.6,9
12.807,Finding Neverland,2004,PG,308644,106,Biography,7.6,199030,51.68,10
16.427,Night of the Living Dead,1968,Not Rated,63350,96, Thriller,7.9,116897,0.09,10
10.742,Rang De Basanti,2006,Not Rated,405508,167, Crime,8.2,112293,2.2,1
11.675999999999998,Down by Law,1986,R,90967,107, Crime,7.8,47991,1.44,9
47.256,Zombieland,2009,R,1156398,88, Fantasy,7.6,521344,75.59,10
19.593,Once Upon a Time in the West,1968,PG-13,64116,165,Western,8.5,303944,5.32,12
12.729000000000001,Open Your Eyes,1997,R,125659,119, Sci-Fi,7.7,64230,0.37,12
21.125,The Breakfast Club,1985,R,88847,97,Comedy,7.8,358204,45.88,2
24.949,La La Land,2016,PG-13,3783958,128,Comedy,8.0,509044,151.1,11
18.99,Fantastic Mr. Fox,2009,PG,432283,87, Adventure,7.9,201051,21.0,10
19.528,The Theory of Everything,2014,PG-13,2980516,123, Drama,7.7,406150,35.89,11
15.512,What's Eating Gilbert Grape,1993,PG-13,108550,118,Drama,7.8,215925,9.17,12
20.112000000000002,Serenity,2005,PG-13,379786,119,Action,7.8,283761,25.51,1
17.902,Lost Highway,1997,R,116922,134, Thriller,7.6,131690,3.8,1
47.256,Zombieland,2009,R,1156398,88, Comedy,7.6,521344,75.59,10
9.503,Farewell My Concubine,1993,R,106332,171, Romance,8.1,25209,5.22,10
24.416999999999998,The Hateful Eight,2015,R,3460252,168,Crime,7.8,520099,54.12,12
13.655,The King's Speech,2010,R,1504320,118, Drama,8.0,641448,138.8,9
10.77,The Day of the Jackal,1973,PG,69947,143, Drama,7.8,37620,16.06,5
30.851,Eternal Sunshine of the Spotless Mind,2004,R,338013,108, Romance,8.3,915048,34.4,3
163.5,Ford v Ferrari,2019,PG-13,1950186,152, Drama,8.1,295983,117.62,11
33.815,Pride & Prejudice,2005,PG,414387,129,Drama,7.8,260577,38.41,9
17.028,Boogie Nights,1997,R,118749,155,Drama,7.9,240375,26.4,10
15.159,Match Point,2005,R,416320,124, Thriller,7.6,206754,23.09,10
4.976,In a Better World,2010,R,1340107,118, Romance,7.6,38550,1.01,8
18.632,Brokeback Mountain,2005,R,388795,134,Drama,7.7,324194,83.04,9
88.634,Coraline,2009,PG,327597,100, Family,7.7,198443,75.29,2
8.745,Amarcord,1973,R,71129,123, Family,7.9,40022,0.29,12
17.701,Changeling,2008,R,824747,141, Drama,7.7,239880,35.74,1
124.756,Shrek,2001,PG,126029,90, Comedy,7.8,615691,267.67,5
42.619,Night of the Living Dead,1968,Not Rated,63350,96, Thriller,7.9,116897,0.09,10
45.949,Dawn of the Planet of the Apes,2014,PG-13,2103281,130, Adventure,7.6,412417,208.55,6
13.944,Crash,2004,R,375679,112, Drama,7.7,420299,54.58,5
15.437999999999999,For a Few Dollars More,1965,R,59578,132,Western,8.2,233719,15.0,5
15.662,Ray,2004,PG-13,350258,152, Drama,7.7,138809,75.33,10
13.949000000000002,Being John Malkovich,1999,R,120601,113, Fantasy,7.7,313388,22.86,10
25.004,Aliens,1986,R,90605,137,Action,8.3,654722,85.16,7
12.219000000000001,All the President's Men,1976,PG,74119,138,Biography,7.9,103676,70.6,4
13.177,Ran,1985,R,89881,162, Drama,8.2,113074,4.14,6
11.457,"Spring, Summer, Fall, Winter... and Spring",2003,R,374546,103,Drama,8.0,77724,2.38,9
23.134,Taxi Driver,1976,R,75314,114,Crime,8.2,728316,28.26,2
24.713,Black Hawk Down,2001,R,265086,144,Drama,7.7,365186,108.64,12
27.601999999999997,Prisoners,2013,R,1392214,153, Drama,8.1,604471,61.0,9
12.923,The Dirty Dozen,1967,Not Rated,61578,150, War,7.7,67338,45.3,6
35.865,Life Is Beautiful,1997,PG-13,118799,116, Drama,8.6,626485,57.6,12
163.5,Ford v Ferrari,2019,PG-13,1950186,152,Action,8.1,295983,117.62,11
7.452999999999999,Joyeux Noel,2005,PG-13,424205,116, History,7.7,28046,1.05,11
15.113,Eastern Promises,2007,R,765443,100, Crime,7.6,228461,17.11,9
11.267000000000001,The Insider,1999,R,140352,157,Biography,7.8,160387,28.97,3
38.949,Ben-Hur,1959,G,52618,212, Drama,8.1,220164,74.7,12
85.14399999999999,Iron Man,2008,PG-13,371746,126, Sci-Fi,7.9,943286,318.41,4
47.256,Zombieland,2009,R,1156398,88,Adventure,7.6,521344,75.59,10
14.557,The Princess Bride,1987,PG,93779,98, Family,8.0,395093,30.86,9
10.569,The Battle of Algiers,1966,Not Rated,58946,121,Drama,8.1,53401,0.06,9
87.279,Mulan,1998,G,120762,88, Family,7.6,257887,120.62,6
21.455,Oldboy,2003,R,364569,120,Action,8.4,517789,0.71,11
8.886000000000001,Lagaan: Once Upon a Time in India,2001,PG,169102,224, Sport,8.1,105356,0.07,6
11.571,Persepolis,2007,PG-13,808417,96,Animation,8.0,88868,4.45,6
12.615,End of Watch,2012,R,1855199,109,Action,7.6,228734,41.0,9
12.280999999999999,Sling Blade,1996,R,117666,135,Drama,8.0,87083,24.48,8
34.846,Se7en,1995,R,114369,127, Mystery,8.6,1452269,100.13,9
10.882,True Romance,1993,R,108399,119, Drama,7.9,207640,12.28,9
47.729,Ghostbusters,1984,PG,87332,105, Fantasy,7.8,356413,238.63,7
8.722000000000001,Withnail & I,1987,R,94336,107, Drama,7.7,40521,1.54,6
15.533,The Graduate,1967,PG,61722,106, Romance,8.0,254430,104.95,12
22.655,The Little Prince,2015,PG,1754656,108,Animation,7.7,56956,1.34,7
12.192,21 Grams,2003,R,315733,124, Thriller,7.6,225037,16.29,3
107.301,Interstellar,2014,PG-13,816692,169, Sci-Fi,8.6,1521545,188.02,11
21.234,Oldboy,2003,R,364569,120, Drama,8.4,517789,0.71,11
11.527999999999999,Short Cuts,1993,R,108122,188, Drama,7.7,42360,6.11,9
85.852,1917,2019,R,8579674,119,Drama,8.3,434617,159.23,12
27.885,The Social Network,2010,PG-13,1285016,120, Drama,7.7,627889,96.96,10
58.691,Toy Story 3,2010,G,435761,103, Comedy,8.2,759809,415.0,6
101.76799999999999,Toy Story,1995,G,114709,81,Animation,8.3,891080,191.8,10
12.594000000000001,The Great Escape,1963,Approved,57115,172, Drama,8.2,225492,12.1,6
25.901,The Pursuit of Happyness,2006,PG-13,454921,117, Drama,8.0,450765,163.57,12
18.186,12 Years a Slave,2013,R,2024544,134, History,8.1,643236,56.67,10
5.624,This Is England,2006,Not Rated,480025,101, Drama,7.7,115835,0.33,9
18.697,Dead Poets Society,1989,PG,97165,128,Comedy,8.1,428050,95.86,6
12.722000000000001,Infernal Affairs,2002,R,338564,101, Drama,8.0,118062,0.17,12
55.968,Ghost in the Shell,1995,TV-MA,113568,83, Crime,8.0,129812,0.52,3
9.637,Ocean's Eleven,2001,PG-13,240772,116,Crime,7.7,518400,183.42,8
68.279,Knives Out,2019,PG-13,8946378,130, Crime,7.9,463611,165.36,11
50.863,Despicable Me,2010,PG,1323594,95,Animation,7.6,502217,251.51,7
39.491,Dunkirk,2017,PG-13,5013056,106,Action,7.8,558627,188.37,7
24.116999999999997,American History X,1998,R,120586,119,Drama,8.5,1037979,6.72,10
33.304,The Thing,1982,R,84787,109,Horror,8.1,372672,13.78,6
13.622,The Hunt,2012,R,2106476,115,Drama,8.3,283731,0.69,9
15.077,Detachment,2011,Not Rated,1683526,98,Drama,7.7,77347,0.07,4
15.277000000000001,Bridge of Spies,2015,PG-13,3682448,142, Thriller,7.6,288744,72.31,10
8.249,The Holy Mountain,1973,R,71615,114,Adventure,7.9,37468,0.06,11
14.645,Rear Window,1954,PG,47396,112,Mystery,8.4,445778,36.76,9
9.816,The Last Emperor,1987,PG-13,93389,163, History,7.7,94780,43.98,5
14.386,Butch Cassidy and the Sundance Kid,1969,PG,64115,110, Drama,8.0,202315,102.31,9
157.327,Thor: Ragnarok,2017,PG-13,3501632,130,Action,7.9,591822,315.06,10
17.867,Memories of Murder,2003,Not Rated,353969,132,Crime,8.1,141095,0.01,5
11.299000000000001,A Man Called Ove,2015,PG-13,4080728,116, Romance,7.7,47769,3.36,12
29.421,Apocalypse Now,1979,R,78788,147, War,8.4,608758,83.47,8
32.652,The Imitation Game,2014,PG-13,2084970,114, Thriller,8.0,688286,91.13,11
16.843,The Great Dictator,1940,Passed,32553,125, Drama,8.4,203999,0.29,10
31.054000000000002,Sherlock Holmes,2009,PG-13,988045,128,Action,7.6,584560,209.03,12
25.461,Psycho,1960,R,54215,109,Horror,8.5,606660,32.0,6
136.114,The Avengers,2012,PG-13,848228,143,Action,8.0,1264481,623.28,4
17.986,The Warriors,1979,R,80120,92,Action,7.6,94194,22.49,2
35.366,The Ten Commandments,1956,G,49833,220,Adventure,7.9,63730,93.74,10
64.15,Finding Nemo,2003,G,266543,100,Animation,8.1,952766,380.84,5
8.577,Kal Ho Naa Ho,2003,Not Rated,347304,186, Musical,8.0,63612,1.79,11
54.919,Aladdin,1992,G,103639,90, Adventure,8.0,374928,217.35,11
21.869,3-Iron,2004,R,423866,88, Drama,8.0,50787,0.24,10
16.682000000000002,The Usual Suspects,1995,R,114814,106,Crime,8.5,994865,23.34,7
17.067,A Little Princess,1995,G,113670,97, Fantasy,7.7,32343,10.02,5
8.622,True Grit,2010,PG-13,1403865,110,Drama,7.6,312868,171.24,6
131.76,Harry Potter and the Goblet of Fire,2005,PG-13,330373,157,Adventure,7.7,550963,290.01,11
9.637,Ocean's Eleven,2001,PG-13,240772,116, Thriller,7.7,518400,183.42,8
21.214000000000002,Moana,2016,PG,3521164,107,Animation,7.6,274563,248.76,11
15.078,Black Book,2006,R,389557,145, Thriller,7.7,72793,4.4,9
10.583,Miracle on 34th Street,1947,Not Rated,39628,96, Family,7.9,41731,2.65,11
9.117,Underground,1995,Not Rated,114787,167, Drama,8.1,55352,0.17,4
6.949,All That Jazz,1979,R,78754,123, Musical,7.9,28334,37.82,12
17.307000000000002,Wind River,2017,R,5362988,107,Crime,7.7,207679,33.8,8
17.408,JFK,1991,R,102138,189, History,8.0,142594,70.41,12
18.13,Mr. Nobody,2009,R,485947,141, Romance,7.8,217164,0.0,11
17.244,"South Park: Bigger, Longer & Uncut",1999,R,158983,81, Comedy,7.7,192388,52.04,6
27.774,Her,2013,R,1798709,126,Drama,8.0,543415,25.57,12
17.894000000000002,Silver Linings Playbook,2012,R,1045658,122,Comedy,7.7,663746,132.09,9
12.91,The Girl with the Dragon Tattoo,2009,R,1132620,152, Mystery,7.8,209325,10.1,2
25.004,Aliens,1986,R,90605,137, Sci-Fi,8.3,654722,85.16,7
7.457999999999999,Tokyo Godfathers,2003,PG-13,388473,92, Comedy,7.8,31874,0.13,12
47.667,Scarface,1983,R,86250,170,Crime,8.3,744303,45.6,12
14.671,The Fall,2006,R,460791,117,Adventure,7.9,107469,2.28,1
10.235,In America,2002,PG-13,298845,105,Drama,7.7,40437,15.54,10
32.488,The Sixth Sense,1999,PG-13,167404,107, Mystery,8.1,914124,293.51,8
14.890999999999998,Raging Bull,1980,R,81398,129, Drama,8.2,323101,23.38,11
13.963,Batman: Mask of the Phantasm,1993,PG,106364,76,Animation,7.8,43875,5.62,12
25.892,The Departed,2006,R,407887,151, Drama,8.5,1194986,132.38,10
9.117,Underground,1995,Not Rated,114787,167, Fantasy,8.1,55352,0.17,4
14.388,Hannah and Her Sisters,1986,PG-13,91167,107,Comedy,7.9,67359,40.08,2
48.016000000000005,Warrior,2011,PG-13,1291584,140, Drama,8.2,437401,13.66,9
12.05,Amour,2012,PG-13,1602620,127, Romance,7.9,93427,6.74,7
29.483,Birdman or (The Unexpected Virtue of Ignorance),2014,R,2562232,119, Drama,7.7,582295,42.34,8
83.932,Big Hero 6,2014,PG,2245084,102,Animation,7.8,412390,222.53,10
90.641,Hacksaw Ridge,2016,R,2119532,139, Drama,8.1,438861,67.21,10
31.634,The Fifth Element,1997,PG-13,119116,126, Adventure,7.7,435317,63.54,5
25.978,The Jungle Book,1967,G,61852,78, Family,7.6,166957,141.84,4
19.364,3:10 to Yuma,2007,R,381849,122, Drama,7.7,289571,53.61,9
15.113,Eastern Promises,2007,R,765443,100,Action,7.6,228461,17.11,9
32.652,The Imitation Game,2014,PG-13,2084970,114, Drama,8.0,688286,91.13,11
49.098,Marriage Story,2019,R,7653254,137, Drama,7.9,249440,2.0,11
12.198,The King of Comedy,1982,PG,85794,109, Crime,7.8,89244,2.5,12
20.991,The Untouchables,1987,R,94226,119, Drama,7.9,283021,76.27,6
14.048,Breathless,1960,Not Rated,53472,90,Crime,7.8,73541,0.34,3
127.979,Harry Potter and the Prisoner of Azkaban,2004,PG,304141,142, Family,7.9,554899,249.36,5
163.5,Ford v Ferrari,2019,PG-13,1950186,152, Biography,8.1,295983,117.62,11
10.369000000000002,Fanny and Alexander,1982,R,83922,188,Drama,8.1,57945,4.97,12
79.87899999999999,Mission: Impossible - Fallout,2018,PG-13,4912910,147, Thriller,7.7,292713,220.16,7
20.054000000000002,Remember the Titans,2000,PG,210945,113, Drama,7.8,198809,115.65,9
15.695,Primal Fear,1996,R,117381,129,Crime,7.7,190641,56.12,3
90.641,Hacksaw Ridge,2016,R,2119532,139,Biography,8.1,438861,67.21,10
13.655,The King's Speech,2010,R,1504320,118,Biography,8.0,641448,138.8,9
25.566,The Others,2001,PG-13,230600,104, Thriller,7.6,338702,96.52,8
13.684000000000001,Scarface,1983,R,86250,170, Drama,8.3,744303,45.6,4
7.545,The Broken Circle Breakdown,2012,Not Rated,2024519,111, Music,7.7,39473,0.18,10
9.965,The Boondock Saints,1999,R,144117,108, Thriller,7.8,227494,0.03,1
